Mr.	NP	Mr.
there	EX	there
may	MD	may
be	VB	be
a	DT	a
tribe	NN	tribe
of	IN	of
cannibals	NNS	cannibal
waitin	NN	waitin
'	''	'
for	IN	for
lunch-time	JJ	lunch-time
among	IN	among
those	DT	those
very	JJ	very
bushes	NNS	bush
,	,	,
""""	''	""""
said	VVD	say
Lord	NP	Lord
John	NP	John
,	,	,
looking	VVG	look
across	IN	across
the	DT	the
bridge	NN	bridge
.	SENT	.
""""	``	""""
it	PP	it
is	VBZ	be
better	JJR	good
to	TO	to
learn	VV	learn
wisdom	NN	wisdom
before	IN	before
you	PP	you
get	VVP	get
into	IN	into
a	DT	a
cookin'-pot	NN	cookin'-pot
;	:	;
so	RB	so
we	PP	we
will	MD	will
content	VV	content
ourselves	PP	ourselves
with	IN	with
hopin	NN	hopin
'	''	'
that	IN/that	that
there	EX	there
is	VBZ	be
no	DT	no
trouble	NN	trouble
waitin	NN	waitin
'	''	'
for	IN	for
us	PP	us
,	,	,
and	CC	and
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
we	PP	we
will	MD	will
act	VV	act
as	RB	as
if	IN	if
there	EX	there
were	VBD	be
.	SENT	.
Malone	NP	Malone
and	CC	and
I	PP	I
will	MD	will
go	VV	go
down	RB	down
again	RB	again
,	,	,
therefore	RB	therefore
,	,	,
and	CC	and
we	PP	we
will	MD	will
fetch	VV	fetch
up	RP	up
the	DT	the
four	CD	four
rifles	NNS	rifle
,	,	,
together	RB	together
with	IN	with
Gomez	NP	Gomez
and	CC	and
the	DT	the
other	JJ	other
.	SENT	.
One	CD	One
man	NN	man
can	MD	can
then	RB	then
go	VV	go
across	IN	across
and	CC	and
the	DT	the
rest	NN	rest
will	MD	will
cover	VV	cover
him	PP	him
with	IN	with
guns	NNS	gun
,	,	,
until	IN	until
he	PP	he
sees	VVZ	see
that	IN/that	that
it	PP	it
is	VBZ	be
safe	JJ	safe
for	IN	for
the	DT	the
whole	JJ	whole
crowd	NN	crowd
to	TO	to
come	VV	come
along	RP	along
.	SENT	.
""""	''	""""
Challenger	NP	Challenger
sat	VVD	sit
down	RP	down
upon	IN	upon
the	DT	the
cut	NN	cut
stump	NN	stump
and	CC	and
groaned	VVD	groan
his	PP$	his
impatience	NN	impatience
;	:	;
but	CC	but
Summerlee	NP	Summerlee
and	CC	and
I	PP	I
were	VBD	be
of	IN	of
one	CD	one
mind	NN	mind
that	IN/that	that
Lord	NP	Lord
John	NP	John
was	VBD	be
our	PP$	our
leader	NN	leader
when	WRB	when
such	JJ	such
practical	JJ	practical
details	NNS	detail
were	VBD	be
in	IN	in
question	NN	question
.	SENT	.
The	DT	the
climb	NN	climb
was	VBD	be
a	DT	a
more	RBR	more
simple	JJ	simple
thing	NN	thing
now	RB	now
that	IN/that	that
the	DT	the
rope	NN	rope
dangled	VVD	dangle
down	RP	down
the	DT	the
face	NN	face
of	IN	of
the	DT	the
worst	JJS	bad
part	NN	part
of	IN	of
the	DT	the
ascent	NN	ascent
.	SENT	.
Within	IN	within
an	DT	an
hour	NN	hour
we	PP	we
had	VHD	have
brought	VVN	bring
up	RP	up
the	DT	the
rifles	NNS	rifle
and	CC	and
a	DT	a
shot-gun	NN	shot-gun
.	SENT	.
The	DT	the
half-breeds	NNS	half-breed
had	VHD	have
ascended	VVN	ascend
also	RB	also
,	,	,
and	CC	and
under	IN	under
Lord	NP	Lord
John	NP	John
's	POS	's
orders	NNS	order
they	PP	they
had	VHD	have
carried	VVN	carry
up	RP	up
a	DT	a
bale	NN	bale
of	IN	of
provisions	NNS	provision
in	IN	in
case	NN	case
our	PP$	our
first	JJ	first
exploration	NN	exploration
should	MD	should
be	VB	be
a	DT	a
long	JJ	long
one	CD	one
.	SENT	.
We	PP	we
had	VHD	have
each	DT	each
bandoliers	NNS	bandolier
of	IN	of
cartridges	NNS	cartridge
.	SENT	.
""""	''	""""
Now	RB	now
,	,	,
Challenger	NP	Challenger
,	,	,
if	IN	if
you	PP	you
really	RB	really
insist	VVP	insist
upon	IN	upon
being	VBG	be
the	DT	the
first	JJ	first
man	NN	man
in	IN	in
,	,	,
""""	''	""""
said	VVD	say
Lord	NP	Lord
John	NP	John
,	,	,
when	WRB	when
every	DT	every
preparation	NN	preparation
was	VBD	be
complete	JJ	complete
.	SENT	.
""""	``	""""
I	PP	I
am	VBP	be
much	RB	much
indebted	JJ	indebted
to	TO	to
you	PP	you
for	IN	for
your	PP$	your
gracious	JJ	gracious
permission	NN	permission
,	,	,
""""	''	""""
said	VVD	say
the	DT	the
angry	JJ	angry
Professor	NP	Professor
;	:	;
for	IN	for
never	RB	never
was	VBD	be
a	DT	a
man	NN	man
so	RB	so
intolerant	JJ	intolerant
of	IN	of
every	DT	every
form	NN	form
of	IN	of
authority	NN	authority
.	SENT	.
""""	``	""""
Since	IN	since
you	PP	you
are	VBP	be
good	JJ	good
enough	RB	enough
to	TO	to
allow	VV	allow
it	PP	it
,	,	,
I	PP	I
shall	MD	shall
most	RBS	most
certainly	RB	certainly
take	VV	take
it	PP	it
upon	IN	upon
myself	PP	myself
to	TO	to
act	VV	act
as	IN	as
pioneer	NN	pioneer
upon	IN	upon
this	DT	this
occasion	NN	occasion
.	SENT	.
""""	''	""""
Seating	VVG	seat
himself	PP	himself
with	IN	with
a	DT	a
leg	NN	leg
overhanging	VVG	overhang
the	DT	the
abyss	NN	abyss
on	IN	on
each	DT	each
side	NN	side
,	,	,
and	CC	and
his	PP$	his
hatchet	NN	hatchet
slung	VVN	sling
upon	IN	upon
his	PP$	his
back	NN	back
,	,	,
Challenger	NP	Challenger
hopped	VVD	hop
his	PP$	his
way	NN	way
across	IN	across
the	DT	the
trunk	NN	trunk
and	CC	and
was	VBD	be
soon	RB	soon
at	IN	at
the	DT	the
other	JJ	other
side	NN	side
.	SENT	.
He	PP	he
clambered	VVD	clamber
up	RP	up
and	CC	and
waved	VVD	wave
his	PP$	his
arms	NNS	arm
in	IN	in
the	DT	the
air	NN	air
.	SENT	.
""""	''	""""
At	IN	at
last	JJ	last
!	SENT	!
""""	''	""""
he	PP	he
cried	VVD	cry
;	:	;
""""	``	""""
at	IN	at
last	JJ	last
!	SENT	!
""""	''	""""
I	PP	I
gazed	VVD	gaze
anxiously	RB	anxiously
at	IN	at
him	PP	him
,	,	,
with	IN	with
a	DT	a
vague	JJ	vague
expectation	NN	expectation
that	IN/that	that
some	DT	some
terrible	JJ	terrible
fate	NN	fate
would	MD	would
dart	VV	dart
at	IN	at
him	PP	him
from	IN	from
the	DT	the
curtain	NN	curtain
of	IN	of
green	JJ	green
behind	IN	behind
him	PP	him
.	SENT	.
But	CC	but
all	DT	all
was	VBD	be
quiet	JJ	quiet
,	,	,
save	VVP	save
that	IN/that	that
a	DT	a
strange	JJ	strange
,	,	,
many-colored	JJ	many-colored
bird	NN	bird
flew	VVD	fly
up	RP	up
from	IN	from
under	IN	under
his	PP$	his
feet	NNS	foot
and	CC	and
vanished	VVN	vanish
among	IN	among
the	DT	the
trees	NNS	tree
.	SENT	.
Summerlee	NP	Summerlee
was	VBD	be
the	DT	the
second	NN	second
.	SENT	.
His	PP$	his
wiry	JJ	wiry
energy	NN	energy
is	VBZ	be
wonderful	JJ	wonderful
in	IN	in
so	RB	so
frail	JJ	frail
a	DT	a
frame	NN	frame
.	SENT	.
He	PP	he
insisted	VVD	insist
upon	IN	upon
having	VHG	have
two	CD	two
rifles	NNS	rifle
slung	VVN	sling
upon	IN	upon
his	PP$	his
back	NN	back
,	,	,
so	RB	so
that	IN/that	that
both	DT	both
Professors	NNS	professor
were	VBD	be
armed	VVN	arm
when	WRB	when
he	PP	he
had	VHD	have
made	VVN	make
his	PP$	his
transit	NN	transit
.	SENT	.
I	PP	I
came	VVD	come
next	JJ	next
,	,	,
and	CC	and
tried	VVD	try
hard	RB	hard
not	RB	not
to	TO	to
look	VV	look
down	RP	down
into	IN	into
the	DT	the
horrible	JJ	horrible
gulf	NN	gulf
over	IN	over
which	WDT	which
I	PP	I
was	VBD	be
passing	VVG	pass
.	SENT	.
Summerlee	NP	Summerlee
held	VVD	hold
out	RP	out
the	DT	the
butt-end	NN	butt-end
of	IN	of
his	PP$	his
rifle	NN	rifle
,	,	,
and	CC	and
an	DT	an
instant	NN	instant
later	RBR	later
I	PP	I
was	VBD	be
able	JJ	able
to	TO	to
grasp	VV	grasp
his	PP$	his
hand	NN	hand
.	SENT	.
As	RB	as
to	TO	to
Lord	NP	Lord
John	NP	John
,	,	,
he	PP	he
walked	VVD	walk
across	IN	across
---	NN	---
actually	RB	actually
walked	VVD	walk
without	IN	without
support	NN	support
!	SENT	!
He	PP	he
must	MD	must
have	VH	have
nerves	NNS	nerve
of	IN	of
iron	NN	iron
.	SENT	.
And	CC	and
there	EX	there
we	PP	we
were	VBD	be
,	,	,
the	DT	the
four	CD	four
of	IN	of
us	PP	us
,	,	,
upon	IN	upon
the	DT	the
dreamland	NN	dreamland
,	,	,
the	DT	the
lost	JJ	lost
world	NN	world
,	,	,
of	IN	of
Maple	NP	Maple
White	NP	White
.	SENT	.
To	TO	To
all	DT	all
of	IN	of
us	PP	us
it	PP	it
seemed	VVD	seem
the	DT	the
moment	NN	moment
of	IN	of
our	PP$	our
supreme	JJ	supreme
triumph	NN	triumph
.	SENT	.
Who	WP	who
could	MD	could
have	VH	have
guessed	VVN	guess
that	IN/that	that
it	PP	it
was	VBD	be
the	DT	the
prelude	NN	prelude
to	TO	to
our	PP$	our
supreme	JJ	supreme
disaster	NN	disaster
?	SENT	?
Let	VV	let
me	PP	me
say	VV	say
in	IN	in
a	DT	a
few	JJ	few
words	NNS	word
how	WRB	how
the	DT	the
crushing	VVG	crush
blow	NN	blow
fell	VVD	fall
upon	IN	upon
us	PP	us
.	SENT	.
We	PP	we
had	VHD	have
turned	VVN	turn
away	RB	away
from	IN	from
the	DT	the
edge	NN	edge
,	,	,
and	CC	and
had	VHD	have
penetrated	VVN	penetrate
about	RB	about
fifty	CD	fifty
yards	NNS	yard
of	IN	of
close	JJ	close
brushwood	NN	brushwood
,	,	,
when	WRB	when
there	EX	there
came	VVD	come
a	DT	a
frightful	JJ	frightful
rending	VVG	rend
crash	NN	crash
from	IN	from
behind	IN	behind
us	PP	us
.	SENT	.
With	IN	with
one	CD	one
impulse	NN	impulse
we	PP	we
rushed	VVD	rush
back	RB	back
the	DT	the
way	NN	way
that	IN/that	that
we	PP	we
had	VHD	have
come	VVN	come
.	SENT	.
The	DT	the
bridge	NN	bridge
was	VBD	be
gone	VVN	go
!	SENT	!
Far	RB	far
down	RB	down
at	IN	at
the	DT	the
base	NN	base
of	IN	of
the	DT	the
cliff	NN	cliff
I	PP	I
saw	VVD	see
,	,	,
as	IN	as
I	PP	I
looked	VVD	look
over	RP	over
,	,	,
a	DT	a
tangled	JJ	tangled
mass	NN	mass
of	IN	of
branches	NNS	branch
and	CC	and
splintered	VVN	splinter
trunk	NN	trunk
.	SENT	.
It	PP	it
was	VBD	be
our	PP$	our
beech	NN	beech
tree	NN	tree
.	SENT	.
Had	VHD	have
the	DT	the
edge	NN	edge
of	IN	of
the	DT	the
platform	NN	platform
crumbled	VVD	crumble
and	CC	and
let	VVD	let
it	PP	it
through	RP	through
?	SENT	?
For	IN	for
a	DT	a
moment	NN	moment
this	DT	this
explanation	NN	explanation
was	VBD	be
in	IN	in
all	PDT	all
our	PP$	our
minds	NNS	mind
.	SENT	.
The	DT	the
next	JJ	next
,	,	,
from	IN	from
the	DT	the
farther	JJR	farther
side	NN	side
of	IN	of
the	DT	the
rocky	JJ	rocky
pinnacle	NN	pinnacle
before	IN	before
us	PP	us
a	DT	a
swarthy	JJ	swarthy
face	NN	face
,	,	,
the	DT	the
face	NN	face
of	IN	of
Gomez	NP	Gomez
the	DT	the
half-breed	NN	half-breed
,	,	,
was	VBD	be
slowly	RB	slowly
protruded	VVN	protrude
.	SENT	.
Yes	UH	yes
,	,	,
it	PP	it
was	VBD	be
Gomez	NP	Gomez
,	,	,
but	CC	but
no	DT	no
longer	JJR	long
the	DT	the
Gomez	NP	Gomez
of	IN	of
the	DT	the
demure	JJ	demure
smile	NN	smile
and	CC	and
the	DT	the
mask-like	JJ	mask-like
expression	NN	expression
.	SENT	.
Here	RB	here
was	VBD	be
a	DT	a
face	NN	face
with	IN	with
flashing	VVG	flash
eyes	NNS	eye
and	CC	and
distorted	JJ	distorted
features	NNS	feature
,	,	,
a	DT	a
face	NN	face
convulsed	VVN	convulse
with	IN	with
hatred	NN	hatred
and	CC	and
with	IN	with
the	DT	the
mad	JJ	mad
joy	NN	joy
of	IN	of
gratified	VVN	gratify
revenge	NN	revenge
.	SENT	.
""""	''	""""
Lord	NP	Lord
Roxton	NP	Roxton
!	SENT	!
""""	``	""""
he	PP	he
shouted	VVD	shout
.	SENT	.
""""	''	""""
Lord	NP	Lord
John	NP	John
Roxton	NP	Roxton
!	SENT	!
""""	''	""""
""""	``	""""
Well	UH	Well
,	,	,
""""	''	""""
said	VVD	say
our	PP$	our
companion	NN	companion
,	,	,
""""	``	""""
here	RB	here
I	PP	I
am	VBP	be
.	SENT	.
""""	''	""""
A	DT	a
shriek	NN	shriek
of	IN	of
laughter	NN	laughter
came	VVD	come
across	IN	across
the	DT	the
abyss	NN	abyss
.	SENT	.
""""	``	""""
Yes	UH	yes
,	,	,
there	RB	there
you	PP	you
are	VBP	be
,	,	,
you	PP	you
English	JJ	English
dog	NN	dog
,	,	,
and	CC	and
there	RB	there
you	PP	you
will	MD	will
remain	VV	remain
!	SENT	!
I	PP	I
have	VHP	have
waited	VVN	wait
and	CC	and
waited	VVN	wait
,	,	,
and	CC	and
now	RB	now
has	VHZ	have
come	VVN	come
my	PP$	my
chance	NN	chance
.	SENT	.
You	PP	you
found	VVD	find
it	PP	it
hard	JJ	hard
to	TO	to
get	VV	get
up	RB	up
;	:	;
you	PP	you
will	MD	will
find	VV	find
it	PP	it
harder	JJR	hard
to	TO	to
get	VV	get
down	RP	down
.	SENT	.
You	PP	you
cursed	VVD	curse
fools	NNS	fool
,	,	,
you	PP	you
are	VBP	be
trapped	VVN	trap
,	,	,
every	DT	every
one	CD	one
of	IN	of
you	PP	you
!	SENT	!
""""	``	""""
We	PP	we
were	VBD	be
too	RB	too
astounded	VVN	astound
to	TO	to
speak	VV	speak
.	SENT	.
We	PP	we
could	MD	could
only	RB	only
stand	VV	stand
there	RB	there
staring	VVG	stare
in	IN	in
amazement	NN	amazement
.	SENT	.
A	DT	a
great	JJ	great
broken	VVN	break
bough	NN	bough
upon	IN	upon
the	DT	the
grass	NN	grass
showed	VVD	show
whence	RB	whence
he	PP	he
had	VHD	have
gained	VVN	gain
his	PP$	his
leverage	NN	leverage
to	TO	to
tilt	VV	tilt
over	RP	over
our	PP$	our
bridge	NN	bridge
.	SENT	.
The	DT	the
face	NN	face
had	VHD	have
vanished	VVN	vanish
,	,	,
but	CC	but
presently	RB	presently
it	PP	it
was	VBD	be
up	RB	up
again	RB	again
,	,	,
more	RBR	more
frantic	JJ	frantic
than	IN	than
before	RB	before
.	SENT	.
""""	``	""""
We	PP	we
nearly	RB	nearly
killed	VVD	kill
you	PP	you
with	IN	with
a	DT	a
stone	NN	stone
at	IN	at
the	DT	the
cave	NN	cave
,	,	,
""""	''	""""
he	PP	he
cried	VVD	cry
;	:	;
""""	``	""""
but	CC	but
this	DT	this
is	VBZ	be
better	JJR	good
.	SENT	.
It	PP	it
is	VBZ	be
slower	JJR	slow
and	CC	and
more	RBR	more
terrible	JJ	terrible
.	SENT	.
Your	PP$	your
bones	NNS	bone
will	MD	will
whiten	VV	whiten
up	RP	up
there	RB	there
,	,	,
and	CC	and
none	NN	none
will	MD	will
know	VV	know
where	WRB	where
you	PP	you
lie	VVP	lie
or	CC	or
come	VVP	come
to	TO	to
cover	VV	cover
them	PP	them
.	SENT	.
As	IN	as
you	PP	you
lie	VVP	lie
dying	VVG	die
,	,	,
think	VVP	think
of	IN	of
Lopez	NP	Lopez
,	,	,
whom	WP	whom
you	PP	you
shot	VVD	shoot
five	CD	five
years	NNS	year
ago	RB	ago
on	IN	on
the	DT	the
Putomayo	NP	Putomayo
River	NP	River
.	SENT	.
I	PP	I
am	VBP	be
his	PP$	his
brother	NN	brother
,	,	,
and	CC	and
,	,	,
come	VVP	come
what	WP	what
will	MD	will
I	PP	I
will	MD	will
die	VV	die
happy	JJ	happy
now	RB	now
,	,	,
for	IN	for
his	PP$	his
memory	NN	memory
has	VHZ	have
been	VBN	be
avenged	VVN	avenge
.	SENT	.
""""	``	""""
A	DT	a
furious	JJ	furious
hand	NN	hand
was	VBD	be
shaken	VVN	shake
at	IN	at
us	PP	us
,	,	,
and	CC	and
then	RB	then
all	DT	all
was	VBD	be
quiet	JJ	quiet
.	SENT	.
Had	VHD	have
the	DT	the
half-breed	NN	half-breed
simply	RB	simply
wrought	VV	wrought
his	PP$	his
vengeance	NN	vengeance
and	CC	and
then	RB	then
escaped	VVN	escape
,	,	,
all	DT	all
might	MD	might
have	VH	have
been	VBN	be
well	RB	well
with	IN	with
him	PP	him
.	SENT	.
It	PP	it
was	VBD	be
that	DT	that
foolish	JJ	foolish
,	,	,
irresistible	JJ	irresistible
Latin	JJ	Latin
impulse	NN	impulse
to	TO	to
be	VB	be
dramatic	JJ	dramatic
which	WDT	which
brought	VVD	bring
his	PP$	his
own	JJ	own
downfall	NN	downfall
.	SENT	.
Roxton	NP	Roxton
,	,	,
the	DT	the
man	NN	man
who	WP	who
had	VHD	have
earned	VVN	earn
himself	PP	himself
the	DT	the
name	NN	name
of	IN	of
the	DT	the
Flail	NN	flail
of	IN	of
the	DT	the
Lord	NP	Lord
through	IN	through
three	CD	three
countries	NNS	country
,	,	,
was	VBD	be
not	RB	not
one	CD	one
who	WP	who
could	MD	could
be	VB	be
safely	RB	safely
taunted	VVN	taunt
.	SENT	.
The	DT	the
half-breed	NN	half-breed
was	VBD	be
descending	VVG	descend
on	IN	on
the	DT	the
farther	JJR	farther
side	NN	side
of	IN	of
the	DT	the
pinnacle	NN	pinnacle
;	:	;
but	CC	but
before	IN	before
he	PP	he
could	MD	could
reach	VV	reach
the	DT	the
ground	NN	ground
Lord	NP	Lord
John	NP	John
had	VHD	have
run	VVN	run
along	IN	along
the	DT	the
edge	NN	edge
of	IN	of
the	DT	the
plateau	NN	plateau
and	CC	and
gained	VVD	gain
a	DT	a
point	NN	point
from	IN	from
which	WDT	which
he	PP	he
could	MD	could
see	VV	see
his	PP$	his
man	NN	man
.	SENT	.
There	EX	there
was	VBD	be
a	DT	a
single	JJ	single
crack	NN	crack
of	IN	of
his	PP$	his
rifle	NN	rifle
,	,	,
and	CC	and
,	,	,
though	IN	though
we	PP	we
saw	VVD	see
nothing	NN	nothing
,	,	,
we	PP	we
heard	VVD	hear
the	DT	the
scream	NN	scream
and	CC	and
then	RB	then
the	DT	the
distant	JJ	distant
thud	NN	thud
of	IN	of
the	DT	the
falling	VVG	fall
body	NN	body
.	SENT	.
Roxton	NP	Roxton
came	VVD	come
back	RB	back
to	TO	to
us	PP	us
with	IN	with
a	DT	a
face	NN	face
of	IN	of
granite	NN	granite
.	SENT	.
""""	``	""""
I	PP	I
have	VHP	have
been	VBN	be
a	DT	a
blind	JJ	blind
simpleton	NN	simpleton
,	,	,
""""	''	""""
said	VVD	say
he	PP	he
,	,	,
bitterly	RB	bitterly
,	,	,
""""	``	""""
it	PP	it
is	VBZ	be
my	PP$	my
folly	NN	folly
that	WDT	that
has	VHZ	have
brought	VVN	bring
you	PP	you
all	DT	all
into	IN	into
this	DT	this
trouble	NN	trouble
.	SENT	.
I	PP	I
should	MD	should
have	VH	have
remembered	VVN	remember
that	IN/that	that
these	DT	these
people	NNS	people
have	VHP	have
long	JJ	long
memories	NNS	memory
for	IN	for
blood-feuds	NNS	blood-feuds
,	,	,
and	CC	and
have	VH	have
been	VBN	be
more	JJR	more
upon	IN	upon
my	PP$	my
guard	NN	guard
.	SENT	.
""""	''	""""
""""	``	""""
What	WP	What
about	IN	about
the	DT	the
other	JJ	other
one	CD	one
?	SENT	?
It	PP	it
took	VVD	take
two	CD	two
of	IN	of
them	PP	them
to	TO	to
lever	VV	lever
that	DT	that
tree	NN	tree
over	IN	over
the	DT	the
edge	NN	edge
.	SENT	.
""""	''	""""
""""	``	""""
I	PP	I
could	MD	could
have	VH	have
shot	VVN	shoot
him	PP	him
,	,	,
but	CC	but
I	PP	I
let	VVP	let
him	PP	him
go	VV	go
.	SENT	.
He	PP	he
may	MD	may
have	VH	have
had	VHN	have
no	DT	no
part	NN	part
in	IN	in
it	PP	it
.	SENT	.
Perhaps	RB	perhaps
it	PP	it
would	MD	would
have	VH	have
been	VBN	be
better	JJR	good
if	IN	if
I	PP	I
had	VHD	have
killed	VVN	kill
him	PP	him
,	,	,
for	IN	for
he	PP	he
must	MD	must
,	,	,
as	IN	as
you	PP	you
say	VVP	say
,	,	,
have	VHP	have
lent	VVN	lend
a	DT	a
hand	NN	hand
.	SENT	.
""""	``	""""
Now	RB	now
that	IN/that	that
we	PP	we
had	VHD	have
the	DT	the
clue	NN	clue
to	TO	to
his	PP$	his
action	NN	action
,	,	,
each	DT	each
of	IN	of
us	PP	us
could	MD	could
cast	VV	cast
back	RB	back
and	CC	and
remember	VV	remember
some	DT	some
sinister	JJ	sinister
act	NN	act
upon	IN	upon
the	DT	the
part	NN	part
of	IN	of
the	DT	the
half-breed	JJ	half-breed
---	NN	---
his	PP$	his
constant	JJ	constant
desire	NN	desire
to	TO	to
know	VV	know
our	PP$	our
plans	NNS	plan
,	,	,
his	PP$	his
arrest	NN	arrest
outside	IN	outside
our	PP$	our
tent	NN	tent
when	WRB	when
he	PP	he
was	VBD	be
over-hearing	VVG	over-hearing
them	PP	them
,	,	,
the	DT	the
furtive	JJ	furtive
looks	NNS	look
of	IN	of
hatred	NN	hatred
which	WDT	which
from	IN	from
time	NN	time
to	TO	to
time	NN	time
one	CD	one
or	CC	or
other	JJ	other
of	IN	of
us	PP	us
had	VHD	have
surprised	VVN	surprise
.	SENT	.
We	PP	we
were	VBD	be
still	RB	still
discussing	VVG	discuss
it	PP	it
,	,	,
endeavoring	VVG	endeavor
to	TO	to
adjust	VV	adjust
our	PP$	our
minds	NNS	mind
to	TO	to
these	DT	these
new	JJ	new
conditions	NNS	condition
,	,	,
when	WRB	when
a	DT	a
singular	JJ	singular
scene	NN	scene
in	IN	in
the	DT	the
plain	NN	plain
below	RB	below
arrested	VVN	arrest
our	PP$	our
attention	NN	attention
.	SENT	.
A	DT	a
man	NN	man
in	IN	in
white	JJ	white
clothes	NNS	clothes
,	,	,
who	WP	who
could	MD	could
only	RB	only
be	VB	be
the	DT	the
surviving	VVG	survive
half-breed	NN	half-breed
,	,	,
was	VBD	be
running	VVG	run
as	IN	as
one	PP	one
does	VVZ	do
run	VV	run
when	WRB	when
Death	NP	Death
is	VBZ	be
the	DT	the
pacemaker	NN	pacemaker
.	SENT	.
Behind	IN	behind
him	PP	him
,	,	,
only	RB	only
a	DT	a
few	JJ	few
yards	NNS	yard
in	IN	in
his	PP$	his
rear	NN	rear
,	,	,
bounded	VVD	bound
the	DT	the
huge	JJ	huge
ebony	JJ	ebony
figure	NN	figure
of	IN	of
Zambo	NP	Zambo
,	,	,
our	PP$	our
devoted	JJ	devoted
negro	NN	Negro
.	SENT	.
Even	RB	even
as	IN	as
we	PP	we
looked	VVD	look
,	,	,
he	PP	he
sprang	VVD	spring
upon	IN	upon
the	DT	the
back	NN	back
of	IN	of
the	DT	the
fugitive	NN	fugitive
and	CC	and
flung	VVD	fling
his	PP$	his
arms	NNS	arm
round	VVP	round
his	PP$	his
neck	NN	neck
.	SENT	.
They	PP	they
rolled	VVD	roll
on	IN	on
the	DT	the
ground	NN	ground
together	RB	together
.	SENT	.
An	DT	an
instant	NN	instant
afterwards	RB	afterwards
Zambo	NP	Zambo
rose	VVD	rise
,	,	,
looked	VVN	look
at	IN	at
the	DT	the
prostrate	JJ	prostrate
man	NN	man
,	,	,
and	CC	and
then	RB	then
,	,	,
waving	VVG	wave
his	PP$	his
hand	NN	hand
joyously	RB	joyously
to	TO	to
us	PP	us
,	,	,
came	VVD	come
running	VVG	run
in	IN	in
our	PP$	our
direction	NN	direction
.	SENT	.
The	DT	the
white	JJ	white
figure	NN	figure
lay	VVD	lie
motionless	JJ	motionless
in	IN	in
the	DT	the
middle	NN	middle
of	IN	of
the	DT	the
great	JJ	great
plain	NN	plain
.	SENT	.
Our	PP$	our
two	CD	two
traitors	NNS	traitor
had	VHD	have
been	VBN	be
destroyed	VVN	destroy
,	,	,
but	CC	but
the	DT	the
mischief	NN	mischief
that	IN/that	that
they	PP	they
had	VHD	have
done	VVN	do
lived	VVN	live
after	IN	after
them	PP	them
.	SENT	.
By	IN	by
no	DT	no
possible	JJ	possible
means	NNS	mean
could	MD	could
we	PP	we
get	VV	get
back	RB	back
to	TO	to
the	DT	the
pinnacle	NN	pinnacle
.	SENT	.
We	PP	we
had	VHD	have
been	VBN	be
natives	NNS	native
of	IN	of
the	DT	the
world	NN	world
;	:	;
now	RB	now
we	PP	we
were	VBD	be
natives	NNS	native
of	IN	of
the	DT	the
plateau	NN	plateau
.	SENT	.
The	DT	the
two	CD	two
things	NNS	thing
were	VBD	be
separate	JJ	separate
and	CC	and
apart	RB	apart
.	SENT	.
There	EX	there
was	VBD	be
the	DT	the
plain	NN	plain
which	WDT	which
led	VVD	lead
to	TO	to
the	DT	the
canoes	NNS	canoe
.	SENT	.
Yonder	RB	yonder
,	,	,
beyond	IN	beyond
the	DT	the
violet	NN	violet
,	,	,
hazy	JJ	hazy
horizon	NN	horizon
,	,	,
was	VBD	be
the	DT	the
stream	NN	stream
which	WDT	which
led	VVD	lead
back	RB	back
to	TO	to
civilization	NN	civilization
.	SENT	.
But	CC	but
the	DT	the
link	NN	link
between	IN	between
was	VBD	be
missing	VVG	miss
.	SENT	.
No	DT	no
human	JJ	human
ingenuity	NN	ingenuity
could	MD	could
suggest	VV	suggest
a	DT	a
means	NN	means
of	IN	of
bridging	VVG	bridge
the	DT	the
chasm	NN	chasm
which	WDT	which
yawned	VVD	yawn
between	IN	between
ourselves	PP	ourselves
and	CC	and
our	PP$	our
past	JJ	past
lives	NNS	life
.	SENT	.
One	CD	One
instant	NN	instant
had	VHD	have
altered	VVN	alter
the	DT	the
whole	JJ	whole
conditions	NNS	condition
of	IN	of
our	PP$	our
existence	NN	existence
.	SENT	.
It	PP	it
was	VBD	be
at	IN	at
such	PDT	such
a	DT	a
moment	NN	moment
that	IN/that	that
I	PP	I
learned	VVD	learn
the	DT	the
stuff	NN	stuff
of	IN	of
which	WDT	which
my	PP$	my
three	CD	three
comrades	NNS	comrade
were	VBD	be
composed	VVN	compose
.	SENT	.
They	PP	they
were	VBD	be
grave	JJ	grave
,	,	,
it	PP	it
is	VBZ	be
true	JJ	true
,	,	,
and	CC	and
thoughtful	JJ	thoughtful
,	,	,
but	CC	but
of	IN	of
an	DT	an
invincible	JJ	invincible
serenity	NN	serenity
.	SENT	.
For	IN	for
the	DT	the
moment	NN	moment
we	PP	we
could	MD	could
only	RB	only
sit	VV	sit
among	IN	among
the	DT	the
bushes	NNS	bush
in	IN	in
patience	NN	patience
and	CC	and
wait	VV	wait
the	DT	the
coming	VVG	come
of	IN	of
Zambo	NP	Zambo
.	SENT	.
Presently	RB	presently
his	PP$	his
honest	JJ	honest
black	JJ	black
face	NN	face
topped	VVD	top
the	DT	the
rocks	NNS	rock
and	CC	and
his	PP$	his
Herculean	JJ	Herculean
figure	NN	figure
emerged	VVD	emerge
upon	IN	upon
the	DT	the
top	NN	top
of	IN	of
the	DT	the
pinnacle	NN	pinnacle
.	SENT	.
""""	``	""""
What	WP	What
I	PP	I
