Avertis	Vvc	AVERTIR
,	Fw	,
dans	S	DANS
mon	Ds	MON
ardeur	Nc	ARDEUR
extrême	Ag	EXTRÊME
,	Fw	,
Je	Vvc	Je
sens	Vvc	SENTIR
quelque	Di	QUELQUE
remords	Nc	REMORD
à	S	À
tromper	Vvn	TROMPER
ce	Pd	CE
que	Pr	QUE
j'	Pp	JE
aime	Vvc	AIMER
?	Fs	?
Et	Cc	ET
fussé	Vuc	fussé
-je	Ge	-je
en	S	EN
état	Nc	ÉTAT
de	S	DE
remplir	Vvn	REMPLIR
mes	Ds	MON
désirs	Nc	DÉSIR
,	Fw	,
Aurai	Vvc	Aurai
-je	Vvn	-je
quelque	Di	QUELQUE
gloire	Nc	GLOIRE
à	S	À
voler	Vvn	VOLER
ses	Ds	SON
soupirs	Nc	SOUPIR
?	Fs	?
Injuste	Ag	INJUSTE
usurpateur	Nc	USURPATEUR
du	S+Da	DE+LE
cour	Nc	COUR
de	S	DE
ma	Ds	MON
princesse	Nc	PRINCE|PRINCESSE
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
sous	S	SOUS
le	Da	LE
nom	Nc	NOM
d'	S	DE
autrui	Pi	AUTRUI
que	Pr	QUE
j'	Pp	JE
aurai	Vuc	AVOIR
sa	Ds	SON
tendresse	Nc	TENDRESSE
;	Fw	;
Et	Vvc	Et
l'	Da	LE
adorant	Nc	ADORANT
toujours	Rg	TOUJOURS
,	Fw	,
sans	S	SANS
espoir	Nc	ESPOIR
de	S	DE
retour	Nc	RETOUR
,	Fw	,
J'	Vvc	J'
aurai	Vuc	AVOIR
tout	Pi	TOUT
ce	Pd	CE
que	Pr	QUE
j'	Pp	JE
aime	Vvc	AIMER
,	Fw	,
et	Cc	ET
non	Rg	NON
pas	Rg	PAS
son	Ds	SON
amour	Nc	AMOUR
.	Fs	.
Loin	Rg	LOIN
de	S	DE
vous	Pp	VOUS
attacher	Vvn	ATTACHER
à	S	À
cet	Dd	CE
amour	Nc	AMOUR
extrême	Ag	EXTRÊME
,	Fw	,
Étouffer	Nc	Étouffer
ces	Dd	CE
ardeurs	Nc	ARDEUR
,	Fw	,
cachez	Vvc	CACHER
-les	Vvn	-les
à	S	À
vous	Pp	VOUS
-même	Vvc	-même
.	Fs	.
Je	Pp	JE
puis	Vvc	POUVOIR
bien	Rg	BIEN
conserver	Vvn	CONSERVER
le	Da	LE
titre	Nc	TITRE
d'	S	DE
imposteur	Nc	IMPOSTEUR
,	Fw	,
Mais	Vvc	Mais
non	Rg	NON
pas	Rg	PAS
démentir	Vvn	DÉMENTIR
l'	Da	LE
aveu	Nc	AVEU
de	S	DE
mon	Ds	MON
ardeur	Nc	ARDEUR
;	Fw	;
Ce	Vvc	Ce
serait	Vvc	SERRER
détromper	Vvn	DÉTROMPER
l'	Da	LE
État	Nc	État
,	Fw	,
et	Cc	ET
ma	Ds	MON
princesse	Nc	PRINCE|PRINCESSE
,	Fw	,
Ma	Vvc	Ma
flamme	Nc	FLAMME
est	Vuc	ÊTRE
trop	Rg	TROP
connue	Ge	CONNAÎTRE
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
qu'	Cs	QUE
elle	Pp	IL
paraisse	Vvc	PARAÎTRE
,	Fw	,
Elle	Vvc	Elle
vient	Vvc	VENIR
.	Fs	.
Laisse-nous	Vvc	Laisse-nous
.	Fs	.
Venez	Vvc	VENIR
,	Fw	,
venez	Vvc	VENIR
,	Fw	,
ma	Ds	MON
soeur	Nc	SUR
,	Fw	,
Par	Nc	PAR
votre	Ds	VOTRE
injuste	Ag	INJUSTE
haine	Nc	HAINE
achevez	Vvc	ACHEVER
mon	Ds	MON
malheur	Nc	MALHEUR
.	Fs	.
.	Fs	.
Un	Dn	UN
bruit	Nc	BRUIT
qu'	Pr	QUE
ont	Vuc	AVOIR
répandu	Ge	RÉPANDRE
la	Da	LE
fureur	Nc	FUREUR
,	Fw	,
et	Cc	ET
l'	Da	LE
envie	Nc	ENVIE
,	Fw	,
Attaque	Vvc	ATTAQUER
insolemment	Rg	INSOLEMMENT
et	Cc	ET
mon	Ds	MON
trône	Nc	TRÔNE
,	Fw	,
et	Cc	ET
ma	Ds	MON
vie	Nc	VIE
;	Fw	;
Joignez	Vvc	JOINDRE
à	S	À
ces	Dd	CE
soupçons	Nc	SOUPÇON
qu'	Pr	QUE
on	Pp	ON
sème	Vvc	SEMER
dans	S	DANS
ma	Ds	MON
cour	Nc	COUR
Tous	Nc	TOUX
ceux	Pd	CELUI
que	Pr	QUE
vous	Pp	VOUS
inspire	Vvc	INSPIRER
un	Dn	UN
malheureux	Ag	MALHEUREUX
amour	Nc	AMOUR
.	Fs	.
Hélas	Vvc	Hélas
!	Fs	!
C'	Pd	CE
est	Vuc	ÊTRE
cet	Dd	CE
amour	Nc	AMOUR
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
lui	Pp	IL
seul	Ag	SEUL
qu'	Cs	QUE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
craindre	Vvn	CRAINDRE
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
de	S	DE
lui	Pp	IL
seul	Ag	SEUL
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
que	Cs	QUE
vous	Pp	VOUS
devez	Vvc	DEVOIR
vous	Pp	VOUS
plaindre	Vvn	PLAINDRE
;	Fw	;
Si	Vvc	Si
cet	Dd	CE
amour	Nc	AMOUR
paraît	Vvc	PARAÎTRE
,	Fw	,
tout	Pi	TOUT
est	Vuc	ÊTRE
perdu	Ge	PERDRE
pour	S	POUR
vous	Pp	VOUS
;	Fw	;
Je	Vvc	Je
le	Da	LE
cache	Nc	CACHE
avec	S	AVEC
soin	Nc	SOIN
aux	S+Da	À+LES
yeux	Nc	OEIL|YEUX
de	S	DE
vos	Ds	VOTRE
jaloux	Nc	JALOUX
,	Fw	,
N'	Vvc	N'
aigrissez	Vvc	AIGRIR
pas	Rg	PAS
vos	Ds	VOTRE
maux	Nc	MAL
par	S	PAR
la	Da	LE
haine	Nc	HAINE
mortelle	Ag	MORTEL
Que	Vvc	Que
va	Vvc	ALLER
jeter	Vvn	JETER
sur	S	SUR
vous	Pp	VOUS
cette	Dd	CE
ardeur	Nc	ARDEUR
criminelle	Ag	CRIMINEL
;	Fw	;
Souffrez	Vvc	SOUFFRIR
à	S	À
mon	Ds	MON
amant	Nc	AMANT
ses	Ds	SON
innocents	Ag	INNOCENT
désirs	Nc	DÉSIR
.	Fs	.
Quoi	Pt	QUE|QUOI
ma	Ds	MON
soeur	Nc	SUR
,	Fw	,
quoi	Pr	QUE|QUOI
Darie	Vvc	Darie
,	Fw	,
aura	Vuc	AVOIR
tous	Di	TOUT
vos	Ds	VOTRE
soupirs	Nc	SOUPIR
?	Fs	?
Je	Pp	JE
songe	Vvc	SONGER
à	S	À
le	Pp	IL
sauver	Vvn	SAUVER
,	Fw	,
aussi	Rg	AUSSI
bien	Rg	BIEN
que	Cs	QUE
mon	Ds	MON
frère	Nc	FRÈRE
.	Fs	.
Faites	Vvc	FAIRE
donc	Rg	DONC
pour	S	POUR
ma	Ds	MON
vie	Nc	VIE
un	Dn	UN
effort	Nc	EFFORT
nécessaire	Ag	NÉCESSAIRE
,	Fw	,
Cruel	Vvc	Cruel
à	S	À
votre	Ds	VOTRE
amour	Nc	AMOUR
,	Fw	,
mais	Cc	MAIS
dont	Pr	DONT
l'	Da	LE
illustre	Ag	ILLUSTRE
éclat	Nc	ÉCLAT
Ne	Ag	Ne
laisse	Vvc	LAISSER
aucun	Di	AUCUN
prétexte	Nc	PRÉTEXTE
à	S	À
troubler	Vvn	TROUBLER
cet	Dd	CE
État	Nc	État
.	Fs	.
On	Pp	ON
confond	Vvc	CONFONDRE
mon	Ds	MON
destin	Nc	DESTIN
avec	S	AVEC
celui	Pd	CELUI
d'	S	DE
un	Dn	UN
autre	Pi	AUTRE
;	Fw	;
Et	Vvc	Et
l'	Da	LE
on	Pp	ON
ne	Rp	NE
peut	Vvc	POUVOIR
jamais	Rg	JAMAIS
vous	Pp	VOUS
contester	Vvn	CONTESTER
le	Da	LE
vôtre	As#Ps	VÔTRE
;	Fw	;
L'	Vvc	L'
erreur	Nc	ERREUR
qu'	Pr	QUE
on	Pp	ON
a	Vuc	AVOIR
semée	Ge	SEMER
a	Vuc	AVOIR
de	S	DE
quoi	Pr	QUE|QUOI
me	Pp	JE
trahir	Vvn	TRAHIR
,	Fw	,
Mais	Vvc	Mais
sans	S	SANS
incertitude	Nc	INCERTITUDE
on	Pp	ON
vous	Pp	VOUS
doit	Vvc	DEVOIR
obéir	Vvn	OBÉIR
.	Fs	.
Le	Da	LE
peuple	Nc	PEUPLE
prévenu	Ge	PRÉVENIR
d'	S	DE
une	Dn	UN
erreur	Nc	ERREUR
indiscrète	Ag	INDISCRET
,	Fw	,
S'	Vvc	S'
ébranle	Vvc	ÉBRANLER
par	S	PAR
la	Da	LE
peur	Nc	PEUR
de	S	DE
vous	Pp	VOUS
laisser	Vvn	LAISSER
sujette	Nc	sujette
,	Fw	,
Et	Vvc	Et
perdra	Vvc	PERDRE
le	Da	LE
respect	Nc	RESPECT
pour	S	POUR
le	Da	LE
trône	Nc	TRÔNE
,	Fw	,
et	Cc	ET
pour	S	POUR
moi	Pp	JE
,	Fw	,
S'	Vvc	S'
il	Pp	IL
n'	Rp	NE
y	Pp	Y
voit	Vvc	VOIR
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
croit	Vvc	CROIRE|CROÎTRE
,	Fw	,
le	Da	LE
seul	Ag	SEUL
sang	Nc	SANG
de	S	DE
son	Ds	SON
roi	Nc	ROI
.	Fs	.
Seigneur	Nc	SEIGNEUR
,	Fw	,
dites	Vvc	DIRE
plutôt	Rg	PLUTÔT
que	Cs	QUE
cette	Dd	CE
horrible	Ag	HORRIBLE
inceste	Nc	INCESTE
Va	Vvc	ALLER
confirmer	Vvn	CONFIRMER
à	S	À
tous	Di	TOUT
un	Dn	UN
soupçon	Nc	SOUPÇON
si	Rg	SI
funeste	Ag	FUNESTE
,	Fw	,
Et	Vvc	Et
qu'	Cs	QUE
un	Dn	UN
prince	Nc	PRINCE
noirci	Ge	NOIRCIR
de	S	DE
ce	Dd	CE
crime	Nc	CRIME
odieux	Ag	ODIEUX
Armerait	Vvc	ARMER
contre	S	CONTRE
lui	Pp	IL
les	Da	LE
hommes	Nc	HOMME
,	Fw	,
et	Cc	ET
les	Da	LE
dieux	Nc	DIEU|DIEUX
.	Fs	.
Quel	Dt	QUEL
crime	Nc	CRIME
d'	S	DE
imiter	Vvn	IMITER
l'	Da	LE
exemple	Nc	EXEMPLE
de	S	DE
Cambise	Nc	Cambise
,	Fw	,
Que	Vvc	Que
la	Da	LE
Coutume	Nc	COUTUME
approuve	Vvc	APPROUVER
,	Fw	,
et	Cc	ET
le	Da	LE
Trône	Nc	Trône
autorise	Vvc	AUTORISER
?	Fs	?
L'	Da	LE
exemple	Nc	EXEMPLE
de	S	DE
Cambise	Nc	Cambise
est	Vuc	ÊTRE
trop	Rg	TROP
blâmé	Ge	BLÂMER
de	S	DE
tous	Pi	TOUT
,	Fw	,
Pour	Nc	POUR
en	S	EN
faire	Vvn	FAIRE
à	S	À
ce	Dd	CE
crime	Nc	CRIME
un	Dn	UN
exemple	Nc	EXEMPLE
pour	S	POUR
vous	Pp	VOUS
.	Fs	.
Il	Pp	IL
est	Vuc	ÊTRE
vrai	Ag	VRAI
,	Fw	,
chère	Ag	CHER
soeur	Nc	SUR
,	Fw	,
je	Pp	JE
le	Pp	IL
blâmai	Vvc	BLÂMER
moi-même	Pp	LUI-MÊME
:	Fw	:
Mais	Cc	MAIS
las	Ag	LAS
!	Fs	!
Si	Cs	SI
vous	Pp	VOUS
m'	Pp	JE
aimiez	Vvc	AIMER
autant	Rg	AUTANT
que	Cs	QUE
je	Pp	JE
vous	Pp	VOUS
aime	Vvc	AIMER
,	Fw	,
Vous	Nc	Vous
vous	Pp	VOUS
troubleriez	Vvc	TROUBLER
moins	Rg	MOINS
d'	S	DE
un	Dn	UN
si	Rg	SI
doux	Ag	DOUX
sentiment	Nc	SENTIMENT
!	Fs	!
J'	Pp	JE
en	Pp	EN
fus	Vuc	ÊTRE
un	Dn	UN
peu	Rg	PEU
surpris	Ge	SURPRENDRE
dans	S	DANS
son	Ds	SON
commencement	Nc	COMMENCEMENT
;	Fw	;
Je	Vvc	Je
ne	Rp	NE
sais	Vvc	SAVOIR
quoi	Pt	QUE|QUOI
d'abord	Nc	d'abord
s'	Pp	SE
éleva	Vvc	ÉLEVER
dans	S	DANS
mon	Ds	MON
âme	Nc	ÂME
,	Fw	,
Qui	Vvc	Qui
s'	Pp	SE
opposait	Vvc	OPPOSER
aux	S+Da	À+LES
noms	Nc	NOM
d'	S	DE
hymen	Nc	HYMEN
,	Fw	,
d'	S	DE
amour	Nc	AMOUR
,	Fw	,
de	S	DE
flamme	Nc	FLAMME
;	Fw	;
À	Nc	À
vous	Pp	VOUS
les	Pp	ILS
adresser	Vvn	ADRESSER
je	Pp	JE
sentais	Vvc	SENTIR
quelque	Di	QUELQUE
horreur	Nc	HORREUR
;	Fw	;
Mais	Vvc	Mais
la	Da	LE
raison	Nc	RAISON
bientôt	Rg	BIENTÔT
dissipa	Vvc	DISSIPER
cette	Dd	CE
erreur	Nc	ERREUR
;	Fw	;
L'	Vvc	L'
opinion	Nc	OPINION
l'	Pp	IL
enfante	Vvc	ENFANTER
,	Fw	,
et	Cc	ET
non	Rg	NON
pas	Rg	PAS
la	Da	LE
nature	Nc	NATURE
,	Fw	,
Laissez	Vvc	LAISSER
dessus	S	DESSUS
le	Da	LE
peuple	Nc	PEUPLE
agir	Vvn	AGIR
son	Ds	SON
imposture	Nc	IMPOSTURE
;	Fw	;
Vous	Nc	Vous
,	Fw	,
ma	Ds	MON
soeur	Nc	SUR
,	Fw	,
dissipez	Vvc	DISSIPER
ce	Dd	CE
faible	Ag	FAIBLE
sentiment	Nc	SENTIMENT
:	Fw	:
Qu'	Pr	QUE
ai	Vuc	AVOIR
-je	Ge	-je
d'	S	DE
incompatible	Ag	INCOMPATIBLE
avec	S	AVEC
le	Da	LE
nom	Nc	NOM
d'	S	DE
amant	Nc	AMANT
?	Fs	?
Si	Cs	SI
le	Da	LE
noeud	Nc	NUD
de	S	DE
l'	Da	LE
amour	Nc	AMOUR
est	Vuc	ÊTRE
dans	S	DANS
la	Da	LE
ressemblance	Nc	RESSEMBLANCE
,	Fw	,
Si	Vvc	Si
c'	Pd	CE
est	Vuc	ÊTRE
l'	Da	LE
égalité	Nc	ÉGALITÉ
des	S+Da	DE+LE|DE+LES
moeurs	Nc	MURS
de	S	DE
la	Da	LE
naissance	Nc	NAISSANCE
,	Fw	,
Qui	Vvc	Qui
des	Dn	UN
parfaits	Ag	PARFAIT
amants	Nc	AMANT
fait	Ge	FAIRE
toute	Di	TOUT
la	Da	LE
douceur	Nc	DOUCEUR
,	Fw	,
Où	Vvc	Où
la	Da	LE
trouve-t	Ag	trouve-t
-on	Nc	-on
mieux	Rg	MIEUX
qu'	Cs	QUE
entre	S	ENTRE
un	Dn	UN
frère	Nc	FRÈRE
et	Cc	ET
sa	Ds	SON
soeur	Nc	SUR
?	Fs	?
Si	Cs	SI
le	Da	LE
ciel	Nc	CIEL
par	S	PAR
le	Da	LE
noeud	Nc	NUD
de	S	DE
l'	Da	LE
amour	Nc	AMOUR
fraternelle	Ag	FRATERNEL
A	Vvc	A
mis	Ge	METTRE
entre	S	ENTRE
nous	Pp	NOUS
deux	Nc	DEUX
une	Dn	UN
union	Nc	UNION
si	Rg	SI
belle	Ag	BEAU
,	Fw	,
Nos	Nc	NÔ
sentiments	Nc	SENTIMENT
sont	Vuc	ÊTRE
-ils	Ge	-ils
différents	Ag	DIFFÉRENT
à	S	À
ce	Dd	CE
point	Nc	POINT
,	Fw	,
Que	Vvc	Que
vous	Pp	VOUS
trouviez	Vvc	TROUVER
un	Dn	UN
crime	Nc	CRIME
où	Pr	OÙ
je	Pp	JE
n'	Rp	NE
en	Pp	EN
trouve	Vvc	TROUVER
point	Rg	POINT
?	Fs	?
Ah	I	AH
!	Fs	!
Qu'	Cs	QUE
il	Pp	IL
est	Vuc	ÊTRE
doux	Ag	DOUX
d'	S	DE
aimer	Vvn	AIMER
,	Fw	,
quand	Cs	QUAND
une	Dn	UN
flamme	Nc	FLAMME
pure	Ag	PUR
Seconde	Vvc	SECONDER
les	Da	LE
transports	Nc	TRANSPORT|TRANSPORTS
qu'	Pr	QUE
inspire	Vvc	INSPIRER
la	Da	LE
nature	Nc	NATURE
!	Fs	!
Que	Cs	QUE
l'	Da	LE
étreinte	Nc	ÉTREINTE
en	S	EN
amour	Nc	AMOUR
est	Vuc	ÊTRE
forte	Ag	FORT
,	Fw	,
alors	Rg	ALORS
qu'	Cs	QUE
un	Dn	UN
cour	Nc	COUR
Trouve	Vvc	TROUVER
en	S	EN
un	Dn	UN
même	Ag	MÊME
objet	Nc	OBJET
,	Fw	,
et	Cc	ET
sa	Ds	SON
femme	Nc	FEMME
,	Fw	,
et	Cc	ET
sa	Ds	SON
soeur	Nc	SUR
!	Fs	!
Tournez	Vvc	TOURNER
-y	Vvc	-y
votre	Ds	VOTRE
esprit	Nc	ESPRIT
,	Fw	,
de	S	DE
l'	Da	LE
ardeur	Nc	ARDEUR
pour	S	POUR
un	Dn	UN
frère	Ag	FRÈRE
À	Nc	À
celle	Pd	CELUI
que	Pr	QUE
je	Pp	JE
veux	Vvc	VOULOIR
,	Fw	,
on	Pp	ON
n'	Rp	NE
a	Vuc	AVOIR
qu'	Rg	QUE
un	Dn	UN
pas	Rg	PAS
à	S	À
faire	Vvn	FAIRE
;	Fw	;
Ce	Vvc	Ce
pas	Rg	PAS
vous	Pp	VOUS
mène	Vvc	MENER
au	S+Da	À+LE
trône	Nc	TRÔNE
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
fera	Vvc	FAIRE|FERRER
goûter	Vvn	GOÛTER
...	Fs	...
Ah	Vvc	Ah
!	Fs	!
c'	Pd	CE
est	Vuc	ÊTRE
trop	Rg	TROP
me	Pp	JE
contraindre	Vvn	CONTRAINDRE
,	Fw	,
et	Cc	ET
trop	Rg	TROP
vous	Pp	VOUS
écouter	Vvn	ÉCOUTER
,	Fw	,
Quoique	Vvc	Quoique
ici	Rg	ICI
la	Da	LE
coutume	Nc	COUTUME
autorise	Vvc	AUTORISER
ces	Dd	CE
flammes	Nc	FLAMME
,	Fw	,
L'	Vvc	L'
idée	Nc	IDÉE
en	Pp	EN
est	Vuc	ÊTRE
toujours	Rg	TOUJOURS
horrible	Ag	HORRIBLE
aux	S+Da	À+LES
belles	Ag	BEAU
âmes	Nc	ÂME
;	Fw	;
Et	Vvc	Et
lorsque	Cs	LORSQUE
je	Pp	JE
vous	Pp	VOUS
vois	Vvc	ALLER|VOIR
en	S	EN
surmonter	Vvn	SURMONTER
l'	Da	LE
horreur	Nc	HORREUR
,	Fw	,
Mille	Vvc	Mille
soupçons	Nc	SOUPÇON
mortels	Ag	MORTEL
s'	Pp	SE
emparent	Vvc	EMPARER
de	S	DE
mon	Ds	MON
cour	Nc	COUR
.	Fs	.
Puisque	Cs	PUISQUE
par	S	PAR
amour	Nc	AMOUR
votre	Ds	VOTRE
courroux	Nc	COURROUX
redouble	Vvc	REDOUBLER
,	Fw	,
Je	Vvc	Je
laisse	Vvc	LAISSER
à	S	À
la	Da	LE
raison	Nc	RAISON
à	S	À
dissiper	Vvn	DISSIPER
ce	Dd	CE
trouble	Nc	TROUBLE
;	Fw	;
Votre	Nc	Votre
amour	Nc	AMOUR
pour	S	POUR
Darie	Nc	DARI
a	Vuc	AVOIR
trop	Rg	TROP
d'	S	DE
emportement	Nc	EMPORTEMENT
,	Fw	,
Et	Vvc	Et
le	Da	LE
temps	Nc	TEMPS
calmera	Vvc	CALMER
ce	Dd	CE
premier	Ag	PREMIER
mouvement	Nc	MOUVEMENT
.	Fs	.
Va	Vvc	ALLER
,	Fw	,
plutôt	Rg	PLUTÔT
que	Cs	QUE
souffrir	Vvn	SOUFFRIR
ces	Dd	CE
ardeurs	Nc	ARDEUR
criminelles	Ag	CRIMINEL
,	Fw	,
Entrez	Vvc	ENTRER
dedans	Rg	DEDANS
mon	Ds	MON
cour	Nc	COUR
,	Fw	,
inimitiés	Nc	INIMITIÉ
mortelles	Ag	MORTEL
.	Fs	.
Mes	Ds	MON
trop	Rg	TROP
justes	Ag	JUSTE
soupçons	Nc	SOUPÇON
j'	Pp	JE
en	Pp	EN
crois	Vvc	CROIRE|CROÎTRE
votre	Ds	VOTRE
rapport	Nc	RAPPORT
,	Fw	,
Oropaste	Vvc	Oropaste
est	Vuc	ÊTRE
vivant	Ga	VIVRE
,	Fw	,
et	Cc	ET
Tonaxare	Vvc	Tonaxare
est	Vuc	ÊTRE
mort	Ge	MOURIR
;	Fw	;
Un	Vvc	Un
traître	Ag	TRAÎTRE
a	Vuc	AVOIR
pris	Ge	PRENDRE
sa	Ds	SON
place	Nc	PLACE|PLACÉ
,	Fw	,
et	Cc	ET
j'	Pp	JE
entends	Vvc	ENTENDRE
la	Da	LE
nature	Nc	NATURE
Murmurer	Nc	MURMURER
dans	S	DANS
mon	Ds	MON
cour	Nc	COUR
contre	S	CONTRE
cette	Dd	CE
imposture	Nc	IMPOSTURE
,	Fw	,
Et	Vvc	Et
m'	Pp	JE
oser	Vvn	OSER
reprocher	Vvn	REPROCHER
,	Fw	,
pour	S	POUR
comble	Nc	COMBLE
de	S	DE
mes	Ds	MON
maux	Nc	MAL
,	Fw	,
D'	Vvc	D'
avoir	Vun	AVOIR
sous	S	SOUS
sa	Ds	SON
figure	Nc	FIGURE|FIGURÉ
embrassé	Ge	EMBRASSER
ses	Ds	SON
bourreaux	Nc	BOURREAU
.	Fs	.
Mortel	Ag	MORTEL
ressentiment	Nc	RESSENTIMENT
d'	S	DE
une	Dn	UN
mortelle	Ag	MORTEL
offense	Nc	OFFENSE|OFFENSÉ
,	Fw	,
Sèche	Vvc	Sèche
mes	Ds	MON
pleurs	Nc	PLEUR
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
courir	Vvn	COURIR
à	S	À
la	Da	LE
vengeance	Nc	VENGEANCE
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
qu'	Pr	QUE
avez	Vuc	AVOIR
-vous	Nc	-vous
?	Fs	?
Ah	I	AH
!	Fs	!
Prince	Nc	PRINCE
,	Fw	,
ma	Ds	MON
douleur	Nc	DOULEUR
Vous	Nc	Vous
éclaircit	Vvc	ÉCLAIRCIR
assez	Rg	ASSEZ
de	S	DE
tout	Di	TOUT
notre	Ds	NOTRE
malheur	Nc	MALHEUR
.	Fs	.
Le	Da	LE
Roi	Nc	ROI
s'	Pp	SE
obstine-t-il	Vvc	obstine-t-il
à	S	À
trahir	Vvn	TRAHIR
notre	Ds	NOTRE
flamme	Nc	FLAMME
?	Fs	?
Tant	Rg	TANT
de	S	DE
rage	Nc	RAGE
et	Cc	ET
d'	S	DE
effroi	Nc	EFFROI
s'	Pp	SE
est	Vuc	ÊTRE
saisi	Ge	SAISIR
de	S	DE
mon	Ds	MON
âme	Nc	ÂME
...	Fs	...
Mais	Vvc	Mais
ce	Dd	CE
lieu	Nc	LIEU
m'	Pp	JE
est	Vuc	ÊTRE
suspect	Ag	SUSPECT
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
se	Pp	IL
ménager	Vvn	MÉNAGER
:	Fw	:
Suivez	Vvc	SUIVRE
-moi	Vvc	-moi
,	Fw	,
Prince	Vvc	Prince
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
mourir	Vvn	MOURIR
,	Fw	,
ou	Cc	OU
nous	Pp	NOUS
venger	Vvn	VENGER
.	Fs	.
Je	Pp	JE
dois	Vvc	DEVOIR
te	Pp	TU
l'	Pp	IL
avouer	Vvn	AVOUER
,	Fw	,
sa	Ds	SON
passion	Nc	PASSION
m'	Pp	JE
étonne	Vvc	ÉTONNER
;	Fw	;
Mais	Vvc	Mais
ton	Ds	TON
frère	Nc	FRÈRE
peut	Vvc	POUVOIR
tout	Pi	TOUT
,	Fw	,
s'	Pp	SE
il	Pp	IL
épouse	Vvc	ÉPOUSER
Hésione	Vvc	Hésione
;	Fw	;
Il	Vvc	Il
pourrait	Vvc	POUVOIR
se	Pp	IL
trahir	Vvn	TRAHIR
,	Fw	,
s'	Pp	SE
il	Pp	IL
démentait	Vvc	DÉMENTIR
son	Ds	SON
choix	Nc	CHOIX
,	Fw	,
Et	Vvc	Et
se	Pp	IL
rend	Vvc	RENDRE
moins	Rg	MOINS
suspect	Ag	SUSPECT
,	Fw	,
en	S	EN
imitant	Ga	IMITER
nos	Ds	NOTRE
rois	Nc	ROI
.	Fs	.
On	Pp	ON
s'	Pp	SE
en	Pp	EN
plaint	Vvc	PLAINDRE
hautement	Rg	HAUTEMENT
sur	S	SUR
cette	Dd	CE
conjecture	Nc	CONJECTURE
.	Fs	.
Non	Rg	NON
,	Fw	,
non	Rg	NON
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
assez	Rg	ASSEZ
bas	Rg	BAS
que	Cs	QUE
la	Da	LE
cour	Nc	COUR
en	S	EN
murmure	Nc	MURMURE
.	Fs	.
On	Pp	ON
se	Pp	IL
cache	Vvc	CACHER
,	Fw	,
et	Cc	ET
par	S	PAR
là	Rg	LÀ
bien	Rg	BIEN
loin	Rg	LOIN
d'	S	DE
être	Vun	ÊTRE
assuré	Ge	ASSURER
,	Fw	,
Craignez	Vvc	CRAINDRE
...	Fs	...
Hé	Vvc	Hé
quoi	Pt	QUE|QUOI
,	Fw	,
toujours	Rg	TOUJOURS
tremblant	Ag	TREMBLANT
,	Fw	,
désespéré	Nc	DÉSESPÉRÉ
?	Fs	?
Augure	Vvc	AUGURER
mieux	Rg	MIEUX
d'	S	DE
un	Dn	UN
Roi	Nc	ROI
qui	Pr	QUI
peut	Vvc	POUVOIR
régner	Vvn	RÉGNER
sans	S	SANS
crime	Nc	CRIME
,	Fw	,
Dont	Vvc	Dont
la	Da	LE
vertu	Nc	VERTU
s'	Pp	SE
est	Vuc	ÊTRE
fait	Ge	FAIRE
un	Dn	UN
trône	Nc	TRÔNE
légitime	Ag	LÉGITIME
;	Fw	;
Cache	Vvc	CACHER
à	S	À
mes	Ds	MON
yeux	Nc	OEIL|YEUX
un	Dn	UN
trouble	Nc	TROUBLE
à	S	À
sa	Ds	SON
gloire	Nc	GLOIRE
mortel	Ag	MORTEL
;	Fw	;
Quand	Nc	Quand
je	Pp	JE
vois	Vvc	ALLER|VOIR
tes	Ds	TON
frayeurs	Nc	FRAYEUR
,	Fw	,
je	Pp	JE
le	Pp	IL
crois	Vvc	CROIRE|CROÎTRE
criminel	Ag	CRIMINEL
;	Fw	;
Tes	Vvc	Tes
remords	Nc	REMORD
vont	Vvc	ALLER
parler	Vvn	PARLER
contre	S	CONTRE
son	Ds	SON
innocence	Nc	INNOCENCE
,	Fw	,
Et	Vvc	Et
le	Pp	IL
rendre	Vvn	RENDRE
suspect	Ag	SUSPECT
d'	S	DE
une	Dn	UN
injuste	Ag	INJUSTE
puissance	Nc	PUISSANCE
.	Fs	.
Ne	Rp	NE
crains	Vvc	CRAINDRE
plus	Rg	PLUS
son	Ds	SON
amour	Nc	AMOUR
,	Fw	,
et	Cc	ET
ne	Rp	NE
t'	Pp	TU
alarme	Vvc	ALARMER
point	Rg	POINT
,	Fw	,
Mon	Nc	Mon
fils	Nc	FIL|FILS
,	Fw	,
et	Cc	ET
le	Da	LE
feu	Nc	FEU
Roi	Vvc	Roi
