Après	Vvc	Après
défait	Ge	DÉFAIRE
,	Fw	,
Rien	Vvc	Rien
de	S	DE
nos	Ds	NOTRE
volontés	Nc	VOLONTÉ
ne	Rp	NE
peut	Vvc	POUVOIR
troubler	Vvn	TROUBLER
l'	Da	LE
effet	Nc	EFFET
:	Fw	:
Tout	Pi	TOUT
fléchit	Vvc	FLÉCHIR
sur	S	SUR
la	Da	LE
terre	Nc	TERRE
,	Fw	,
et	Cc	ET
tout	Di	TOUT
tremble	Nc	TREMBLE|TREMBLÉ
sur	S	SUR
l'	Da	LE
onde	Nc	ONDE
;	Fw	;
Et	Vvc	Et
Rome	Nc	Rome
est	Vuc	ÊTRE
aujourd'hui	Rg	AUJOURD'HUI
la	Da	LE
maîtresse	Nc	MAÎTRE|MAÎTRESSE
du	S+Da	DE+LE
monde	Nc	MONDE
.	Fs	.
La	Da	LE
maîtresse	Nc	MAÎTRE|MAÎTRESSE
du	S+Da	DE+LE
monde	Nc	MONDE
!	Fs	!
Ah	I	AH
!	Fs	!
Vous	Pp	VOUS
me	Pp	JE
feriez	Vvc	FAIRE|FERRER
peur	Nc	PEUR
,	Fw	,
S'	Vvc	S'
il	Pp	IL
ne	Rp	NE
s'	Pp	SE
en	Pp	EN
fallait	Vvc	FALLOIR
pas	Rg	PAS
l'	Da	LE
Arménie	Nc	Arménie
et	Cc	ET
mon	Ds	MON
coeur	Nc	CUR
,	Fw	,
Si	Vvc	Si
le	Da	LE
grand	Ag	GRAND
Annibal	Nc	Annibal
n'	Rp	NE
avait	Vuc	AVOIR
qui	Pr	QUI
lui	Pp	IL
succède	Vvc	SUCCÉDER
,	Fw	,
S'	Vvc	S'
il	Pp	IL
ne	Rp	NE
revivait	Vvc	REVIVRE
pas	Rg	PAS
au	S+Da	À+LE
prince	Nc	PRINCE
Nicomède	Vvc	Nicomède
,	Fw	,
Et	Vvc	Et
s'	Cs	SI
il	Pp	IL
n'	Rp	NE
avait	Vuc	AVOIR
laissé	Ge	LAISSER
dans	S	DANS
de	Dn	UN
si	Rg	SI
dignes	Ag	DIGNE
mains	Nc	MAIN
L'	Vvc	L'
infaillible	Ag	INFAILLIBLE
secret	Nc	SECRET
de	S	DE
vaincre	Vvn	VAINCRE
les	Da	LE
Romains	Nc	ROMAIN
.	Fs	.
Un	Dn	UN
si	Rg	SI
vaillant	Ag	VAILLANT
disciple	Nc	DISCIPLE
aura	Vuc	AVOIR
bien	Rg	BIEN
le	Da	LE
courage	Nc	COURAGE
D'	Ag	D'
en	S	EN
mettre	Vvn	METTRE
jusqu'	S	JUSQUE
au	S+Da	À+LE
bout	Nc	BOUT
les	Da	LE
leçons	Nc	LEÇON
en	S	EN
usage	Nc	USAGE
:	Fw	:
L'	Pp	IL
Asie	Vvc	Asie
en	Pp	EN
fait	Vvc	FAIRE
l'	Da	LE
épreuve	Nc	ÉPREUVE
,	Fw	,
où	Pr	OÙ
trois	Vvc	TRAIRE
sceptres	Nc	SCEPTRE
conquis	Vvc	CONQUÉRIR
Font	Vvc	FAIRE
voir	Vvn	VOIR
en	S	EN
quelle	Dt	QUEL
école	Nc	ÉCOLE
il	Pp	IL
en	Pp	EN
a	Vuc	AVOIR
tant	Rg	TANT
appris	Ge	APPRENDRE
.	Fs	.
Ce	Pd	CE
sont	Vuc	ÊTRE
des	Dn	UN
coups	Nc	COUP
d'	S	DE
essai	Nc	ESSAI
,	Fw	,
mais	Cc	MAIS
si	Rg	SI
grands	Ag	GRAND
que	Cs	QUE
peut-être	Rg	PEUT-ÊTRE
Le	Ag	Le
Capitole	Vvc	Capitole
a	S	À
droit	Nc	DROIT
d'	S	DE
en	Pp	EN
craindre	Vvn	CRAINDRE
un	Dn	UN
coup	Nc	COUP
de	S	DE
maître	Nc	MAÎTRE
,	Fw	,
Et	Vvc	Et
qu'	Cs	QUE
il	Pp	IL
ne	Rp	NE
puisse	Vvc	POUVOIR
un	Dn	UN
jour	Nc	JOUR
...	Fs	...
Ce	Vvc	Ce
jour	Nc	JOUR
est	Vuc	ÊTRE
encore	Rg	ENCORE
loin	Rg	LOIN
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
et	Cc	ET
quelques-uns	Pi	QUELQU'UN
vous	Pp	VOUS
diront	Vvc	DIRE
,	Fw	,
au	S+Da	À+LE
besoin	Nc	BESOIN
,	Fw	,
Quels	Vvc	Quels
dieux	Nc	DIEU|DIEUX
du	S+Da	DE+LE
haut	Nc	HAUT
en	S	EN
bas	Rg	BAS
renversent	Vvc	RENVERSER
les	Da	LE
profanes	Nc	PROFANE
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
même	Pi	MÊME
au	S+Da	À+LE
sortir	Vvn	SORTIR
de	S	DE
Trébie	Nc	Trébie
et	Cc	ET
de	S	DE
Cannes	Nc	CANNE
,	Fw	,
Son	Nc	SON
ombre	Nc	OMBRE
épouvanta	Vvc	ÉPOUVANTER
votre	Ds	VOTRE
grand	Ag	GRAND
Annibal	Nc	Annibal
.	Fs	.
Mais	Cc	MAIS
le	Da	LE
voici	I	VOICI
,	Fw	,
ce	Dd	CE
bras	Nc	BRAS
à	S	À
Rome	Vvc	Rome
si	Rg	SI
fatal	Ag	FATAL
.	Fs	.
Ou	Cc	OU
Rome	Vvc	Rome
à	S	À
ses	Ds	SON
agents	Nc	AGENT
donne	Vvc	DONNER
un	Dn	UN
pouvoir	Nc	POUVOIR
bien	Rg	BIEN
large	Ag	LARGE
,	Fw	,
Ou	Vvc	Ou
vous	Pp	VOUS
êtes	Vuc	ÊTRE
bien	Rg	BIEN
long	Ag	LONG
à	S	À
faire	Vvn	FAIRE
votre	Ds	VOTRE
charge	Nc	CHARGE|CHARGÉ
.	Fs	.
Je	Pp	JE
sais	Vvc	SAVOIR
quel	Dt	QUEL
est	Vuc	ÊTRE
mon	Ds	MON
ordre	Nc	ORDRE
,	Fw	,
et	Cc	ET
si	Cs	SI
j'	Pp	JE
en	Pp	EN
sors	Vvc	SORTIR
ou	Cc	OU
non	Rg	NON
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
à	S	À
d'	S	DE
autres	Pi	AUTRE
qu'	Cs	QUE
à	S	À
vous	Pp	VOUS
que	Cs	QUE
j'	Pp	JE
en	Pp	EN
rendrai	Vvc	RENDRE
raison	Nc	RAISON
.	Fs	.
Allez	Vvc	ALLER
-y	Vvc	-y
donc	Rg	DONC
,	Fw	,
de	S	DE
grâce	Nc	GRÂCE
,	Fw	,
et	Cc	ET
laissez	Vvc	LAISSER
à	S	À
ma	Ds	MON
flamme	Nc	FLAMME
Le	Vvc	Le
bonheur	Nc	BONHEUR
à	S	À
son	Ds	SON
tour	Nc	TOUR
d'	S	DE
entretenir	Vvn	ENTRETENIR
madame	Nc	MADAME
:	Fw	:
Vous	Pp	VOUS
avez	Vuc	AVOIR
dans	S	DANS
son	Ds	SON
coeur	Nc	CUR
fait	Ge	FAIRE
de	S	DE
si	Rg	SI
grands	Ag	GRAND
progrès	Nc	PROGRÈS
,	Fw	,
Et	Vvc	Et
vos	Ds	VOTRE
discours	Nc	DISCOURS
pour	S	POUR
elle	Pp	IL
ont	Vuc	AVOIR
de	S	DE
si	Rg	SI
grands	Ag	GRAND
attraits	Nc	ATTRAIT
,	Fw	,
Que	Vvc	Que
sans	S	SANS
de	Dn	UN
grands	Ag	GRAND
efforts	Nc	EFFORT
je	Pp	JE
n'	Rp	NE
y	Pp	Y
pourrai	Vvc	POUVOIR
détruire	Vvn	DÉTRUIRE
Ce	Vvc	Ce
que	Cs	QUE
votre	Ds	VOTRE
harangue	Nc	HARANGUE
y	Pp	Y
voulait	Vvc	VOULOIR
introduire	Vvn	INTRODUIRE
.	Fs	.
Les	Da	LE
malheurs	Nc	MALHEUR
où	Pr	OÙ
la	Da	LE
plonge	Nc	PLONGE
une	Dn	UN
indigne	Ag	INDIGNE
amitié	Nc	AMITIÉ
Me	Ag	Me
faisaient	Vvc	FAIRE
lui	Pp	IL
donner	Vvn	DONNER
un	Dn	UN
conseil	Nc	CONSEIL
par	S	PAR
pitié	Nc	PITIÉ
.	Fs	.
Lui	Pp	IL
donner	Vvn	DONNER
de	S	DE
la	Da	LE
sorte	Nc	SORTE
un	Dn	UN
conseil	Nc	CONSEIL
charitable	Ag	CHARITABLE
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
être	Vun	ÊTRE
ambassadeur	Nc	AMBASSADEUR
et	Cc	ET
tendre	Ag	TENDRE
et	Cc	ET
pitoyable	Ag	PITOYABLE
.	Fs	.
Vous	Pp	VOUS
a-t-il	V	AVOIR
conseillé	Ge	CONSEILLER
beaucoup	Rg	BEAUCOUP
de	S	DE
lâchetés	Nc	LÂCHETÉ
,	Fw	,
Madame	Nc	MADAME
?	Fs	?
Ah	I	AH
!	Fs	!
C'	Pd	CE
en	Pp	EN
est	Vuc	ÊTRE
trop	Rg	TROP
;	Fw	;
et	Cc	ET
vous	Pp	VOUS
vous	Pp	VOUS
emportez	Vvc	EMPORTER
.	Fs	.
Je	Pp	JE
m'	Pp	JE
emporte	Vvc	EMPORTER
?	Fs	?
Sachez	Vvc	SAVOIR
qu'	Cs	QUE
il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
point	Rg	POINT
de	S	DE
contrée	Nc	CONTRÉE
Où	Vvc	Où
d'	S	DE
un	Dn	UN
ambassadeur	Nc	AMBASSADEUR
la	Da	LE
dignité	Nc	DIGNITÉ
sacrée	Ge	SACRER
...	Fs	...
Ne	Vvc	Ne
nous	Pp	NOUS
vantez	Vvc	VANTER
plus	Rg	PLUS
tant	Rg	TANT
son	Ds	SON
rang	Nc	RANG
et	Cc	ET
sa	Ds	SON
splendeur	Nc	SPLENDEUR
:	Fw	:
Qui	Pr	QUI
fait	Vvc	FAIRE
le	Da	LE
conseiller	Nc	CONSEILLER
n'	Rp	NE
est	Vuc	ÊTRE
plus	Rg	PLUS
ambassadeur	Nc	AMBASSADEUR
;	Fw	;
Il	Vvc	Il
excède	Vvc	EXCÉDER
sa	Ds	SON
charge	Nc	CHARGE|CHARGÉ
,	Fw	,
et	Cc	ET
lui-même	Pp	LUI-MÊME
y	Pp	Y
renonce	Vvc	RENONCER
.	Fs	.
Mais	Cc	MAIS
dites	Vvc	DIRE
-moi	Vvc	-moi
,	Fw	,
madame	Nc	MADAME
,	Fw	,
a-t-il	V	AVOIR
eu	Ge	AVOIR
sa	Ds	SON
réponse	Nc	RÉPONSE
?	Fs	?
Oui	Rg	OUI
,	Fw	,
Seigneur	Nc	SEIGNEUR
.	Fs	.
Sachez	Vvc	SAVOIR
donc	Rg	DONC
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
vous	Pp	VOUS
prends	Vvc	PRENDRE
plus	Rg	PLUS
Que	Vvc	Que
pour	S	POUR
l'	Da	LE
agent	Nc	AGENT
d'	S	DE
Attale	Nc	Attale
,	Fw	,
et	Cc	ET
pour	S	POUR
Flaminius	Nc	Flaminius
;	Fw	;
Et	Vvc	Et
si	Cs	SI
vous	Pp	VOUS
me	Pp	JE
fâchiez	Vvc	FÂCHER
,	Fw	,
j'	Pp	JE
ajouterais	Vvc	AJOUTER
peut-être	Rg	PEUT-ÊTRE
Que	Vvc	Que
pour	S	POUR
l'	Da	LE
empoisonneur	Nc	EMPOISONNEUR
d'	S	DE
Annibal	Nc	Annibal
,	Fw	,
de	S	DE
mon	Ds	MON
maître	Nc	MAÎTRE
.	Fs	.
Voilà	Vvc	Voilà
tous	Di	TOUT
les	Da	LE
honneurs	Nc	HONNEUR
que	Pr	QUE
vous	Pp	VOUS
aurez	Vuc	AVOIR
de	S	DE
moi	Pp	JE
:	Fw	:
S'	Cs	SI
ils	Pp	ILS
ne	Rp	NE
vous	Pp	VOUS
satisfont	Vvc	SATISFAIRE
,	Fw	,
allez	Vvc	ALLER
vous	Pp	VOUS
plaindre	Vvn	PLAINDRE
au	S+Da	À+LE
roi	Nc	ROI
.	Fs	.
Il	Pp	IL
me	Pp	JE
fera	Vvc	FAIRE|FERRER
justice	Nc	JUSTICE
,	Fw	,
encore	Rg	ENCORE
qu'	Cs	QUE
il	Pp	IL
soit	Vuc	ÊTRE
bon	Ag	BON
père	Nc	PÈRE
,	Fw	,
Ou	Vvc	Ou
Rome	Vvc	Rome
à	S	À
son	Ds	SON
refus	Nc	REFUS
se	Pp	IL
la	Pp	IL
saura	Vvc	SAURER|SAVOIR
bien	Rg	BIEN
faire	Vvn	FAIRE
.	Fs	.
Allez	Vvc	ALLER
de	S	DE
l'	Da	LE
un	Pi	UN
et	Cc	ET
l'	Da	LE
autre	Pi	AUTRE
embrasser	Vvn	EMBRASSER
les	Da	LE
genoux	Nc	GENOU
.	Fs	.
Les	Da	LE
effets	Nc	EFFET
répondront	Vvc	RÉPONDRE
.	Fs	.
Prince	Nc	PRINCE
,	Fw	,
pensez	Vvc	PENSER
à	S	À
vous	Pp	VOUS
.	Fs	.
Cet	Dd	CE
avis	Nc	AVIS
est	Vuc	ÊTRE
plus	Rg	PLUS
propre	Ag	PROPRE
à	S	À
donner	Vvn	DONNER
à	S	À
la	Da	LE
reine	Nc	REINE|ROI
.	Fs	.
Ma	Ds	MON
générosité	Nc	GÉNÉROSITÉ
cède	Vvc	CÉDER
enfin	Rg	ENFIN
à	S	À
sa	Ds	SON
haine	Nc	HAINE
:	Fw	:
Je	Pp	JE
l'	Pp	IL
épargnais	Vvc	ÉPARGNER
assez	Rg	ASSEZ
pour	S	POUR
ne	Rp	NE
découvrir	Vvn	DÉCOUVRIR
pas	Rg	PAS
Les	Vvc	Les
infâmes	Ag	INFÂME
projets	Nc	PROJET
de	S	DE
ses	Ds	SON
assassinats	Nc	ASSASSINAT
;	Fw	;
Mais	Vvc	Mais
enfin	Rg	ENFIN
on	Pp	ON
m'	Pp	JE
y	Pp	Y
force	Vvc	FORCER
,	Fw	,
et	Cc	ET
tout	Di	TOUT
son	Ds	SON
crime	Nc	CRIME
éclate	Vvc	ÉCLATER
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
fait	Ge	FAIRE
entendre	Vvn	ENTENDRE
au	S+Da	À+LE
roi	Nc	ROI
Zénon	Nc	Zénon
et	Cc	ET
Métrobate	Nc	Métrobate
;	Fw	;
Et	Vvc	Et
comme	S	COMME
leur	Ds	LEUR
rapport	Nc	RAPPORT
a	Vuc	AVOIR
de	S	DE
quoi	Pr	QUE|QUOI
l'	Pp	IL
étonner	Vvn	ÉTONNER
,	Fw	,
Lui-même	Vvc	Lui-même
il	Pp	IL
prend	Vvc	PRENDRE
le	Da	LE
soin	Nc	SOIN
de	S	DE
les	Pp	ILS
examiner	Vvn	EXAMINER
.	Fs	.
Je	Pp	JE
ne	Rp	NE
sais	Vvc	SAVOIR
pas	Rg	PAS
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
quelle	Dt	QUEL
en	Pp	EN
sera	Vuc	ÊTRE
la	Da	LE
suite	Nc	SUITE
;	Fw	;
Mais	Vvc	Mais
je	Pp	JE
ne	Rp	NE
comprends	Vvc	COMPRENDRE
point	Rg	POINT
toute	Di	TOUT
cette	Dd	CE
conduite	Nc	CONDUITE
,	Fw	,
Ni	Vvc	Ni
comme	Cs	COMME
à	S	À
cet	Dd	CE
éclat	Nc	ÉCLAT
la	Da	LE
reine	Nc	REINE|ROI
vous	Pp	VOUS
contraint	Vvc	CONTRAINDRE
.	Fs	.
Plus	Rg	PLUS
elle	Pp	IL
vous	Pp	VOUS
doit	Vvc	DEVOIR
craindre	Vvn	CRAINDRE
,	Fw	,
et	Cc	ET
moins	Rg	MOINS
elle	Pp	IL
vous	Pp	VOUS
craint	Vvc	CRAINDRE
;	Fw	;
Et	Vvc	Et
plus	Rg	PLUS
vous	Pp	VOUS
la	Pp	IL
pouvez	Vvc	POUVOIR
accabler	Vvn	ACCABLER
d'	S	DE
infamie	Nc	INFAMIE
,	Fw	,
Plus	Vvc	PLAIRE
elle	Pp	IL
vous	Pp	VOUS
attaque	Vvc	ATTAQUER
en	S	EN
mortelle	Nc	MORTEL
ennemie	Ag	ENNEMI
.	Fs	.
Elle	Pp	IL
prévient	Vvc	PRÉVENIR
ma	Ds	MON
plainte	Nc	PLAINTE
,	Fw	,
et	Cc	ET
cherche	Vvc	CHERCHER
adroitement	Rg	ADROITEMENT
À	Nc	À
la	Pp	IL
faire	Vvn	FAIRE
passer	Vvn	PASSER
pour	S	POUR
un	Dn	UN
ressentiment	Nc	RESSENTIMENT
;	Fw	;
Et	Vvc	Et
ce	Dd	CE
masque	Nc	MASQUE
trompeur	Nc	TROMPEUR
de	S	DE
fausse	Ag	FAUX
hardiesse	Nc	HARDIESSE
Nous	Ag	Nous
déguise	Vvc	DÉGUISER
sa	Ds	SON
crainte	Nc	CRAINTE
et	Cc	ET
couvre	Vvc	COUVRIR
sa	Ds	SON
faiblesse	Nc	FAIBLESSE
.	Fs	.
Les	Da	LE
mystères	Nc	MYSTÈRE
de	S	DE
cour	Nc	COUR
souvent	Rg	SOUVENT
sont	Vuc	ÊTRE
si	Rg	SI
cachés	Ge	CACHER
Que	Vvc	Que
les	Da	LE
plus	Rg	PLUS
clairvoyants	Ag	CLAIRVOYANT
y	Pp	Y
sont	Vuc	ÊTRE
bien	Rg	BIEN
empêchés	Ge	EMPÊCHER
.	Fs	.
Lorsque	Cs	LORSQUE
vous	Pp	VOUS
n'	Rp	NE
étiez	Vuc	ÊTRE
point	Rg	POINT
ici	Rg	ICI
pour	S	POUR
me	Pp	JE
défendre	Vvn	DÉFENDRE
,	Fw	,
Je	Vvc	Je
n'	Rp	NE
avais	Vuc	AVOIR
contre	Rg	CONTRE
Attale	Vvc	Attale
aucun	Di	AUCUN
combat	Nc	COMBAT
à	S	À
rendre	Vvn	RENDRE
;	Fw	;
Rome	Vvc	Rome
ne	Rp	NE
songeait	Vvc	SONGER
point	Rg	POINT
à	S	À
troubler	Vvn	TROUBLER
notre	Ds	NOTRE
amour	Nc	AMOUR
:	Fw	:
Bien	Rg	BIEN
plus	Rg	PLUS
,	Fw	,
on	Pp	ON
ne	Rp	NE
vous	Pp	VOUS
souffre	Vvc	SOUFFRIR
ici	Rg	ICI
que	Cs	QUE
ce	Dd	CE
seul	Ag	SEUL
jour	Nc	JOUR
;	Fw	;
Et	Vvc	Et
dans	S	DANS
ce	Dd	CE
même	Ag	MÊME
jour	Nc	JOUR
Rome	Vvc	Rome
,	Fw	,
en	S	EN
votre	Ds	VOTRE
présence	Nc	PRÉSENCE
,	Fw	,
Avec	Vvc	Avec
chaleur	Nc	CHALEUR
pour	S	POUR
lui	Pp	IL
presse	Vvc	PRESSER
mon	Ds	MON
alliance	Nc	ALLIANCE
.	Fs	.
Pour	S	POUR
moi	Pp	JE
,	Fw	,
je	Pp	JE
ne	Rp	NE
vois	Vvc	ALLER|VOIR
goutte	Nc	GOUTTE
en	S	EN
ce	Dd	CE
raisonnement	Nc	RAISONNEMENT
,	Fw	,
Qui	Vvc	Qui
n'	Rp	NE
attend	Vvc	ATTENDRE
point	Rg	POINT
le	Da	LE
temps	Nc	TEMPS
de	S	DE
votre	Ds	VOTRE
éloignement	Nc	ÉLOIGNEMENT
,	Fw	,
Et	Vvc	Et
j'	Pp	JE
ai	Vuc	AVOIR
devant	S	DEVANT
les	Da	LE
yeux	Nc	OEIL|YEUX
toujours	Rg	TOUJOURS
quelque	Di	QUELQUE
nuage	Nc	NUAGE
Qui	Vvc	Qui
m'	Pp	JE
offusque	Vvc	OFFUSQUER
la	Da	LE
vue	Nc	VUE
et	Cc	ET
m'	Pp	JE
y	Pp	Y
jette	Vvc	JETER
un	Dn	UN
ombrage	Nc	OMBRAGE
.	Fs	.
Le	Da	LE
roi	Nc	ROI
chérit	Vvc	CHÉRIR
sa	Ds	SON
femme	Nc	FEMME
,	Fw	,
il	Pp	IL
craint	Vvc	CRAINDRE
Rome	Vvc	Rome
;	Fw	;
et	Cc	ET
pour	S	POUR
vous	Pp	VOUS
,	Fw	,
S'	Vvc	S'
il	Pp	IL
ne	Rp	NE
voit	Vvc	VOIR
vos	Ds	VOTRE
hauts	Ag	HAUT
faits	Nc	FAIT
d'	S	DE
un	Dn	UN
oeil	Nc	IL
un	Dn	UN
peu	Rg	PEU
jaloux	Ag	JALOUX
,	Fw	,
Du	Vvc	Du
moins	Rg	MOINS
,	Fw	,
à	S	À
dire	Vvn	DIRE
tout	Pi	TOUT
,	Fw	,
je	Pp	JE
ne	Rp	NE
saurais	Vvc	SAURER|SAVOIR
vous	Pp	VOUS
taire	Vvn	TAIRE
Qu'	Vvc	Qu'
il	Pp	IL
est	Vuc	ÊTRE
trop	Rg	TROP
bon	Ag	BON
mari	Nc	MARI
pour	S	POUR
être	Vun	ÊTRE
assez	Rg	ASSEZ
bon	Ag	BON
père	Nc	PÈRE
.	Fs	.
Voyez	Vvc	VOIR
quel	Dt	QUEL
contre-temps	Nc	contre-temps
Attale	Ag	Attale
prend	Vvc	PRENDRE
ici	Rg	ICI
!	Fs	!
Qui	Pr	QUI
l'	Pp	IL
appelle	Vvc	APPELER
avec	S	AVEC
nous	Pp	NOUS
?	Fs	?
Quel	Dt	QUEL
projet	Nc	PROJET
?	Fs	?
Quel	Dt	QUEL
souci	Nc	SOUCI
?	Fs	?
Je	Pp	JE
conçois	Vvc	CONCEVOIR
mal	Rg	MAL
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
que	Cs	QUE
j'	Pp	JE
en	Pp	EN
pense	Vvc	PENSER
;	Fw	;
Mais	Vvc	Mais
j'	Pp	JE
en	Pp	EN
romprai	Vvc	ROMPRE
le	Da	LE
coup	Nc	COUP
,	Fw	,
s'	Cs	SI
il	Pp	IL
y	Pp	Y
faut	Vvc	FAILLIR|FALLOIR
ma	Ds	MON
présence	Nc	PRÉSENCE
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
quitte	Vvc	QUITTER
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
un	Dn	UN
si	Rg	SI
doux	Ag	DOUX
entretien	Nc	ENTRETIEN
N'	Ag	N'
est	Vuc	ÊTRE
plus	Rg	PLUS
charmant	Ga	CHARMER
pour	S	POUR
vous	Pp	VOUS
quand	Cs	QUAND
j'	Pp	JE
y	Pp	Y
mêle	Vvc	MÊLER
le	Da	LE
mien	Ps	MIEN
.	Fs	.
Votre	Ds	VOTRE
importunité	Nc	IMPORTUNITÉ
,	Fw	,
que	Cs	QUE
j'	Pp	JE
ose	Vvc	OSER
dire	Vvn	DIRE
extrême	Ag	EXTRÊME
,	Fw	,
Me	Vvc	Me
peut	Vvc	POUVOIR
entretenir	Vvn	ENTRETENIR
en	S	EN
un	Dn	UN
autre	Pi	AUTRE
moi-même	Pp	LUI-MÊME
:	Fw	:
Il	Pp	IL
connaît	Vvc	CONNAÎTRE
tout	Di	TOUT
mon	Ds	MON
coeur	Nc	CUR
,	Fw	,
et	Cc	ET
répondra	Vvc	RÉPONDRE
pour	S	POUR
moi	Pp	JE
,	Fw	,
Comme	Vvc	Comme
à	S	À
Flaminius	Nc	Flaminius
il	Pp	IL
a	Vuc	AVOIR
fait	Ge	FAIRE
pour	S	POUR
le	Da	LE
roi	Nc	ROI
.	Fs	.
Puisque	Cs	PUISQUE
c'	Pd	CE
est	Vuc	ÊTRE
la	Da	LE
chasser	Vvn	CHASSER
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
je	Pp	JE
me	Pp	JE
retire	Vvc	RETIRER
.	Fs	.
Non	Rg	NON
,	Fw	,
non	Rg	NON
;	Fw	;
j'	Pp	JE
ai	Vuc	AVOIR
quelque	Di	QUELQUE
chose	Nc	CHOSE
aussi	Rg	AUSSI
bien	Rg	BIEN
à	S	À
vous	Pp	VOUS
dire	Vvn	DIRE
,	Fw	,
Prince	Vvc	Prince
.	Fs	.
J'	Pp	JE
avais	Vuc	AVOIR
mis	Ge	METTRE
bas	Rg	BAS
,	Fw	,
avec	S	AVEC
le	Da	LE
nom	Nc	NOM
d'	S	DE
aîné	Nc	AÎNÉ
,	Fw	,
L'	Vvc	L'
avantage	Nc	AVANTAGE
du	S+Da	DE+LE
trône	Nc	TRÔNE
où	Pr	OÙ
je	Pp	JE
suis	Vuc	ÊTRE
destiné	Ge	DESTINER
;	Fw	;
Et	Vvc	Et
voulant	Ga	VOULOIR
seul	Ag	SEUL
ici	Rg	ICI
défendre	Vvn	DÉFENDRE
ce	Pd	CE
que	Pr	QUE
j'	Pp	JE
aime	Vvc	AIMER
,	Fw	,
Je	Vvc	Je
vous	Pp	VOUS
avais	Vuc	AVOIR
prié	Ge	PRIER
de	S	DE
l'	Pp	IL
attaquer	Vvn	ATTAQUER
de	S	DE
même	Pi	MÊME
,	Fw	,
Et	Vvc	Et
de	S	DE
ne	Rp	NE
mêler	Vvn	MÊLER
point	Rg	POINT
surtout	Rg	SURTOUT
dans	S	DANS
vos	Ds	VOTRE
desseins	Nc	DESSEIN
Ni	Vvc	Ni
le	Da	LE
secours	Nc	SECOURS
du	S+Da	DE+LE
roi	Nc	ROI
,	Fw	,
ni	Cc	NI
celui	Pd	CELUI
des	S+Da	DE+LE|DE+LES
Romains	Nc	ROMAIN
.	Fs	.
Mais	Cc	MAIS
ou	Pr	OÙ
vous	Pp	VOUS
n'	Rp	NE
avez	Vuc	AVOIR
pas	Rg	PAS
la	Da	LE
mémoire	Nc	MÉMOIRE
fort	Rg	FORT
bonne	Ag	BON
,	Fw	,
Ou	Vvc	Ou
vous	Pp	VOUS
n'	Rp	NE
y	Pp	Y
mettez	Vvc	METTRE
rien	Pi	RIEN
de	S	DE
ce	Pd	CE
qu'	Pr	QUE
on	Pp	ON
vous	Pp	VOUS
ordonne	Vvc	ORDONNER
.	Fs	.
Seigneur	Nc	SEIGNEUR
,	Fw	,
vous	Pp	VOUS
me	Pp	JE
forcez	Vvc	FORCER
à	S	À
m'	Pp	JE
en	S	EN
souvenir	Vvn	SOUVENIR
mal	Rg	MAL
,	Fw	,
Quand	Nc	Quand
vous	Pp	VOUS
n'	Rp	NE
achevez	Vvc	ACHEVER
pas	Rg	PAS
de	S	DE
rendre	Vvn	RENDRE
tout	Di	TOUT
égal	Nc	ÉGAL
:	Fw	:
Vous	Pp	VOUS
vous	Pp	VOUS
défaites	Vvc	DÉFAIRE
bien	Rg	BIEN
de	S	DE
quelques	Di	QUELQUE
droits	Nc	DROIT|DROITS
d'	S	DE
aînesse	Nc	AÎNESSE
;	Fw	;
Mais	Vvc	Mais
vous	Pp	VOUS
défaites	Vvc	DÉFAIRE
-vous	Nc	-vous
du	S+Da	DE+LE
coeur	Nc	CUR
de	S	DE
la	Da	LE
princesse	Nc	PRINCE|PRINCESSE
,	Fw	,
De	Vvc	De
toutes	Di	TOUT
les	Da	LE
vertus	Nc	VERTU
qui	Pr	QUI
vous	Pp	VOUS
en	Pp	EN
font	Vvc	FAIRE
aimer	Vvn	AIMER
,	Fw	,
Des	Vvc	Des
hautes	Ag	HAUT
qualités	Nc	QUALITÉ
qui	Pr	QUI
savent	Vvc	SAVOIR
tout	Rg	TOUT
charmer	Vvn	CHARMER
,	Fw	,
De	Vvc	De
trois	Nc	TROIS
sceptres	Nc	SCEPTRE
conquis	Vvc	CONQUÉRIR
,	Fw	,
du	S+Da	DE+LE
gain	Nc	GAIN
de	S	DE
six	Nc	SIX
batailles	Nc	BATAILLE
,	Fw	,
Des	Vvc	Des
glorieux	Ag	GLORIEUX
assauts	Nc	ASSAUT
de	S	DE
plus	Rg	PLUS
de	S	DE
cent	Nc	CENT
murailles	Nc	MURAILLE
?	Fs	?
Avec	S	AVEC
de	Dn	UN
tels	Ag	TEL
