Quoi	Pt	QUE|QUOI
deux	Nc	DEUX
ans	Nc	AN
en	S	EN
Italie	Nc	Italie
.	Fs	.
Ah	I	AH
!	Fs	!
Vraiment	Rg	VRAIMENT
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
trouve	Vvc	TROUVER
en	S	EN
bonne	Ag	BON
compagnie	Nc	COMPAGNIE
.	Fs	.
Quel	Dt	QUEL
est	Vuc	ÊTRE
cet	Dd	CE
homme	Nc	HOMME
-là	Vvc	-là
?	Fs	?
Ne	Rp	NE
le	Pp	IL
voit	Vvc	VOIR
-on	Nc	-on
pas	Rg	PAS
bien	Rg	BIEN
?	Fs	?
C'	Pd	CE
est	Vuc	ÊTRE
,	Fw	,
comme	Cs	COMME
on	Pp	ON
vous	Pp	VOUS
a	Vuc	AVOIR
dit	Ge	DIRE
,	Fw	,
ce	Dd	CE
maître	Nc	MAÎTRE
italien	Ag	ITALIEN
Qui	Vvc	Qui
vient	Vvc	VENIR
montrer	Vvn	MONTRER
sa	Ds	SON
langue	Nc	LANGUE
.	Fs	.
Il	Pp	IL
prend	Vvc	PRENDRE
bien	Rg	BIEN
de	S	DE
la	Da	LE
peine	Nc	PEINE
.	Fs	.
Ma	Ds	MON
fille	Nc	FILLE
,	Fw	,
pour	S	POUR
parler	Vvn	PARLER
,	Fw	,
n'	Rp	NE
a	Vuc	AVOIR
que	Rg	QUE
trop	Rg	TROP
de	S	DE
la	Da	LE
sienne	Ps	SIEN
.	Fs	.
Qu'	Cs	QUE
elle	Pp	IL
apprenne	Vvc	APPRENDRE
à	S	À
se	Pp	IL
taire	Vvn	TAIRE
,	Fw	,
elle	Pp	IL
fera	Vvc	FAIRE|FERRER
bien	Rg	BIEN
mieux	Rg	MIEUX
.	Fs	.
Un	Dn	UN
grand	Ag	GRAND
homme	Nc	HOMME
disait	Vvc	DIRE
que	Cs	QUE
s'	Pp	SE
il	Pp	IL
parlait	Vvc	PARLER
aux	S+Da	À+LES
dieux	Nc	DIEU|DIEUX
,	Fw	,
Ce	Vvc	Ce
serait	Vuc	ÊTRE
espagnol	Ag	ESPAGNOL
;	Fw	;
italien	Nc	ITALIEN
aux	S+Da	À+LES
femmes	Nc	FEMME
;	Fw	;
L'	Vvc	L'
amour	Nc	AMOUR
par	S	PAR
son	Ds	SON
accent	Nc	ACCENT
se	Pp	IL
glisse	Vvc	GLISSER
dans	S	DANS
leurs	Ds	LEUR
âmes	Nc	ÂME
:	Fw	:
À	Vvc	À
des	Dn	UN
hommes	Nc	HOMME
,	Fw	,
français	Ag	FRANÇAIS
;	Fw	;
et	Cc	ET
suisse	Nc	SUISSE
à	S	À
des	Dn	UN
chevaux	Nc	CHEVAL|CHEVAU|CHEVAUX
.	Fs	.
Das	Vvc	Das
dich	Nc	dich
der	Ag	DER
donder	Nc	donder
schalcq	Nc	schalcq
.	Fs	.
Ah	I	AH
!	Fs	!
Juste	Ag	JUSTE
ciel	Nc	CIEL
,	Fw	,
quels	Dt	QUEL
mots	Nc	MOT|MOTS
!	Fs	!
Comme	Cs	COMME
je	Pp	JE
ne	Rp	NE
veux	Vvc	VOULOIR
point	Rg	POINT
qu'	Cs	QUE
elle	Pp	IL
parle	Vvc	PARLER
à	S	À
personne	Pi	PERSONNE
,	Fw	,
Sa	Vvc	Sa
langue	Nc	LANGUE
lui	Pp	IL
suffit	Vvc	SUFFIRE
,	Fw	,
et	Cc	ET
je	Pp	JE
la	Pp	IL
trouve	Vvc	TROUVER
bonne	Ag	BON
.	Fs	.
Or	Cc	OR
je	Pp	JE
vous	Pp	VOUS
disais	Vvc	DIRE
donc	Rg	DONC
tantôt	Rg	TANTÔT
que	Cs	QUE
l'	Da	LE
adjectif	Nc	ADJECTIF
Devait	Vvc	DEVOIR
être	Vun	ÊTRE
d'accord	Nc	d'accord
avec	S	AVEC
le	Da	LE
substantif	Nc	SUBSTANTIF
.	Fs	.
Isabella	Nc	Isabella
bella	Ag	bella
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
vous	Pp	VOUS
,	Fw	,
belle	Ag	BEAU
Isabelle	Nc	Isabelle
.	Fs	.
Bas	Rg	BAS
.	Fs	.
Amante	Nc	AMANT
fedele	Vvc	fedele
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
moi	Pp	JE
,	Fw	,
l'	Da	LE
amant	Nc	AMANT
fidèle	Ag	FIDÈLE
;	Fw	;
Qui	Vvc	Qui
veut	Vvc	VOULOIR
toute	Di	TOUT
sa	Ds	SON
vie	Nc	VIE
adorer	Vvn	ADORER
vos	Ds	VOTRE
appas	Nc	APPAS
.	Fs	.
Madame	Nc	MADAME
Grognac	Nc	Grognac
s'	Pp	SE
approche	Vvc	APPROCHER
pour	S	POUR
écouter	Vvn	ÉCOUTER
.	Fs	.
Haut	Nc	HAUT
à	S	À
Isabelle	Nc	Isabelle
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
les	Pp	ILS
accorder	Vvn	ACCORDER
en	S	EN
genre	Nc	GENRE
,	Fw	,
en	S	EN
nombre	Nc	NOMBRE
,	Fw	,
en	S	EN
cas	Nc	CAS
.	Fs	.
Tout	Di	TOUT
votre	Ds	VOTRE
italien	Nc	ITALIEN
est	Vuc	ÊTRE
plein	Ag	PLEIN
d'	S	DE
impertinence	Nc	IMPERTINENCE
Ayez	Vvc	Ayez
pour	S	POUR
la	Da	LE
grammaire	Nc	GRAMMAIRE
un	Dn	UN
peu	Rg	PEU
de	S	DE
révérence	Nc	RÉVÉRENCE
.	Fs	.
À	Vvc	À
Isabelle	Nc	Isabelle
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
présentement	Rg	PRÉSENTEMENT
passer	Vvn	PASSER
au	S+Da	À+LE
verbe	Nc	VERBE
actif	Ag	ACTIF
;	Fw	;
Car	Nc	CAR
moi	Pp	JE
,	Fw	,
dans	S	DANS
mes	Ds	MON
leçons	Nc	LEÇON
,	Fw	,
je	Pp	JE
suis	Vuc	ÊTRE
expéditif	Ag	EXPÉDITIF
.	Fs	.
Nous	Pp	NOUS
allons	Vvc	ALLER
commencer	Vvn	COMMENCER
par	S	PAR
le	Da	LE
verbe	Nc	VERBE
amo	Nc	amo
,	Fw	,
j'	Pp	JE
aime	Vvc	AIMER
.	Fs	.
Ne	Rp	NE
le	Pp	IL
voulez	Vvc	VOULOIR
-vous	Nc	-vous
pas	Rg	PAS
?	Fs	?
Ma	Ds	MON
joie	Nc	JOIE
en	Pp	EN
est	Vuc	ÊTRE
extrême	Ag	EXTRÊME
.	Fs	.
Elle	Pp	IL
a	Vuc	AVOIR
pour	S	POUR
vos	Ds	VOTRE
leçons	Nc	LEÇON
l'	Da	LE
esprit	Nc	ESPRIT
obéissant	Ga	OBÉIR
.	Fs	.
Conjuguez	Vvc	CONJUGUER
avec	S	AVEC
moi	Pp	JE
,	Fw	,
pour	S	POUR
bien	Rg	BIEN
prendre	Vvn	PRENDRE
l'	Da	LE
accent	Nc	ACCENT
.	Fs	.
Io	Nc	Io
amo	Nc	amo
,	Fw	,
j'	Pp	JE
aime	Vvc	AIMER
.	Fs	.
Io	Nc	Io
amo	Nc	amo
,	Fw	,
j'	Pp	JE
aime	Vvc	AIMER
.	Fs	.
Vous	Pp	VOUS
ne	Rp	NE
le	Pp	IL
dites	Vvc	DIRE
pas	Rg	PAS
du	S+Da	DE+LE
ton	Nc	TON
que	Pr	QUE
je	Pp	JE
demande	Vvc	DEMANDER
.	Fs	.
À	Vvc	À
Madame	Nc	MADAME
Grognac	Nc	Grognac
.	Fs	.
Vous	Pp	VOUS
me	Pp	JE
pardonnez	Vvc	PARDONNER
bien	Rg	BIEN
si	Cs	SI
je	Pp	JE
la	Pp	IL
réprimande	Vvc	RÉPRIMANDER
.	Fs	.
À	Vvc	À
Isabelle	Nc	Isabelle
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
plus	Rg	PLUS
tendrement	Rg	TENDREMENT
prononcer	Vvn	PRONONCER
ce	Dd	CE
mot	Nc	MOT
-là	Vvc	-là
:	Fw	:
Io	Nc	Io
amo	Nc	amo
,	Fw	,
j'	Pp	JE
aime	Vvc	AIMER
.	Fs	.
Io	Nc	Io
amo	Nc	amo
,	Fw	,
j'	Pp	JE
aime	Vvc	AIMER
.	Fs	.
Le	Pp	IL
charmant	Ga	CHARMER
naturel	Ag	NATUREL
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
que	Cs	QUE
voilà	I	VOILÀ
!	Fs	!
Aux	S+Da	À+LES
dispositions	Nc	DISPOSITION
qu'	Pr	QUE
elle	Pp	IL
m'	Pp	JE
a	Vuc	AVOIR
fait	Ge	FAIRE
paraître	Vvn	PARAÎTRE
,	Fw	,
Elle	Vvc	Elle
en	Pp	EN
saura	Vvc	SAURER|SAVOIR
bientôt	Rg	BIENTÔT
trois	Nc	TROIS
fois	Nc	FOI|FOIS
plus	Rg	PLUS
que	Cs	QUE
son	Ds	SON
maître	Nc	MAÎTRE
.	Fs	.
À	Vvc	À
Isabelle	Nc	Isabelle
.	Fs	.
Je	Pp	JE
suis	Vuc	ÊTRE
charmé	Ge	CHARMER
.	Fs	.
Voyons	Vvc	VOIR
si	Rg	SI
d'	S	DE
un	Dn	UN
ton	Ds	TON
naturel	Ag	NATUREL
Vous	Nc	Vous
pourrez	Vvc	POUVOIR
aussi	Rg	AUSSI
bien	Rg	BIEN
dire	Vvn	DIRE
le	Da	LE
pluriel	Nc	PLURIEL
.	Fs	.
Elle	Pp	IL
en	Pp	EN
dit	Vvc	DIRE
déjà	Rg	DÉJÀ
trop	Rg	TROP
,	Fw	,
Monsieur	Nc	MONSIEUR
;	Fw	;
et	Cc	ET
dans	S	DANS
les	Da	LE
suites	Nc	SUITE
Il	Ag	Il
faudra	Vvc	FAILLIR|FALLOIR
,	Fw	,
s'	Cs	SI
il	Pp	IL
vous	Pp	VOUS
plaît	Vvc	PLAIRE
,	Fw	,
supprimer	Vvn	SUPPRIMER
vos	Ds	VOTRE
visites	Nc	VISITE
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
trop	Rg	TROP
bien	Rg	BIEN
commencé	Ge	COMMENCER
pour	S	POUR
ne	Rp	NE
pas	Rg	PAS
achever	Vvn	ACHEVER
.	Fs	.
Ah	I	AH
!	Fs	!
Je	Pp	JE
suis	Vuc	ÊTRE
,	Fw	,
mon	Ds	MON
neveu	Nc	NEVEU
,	Fw	,
ravi	Ge	RAVIR
de	S	DE
vous	Pp	VOUS
trouver	Vvn	TROUVER
.	Fs	.
À	Vvc	À
Madame	Nc	MADAME
Grognac	Nc	Grognac
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
vous	Pp	VOUS
voyez	Vvc	VOIR
,	Fw	,
sans	S	SANS
trop	Rg	TROP
de	S	DE
complaisance	Nc	COMPLAISANCE
,	Fw	,
Un	Vvc	Un
gentilhomme	Nc	GENTILHOMME
ici	Rg	ICI
d'	S	DE
assez	Rg	ASSEZ
belle	Ag	BEAU
espérance	Nc	ESPÉRANCE
;	Fw	;
Et	Vvc	Et
s'	Cs	SI
il	Pp	IL
pouvait	Vvc	POUVOIR
vous	Pp	VOUS
plaire	Vvn	PLAIRE
,	Fw	,
il	Pp	IL
serait	Vuc	ÊTRE
trop	Rg	TROP
heureux	Ag	HEUREUX
.	Fs	.
Que	Cs	QUE
le	Da	LE
diable	Nc	DIABLE
t'	Pp	TU
emporte	Vvc	EMPORTER
!	Fs	!
Ah	I	AH
!	Fs	!
Contre-temps	Nc	Contre-temps
fâcheux	Ag	FÂCHEUX
!	Fs	!
Votre	Ds	VOTRE
neveu	Nc	NEVEU
!	Fs	!
Comment	Rt	COMMENT
!	Fs	!
Il	Pp	IL
a	Vuc	AVOIR
su	Ge	SAVOIR
se	Pp	IL
produire	Vvn	PRODUIRE
,	Fw	,
Et	Vvc	Et
n'	Rp	NE
a	Vuc	AVOIR
pas	Rg	PAS
eu	Ge	AVOIR
besoin	Nc	BESOIN
de	S	DE
moi	Pp	JE
pour	S	POUR
s'	Pp	SE
introduire	Vvn	INTRODUIRE
.	Fs	.
Vous	Pp	VOUS
n'	Rp	NE
êtes	Vuc	ÊTRE
pas	Rg	PAS
,	Fw	,
Monsieur	Nc	MONSIEUR
,	Fw	,
un	Dn	UN
maître	Nc	MAÎTRE
italien	Ag	ITALIEN
?	Fs	?
Lui	Pp	IL
?	Fs	?
C'	Pd	CE
est	Vuc	ÊTRE
le	Da	LE
chevalier	Nc	CHEVALIER
.	Fs	.
Il	Pp	IL
est	Vuc	ÊTRE
vrai	Ag	VRAI
,	Fw	,
j'	Pp	JE
en	Pp	EN
conviens	Vvc	CONVENIR
;	Fw	;
Cela	Vvc	CELER
n'	Rp	NE
empêche	Vvc	EMPÊCHER
pas	Rg	PAS
que	Rg	QUE
,	Fw	,
dans	S	DANS
quelques	Di	QUELQUE
familles	Nc	FAMILLE
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
montre	Vvc	MONTRER
parfois	Rg	PARFOIS
l'	Da	LE
italien	Nc	ITALIEN
aux	S+Da	À+LES
filles	Nc	FILLE
.	Fs	.
Comment	Rt	COMMENT
,	Fw	,
impertinente	Ag	IMPERTINENT
!	Fs	!
Ah	I	AH
!	Fs	!
Point	Rg	POINT
d'	S	DE
emportement	Nc	EMPORTEMENT
.	Fs	.
Après	Vvc	Après
vous	Pp	VOUS
avoir	Vun	AVOIR
dit	Ge	DIRE
...	Fs	...
Madame	Nc	MADAME
,	Fw	,
doucement	Rg	DOUCEMENT
;	Fw	;
N'	Vvc	N'
allez	Vvc	ALLER
pas	Rg	PAS
,	Fw	,
devant	S	DEVANT
moi	Pp	JE
,	Fw	,
gronder	Vvn	GRONDER
mes	Ds	MON
écolières	Nc	ÉCOLIER
.	Fs	.
Mêlez	Vvc	Mêlez
-vous	Nc	-vous
,	Fw	,
s'	Cs	SI
il	Pp	IL
vous	Pp	VOUS
plaît	Vvc	PLAIRE
,	Fw	,
Monsieur	Nc	MONSIEUR
,	Fw	,
de	S	DE
vos	Ds	VOTRE
affaires	Nc	AFFAIRE|AFFAIRÉ
.	Fs	.
À	Vvc	À
Isabelle	Nc	Isabelle
.	Fs	.
Lorsque	Cs	LORSQUE
je	Pp	JE
vous	Pp	VOUS
défends	Vvc	DÉFENDRE
...	Fs	...
Pour	Nc	POUR
calmer	Vvn	CALMER
ce	Dd	CE
courroux	Nc	COURROUX
,	Fw	,
J'	Vvc	J'
aime	Vvc	AIMER
mieux	Rg	MIEUX
vous	Pp	VOUS
baiser	Vvn	BAISER
,	Fw	,
maman	Nc	MAMAN
.	Fs	.
Retirez	Vvc	RETIRER
-vous	Nc	-vous
.	Fs	.
Je	Pp	JE
ne	Rp	NE
suis	Vuc	ÊTRE
point	Rg	POINT
,	Fw	,
monsieur	Nc	MONSIEUR
,	Fw	,
femme	Nc	FEMME
que	Pr	QUE
l'	Pp	IL
on	Pp	ON
plaisante	Ga	PLAIRE
.	Fs	.
Je	Pp	JE
veux	Vvc	VOULOIR
que	Cs	QUE
nous	Pp	NOUS
dansions	Vvc	DANSER
ensemble	Rg	ENSEMBLE
une	Dn	UN
courante	Nc	COURANTE
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
trop	Rg	TROP
pousser	Vvn	POUSSER
la	Da	LE
chose	Nc	CHOSE
;	Fw	;
allons	Vvc	ALLER
,	Fw	,
retirez	Vvc	RETIRER
-vous	Nc	-vous
.	Fs	.
Et	Cc	ET
vous	Pp	VOUS
,	Fw	,
pour	S	POUR
éviter	Vvn	ÉVITER
de	S	DE
vous	Pp	VOUS
mettre	Vvn	METTRE
en	S	EN
courroux	Nc	COURROUX
,	Fw	,
Dans	Vvc	Dans
votre	Ds	VOTRE
appartement	Nc	APPARTEMENT
rentrez	Vvc	RENTRER
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
en	Pp	EN
prie	Vvc	PRIER
.	Fs	.
Ouf	Rg	OUF
!	Fs	!
Ouf	Rg	OUF
!	Fs	!
Je	Pp	JE
n'	Rp	NE
en	Pp	EN
puis	Vvc	POUVOIR
plus	Rg	PLUS
.	Fs	.
Mais	Cc	MAIS
quelle	Dt	QUEL
étourderie	Nc	ÉTOURDERIE
!	Fs	!
Pour	S	POUR
éviter	Vvn	ÉVITER
le	Da	LE
bruit	Nc	BRUIT
,	Fw	,
j'	Pp	JE
avais	Vuc	AVOIR
trouvé	Ge	TROUVER
moyen	Nc	MOYEN
De	Vvc	De
le	Pp	IL
faire	Vvn	FAIRE
passer	Vvn	PASSER
pour	S	POUR
maître	Nc	MAÎTRE
italien	Ag	ITALIEN
;	Fw	;
Et	Vvc	Et
vous	Pp	VOUS
êtes	Vuc	ÊTRE
venu	Ge	VENIR
...	Fs	...
Mon	Nc	Mon
imprudence	Nc	IMPRUDENCE
est	Vuc	ÊTRE
haute	Ag	HAUT
;	Fw	;
Mais	Vvc	Mais
je	Pp	JE
veux	Vvc	VOULOIR
sur-le-champ	Rg	SUR-LE-CHAMP
réparer	Vvn	RÉPARER
cette	Dd	CE
faute	Nc	FAUTE
.	Fs	.
Je	Pp	JE
m'	Pp	JE
en	Pp	EN
vais	Vvc	ALLER
la	Pp	IL
rejoindre	Vvn	REJOINDRE
,	Fw	,
et	Cc	ET
tâcher	Vvn	TÂCHER
de	S	DE
calmer	Vvn	CALMER
Son	Nc	SON
esprit	Nc	ESPRIT
violent	Ag	VIOLENT
,	Fw	,
prompt	Ag	PROMPT
à	S	À
se	Pp	IL
gendarmer	Vvn	GENDARMER
.	Fs	.
Il	Pp	IL
sort	Vvc	SORTIR
.	Fs	.
Voilà	Vvc	Voilà
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
l'	Pp	IL
avoue	Vvc	AVOUER
,	Fw	,
une	Dn	UN
fâcheuse	Ag	FÂCHEUX
affaire	Nc	AFFAIRE|AFFAIRÉ
.	Fs	.
N'	Rp	NE
as	Vuc	AVOIR
-tu	Ge	-tu
pas	Rg	PAS
ri	Ge	RIRE
,	Fw	,
Lisette	Nc	LISETTE
,	Fw	,
à	S	À
voir	Vvn	VOIR
danser	Vvn	DANSER
ma	Ds	MON
mère	Nc	MÈRE
?	Fs	?
Comment	Pt	COMMENT
donc	Rg	DONC
!	Fs	!
Vous	Pp	VOUS
riez	Vvc	RIRE
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
ne	Rp	NE
craignez	Vvc	CRAINDRE
pas	Rg	PAS
La	Ag	La
foudre	Nc	FOUDRE
toute	Di	TOUT
prête	Nc	PRÊTÉ
à	S	À
tomber	Vvn	TOMBER
en	S	EN
éclats	Nc	ÉCLAT
!	Fs	!
Laissons	Vvc	LAISSER
pour	S	POUR
quelque	Di	QUELQUE
temps	Nc	TEMPS
passer	Vvn	PASSER
ici	Rg	ICI
l'	Da	LE
orage	Nc	ORAGE
.	Fs	.
Léandre	Nc	Léandre
vient	Vvc	VENIR
;	Fw	;
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
nous	Pp	NOUS
ranger	Vvn	RANGER
du	S+Da	DE+LE
passage	Nc	PASSAGE
.	Fs	.
Écoutons	Vvc	Écoutons
un	Dn	UN
moment	Nc	MOMENT
;	Fw	;
nous	Pp	NOUS
n'	Rp	NE
oserions	Vvc	OSER
sortir	Vvn	SORTIR
.	Fs	.
De	S	DE
ses	Ds	SON
distractions	Nc	DISTRACTION
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
nous	Pp	NOUS
divertir	Vvn	DIVERTIR
;	Fw	;
Il	Vvc	Il
ne	Rp	NE
manquera	Vvc	MANQUER
pas	Rg	PAS
d'	S	DE
en	Pp	EN
faire	Vvn	FAIRE
ici	Rg	ICI
paraître	Vvn	PARAÎTRE
.	Fs	.
Je	Pp	JE
le	Pp	IL
veux	Vvc	VOULOIR
.	Fs	.
Demeurons	Vvc	DEMEURER
sans	S	SANS
nous	Pp	NOUS
faire	Vvn	FAIRE
connaître	Vvn	CONNAÎTRE
.	Fs	.
Écoutons	Nc	Écoutons
.	Fs	.
D'	S	DE
où	Pr	OÙ
viens	Vvc	VENIR
-tu	Vvn	-tu
?	Fs	?
Parle	Vvc	PARLER
donc	Rg	DONC
,	Fw	,
réponds	Vvc	RÉPONDRE
-moi	Vvc	-moi
.	Fs	.
Je	Pp	JE
ne	Rp	NE
te	Pp	TU
vois	Vvc	ALLER|VOIR
jamais	Rg	JAMAIS
,	Fw	,
quand	Cs	QUAND
j'	Pp	JE
ai	Vuc	AVOIR
besoin	Nc	BESOIN
de	S	DE
toi	Pp	TU
.	Fs	.
J'	Pp	JE
exécute	Vvc	EXÉCUTER
votre	Ds	VOTRE
ordre	Nc	ORDRE
avec	S	AVEC
zèle	Nc	ZÈLE
,	Fw	,
ou	Cc	OU
je	Pp	JE
meure	Vvc	MURER
.	Fs	.
Vous	Pp	VOUS
avez	Vuc	AVOIR
oublié	Ge	OUBLIER
que	Rg	QUE
,	Fw	,
depuis	S	DEPUIS
un	Dn	UN
quart	Nc	QUART
d'	S	DE
heure	Nc	HEURE|HURE
,	Fw	,
De	Vvc	De
dix	Nc	DIX
commissions	Vvc	COMMETTRE
il	Pp	IL
vous	Pp	VOUS
plut	Vvc	PLAIRE|PLEUVOIR
me	Pp	JE
charger	Vvn	CHARGER
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
vu	Ge	VOIR
le	Da	LE
rapporteur	Nc	RAPPORTEUR
,	Fw	,
le	Da	LE
tailleur	Nc	TAILLEUR
,	Fw	,
l'	Da	LE
horloger	Nc	HORLOGER
;	Fw	;
Et	Vvc	Et
voilà	S	VOILÀ
votre	Ds	VOTRE
montre	Nc	MONTRE
enfin	Rg	ENFIN
raccommodée	Ge	RACCOMMODER
:	Fw	:
Elle	Pp	IL
sonne	Vvc	SONNER
à	S	À
présent	Nc	PRÉSENT
.	Fs	.
Il	Pp	IL
me	Pp	JE
l'	Pp	IL
a	Vuc	AVOIR
bien	Rg	BIEN
gardée	Ge	GARDER
.	Fs	.
Vous	Pp	VOUS
m'	Pp	JE
avez	Vuc	AVOIR
commandé	Ge	COMMANDER
de	S	DE
même	Rg	MÊME
d'	S	DE
acheter	Vvn	ACHETER
De	Vvc	De
bon	Ag	BON
tabac	Nc	TABAC
d'	S	DE
Espagne	Nc	Espagne
;	Fw	;
en	S	EN
voilà	S	VOILÀ
pour	S	POUR
goûter	Vvn	GOÛTER
.	Fs	.
Voyons	Vvc	VOIR
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
du	S+Da	DE+LE
meilleur	Ag	MEILLEUR
qu'	Cs	QUE
on	Pp	ON
puisse	Vvc	POUVOIR
jamais	Rg	JAMAIS
prendre	Vvn	PRENDRE
,	Fw	,
Dont	Vvc	Dont
on	Pp	ON
frauda	Vvc	FRAUDER
les	Da	LE
droits	Nc	DROIT|DROITS
en	S	EN
revenant	Ga	REVENIR
de	S	DE
Flandre	Nc	Flandre
.	Fs	.
Léandre	Nc	Léandre
jette	Vvc	JETER
la	Da	LE
montre	Nc	MONTRE
,	Fw	,
croyant	Ga	CROIRE
jeter	Vvn	JETER
le	Da	LE
tabac	Nc	TABAC
.	Fs	.
Quel	Dt	QUEL
horrible	Ag	HORRIBLE
tabac	Nc	TABAC
!	Fs	!
Tu	Pp	TU
veux	Vvc	VOULOIR
m'	Pp	JE
empoisonner	Vvn	EMPOISONNER
.	Fs	.
La	Pp	IL
montre	Vvc	MONTRER
!	Fs	!
Ah	I	AH
!	Fs	!
Voilà	Vvc	Voilà
bien	Rg	BIEN
pour	S	POUR
la	Pp	IL
faire	Vvn	FAIRE
sonner	Vvn	SONNER
!	Fs	!
Quelle	Dt	QUEL
distraction	Nc	DISTRACTION
,	Fw	,
Monsieur	Nc	MONSIEUR
,	Fw	,
est	Vuc	ÊTRE
donc	Rg	DONC
la	Da	LE
vôtre	As#Ps	VÔTRE
?	Fs	?
Oh	I	OH
!	Fs	!
Je	Pp	JE
n'	Rp	NE
y	Pp	Y
pensais	Vvc	PENSER
pas	Rg	PAS
;	Fw	;
j'	Pp	JE
ai	Vuc	AVOIR
jeté	Ge	JETER
l'	Da	LE
un	Pi	UN
pour	S	POUR
l'	Da	LE
autre	Pi	AUTRE
.	Fs	.
Ne	Rp	NE
vous	Pp	VOUS
voilà	S	VOILÀ
pas	Rg	PAS
mal	Rg	MAL
!	Fs	!
La	Pp	IL
montre	Vvc	MONTRER
cette	Dd	CE
fois	Nc	FOI|FOIS
Va	Vvc	ALLER
revoir	Vvn	REVOIR
l'	Da	LE
horloger	Ag	HORLOGER
tout	Nc	TOUT
au	S+Da	À+LE
moins	Nc	MOINS
pour	S	POUR
six	Nc	SIX
mois	Nc	MOI|MOIS
.	Fs	.
Cours	Nc	COUR|COURS|COURT
à	S	À
l'	Da	LE
appartement	Nc	APPARTEMENT
de	S	DE
l'	Da	LE
aimable	Ag	AIMABLE
Clarice	Nc	Clarice
,	Fw	,
Sache	Vvc	SAVOIR
si	Rg	SI
pour	S	POUR
la	Pp	IL
voir	Vvn	VOIR
le	Da	LE
moment	Nc	MOMENT
est	Vuc	ÊTRE
propice	Ag	PROPICE
;	Fw	;
Peins	Vvc	PEINDRE
-lui	Nc	-lui
bien	Rg	BIEN
mon	Ds	MON
amour	Nc	AMOUR
,	Fw	,
et	Cc	ET
quel	Dt	QUEL
est	Vuc	ÊTRE
mon	Ds	MON
chagrin	Ag	CHAGRIN
D'	Nc	D'
avoir	Vun	AVOIR
manqué	Ge	MANQUER
tantôt	Rg	TANTÔT
à	S	À
lui	Pp	IL
donner	Vvn	DONNER
la	Da	LE
main	Nc	MAIN
.	Fs	.
Va	Vvc	ALLER
vite	Rg	VITE
,	Fw	,
cours	Nc	COUR|COURS|COURT
,	Fw	,
reviens	Vvc	REVENIR
.	Fs	.
La	Da	LE
montre	Nc	MONTRE
est	Vuc	ÊTRE
tout	Pi	TOUT
en	S	EN
pièces	Nc	PIÈCE
.	Fs	.
Vous	Pp	VOUS
devriez	Vvc	DEVOIR
,	Fw	,
Monsieur	Nc	MONSIEUR
,	Fw	,
exercer	Vvn	EXERCER
vos	Ds	VOTRE
largesses	Nc	LARGESSE
,	Fw	,
Et	Vvc	Et
m'	Pp	JE
en	S	EN
faire	Vvn	FAIRE
présent	Ag	PRÉSENT
...	Fs	...
Va	Vvc	ALLER
donc	Rg	DONC
,	Fw	,
ne	Rp	NE
tarde	Vvc	TARDER
pas	Rg	PAS
.	Fs	.
Je	Pp	JE
t'	Pp	TU
attends	Vvc	ATTENDRE
.	Fs	.
J'	Pp	JE
obéis	Vvc	OBÉIR
,	Fw	,
et	Cc	ET
reviens	Vvc	REVENIR
sur	S	SUR
mes	Ds	MON
pas	Nc	PAS
.	Fs	.
Approchons-nous	V	APPROCHER
.	Fs	.
Carlin	Nc	CARLIN
,	Fw	,
j'	Pp	JE
attends	Vvc	ATTENDRE
tout	Rg	TOUT
de	S	DE
ton	Ds	TON
zèle	Nc	ZÈLE
.	Fs	.
Si	Cs	SI
Clarice	Nc	Clarice
venait	Vvc	VENIR
à	S	À
parler	Vvn	PARLER
d'	S	DE
Isabelle	Nc	Isabelle
,	Fw	,
Dis	Vvc	DIRE
-lui	Nc	-lui
bien	Rg	BIEN
que	Cs	QUE
mon	Ds	MON
coeur	Nc	CUR
n'	Rp	NE
en	Pp	EN
fut	Vuc	ÊTRE
jamais	Rg	JAMAIS
touché	Ge	TOUCHER
;	Fw	;
Par	Nc	PAR
de	S	DE
plus	Rg	PLUS
nobles	Ag	NOBLE
noeuds	Nc	NUD
je	Pp	JE
me	Pp	JE
sens	Vvc	SENTIR
attaché	Ge	ATTACHER
.	Fs	.
Isabelle	Nc	Isabelle
est	Vuc	ÊTRE
