Viens	Vvc	VENIR
Au	Vvc	Au
trône	Nc	TRÔNE
où	Pr	OÙ
mon	Ds	MON
amour	Nc	AMOUR
l'	Pp	IL
a	Vuc	AVOIR
forcé	Ge	FORCER
de	S	DE
monter	Vvn	MONTER
.	Fs	.
Oui	Rg	OUI
,	Fw	,
je	Pp	JE
me	Pp	JE
reconnais	Vvc	RECONNAÎTRE
,	Fw	,
je	Pp	JE
suis	Vuc	ÊTRE
toujours	Rg	TOUJOURS
la	Da	LE
même	Pi	MÊME
.	Fs	.
Je	Pp	JE
voulais	Vvc	VOULOIR
qu'	Cs	QUE
il	Pp	IL
m'	Pp	JE
aimât	Vvc	AIMER
,	Fw	,
chère	Ag	CHER
Zaïre	Nc	Zaïre
,	Fw	,
il	Pp	IL
m'	Pp	JE
aime	Vvc	AIMER
,	Fw	,
Et	Vvc	Et
du	S+Da	DE+LE
moins	Rg	MOINS
cet	Dd	CE
espoir	Nc	ESPOIR
me	Pp	JE
console	Vvc	CONSOLER
aujourd'hui	Rg	AUJOURD'HUI
,	Fw	,
Que	Vvc	Que
je	Pp	JE
vais	Vvc	ALLER
mourir	Vvn	MOURIR
digne	Ag	DIGNE
,	Fw	,
et	Cc	ET
contente	Ag	CONTENT
de	S	DE
lui	Pp	IL
.	Fs	.
Mourir	Vvn	MOURIR
!	Fs	!
Quoi	Pt	QUE|QUOI
vous	Pp	VOUS
auriez	Vuc	AVOIR
un	Dn	UN
dessein	Nc	DESSEIN
si	Rg	SI
funeste	Ag	FUNESTE
?	Fs	?
J'	Pp	JE
ai	Vuc	AVOIR
cédé	Ge	CÉDER
mon	Ds	MON
amant	Nc	AMANT
,	Fw	,
tu	Pp	TU
t'	Pp	TU
étonnes	Vvc	ÉTONNER
du	S+Da	DE+LE
reste	Nc	RESTE
.	Fs	.
Peux	Vvc	POUVOIR
-tu	Vvc	-tu
compter	Vvn	COMPTER
,	Fw	,
Zaïre	Nc	Zaïre
,	Fw	,
au	S+Da	À+LE
nombre	Nc	NOMBRE
des	S+Da	DE+LE|DE+LES
malheurs	Nc	MALHEUR
Une	Vvc	Une
mort	Nc	MORT
,	Fw	,
qui	Pr	QUI
prévient	Vvc	PRÉVENIR
et	Cc	ET
finit	Vvc	FINIR
tant	Rg	TANT
de	S	DE
pleurs	Nc	PLEUR
?	Fs	?
Qu'	Cs	QUE
il	Pp	IL
vive	Vvc	VIVRE
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
assez	Rg	ASSEZ
.	Fs	.
Je	Pp	JE
l'	Pp	IL
ai	Vuc	AVOIR
voulu	Ge	VOULOIR
sans	S	SANS
doute	Nc	DOUTE
,	Fw	,
Et	Vvc	Et
je	Pp	JE
le	Pp	IL
veux	Vvc	VOULOIR
toujours	Rg	TOUJOURS
,	Fw	,
quelque	Di	QUELQUE
prix	Nc	PRIX
qu'	Pr	QUE
il	Pp	IL
m'	Pp	JE
en	Pp	EN
coûte	Vvc	COÛTER
.	Fs	.
Je	Pp	JE
n'	Rp	NE
examine	Vvc	EXAMINER
point	Rg	POINT
ma	Ds	MON
joie	Nc	JOIE
ou	Cc	OU
mon	Ds	MON
ennui	Nc	ENNUI
.	Fs	.
J'	Pp	JE
aime	Vvc	AIMER
assez	Rg	ASSEZ
mon	Ds	MON
amant	Nc	AMANT
pour	S	POUR
renoncer	Vvn	RENONCER
à	S	À
lui	Pp	IL
.	Fs	.
Mais	Cc	MAIS
hélas	I	HÉLAS
!	Fs	!
Il	Pp	IL
peut	Vvc	POUVOIR
bien	Rg	BIEN
penser	Vvn	PENSER
avec	S	AVEC
justice	Nc	JUSTICE
,	Fw	,
Que	Vvc	Que
si	Cs	SI
j'	Pp	JE
ai	Vuc	AVOIR
pu	Ge	POUVOIR
lui	Pp	IL
faire	Vvn	FAIRE
un	Dn	UN
si	Rg	SI
grand	Ag	GRAND
sacrifice	Nc	SACRIFICE
,	Fw	,
Ce	Vvc	Ce
cœur	Nc	cœur
,	Fw	,
qui	Pr	QUI
de	S	DE
ses	Ds	SON
jours	Nc	JOUR|JOURS
prend	Vvc	PRENDRE
ce	Dd	CE
funeste	Ag	FUNESTE
soin	Nc	SOIN
,	Fw	,
L'	Vvc	L'
aime	Vvc	AIMER
trop	Rg	TROP
pour	S	POUR
vouloir	Vvn	VOULOIR
en	S	EN
être	Vun	ÊTRE
le	Da	LE
témoin	Nc	TÉMOIN
.	Fs	.
Allons	Vvc	ALLER
,	Fw	,
je	Pp	JE
veux	Vvc	VOULOIR
savoir	Vvn	SAVOIR
...	Fs	...
Modérez	Vvc	Modérez
-vous	Nc	-vous
de	S	DE
grâce	Nc	GRÂCE
.	Fs	.
On	Pp	ON
vient	Vvc	VENIR
vous	Pp	VOUS
informer	Vvn	INFORMER
de	S	DE
tout	Pi	TOUT
ce	Pd	CE
qui	Pr	QUI
se	Pp	IL
passe	Vvc	PASSER
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
le	Da	LE
vizir	Nc	VIZIR
.	Fs	.
Enfin	Rg	ENFIN
nos	Ds	NOTRE
amants	Nc	AMANT
sont	Vuc	ÊTRE
d'accord	Nc	d'accord
,	Fw	,
Madame	Nc	MADAME
.	Fs	.
Un	Dn	UN
calme	Nc	CALME
heureux	Ag	HEUREUX
nous	Pp	NOUS
remet	Vvc	REMETTRE
dans	S	DANS
le	Da	LE
port	Nc	PORT
.	Fs	.
La	Da	LE
sultane	Nc	SULTANE
a	Vuc	AVOIR
laissé	Ge	LAISSER
désarmer	Vvn	DÉSARMER
sa	Ds	SON
colère	Nc	COLÈRE
.	Fs	.
Elle	Pp	IL
m'	Pp	JE
a	Vuc	AVOIR
déclaré	Ge	DÉCLARER
sa	Ds	SON
volonté	Nc	VOLONTÉ
dernière	Ag	DERNIER
;	Fw	;
Et	Vvc	Et
tandis	Nc	tandis
qu'	Pr	QUE
elle	Pp	IL
montre	Vvc	MONTRER
au	S+Da	À+LE
peuple	Nc	PEUPLE
épouvanté	Ge	ÉPOUVANTER
Du	Vvc	Du
prophète	Nc	PROPHÈTE
divin	Ag	DIVIN
l'	Da	LE
étendard	Nc	ÉTENDARD
redouté	Ge	REDOUTER
,	Fw	,
Qu'	Vvc	Qu'
à	S	À
marcher	Vvn	MARCHER
sur	S	SUR
mes	Ds	MON
pas	Nc	PAS
Bajazet	Ag	Bajazet
se	Pp	IL
dispose	Vvc	DISPOSER
,	Fw	,
Je	Vvc	Je
vais	Vvc	ALLER
de	S	DE
ce	Dd	CE
signal	Nc	SIGNAL
faire	Vvn	FAIRE
entendre	Vvn	ENTENDRE
la	Da	LE
cause	Nc	CAUSE
,	Fw	,
Remplir	Vvn	REMPLIR
tous	Di	TOUT
les	Da	LE
esprits	Nc	ESPRIT|ESPRITS
d'	S	DE
une	Dn	UN
juste	Ag	JUSTE
terreur	Nc	TERREUR
,	Fw	,
Et	Vvc	Et
proclamer	Vvn	PROCLAMER
enfin	Rg	ENFIN
le	Da	LE
nouvel	Ag	NOUVEAU
empereur	Nc	EMPEREUR
.	Fs	.
Cependant	Rg	CEPENDANT
permettez	Vvc	PERMETTRE
que	Cs	QUE
je	Pp	JE
vous	Pp	VOUS
renouvelle	Vvc	RENOUVELER
Le	Vvc	Le
souvenir	Vvn	SOUVENIR
du	S+Da	DE+LE
prix	Nc	PRIX
qu'	Pr	QUE
on	Pp	ON
promit	Vvc	PROMETTRE
à	S	À
mon	Ds	MON
zèle	Nc	ZÈLE
.	Fs	.
N'	Rp	NE
attendez	Vvc	ATTENDRE
point	Rg	POINT
de	S	DE
moi	Pp	JE
ces	Dd	CE
doux	Ag	DOUX
emportements	Nc	EMPORTEMENT
,	Fw	,
Tels	Vvc	Tels
que	Cs	QUE
j'	Pp	JE
en	Pp	EN
vois	Vvc	ALLER|VOIR
paraître	Vvn	PARAÎTRE
au	S+Da	À+LE
cœur	Nc	cœur
de	S	DE
ces	Dd	CE
amants	Nc	AMANT
.	Fs	.
Mais	Cc	MAIS
si	Cs	SI
par	S	PAR
d'	Dn	UN
autres	Ag	AUTRE
soins	Nc	SOIN
plus	Rg	PLUS
dignes	Ag	DIGNE
de	S	DE
mon	Ds	MON
âge	Nc	ÂGE
,	Fw	,
Par	Nc	PAR
de	S	DE
profonds	Ag	PROFOND
respects	Nc	RESPECT
,	Fw	,
par	S	PAR
un	Dn	UN
long	Ag	LONG
esclavage	Nc	ESCLAVAGE
,	Fw	,
Tel	Vvc	Tel
que	Cs	QUE
nous	Pp	NOUS
le	Pp	IL
devons	Vvc	DEVOIR
au	S+Da	À+LE
sang	Nc	SANG
de	S	DE
nos	Ds	NOTRE
sultans	Nc	SULTAN
,	Fw	,
Je	Vvc	Je
puis	Vvc	POUVOIR
...	Fs	...
Vous	Nc	Vous
m'	Pp	JE
en	Pp	EN
pourrez	Vvc	POUVOIR
instruire	Vvn	INSTRUIRE
avec	S	AVEC
le	Da	LE
temps	Nc	TEMPS
.	Fs	.
Avec	S	AVEC
le	Da	LE
temps	Nc	TEMPS
aussi	Rg	AUSSI
vous	Pp	VOUS
pourrez	Vvc	POUVOIR
me	Pp	JE
connaître	Vvn	CONNAÎTRE
.	Fs	.
Mais	Cc	MAIS
quels	Dt	QUEL
sont	Vuc	ÊTRE
ces	Dd	CE
transports	Nc	TRANSPORT|TRANSPORTS
qu'	Pr	QUE
ils	Pp	ILS
vous	Pp	VOUS
ont	Vuc	AVOIR
fait	Ge	FAIRE
paraître	Vvn	PARAÎTRE
?	Fs	?
Madame	Nc	MADAME
,	Fw	,
doutez	Vvc	DOUTER
-vous	Nc	-vous
des	S+Da	DE+LE|DE+LES
soupirs	Nc	SOUPIR
enflammés	Ge	ENFLAMMER
De	Vvc	De
deux	Nc	DEUX
jeunes	Ag	JEUNE
amants	Nc	AMANT
l'	Da	LE
un	Pi	UN
de	S	DE
l'	Da	LE
autre	Pi	AUTRE
charmés	Ge	CHARMER
?	Fs	?
Non	Rg	NON
.	Fs	.
Mais	Cc	MAIS
à	S	À
dire	Vvn	DIRE
vrai	Ag	VRAI
ce	Dd	CE
miracle	Nc	MIRACLE
m'	Pp	JE
étonne	Vvc	ÉTONNER
.	Fs	.
Et	Cc	ET
dit	Vvc	DIRE
-on	Nc	-on
à	S	À
quel	Dt	QUEL
prix	Nc	PRIX
Roxane	Vvc	Roxane
lui	Pp	IL
pardonne	Vvc	PARDONNER
?	Fs	?
L'	Pp	IL
épouse-t-il	Vvc	épouse-t-il
enfin	Rg	ENFIN
?	Fs	?
Madame	Nc	MADAME
,	Fw	,
je	Pp	JE
le	Pp	IL
crois	Vvc	CROIRE|CROÎTRE
Voici	Vvn	Voici
tout	Pi	TOUT
ce	Pd	CE
qui	Pr	QUI
vient	Vvc	VENIR
d'	S	DE
arriver	Vvn	ARRIVER
devant	S	DEVANT
moi	Pp	JE
.	Fs	.
Surpris	Ge	SURPRENDRE
,	Fw	,
je	Pp	JE
l'	Pp	IL
avouerai	Vvc	AVOUER
,	Fw	,
de	S	DE
leur	Ds	LEUR
fureur	Nc	FUREUR
commune	Ag	COMMUN
,	Fw	,
Querellant	Ga	QUERELLER
les	Da	LE
amants	Nc	AMANT
,	Fw	,
l'	Da	LE
amour	Nc	AMOUR
,	Fw	,
et	Cc	ET
la	Da	LE
fortune	Nc	FORTUNE
,	Fw	,
J'	Vvc	J'
étais	Vuc	ÊTRE
de	S	DE
ce	Dd	CE
palais	Nc	PALAIS
sorti	Ge	SORTIR
désespéré	Nc	DÉSESPÉRÉ
.	Fs	.
Déjà	Vvc	Déjà
sur	S	SUR
un	Dn	UN
vaisseau	Nc	VAISSEAU
dans	S	DANS
le	Da	LE
port	Nc	PORT
préparé	Ge	PRÉPARER
,	Fw	,
Chargeant	Ga	CHARGER
de	S	DE
mon	Ds	MON
débris	Nc	DÉBRIS
les	Da	LE
reliques	Nc	RELIQUE
plus	Rg	PLUS
chères	Ag	CHER
,	Fw	,
Je	Vvc	Je
méditais	Vvc	MÉDITER
ma	Ds	MON
fuite	Nc	FUITE
aux	S+Da	À+LES
terres	Nc	TERRE
étrangères	Ag	ÉTRANGER
.	Fs	.
Dans	S	DANS
ce	Dd	CE
triste	Ag	TRISTE
dessein	Nc	DESSEIN
au	S+Da	À+LE
palais	Nc	PALAIS
rappelé	Ge	RAPPELER
,	Fw	,
Plein	Nc	PLEIN
de	S	DE
joie	Nc	JOIE
et	Cc	ET
d'	S	DE
espoir	Nc	ESPOIR
j'	Pp	JE
ai	Vuc	AVOIR
couru	Ge	COURIR
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
volé	Ge	VOLER
.	Fs	.
La	Da	LE
porte	Nc	PORTE|PORTÉ
du	S+Da	DE+LE
sérail	Nc	SÉRAIL
à	S	À
ma	Ds	MON
voix	Nc	VOIX
s'	Pp	SE
est	Vuc	ÊTRE
ouverte	Ge	OUVRIR
.	Fs	.
Et	Cc	ET
d'abord	Nc	d'abord
une	Dn	UN
esclave	Nc	ESCLAVE
a	Vuc	AVOIR
mes	Ds	MON
yeux	Nc	OEIL|YEUX
s'	Pp	SE
est	Vuc	ÊTRE
offerte	Ge	OFFRIR
,	Fw	,
Qui	Vvc	Qui
m'	Pp	JE
a	Vuc	AVOIR
conduit	Vvc	CONDUIRE
sans	S	SANS
bruit	Nc	BRUIT
dans	S	DANS
un	Dn	UN
appartement	Nc	APPARTEMENT
Ou	Vvc	Ou
Roxane	Nc	Roxane
attentive	Ag	ATTENTIF
écoutait	Vvc	ÉCOUTER
son	Ds	SON
amant	Nc	AMANT
.	Fs	.
Tout	Pi	TOUT
gardait	Vvc	GARDER
devant	S	DEVANT
eux	Pp	EUX
un	Dn	UN
auguste	Ag	AUGUSTE
silence	Nc	SILENCE
.	Fs	.
Moi-même	Pp	Moi-même
résistant	Ga	RÉSISTER
à	S	À
mon	Ds	MON
impatience	Nc	IMPATIENCE
,	Fw	,
Et	Vvc	Et
respectant	Ga	RESPECTER
de	S	DE
loin	Rg	LOIN
leur	Ds	LEUR
secret	Ag	SECRET
entretien	Nc	ENTRETIEN
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
longtemps	Rg	LONGTEMPS
immobile	Ag	IMMOBILE
observé	Ge	OBSERVER
leur	Ds	LEUR
maintien	Nc	MAINTIEN
.	Fs	.
Enfin	Rg	ENFIN
avec	S	AVEC
des	Dn	UN
yeux	Nc	OEIL|YEUX
qui	Pr	QUI
découvraient	Vvc	DÉCOUVRIR
son	Ds	SON
âme	Nc	ÂME
,	Fw	,
L'	Vvc	L'
une	Pi	UN
a	Vuc	AVOIR
tendu	Ge	TENDRE
la	Da	LE
main	Nc	MAIN
pour	S	POUR
gage	Nc	GAGE
de	S	DE
sa	Ds	SON
flamme	Nc	FLAMME
,	Fw	,
L'	Vvc	L'
autre	Pi	AUTRE
avec	S	AVEC
des	Dn	UN
regards	Nc	REGARD
éloquents	Ag	ÉLOQUENT
,	Fw	,
pleins	Ag	PLEIN
d'	S	DE
amour	Nc	AMOUR
,	Fw	,
L'	Vvc	L'
a	Vuc	AVOIR
de	S	DE
ses	Ds	SON
feux	Nc	FEU|FEUX
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
assurée	Ge	ASSURER
à	S	À
son	Ds	SON
tour	Nc	TOUR
.	Fs	.
Hélas	Vvc	Hélas
!	Fs	!
Ils	Pp	ILS
m'	Pp	JE
ont	Vuc	AVOIR
alors	Rg	ALORS
aperçu	Ge	APERCEVOIR
l'	Da	LE
un	Pi	UN
et	Cc	ET
l'	Da	LE
autre	Pi	AUTRE
.	Fs	.
«	Fw	«
Voilà	Vvc	Voilà
,	Fw	,
m'	Pp	JE
a-t-elle	V	AVOIR
dit	Vvc	DIRE
,	Fw	,
votre	Ds	VOTRE
prince	Nc	PRINCE
et	Cc	ET
le	Da	LE
nôtre	As#Ps	NÔTRE
.	Fs	.
Je	Pp	JE
vais	Vvc	ALLER
,	Fw	,
brave	Ag	BRAVE
Acomat	Vvc	Acomat
,	Fw	,
le	Pp	IL
remettre	Vvn	REMETTRE
en	S	EN
vos	Ds	VOTRE
mains	Nc	MAIN
.	Fs	.
Allez	Vvc	ALLER
lui	Pp	IL
préparer	Vvn	PRÉPARER
les	Da	LE
honneurs	Nc	HONNEUR
souverains	Ag	SOUVERAIN
.	Fs	.
Qu'	Cs	QUE
un	Dn	UN
peuple	Nc	PEUPLE
obéissant	Ga	OBÉIR
l'	Pp	IL
attende	Vvc	ATTENDRE
dans	S	DANS
le	Da	LE
temple	Nc	TEMPLE
.	Fs	.
Le	Da	LE
sérail	Nc	SÉRAIL
va	Vvc	ALLER
bientôt	Rg	BIENTÔT
vous	Pp	VOUS
en	Pp	EN
donner	Vvn	DONNER
l'	Da	LE
exemple	Nc	EXEMPLE
.	Fs	.
»	Fw	»
Aux	Vvc	Aux
pieds	Nc	PIED
de	S	DE
Bajazet	Nc	Bajazet
alors	Rg	ALORS
je	Pp	JE
suis	Vuc	ÊTRE
tombé	Ge	TOMBER
,	Fw	,
Et	Vvc	Et
soudain	Rg	SOUDAIN
à	S	À
leurs	Ds	LEUR
yeux	Nc	OEIL|YEUX
je	Pp	JE
me	Pp	JE
suis	Vuc	ÊTRE
dérobé	Ge	DÉROBER
.	Fs	.
Trop	Rg	TROP
heureux	Ag	HEUREUX
d'	S	DE
avoir	Vun	AVOIR
pu	Ge	POUVOIR
,	Fw	,
par	S	PAR
un	Dn	UN
récit	Nc	RÉCIT
fidèle	Ag	FIDÈLE
,	Fw	,
De	Vvc	De
leur	Ds	LEUR
paix	Nc	PAIX
en	S	EN
passant	Ga	PASSER
vous	Pp	VOUS
conter	Vvn	CONTER
la	Da	LE
nouvelle	Nc	NOUVEAU|NOUVELLE
,	Fw	,
Et	Vvc	Et
m'	Pp	JE
acquitter	Vvn	ACQUITTER
vers	S	VERS
vous	Pp	VOUS
de	S	DE
mes	Ds	MON
respects	Nc	RESPECT
profonds	Ag	PROFOND
,	Fw	,
Je	Vvc	Je
vais	Vvc	ALLER
le	Pp	IL
couronner	Vvn	COURONNER
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
et	Cc	ET
j'	Pp	JE
en	Pp	EN
réponds	Vvc	RÉPONDRE
.	Fs	.
Allons	Vvc	ALLER
,	Fw	,
retirons-nous	Vvc	retirons-nous
,	Fw	,
ne	Rp	NE
troublons	Vvc	TROUBLER
point	Rg	POINT
leur	Ds	LEUR
joie	Nc	JOIE
.	Fs	.
Ah	I	AH
,	Fw	,
Madame	Nc	MADAME
!	Fs	!
Croyez	Vvc	CROIRE
...	Fs	...
Que	Vvc	Que
veux	Vvc	VOULOIR
-tu	Vvn	-tu
que	Cs	QUE
je	Pp	JE
croie	Vvc	CROIRE
?	Fs	?
Quoi	Pt	QUE|QUOI
donc	Rg	DONC
?	Fs	?
À	Vvc	À
ce	Dd	CE
spectacle	Nc	SPECTACLE
irai	Vvc	ALLER
-je	Vvc	-je
m'	Pp	JE
exposer	Vvn	EXPOSER
?	Fs	?
Tu	Pp	TU
vois	Vvc	ALLER|VOIR
que	Cs	QUE
c'	Pd	CE
en	Pp	EN
est	Vuc	ÊTRE
fait	Ge	FAIRE
.	Fs	.
Ils	Pp	ILS
se	Pp	IL
vont	Vvc	ALLER
épouser	Vvn	ÉPOUSER
.	Fs	.
La	Da	LE
sultane	Nc	SULTANE
est	Vuc	ÊTRE
contente	Ag	CONTENT
,	Fw	,
il	Pp	IL
l'	Pp	IL
assure	Vvc	ASSURER
qu'	Cs	QUE
il	Pp	IL
l'	Pp	IL
aime	Vvc	AIMER
.	Fs	.
Mais	Cc	MAIS
je	Pp	JE
ne	Rp	NE
m'	Pp	JE
en	Pp	EN
plains	Vvc	PLAINDRE
pas	Rg	PAS
,	Fw	,
je	Pp	JE
l'	Pp	IL
ai	Vuc	AVOIR
voulu	Ge	VOULOIR
moi	Pp	JE
-même	Vvc	-même
.	Fs	.
Cependant	Rg	CEPENDANT
croyais	Vvc	CROIRE
-tu	Vvn	-tu
,	Fw	,
quand	Cs	QUAND
jaloux	Nc	JALOUX
de	S	DE
sa	Ds	SON
foi	Nc	FOI
,	Fw	,
Il	Vvc	Il
s'	Pp	SE
allait	Vvc	ALLER
plein	Ag	PLEIN
d'	S	DE
amour	Nc	AMOUR
sacrifier	Vvn	SACRIFIER
pour	S	POUR
moi	Pp	JE
,	Fw	,
Lorsque	Vvc	Lorsque
son	Ds	SON
cœur	Nc	cœur
tantôt	Rg	TANTÔT
m'	Pp	JE
exprimant	Ga	EXPRIMER
sa	Ds	SON
tendresse	Nc	TENDRESSE
,	Fw	,
Refusait	Vvc	REFUSER
à	S	À
Roxane	Vvc	Roxane
une	Dn	UN
simple	Ag	SIMPLE
promesse	Nc	PROMESSE
,	Fw	,
Quand	Nc	Quand
mes	Ds	MON
larmes	Nc	LARME
en	S	EN
vain	Ag	VAIN
tâchaient	Vvc	TÂCHER
de	S	DE
l'	Pp	IL
émouvoir	Vvn	ÉMOUVOIR
,	Fw	,
Quand	Nc	Quand
je	Pp	JE
m'	Pp	JE
applaudissais	Vvc	APPLAUDIR
de	S	DE
leur	Ds	LEUR
peu	Rg	PEU
de	S	DE
pouvoir	Nc	POUVOIR
;	Fw	;
Croyais	Vvc	CROIRE
-tu	Vvn	-tu
que	Cs	QUE
son	Ds	SON
cœur	Nc	cœur
contre	S	CONTRE
toute	Di	TOUT
apparence	Nc	APPARENCE
,	Fw	,
Pour	Nc	POUR
la	Da	LE
persuader	Nc	PERSUADER
trouvât	Vvc	TROUVER
tant	Rg	TANT
d'	S	DE
éloquence	Nc	ÉLOQUENCE
?	Fs	?
Ah	I	AH
!	Fs	!
Peut-être	Vvc	Peut-être
,	Fw	,
après	S	APRÈS
tout	Pi	TOUT
,	Fw	,
que	Cs	QUE
sans	S	SANS
trop	Rg	TROP
se	Pp	IL
forcer	Vvn	FORCER
,	Fw	,
Tout	Vvc	Tout
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
a	Vuc	AVOIR
pu	Ge	POUVOIR
dire	Vvn	DIRE
,	Fw	,
il	Pp	IL
a	Vuc	AVOIR
pu	Ge	POUVOIR
le	Da	LE
penser	Nc	PENSER
.	Fs	.
Peut-être	Vvc	Peut-être
en	S	EN
la	Pp	IL
voyant	Ga	VOIR
,	Fw	,
plus	Rg	PLUS
sensible	Ag	SENSIBLE
pour	S	POUR
elle	Pp	IL
Il	Vvc	Il
a	Vuc	AVOIR
vu	Ge	VOIR
dans	S	DANS
ses	Ds	SON
yeux	Nc	OEIL|YEUX
quelque	Di	QUELQUE
grâce	Nc	GRÂCE
nouvelle	Ag	NOUVEAU
.	Fs	.
Elle	Pp	IL
aura	Vuc	AVOIR
devant	S	DEVANT
lui	Pp	IL
fait	Vvc	FAIRE
parler	Vvn	PARLER
ses	Ds	SON
douleurs	Nc	DOULEUR
,	Fw	,
Elle	Vvc	Elle
l'	Pp	IL
aime	Vvc	AIMER
,	Fw	,
un	Dn	UN
Empire	Nc	EMPIRE
autorise	Vvc	AUTORISER
ses	Ds	SON
pleurs	Nc	PLEUR
,	Fw	,
Tant	Vvc	Tant
d'	S	DE
amour	Nc	AMOUR
touche	Vvc	TOUCHER
enfin	Rg	ENFIN
une	Dn	UN
âme	Nc	ÂME
généreuse	Ag	GÉNÉREUX
.	Fs	.
Hélas	Vvc	Hélas
!	Fs	!
Que	Cs	QUE
de	S	DE
raisons	Nc	RAISON
contre	S	CONTRE
une	Dn	UN
malheureuse	Ag	MALHEUREUX
!	Fs	!
Mais	Cc	MAIS
ce	Dd	CE
succès	Nc	SUCCÈS
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
est	Vuc	ÊTRE
encore	Rg	ENCORE
incertain	Ag	INCERTAIN
.	Fs	.
Attendez	Vvc	ATTENDRE
.	Fs	.
Non	Rg	NON
,	Fw	,
vois	Vvc	ALLER|VOIR
-tu	Vvn	-tu
,	Fw	,
je	Pp	JE
le	Pp	IL
nierais	Vvc	NIER
en	S	EN
vain	Ag	VAIN
.	Fs	.
Je	Pp	JE
ne	Rp	NE
prends	Vvc	PRENDRE
point	Rg	POINT
plaisir	Nc	PLAISIR
à	S	À
croître	Vvn	CROÎTRE
ma	Ds	MON
misère	Nc	MISÈRE
.	Fs	.
Je	Pp	JE
sais	Vvc	SAVOIR
pour	S	POUR
se	Pp	IL
sauver	Vvn	SAUVER
tout	Pi	TOUT
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
a	Vuc	AVOIR
dû	Ge	DEVOIR
faire	Vvn	FAIRE
.	Fs	.
Quand	Cs	QUAND
mes	Ds	MON
pleurs	Nc	PLEUR
vers	S	VERS
Roxane	Nc	Roxane
ont	Vuc	AVOIR
rappelé	Ge	RAPPELER
ses	Ds	SON
pas	Nc	PAS
,	Fw	,
Je	Vvc	Je
n'	Rp	NE
ai	Vuc	AVOIR
point	Rg	POINT
prétendu	Ge	PRÉTENDRE
qu'	Cs	QUE
il	Pp	IL
ne	Rp	NE
m'	Pp	JE
obéît	Vvc	OBÉIR
pas	Rg	PAS
.	Fs	.
Mais	Cc	MAIS
après	S	APRÈS
les	Da	LE
adieux	Nc	ADIEU
que	Pr	QUE
je	Pp	JE
venais	Vvc	VENIR
d'	S	DE
entendre	Vvn	ENTENDRE
,	Fw	,
Après	Vvc	Après
tous	Di	TOUT
les	Da	LE
transports	Nc	TRANSPORT|TRANSPORTS
d'	S	DE
une	Dn	UN
douleur	Nc	DOULEUR
si	Rg	SI
tendre	Ag	TENDRE
,	Fw	,
Je	Vvc	Je
sais	Vvc	SAVOIR
qu'	Cs	QUE
il	Pp	IL
n'	Rp	NE
a	Vuc	AVOIR
point	Rg	POINT
dû	Ge	DEVOIR
lui	Pp	IL
faire	Vvn	FAIRE
remarquer	Vvn	REMARQUER
La	Vvc	La
joie	Nc	JOIE
et	Cc	ET
les	Da	LE
transports	Nc	TRANSPORT|TRANSPORTS
qu'	Pr	QUE
on	Pp	ON
vient	Vvc	VENIR
de	S	DE
m'	Pp	JE
expliquer	Vvn	EXPLIQUER
.	Fs	.
Toi-même	Pp	Toi-même
juge-nous	Vvc	juge-nous
,	Fw	,
et	Cc	ET
vois	Vvc	ALLER|VOIR
si	Cs	SI
je	Pp	JE
m'	Pp	JE
abuse	Vvc	ABUSER
:	Fw	:
Pourquoi	Rt	POURQUOI
de	S	DE
ce	Dd	CE
conseil	Nc	CONSEIL
moi	Pp	JE
seule	Ag	SEUL
suis	Vuc	ÊTRE
-je	Ge	-je
excluse	Vvc	excluse
?	Fs	?
Au	S+Da	À+LE
sort	Nc	SORT
de	S	DE
Bajazet	Nc	Bajazet
ai	Vuc	AVOIR
-je	Ge	-je
si	Rg	SI
peu	Rg	PEU
de	S	DE
part	Nc	PART
?	Fs	?
À	Vvc	À
me	Pp	JE
chercher	Vvn	CHERCHER
lui-même	Pp	LUI-MÊME
attendrait-il	Vvc	attendrait-il
si	Rg	SI
tard	Rg	TARD
,	Fw	,
N'	Vvc	N'
était	Vuc	ÊTRE
que	Rg	QUE
de	S	DE
son	Ds	SON
cœur	Nc	cœur
le	Da	LE
trop	Rg	TROP
juste	Ag	JUSTE
reproche	Nc	REPROCHE
Lui	Nc	Lui
fait	Vvc	FAIRE
peut-être	Rg	PEUT-ÊTRE
,	Fw	,
hélas	I	HÉLAS
!	Fs	!
Éviter	Nc	Éviter
cette	Dd	CE
approche	Nc	APPROCHE
?	Fs	?
Mais	Cc	MAIS
non	Rg	NON
,	Fw	,
je	Pp	JE
lui	Pp	IL
veux	Vvc	VOULOIR
bien	Rg	BIEN
épargner	Vvn	ÉPARGNER
ce	Dd	CE
souci	Nc	SOUCI
.	Fs	.
Il	Pp	IL
ne	Rp	NE
me	Pp	JE
verra	Vvc	VOIR
plus	Rg	PLUS
.	Fs	.
