Donne	Vvc	DONNER
,	Fw	,
La	Vvc	La
colère	Nc	COLÈRE
du	S+Da	DE+LE
Ciel	Nc	CIEL
n'	Rp	NE
y	Pp	Y
peut	Vvc	POUVOIR
rien	Pi	RIEN
ajouter	Vvn	AJOUTER
.	Fs	.
Mais	Cc	MAIS
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
tombé	Ge	TOMBER
dans	S	DANS
ce	Dd	CE
terrible	Ag	TERRIBLE
gouffre	Nc	GOUFFRE
Où	Vvc	Où
l'	Da	LE
horreur	Nc	HORREUR
des	S+Da	DE+LE|DE+LES
Enfers	Nc	ENFER
cède	Vvc	CÉDER
à	S	À
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
souffre	Vvc	SOUFFRIR
,	Fw	,
On	Vvc	On
ne	Rp	NE
me	Pp	JE
verra	Vvc	VOIR
point	Rg	POINT
,	Fw	,
par	S	PAR
un	Dn	UN
transport	Nc	TRANSPORT
jaloux	Ag	JALOUX
,	Fw	,
Permettre	Nc	PERMETTRE
à	S	À
mon	Ds	MON
amour	Nc	AMOUR
de	S	DE
se	Pp	IL
plaindre	Vvn	PLAINDRE
de	S	DE
vous	Pp	VOUS
.	Fs	.
Celui	Pd	CELUI
de	S	DE
Bradamante	Ga	Bradamante
est	Vuc	ÊTRE
pur	Ag	PUR
,	Fw	,
ardent	Ag	ARDENT
,	Fw	,
sincère	Ag	SINCÈRE
;	Fw	;
Elle	Vvc	Elle
a	Vuc	AVOIR
fait	Ge	FAIRE
au	S+Da	À+LE
combat	Nc	COMBAT
tout	Pi	TOUT
ce	Pd	CE
qu'	Pr	QUE
elle	Pp	IL
a	Vuc	AVOIR
pu	Ge	POUVOIR
faire	Vvn	FAIRE
,	Fw	,
Et	Vvc	Et
lorsqu'	Cs	LORSQUE
elle	Pp	IL
est	Vuc	ÊTRE
réduite	Ge	RÉDUIRE
à	S	À
souffrir	Vvn	SOUFFRIR
un	Dn	UN
vainqueur	Nc	VAINQUEUR
,	Fw	,
La	Vvc	La
faute	Nc	FAUTE
est	Vuc	ÊTRE
du	Dp	DU
destin	Nc	DESTIN
,	Fw	,
et	Cc	ET
non	Rg	NON
pas	Rg	PAS
de	S	DE
son	Ds	SON
coeur	Nc	CUR
.	Fs	.
Je	Pp	JE
ne	Rp	NE
chercherai	Vvc	CHERCHER
point	Rg	POINT
par	S	PAR
une	Dn	UN
vaine	Ag	VAIN
excuse	Nc	EXCUSE
À	Nc	À
jouir	Vvn	JOUIR
de	S	DE
l'	Da	LE
erreur	Nc	ERREUR
d'	S	DE
un	Dn	UN
Amant	Nc	AMANT
qui	Pr	QUI
s'	Pp	SE
abuse	Vvc	ABUSER
,	Fw	,
Vous	Nc	Vous
devez	Vvc	DEVOIR
condamnez	Vvc	CONDAMNER
la	Da	LE
langueur	Nc	LANGUEUR
de	S	DE
mon	Ds	MON
bras	Nc	BRAS
.	Fs	.
Je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
point	Rg	POINT
eu	Ge	AVOIR
l'	Da	LE
ardeur	Nc	ARDEUR
que	Pr	QUE
je	Pp	JE
porte	Vvc	PORTER
aux	S+Da	À+LES
combats	Nc	COMBAT
.	Fs	.
La	Da	LE
victoire	Nc	VICTOIRE
a	Vuc	AVOIR
pour	S	POUR
moi	Pp	JE
vingt	Nc	VINGT
fois	Nc	FOI|FOIS
paru	Ge	PARAÎTRE
certaine	Ag	CERTAIN
.	Fs	.
Léon	Nc	Léon
ne	Rp	NE
s'	Pp	SE
est	Vuc	ÊTRE
longtemps	Rg	LONGTEMPS
défendu	Ge	DÉFENDRE
qu'	Cs	QUE
avec	S	AVEC
peine	Nc	PEINE
.	Fs	.
Prodigue	Nc	PRODIGUE
de	S	DE
son	Ds	SON
sang	Nc	SANG
pour	S	POUR
épargner	Vvn	ÉPARGNER
le	Da	LE
mien	Ps	MIEN
,	Fw	,
Vous	Nc	Vous
l'	Pp	IL
avez	Vuc	AVOIR
vu	Ge	VOIR
s'	Pp	SE
offrir	Vvn	OFFRIR
...	Fs	...
Ah	Vvc	Ah
!	Fs	!
Ne	Rp	NE
me	Pp	JE
dites	Vvc	DIRE
rien	Pi	RIEN
.	Fs	.
Dans	S	DANS
ce	Dd	CE
fatal	Ag	FATAL
combat	Nc	COMBAT
votre	Ds	VOTRE
ennemi	Nc	ENNEMI
sans	S	SANS
doute	Nc	DOUTE
A	Ag	A
craint	Vvc	CRAINDRE
ce	Pd	CE
qu'	Pr	QUE
aujourd'hui	Rg	AUJOURD'HUI
son	Ds	SON
triomphe	Nc	TRIOMPHE
vous	Pp	VOUS
coûte	Vvc	COÛTER
Mais	Vvc	Mais
n'	Rp	NE
examinons	Vvc	EXAMINER
point	Rg	POINT
ce	Dd	CE
triste	Ag	TRISTE
événement	Nc	ÉVÉNEMENT
.	Fs	.
Le	Da	LE
Ciel	Nc	CIEL
veut	Vvc	VOULOIR
à	S	À
Léon	Nc	Léon
immoler	Vvn	IMMOLER
votre	Ds	VOTRE
Amant	Nc	AMANT
,	Fw	,
Ses	Vvc	Ses
ordres	Nc	ORDRE
sont	Vuc	ÊTRE
des	Dn	UN
lois	Nc	LOI
qu'	Pr	QUE
on	Pp	ON
ne	Rp	NE
saurait	Vvc	SAURER|SAVOIR
enfreindre	Vvn	ENFREINDRE
.	Fs	.
Encore	Rg	ENCORE
un	Dn	UN
coup	Nc	COUP
,	Fw	,
de	S	DE
vous	Pp	VOUS
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
point	Rg	POINT
à	S	À
me	Pp	JE
plaindre	Vvn	PLAINDRE
.	Fs	.
L'	Da	LE
amour	Nc	AMOUR
vous	Pp	VOUS
place	Nc	PLACE|PLACÉ
au	S+Da	À+LE
Trône	Nc	Trône
,	Fw	,
et	Cc	ET
quand	Cs	QUAND
vous	Pp	VOUS
y	Pp	Y
montez	Vvc	MONTER
Il	Vvc	Il
vous	Pp	VOUS
donne	Vvc	DONNER
encor	Nc	encor
moins	Rg	MOINS
que	Cs	QUE
vous	Pp	VOUS
ne	Rp	NE
méritez	Vvc	MÉRITER
.	Fs	.
Sur	S	SUR
un	Dn	UN
Trône	Nc	Trône
éclatant	Ga	ÉCLATER
Léon	Nc	Léon
m'	Pp	JE
offre	Vvc	OFFRIR
une	Dn	UN
place	Nc	PLACE|PLACÉ
;	Fw	;
Mais	Vvc	Mais
si	Rg	SI
pour	S	POUR
l'	Pp	IL
accepter	Vvn	ACCEPTER
j'	Pp	JE
avais	Vuc	AVOIR
l'	Da	LE
âme	Nc	ÂME
assez	Rg	ASSEZ
basse	Ag	BAS
,	Fw	,
Roger	Nc	Roger
qui	Pr	QUI
doit	Vvc	DEVOIR
tout	Rg	TOUT
faire	Vvn	FAIRE
afin	S	AFIN
de	S	DE
m'	Pp	JE
acquérir	Vvn	ACQUÉRIR
,	Fw	,
M'	Vvc	M'
aimerait-il	Vvc	aimerait-il
si	Rg	SI
peu	Rg	PEU
qu'	Cs	QUE
il	Pp	IL
le	Pp	IL
voulût	Vvc	VOULOIR
souffrir	Vvn	SOUFFRIR
?	Fs	?
Et	Cc	ET
comment	Pt	COMMENT
éviter	Vvn	ÉVITER
ce	Pd	CE
qui	Pr	QUI
me	Pp	JE
désespère	Vvc	DÉSESPÉRER
,	Fw	,
Quand	Nc	Quand
vous	Pp	VOUS
avez	Vuc	AVOIR
rendu	Ge	RENDRE
votre	Ds	VOTRE
hymen	Nc	HYMEN
nécessaire	Ag	NÉCESSAIRE
?	Fs	?
Ce	Dd	CE
funeste	Ag	FUNESTE
défi	Nc	DÉFI
qu'	Pr	QUE
autorisa	Vvc	AUTORISER
le	Da	LE
Roi	Nc	ROI
,	Fw	,
N'	Ga	N'
a-t-il	V	AVOIR
pas	Rg	PAS
au	S+Da	À+LE
vainqueur	Nc	VAINQUEUR
engagé	Ge	ENGAGER
votre	Ds	VOTRE
foi	Nc	FOI
?	Fs	?
J'	Pp	JE
ai	Vuc	AVOIR
promis	Ge	PROMETTRE
,	Fw	,
il	Pp	IL
est	Vuc	ÊTRE
vrai	Ag	VRAI
,	Fw	,
je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
m'	Pp	JE
en	S	EN
dédire	Vvn	DÉDIRE
,	Fw	,
Je	Vvc	Je
dois	Vvc	DEVOIR
subir	Vvn	SUBIR
la	Da	LE
loi	Nc	LOI
que	Pr	QUE
j'	Pp	JE
ai	Vuc	AVOIR
voulu	Ge	VOULOIR
prescrire	Vvn	PRESCRIRE
;	Fw	;
Mais	Vvc	Mais
cet	Dd	CE
engagement	Nc	ENGAGEMENT
vous	Pp	VOUS
ôte-t-il	Vvc	ôte-t-il
les	Da	LE
droits	Nc	DROIT|DROITS
,	Fw	,
Que	Vvc	Que
sur	S	SUR
moi	Pp	JE
,	Fw	,
sur	S	SUR
mon	Ds	MON
coeur	Nc	CUR
vous	Pp	VOUS
donne	Vvc	DONNER
un	Dn	UN
premier	Ag	PREMIER
choix	Nc	CHOIX
?	Fs	?
Verrez	Vvc	VOIR
-vous	Nc	-vous
de	S	DE
Léon	Nc	Léon
récompenser	Vvn	RÉCOMPENSER
la	Da	LE
flamme	Nc	FLAMME
,	Fw	,
Sans	Vvc	Sans
que	Cs	QUE
par	S	PAR
mille	Nc	MILLE
efforts	Nc	EFFORT
votre	Ds	VOTRE
amour	Nc	AMOUR
...	Fs	...
Ah	Vvc	Ah
!	Fs	!
Madame	Nc	MADAME
!	Fs	!
Dans	S	DANS
l'	Da	LE
état	Nc	ÉTAT
déplorable	Ag	DÉPLORABLE
où	Pr	OÙ
le	Da	LE
destin	Nc	DESTIN
m'	Pp	JE
a	Vuc	AVOIR
mis	Ge	METTRE
,	Fw	,
Quels	Vvc	Quels
efforts	Nc	EFFORT
contre	S	CONTRE
lui	Pp	IL
peuvent	Vvc	POUVOIR
m'	Pp	JE
être	Vun	ÊTRE
permis	Ge	PERMETTRE
?	Fs	?
Lorsque	Cs	LORSQUE
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
pour	S	POUR
vous	Pp	VOUS
Sceptre	Nc	SCEPTRE
ni	Cc	NI
Diadème	Vvc	Diadème
,	Fw	,
Ce	Vvc	Ce
trop	Rg	TROP
heureux	Ag	HEUREUX
rival	Nc	RIVAL
vous	Pp	VOUS
place	Nc	PLACE|PLACÉ
au	S+Da	À+LE
rang	Nc	RANG
suprême	Ag	SUPRÊME
.	Fs	.
Confus	Ag	CONFUS
,	Fw	,
sans	S	SANS
nul	Di	NUL
espoir	Nc	ESPOIR
qui	Pr	QUI
doive	Vvc	DEVOIR
m'	Pp	JE
animer	Vvn	ANIMER
,	Fw	,
Que	Vvc	Que
puis	Cs	PUIS
-je	Vvc	-je
faire	Vvn	FAIRE
?	Fs	?
Tout	Pi	TOUT
,	Fw	,
si	Cs	SI
vous	Pp	VOUS
savez	Vvc	SAVOIR
aimer	Vvn	AIMER
.	Fs	.
Arrachez	Nc	ARRACHÉ
-moi	Vvc	-moi
le	Da	LE
Sceptre	Nc	SCEPTRE
,	Fw	,
ôtez	Vvc	ÔTER
-moi	Vvc	-moi
la	Da	LE
Couronne	Nc	COURONNE
,	Fw	,
Loin	Nc	Loin
de	S	DE
vous	Pp	VOUS
en	S	EN
blâmer	Vvn	BLÂMER
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
moi	Pp	JE
qui	Pr	QUI
vous	Pp	VOUS
l'	Pp	IL
ordonne	Vvc	ORDONNER
.	Fs	.
Pour	S	POUR
un	Dn	UN
coeur	Nc	CUR
généreux	Ag	GÉNÉREUX
qui	Pr	QUI
sait	Vvc	SAVOIR
les	Pp	ILS
dédaigner	Vvn	DÉDAIGNER
,	Fw	,
Vivre	Vvc	Vivre
avec	S	AVEC
ce	Pd	CE
qu'	Pr	QUE
on	Pp	ON
aime	Vvc	AIMER
est	Vuc	ÊTRE
plus	Rg	PLUS
que	Rg	QUE
de	S	DE
régner	Vvn	RÉGNER
.	Fs	.
Quand	Cs	QUAND
d'	S	DE
un	Dn	UN
pareil	Nc	PAREIL
dessein	Nc	DESSEIN
le	Da	LE
mien	Ps	MIEN
serait	Vuc	ÊTRE
capable	Ag	CAPABLE
,	Fw	,
Léon	Nc	Léon
...	Fs	...
Léon	Nc	Léon
pour	S	POUR
vous	Pp	VOUS
est-il	Ag	est-il
si	Rg	SI
redoutable	Ag	REDOUTABLE
,	Fw	,
Et	Vvc	Et
Roger	Vvn	Roger
que	Cs	QUE
jamais	Rg	JAMAIS
les	Da	LE
plus	Rg	PLUS
sanglants	Ag	SANGLANT
combats	Nc	COMBAT
...	Fs	...
Viennent	Vvc	VENIR
cent	Nc	CENT
ennemis	Nc	ENNEMI
,	Fw	,
je	Pp	JE
ne	Rp	NE
les	Pp	ILS
craindrai	Vvc	CRAINDRE
pas	Rg	PAS
.	Fs	.
Seul	Ag	SEUL
contre	S	CONTRE
eux	Pp	EUX
,	Fw	,
sans	S	SANS
trembler	Vvn	TREMBLER
je	Pp	JE
saurai	Vvc	SAURER|SAVOIR
vous	Pp	VOUS
défendre	Vvn	DÉFENDRE
,	Fw	,
Mais	Vvc	Mais
un	Dn	UN
revers	Nc	REVERS
affreux	Ag	AFFREUX
qui	Pr	QUI
ne	Rp	NE
se	Pp	IL
peut	Vvc	POUVOIR
comprendre	Vvn	COMPRENDRE
,	Fw	,
Me	Vvc	Me
rendant	Nc	RENDANT
de	S	DE
moi-même	Pp	LUI-MÊME
ennemi	Nc	ENNEMI
malgré	S	MALGRÉ
moi	Pp	JE
,	Fw	,
Dès	Vvc	Dès
que	Cs	QUE
Léon	Nc	Léon
...	Fs	...
Mes	Vvc	Mes
maux	Nc	MAL
...	Fs	...
J'	Vvc	J'
en	Pp	EN
suis	Vuc	ÊTRE
saisi	Ge	SAISIR
d'	S	DE
effroi	Nc	EFFROI
.	Fs	.
Si	Cs	SI
vous	Pp	VOUS
pouviez	Vvc	POUVOIR
savoir	Vvn	SAVOIR
quel	Dt	QUEL
rigoureux	Ag	RIGOUREUX
martyre	Nc	MARTYR|MARTYRE
...	Fs	...
Madame	Nc	MADAME
plaignez	Vvc	PLAINDRE
-moi	Vvc	-moi
,	Fw	,
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
rien	Pi	RIEN
à	S	À
vous	Pp	VOUS
dire	Vvn	DIRE
.	Fs	.
Ce	Dd	CE
trouble	Nc	TROUBLE
m'	Pp	JE
en	Pp	EN
dit	Vvc	DIRE
trop	Rg	TROP
,	Fw	,
et	Cc	ET
je	Pp	JE
commence	Vvc	COMMENCER
à	S	À
voir	Vvn	VOIR
Ce	Vvc	Ce
que	Cs	QUE
me	Pp	JE
cache	Vvc	CACHER
en	S	EN
vain	Ag	VAIN
un	Dn	UN
trompeur	Nc	TROMPEUR
désespoir	Nc	DÉSESPOIR
.	Fs	.
Qui	Pr	QUI
l'	Pp	IL
eût	Vuc	AVOIR
cru	Ge	CROIRE|CROÎTRE
?	Fs	?
Vous	Pp	VOUS
brûlez	Vvc	BRÛLER
d'	S	DE
une	Dn	UN
flamme	Nc	FLAMME
nouvelle	Ag	NOUVEAU
,	Fw	,
Et	Vvc	Et
n'	Rp	NE
osant	Ga	OSER
vous	Pp	VOUS
résoudre	Vvn	RÉSOUDRE
à	S	À
paraître	Vvn	PARAÎTRE
infidèle	Ag	INFIDÈLE
,	Fw	,
Vous	Nc	Vous
voulez	Vvc	VOULOIR
que	Cs	QUE
Léon	Nc	Léon
devenu	Ge	DEVENIR
mon	Ds	MON
époux	Nc	ÉPOUX
,	Fw	,
Vous	Nc	Vous
mette	Vvc	METTRE
en	S	EN
liberté	Nc	LIBERTÉ
de	S	DE
disposer	Vvn	DISPOSER
de	S	DE
vous	Pp	VOUS
;	Fw	;
Que	Vvc	Que
prêtant	Ga	PRÊTER
une	Dn	UN
excuse	Nc	EXCUSE
à	S	À
votre	Ds	VOTRE
amour	Nc	AMOUR
timide	Ag	TIMIDE
...	Fs	...
Quoi	Vvc	Quoi
,	Fw	,
vous	Pp	VOUS
pouvez	Vvc	POUVOIR
penser	Vvn	PENSER
que	Cs	QUE
mon	Ds	MON
coeur	Nc	CUR
...	Fs	...
Oui	Vvc	Oui
,	Fw	,
perfide	Ag	PERFIDE
,	Fw	,
Un	Vvc	Un
autre	Ag	AUTRE
objet	Nc	OBJET
te	Pp	TU
charme	Vvc	CHARMER
,	Fw	,
et	Cc	ET
j'	Pp	JE
ouvre	Vvc	OUVRER|OUVRIR
enfin	Rg	ENFIN
les	Da	LE
yeux	Nc	OEIL|YEUX
Sur	Nc	Sur
ce	Pd	CE
qui	Pr	QUI
t'	Pp	TU
a	Vuc	AVOIR
banni	Ge	BANNIR
si	Rg	SI
longtemps	Rg	LONGTEMPS
de	S	DE
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
peu	Rg	PEU
que	Rg	QUE
pour	S	POUR
Léon	Nc	Léon
tu	Pp	TU
reviennes	Vvc	REVENIR
sans	S	SANS
haine	Nc	HAINE
,	Fw	,
Lui	Pd	Lui
dont	Pr	DONT
par	S	PAR
toi	Pp	TU
la	Da	LE
mort	Nc	MORT
semblait	Vvc	SEMBLER
être	Vun	ÊTRE
certaine	Ag	CERTAIN
.	Fs	.
Tu	Pp	TU
souffres	Vvc	SOUFFRIR
qu'	Cs	QUE
au	S+Da	À+LE
combat	Nc	COMBAT
il	Pp	IL
prévienne	Vvc	PRÉVENIR
ta	Ds	TON
foi	Nc	FOI
Pour	Ag	Pour
t'	Pp	TU
enlever	Vvn	ENLEVER
un	Dn	UN
prix	Nc	PRIX
qui	Pr	QUI
n'	Rp	NE
était	Vuc	ÊTRE
que	Rg	QUE
pour	S	POUR
toi	Pp	TU
,	Fw	,
Et	Vvc	Et
quand	Cs	QUAND
tout	Pi	TOUT
est	Vuc	ÊTRE
permis	Ge	PERMETTRE
à	S	À
ta	Ds	TON
juste	Ag	JUSTE
colère	Nc	COLÈRE
,	Fw	,
Tu	Vvc	Tu
m'	Pp	JE
oses	Vvc	OSER
demander	Vvn	DEMANDER
ce	Pd	CE
que	Pr	QUE
ton	Ds	TON
bras	Nc	BRAS
peut	Vvc	POUVOIR
faire	Vvn	FAIRE
?	Fs	?
Juste	Ag	JUSTE
Ciel	Vvc	Ciel
!	Fs	!
De	S	DE
ma	Ds	MON
flamme	Nc	FLAMME
on	Pp	ON
peut	Vvc	POUVOIR
se	Pp	IL
défier	Vvn	DÉFIER
?	Fs	?
Et	Cc	ET
bien	Rg	BIEN
,	Fw	,
il	Pp	IL
t'	Pp	TU
est	Vuc	ÊTRE
aisé	Ag	AISÉ
de	S	DE
te	Pp	TU
justifier	Vvn	JUSTIFIER
.	Fs	.
Si	Cs	SI
ton	Ds	TON
coeur	Nc	CUR
est	Vuc	ÊTRE
constant	Ag	CONSTANT
,	Fw	,
ta	Ds	TON
main	Nc	MAIN
doit	Vvc	DEVOIR
être	Vun	ÊTRE
prête	Ag	PRÊT
.	Fs	.
Marche	Vvc	MARCHER
,	Fw	,
cours	Nc	COUR|COURS|COURT
à	S	À
Léon	Nc	Léon
arracher	Vvn	ARRACHER
sa	Ds	SON
conquête	Nc	CONQUÊTE
,	Fw	,
Par	Nc	PAR
un	Dn	UN
beau	Ag	BEAU
désespoir	Nc	DÉSESPOIR
cherche	Vvc	CHERCHER
à	S	À
te	Pp	TU
secourir	Vvn	SECOURIR
,	Fw	,
Ou	Vvc	Ou
donne	Vvc	DONNER
-moi	Vvc	-moi
du	S+Da	DE+LE
moins	Nc	MOINS
l'	Da	LE
exemple	Nc	EXEMPLE
de	S	DE
mourir	Vvn	MOURIR
.	Fs	.
Rien	Pi	RIEN
ne	Rp	NE
m'	Pp	JE
arrêtera	Vvc	ARRÊTER
quand	Cs	QUAND
il	Pp	IL
te	Pp	TU
faudra	Vvc	FAILLIR|FALLOIR
suivre	Vvn	SUIVRE
.	Fs	.
Pour	S	POUR
moi	Pp	JE
,	Fw	,
pour	S	POUR
mes	Ds	MON
malheurs	Nc	MALHEUR
vous	Pp	VOUS
cesseriez	Vvc	CESSER
de	S	DE
vivre	Vvn	VIVRE
?	Fs	?
Non	Rg	NON
,	Fw	,
de	S	DE
mon	Ds	MON
imprudence	Nc	IMPRUDENCE
ils	Pp	ILS
sont	Vuc	ÊTRE
le	Da	LE
juste	Ag	JUSTE
effet	Nc	EFFET
,	Fw	,
Et	Vvc	Et
je	Pp	JE
dois	Vvc	DEVOIR
...	Fs	...
C'	Vvc	C'
en	Pp	EN
est	Vuc	ÊTRE
trop	Rg	TROP
,	Fw	,
tu	Pp	TU
seras	Vuc	ÊTRE
satisfait	Ge	SATISFAIRE
.	Fs	.
Léon	Nc	Léon
est	Vuc	ÊTRE
mon	Ds	MON
vainqueur	Nc	VAINQUEUR
,	Fw	,
tu	Pp	TU
veux	Vvc	VOULOIR
que	Cs	QUE
je	Pp	JE
l'	Pp	IL
épouse	Vvc	ÉPOUSER
,	Fw	,
J'	Vvc	J'
y	Pp	Y
consens	Vvc	CONSENTIR
;	Fw	;
ne	Rp	NE
crains	Vvc	CRAINDRE
point	Rg	POINT
que	Cs	QUE
j'	Pp	JE
éclate	Vvc	ÉCLATER
en	S	EN
jalouse	Ag	JALOUX
,	Fw	,
Et	Vvc	Et
par	S	PAR
un	Dn	UN
indigne	Ag	INDIGNE
et	Cc	ET
bas	Ag	BAS
emportement	Nc	EMPORTEMENT
Je	Ag	Je
permette	Vvc	PERMETTRE
l'	Da	LE
injure	Nc	INJURE
à	S	À
mon	Ds	MON
ressentiment	Nc	RESSENTIMENT
.	Fs	.
De	S	DE
ton	Ds	TON
coeur	Nc	CUR
aveuglé	Ge	AVEUGLER
suis	Vuc	ÊTRE
la	Da	LE
pente	Nc	PENTE
fatale	Ag	FATAL
,	Fw	,
Va	Vvc	ALLER
triompher	Vvn	TRIOMPHER
du	S+Da	DE+LE
mien	Ps	MIEN
auprès	Rg	AUPRÈS
de	S	DE
ma	Ds	MON
rivale	Nc	RIVAL
,	Fw	,
Et	Vvc	Et
jouis	Ge	JOUIR
,	Fw	,
si	Cs	SI
tu	Pp	TU
peux	Vvc	POUVOIR
,	Fw	,
en	S	EN
violant	Ga	VIOLER
ta	Ds	TON
foi	Nc	FOI
Des	Vvc	Des
douceurs	Nc	DOUCEUR
d'	S	DE
un	Dn	UN
repos	Nc	REPOS
qui	Pr	QUI
t'	Pp	TU
était	Vuc	ÊTRE
sûr	Ag	SÛR
par	S	PAR
moi	Pp	JE
.	Fs	.
Tu	Pp	TU
le	Pp	IL
sais	Vvc	SAVOIR
.	Fs	.
Quel	Dt	QUEL
bonheur	Nc	BONHEUR
eût	Vuc	AVOIR
approché	Ge	APPROCHER
du	S+Da	DE+LE
nôtre	As#Ps	NÔTRE
!	Fs	!
Il	Pp	IL
n'	Rp	NE
y	Pp	Y
faut	Vvc	FAILLIR|FALLOIR
plus	Rg	PLUS
penser	Vvn	PENSER
,	Fw	,
je	Pp	JE
vivrai	Vvc	VIVRE
pour	S	POUR
un	Dn	UN
autre	Pi	AUTRE
.	Fs	.
Je	Pp	JE
ne	Rp	NE
le	Pp	IL
cache	Vvc	CACHER
point	Rg	POINT
;	Fw	;
mon	Ds	MON
devoir	Nc	DEVOIR
étonné	Ge	ÉTONNER
Des	Vvc	Des
troubles	Nc	TROUBLE|TROUBLES
de	S	DE
mon	Ds	MON
coeur	Nc	CUR
se	Pp	IL
trouvera	Vvc	TROUVER
gêné	Ge	GÊNER
,	Fw	,
Mais	Vvc	Mais
peut-être	Rg	PEUT-ÊTRE
à	S	À
ton	Ds	TON
tour	Nc	TOUR
tu	Pp	TU
sentiras	Vvc	SENTIR
mes	Ds	MON
peines	Nc	PEINE
,	Fw	,
Et	Vvc	Et
sous	S	SOUS
le	Da	LE
poids	Nc	POIDS
honteux	Ag	HONTEUX
de	S	DE
tes	Ds	TON
nouvelles	Ag	NOUVEAU
chaînes	Nc	CHAÎNE
Regrettant	Ga	REGRETTER
mon	Ds	MON
amour	Nc	AMOUR
,	Fw	,
tu	Pp	TU
te	Pp	TU
repentiras	Vvc	REPENTIR
D'	Rg	D'
avoir	Vun	AVOIR
pu	Ge	POUVOIR
vivre	Vvn	VIVRE
heureux	Ag	HEUREUX
,	Fw	,
et	Cc	ET
de	S	DE
ne	Rp	NE
l'	Pp	IL
être	Vun	ÊTRE
pas	Rg	PAS
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
l'	Pp	IL
ai	Vuc	AVOIR
déjà	Rg	DÉJÀ
dit	Ge	DIRE
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
me	Pp	JE
taire	Vvn	TAIRE
,	Fw	,
Mais	Vvc	Mais
si	Cs	SI
vous	Pp	VOUS
connaissiez	Vvc	CONNAÎTRE
...	Fs	...
Vous	Nc	Vous
le	Pp	IL
voyez	Vvc	VOIR
,	Fw	,
mon	Ds	MON
frère	Nc	FRÈRE
,	Fw	,
J'	Vvc	J'
offensais	Vvc	OFFENSER
Bradamante	Ag	Bradamante
,	Fw	,
et	Cc	ET
sa	Ds	SON
fidélité	Nc	FIDÉLITÉ
Mettait	Vvc	METTRE
contre	S	CONTRE
Léon	Nc	Léon
sa	Ds	SON
gloire	Nc	GLOIRE
en	S	EN
sûreté	Nc	SÛRETÉ
?	Fs	?
Pour	S	POUR
l'	Pp	IL
éblouir	Vvn	ÉBLOUIR
,	Fw	,
le	Da	LE
Trône	Nc	Trône
avait	Vuc	AVOIR
trop	Rg	TROP
peu	Rg	PEU
de	S	DE
charmes	Nc	CHARME
?	Fs	?
Rien	Pi	RIEN
n'	Rp	NE
est	Vuc	ÊTRE
plus	Rg	PLUS
incertain	Ag	INCERTAIN
que	Cs	QUE
le	Da	LE
succès	Nc	SUCCÈS
des	S+Da	DE+LE|DE+LES
armes	Nc	ARME|ARMÉ
,	Fw	,
Ma	Vvc	Ma
soeur	Nc	SUR
,	Fw	,
les	Da	LE
plus	Rg	PLUS
grands	Ag	GRAND
coeurs	Nc	CUR
l'	Pp	IL
ont	Vuc	AVOIR
cent	Nc	CENT
fois	Nc	FOI|FOIS
éprouvé	Ge	ÉPROUVER
,	Fw	,
Vous	Nc	Vous
le	Pp	IL
savez	Vvc	SAVOIR
.	Fs	.
De	S	DE
vous	Pp	VOUS
son	Ds	SON
crime	Nc	CRIME
est	Vuc	ÊTRE
approuvé	Ge	APPROUVER
,	Fw	,
Et	Vvc	Et
quand	Cs	QUAND
on	Pp	ON
vous	Pp	VOUS
trahit	Vvc	TRAHIR
...	Fs	...
Roger	Nc	Roger
a	Vuc	AVOIR
tort	Nc	TORT
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
Il	Vvc	Il
doit	Vvc	DEVOIR
voir	Vvn	VOIR
comme	S	COMME
vous	Pp	VOUS
que	Cs	QUE
j'	Pp	JE
ai	Vuc	AVOIR
trahi	Ge	TRAHIR
sa	Ds	SON
flamme	Nc	FLAMME
,	Fw	,
Et	Vvc	Et
contre	S	CONTRE
mes	Ds	MON
projets	Nc	PROJET
mettre	Vvn	METTRE
les	Da	LE
siens	Ps	SIEN
au	S+Da	À+LE
jour	Nc	JOUR
,	Fw	,
Si	Vvc	Si
mon	Ds	MON
ambition	Nc	AMBITION
déplaît	Vvc	DÉPLAIRE
à	S	À
son	Ds	SON
amour	Nc	AMOUR
.	Fs	.
Croire	Vvn	CROIRE
qu'	Cs	QUE
à	S	À
me	Pp	JE
trahir	Vvn	TRAHIR
la	Da	LE
Couronne	Nc	COURONNE
l'	Pp	IL
engage	Vvc	ENGAGER
?	Fs	?
Perdez	Vvc	PERDRE
,	Fw	,
ma	Ds	MON
