Arrêtons	Vvc	Arrêtons
tout	Pi	TOUT
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
aime	Vvc	AIMER
!	Fs	!
Dois	Vvc	DEVOIR
-je	Vvc	-je
croire	Vvn	CROIRE
,	Fw	,
grands	Ag	GRAND
dieux	Nc	DIEU|DIEUX
!	Fs	!
Ce	Pd	CE
que	Pr	QUE
je	Pp	JE
viens	Vvc	VENIR
d'	S	DE
ouïr	Vvn	OUÏR
?	Fs	?
Et	Cc	ET
quand	Cs	QUAND
je	Pp	JE
le	Pp	IL
croirais	Vvc	CROIRE
,	Fw	,
dois	Vvc	DEVOIR
-je	Nc	-je
m'	Pp	JE
en	Pp	EN
réjouir	Vvn	RÉJOUIR
?	Fs	?
Mais	Cc	MAIS
moi-même	Pp	LUI-MÊME
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
que	Pr	QUE
faut-il	Vvc	faut-il
que	Cs	QUE
je	Pp	JE
croie	Vvc	CROIRE
?	Fs	?
Quel	Dt	QUEL
obstacle	Nc	OBSTACLE
nouveau	Ag	NOUVEAU
s'	Pp	SE
oppose	Vvc	OPPOSER
à	S	À
votre	Ds	VOTRE
joie	Nc	JOIE
?	Fs	?
Me	Pp	JE
trompiez	Vvc	TROMPER
-vous	Nc	-vous
tantôt	Rg	TANTÔT
au	S+Da	À+LE
sortir	Vvn	SORTIR
de	S	DE
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
,	Fw	,
Lorsque	Vvc	Lorsque
encor	Nc	encor
tout	Rg	TOUT
ému	Ge	ÉMOUVOIR
de	S	DE
vos	Ds	VOTRE
derniers	Ag	DERNIER
adieux	Nc	ADIEU
,	Fw	,
Tremblant	Ga	TREMBLER
d'	S	DE
avoir	Vun	AVOIR
osé	Ge	OSER
s'	Pp	SE
expliquer	Vvn	EXPLIQUER
devant	S	DEVANT
elle	Pp	IL
,	Fw	,
Votre	Nc	Votre
coeur	Nc	CUR
me	Pp	JE
contait	Vvc	CONTER
son	Ds	SON
audace	Nc	AUDACE
nouvelle	Ag	NOUVEAU
?	Fs	?
Vous	Pp	VOUS
fuyez	Vvc	FUIR
un	Dn	UN
hymen	Nc	HYMEN
qui	Pr	QUI
vous	Pp	VOUS
faisait	Vvc	FAIRE
trembler	Vvn	TREMBLER
.	Fs	.
Cet	Dd	CE
hymen	Nc	HYMEN
est	Vuc	ÊTRE
rompu	Ge	ROMPRE
.	Fs	.
Quel	Dt	QUEL
soin	Nc	SOIN
peut	Vvc	POUVOIR
vous	Pp	VOUS
troubler	Vvn	TROUBLER
?	Fs	?
Suivez	Vvc	SUIVRE
les	Da	LE
doux	Ag	DOUX
transports	Nc	TRANSPORT|TRANSPORTS
où	Pr	OÙ
l'	Da	LE
amour	Nc	AMOUR
vous	Pp	VOUS
invite	Vvc	INVITER
.	Fs	.
Arsace	Vvc	Arsace
,	Fw	,
je	Pp	JE
me	Pp	JE
vois	Vvc	ALLER|VOIR
chargé	Ge	CHARGER
de	S	DE
sa	Ds	SON
conduite	Nc	CONDUITE
.	Fs	.
Je	Pp	JE
jouirai	Vvc	JOUIR
longtemps	Rg	LONGTEMPS
de	S	DE
ses	Ds	SON
chers	Ag	CHER
entretiens	Nc	ENTRETIEN
,	Fw	,
Ses	Vvc	Ses
yeux	Nc	OEIL|YEUX
même	Ag	MÊME
pourront	Vvc	POUVOIR
s'	Pp	SE
accoutumer	Vvn	ACCOUTUMER
aux	S+Da	À+LES
miens	Ps	MIEN
.	Fs	.
Et	Cc	ET
peut-être	Rg	PEUT-ÊTRE
son	Ds	SON
coeur	Nc	CUR
fera	Vvc	FAIRE|FERRER
la	Da	LE
différence	Nc	DIFFÉRENCE
Des	Vvc	Des
froideurs	Nc	FROIDEUR
de	S	DE
Titus	Nc	Titus
à	S	À
ma	Ds	MON
persévérance	Nc	PERSÉVÉRANCE
.	Fs	.
Titus	Nc	Titus
m'	Pp	JE
accable	Vvc	ACCABLER
ici	Rg	ICI
du	S+Da	DE+LE
poids	Nc	POIDS
de	S	DE
sa	Ds	SON
grandeur	Nc	GRANDEUR
.	Fs	.
Tout	Pi	TOUT
disparaît	Vvc	DISPARAÎTRE
dans	S	DANS
Rome	Vvc	Rome
auprès	Rg	AUPRÈS
de	S	DE
sa	Ds	SON
splendeur	Nc	SPLENDEUR
.	Fs	.
Mais	Cc	MAIS
quoique	Cs	QUOIQUE
l'	Pp	IL
Orient	Vvc	Orient
soit	Vuc	ÊTRE
plein	Ag	PLEIN
de	S	DE
sa	Ds	SON
mémoire	Nc	MÉMOIRE
,	Fw	,
Bérénice	Nc	Bérénice
y	Pp	Y
verra	Vvc	VOIR
des	Dn	UN
traces	Nc	TRACE|TRACÉ
de	S	DE
ma	Ds	MON
gloire	Nc	GLOIRE
.	Fs	.
N'	Rp	NE
en	Pp	EN
doutez	Vvc	DOUTER
point	Rg	POINT
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
tout	Pi	TOUT
succède	Vvc	SUCCÉDER
à	S	À
vos	Ds	VOTRE
voeux	Nc	VU
.	Fs	.
Ah	I	AH
!	Fs	!
Que	Cs	QUE
nous	Pp	NOUS
nous	Pp	NOUS
plaisons	Vvc	PLAIRE
à	S	À
nous	Pp	NOUS
tromper	Vvn	TROMPER
tous	Di	TOUT
deux	Nc	DEUX
!	Fs	!
Et	Cc	ET
pourquoi	Rt	POURQUOI
nous	Pp	NOUS
tromper	Vvn	TROMPER
?	Fs	?
Quoi	Pt	QUE|QUOI
!	Fs	!
Je	Pp	JE
lui	Pp	IL
pourrais	Vvc	POUVOIR
plaire	Vvn	PLAIRE
!	Fs	!
Bérénice	Nc	Bérénice
à	S	À
mes	Ds	MON
voeux	Nc	VU
ne	Rp	NE
serait	Vuc	ÊTRE
plus	Rg	PLUS
contraire	Ag	CONTRAIRE
?	Fs	?
Bérénice	Nc	Bérénice
d'	S	DE
un	Dn	UN
mot	Nc	MOT
flatterait	Vvc	FLATTER
mes	Ds	MON
douleurs	Nc	DOULEUR
?	Fs	?
Penses	Vvc	PENSER
-tu	Vvn	-tu
seulement	Rg	SEULEMENT
que	Cs	QUE
parmi	S	PARMI
ses	Ds	SON
malheurs	Nc	MALHEUR
,	Fw	,
Quand	Nc	Quand
l'	Da	LE
univers	Nc	UNIVERS
entier	Ag	ENTIER
négligerait	Vvc	NÉGLIGER
ses	Ds	SON
charmes	Nc	CHARME
,	Fw	,
L'	Vvc	L'
ingrate	Ag	INGRAT
me	Pp	JE
permît	Vvc	PERMETTRE
de	S	DE
lui	Pp	IL
donner	Vvn	DONNER
des	Dn	UN
larmes	Nc	LARME
.	Fs	.
Ou	Cc	OU
qu'	Cs	QUE
elle	Pp	IL
s'	Pp	SE
abaissât	Vvc	ABAISSER
jusques	Nc	jusques
à	S	À
recevoir	Vvn	RECEVOIR
Des	Vvc	Des
soins	Nc	SOIN
,	Fw	,
qu'	Cs	QUE
à	S	À
mon	Ds	MON
amour	Nc	AMOUR
elle	Pp	IL
croirait	Vvc	CROIRE
devoir	Vvn	DEVOIR
?	Fs	?
Et	Cc	ET
qui	Pr	QUI
peut	Vvc	POUVOIR
mieux	Rg	MIEUX
que	Cs	QUE
vous	Pp	VOUS
consoler	Vvn	CONSOLER
sa	Ds	SON
disgrâce	Nc	DISGRÂCE
?	Fs	?
Sa	Ds	SON
fortune	Nc	FORTUNE
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
va	Vvc	ALLER
prendre	Vvn	PRENDRE
une	Dn	UN
autre	Ag	AUTRE
face	Nc	FACE
.	Fs	.
Titus	Nc	Titus
la	Pp	IL
quitte	Vvc	QUITTER
.	Fs	.
Hélas	Vvc	Hélas
!	Fs	!
De	S	DE
ce	Dd	CE
grand	Ag	GRAND
changement	Nc	CHANGEMENT
Il	Vvc	Il
ne	Rp	NE
me	Pp	JE
reviendra	Vvc	REVENIR
que	Cs	QUE
le	Da	LE
nouveau	Ag	NOUVEAU
tourment	Nc	TOURMENT
D'	Ag	D'
apprendre	Vvn	APPRENDRE
par	S	PAR
ses	Ds	SON
pleurs	Nc	PLEUR
à	S	À
quel	Dt	QUEL
point	Nc	POINT
elle	Pp	IL
l'	Pp	IL
aime	Vvc	AIMER
.	Fs	.
Je	Pp	JE
la	Pp	IL
verrai	Vvc	VOIR
gémir	Vvn	GÉMIR
,	Fw	,
je	Pp	JE
la	Pp	IL
plaindrai	Vvc	PLAINDRE
moi	Pp	JE
-même	Vvc	-même
.	Fs	.
Pour	S	POUR
fruit	Nc	FRUIT
de	S	DE
tant	Rg	TANT
d'	S	DE
amour	Nc	AMOUR
j'	Pp	JE
aurai	Vuc	AVOIR
le	Da	LE
triste	Ag	TRISTE
emploi	Nc	EMPLOI
De	Vvc	De
recueillir	Vvn	RECUEILLIR
des	Dn	UN
pleurs	Nc	PLEUR
qui	Pr	QUI
ne	Rp	NE
sont	Vuc	ÊTRE
pas	Rg	PAS
pour	S	POUR
moi	Pp	JE
.	Fs	.
Quoi	Pt	QUE|QUOI
!	Fs	!
Ne	Rp	NE
vous	Pp	VOUS
plairez	Vvc	PLAIRE
-vous	Nc	-vous
qu'	Cs	QUE
à	S	À
vous	Pp	VOUS
gêner	Vvn	GÊNER
sans	S	SANS
cesse	Nc	CESSE
?	Fs	?
Jamais	Rg	JAMAIS
dans	S	DANS
un	Dn	UN
grand	Ag	GRAND
coeur	Nc	CUR
vit	Vvc	VIVRE|VOIR
-on	Nc	-on
plus	Rg	PLUS
de	S	DE
faiblesse	Nc	FAIBLESSE
?	Fs	?
Ouvrez	Vvc	OUVRER|OUVRIR
les	Da	LE
yeux	Nc	OEIL|YEUX
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
et	Cc	ET
songeons	Vvc	SONGER
entre	S	ENTRE
nous	Pp	NOUS
Par	Nc	PAR
combien	Rg	COMBIEN
de	S	DE
raisons	Nc	RAISON
Bérénice	Ag	Bérénice
est	Vuc	ÊTRE
à	S	À
vous	Pp	VOUS
.	Fs	.
Puisque	Cs	PUISQUE
aujourd'hui	Rg	AUJOURD'HUI
Titus	Nc	Titus
ne	Rp	NE
prétend	Vvc	PRÉTENDRE
plus	Rg	PLUS
lui	Pp	IL
plaire	Vvn	PLAIRE
,	Fw	,
Songez	Vvc	SONGER
que	Cs	QUE
votre	Ds	VOTRE
hymen	Nc	HYMEN
lui	Pp	IL
devient	Vvc	DEVENIR|DÉVIER
nécessaire	Ag	NÉCESSAIRE
.	Fs	.
Nécessaire	Vvc	Nécessaire
!	Fs	!
À	Vvc	À
ses	Ds	SON
pleurs	Nc	PLEUR
accordez	Vvc	ACCORDER
quelques	Di	QUELQUE
jours	Nc	JOUR|JOURS
,	Fw	,
De	Vvc	De
ses	Ds	SON
premiers	Ag	PREMIER
sanglots	Nc	SANGLOT
laissez	Vvc	LAISSER
passer	Vvn	PASSER
le	Da	LE
cours	Nc	COUR|COURS|COURT
.	Fs	.
Tout	Pi	TOUT
parlera	Vvc	PARLER
pour	S	POUR
vous	Pp	VOUS
,	Fw	,
le	Da	LE
dépit	Nc	DÉPIT
,	Fw	,
la	Da	LE
vengeance	Nc	VENGEANCE
,	Fw	,
L'	Vvc	L'
absence	Nc	ABSENCE
de	S	DE
Titus	Nc	Titus
,	Fw	,
le	Da	LE
temps	Nc	TEMPS
,	Fw	,
votre	Ds	VOTRE
présence	Nc	PRÉSENCE
,	Fw	,
Trois	Vvc	TRAIRE
sceptres	Nc	SCEPTRE
,	Fw	,
que	Cs	QUE
son	Ds	SON
bras	Nc	BRAS
ne	Rp	NE
peut	Vvc	POUVOIR
seul	Rg	SEUL
soutenir	Vvn	SOUTENIR
,	Fw	,
Vos	Nc	Vos
deux	Nc	DEUX
États	Nc	États
voisins	Nc	VOISIN|VOISINS
,	Fw	,
qui	Pr	QUI
cherchent	Vvc	CHERCHER
à	S	À
s'	Pp	SE
unir	Vvn	UNIR
.	Fs	.
L'	Da	LE
intérêt	Nc	INTÉRÊT
,	Fw	,
la	Da	LE
raison	Nc	RAISON
,	Fw	,
l'	Da	LE
amitié	Nc	AMITIÉ
,	Fw	,
tout	Rg	TOUT
vous	Pp	VOUS
lie	Vvc	LIER
.	Fs	.
Oui	Rg	OUI
,	Fw	,
je	Pp	JE
respire	Vvc	RESPIRER
,	Fw	,
Arsace	Vvc	Arsace
,	Fw	,
et	Cc	ET
tu	Pp	TU
me	Pp	JE
rends	Vvc	RENDRE
la	Da	LE
vie	Nc	VIE
.	Fs	.
J'	Pp	JE
accepte	Vvc	ACCEPTER
avec	S	AVEC
plaisir	Nc	PLAISIR
un	Dn	UN
présage	Nc	PRÉSAGE
si	Rg	SI
doux	Ag	DOUX
.	Fs	.
Que	Pt	QUE
tardons-nous	Vvc	tardons-nous
?	Fs	?
Faisons	Vvc	FAIRE
ce	Pd	CE
qu'	Pr	QUE
on	Pp	ON
attend	Vvc	ATTENDRE
de	S	DE
nous	Pp	NOUS
,	Fw	,
Entrons	Vvc	ENTRER
chez	S	CHEZ
Bérénice	Nc	Bérénice
;	Fw	;
et	Cc	ET
puisqu'on	Cs	puisqu'on
nous	Pp	NOUS
l'	Pp	IL
ordonne	Vvc	ORDONNER
,	Fw	,
Allons	Vvc	ALLER
lui	Pp	IL
déclarer	Vvn	DÉCLARER
que	Cs	QUE
Titus	Nc	Titus
l'	Pp	IL
abandonne	Vvc	ABANDONNER
.	Fs	.
Mais	Cc	MAIS
plutôt	Rg	PLUTÔT
demeurons	Vvc	DEMEURER
.	Fs	.
Que	Pt	QUE
faisais	Vvc	FAIRE
-je	Nc	-je
?	Fs	?
Est	Vuc	ÊTRE
-ce	Vvc	-ce
à	S	À
moi	Pp	JE
,	Fw	,
Arsace	Vvc	Arsace
,	Fw	,
à	S	À
me	Pp	JE
charger	Vvn	CHARGER
de	S	DE
ce	Dd	CE
cruel	Ag	CRUEL
emploi	Nc	EMPLOI
?	Fs	?
Soit	Vuc	ÊTRE
vertu	Nc	VERTU
,	Fw	,
soit	Vuc	ÊTRE
amour	Nc	AMOUR
,	Fw	,
mon	Ds	MON
coeur	Nc	CUR
s'	Pp	SE
en	Pp	EN
effarouche	Vvc	EFFAROUCHER
.	Fs	.
L'	Da	LE
aimable	Ag	AIMABLE
Bérénice	Nc	Bérénice
entendrait	Vvc	ENTENDRE
de	S	DE
ma	Ds	MON
bouche	Nc	BOUCHE
,	Fw	,
Qu'	Vvc	Qu'
on	Pp	ON
l'	Pp	IL
abandonne	Vvc	ABANDONNER
!	Fs	!
Ah	I	AH
Reine	Ag	Reine
!	Fs	!
Et	Cc	ET
qui	Pr	QUI
l'	Pp	IL
aurait	Vuc	AVOIR
pensé	Ge	PENSER
,	Fw	,
Que	Vvc	Que
ce	Dd	CE
mot	Nc	MOT
dût	Vvc	DEVOIR
jamais	Rg	JAMAIS
vous	Pp	VOUS
être	Vun	ÊTRE
prononcé	Ge	PRONONCER
?	Fs	?
La	Da	LE
haine	Nc	HAINE
sur	S	SUR
Titus	Nc	Titus
tombera	Vvc	TOMBER
toute	Di	TOUT
entière	Ag	ENTIER
.	Fs	.
Seigneur	Nc	SEIGNEUR
,	Fw	,
si	Cs	SI
vous	Pp	VOUS
parlez	Vvc	PARLER
,	Fw	,
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
qu'	Rg	QUE
à	S	À
sa	Ds	SON
prière	Nc	PRIÈRE
.	Fs	.
Non	Rg	NON
,	Fw	,
ne	Rp	NE
la	Pp	IL
voyons	Vvc	VOIR
point	Rg	POINT
.	Fs	.
Respectons	Vvc	RESPECTER
sa	Ds	SON
douleur	Nc	DOULEUR
.	Fs	.
Assez	Rg	ASSEZ
d'	S	DE
autres	Pi	AUTRE
viendront	Vvc	VENIR
lui	Pp	IL
conter	Vvn	CONTER
son	Ds	SON
malheur	Nc	MALHEUR
.	Fs	.
Et	Cc	ET
ne	Rp	NE
la	Pp	IL
crois	Vvc	CROIRE|CROÎTRE
-tu	Vvc	-tu
pas	Rg	PAS
assez	Rg	ASSEZ
infortunée	Ag	INFORTUNÉ
D'	Nc	D'
apprendre	Vvn	APPRENDRE
à	S	À
quel	Dt	QUEL
mépris	Nc	MÉPRIS
Titus	Nc	Titus
l'	Pp	IL
a	Vuc	AVOIR
condamnée	Ge	CONDAMNER
,	Fw	,
Sans	Vvc	Sans
lui	Pp	IL
donner	Vvn	DONNER
encor	Nc	encor
le	Da	LE
déplaisir	Nc	DÉPLAISIR
fatal	Ag	FATAL
D'	Vvc	D'
apprendre	Vvn	APPRENDRE
ce	Dd	CE
mépris	Nc	MÉPRIS
par	S	PAR
son	Ds	SON
propre	Ag	PROPRE
rival	Nc	RIVAL
?	Fs	?
Encore	Rg	ENCORE
un	Dn	UN
coup	Nc	COUP
fuyons	Vvc	FUIR
.	Fs	.
Et	Cc	ET
par	S	PAR
cette	Dd	CE
nouvelle	Ag	NOUVEAU
N'	Nc	N'
allons	Vvc	ALLER
point	Rg	POINT
nous	Pp	NOUS
charger	Vvn	CHARGER
d'	S	DE
une	Dn	UN
haine	Nc	HAINE
immortelle	Ag	IMMORTEL
.	Fs	.
Ah	I	AH
!	Fs	!
La	Da	LE
voici	I	VOICI
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
prenez	Vvc	PRENDRE
votre	Ds	VOTRE
parti	Nc	PARTI
.	Fs	.
Ô	Vvc	Ô
ciel	Nc	CIEL
!	Fs	!
Hé	Vvc	Hé
quoi	Pt	QUE|QUOI
,	Fw	,
Seigneur	Nc	SEIGNEUR
vous	Pp	VOUS
n'	Rp	NE
êtes	Vuc	ÊTRE
point	Rg	POINT
parti	Nc	PARTI
?	Fs	?
Madame	Nc	MADAME
,	Fw	,
je	Pp	JE
vois	Vvc	ALLER|VOIR
bien	Rg	BIEN
que	Cs	QUE
vous	Pp	VOUS
êtes	Vuc	ÊTRE
déçue	Ge	DÉCEVOIR
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
c'	Pd	CE
était	Vuc	ÊTRE
César	Nc	César
que	Pr	QUE
cherchait	Vvc	CHERCHER
votre	Ds	VOTRE
vue	Nc	VUE
.	Fs	.
Mais	Cc	MAIS
n'	Rp	NE
accusez	Vvc	ACCUSER
que	Cs	QUE
lui	Pp	IL
,	Fw	,
si	Cs	SI
malgré	S	MALGRÉ
mes	Ds	MON
adieux	Nc	ADIEU
.	Fs	.
De	S	DE
ma	Ds	MON
présence	Nc	PRÉSENCE
encor	Nc	encor
j'	Pp	JE
importune	Vvc	IMPORTUNER
vos	Ds	VOTRE
yeux	Nc	OEIL|YEUX
.	Fs	.
Peut-être	Vvc	Peut-être
en	S	EN
ce	Dd	CE
moment	Nc	MOMENT
je	Pp	JE
serais	Vuc	ÊTRE
dans	S	DANS
Ostie	Nc	Ostie
,	Fw	,
S'	Vvc	S'
il	Pp	IL
ne	Rp	NE
m'	Pp	JE
eût	Vuc	AVOIR
de	S	DE
sa	Ds	SON
cour	Nc	COUR
défendu	Ge	DÉFENDRE
la	Da	LE
sortie	Nc	SORTIE
.	Fs	.
Il	Pp	IL
vous	Pp	VOUS
cherche	Vvc	CHERCHER
vous	Pp	VOUS
seul	Ag	SEUL
.	Fs	.
Il	Pp	IL
nous	Pp	NOUS
évite	Vvc	ÉVITER
tous	Pi	TOUT
.	Fs	.
Il	Pp	IL
ne	Rp	NE
m'	Pp	JE
a	Vuc	AVOIR
retenu	Ge	RETENIR
que	Cs	QUE
pour	S	POUR
parler	Vvn	PARLER
de	S	DE
vous	Pp	VOUS
.	Fs	.
De	S	DE
moi	Pp	JE
,	Fw	,
Prince	Vvc	Prince
!	Fs	!
Oui	Rg	OUI
,	Fw	,
Madame	Nc	MADAME
.	Fs	.
Et	Cc	ET
qu'	Cs	QUE
a-t-il	V	AVOIR
pu	Ge	POUVOIR
vous	Pp	VOUS
dire	Vvn	DIRE
?	Fs	?
Mille	Nc	MILLE
autres	Ag	AUTRE
,	Fw	,
mieux	Rg	MIEUX
que	Cs	QUE
moi	Pp	JE
,	Fw	,
pourront	Vvc	POUVOIR
vous	Pp	VOUS
en	S	EN
instruire	Vvn	INSTRUIRE
.	Fs	.
Quoi	Pt	QUE|QUOI
,	Fw	,
Seigneur	Nc	SEIGNEUR
...	Fs	...
Suspendez	Vvc	SUSPENDRE
votre	Ds	VOTRE
ressentiment	Nc	RESSENTIMENT
.	Fs	.
D'	S	DE
autres	Pi	AUTRE
loin	Rg	LOIN
de	S	DE
se	Pp	IL
taire	Vvn	TAIRE
en	S	EN
ce	Dd	CE
même	Ag	MÊME
moment	Nc	MOMENT
,	Fw	,
Triompheraient	Vvc	TRIOMPHER
peut-être	Rg	PEUT-ÊTRE
,	Fw	,
et	Cc	ET
pleins	Ag	PLEIN
de	S	DE
confiance	Nc	CONFIANCE
Céderaient	Vvc	Céderaient
avec	S	AVEC
joie	Nc	JOIE
à	S	À
votre	Ds	VOTRE
impatience	Nc	IMPATIENCE
.	Fs	.
Mais	Cc	MAIS
moi	Pp	JE
,	Fw	,
toujours	Rg	TOUJOURS
tremblant	Ag	TREMBLANT
,	Fw	,
moi	Pp	JE
,	Fw	,
vous	Pp	VOUS
le	Pp	IL
savez	Vvc	SAVOIR
bien	Rg	BIEN
,	Fw	,
À	Nc	À
qui	Pr	QUI
votre	Ds	VOTRE
repos	Nc	REPOS
est	Vuc	ÊTRE
plus	Rg	PLUS
cher	Ag	CHER
que	Cs	QUE
le	Da	LE
mien	Ps	MIEN
,	Fw	,
Pour	Nc	POUR
ne	Rp	NE
le	Pp	IL
point	Rg	POINT
troubler	Vvn	TROUBLER
,	Fw	,
j'	Pp	JE
aime	Vvc	AIMER
mieux	Rg	MIEUX
vous	Pp	VOUS
déplaire	Vvn	DÉPLAIRE
,	Fw	,
Et	Vvc	Et
crains	Vvc	CRAINDRE
votre	Ds	VOTRE
douleur	Nc	DOULEUR
plus	Rg	PLUS
que	Cs	QUE
votre	Ds	VOTRE
colère	Nc	COLÈRE
.	Fs	.
Avant	S	AVANT
la	Da	LE
fin	Nc	FIN
du	S+Da	DE+LE
jour	Nc	JOUR
vous	Pp	VOUS
me	Pp	JE
justifierez	Vvc	JUSTIFIER
.	Fs	.
Adieu	Nc	ADIEU
,	Fw	,
Madame	Nc	MADAME
.	Fs	.
Ô	Vvc	Ô
ciel	Nc	CIEL
!	Fs	!
Quel	Dt	QUEL
discours	Nc	DISCOURS
!	Fs	!
Demeurez	Nc	DEMEURÉ
.	Fs	.
Prince	Nc	PRINCE
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
trop	Rg	TROP
cacher	Vvn	CACHER
mon	Ds	MON
trouble	Nc	TROUBLE
à	S	À
votre	Ds	VOTRE
vue	Nc	VUE
.	Fs	.
Vous	Pp	VOUS
voyez	Vvc	VOIR
devant	S	DEVANT
vous	Pp	VOUS
une	Dn	UN
reine	Nc	REINE|ROI
éperdue	Ge	ÉPERDRE
,	Fw	,
Qui	Vvc	Qui
la	Da	LE
mort	Nc	MORT
dans	S	DANS
le	Da	LE
sein	Nc	SEIN
,	Fw	,
vous	Pp	VOUS
demande	Vvc	DEMANDER
deux	Nc	DEUX
mots	Nc	MOT|MOTS
.	Fs	.
Vous	Pp	VOUS
craignez	Vvc	CRAINDRE
,	Fw	,
dites	Vvc	DIRE
-vous	Nc	-vous
,	Fw	,
de	S	DE
troubler	Vvn	TROUBLER
mon	Ds	MON
repos	Nc	REPOS
.	Fs	.
Et	Cc	ET
vos	Ds	VOTRE
refus	Nc	REFUS
cruels	Ag	CRUEL
,	Fw	,
loin	Rg	LOIN
d'	S	DE
épargner	Vvn	ÉPARGNER
ma	Ds	MON
peine	Nc	PEINE
,	Fw	,
Excitent	Vvc	EXCITER
ma	Ds	MON
douleur	Nc	DOULEUR
,	Fw	,
ma	Ds	MON
colère	Nc	COLÈRE
,	Fw	,
ma	Ds	MON
haine	Nc	HAINE
.	Fs	.
Seigneur	Nc	SEIGNEUR
,	Fw	,
si	Cs	SI
mon	Ds	MON
repos	Nc	REPOS
vous	Pp	VOUS
est	Vuc	ÊTRE
si	Rg	SI
précieux	Ag	PRÉCIEUX
,	Fw	,
Si	Vvc	Si
moi-même	Pp	LUI-MÊME
jamais	Rg	JAMAIS
je	Pp	JE
fus	Vuc	ÊTRE
chère	Ag	CHER
à	S	À
vos	Ds	VOTRE
yeux	Nc	OEIL|YEUX
,	Fw	,
Éclaircissez	Vvc	Éclaircissez
le	Da	LE
trouble	Nc	TROUBLE
où	Pr	OÙ
vous	Pp	VOUS
voyez	Vvc	VOIR
mon	Ds	MON
âme	Nc	ÂME
.	Fs	.
Que	Cs	QUE
vous	Pp	VOUS
a	Vuc	AVOIR
dit	Ge	DIRE
Titus	Nc	Titus
?	Fs	?
Au	S+Da	À+LE
nom	Nc	NOM
des	S+Da	DE+LE|DE+LES
dieux	Nc	DIEU|DIEUX
,	Fw	,
Madame	Nc	MADAME
...	Fs	...
Quoi	Vvc	Quoi
!	Fs	!
Vous	Pp	VOUS
craignez	Vvc	CRAINDRE
si	Rg	SI
peu	Rg	PEU
de	S	DE
me	Pp	JE
désobéir	Vvn	DÉSOBÉIR
?	Fs	?
Je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
qu'	Rg	QUE
à	S	À
vous	Pp	VOUS
parler	Vvn	PARLER
,	Fw	,
pour	S	POUR
me	Pp	JE
faire	Vvn	FAIRE
haïr	Vvn	HAÏR
.	Fs	.
Je	Pp	JE
veux	Vvc	VOULOIR
que	Cs	QUE
vous	Pp	VOUS
parliez	Vvc	PARLER
.	Fs	.
Dieux	Nc	DIEU|DIEUX
!	Fs	!
Quelle	Dt	QUEL
violence	Nc	VIOLENCE
!	Fs	!
Madame	Nc	MADAME
,	Fw	,
encore	Rg	ENCORE
un	Dn	UN
coup	Nc	COUP
,	Fw	,
vous	Pp	VOUS
louerez	Vvc	LOUER|LOVER
mon	Ds	MON
silence	Nc	SILENCE
.	Fs	.
Prince	Nc	PRINCE
,	Fw	,
dès	S	DÈS
ce	Dd	CE
moment	Nc	MOMENT
contentez	Vvc	CONTENTER
mes	Ds	MON
souhaits	Nc	SOUHAIT
,	Fw	,
Ou	Vvc	Ou
soyez	Vuc	ÊTRE
de	S	DE
ma	Ds	MON
haine	Nc	HAINE
assuré	Ge	ASSURER
pour	S	POUR
jamais	Rg	JAMAIS
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
après	S	APRÈS
cela	Pd	CELA
je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
plus	Rg	PLUS
me	Pp	JE
taire	Vvn	TAIRE
.	Fs	.
Hé	Vvc	Hé
bien	Rg	BIEN
,	Fw	,
vous	Pp	VOUS
le	Pp	IL
voulez	Vvc	VOULOIR
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
vous	Pp	VOUS
satisfaire	Vvn	SATISFAIRE
.	Fs	.
Mais	Cc	MAIS
ne	Rp	NE
vous	Pp	VOUS
flattez	Vvc	FLATTER
point	Rg	POINT
.	Fs	.
Je	Pp	JE
vais	Vvc	ALLER
vous	Pp	VOUS
annoncer	Vvn	ANNONCER
Peut-être	Vvc	Peut-être
des	Dn	UN
malheurs	Nc	MALHEUR
,	Fw	,
où	Pr	OÙ
vous	Pp	VOUS
n'	Rp	NE
osez	Vvc	OSER
penser	Vvn	PENSER
.	Fs	.
Je	Pp	JE
connais	Vvc	CONNAÎTRE
votre	Ds	VOTRE
coeur	Nc	CUR
.	Fs	.
Vous	Pp	VOUS
devez	Vvc	DEVOIR
vous	Pp	VOUS
attendre	Vvn	ATTENDRE
Que	Vvc	Que
je	Pp	JE
le	Pp	IL
vais	Vvc	ALLER
frapper	Vvn	FRAPPER
par	S	PAR
l'	Da	LE
