Quoi	Pt	QUE|QUOI
des	Dn	UN
pertes	Nc	PERTE
que	Pr	QUE
vous	Pp	VOUS
faites	Vvc	FAIRE
J'	Nc	J'
ai	Vuc	AVOIR
moi	Pp	JE
seule	Ag	SEUL
du	S+Da	DE+LE
Prince	Nc	PRINCE
excité	Ge	EXCITER
le	Da	LE
courroux	Nc	COURROUX
;	Fw	;
Et	Vvc	Et
j'	Pp	JE
ai	Vuc	AVOIR
poussé	Ge	POUSSER
moi	Pp	JE
seule	Ag	SEUL
,	Fw	,
et	Cc	ET
son	Ds	SON
bras	Nc	BRAS
,	Fw	,
et	Cc	ET
ses	Ds	SON
coups	Nc	COUP
.	Fs	.
Quel	Dt	QUEL
malheur	Nc	MALHEUR
en	S	EN
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
lui	Pp	IL
cause	Vvc	CAUSER
ma	Ds	MON
venue	Nc	VENU|VENUE
!	Fs	!
Il	Pp	IL
serait	Vuc	ÊTRE
innocent	Ag	INNOCENT
s'	Cs	SI
il	Pp	IL
ne	Rp	NE
m'	Pp	JE
eût	Vuc	AVOIR
jamais	Rg	JAMAIS
vue	Ge	VOIR
.	Fs	.
S'	Pp	SE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
une	Dn	UN
victime	Nc	VICTIME
à	S	À
vos	Ds	VOTRE
ressentiments	Nc	RESSENTIMENT
,	Fw	,
Faites	Vvc	FAIRE
tomber	Vvn	TOMBER
sur	S	SUR
moi	Pp	JE
vos	Ds	VOTRE
plus	Rg	PLUS
durs	Ag	DUR
châtiments	Nc	CHÂTIMENT
.	Fs	.
S'	Cs	SI
il	Pp	IL
se	Pp	IL
peut	Vvc	POUVOIR
à	S	À
l'	Da	LE
offense	Nc	OFFENSE|OFFENSÉ
égalez	Vvc	ÉGALER
le	Da	LE
supplice	Nc	SUPPLICE
.	Fs	.
Je	Pp	JE
n'	Rp	NE
en	Pp	EN
murmure	Vvc	MURMURER
point	Rg	POINT
;	Fw	;
vous	Pp	VOUS
me	Pp	JE
ferez	Vvc	FAIRE|FERRER
justice	Nc	JUSTICE
.	Fs	.
Heureuse	Ag	HEUREUX
!	Fs	!
Si	Rg	SI
par	S	PAR
là	Rg	LÀ
votre	Ds	VOTRE
coeur	Nc	CUR
désarmé	Ge	DÉSARMER
Redonne	Vvc	REDONNER
à	S	À
votre	Ds	VOTRE
fils	Nc	FIL|FILS
son	Ds	SON
rang	Nc	RANG
accoutumé	Ge	ACCOUTUMER
:	Fw	:
Et	Cc	ET
si	Cs	SI
dans	S	DANS
vos	Ds	VOTRE
États	Nc	États
la	Da	LE
perte	Nc	PERTE
de	S	DE
ma	Ds	MON
vie	Nc	VIE
,	Fw	,
Vous	Nc	Vous
peut	Vvc	POUVOIR
rendre	Vvn	RENDRE
la	Da	LE
paix	Nc	PAIX
que	Pr	QUE
je	Pp	JE
vous	Pp	VOUS
ai	Vuc	AVOIR
ravie	Ge	RAVIR
.	Fs	.
Où	Vvc	Où
suis	Vuc	ÊTRE
-je	Ge	-je
?	Fs	?
Quelle	Dt	QUEL
voix	Nc	VOIX
!	Fs	!
Quels	Dt	QUEL
lugubres	Ag	LUGUBRE
accents	Nc	ACCENT
,	Fw	,
Me	Vvc	Me
rendent	Vvc	RENDRE
tout	Rg	TOUT
à	S	À
coup	Nc	COUP
l'	Da	LE
usage	Nc	USAGE
de	S	DE
mes	Ds	MON
sens	Nc	SENS
?	Fs	?
.	Fs	.
Qui	Pt	QUI
vient	Vvc	VENIR
calmer	Vvn	CALMER
l'	Da	LE
horreur	Nc	HORREUR
dent	Nc	DENT
mon	Ds	MON
âme	Nc	ÂME
est	Vuc	ÊTRE
émue	Ge	ÉMOUVOIR
?	Fs	?
Que	Pt	QUE
vois	Vvc	ALLER|VOIR
-je	Nc	-je
!	Fs	!
Quel	Dt	QUEL
objet	Nc	OBJET
se	Pp	IL
présente	Vvc	PRÉSENTER
à	S	À
ma	Ds	MON
vue	Nc	VUE
!	Fs	!
Perfide	Ag	PERFIDE
,	Fw	,
venez	Vvc	VENIR
-vous	Ag	-vous
jusques	Nc	jusques
dans	S	DANS
ce	Dd	CE
palais	Nc	PALAIS
,	Fw	,
Par	Nc	PAR
la	Da	LE
mort	Nc	MORT
d'	S	DE
une	Pi	UN
Reine	Vvc	Reine
achever	Vvn	ACHEVER
vos	Ds	VOTRE
forfaits	Nc	FORFAIT
?	Fs	?
Non	Rg	NON
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
je	Pp	JE
viens	Vvc	VENIR
vous	Pp	VOUS
apporter	Vvn	APPORTER
ma	Ds	MON
tête	Nc	TÊTE
.	Fs	.
À	Vvc	À
vos	Ds	VOTRE
ressentiments	Nc	RESSENTIMENT
la	Da	LE
voilà	S	VOILÀ
toute	Di	TOUT
prête	Nc	PRÊTÉ
.	Fs	.
Le	Da	LE
Prince	Nc	PRINCE
est	Vuc	ÊTRE
innocent	Ag	INNOCENT
:	Fw	:
ne	Rp	NE
l'	Pp	IL
accusez	Vvc	ACCUSER
de	S	DE
rien	Pi	RIEN
;	Fw	;
Et	Vvc	Et
s'	Cs	SI
il	Pp	IL
vous	Pp	VOUS
faut	Vvc	FAILLIR|FALLOIR
du	S+Da	DE+LE
sang	Nc	SANG
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
offre	Vvc	OFFRIR
le	Da	LE
mien	Ps	MIEN
.	Fs	.
Ah	I	AH
!	Fs	!
Si	Cs	SI
le	Da	LE
criminel	Nc	CRIMINEL
doit	Vvc	DEVOIR
expier	Vvn	EXPIER
son	Ds	SON
crime	Nc	CRIME
,	Fw	,
Frappez	Vvc	FRAPPER
,	Fw	,
Reine	Vvc	Reine
,	Fw	,
frappez	Vvc	FRAPPER
.	Fs	.
Voici	I	VOICI
votre	Ds	VOTRE
victime	Nc	VICTIME
:	Fw	:
Qu'	Pr	QUE
entre-nous	Vvc	entre-nous
votre	Ds	VOTRE
coeur	Nc	CUR
ne	Rp	NE
soit	Vuc	ÊTRE
point	Rg	POINT
combattu	Ge	COMBATTRE
.	Fs	.
Faites	Vvc	FAIRE
justice	Nc	JUSTICE
au	S+Da	À+LE
crime	Nc	CRIME
,	Fw	,
et	Cc	ET
grâce	Nc	GRÂCE
à	S	À
la	Da	LE
vertu	Nc	VERTU
.	Fs	.
Hélas	Vvc	Hélas
!	Fs	!
À	Vvc	À
votre	Ds	VOTRE
fils	Nc	FIL|FILS
ne	Rp	NE
soyez	Vuc	ÊTRE
point	Rg	POINT
cruelle	Ag	CRUEL
.	Fs	.
Tu	Pp	TU
l'	Pp	IL
emportes	Vvc	EMPORTER
enfin	Rg	ENFIN
,	Fw	,
tendresse	Nc	TENDRESSE
maternelle	Ag	MATERNEL
.	Fs	.
Haine	Nc	HAINE
,	Fw	,
serments	Nc	SERMENT
,	Fw	,
fureurs	Nc	FUREUR
,	Fw	,
je	Pp	JE
n'	Rp	NE
écoute	Vvc	ÉCOUTER
plus	Rg	PLUS
rien	Pi	RIEN
.	Fs	.
L'	Da	LE
intérêt	Nc	INTÉRÊT
de	S	DE
mon	Ds	MON
fils	Nc	FIL|FILS
l'	Pp	IL
emporte	Vvc	EMPORTER
sur	S	SUR
le	Da	LE
mien	Ps	MIEN
.	Fs	.
Et	Cc	ET
toi	Pp	TU
fille	Nc	FILLE
du	S+Da	DE+LE
Dieu	Nc	DIEU
qui	Pr	QUI
lance	Vvc	LANCER
le	Da	LE
Tonnerre	Nc	TONNERRE
,	Fw	,
Diane	Nc	DIANE
,	Fw	,
qui	Pr	QUI
toujours	Rg	TOUJOURS
m'	Pp	JE
as	Vuc	AVOIR
déclaré	Ge	DÉCLARER
la	Da	LE
guerre	Nc	GUERRE
,	Fw	,
Si	Vvc	Si
mon	Ds	MON
orgueil	Nc	ORGUEIL
a	Vuc	AVOIR
pu	Ge	POUVOIR
si	Rg	SI
longtemps	Rg	LONGTEMPS
t'	Pp	TU
irriter	Vvn	IRRITER
,	Fw	,
Par	Nc	PAR
mon	Ds	MON
abaissement	Nc	ABAISSEMENT
je	Pp	JE
vais	Vvc	ALLER
te	Pp	TU
contenter	Vvn	CONTENTER
.	Fs	.
Sceptre	Nc	SCEPTRE
,	Fw	,
bandeau	Nc	BANDEAU
Royal	Ag	ROYAL
,	Fw	,
malheureux	Ag	MALHEUREUX
Diadème	Vvc	Diadème
,	Fw	,
Ce	Vvc	Ce
n'	Rp	NE
est	Vuc	ÊTRE
qu'	Rg	QUE
en	S	EN
vous	Pp	VOUS
quittant	Ga	QUITTER
qu'	Cs	QUE
on	Pp	ON
peut	Vvc	POUVOIR
être	Vun	ÊTRE
à	S	À
soi	Pp	IL
-même	Vvc	-même
.	Fs	.
Plus	Rg	PLUS
on	Pp	ON
est	Vuc	ÊTRE
élevé	Ge	ÉLEVER
,	Fw	,
plus	Rg	PLUS
on	Pp	ON
est	Vuc	ÊTRE
malheureux	Ag	MALHEUREUX
:	Fw	:
Et	Cc	ET
les	Da	LE
rangs	Nc	RANG
les	Da	LE
plus	Rg	PLUS
hauts	Ag	HAUT
sont	Vuc	ÊTRE
les	Da	LE
plus	Rg	PLUS
dangereux	Ag	DANGEREUX
.	Fs	.
J'	Pp	JE
entends	Vvc	ENTENDRE
dans	S	DANS
les	Da	LE
Enfers	Nc	ENFER
ton	Ds	TON
ombre	Nc	OMBRE
qui	Pr	QUI
murmure	Vvc	MURMURER
,	Fw	,
Mon	Nc	Mon
frère	Ag	FRÈRE
;	Fw	;
et	Cc	ET
qui	Pr	QUI
me	Pp	JE
vient	Vvc	VENIR
reprocher	Vvn	REPROCHER
ton	Ds	TON
parjure	Nc	PARJURE
:	Fw	:
Mais	Cc	MAIS
d'	S	DE
un	Dn	UN
serment	Nc	SERMENT
affreux	Ag	AFFREUX
daigne	Vvc	DAIGNER
me	Pp	JE
dispenser	Vvn	DISPENSER
;	Fw	;
Ou	Vvc	Ou
donne	Vvc	DONNER
-moi	Vvc	-moi
du	S+Da	DE+LE
sang	Nc	SANG
que	Pr	QUE
je	Pp	JE
puisse	Vvc	POUVOIR
verser	Vvn	VERSER
.	Fs	.
Allez	I	ALLEZ
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
régnez	Vvc	RÉGNER
:	Fw	:
ayez	Vuc	AVOIR
mon	Ds	MON
ouvrage	Nc	OUVRAGE
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
rends	Vvc	RENDRE
mes	Ds	MON
respects	Nc	RESPECT
,	Fw	,
et	Cc	ET
mon	Ds	MON
premier	Ag	PREMIER
hommage	Nc	HOMMAGE
.	Fs	.
Ah	I	AH
!	Fs	!
Reprenez	Vvc	REPRENDRE
un	Dn	UN
rang	Nc	RANG
où	Pr	OÙ
tout	Pi	TOUT
vous	Pp	VOUS
est	Vuc	ÊTRE
soumis	Ge	SOUMETTRE
.	Fs	.
Il	Pp	IL
me	Pp	JE
coûterait	Vvc	COÛTER
trop	Rg	TROP
,	Fw	,
s'	Cs	SI
il	Pp	IL
me	Pp	JE
coûtait	Vvc	COÛTER
mon	Ds	MON
fils	Nc	FIL|FILS
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
sans	S	SANS
quitter	Vvn	QUITTER
votre	Ds	VOTRE
grandeur	Nc	GRANDEUR
suprême	Ag	SUPRÊME
,	Fw	,
Ce	Vvc	Ce
héros	Nc	HÉROS
peut	Vvc	POUVOIR
ailleurs	Rg	AILLEURS
trouver	Vvn	TROUVER
un	Dn	UN
Diadème	Nc	Diadème
;	Fw	;
Aux	Vvc	Aux
peuples	Nc	PEUPLE
d'	S	DE
Arcadie	Nc	Arcadie
il	Pp	IL
peut	Vvc	POUVOIR
donner	Vvn	DONNER
des	Dn	UN
lois	Nc	LOI
,	Fw	,
Je	Vvc	Je
lui	Pp	IL
remets	Vvc	REMETTRE
mon	Ds	MON
sceptre	Nc	SCEPTRE
,	Fw	,
et	Cc	ET
lui	Pp	IL
cède	Vvc	CÉDER
mes	Ds	MON
droits	Nc	DROIT|DROITS
.	Fs	.
Non	Rg	NON
,	Fw	,
non	Rg	NON
,	Fw	,
de	S	DE
ce	Dd	CE
dessein	Nc	DESSEIN
rien	Pi	RIEN
ne	Rp	NE
peut	Vvc	POUVOIR
me	Pp	JE
distraire	Vvn	DISTRAIRE
.	Fs	.
Mon	Ds	MON
fils	Nc	FIL|FILS
règne	Vvc	RÉGNER
:	Fw	:
il	Pp	IL
est	Vuc	ÊTRE
vrai	Ag	VRAI
:	Fw	:
je	Pp	JE
ne	Rp	NE
suis	Vuc	ÊTRE
que	Rg	QUE
sa	Ds	SON
mère	Nc	MÈRE
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
le	Da	LE
trépas	Nc	TRÉPAS
me	Pp	JE
cause	Vvc	CAUSER
moins	Rg	MOINS
d'	S	DE
effroi	Nc	EFFROI
,	Fw	,
Que	Vvc	Que
le	Da	LE
trône	Nc	TRÔNE
éclatant	Ga	ÉCLATER
que	Cs	QUE
vous	Pp	VOUS
quittez	Vvc	QUITTER
pour	S	POUR
moi	Pp	JE
:	Fw	:
Si	Cs	SI
vous	Pp	VOUS
ne	Rp	NE
consentez	Vvc	CONSENTIR
que	Rg	QUE
dans	S	DANS
cette	Dd	CE
journée	Nc	JOURNÉE
Athalante	Ga	Athalante
avec	S	AVEC
moi	Pp	JE
puisse	Vvc	POUVOIR
être	Vun	ÊTRE
couronnée	Ge	COURONNER
.	Fs	.
Je	Pp	JE
n'	Rp	NE
aime	Vvc	AIMER
à	S	À
me	Pp	JE
placer	Vvn	PLACER
dans	S	DANS
ce	Dd	CE
rang	Nc	RANG
glorieux	Ag	GLORIEUX
,	Fw	,
Que	Vvc	Que
pour	S	POUR
en	Pp	EN
faire	Vvn	FAIRE
hommage	Nc	HOMMAGE
à	S	À
l'	Da	LE
éclat	Nc	ÉCLAT
de	S	DE
ses	Ds	SON
yeux	Nc	OEIL|YEUX
.	Fs	.
Favorisez	Vvc	FAVORISER
de	S	DE
grâce	Nc	GRÂCE
une	Dn	UN
flamme	Nc	FLAMME
fi	Rg	FI
belle	Ag	BEAU
;	Fw	;
Je	Vvc	Je
ne	Rp	NE
puis	Vvc	POUVOIR
ni	Cc	NI
régner	Vvn	RÉGNER
,	Fw	,
ni	Cc	NI
vivre	Vvn	VIVRE
que	Cs	QUE
pour	S	POUR
elle	Pp	IL
.	Fs	.
Mon	Ds	MON
fils	Nc	FIL|FILS
,	Fw	,
car	Cc	CAR
de	S	DE
ce	Dd	CE
nom	Nc	NOM
j'	Pp	JE
aime	Vvc	AIMER
à	S	À
vous	Pp	VOUS
appeler	Vvn	APPELER
,	Fw	,
Vous	Nc	Vous
régnez	Vvc	RÉGNER
,	Fw	,
il	Pp	IL
suffit	Vvc	SUFFIRE
:	Fw	:
vous	Pp	VOUS
n'	Rp	NE
avez	Vuc	AVOIR
qu'	Rg	QUE
à	S	À
parler	Vvn	PARLER
.	Fs	.
Ah	I	AH
!	Fs	!
Souffrez	Vvc	SOUFFRIR
qu'	Cs	QUE
à	S	À
vos	Ds	VOTRE
pieds	Nc	PIED
...	Fs	...
C'	Vvc	C'
en	Pp	EN
est	Vuc	ÊTRE
assez	Rg	ASSEZ
,	Fw	,
de	S	DE
grâce	Nc	GRÂCE
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
m'	Pp	JE
informe	Vvc	INFORMER
plus	Rg	PLUS
de	S	DE
tout	Pi	TOUT
ce	Pd	CE
qui	Pr	QUI
se	Pp	IL
passe	Vvc	PASSER
:	Fw	:
Je	Pp	JE
vais	Vvc	ALLER
me	Pp	JE
renfermer	Vvn	RENFERMER
aux	S+Da	À+LES
pieds	Nc	PIED
de	S	DE
nos	Ds	NOTRE
autels	Nc	AUTEL
;	Fw	;
Pour	Nc	POUR
vos	Ds	VOTRE
prospérités	Nc	PROSPÉRITÉ
prier	Vvn	PRIER
les	Da	LE
immortels	Nc	IMMORTEL
;	Fw	;
Et	Vvc	Et
pour	S	POUR
rendre	Vvn	RENDRE
l'	Da	LE
Enfer	Nc	ENFER
à	S	À
nos	Ds	NOTRE
desseins	Nc	DESSEIN
propice	Ag	PROPICE
,	Fw	,
Aux	Vvc	Aux
mânes	Nc	MÂNE
de	S	DE
mon	Ds	MON
frère	Nc	FRÈRE
offrir	Vvn	OFFRIR
un	Dn	UN
sacrifice	Nc	SACRIFICE
.	Fs	.
À	Nc	À
Déjanire	Vvc	Déjanire
.	Fs	.
Princesse	Nc	PRINCE|PRINCESSE
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
céder	Vvn	CÉDER
au	S+Da	À+LE
souverain	Ag	SOUVERAIN
pouvoir	Nc	POUVOIR
,	Fw	,
!	Fs	!
Je	Pp	JE
vous	Pp	VOUS
plains	Vvc	PLAINDRE
à	S	À
regret	Nc	REGRET
,	Fw	,
je	Pp	JE
trahis	Vvc	TRAHIR
votre	Ds	VOTRE
espoir	Nc	ESPOIR
:	Fw	:
Mais	Cc	MAIS
pour	S	POUR
voir	Vvn	VOIR
ce	Dd	CE
revers	Nc	REVERS
avec	S	AVEC
indifférence	Nc	INDIFFÉRENCE
,	Fw	,
Armez	Vvc	ARMER
-vous	Nc	-vous
,	Fw	,
comme	Cs	COMME
moi	Pp	JE
,	Fw	,
d'	S	DE
une	Dn	UN
noble	Ag	NOBLE
constance	Nc	CONSTANCE
;	Fw	;
Et	Vvc	Et
croyez	Vvc	CROIRE
que	Cs	QUE
vos	Ds	VOTRE
maux	Nc	MAL
excitant	Ga	EXCITER
ma	Ds	MON
pitié	Nc	PITIÉ
,	Fw	,
Des	Vvc	Des
peines	Nc	PEINE
que	Pr	QUE
je	Pp	JE
sens	Vvc	SENTIR
redoublent	Vvc	REDOUBLER
la	Da	LE
moitié	Nc	MOITIÉ
.	Fs	.
Achevez	Vvc	ACHEVER
mon	Ds	MON
bonheur	Nc	BONHEUR
,	Fw	,
et	Cc	ET
dans	S	DANS
ce	Dd	CE
jour	Nc	JOUR
insigne	Nc	INSIGNE
,	Fw	,
De	Vvc	De
vos	Ds	VOTRE
adorateurs	Nc	ADORATEUR
choisissez	Vvc	CHOISIR
le	Da	LE
plus	Rg	PLUS
digne	Ag	DIGNE
.	Fs	.
Préparons	Vvc	Préparons
dans	S	DANS
le	Da	LE
Temple	Nc	TEMPLE
un	Dn	UN
spectacle	Nc	SPECTACLE
nouveau	Ag	NOUVEAU
.	Fs	.
Faisons	Vvc	FAIRE
qu'	Cs	QUE
un	Dn	UN
double	Ag	DOUBLE
hymen	Nc	HYMEN
allume	Vvc	ALLUMER
son	Ds	SON
flambeau	Nc	FLAMBEAU
.	Fs	.
Parlez	Nc	PARLÉ
:	Fw	:
que	Cs	QUE
sur	S	SUR
ce	Dd	CE
choix	Nc	CHOIX
votre	Ds	VOTRE
coeur	Nc	CUR
se	Pp	IL
déclare	Vvc	DÉCLARER
.	Fs	.
Est	Vuc	ÊTRE
-ce	Ge	-ce
Hercule	Vvc	Hercule
?	Fs	?
Ou	Cc	OU
Thésée	Vvc	Thésée
,	Fw	,
ou	Cc	OU
les	Da	LE
fils	Nc	FIL|FILS
de	S	DE
Tyndare	Nc	Tyndare
.	Fs	.
Seigneur	Nc	SEIGNEUR
,	Fw	,
l'	Da	LE
impatience	Nc	IMPATIENCE
est	Vuc	ÊTRE
permise	Ge	PERMETTRE
aux	S+Da	À+LES
amants	Nc	AMANT
.	Fs	.
Allez	I	ALLEZ
,	Fw	,
ne	Rp	NE
perdez	Vvc	PERDRE
point	Rg	POINT
de	S	DE
précieux	Ag	PRÉCIEUX
moments	Nc	MOMENT
.	Fs	.
Pour	S	POUR
hâter	Vvn	HÂTER
le	Da	LE
bonheur	Nc	BONHEUR
que	Cs	QUE
votre	Ds	VOTRE
coeur	Nc	CUR
espère	Vvc	ESPÉRER
,	Fw	,
Je	Vvc	Je
vais	Vvc	ALLER
joindre	Vvn	JOINDRE
mes	Ds	MON
soins	Nc	SOIN
à	S	À
ceux	Pd	CELUI
de	S	DE
votre	Ds	VOTRE
mère	Nc	MÈRE
.	Fs	.
Et	Cc	ET
quand	Cs	QUAND
vos	Ds	VOTRE
voeux	Nc	VU
feront	Vvc	FAIRE
pleinement	Rg	PLEINEMENT
satisfaits	Ge	SATISFAIRE
,	Fw	,
Alors	Nc	Alors
de	S	DE
vos	Ds	VOTRE
bontés	Nc	BONTÉ
j'	Pp	JE
attendrai	Vvc	ATTENDRE
les	Da	LE
effets	Nc	EFFET
.	Fs	.
Vous	Pp	VOUS
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
souffrez	Vvc	SOUFFRIR
que	Cs	QUE
je	Pp	JE
coure	Nc	COURRE
moi-même	Pp	LUI-MÊME
,	Fw	,
Faire	Vvc	Faire
tout	Rg	TOUT
préparer	Vvn	PRÉPARER
pour	S	POUR
ce	Dd	CE
bonheur	Nc	BONHEUR
extrême	Ag	EXTRÊME
.	Fs	.
Tu	Pp	TU
triomphes	Vvc	TRIOMPHER
,	Fw	,
cruel	Ag	CRUEL
,	Fw	,
rien	Pi	RIEN
ne	Rp	NE
peut	Vvc	POUVOIR
t'	Pp	TU
arrêter	Vvn	ARRÊTER
.	Fs	.
Tu	Pp	TU
méprises	Vvc	MÉPRISER
les	Da	LE
pleurs	Nc	PLEUR
que	Pr	QUE
tu	Pp	TU
me	Pp	JE
vas	Vvc	ALLER
coûter	Vvn	COÛTER
.	Fs	.
Orgueilleux	Ag	ORGUEILLEUX
de	S	DE
ton	Ds	TON
crime	Nc	CRIME
,	Fw	,
et	Cc	ET
fier	Ag	FIER
de	S	DE
ta	Ds	TON
conquête	Nc	CONQUÊTE
,	Fw	,
De	Vvc	De
ce	Dd	CE
funeste	Ag	FUNESTE
hymen	Nc	HYMEN
tu	Pp	TU
vas	Vvc	ALLER
presser	Vvn	PRESSER
la	Da	LE
fête	Nc	FÊTE
.	Fs	.
Puisse	Vvc	POUVOIR
le	Da	LE
chaste	Ag	CHASTE
hymen	Nc	HYMEN
ne	Rp	NE
point	Vvc	PAYER|POINDRE
unir	Vvn	UNIR
vos	Ds	VOTRE
coeurs	Nc	CUR
.	Fs	.
Que	Cs	QUE
l'	Da	LE
affreuse	Nc	AFFREUX
Discorde	Vvc	DISCORDER
,	Fw	,
Alecton	Nc	Alecton
,	Fw	,
et	Cc	ET
ses	Ds	SON
soeurs	Nc	SUR
,	Fw	,
De	Vvc	De
furieux	Ag	FURIEUX
soupçons	Nc	SOUPÇON
,	Fw	,
des	S+Da	DE+LE|DE+LES
haines	Nc	HAINE
immortelles	Ag	IMMORTEL
,	Fw	,
Prennent	Vvc	PRENDRE
soin	Nc	SOIN
d'	S	DE
éclairer	Vvn	ÉCLAIRER
ces	Dd	CE
noces	Nc	NOCE
criminelles	Ag	CRIMINEL
.	Fs	.
Allons	Vvc	ALLER
:	Fw	:
ne	Rp	NE
souffrons	Vvc	SOUFFRIR
pas	Rg	PAS
ces	Dd	CE
apprêts	Nc	APPRÊT|APPRÊTS
odieux	Ag	ODIEUX
:	Fw	:
Portons	Vvc	PORTER
plutôt	Rg	PLUTÔT
la	Da	LE
flamme	Nc	FLAMME
,	Fw	,
et	Cc	ET
le	Da	LE
fer	Nc	FER
en	S	EN
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
.	Fs	.
Pour	S	POUR
qui	Pr	QUI
me	Pp	JE
vengera	Vvc	VENGER
mon	Ds	MON
âme	Nc	ÂME
se	Pp	IL
déclare	Vvc	DÉCLARER
.	Fs	.
Qu'	Cs	QUE
à	S	À
servir	Vvn	SERVIR
ma	Ds	MON
fureur	Nc	FUREUR
Hercule	Vvc	Hercule
se	Pp	IL
prépare	Vvc	PRÉPARER
.	Fs	.
Appelons	Vvc	APPELER
en	S	EN
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
le	Da	LE
Centaure	Nc	CENTAURE
Ñessus	Nc	Ñessus
.	Fs	.
Faisons	Vvc	FAIRE
-y	Vvc	-y
déborder	Vvn	DÉBORDER
les	Da	LE
eaux	Nc	EAU
d'	S	DE
Acheloüs	Nc	Acheloüs
.	Fs	.
Que	Pt	QUE
dis	Vvc	DIRE
-je	Nc	-je
?	Fs	?
À	Vvc	À
nous	Pp	NOUS
venger	Vvn	VENGER
n'	Rp	NE
employons	Vvc	EMPLOYER
que	Cs	QUE
nous	Pp	NOUS
même	Ag	MÊME
.	Fs	.
N'	Rp	NE
ai	Vuc	AVOIR
-je	Ge	-je
pas	Rg	PAS
sur	S	SUR
ses	Ds	SON
jours	Nc	JOUR|JOURS
un	Dn	UN
empire	Nc	EMPIRE
suprême	Ag	SUPRÊME
?	Fs	?
Ne	Rp	NE
puis	Vvc	POUVOIR
-je	Vvn	-je
pas	Rg	PAS
le	Pp	IL
perdre	Vvn	PERDRE
,	Fw	,
et	Cc	ET
sans	S	SANS
me	Pp	JE
découvrir	Vvn	DÉCOUVRIR
,	Fw	,
Inventer	Vvn	INVENTER
une	Dn	UN
voie	Nc	VOIE
à	S	À
le	Pp	IL
faire	Vvn	FAIRE
périr	Vvn	PÉRIR
.	Fs	.
Ah	I	AH
!	Fs	!
Ne	Rp	NE
balançons	Vvc	BALANCER
plus	Rg	PLUS
.	Fs	.
Prenons	Vvc	PRENDRE
cette	Dd	CE
victime	Nc	VICTIME
.	Fs	.
Égalons	Vvc	Égalons
ma	Ds	MON
vengeance	Nc	VENGEANCE
au	S+Da	À+LE
courroux	Nc	COURROUX
qui	Pr	QUI
m'	Pp	JE
anime	Vvc	ANIMER
.	Fs	.
Quelle	Dt	QUEL
rage	Nc	RAGE
,	Fw	,
grands	Ag	GRAND
Dieux	Nc	DIEU|DIEUX
!	Fs	!
Quel	Dt	QUEL
excès	Nc	EXCÈS
de	S	DE
fureur	Nc	FUREUR
!	Fs	!
Le	Pp	IL
verrai	Vvc	VOIR
-je	Vvc	-je
périr	Vvn	PÉRIR
sans	S	SANS
changer	Vvn	CHANGER
de	S	DE
couleur	Nc	COULEUR
?	Fs	?
Est	Vuc	ÊTRE
-ce	Vvc	-ce
un	Dn	UN
crime	Nc	CRIME
pour	S	POUR
lui	Pp	IL
de	S	DE
n'	Rp	NE
avoir	Vun	AVOIR
pu	Ge	POUVOIR
lui	Pp	IL
plaire	Vvn	PLAIRE
?	Fs	?
Soutiendrai	Vvc	SOUTENIR
-je	Vvn	-je
sa	Ds	SON
vue	Nc	VUE
,	Fw	,
et	Cc	ET
les	Da	LE
cris	Nc	CRI
de	S	DE
sa	Ds	SON
mère	Nc	MÈRE
?	Fs	?
Tu	Pp	TU
l'	Pp	IL
aimes	Vvc	AIMER
,	Fw	,
Déjanire	Vvc	Déjanire
,	Fw	,
et	Cc	ET
tu	Pp	TU
l'	Pp	IL
immoleras	Vvc	IMMOLER
?	Fs	?
Tu	Pp	TU
l'	Pp	IL
aimes	Vvc	AIMER
,	Fw	,
Déjanire	Vvc	Déjanire
,	Fw	,
et	Cc	ET
tu	Pp	TU
le	Pp	IL
céderas	Vvc	CÉDER
?	Fs	?
Et	Cc	ET
tu	Pp	TU
pourras	Vvc	POUVOIR
souffrir	Vvn	SOUFFRIR
qu'	Cs	QUE
une	Dn	UN
autre	Ag	AUTRE
ait	Vuc	AVOIR
l'	Da	LE
avantage	Nc	AVANTAGE
,	Fw	,
De	Vvc	De
soumettre	Vvn	SOUMETTRE
à	S	À
tes	Ds	TON
yeux	Nc	OEIL|YEUX
ce	Dd	CE
superbe	Ag	SUPERBE
courage	Nc	COURAGE
.	Fs	.
Ah	I	AH
!	Fs	!
Puisque	Cs	PUISQUE
tu	Pp	TU
n'	Rp	NE
as	Vuc	AVOIR
pu	Ge	POUVOIR
le	Da	LE
ranger	Nc	RANGER
sous	S	SOUS
ta	Ds	TON
loi	Nc	LOI
,	Fw	,
