DÉCORATION	Nc	DÉCORATION
plus	Rg	PLUS
de	S	DE
secours	Nc	SECOURS
.	Fs	.
Écoutons	Vvc	Écoutons
les	Da	LE
Amants	Nc	AMANT
,	Fw	,
ils	Pp	ILS
se	Pp	IL
plaignent	Vvc	PLAINDRE
toujours	Rg	TOUJOURS
.	Fs	.
La	Da	LE
moindre	Ag	MOINDRE
vision	Nc	VISION
,	Fw	,
un	Dn	UN
rien	Pi	RIEN
,	Fw	,
une	Dn	UN
chimère	Nc	CHIMÈRE
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
assez	Rg	ASSEZ
,	Fw	,
leur	Ds	LEUR
chagrin	Ag	CHAGRIN
nous	Pp	NOUS
en	Pp	EN
fait	Vvc	FAIRE
une	Dn	UN
affaire	Nc	AFFAIRE|AFFAIRÉ
.	Fs	.
Nous	Pp	NOUS
savons	Vvc	SAVOIR
mal	Rg	MAL
aimer	Vvn	AIMER
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
voulu	Ge	VOULOIR
comme	S	COMME
vous	Pp	VOUS
Traiter	Vvn	TRAITER
de	S	DE
noir	Nc	NOIR
chagrin	Ag	CHAGRIN
mes	Ds	MON
sentiments	Nc	SENTIMENT
jaloux	Ag	JALOUX
;	Fw	;
Mais	Vvc	Mais
(	Fw	(
et	Cc	ET
vous	Pp	VOUS
l'	Pp	IL
avez	Vuc	AVOIR
pu	Ge	POUVOIR
vous	Pp	VOUS
-même	Vvc	-même
assez	Rg	ASSEZ
connaître	Vvn	CONNAÎTRE
)	Fw	)
Olimpe	Vvc	Olimpe
fuit	Vvc	FUIR
sitôt	Rg	SITÔT
qu'	Cs	QUE
elle	Pp	IL
me	Pp	JE
voit	Vvc	VOIR
paraître	Vvn	PARAÎTRE
.	Fs	.
Mon	Ds	MON
amour	Nc	AMOUR
n'	Rp	NE
offre	Vvc	OFFRIR
ici	Rg	ICI
que	Cs	QUE
des	Dn	UN
voeux	Nc	VU
superflus	Ag	SUPERFLU
;	Fw	;
Depuis	Vvc	Depuis
qu'	Cs	QUE
elle	Pp	IL
est	Vuc	ÊTRE
chez	S	CHEZ
vous	Pp	VOUS
,	Fw	,
je	Pp	JE
ne	Rp	NE
la	Pp	IL
connais	Vvc	CONNAÎTRE
plus	Rg	PLUS
.	Fs	.
Si	Cs	SI
j'	Pp	JE
obtiens	Vvc	OBTENIR
qu'	Cs	QUE
un	Dn	UN
moment	Nc	MOMENT
elle	Pp	IL
souffre	Vvc	SOUFFRIR
ma	Ds	MON
vue	Nc	VUE
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
un	Dn	UN
froid	Nc	FROID
qui	Pr	QUI
me	Pp	JE
glace	Vvc	GLACER
,	Fw	,
un	Dn	UN
dédain	Nc	DÉDAIN
qui	Pr	QUI
me	Pp	JE
tue	Vvc	TUER
,	Fw	,
Et	Vvc	Et
sur	S	SUR
ce	Pd	CE
qu'	Pr	QUE
à	S	À
toute	Di	TOUT
heure	Nc	HEURE|HURE
elle	Pp	IL
cherche	Vvc	CHERCHER
à	S	À
rêver	Vvn	RÊVER
,	Fw	,
Je	Vvc	Je
soupçonne	Vvc	SOUPÇONNER
un	Dn	UN
Rival	Nc	RIVAL
que	Pr	QUE
je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
trouver	Vvn	TROUVER
.	Fs	.
Qu'	Cs	QUE
on	Pp	ON
est	Vuc	ÊTRE
fou	Ag	FOU
quand	Cs	QUAND
on	Pp	ON
aime	Vvc	AIMER
!	Fs	!
Oui	Rg	OUI
,	Fw	,
blâmez	Vvc	BLÂMER
-moi	Vvc	-moi
,	Fw	,
Madame	Nc	MADAME
.	Fs	.
Quoi	Pt	QUE|QUOI
,	Fw	,
vous	Pp	VOUS
ne	Rp	NE
savez	Vvc	SAVOIR
pas	Rg	PAS
ce	Pd	CE
que	Pr	QUE
c'	Pd	CE
est	Vuc	ÊTRE
qu'	Cs	QUE
une	Dn	UN
Femme	Nc	FEMME
,	Fw	,
Et	Vvc	Et
que	Rg	QUE
lorsqu'	Cs	LORSQUE
elle	Pp	IL
veut	Vvc	VOULOIR
mettre	Vvn	METTRE
sa	Ds	SON
flamme	Nc	FLAMME
au	S+Da	À+LE
jour	Nc	JOUR
,	Fw	,
Ses	Vvc	Ses
inégalités	Nc	INÉGALITÉ
sont	Vuc	ÊTRE
des	Dn	UN
marques	Nc	MARQUE
d'	S	DE
amour	Nc	AMOUR
?	Fs	?
Souvent	Rg	SOUVENT
elle	Pp	IL
est	Vuc	ÊTRE
chagrine	Ag	CHAGRIN
,	Fw	,
incommode	Vvc	INCOMMODER
,	Fw	,
bizarre	Ag	BIZARRE
,	Fw	,
Pour	Nc	POUR
voir	Vvn	VOIR
à	S	À
quoi	Pr	QUE|QUOI
contre	S	CONTRE
elle	Pp	IL
un	Dn	UN
Amant	Nc	AMANT
se	Pp	IL
prépare	Vvc	PRÉPARER
;	Fw	;
Et	Vvc	Et
juger	Vvn	JUGER
de	S	DE
son	Ds	SON
coeur	Nc	CUR
par	S	PAR
la	Da	LE
soumission	Nc	SOUMISSION
Où	Vvc	Où
cette	Dd	CE
rude	Ag	RUDE
épreuve	Nc	ÉPREUVE
a	Vuc	AVOIR
mis	Ge	METTRE
sa	Ds	SON
passion	Nc	PASSION
.	Fs	.
Pour	S	POUR
vaincre	Vvn	VAINCRE
ses	Ds	SON
froideurs	Nc	FROIDEUR
,	Fw	,
il	Pp	IL
parle	Vvc	PARLER
,	Fw	,
il	Pp	IL
presse	Vvc	PRESSER
,	Fw	,
il	Pp	IL
prie	Vvc	PRIER
;	Fw	;
Et	Vvc	Et
la	Da	LE
paix	Nc	PAIX
succédant	Ga	SUCCÉDER
à	S	À
cette	Dd	CE
brouillerie	Nc	BROUILLERIE
,	Fw	,
Ce	Vvc	Ce
qu'	Cs	QUE
il	Pp	IL
montre	Vvc	MONTRER
de	S	DE
joie	Nc	JOIE
à	S	À
se	Pp	IL
raccommoder	Vvn	RACCOMMODER
,	Fw	,
Achève	Vvc	Achève
pleinement	Rg	PLEINEMENT
de	S	DE
la	Pp	IL
persuader	Vvn	PERSUADER
.	Fs	.
Que	Cs	QUE
je	Pp	JE
devrais	Vvc	DEVOIR
chérir	Vvn	CHÉRIR
ce	Pd	CE
qui	Pr	QUI
m'	Pp	JE
arrache	Vvc	ARRACHER
l'	Da	LE
âme	Nc	ÂME
,	Fw	,
Si	Vvc	Si
l'	Da	LE
on	Pp	ON
n'	Rp	NE
avait	Vuc	AVOIR
dessein	Nc	DESSEIN
que	Cs	QUE
d'	S	DE
éprouver	Vvn	ÉPROUVER
ma	Ds	MON
flamme	Nc	FLAMME
!	Fs	!
Mais	Cc	MAIS
qui	Pr	QUI
m'	Pp	JE
assurera	Vvc	ASSURER
qu'	Cs	QUE
on	Pp	ON
me	Pp	JE
garde	Vvc	GARDER
sa	Ds	SON
foi	Nc	FOI
?	Fs	?
Qu'	Cs	QUE
on	Pp	ON
ait	Vuc	AVOIR
le	Da	LE
coeur	Nc	CUR
touché	Ge	TOUCHER
de	S	DE
ma	Ds	MON
tendresse	Nc	TENDRESSE
?	Fs	?
Moi	Pp	JE
.	Fs	.
Ne	Rp	NE
vous	Pp	VOUS
alarmez	Vvc	ALARMER
point	Rg	POINT
,	Fw	,
Olimpe	Vvc	Olimpe
est	Vuc	ÊTRE
mon	Ds	MON
Amie	Nc	AMI|AMIE
;	Fw	;
Et	Vvc	Et
quand	Cs	QUAND
votre	Ds	VOTRE
expérience	Nc	EXPÉRIENCE
encor	Nc	encor
mal	Rg	MAL
affermie	Ge	AFFERMIR
Du	Vvc	Du
succès	Nc	SUCCÈS
de	S	DE
vos	Ds	VOTRE
feux	Nc	FEU|FEUX
vous	Pp	VOUS
laisserait	Vvc	LAISSER
douter	Vvn	DOUTER
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
quelque	Di	QUELQUE
droit	Nc	DROIT
ici	Rg	ICI
de	S	DE
me	Pp	JE
faire	Vvn	FAIRE
écouter	Vvn	ÉCOUTER
.	Fs	.
Ses	Ds	SON
Chagrins	Nc	Chagrins
passeront	Vvc	PASSER
.	Fs	.
Vous	Pp	VOUS
me	Pp	JE
rendez	Vvc	RENDRE
la	Da	LE
vie	Nc	VIE
.	Fs	.
Souffrez	Vvc	SOUFFRIR
,	Fw	,
lorsqu'	Cs	LORSQUE
à	S	À
l'	Da	LE
espoir	Nc	ESPOIR
cette	Dd	CE
offre	Nc	OFFRE
me	Pp	JE
convie	Vvc	CONVIER
.	Fs	.
Que	Cs	QUE
j'	Pp	JE
en	Pp	EN
marque	Vvc	MARQUER
ma	Ds	MON
joie	Nc	JOIE
,	Fw	,
et	Cc	ET
...	Fw	...
Il	Vvc	Il
se	Pp	IL
met	Vvc	METTRE
à	S	À
genoux	Nc	GENOU
,	Fw	,
et	Cc	ET
baise	Vvc	BAISER
la	Da	LE
main	Nc	MAIN
de	S	DE
la	Da	LE
Comtesse	Nc	COMTE|COMTESSE
.	Fs	.
Le	Da	LE
transport	Nc	TRANSPORT
est	Vuc	ÊTRE
doux	Ag	DOUX
.	Fs	.
Il	Pp	IL
ne	Rp	NE
me	Pp	JE
déplaît	Vvc	DÉPLAIRE
pas	Rg	PAS
.	Fs	.
Que	Pt	QUE
ne	Rp	NE
poursuivez	Vvc	POURSUIVRE
-vous	Nc	-vous
?	Fs	?
Quoique	Cs	QUOIQUE
l'	Da	LE
usage	Nc	USAGE
ait	Vuc	AVOIR
mis	Ge	METTRE
les	Da	LE
façons	Nc	FAÇON
hors	S	HORS
de	Dn	UN
mode	Nc	MODE
,	Fw	,
Je	Vvc	Je
me	Pp	JE
retirerai	Vvc	RETIRER
,	Fw	,
si	Cs	SI
je	Pp	JE
vous	Pp	VOUS
incommode	Vvc	INCOMMODER
.	Fs	.
Vous	Pp	VOUS
le	Pp	IL
prenez	Vvc	PRENDRE
d'	S	DE
un	Dn	UN
ton	Ds	TON
fort	Rg	FORT
agréable	Ag	AGRÉABLE
.	Fs	.
Moi	Pp	JE
?	Fs	?
Je	Pp	JE
me	Pp	JE
fie	Vvc	FIER
à	S	À
mes	Ds	MON
yeux	Nc	OEIL|YEUX
,	Fw	,
et	Cc	ET
crois	Vvc	CROIRE|CROÎTRE
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
vois	Vvc	ALLER|VOIR
.	Fs	.
Ce	Pd	CE
sont	Vuc	ÊTRE
garants	Ga	GARER
mal	Rg	MAL
sûrs	Ag	SÛR
,	Fw	,
et	Cc	ET
souvent	Rg	SOUVENT
l'	Da	LE
apparence	Nc	APPARENCE
...	Fs	...
Ne	Vvc	Ne
dites	Vvc	DIRE
rien	Pi	RIEN
,	Fw	,
de	S	DE
grâce	Nc	GRÂCE
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
voir	Vvn	VOIR
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
pense	Vvc	PENSER
.	Fs	.
Ce	Pd	CE
que	Pr	QUE
je	Pp	JE
pense	Vvc	PENSER
?	Fs	?
Et	Cc	ET
bien	Rg	BIEN
?	Fs	?
Que	Pt	QUE
pourrais	Vvc	POUVOIR
-je	Vvc	-je
penser	Vvn	PENSER
?	Fs	?
Il	Pp	IL
vous	Pp	VOUS
baisait	Vvc	BAISER
la	Da	LE
main	Nc	MAIN
.	Fs	.
Il	Pp	IL
peut	Vvc	POUVOIR
recommencer	Vvn	RECOMMENCER
;	Fw	;
Est	Vvc	Est
-ce	Nc	-ce
-là	Vvc	-là
tout	Pi	TOUT
?	Fs	?
Quoi	Pt	QUE|QUOI
donc	Rg	DONC
,	Fw	,
je	Pp	JE
puis	Vvc	POUVOIR
être	Vun	ÊTRE
si	Rg	SI
lâche	Ag	LÂCHE
,	Fw	,
Que	Vvc	Que
de	S	DE
...	Fs	...
Continuez	Vvc	CONTINUER
,	Fw	,
j'	Pp	JE
aime	Vvc	AIMER
assez	Rg	ASSEZ
qu'	Cs	QUE
on	Pp	ON
se	Pp	IL
fâche	Vvc	FÂCHER
.	Fs	.
Là	Vvc	Là
,	Fw	,
Monsieur	Nc	MONSIEUR
le	Pp	IL
Marquis	Vvc	Marquis
,	Fw	,
emportez	Vvc	EMPORTER
-vous	Nc	-vous
,	Fw	,
pestez	Vvc	PESTER
.	Fs	.
Je	Pp	JE
voudrais	Vvc	VOULOIR
bien	Rg	BIEN
de	S	DE
vous	Pp	VOUS
ouïr	Vvn	OUÏR
des	Dn	UN
duretés	Nc	DURETÉ
.	Fs	.
Le	Da	LE
respect	Nc	RESPECT
me	Pp	JE
retient	Vvc	RETENIR
,	Fw	,
malgré	S	MALGRÉ
votre	Ds	VOTRE
injustice	Nc	INJUSTICE
;	Fw	;
Mais	Vvc	Mais
au	S+Da	À+LE
moins	Nc	MOINS
avouez	Vvc	AVOUER
qu'	Cs	QUE
en	S	EN
deux	Nc	DEUX
ans	Nc	AN
de	S	DE
service	Nc	SERVICE
,	Fw	,
Jamais	Vvc	Jamais
à	S	À
mon	Ds	MON
amour	Nc	AMOUR
un	Dn	UN
traitement	Nc	TRAITEMENT
si	Rg	SI
doux	Ag	DOUX
...	Fs	...
Et	Vvc	Et
bien	Rg	BIEN
,	Fw	,
le	Da	LE
coeur	Nc	CUR
m'	Pp	JE
en	Pp	EN
dit	Vvc	DIRE
plus	Rg	PLUS
pour	S	POUR
lui	Pp	IL
que	Cs	QUE
pour	S	POUR
vous	Pp	VOUS
.	Fs	.
Croyez	Vvc	CROIRE
-vous	Nc	-vous
l'	Pp	IL
empêcher	Vvn	EMPÊCHER
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
en	Pp	EN
dois	Vvc	DEVOIR
-je	Ag	-je
compte	Nc	COMPTE
?	Fs	?
M'	Pp	JE
abandonner	Vvn	ABANDONNER
ainsi	Rg	AINSI
sans	S	SANS
scrupule	Nc	SCRUPULE
,	Fw	,
sans	S	SANS
honte	Nc	HONTE
?	Fs	?
Après	Vvc	Après
que	Cs	QUE
tout	Di	TOUT
mon	Ds	MON
coeur	Nc	CUR
...	Fs	...
Et	Vvc	Et
quel	Dt	QUEL
engagement	Nc	ENGAGEMENT
M'	Ag	M'
oblige	Vvc	OBLIGER
de	S	DE
répondre	Vvn	RÉPONDRE
à	S	À
votre	Ds	VOTRE
attachement	Nc	ATTACHEMENT
?	Fs	?
De	S	DE
quels	Dt	QUEL
serments	Nc	SERMENT
faussés	Ge	FAUSSER
suis	Vuc	ÊTRE
-je	Ge	-je
vers	S	VERS
vous	Pp	VOUS
coupable	Ag	COUPABLE
?	Fs	?
Qu'	Pt	QUE
ai	Vuc	AVOIR
-je	Ge	-je
promis	Ge	PROMETTRE
?	Fs	?
Vraiment	Rg	VRAIMENT
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
trouve	Vvc	TROUVER
admirable	Ag	ADMIRABLE
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
permettez	Vvc	PERMETTRE
...	Fs	...
Non	Vvc	Non
,	Fw	,
voyons	Vvc	VOIR
jusqu'	S	JUSQUE
au	S+Da	À+LE
bout	Nc	BOUT
;	Fw	;
L'	Vvc	L'
emportement	Nc	EMPORTEMENT
est	Vuc	ÊTRE
noble	Ag	NOBLE
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
entendre	Vvn	ENTENDRE
tout	Pi	TOUT
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
donc	Rg	DONC
tort	Nc	TORT
de	S	DE
me	Pp	JE
plaindre	Vvn	PLAINDRE
,	Fw	,
et	Cc	ET
trop	Rg	TROP
osé	Ge	OSER
prétendre	Vvn	PRÉTENDRE
?	Fs	?
Vous	Pp	VOUS
me	Pp	JE
faites	Vvc	FAIRE
pitié	Nc	PITIÉ
.	Fs	.
Je	Pp	JE
n'	Rp	NE
y	Pp	Y
puis	Vvc	POUVOIR
rien	Pi	RIEN
comprendre	Vvn	COMPRENDRE
.	Fs	.
Tantôt	Vvc	Tantôt
à	S	À
vous	Pp	VOUS
ouïr	Vvn	OUÏR
parler	Vvn	PARLER
de	S	DE
l'	Da	LE
Inconnu	Nc	INCONNU
,	Fw	,
Je	Vvc	Je
croyais	Vvc	CROIRE
que	Cs	QUE
ses	Ds	SON
soins	Nc	SOIN
avaient	Vuc	AVOIR
tout	Rg	TOUT
obtenu	Ge	OBTENIR
,	Fw	,
Qu'	Vvc	Qu'
à	S	À
mon	Ds	MON
feu	Nc	FEU
,	Fw	,
de	S	DE
son	Ds	SON
coeur	Nc	CUR
vous	Pp	VOUS
préfériez	Vvc	PRÉFÉRER
l'	Da	LE
empire	Nc	EMPIRE
.	Fs	.
Maintenant	Rg	MAINTENANT
...	Fs	...
Croyez	Vvc	CROIRE
-vous	Nc	-vous
n'	Rp	NE
avoir	Vun	AVOIR
plus	Rg	PLUS
rien	Pi	RIEN
à	S	À
dire	Vvn	DIRE
?	Fs	?
Non	Rg	NON
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
sinon	Cs	SINON
que	Cs	QUE
j'	Pp	JE
avais	Vuc	AVOIR
mérité	Ge	MÉRITER
,	Fw	,
Pour	Ag	Pour
prix	Nc	PRIX
de	S	DE
ma	Ds	MON
tendresse	Nc	TENDRESSE
,	Fw	,
un	Dn	UN
peu	Rg	PEU
plus	Rg	PLUS
de	S	DE
bonté	Nc	BONTÉ
.	Fs	.
Vous	Pp	VOUS
quittez	Vvc	QUITTER
l'	Da	LE
Inconnu	Nc	INCONNU
,	Fw	,
vous	Pp	VOUS
me	Pp	JE
quittez	Vvc	QUITTER
moi-même	Pp	LUI-MÊME
;	Fw	;
Et	Vvc	Et
ce	Pd	CE
qui	Pr	QUI
me	Pp	JE
confond	Vvc	CONFONDRE
,	Fw	,
le	Pp	IL
Chevalier	Vvc	Chevalier
vous	Pp	VOUS
aime	Vvc	AIMER
,	Fw	,
Lui	Pd	Lui
qui	Pr	QUI
tantôt	Rg	TANTÔT
chagrin	Ag	CHAGRIN
,	Fw	,
et	Cc	ET
d'	S	DE
Olimpe	Nc	Olimpe
jaloux	Ag	JALOUX
...	Fs	...
Quoi	Vvc	Quoi
donc	Rg	DONC
,	Fw	,
le	Da	LE
Chevalier	Nc	CHEVALIER
a	Vuc	AVOIR
de	S	DE
l'	Da	LE
amour	Nc	AMOUR
pour	S	POUR
vous	Pp	VOUS
,	Fw	,
Madame	Nc	MADAME
?	Fs	?
Un	Dn	UN
si	Rg	SI
beau	Ag	BEAU
choix	Nc	CHOIX
redouble	Vvc	REDOUBLER
mon	Ds	MON
estime	Nc	ESTIME
,	Fw	,
Et	Vvc	Et
ce	Pd	CE
que	Pr	QUE
vous	Pp	VOUS
valez	Vvc	VALOIR
le	Pp	IL
rend	Vvc	RENDRE
si	Rg	SI
légitime	Ag	LÉGITIME
,	Fw	,
Que	Vvc	Que
loin	Rg	LOIN
de	S	DE
l'	Pp	IL
en	S	EN
blâmer	Vvn	BLÂMER
,	Fw	,
je	Pp	JE
veux	Vvc	VOULOIR
bien	Rg	BIEN
aujourd'hui	Rg	AUJOURD'HUI
Vous	Vvc	Vous
céder	Vvn	CÉDER
tous	Di	TOUT
les	Da	LE
droits	Nc	DROIT|DROITS
que	Pr	QUE
j'	Pp	JE
eus	Vuc	AVOIR
d'abord	Nc	d'abord
sur	S	SUR
lui	Pp	IL
.	Fs	.
L'	Da	LE
effort	Nc	EFFORT
est	Vuc	ÊTRE
généreux	Ag	GÉNÉREUX
.	Fs	.
Et	Cc	ET
vous	Pp	VOUS
croyez	Vvc	CROIRE
,	Fw	,
Madame	Nc	MADAME
...	Fs	...
Est	Vvc	Est
-ce	Vvc	-ce
une	Dn	UN
nouveauté	Nc	NOUVEAUTÉ
,	Fw	,
qu'	Cs	QUE
une	Dn	UN
nouvelle	Ag	NOUVEAU
flamme	Nc	FLAMME
?	Fs	?
Un	Dn	UN
pareil	Nc	PAREIL
changement	Nc	CHANGEMENT
est	Vuc	ÊTRE
glorieux	Ag	GLORIEUX
pour	S	POUR
vous	Pp	VOUS
.	Fs	.
Il	Pp	IL
marque	Vvc	MARQUER
...	Fs	...
En	Vvc	En
vérité	Nc	VÉRITÉ
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
admire	Vvc	ADMIRER
tous	Pi	TOUT
.	Fs	.
Voilà	Vvc	Voilà
comme	S	COMME
souvent	Rg	SOUVENT
sur	S	SUR
de	Dn	UN
pures	Ag	PUR
chimères	Nc	CHIMÈRE
,	Fw	,
Pour	Nc	POUR
aller	Vvn	ALLER
un	Dn	UN
peu	Rg	PEU
vite	Rg	VITE
,	Fw	,
on	Pp	ON
se	Pp	IL
fait	Vvc	FAIRE
des	Dn	UN
affaires	Nc	AFFAIRE|AFFAIRÉ
.	Fs	.
De	S	DE
votre	Ds	VOTRE
froid	Ag	FROID
accueil	Nc	ACCUEIL
le	Pp	IL
Chevalier	Vvc	Chevalier
surpris	Ge	SURPRENDRE
M'	Vvc	M'
est	Vuc	ÊTRE
venu	Ge	VENIR
demander	Vvn	DEMANDER
raison	Nc	RAISON
de	S	DE
vos	Ds	VOTRE
mépris	Nc	MÉPRIS
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
flatté	Ge	FLATTER
son	Ds	SON
espoir	Nc	ESPOIR
,	Fw	,
et	Cc	ET
rassuré	Ge	RASSURER
sa	Ds	SON
flamme	Nc	FLAMME
;	Fw	;
Un	Vvc	Un
vif	Ag	VIF
transport	Nc	TRANSPORT
de	S	DE
joie	Nc	JOIE
en	Pp	EN
a	Vuc	AVOIR
saisi	Ge	SAISIR
son	Ds	SON
âme	Nc	ÂME
,	Fw	,
Il	Vvc	Il
m'	Pp	JE
a	Vuc	AVOIR
baisé	Ge	BAISER
la	Da	LE
main	Nc	MAIN
,	Fw	,
embrassé	Ge	EMBRASSER
les	Da	LE
genoux	Nc	GENOU
.	Fs	.
Le	Pp	IL
Marquis	Vvc	Marquis
le	Da	LE
voyant	Ga	VOIR
,	Fw	,
s'	Cs	SI
en	Pp	EN
est	Vuc	ÊTRE
montré	Ge	MONTRER
jaloux	Ag	JALOUX
.	Fs	.
Vous	Pp	VOUS
l'	Pp	IL
avez	Vuc	AVOIR
entendu	Ge	ENTENDRE
,	Fw	,
voilà	S	VOILÀ
toute	Di	TOUT
l'	Da	LE
histoire	Nc	HISTOIRE
.	Fs	.
Quoi	Pt	QUE|QUOI
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
...	Fw	...
Je	Vvc	Je
vous	Pp	VOUS
conseille	Vvc	CONSEILLER
encor	Nc	encor
de	S	DE
n'	Rp	NE
en	S	EN
rien	Pi	RIEN
croire	Vvn	CROIRE
.	Fs	.
Ne	Rp	NE
faites	Vvc	FAIRE
pas	Rg	PAS
le	Da	LE
fier	Nc	FIER
de	S	DE
voir	Vvn	VOIR
tout	Pi	TOUT
éclairci	Ge	ÉCLAIRCIR
,	Fw	,
Je	Vvc	Je
n'	Rp	NE
agis	Vvc	AGIR
que	Rg	QUE
pour	S	POUR
moi	Pp	JE
lorsque	Cs	LORSQUE
j'	Pp	JE
en	Pp	EN
use	Vvc	USER
ainsi	Rg	AINSI
.	Fs	.
Mais	Cc	MAIS
rien	Pi	RIEN
n'	Rp	NE
est	Vuc	ÊTRE
débrouillé	Ge	DÉBROUILLER
,	Fw	,
si	Cs	SI
trop	Rg	TROP
de	S	DE
défiance	Nc	DÉFIANCE
Vous	Nc	Vous
fait	Vvc	FAIRE
toujours	Rg	TOUJOURS
tenir	Vvn	TENIR
votre	Ds	VOTRE
choix	Nc	CHOIX
en	S	EN
balance	Nc	BALANCE
.	Fs	.
De	S	DE
moi	Pp	JE
,	Fw	,
de	S	DE
l'	Da	LE
Inconnu	Nc	INCONNU
,	Fw	,
qui	Pr	QUI
le	Pp	IL
doit	Vvc	DEVOIR
emporter	Vvn	EMPORTER
?	Fs	?
Le	Pp	IL
Marquis	Vvc	Marquis
a	S	À
raison	Nc	RAISON
de	S	DE
s'	Pp	SE
en	S	EN
inquiéter	Vvn	INQUIÉTER
,	Fw	,
Et	Vvc	Et
l'	Da	LE
éclaircissement	Nc	ÉCLAIRCISSEMENT
que	Pr	QUE
vous	Pp	VOUS
venez	Vvc	VENIR
de	S	DE
faire	Vvn	FAIRE
,	Fw	,
Ne	Vvc	Ne
nous	Pp	NOUS
rend	Vvc	RENDRE
pas	Rg	PAS
à	S	À
tous	Di	TOUT
le	Da	LE
repos	Nc	REPOS
nécessaire	Ag	NÉCESSAIRE
,	Fw	,
Puisque	Nc	Puisque
Olimpe	Vvc	Olimpe
,	Fw	,
bien	Rg	BIEN
loin	Rg	LOIN
de	S	DE
m'	Pp	JE
aimer	Vvn	AIMER
innocent	Ag	INNOCENT
,	Fw	,
Fait	Vvc	FAIRE
lire	Vvn	LIRE
dans	S	DANS
ses	Ds	SON
yeux	Nc	OEIL|YEUX
l'	Da	LE
ennui	Nc	ENNUI
qu'	Pr	QUE
elle	Pp	IL
en	Pp	EN
ressent	Vvc	RESSENTIR
.	Fs	.
Je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
point	Rg	POINT
répondre	Vvn	RÉPONDRE
à	S	À
qui	Pr	QUI
se	Pp	IL
plaint	Vvc	PLAINDRE
sans	S	SANS
cesse	Nc	CESSE
.	Fs	.
Mais	Cc	MAIS
voyez	Vvc	VOIR
ce	Pd	CE
qu'	Pr	QUE
ici	Rg	ICI
le	Da	LE
hasard	Nc	HASARD
nous	Pp	NOUS
adresse	Vvc	ADRESSER
.	Fs	.
Ils	Pp	ILS
entrent	Vvc	ENTRER
tous	Pi	TOUT
au	S+Da	À+LE
bruit	Nc	BRUIT
des	S+Da	DE+LE|DE+LES
Castagnettes	Nc	CASTAGNETTE
,	Fw	,
et	Cc	ET
des	S+Da	DE+LE|DE+LES
tambours	Nc	TAMBOUR
de	S	DE
Biscaye	Nc	Biscaye
.	Fs	.
Pour	S	POUR
des	Dn	UN
Bohémiens	Nc	Bohémiens
,	Fw	,
cet	Dd	CE
équipage	Nc	ÉQUIPAGE
est	Vuc	ÊTRE
beau	Ag	BEAU
.	Fs	.
On	Pp	ON
les	Pp	ILS
a	Vuc	AVOIR
rencontrés	Ge	RENCONTRER
qui	Pr	QUI
venaient	Vvc	VENIR
au	S+Da	À+LE
Château	Nc	Château
.	Fs	.
Rien	Pi	RIEN
n'	Rp	NE
est	Vuc	ÊTRE
si	Rg	SI
propre	Ag	PROPRE
qu'	Cs	QUE
eux	Pp	EUX
.	Fs	.
La	Da	LE
bande	Nc	BANDE
est	Vuc	ÊTRE
fort	Rg	FORT
complète	Ag	COMPLET
.	Fs	.
Elle	Pp	IL
vaut	Vvc	VALOIR
bien	Rg	BIEN
la	Da	LE
voir	Vvn	VOIR
.	Fs	.
J'	Pp	JE
en	Pp	EN
suis	Vuc	ÊTRE
très	Rg	TRÈS
satisfaite	Ge	SATISFAIRE
.	Fs	.
Nous	Pp	NOUS
ne	Rp	NE
faisons	Vvc	FAIRE
qu'	Rg	QUE
arriver	Vvn	ARRIVER
de	S	DE
Paris	Nc	PARI
,	Fw	,
Où	Vvc	Où
pour	S	POUR
avoir	Vun	AVOIR
dit	Ge	DIRE
des	S+Da	DE+LE|DE+LES
nouvelles	Nc	NOUVEAU|NOUVELLE
,	Fw	,
Assez	Vvc	Assez
agréables	Ag	AGRÉABLE
aux	S+Da	À+LES
Belles	Nc	BEAU
,	Fw	,
On	Vvc	On
nous	Pp	NOUS
a	Vuc	AVOIR
fait	Ge	FAIRE
présent	Ag	PRÉSENT
de	S	DE
ces	Dd	CE
riches	Ag	RICHE
habits	Nc	HABIT|HABITS
;	Fw	;
Mais	Vvc	Mais
rien	Pi	RIEN
n'	Rp	NE
