Cesse	Vvc	CESSER
Ah	I	AH
!	Fs	!
Ne	Rp	NE
présumez	Vvc	PRÉSUMER
pas	Rg	PAS
que	Cs	QUE
leur	Ds	LEUR
mauvaise	Ag	MAUVAIS
foi	Nc	FOI
Puisse	Vvc	POUVOIR
m'	Pp	JE
en	S	EN
imposer	Vvn	IMPOSER
et	Cc	ET
triompher	Vvn	TRIOMPHER
de	S	DE
moi	Pp	JE
.	Fs	.
Dès	Vvc	Dès
ce	Dd	CE
jour	Nc	JOUR
même	Ag	MÊME
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
que	Cs	QUE
je	Pp	JE
me	Pp	JE
justifie	Vvc	JUSTIFIER
.	Fs	.
Pourriez	Vvc	POUVOIR
-vous	Nc	-vous
de	S	DE
ma	Ds	MON
part	Nc	PART
craindre	Vvn	CRAINDRE
une	Dn	UN
perfidie	Nc	PERFIDIE
?	Fs	?
Non	Rg	NON
;	Fw	;
mais	Cc	MAIS
on	Pp	ON
a	Vuc	AVOIR
trompé	Ge	TROMPER
votre	Ds	VOTRE
crédule	Ag	CRÉDULE
amour	Nc	AMOUR
,	Fw	,
Afin	Nc	Afin
que	Pr	QUE
vous	Pp	VOUS
pussiez	Vvc	POUVOIR
me	Pp	JE
tromper	Vvn	TROMPER
à	S	À
mon	Ds	MON
tour	Nc	TOUR
.	Fs	.
La	Da	LE
plus	Rg	PLUS
légère	Ag	LÉGER
peur	Nc	PEUR
corrompt	Vvc	CORROMPRE
les	Da	LE
cours	Nc	COUR|COURS|COURT
timides	Ag	TIMIDE
,	Fw	,
Et	Vvc	Et
des	Dn	UN
plus	Rg	PLUS
vertueux	Ag	VERTUEUX
fait	Vvc	FAIRE
souvent	Rg	SOUVENT
des	Dn	UN
perfides	Ag	PERFIDE
.	Fs	.
Du	S+Da	DE+LE
moins	Nc	MOINS
en	S	EN
ma	Ds	MON
présence	Nc	PRÉSENCE
épargnez	Vvc	ÉPARGNER
Cicéron	Nc	Cicéron
.	Fs	.
Ah	I	AH
!	Fs	!
S'	Pp	SE
il	Pp	IL
écoutait	Vvc	ÉCOUTER
moins	Rg	MOINS
le	Da	LE
dangereux	Ag	DANGEREUX
Caton	Nc	Caton
,	Fw	,
Et	Vvc	Et
les	Da	LE
fantômes	Nc	FANTÔME
vains	Ag	VAIN
d'	S	DE
une	Dn	UN
peur	Nc	PEUR
chimérique	Ag	CHIMÉRIQUE
,	Fw	,
Vous	Nc	Vous
et	Cc	ET
moi	Pp	JE
nous	Pp	NOUS
eussions	Vuc	AVOIR
sauvé	Ge	SAUVER
la	Da	LE
république	Nc	RÉPUBLIQUE
.	Fs	.
Il	Pp	IL
en	Pp	EN
est	Vuc	ÊTRE
temps	Nc	TEMPS
encor	Nc	encor
,	Fw	,
cruel	Ag	CRUEL
,	Fw	,
écoutez	Vvc	ÉCOUTER
-moi	Vvc	-moi
:	Fw	:
N'	Rp	NE
allez	Vvc	ALLER
point	Rg	POINT
au	S+Da	À+LE
sénat	Nc	SÉNAT
,	Fw	,
fiez	Vvc	FIER
-vous	Nc	-vous
à	S	À
ma	Ds	MON
foi	Nc	FOI
.	Fs	.
Sur	S	SUR
de	Dn	UN
vaines	Ag	VAIN
rumeurs	Nc	RUMEUR
votre	Ds	VOTRE
fierté	Nc	FIERTÉ
s'	Pp	SE
abuse	Vvc	ABUSER
;	Fw	;
Songez	Vvc	SONGER
que	Cs	QUE
c'	Pd	CE
est	Vuc	ÊTRE
moi	Pp	JE
seule	Ag	SEUL
ici	Rg	ICI
qui	Pr	QUI
vous	Pp	VOUS
accuse	Vvc	ACCUSER
;	Fw	;
Que	Vvc	Que
je	Pp	JE
puis	Vvc	POUVOIR
d'	S	DE
un	Dn	UN
seul	Ag	SEUL
mot	Nc	MOT
rassurer	Vvn	RASSURER
les	Da	LE
esprits	Nc	ESPRIT|ESPRITS
,	Fw	,
Et	Vvc	Et
dissiper	Vvn	DISSIPER
l'	Da	LE
erreur	Nc	ERREUR
qui	Pr	QUI
les	Pp	ILS
avait	Vuc	AVOIR
surpris	Ge	SURPRENDRE
.	Fs	.
Si	Rg	SI
de	S	DE
nos	Ds	NOTRE
premiers	Ag	PREMIER
feux	Nc	FEU|FEUX
vous	Pp	VOUS
perdez	Vvc	PERDRE
la	Da	LE
mémoire	Nc	MÉMOIRE
,	Fw	,
Songez	Vvc	SONGER
du	S+Da	DE+LE
moins	Nc	MOINS
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
y	Pp	Y
va	Vvc	ALLER
de	S	DE
ma	Ds	MON
gloire	Nc	GLOIRE
.	Fs	.
Quoi	Pt	QUE|QUOI
!	Fs	!
Vous	Pp	VOUS
pouvez	Vvc	POUVOIR
m'	Pp	JE
aimer	Vvn	AIMER
,	Fw	,
et	Cc	ET
me	Pp	JE
sacrifier	Vvn	SACRIFIER
À	Nc	À
l'	Da	LE
orgueilleux	Ag	ORGUEILLEUX
honneur	Nc	HONNEUR
de	S	DE
vous	Pp	VOUS
justifier	Vvn	JUSTIFIER
!	Fs	!
L'	Da	LE
amour	Nc	AMOUR
vous	Pp	VOUS
justifie	Vvc	JUSTIFIER
et	Cc	ET
reprend	Vvc	REPRENDRE
son	Ds	SON
empire	Nc	EMPIRE
:	Fw	:
Quand	Cs	QUAND
mon	Ds	MON
cour	Nc	COUR
vous	Pp	VOUS
absout	Vvc	ABSOUDRE
,	Fw	,
mon	Ds	MON
cour	Nc	COUR
doit	Vvc	DEVOIR
vous	Pp	VOUS
suffire	Vvn	SUFFIRE
.	Fs	.
Le	Da	LE
sénat	Nc	SÉNAT
contre	S	CONTRE
vous	Pp	VOUS
n'	Rp	NE
a	Vuc	AVOIR
rien	Pi	RIEN
fait	Ge	FAIRE
publier	Vvn	PUBLIER
:	Fw	:
Ah	I	AH
!	Fs	!
Laissez	Vvc	LAISSER
-moi	Vvc	-moi
l'	Da	LE
honneur	Nc	HONNEUR
de	S	DE
vous	Pp	VOUS
concilier	Vvn	CONCILIER
;	Fw	;
Laissez	Vvc	LAISSER
-moi	Vvc	-moi
réunir	Vvn	RÉUNIR
mon	Ds	MON
amant	Nc	AMANT
et	Cc	ET
mon	Ds	MON
père	Nc	PÈRE
.	Fs	.
Hélas	Vvc	Hélas
!	Fs	!
Était	Nc	Était
-ce	Vvc	-ce
à	S	À
moi	Pp	JE
d'	S	DE
en	Pp	EN
parler	Vvn	PARLER
la	Da	LE
première	Nc	PREMIER|PREMIÈRE
?	Fs	?
L'	Da	LE
amour	Nc	AMOUR
n'	Rp	NE
offre	Vvc	OFFRIR
donc	Rg	DONC
plus	Rg	PLUS
à	S	À
vos	Ds	VOTRE
tendres	Ag	TENDRE
souhaits	Nc	SOUHAIT
Aucun	Ag	AUCUN
bien	Nc	BIEN
qui	Pr	QUI
vous	Pp	VOUS
puisse	Vvc	POUVOIR
engager	Vvn	ENGAGER
à	S	À
la	Da	LE
paix	Nc	PAIX
!	Fs	!
Vous	Pp	VOUS
êtes	Vuc	ÊTRE
des	Dn	UN
romains	Nc	ROMAIN
la	Da	LE
plus	Rg	PLUS
noble	Ag	NOBLE
espérance	Nc	ESPÉRANCE
,	Fw	,
Daignez	Vvc	DAIGNER
contre	S	CONTRE
vous	Pp	VOUS
-même	Vvc	-même
embrasser	Vvn	EMBRASSER
leur	Ds	LEUR
défense	Nc	DÉFENSE
.	Fs	.
De	S	DE
quoi	Pr	QUE|QUOI
vous	Pp	VOUS
plaignez	Vvc	PLAINDRE
-vous	Nc	-vous
,	Fw	,
quand	Cs	QUAND
c'	Pd	CE
est	Vuc	ÊTRE
vous	Pp	VOUS
seul	Ag	SEUL
,	Fw	,
ingrat	Ag	INGRAT
,	Fw	,
Qui	Vvc	Qui
voulez	Vvc	VOULOIR
aujourd'hui	Rg	AUJOURD'HUI
convoquer	Vvn	CONVOQUER
le	Da	LE
sénat	Nc	SÉNAT
?	Fs	?
Si	Cs	SI
vous	Pp	VOUS
vous	Pp	VOUS
obstinez	Vvc	OBSTINER
encore	Rg	ENCORE
à	S	À
vous	Pp	VOUS
défendre	Vvn	DÉFENDRE
,	Fw	,
Le	Vvc	Le
consul	Nc	CONSUL
à	S	À
son	Ds	SON
tour	Nc	TOUR
voudra	Vvc	VOULOIR
s'	Cs	SI
y	Pp	Y
faire	Vvn	FAIRE
entendre	Vvn	ENTENDRE
;	Fw	;
Et	Vvc	Et
bientôt	Rg	BIENTÔT
vos	Ds	VOTRE
amis	Nc	AMI
,	Fw	,
ardents	Ag	ARDENT
et	Cc	ET
furieux	Ag	FURIEUX
,	Fw	,
De	Vvc	De
carnage	Nc	CARNAGE
et	Cc	ET
d'	S	DE
horreur	Nc	HORREUR
vont	Vvc	ALLER
remplir	Vvn	REMPLIR
tous	Di	TOUT
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
.	Fs	.
Voulez	Vvc	VOULOIR
-vous	Nc	-vous
mettre	Vvn	METTRE
en	S	EN
feu	Nc	FEU
la	Da	LE
ville	Nc	VILLE
infortunée	Ag	INFORTUNÉ
Que	Vvc	Que
votre	Ds	VOTRE
amante	Nc	AMANT
habite	Vvc	HABITER
,	Fw	,
où	Pr	OÙ
votre	Ds	VOTRE
amante	Nc	AMANT
est	Vuc	ÊTRE
née	Ge	NAÎTRE
?	Fs	?
Laissez	Vvc	LAISSER
-moi	Vvc	-moi
désarmer	Vvn	DÉSARMER
vos	Ds	VOTRE
redoutables	Ag	REDOUTABLE
mains	Nc	MAIN
;	Fw	;
Accordez	Vvc	ACCORDER
à	S	À
mes	Ds	MON
pleurs	Nc	PLEUR
la	Da	LE
grâce	Nc	GRÂCE
des	S+Da	DE+LE|DE+LES
romains	Nc	ROMAIN
;	Fw	;
Et	Vvc	Et
qu'	Cs	QUE
il	Pp	IL
soit	Vuc	ÊTRE
dit	Ge	DIRE
du	S+Da	DE+LE
moins	Nc	MOINS
de	S	DE
l'	Da	LE
heureuse	Ag	HEUREUX
Tullie	Nc	Tullie
Que	Vvc	Que
le	Da	LE
dieu	Nc	DIEU
de	S	DE
son	Ds	SON
cour	Nc	COUR
fut	Vuc	ÊTRE
dieu	Nc	DIEU
de	S	DE
sa	Ds	SON
patrie	Nc	PATRIE
.	Fs	.
Ah	I	AH
,	Fw	,
Madame	Nc	MADAME
!	Fs	!
Cessez	Vvc	CESSER
de	S	DE
vouloir	Vvn	VOULOIR
m'	Pp	JE
abuser	Vvn	ABUSER
.	Fs	.
J'	Pp	JE
aimerais	Vvc	AIMER
mieux	Rg	MIEUX
vous	Pp	VOUS
voir	Vvn	VOIR
,	Fw	,
constante	Ag	CONSTANT
à	S	À
m'	Pp	JE
accuser	Vvn	ACCUSER
,	Fw	,
Armer	Nc	ARMER
contre	S	CONTRE
ma	Ds	MON
vie	Nc	VIE
un	Dn	UN
sénat	Nc	SÉNAT
qui	Pr	QUI
m'	Pp	JE
abhorre	Vvc	ABHORRER
.	Fs	.
Quoi	Pt	QUE|QUOI
!	Fs	!
C'	Pd	CE
est	Vuc	ÊTRE
moi	Pp	JE
qu'	Pr	QUE
on	Pp	ON
veut	Vvc	VOULOIR
perdre	Vvn	PERDRE
,	Fw	,
et	Cc	ET
c'	Pd	CE
est	Vuc	ÊTRE
moi	Pp	JE
qu'	Pr	QUE
on	Pp	ON
implore	Vvc	IMPLORER
!	Fs	!
Que	Pt	QUE
dis	Vvc	DIRE
-je	Nc	-je
?	Fs	?
C'	Pd	CE
est	Vuc	ÊTRE
à	S	À
moi	Pp	JE
que	Pr	QUE
Tullie	Vvc	Tullie
a	S	À
recours	Nc	RECOURS
Pour	Ag	Pour
sauver	Vvn	SAUVER
les	Da	LE
cruels	Ag	CRUEL
qui	Pr	QUI
poursuivent	Vvc	POURSUIVRE
mes	Ds	MON
jours	Nc	JOUR|JOURS
!	Fs	!
C'	Pd	CE
est	Vuc	ÊTRE
pour	S	POUR
eux	Pp	EUX
,	Fw	,
non	Rg	NON
pour	S	POUR
moi	Pp	JE
,	Fw	,
qu'	Cs	QUE
elle	Pp	IL
verse	Vvc	VERSER
des	Dn	UN
larmes	Nc	LARME
!	Fs	!
Et	Cc	ET
,	Fw	,
loin	Rg	LOIN
de	S	DE
m'	Pp	JE
arracher	Vvn	ARRACHER
à	S	À
leurs	Ds	LEUR
perfides	Ag	PERFIDE
armes	Nc	ARME|ARMÉ
,	Fw	,
Je	Vvc	Je
la	Pp	IL
vois	Vvc	ALLER|VOIR
avec	S	AVEC
eux	Pp	EUX
conspirer	Vvn	CONSPIRER
à	S	À
l'	Da	LE
envi	Nc	ENNUI|ENVI
!	Fs	!
Rendez	Vvc	RENDRE
-moi	Vvc	-moi
donc	Rg	DONC
l'	Da	LE
honneur	Nc	HONNEUR
que	Pr	QUE
vous	Pp	VOUS
m'	Pp	JE
avez	Vuc	AVOIR
ravi	Ge	RAVIR
,	Fw	,
Si	Vvc	Si
vous	Pp	VOUS
ne	Rp	NE
voulez	Vvc	VOULOIR
pas	Rg	PAS
que	Cs	QUE
j'	Pp	JE
aille	Vvc	AILLER|ALLER
le	Pp	IL
défendre	Vvn	DÉFENDRE
.	Fs	.
Mais	Cc	MAIS
en	S	EN
vain	Ag	VAIN
par	S	PAR
vos	Ds	VOTRE
pleurs	Nc	PLEUR
on	Pp	ON
cherche	Vvc	CHERCHER
à	S	À
me	Pp	JE
surprendre	Vvn	SURPRENDRE
.	Fs	.
Eh	I	EH
!	Fs	!
Sur	S	SUR
quoi	Pr	QUE|QUOI
votre	Ds	VOTRE
amour	Nc	AMOUR
prétend-il	Vvc	prétend-il
m'	Pp	JE
émouvoir	Vvn	ÉMOUVOIR
?	Fs	?
A-t-il	V	AVOIR
dans	S	DANS
votre	Ds	VOTRE
cour	Nc	COUR
triomphé	Ge	TRIOMPHER
du	S+Da	DE+LE
devoir	Nc	DEVOIR
?	Fs	?
Quoi	Pt	QUE|QUOI
!	Fs	!
Sur	S	SUR
le	Da	LE
seul	Ag	SEUL
rapport	Nc	RAPPORT
d'	S	DE
un	Dn	UN
témoin	Nc	TÉMOIN
méprisable	Ag	MÉPRISABLE
;	Fw	;
Sans	Vvc	Sans
rien	Pi	RIEN
examiner	Vvn	EXAMINER
,	Fw	,
vous	Pp	VOUS
me	Pp	JE
croyez	Vvc	CROIRE
coupable	Ag	COUPABLE
!	Fs	!
Et	Cc	ET
sans	S	SANS
en	Pp	EN
exiger	Vvn	EXIGER
d'	Dn	UN
autre	Ag	AUTRE
éclaircissement	Nc	ÉCLAIRCISSEMENT
Votre	Nc	Votre
austère	Ag	AUSTÈRE
vertu	Nc	VERTU
sacrifie	Vvc	SACRIFIER
un	Dn	UN
amant	Nc	AMANT
!	Fs	!
Cet	Dd	CE
exemple	Nc	EXEMPLE
est	Vuc	ÊTRE
si	Rg	SI
grand	Ag	GRAND
qu'	Cs	QUE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
que	Cs	QUE
je	Pp	JE
l'	Pp	IL
imite	Vvc	IMITER
.	Fs	.
Plus	Rg	PLUS
vous	Pp	VOUS
m'	Pp	JE
attendrissez	Vvc	ATTENDRIR
,	Fw	,
plus	Rg	PLUS
mon	Ds	MON
honneur	Nc	HONNEUR
m'	Pp	JE
invite	Vvc	INVITER
À	Nc	À
m'	Pp	JE
immoler	Vvn	IMMOLER
moi-même	Pp	LUI-MÊME
à	S	À
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
me	Pp	JE
dois	Vvc	DEVOIR
.	Fs	.
Hé	Vvc	Hé
bien	Rg	BIEN
!	Fs	!
Cruel	Ag	CRUEL
!	Fs	!
Adieu	Nc	ADIEU
,	Fw	,
pour	S	POUR
la	Da	LE
dernière	Ag	DERNIER
fois	Nc	FOI|FOIS
.	Fs	.
Que	Cs	QUE
je	Pp	JE
me	Pp	JE
sens	Vvc	SENTIR
touché	Ge	TOUCHER
!	Fs	!
Que	Cs	QUE
mon	Ds	MON
âme	Nc	ÂME
est	Vuc	ÊTRE
émue	Ge	ÉMOUVOIR
!	Fs	!
Ah	I	AH
!	Fs	!
Que	Pt	QUE
n'	Rp	NE
ai	Vuc	AVOIR
-je	Nc	-je
évité	Ge	ÉVITER
cette	Dd	CE
fatale	Ag	FATAL
vue	Nc	VUE
!	Fs	!
Mais	Cc	MAIS
j'	Pp	JE
aperçois	Vvc	APERCEVOIR
Probus	Nc	Probus
.	Fs	.
Je	Pp	JE
viens	Vvc	VENIR
vous	Pp	VOUS
avertir	Vvn	AVERTIR
Que	Vvc	Que
dès	S	DÈS
ce	Dd	CE
même	Ag	MÊME
instant	Nc	INSTANT
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
partir	Vvn	PARTIR
.	Fs	.
Tout	Rg	TOUT
s'	Pp	SE
arme	Vvc	ARMER
contre	S	CONTRE
vous	Pp	VOUS
,	Fw	,
et	Cc	ET
le	Da	LE
sénat	Nc	SÉNAT
s'	Pp	SE
assemble	Vvc	ASSEMBLER
.	Fs	.
Qu'	Pt	QUE
aurais	Vuc	AVOIR
-je	Ge	-je
à	S	À
redouter	Vvn	REDOUTER
d'	S	DE
un	Dn	UN
ennemi	Nc	ENNEMI
qui	Pr	QUI
tremble	Vvc	TREMBLER
?	Fs	?
Je	Pp	JE
veux	Vvc	VOULOIR
,	Fw	,
à	S	À
commencer	Vvn	COMMENCER
par	S	PAR
le	Da	LE
plus	Rg	PLUS
fier	Ag	FIER
de	S	DE
tous	Pi	TOUT
,	Fw	,
Les	Vvc	Les
voir	Vvn	VOIR
dans	S	DANS
un	Dn	UN
moment	Nc	MOMENT
tomber	Vvn	TOMBER
à	S	À
mes	Ds	MON
genoux	Nc	GENOU
;	Fw	;
Et	Vvc	Et
je	Pp	JE
vais	Vvc	ALLER
les	Pp	ILS
trouver	Vvn	TROUVER
.	Fs	.
Quoi	Pt	QUE|QUOI
!	Fs	!
Seul	Ag	SEUL
et	Cc	ET
sans	S	SANS
défense	Nc	DÉFENSE
?	Fs	?
Aucun	Pi	AUCUN
d'	S	DE
eux	Pp	EUX
n'	Rp	NE
osera	Vvc	OSER
soutenir	Vvn	SOUTENIR
ma	Ds	MON
présence	Nc	PRÉSENCE
:	Fw	:
Ainsi	Rg	AINSI
ne	Rp	NE
craignez	Vvc	CRAINDRE
rien	Pi	RIEN
.	Fs	.
Seigneur	Nc	SEIGNEUR
,	Fw	,
y	Pp	Y
pensez	Vvc	PENSER
-vous	Nc	-vous
?	Fs	?
Songez	Vvc	SONGER
que	Cs	QUE
Romulus	Nc	Romulus
expira	Vvc	EXPIRER
sous	S	SOUS
leurs	Ds	LEUR
coups	Nc	COUP
.	Fs	.
Je	Pp	JE
ne	Rp	NE
condamne	Vvc	CONDAMNER
point	Rg	POINT
une	Dn	UN
noble	Ag	NOBLE
assurance	Nc	ASSURANCE
;	Fw	;
Mais	Vvc	Mais
on	Pp	ON
n'	Rp	NE
en	Pp	EN
doit	Vvc	DEVOIR
pas	Rg	PAS
moins	Rg	MOINS
consulter	Vvn	CONSULTER
la	Da	LE
prudence	Nc	PRUDENCE
.	Fs	.
Plus	Rg	PLUS
le	Da	LE
sénat	Nc	SÉNAT
vous	Pp	VOUS
craint	Vvc	CRAINDRE
,	Fw	,
plus	Rg	PLUS
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
du	S+Da	DE+LE
sénat	Nc	SÉNAT
Craindre	Vvc	Craindre
contre	S	CONTRE
vos	Ds	VOTRE
jours	Nc	JOUR|JOURS
un	Dn	UN
secret	Ag	SECRET
attentat	Nc	ATTENTAT
.	Fs	.
Non	Rg	NON
,	Fw	,
Probus	Nc	Probus
;	Fw	;
et	Cc	ET
je	Pp	JE
brave	Vvc	BRAVER
un	Dn	UN
péril	Nc	PÉRIL
qui	Pr	QUI
vous	Pp	VOUS
glace	Vvc	GLACER
.	Fs	.
Le	Da	LE
succès	Nc	SUCCÈS
fut	Vuc	ÊTRE
toujours	Rg	TOUJOURS
un	Dn	UN
enfant	Nc	ENFANT
de	S	DE
l'	Da	LE
audace	Nc	AUDACE
.	Fs	.
L'	Da	LE
homme	Nc	HOMME
prudent	Ag	PRUDENT
voit	Vvc	VOIR
trop	Rg	TROP
,	Fw	,
l'	Da	LE
illusion	Nc	ILLUSION
le	Pp	IL
suit	Vvc	SUIVRE
;	Fw	;
L'	Vvc	L'
intrépide	Ag	INTRÉPIDE
voit	Vvc	VOIR
mieux	Rg	MIEUX
,	Fw	,
et	Cc	ET
le	Da	LE
fantôme	Nc	FANTÔME
fuit	Vvc	FUIR
;	Fw	;
L'	Vvc	L'
instant	Nc	INSTANT
le	Da	LE
plus	Rg	PLUS
terrible	Ag	TERRIBLE
éclaire	Vvc	ÉCLAIRER
son	Ds	SON
courage	Nc	COURAGE
,	Fw	,
Et	Vvc	Et
le	Da	LE
plus	Rg	PLUS
téméraire	Ag	TÉMÉRAIRE
est	Vuc	ÊTRE
alors	Rg	ALORS
le	Da	LE
plus	Rg	PLUS
sage	Ag	SAGE
.	Fs	.
L'	Da	LE
imprudence	Nc	IMPRUDENCE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
dans	S	DANS
la	Da	LE
témérité	Nc	TÉMÉRITÉ
;	Fw	;
Elle	Vvc	Elle
est	Vuc	ÊTRE
dans	S	DANS
un	Dn	UN
projet	Nc	PROJET
faux	Ag	FAUX
et	Cc	ET
mal	Rg	MAL
concerté	Ge	CONCERTER
;	Fw	;
Mais	Vvc	Mais
s'	Cs	SI
il	Pp	IL
est	Vuc	ÊTRE
bien	Rg	BIEN
suivi	Ge	SUIVRE
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
trait	Nc	TRAIT
de	S	DE
prudence	Nc	PRUDENCE
Que	Vvc	Que
d'	S	DE
aller	Vvn	ALLER
quelquefois	Rg	QUELQUEFOIS
jusques	Nc	jusques
à	S	À
l'	Da	LE
insolence	Nc	INSOLENCE
;	Fw	;
Et	Vvc	Et
je	Pp	JE
sais	Vvc	SAVOIR
,	Fw	,
pour	S	POUR
dompter	Vvn	DOMPTER
les	Da	LE
plus	Rg	PLUS
impérieux	Ag	IMPÉRIEUX
,	Fw	,
Qu'	Vvc	Qu'
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
souvent	Rg	SOUVENT
moins	Rg	MOINS
d'	S	DE
art	Nc	ART
que	Cs	QUE
de	S	DE
mépris	Nc	MÉPRIS
pour	S	POUR
eux	Pp	EUX
.	Fs	.
Adieu	Nc	ADIEU
:	Fw	:
dans	S	DANS
un	Dn	UN
moment	Nc	MOMENT
ils	Pp	ILS
me	Pp	JE
verront	Vvc	VOIR
paraître	Vvn	PARAÎTRE
En	Nc	En
criminel	Ag	CRIMINEL
qui	Pr	QUI
vient	Vvc	VENIR
leur	Pp	LEUR
annoncer	Vvn	ANNONCER
un	Dn	UN
maître	Nc	MAÎTRE
.	Fs	.
Arbitres	Nc	ARBITRE
souverains	Nc	SOUVERAIN
de	S	DE
Rome	Nc	Rome
et	Cc	ET
de	S	DE
ses	Ds	SON
lois	Nc	LOI
,	Fw	,
Qui	Vvc	Qui
parmi	S	PARMI
vos	Ds	VOTRE
sujets	Nc	SUJET
comptez	Vvc	COMPTER
les	Da	LE
plus	Rg	PLUS
grands	Ag	GRAND
rois	Nc	ROI
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
viens	Vvc	VENIR
point	Rg	POINT
ici	Rg	ICI
,	Fw	,
jaloux	Nc	JALOUX
de	S	DE
votre	Ds	VOTRE
gloire	Nc	GLOIRE
,	Fw	,
Briguer	Nc	BRIGUER
avec	S	AVEC
éclat	Nc	ÉCLAT
le	Da	LE
prix	Nc	PRIX
d'	S	DE
une	Dn	UN
victoire	Nc	VICTOIRE
;	Fw	;
Le	Vvc	Le
sort	Nc	SORT
,	Fw	,
à	S	À
mes	Ds	MON
pareils	Nc	PAREIL
prodiguant	Ga	PRODIGUER
ses	Ds	SON
faveurs	Nc	FAVEUR
,	Fw	,
Me	Vvc	Me
réservait	Vvc	RÉSERVER
le	Da	LE
soin	Nc	SOIN
d'	S	DE
annoncer	Vvn	ANNONCER
des	Dn	UN
malheurs	Nc	MALHEUR
:	Fw	:
De	S	DE
mon	Ds	MON
amour	Nc	AMOUR
pour	S	POUR
vous	Pp	VOUS
tel	Di	TEL
est	Vuc	ÊTRE
le	Da	LE
premier	Ag	PREMIER
gage	Nc	GAGE
,	Fw	,
Et	Vvc	Et
de	S	DE
mon	Ds	MON
consulat	Nc	CONSULAT
le	Da	LE
funeste	Ag	FUNESTE
partage	Nc	PARTAGE
.	Fs	.
Tandis	Nc	Tandis
qu'	Pr	QUE
enorgueillis	Vvc	ENORGUEILLIR
par	S	PAR
tant	Rg	TANT
d'	S	DE
heureux	Ag	HEUREUX
travaux	Nc	TRAVAIL|TRAVAUX
Vous	Nc	Vous
pouviez	Vvc	POUVOIR
méditer	Vvn	MÉDITER
des	Dn	UN
triomphes	Nc	TRIOMPHE
nouveaux	Ag	NOUVEAU
,	Fw	,
De	Vvc	De
la	Da	LE
terre	Nc	TERRE
et	Cc	ET
des	S+Da	DE+LE|DE+LES
mers	Nc	MER
vous	Pp	VOUS
promettre	Vvn	PROMETTRE
l'	Da	LE
empire	Nc	EMPIRE
,	Fw	,
Un	Vvc	Un
seul	Ag	SEUL
homme	Nc	HOMME
à	S	À
vos	Ds	VOTRE
yeux	Nc	OEIL|YEUX
travaille	Vvc	TRAVAILLER
à	S	À
vous	Pp	VOUS
proscrire	Vvn	PROSCRIRE
:	Fw	:
Pourrai	Vvc	POUVOIR
-je	Nc	-je
sans	S	SANS
frémir	Vvn	FRÉMIR
nommer	Vvn	NOMMER
Catilina	Vvc	Catilina
,	Fw	,
L'	Vvc	L'
héritier	Nc	HÉRITIER
des	S+Da	DE+LE|DE+LES
fureurs	Nc	FUREUR
du	S+Da	DE+LE
barbare	Ag	BARBARE
Sylla	Vvc	Sylla
;	Fw	;
Lui	Pd	Lui
que	Pr	QUE
la	Da	LE
cruauté	Nc	CRUAUTÉ
,	Fw	,
l'	Da	LE
orgueil	Nc	ORGUEIL
,	Fw	,
et	Cc	ET
l'	Da	LE
insolence	Nc	INSOLENCE
,	Fw	,
N'	Vvc	N'
ont	Vuc	AVOIR
que	Rg	QUE
trop	Rg	TROP
parmi	S	PARMI
nous	Pp	NOUS
signalé	Ge	SIGNALER
dès	S	DÈS
l'	Da	LE
enfance	Nc	ENFANCE
;	Fw	;
Lui	Pd	Lui
qui	Pr	QUI
,	Fw	,
toujours	Rg	TOUJOURS
coupable	Ag	COUPABLE
et	Cc	ET
toujours	Rg	TOUJOURS
impuni	Ag	IMPUNI
,	Fw	,
Veut	Vvc	VOULOIR
,	Fw	,
ce	Pd	CE
que	Pr	QUE
n'	Rp	NE
eût	Vuc	AVOIR
osé	Ge	OSER
l'	Da	LE
univers	Nc	UNIVERS
réuni	Ge	RÉUNIR
,	Fw	,
Subjuguer	Vvn	SUBJUGUER
les	Da	LE
romains	Nc	ROMAIN
?	Fs	?
ô	I	OH
vous	Pp	VOUS
,	Fw	,
que	Pr	QUE
Rome	Vvc	Rome
adore	Nc	ADORÉ
,	Fw	,
Et	Vvc	Et
qui	Pr	QUI
par	S	PAR
vos	Ds	VOTRE
vertus	Nc	VERTU
la	Pp	IL
soutenez	Vvc	SOUTENIR
encore	Rg	ENCORE
,	Fw	,
Vous	Nc	Vous
,	Fw	,
l'	Da	LE
appui	Nc	APPUI
du	S+Da	DE+LE
sénat	Nc	SÉNAT
et	Cc	ET
l'	Da	LE
exemple	Nc	EXEMPLE
à	S	À
la	Da	LE
fois	Nc	FOI|FOIS
,	Fw	,
Incorruptible	Ag	INCORRUPTIBLE
