Arrête	Vvc	Arrête
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
le	Da	LE
paquet	Nc	PAQUET
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
et	Cc	ET
si	Cs	SI
j'	Pp	JE
ai	Vuc	AVOIR
fait	Ge	FAIRE
promettre	Vvn	PROMETTRE
Qu'	Vvc	Qu'
on	Pp	ON
me	Pp	JE
reconnaîtra	Vvc	RECONNAÎTRE
s'	Cs	SI
il	Pp	IL
vient	Vvc	VENIR
quelqu'autre	Di	quelqu'autre
lettre	Nc	LETTRE|LETTRÉ
.	Fs	.
Voyons	Vvc	VOIR
en	S	EN
le	Da	LE
secret	Nc	SECRET
,	Fw	,
et	Cc	ET
si	Cs	SI
le	Da	LE
cavalier	Nc	CAVALIER
N'	Vvc	N'
a	S	À
rien	Pi	RIEN
au	S+Da	À+LE
fond	Nc	FOND
du	S+Da	DE+LE
cur	Nc	CUR
de	S	DE
plus	Rg	PLUS
particulier	Ag	PARTICULIER
.	Fs	.
Lettre	Nc	LETTRE|LETTRÉ
de	S	DE
Florinde	Vvc	Florinde
à	S	À
Filemon	Nc	Filemon
.	Fs	.
MONSIEUR	Nc	MONSIEUR
.	Fs	.
Le	Da	LE
Ciel	Nc	CIEL
a	Vuc	AVOIR
voulu	Ge	VOULOIR
pour	S	POUR
ma	Ds	MON
joie	Nc	JOIE
et	Cc	ET
pour	S	POUR
votre	Ds	VOTRE
repos	Nc	REPOS
,	Fw	,
que	Cs	QUE
mon	Ds	MON
mari	Nc	MARI
ait	Vuc	AVOIR
presque	Rg	PRESQUE
été	Ge	ÊTRE
aussitôt	Rg	AUSSITÔT
guéri	Ge	GUÉRIR
que	Rg	QUE
blessé	Ge	BLESSER
;	Fw	;
si	Cs	SI
une	Dn	UN
démarche	Nc	DÉMARCHE
qu'	Pr	QUE
il	Pp	IL
fit	Vvc	FAIRE
,	Fw	,
ne	Rp	NE
le	Pp	IL
garantit	Vvc	GARANTIR
pas	Rg	PAS
tout	Rg	TOUT
à	S	À
fait	Nc	FAIT
du	S+Da	DE+LE
coup	Nc	COUP
que	Pr	QUE
vous	Pp	VOUS
lui	Pp	IL
portâtes	Vvc	PORTER
,	Fw	,
il	Pp	IL
le	Pp	IL
rendit	Vvc	RENDRE
léger	Ag	LÉGER
.	Fs	.
Le	Da	LE
pied	Nc	PIED
lui	Pp	IL
manqua	Vvc	MANQUER
,	Fw	,
non	Rg	NON
la	Da	LE
force	Nc	FORCE|FORCÉ
,	Fw	,
ni	Cc	NI
la	Da	LE
résolution	Nc	RÉSOLUTION
.	Fs	.
Il	Pp	IL
se	Pp	IL
porte	Vvc	PORTER
aussi	Rg	AUSSI
bien	Rg	BIEN
qu'	Cs	QUE
auparavant	Rg	AUPARAVANT
;	Fw	;
mais	Cc	MAIS
j'	Pp	JE
en	Pp	EN
suis	Vuc	ÊTRE
plus	Rg	PLUS
maltraitée	Ge	MALTRAITER
que	Cs	QUE
jamais	Rg	JAMAIS
:	Fw	:
ses	Ds	SON
soupçons	Nc	SOUPÇON
le	Pp	IL
travaillent	Vvc	TRAVAILLER
sans	S	SANS
trêve	Nc	TRÊVE
,	Fw	,
et	Cc	ET
lui	Pp	IL
me	Pp	JE
persécute	Vvc	PERSÉCUTER
sans	S	SANS
relâche	Nc	RELÂCHE
.	Fs	.
S'	Pp	SE
il	Pp	IL
continue	Vvc	CONTINUER
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
le	Pp	IL
manderai	Vvc	MANDER
;	Fw	;
mais	Cc	MAIS
partez	Vvc	PARTIR
aussitôt	Rg	AUSSITÔT
,	Fw	,
et	Cc	ET
si	Cs	SI
vous	Pp	VOUS
êtes	Vuc	ÊTRE
généreux	Ag	GÉNÉREUX
,	Fw	,
venez	Vvc	VENIR
délivrer	Vvn	DÉLIVRER
de	S	DE
peine	Nc	PEINE
l'	Pp	IL
innocente	Vvc	INNOCENTER
autant	Rg	AUTANT
qu'	Rg	QUE
affligée	Ge	AFFLIGER
FLORINDE	Vvc	FLORINDE
.	Fs	.
Nous	Pp	NOUS
mettrons	Vvc	METTRE
tant	Rg	TANT
la	Da	LE
ruse	Nc	RUSE
,	Fw	,
et	Cc	ET
l'	Da	LE
intrigue	Nc	INTRIGUE
en	S	EN
usage	Nc	USAGE
,	Fw	,
Que	Vvc	Que
nous	Pp	NOUS
l'	Pp	IL
empêcherons	Vvc	EMPÊCHER
de	S	DE
faire	Vvn	FAIRE
ce	Dd	CE
voyage	Nc	VOYAGE
.	Fs	.
Détournez	Vvc	Détournez
ce	Dd	CE
papier	Nc	PAPIER
,	Fw	,
Léandre	Nc	Léandre
vient	Vvc	VENIR
à	S	À
nous	Pp	NOUS
.	Fs	.
Que	Pt	QUE
craignez	Vvc	CRAINDRE
vous	Pp	VOUS
de	S	DE
moi	Pp	JE
,	Fw	,
quel	Dt	QUEL
écrit	Nc	ÉCRIT
cachez	Vvc	CACHER
vous	Pp	VOUS
?	Fs	?
À	Vvc	À
voir	Vvn	VOIR
votre	Ds	VOTRE
maintien	Nc	MAINTIEN
vous	Pp	VOUS
paraissez	Vvc	PARAÎTRE
surprise	Nc	SURPRISE
.	Fs	.
Qu'	Pt	QUE
est	Vuc	ÊTRE
-ce	Vvc	-ce
?	Fs	?
Ce	Pd	CE
sont	Vuc	ÊTRE
des	Dn	UN
vers	Nc	VER|VERS|VERT
qu'	Pr	QUE
on	Pp	ON
a	Vuc	AVOIR
fait	Ge	FAIRE
pour	S	POUR
Clorise	Nc	Clorise
.	Fs	.
D'	S	DE
amour	Nc	AMOUR
?	Fs	?
Peut	Vvc	POUVOIR
être	Vun	ÊTRE
bien	Rg	BIEN
.	Fs	.
Vous	Pp	VOUS
voulez	Vvc	VOULOIR
tout	Rg	TOUT
savoir	Vvn	SAVOIR
?	Fs	?
Ne	Rp	NE
vous	Pp	VOUS
en	Pp	EN
fâchez	Vvc	FÂCHER
point	Rg	POINT
,	Fw	,
je	Pp	JE
ne	Rp	NE
les	Pp	ILS
veux	Vvc	VOULOIR
pas	Rg	PAS
voir	Vvn	VOIR
;	Fw	;
Mais	Vvc	Mais
je	Pp	JE
désirerais	Vvc	DÉSIRER
d'	S	DE
entendre	Vvn	ENTENDRE
de	S	DE
vous	Pp	VOUS
même	Ag	MÊME
,	Fw	,
Si	Vvc	Si
notre	Ds	NOTRE
nouvel	Ag	NOUVEAU
hôte	Nc	HÔTE
est	Vuc	ÊTRE
indigne	Ag	INDIGNE
qu'	Cs	QUE
on	Pp	ON
l'	Pp	IL
aime	Vvc	AIMER
.	Fs	.
Il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
haïssable	Ag	HAÏSSABLE
,	Fw	,
il	Pp	IL
le	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
avouer	Vvn	AVOUER
,	Fw	,
Mais	Vvc	Mais
qu'	Cs	QUE
a-t-il	V	AVOIR
tant	Rg	TANT
aussi	Rg	AUSSI
que	Cs	QUE
l'	Pp	IL
on	Pp	ON
doive	Vvc	DEVOIR
louer	Vvn	LOUER|LOVER
?	Fs	?
Vous	Pp	VOUS
vous	Pp	VOUS
connaissez	Vvc	CONNAÎTRE
mal	Rg	MAL
au	S+Da	À+LE
mérite	Nc	MÉRITE
des	S+Da	DE+LE|DE+LES
hommes	Nc	HOMME
;	Fw	;
Il	Vvc	Il
est	Vuc	ÊTRE
un	Dn	UN
doux	Ag	DOUX
aimant	Nc	AIMANT
du	S+Da	DE+LE
sexe	Nc	SEXE
que	Pr	QUE
nous	Pp	NOUS
sommes	Vuc	ÊTRE
.	Fs	.
Vous	Pp	VOUS
ne	Rp	NE
vîtes	Vvc	VOIR
jamais	Rg	JAMAIS
de	S	DE
Cavalier	Vvc	Cavalier
mieux	Rg	MIEUX
fait	Ge	FAIRE
;	Fw	;
Il	Vvc	Il
n'	Rp	NE
est	Vuc	ÊTRE
point	Rg	POINT
d'	S	DE
agrément	Nc	AGRÉMENT
,	Fw	,
ni	Cc	NI
de	S	DE
vertu	Nc	VERTU
qu'	Pr	QUE
il	Pp	IL
n'	Rp	NE
ait	Vuc	AVOIR
.	Fs	.
S'	Pp	SE
il	Pp	IL
parle	Vvc	PARLER
,	Fw	,
on	Pp	ON
est	Vuc	ÊTRE
ravi	Ge	RAVIR
dés	S	DÈS
qu'	Cs	QUE
il	Pp	IL
ouvre	Vvc	OUVRER|OUVRIR
la	Da	LE
bouche	Nc	BOUCHE
.	Fs	.
Il	Pp	IL
charme	Vvc	CHARMER
sur	S	SUR
le	Da	LE
luth	Nc	LUTH
lors	Rg	LORS
que	Cs	QUE
sa	Ds	SON
main	Nc	MAIN
le	Da	LE
touche	Nc	TOUCHE
,	Fw	,
Aux	Vvc	Aux
armes	Nc	ARME|ARMÉ
il	Pp	IL
est	Vuc	ÊTRE
craint	Vvc	CRAINDRE
,	Fw	,
il	Pp	IL
ravit	Vvc	RAVIR
dans	S	DANS
le	Da	LE
bal	Nc	BAL
;	Fw	;
Et	Vvc	Et
le	Da	LE
Dieu	Nc	DIEU
des	S+Da	DE+LE|DE+LES
combats	Nc	COMBAT
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
mieux	Rg	MIEUX
à	S	À
cheval	Nc	CHEVAL
.	Fs	.
Quelle	Dt	QUEL
naïveté	Nc	NAÏVETÉ
se	Pp	IL
compare	Vvc	COMPARER
à	S	À
la	Da	LE
vôtre	As#Ps	VÔTRE
?	Fs	?
Ce	Dd	CE
discours	Nc	DISCOURS
serait	Vuc	ÊTRE
mieux	Rg	MIEUX
en	S	EN
la	Da	LE
bouche	Nc	BOUCHE
d'	S	DE
une	Dn	UN
autre	Pi	AUTRE
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
une	Dn	UN
autre	Ag	AUTRE
fois	Nc	FOI|FOIS
parlez	Vvc	PARLER
d'	S	DE
autre	Ag	AUTRE
façon	Nc	FAÇON
,	Fw	,
Un	Vvc	Un
mari	Nc	MARI
plus	Rg	PLUS
crédule	Ag	CRÉDULE
en	Pp	EN
aurait	Vuc	AVOIR
du	Dp	DU
soupçon	Nc	SOUPÇON
.	Fs	.
Mais	Cc	MAIS
vous	Pp	VOUS
n'	Rp	NE
êtes	Vuc	ÊTRE
pas	Rg	PAS
homme	Nc	HOMME
à	S	À
prendre	Vvn	PRENDRE
de	S	DE
l'	Da	LE
ombrage	Nc	OMBRAGE
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
dirai	Vvc	DIRE
de	S	DE
plus	Rg	PLUS
,	Fw	,
que	Cs	QUE
je	Pp	JE
crains	Vvc	CRAINDRE
qu'	Cs	QUE
on	Pp	ON
l'	Pp	IL
outrage	Vvc	OUTRAGER
,	Fw	,
Il	Vvc	Il
a	S	À
des	Dn	UN
ennemis	Nc	ENNEMI
qui	Pr	QUI
conspirent	Vvc	CONSPIRER
sa	Ds	SON
mort	Nc	MORT
,	Fw	,
On	Vvc	On
ne	Rp	NE
les	Pp	ILS
connaît	Vvc	CONNAÎTRE
pas	Rg	PAS
,	Fw	,
il	Pp	IL
est	Vuc	ÊTRE
perdu	Ge	PERDRE
s'	Cs	SI
il	Pp	IL
sort	Vvc	SORTIR
.	Fs	.
Comment	Pt	COMMENT
le	Pp	IL
savez	Vvc	SAVOIR
-vous	Nc	-vous
,	Fw	,
pourquoi	Rt	POURQUOI
faut-il	Vvc	faut-il
qu'	Cs	QUE
il	Pp	IL
craigne	Vvc	CRAINDRE
?	Fs	?
Des	S+Da	DE+LE|DE+LES
hommes	Nc	HOMME
inconnus	Ag	INCONNU
,	Fw	,
sous	S	SOUS
une	Dn	UN
fausse	Ag	FAUX
enseigne	Nc	ENSEIGNE|ENSEIGNÉ
,	Fw	,
Ont	Vvc	Ont
surpris	Ge	SURPRENDRE
aujourd'hui	Rg	AUJOURD'HUI
ses	Ds	SON
lettres	Nc	LETTRE|LETTRÉ
au	S+Da	À+LE
Courrier	Nc	COURRIER
.	Fs	.
Votre	Ds	VOTRE
crainte	Nc	CRAINTE
est	Vuc	ÊTRE
prudente	Ag	PRUDENT
,	Fw	,
il	Pp	IL
s'	Pp	SE
en	Pp	EN
faut	Vvc	FAILLIR|FALLOIR
défier	Vvn	DÉFIER
.	Fs	.
Ce	Pd	CE
sont	Vuc	ÊTRE
quelques	Di	QUELQUE
amis	Nc	AMI
du	S+Da	DE+LE
mari	Nc	MARI
de	S	DE
Florinde	Nc	Florinde
.	Fs	.
Je	Pp	JE
prise	Vvc	PRISER
Filemon	Nc	Filemon
plus	Rg	PLUS
que	Cs	QUE
tout	Di	TOUT
l'	Da	LE
or	Nc	OR
de	S	DE
l'	Da	LE
Inde	Nc	INDE
.	Fs	.
Faites	Vvc	FAIRE
donc	Rg	DONC
qu'	Cs	QUE
on	Pp	ON
le	Pp	IL
cèle	Vvc	CELER
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
il	Pp	IL
ne	Rp	NE
sorte	Vvc	SORTIR
pas	Rg	PAS
.	Fs	.
Je	Pp	JE
vais	Vvc	ALLER
touchant	Ga	TOUCHER
ce	Dd	CE
point	Nc	POINT
le	Pp	IL
trouver	Vvn	TROUVER
de	S	DE
ce	Dd	CE
pas	Nc	PAS
.	Fs	.
Connaissez	Vvc	CONNAÎTRE
vous	Pp	VOUS
le	Da	LE
but	Nc	BUT
de	S	DE
ce	Dd	CE
prompt	Ag	PROMPT
stratagème	Nc	STRATAGÈME
?	Fs	?
Il	Pp	IL
irait	Vvc	ALLER
s'	Cs	SI
il	Pp	IL
sortait	Vvc	SORTIR
,	Fw	,
chez	S	CHEZ
le	Da	LE
Courrier	Nc	COURRIER
lui-même	Pp	LUI-MÊME
;	Fw	;
Recevrait	Vvc	RECEVOIR
ses	Ds	SON
paquets	Nc	PAQUET
,	Fw	,
ferait	Vvc	FAIRE|FERRER
réponse	Nc	RÉPONSE
aussi	Rg	AUSSI
,	Fw	,
Et	Vvc	Et
possible	Ag	POSSIBLE
demain	Rg	DEMAIN
s'	Pp	SE
éloignera	Vvc	ÉLOIGNER
d'	S	DE
ici	Rg	ICI
.	Fs	.
J'	Pp	JE
admire	Vvc	ADMIRER
votre	Ds	VOTRE
esprit	Nc	ESPRIT
.	Fs	.
Ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
tout	Pi	TOUT
encore	Rg	ENCORE
,	Fw	,
Le	Vvc	Le
Lyonnais	Vvc	Lyonnais
écrit	Ge	ÉCRIRE
à	S	À
l'	Da	LE
objet	Nc	OBJET
qu'	Pr	QUE
il	Pp	IL
adore	Vvc	ADORER
;	Fw	;
Il	Vvc	Il
faut	Vvc	FAILLIR|FALLOIR
avoir	Vun	AVOIR
sa	Ds	SON
lettre	Nc	LETTRE|LETTRÉ
,	Fw	,
et	Cc	ET
pour	S	POUR
n'	Rp	NE
y	Pp	Y
pas	Rg	PAS
manquer	Vvn	MANQUER
,	Fw	,
Hyppolite	Nc	Hyppolite
,	Fw	,
écoutez	Vvc	ÉCOUTER
,	Fw	,
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
pratiquer	Vvn	PRATIQUER
.	Fs	.
Elle	Pp	IL
lui	Pp	IL
parle	Vvc	PARLER
à	S	À
l'	Da	LE
oreille	Nc	OREILLE
.	Fs	.
Amour	Nc	AMOUR
qui	Pr	QUI
sait	Vvc	SAVOIR
mon	Ds	MON
mal	Nc	MAL
aide	Vvc	AIDER
à	S	À
notre	Ds	NOTRE
entreprise	Nc	ENTREPRISE
.	Fs	.
Mes	Ds	MON
ordres	Nc	ORDRE
sont	Vuc	ÊTRE
donnés	Ge	DONNER
,	Fw	,
retirons	Vvc	RETIRER
nous	Pp	NOUS
Orphise	Vvc	Orphise
.	Fs	.
Que	Cs	QUE
l'	Da	LE
esprit	Nc	ESPRIT
d'	S	DE
une	Dn	UN
femme	Nc	FEMME
a	Vuc	AVOIR
de	S	DE
ressors	Nc	RESSORT
divers	Ag	DIVERS
!	Fs	!
Qu'	Cs	QUE
il	Pp	IL
sait	Vvc	SAVOIR
de	S	DE
faux	Ag	FAUX
sentiers	Nc	SENTIER
et	Cc	ET
de	S	DE
chemins	Nc	CHEMIN
couverts	Ge	COUVRIR
,	Fw	,
Qui	Vvc	Qui
croit	Vvc	CROIRE|CROÎTRE
nous	Pp	NOUS
voir	Vvn	VOIR
dedans	Rg	DEDANS
,	Fw	,
ne	Rp	NE
nous	Pp	NOUS
voit	Vvc	VOIR
qu'	Cs	QUE
en	S	EN
l'	Da	LE
écorce	Nc	ÉCORCE
,	Fw	,
Nous	Vvc	Nous
faisons	Vvc	FAIRE
plus	Rg	PLUS
par	S	PAR
air	Nc	AIR
que	Cs	QUE
les	Da	LE
hommes	Nc	HOMME
par	S	PAR
force	Nc	FORCE|FORCÉ
.	Fs	.
Les	Da	LE
plus	Rg	PLUS
rusés	Ge	RUSER
d'	S	DE
entre	S	ENTRE
eux	Pp	EUX
s'	Cs	SI
y	Pp	Y
trouvent	Vvc	TROUVER
confondus	Ge	CONFONDRE
,	Fw	,
Et	Vvc	Et
se	Pp	IL
prennent	Vvc	PRENDRE
aux	S+Da	À+LES
rets	Nc	RETS
que	Pr	QUE
nous	Pp	NOUS
avons	Vuc	AVOIR
tendus	Ge	TENDRE
.	Fs	.
Filemon	Nc	Filemon
le	Pp	IL
saura	Vvc	SAURER|SAVOIR
;	Fw	;
mais	Cc	MAIS
son	Ds	SON
valet	Nc	VALET
s'	Pp	SE
approche	Vvc	APPROCHER
,	Fw	,
Et	Vvc	Et
tire	Vvc	TIRER
en	S	EN
mon	Ds	MON
avis	Nc	AVIS
des	S+Da	DE+LE|DE+LES
lettres	Nc	LETTRE|LETTRÉ
de	S	DE
sa	Ds	SON
poche	Nc	POCHE
:	Fw	:
Elles	Pp	ILS
sont	Vuc	ÊTRE
de	S	DE
la	Da	LE
part	Nc	PART
du	S+Da	DE+LE
jeune	Ag	JEUNE
Lyonnais	Nc	LYONNAIS
.	Fs	.
Il	Pp	IL
les	Pp	ILS
faut	Vvc	FAILLIR|FALLOIR
attraper	Vvn	ATTRAPER
pour	S	POUR
la	Da	LE
seconde	Nc	SECOND|SECONDE
fois	Nc	FOI|FOIS
,	Fw	,
Et	Vvc	Et
pour	S	POUR
y	Pp	Y
réussir	Vvn	RÉUSSIR
,	Fw	,
me	Pp	JE
servir	Vvn	SERVIR
de	S	DE
l'	Da	LE
adresse	Nc	ADRESSE
,	Fw	,
Dont	Vvc	Dont
me	Pp	JE
vient	Vvc	VENIR
en	S	EN
secret	Nc	SECRET
d'	S	DE
instruire	Vvn	INSTRUIRE
ma	Ds	MON
maîtresse	Nc	MAÎTRE|MAÎTRESSE
.	Fs	.
Adieu	Nc	ADIEU
belle	Ag	BEAU
Hyppolite	Nc	Hyppolite
!	Fs	!
Adieu	Nc	ADIEU
beau	Ag	BEAU
Valentin	Nc	VALENTIN
.	Fs	.
Ce	Pd	CE
que	Pr	QUE
c'	Pd	CE
est	Vuc	ÊTRE
qu'	Cs	QUE
en	S	EN
un	Dn	UN
mois	Nc	MOI|MOIS
me	Pp	JE
peigner	Vvn	PEIGNER
un	Dn	UN
matin	Nc	MATIN|MÂTIN
;	Fw	;
Encor	Nc	Encor
un	Dn	UN
coup	Nc	COUP
,	Fw	,
adieu	Nc	ADIEU
,	Fw	,
je	Pp	JE
vais	Vvc	ALLER
porter	Vvn	PORTER
ma	Ds	MON
lettre	Nc	LETTRE|LETTRÉ
.	Fs	.
En	S	EN
quel	Dt	QUEL
mortel	Ag	MORTEL
danger	Nc	DANGER
,	Fw	,
ne	Rp	NE
te	Pp	TU
vas	Vvc	ALLER
tu	Pp	TU
pas	Rg	PAS
mettre	Vvn	METTRE
?	Fs	?
Tu	Pp	TU
n'	Rp	NE
en	Pp	EN
reviendras	Vvc	REVENIR
pas	Rg	PAS
,	Fw	,
songe	Vvc	SONGER
à	S	À
ton	Ds	TON
testament	Nc	TESTAMENT
,	Fw	,
J'	Vvc	J'
en	Pp	EN
pleure	Vvc	PLEURER
de	S	DE
douleur	Nc	DOULEUR
.	Fs	.
Hyppolite	Nc	Hyppolite
,	Fw	,
comment	Rt	COMMENT
?	Fs	?
Comment	Rt	COMMENT
pauvre	Ag	PAUVRE
garçon	Nc	GARÇON
?	Fs	?
Es	Vuc	ÊTRE
-tu	Ge	-tu
sans	S	SANS
conjecture	Nc	CONJECTURE
,	Fw	,
De	Vvc	De
te	Pp	TU
voir	Vvn	VOIR
accueilli	Ge	ACCUEILLIR
d'	S	DE
une	Dn	UN
triste	Ag	TRISTE
aventure	Nc	AVENTURE
,	Fw	,
Où	Vvc	Où
t'	Pp	TU
allais	Vvc	ALLER
-tu	Vvc	-tu
jeter	Vvn	JETER
,	Fw	,
où	Pr	OÙ
t'	Pp	TU
es	Vuc	ÊTRE
-tu	Ge	-tu
presque	Rg	PRESQUE
mis	Ge	METTRE
?	Fs	?
Ton	Ds	TON
maître	Nc	MAÎTRE
n'	Rp	NE
a-t-il	V	AVOIR
pas	Rg	PAS
de	S	DE
secrets	Ag	SECRET
ennemis	Nc	ENNEMI
.	Fs	.
N'	Rp	NE
a-t	V	a-t
-on	Nc	-on
pas	Rg	PAS
aujourd'hui	Rg	AUJOURD'HUI
ses	Ds	SON
lettres	Nc	LETTRE|LETTRÉ
diverties	Ge	DIVERTIR
?	Fs	?
Que	Cs	QUE
l'	Pp	IL
on	Pp	ON
fait	Vvc	FAIRE
contre	S	CONTRE
lui	Pp	IL
de	Dn	UN
funestes	Ag	FUNESTE
parties	Nc	PARTIE|PARTY
,	Fw	,
Je	Vvc	Je
te	Pp	TU
plains	Vvc	PLAINDRE
s'	Cs	SI
il	Pp	IL
advient	Vvc	ADVENIR
qu'	Cs	QUE
une	Dn	UN
fois	Nc	FOI|FOIS
tu	Pp	TU
sois	Vuc	ÊTRE
pris	Ge	PRENDRE
:	Fw	:
Ils	Pp	ILS
t'	Pp	TU
assassineront	Vvc	ASSASSINER
pour	S	POUR
avoir	Vun	AVOIR
ses	Ds	SON
écrits	Nc	ÉCRIT
,	Fw	,
Qu'	Vvc	Qu'
en	Pp	EN
crois	Vvc	CROIRE|CROÎTRE
-tu	Ag	-tu
Valentin	Nc	VALENTIN
?	Fs	?
Hyppolite	Nc	Hyppolite
,	Fw	,
je	Pp	JE
pense	Vvc	PENSER
Qu'	Vvc	Qu'
on	Pp	ON
garde	Nc	GARDE
des	S+Da	DE+LE|DE+LES
soupçons	Nc	SOUPÇON
dessus	S	DESSUS
moins	Rg	MOINS
d'	S	DE
apparence	Nc	APPARENCE
;	Fw	;
Mais	Vvc	Mais
ce	Dd	CE
paquet	Nc	PAQUET
tout	Rg	TOUT
seul	Ag	SEUL
,	Fw	,
ira-t-il	V	ALLER
au	S+Da	À+LE
Courrier	Nc	COURRIER
.	Fs	.
Reçoit	Vvc	Reçoit
de	S	DE
mon	Ds	MON
amour	Nc	AMOUR
ce	Dd	CE
plaisir	Nc	PLAISIR
tout	Rg	TOUT
entier	Ag	ENTIER
,	Fw	,
Donne	Vvc	DONNER
.	Fs	.
Tu	Pp	TU
m'	Pp	JE
aimes	Vvc	AIMER
donc	Rg	DONC
?	Fs	?
Ô	Vvc	Ô
la	Da	LE
belle	Ag	BEAU
demande	Nc	DEMANDE|DEMANDÉ
!	Fs	!
J'	Pp	JE
aurais	Vuc	AVOIR
tort	Nc	TORT
d'	S	DE
en	Pp	EN
douter	Vvn	DOUTER
,	Fw	,
l'	Da	LE
apparence	Nc	APPARENCE
en	Pp	EN
est	Vuc	ÊTRE
grande	Ag	GRAND
,	Fw	,
Parlons	Vvc	PARLER
de	S	DE
notre	Ds	NOTRE
amour	Nc	AMOUR
.	Fs	.
Non	Rg	NON
,	Fw	,
disons-nous	V	DIRE
adieu	Nc	ADIEU
,	Fw	,
Ton	Vvc	Ton
maître	Nc	MAÎTRE
pesterait	Vvc	PESTER
s'	Cs	SI
il	Pp	IL
venait	Vvc	VENIR
en	S	EN
ce	Dd	CE
lieu	Nc	LIEU
.	Fs	.
J'	Pp	JE
y	Pp	Y
suis	Vuc	ÊTRE
depuis	S	DEPUIS
ce	Dd	CE
mot	Nc	MOT
pieds-nus	Nc	pieds-nus
sur	S	SUR
des	Dn	UN
épines	Nc	ÉPINE
.	Fs	.
Le	Da	LE
retour	Nc	RETOUR
,	Fw	,
comme	Cs	COMME
on	Pp	ON
dit	Vvc	DIRE
,	Fw	,
serait	Vuc	ÊTRE
pis	Nc	PIS
que	Pr	QUE
mâtines	Vvc	MÂTINER
;	Fw	;
Adieu	Nc	ADIEU
donc	Rg	DONC
,	Fw	,
Hyppolite	Nc	Hyppolite
!	Fs	!
Adieu	Nc	ADIEU
donc	Rg	DONC
Valentin	Ag	Valentin
,	Fw	,
Que	Vvc	Que
sois	Vuc	ÊTRE
-tu	Ge	-tu
quelque	Di	QUELQUE
jour	Nc	JOUR
mon	Ds	MON
réveille-matin	Nc	RÉVEILLE-MATIN
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
de	S	DE
plus	Rg	PLUS
en	S	EN
plus	Rg	PLUS
que	Cs	QUE
notre	Ds	NOTRE
esprit	Nc	ESPRIT
s'	Pp	SE
exerce	Vvc	EXERCER
À	Nc	À
prendre	Vvn	PRENDRE
leurs	Ds	LEUR
écrits	Nc	ÉCRIT
,	Fw	,
et	Cc	ET
rompre	Vvn	ROMPRE
leur	Ds	LEUR
commerce	Nc	COMMERCE
.	Fs	.
L'	Da	LE
adresse	Nc	ADRESSE
d'	S	DE
Hypolite	Nc	Hypolite
a	Vuc	AVOIR
secondé	Ge	SECONDER
vos	Ds	VOTRE
veux	Vvc	VOULOIR
,	Fw	,
Déplions	Vvc	Déplions
cette	Dd	CE
lettre	Nc	LETTRE|LETTRÉ
,	Fw	,
et	Cc	ET
lisons	Vvc	LIRE
toutes	Di	TOUT
deux	Nc	DEUX
.	Fs	.
Lettre	Nc	LETTRE|LETTRÉ
de	S	DE
Filemon	Nc	Filemon
à	S	À
Florinde	Nc	Florinde
.	Fs	.
MADAME	Nc	MADAME
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
donne	Vvc	DONNER
avis	Nc	AVIS
que	Cs	QUE
votre	Ds	VOTRE
mari	Nc	MARI
a	Vuc	AVOIR
mis	Ge	METTRE
ordre	Nc	ORDRE
de	S	DE
surprendre	Vvn	SURPRENDRE
nos	Ds	NOTRE
lettres	Nc	LETTRE|LETTRÉ
.	Fs	.
Ce	Dd	CE
procédé	Nc	PROCÉDÉ
me	Pp	JE
fait	Vvc	FAIRE
croire	Vvn	CROIRE
que	Cs	QUE
les	Da	LE
soupçons	Nc	SOUPÇON
qu'	Pr	QUE
il	Pp	IL
a	Vuc	AVOIR
pu	Ge	POUVOIR
concevoir	Vvn	CONCEVOIR
,	Fw	,
s'	Pp	SE
augmentent	Vvc	AUGMENTER
d'	S	DE
heure	Nc	HEURE|HURE
à	S	À
autre	Pi	AUTRE
;	Fw	;
s'	Cs	SI
il	Pp	IL
est	Vuc	ÊTRE
ainsi	Rg	AINSI
,	Fw	,
quoi	Pr	QUE|QUOI
que	Cs	QUE
vous	Pp	VOUS
n'	Rp	NE
en	Pp	EN
soyez	Vuc	ÊTRE
pas	Rg	PAS
maltraitée	Ge	MALTRAITER
maintenant	Rg	MAINTENANT
vous	Pp	VOUS
le	Pp	IL
pourrez	Vvc	POUVOIR
être	Vun	ÊTRE
un	Dn	UN
jour	Nc	JOUR
.	Fs	.
Je	Pp	JE
le	Pp	IL
crains	Vvc	CRAINDRE
FILEMON	Nc	FILEMON
.	Fs	.
Cachez	Vvc	CACHER
...	Fs	...
Encor	Nc	Encor
un	Dn	UN
