Impatients	Ag	IMPATIENT
.	Fs	.
Il	Pp	IL
eut	Vuc	AVOIR
trop	Rg	TROP
de	S	DE
vertu	Nc	VERTU
pour	S	POUR
tant	Rg	TANT
d'	S	DE
inquiétude	Nc	INQUIÉTUDE
,	Fw	,
Il	Vvc	Il
ne	Rp	NE
soupçonna	Vvc	SOUPÇONNER
point	Rg	POINT
sa	Ds	SON
main	Nc	MAIN
d'	S	DE
ingratitude	Nc	INGRATITUDE
,	Fw	,
Et	Vvc	Et
fut	Vuc	ÊTRE
contre	S	CONTRE
un	Dn	UN
tyran	Nc	TYRAN
d'autant	Ag	d'autant
plus	Rg	PLUS
animé	Ge	ANIMER
Qu'	Vvc	Qu'
il	Pp	IL
en	Pp	EN
reçut	Vvc	RECEVOIR
de	S	DE
biens	Nc	BIEN
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
il	Pp	IL
s'	Pp	SE
en	Pp	EN
vit	Vvc	VIVRE|VOIR
aimé	Ge	AIMER
.	Fs	.
Comme	Cs	COMME
vous	Pp	VOUS
l'	Pp	IL
imitez	Vvc	IMITER
,	Fw	,
faites	Vvc	FAIRE
la	Da	LE
même	Ag	MÊME
chose	Nc	CHOSE
,	Fw	,
Et	Vvc	Et
formez	Vvc	FORMER
vos	Ds	VOTRE
remords	Nc	REMORD
d'	S	DE
une	Dn	UN
plus	Rg	PLUS
juste	Ag	JUSTE
cause	Nc	CAUSE
,	Fw	,
De	Vvc	De
vos	Ds	VOTRE
lâches	Ag	LÂCHE
conseils	Nc	CONSEIL
qui	Pr	QUI
seuls	Ag	SEUL
ont	Vuc	AVOIR
arrêté	Ge	ARRÊTER
Le	Vvc	Le
bonheur	Nc	BONHEUR
renaissant	Ga	RENAÎTRE
de	S	DE
notre	Ds	NOTRE
liberté	Nc	LIBERTÉ
:	Fw	:
C'	Pd	CE
est	Vuc	ÊTRE
vous	Pp	VOUS
seul	Ag	SEUL
aujourd'hui	Rg	AUJOURD'HUI
qui	Pr	QUI
nous	Pp	NOUS
l'	Pp	IL
avez	Vuc	AVOIR
ôtée	Ge	ÔTER
,	Fw	,
De	Vvc	De
la	Da	LE
main	Nc	MAIN
de	S	DE
César	Nc	César
Brute	Vvc	Brute
l'	Pp	IL
eût	Vuc	AVOIR
acceptée	Ge	ACCEPTER
,	Fw	,
Et	Vvc	Et
n'	Rp	NE
eût	Vuc	AVOIR
jamais	Rg	JAMAIS
souffert	Ge	SOUFFRIR
qu'	Cs	QUE
un	Dn	UN
intérêt	Nc	INTÉRÊT
léger	Ag	LÉGER
De	Vvc	De
vengeance	Nc	VENGEANCE
ou	Cc	OU
d'	S	DE
amour	Nc	AMOUR
l'	Pp	IL
eût	Vuc	AVOIR
remise	Nc	REMISE
en	S	EN
danger	Nc	DANGER
,	Fw	,
N'	Vvc	N'
écoutez	Vvc	ÉCOUTER
plus	Rg	PLUS
la	Da	LE
voix	Nc	VOIX
d'	S	DE
un	Dn	UN
tyran	Nc	TYRAN
qui	Pr	QUI
vous	Pp	VOUS
aime	Vvc	AIMER
,	Fw	,
Et	Vvc	Et
vous	Pp	VOUS
veut	Vvc	VOULOIR
faire	Vvn	FAIRE
part	Nc	PART
de	S	DE
son	Ds	SON
pouvoir	Nc	POUVOIR
suprême	Ag	SUPRÊME
,	Fw	,
Mais	Vvc	Mais
entendez	Vvc	ENTENDRE
crier	Vvn	CRIER
Rome	Vvc	Rome
à	S	À
votre	Ds	VOTRE
côté	Nc	CÔTÉ
,	Fw	,
Rends	Vvc	RENDRE
-moi	Vvc	-moi
,	Fw	,
rends	Vvc	RENDRE
-moi	Vvc	-moi
,	Fw	,
Cinna	Vvc	Cinna
,	Fw	,
ce	Pd	CE
que	Pr	QUE
tu	Pp	TU
m'	Pp	JE
as	Vuc	AVOIR
ôté	Ge	ÔTER
,	Fw	,
Et	Vvc	Et
si	Cs	SI
tu	Pp	TU
m'	Pp	JE
as	Vuc	AVOIR
tantôt	Rg	TANTÔT
préféré	Ge	PRÉFÉRER
ta	Ds	TON
maîtresse	Nc	MAÎTRE|MAÎTRESSE
,	Fw	,
Ne	Vvc	Ne
me	Pp	JE
préfère	Vvc	PRÉFÉRER
pas	Rg	PAS
le	Da	LE
tyran	Nc	TYRAN
qui	Pr	QUI
m'	Pp	JE
oppresse	Vvc	OPPRESSER
.	Fs	.
Ami	Nc	AMI
,	Fw	,
n'	Rp	NE
accable	Vvc	ACCABLER
plus	Rg	PLUS
un	Dn	UN
esprit	Nc	ESPRIT
malheureux	Ag	MALHEUREUX
Qui	Vvc	Qui
même	Rg	MÊME
fait	Ge	FAIRE
en	S	EN
lâche	Nc	LÂCHE|LÂCHÉ
un	Dn	UN
acte	Nc	ACTE
généreux	Ag	GÉNÉREUX
.	Fs	.
Envers	S	ENVERS
nos	Ds	NOTRE
citoyens	Nc	CITOYEN
je	Pp	JE
sais	Vvc	SAVOIR
quelle	Dt	QUEL
est	Vuc	ÊTRE
ma	Ds	MON
faute	Nc	FAUTE
,	Fw	,
Et	Vvc	Et
leur	Pp	LEUR
rendrai	Vvc	RENDRE
bientôt	Rg	BIENTÔT
tout	Pi	TOUT
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
leur	Pp	LEUR
ôte	Vvc	ÔTER
,	Fw	,
Mais	Vvc	Mais
pardonne	Ge	PARDONNER
aux	S+Da	À+LES
abois	Nc	ABOI|ABOIS
d'	S	DE
une	Dn	UN
vieille	Ag	VIEUX
amitié	Nc	AMITIÉ
Qui	Vvc	Qui
ne	Rp	NE
peut	Vvc	POUVOIR
expirer	Vvn	EXPIRER
sans	S	SANS
me	Pp	JE
faire	Vvn	FAIRE
pitié	Nc	PITIÉ
,	Fw	,
Et	Vvc	Et
laisse	Vvc	LAISSER
-moi	Vvc	-moi
,	Fw	,
de	S	DE
grâce	Nc	GRÂCE
,	Fw	,
attendant	Ga	ATTENDRE
Émilie	Nc	Émilie
,	Fw	,
Donner	Vvn	DONNER
un	Dn	UN
libre	Ag	LIBRE
cours	Nc	COUR|COURS|COURT
à	S	À
ma	Ds	MON
mélancolie	Nc	MÉLANCOLIE
,	Fw	,
Mon	Nc	Mon
chagrin	Ag	CHAGRIN
t'	Pp	TU
importune	Vvc	IMPORTUNER
,	Fw	,
et	Cc	ET
le	Da	LE
trouble	Nc	TROUBLE
où	Pr	OÙ
je	Pp	JE
suis	Vuc	ÊTRE
Veut	Vvc	VOULOIR
de	S	DE
la	Da	LE
solitude	Nc	SOLITUDE
à	S	À
calmer	Vvn	CALMER
tant	Rg	TANT
d'	S	DE
ennuis	Nc	ENNUI
.	Fs	.
Vous	Pp	VOUS
voulez	Vvc	VOULOIR
rendre	Vvn	RENDRE
compte	Nc	COMPTE
à	S	À
l'	Da	LE
objet	Nc	OBJET
qui	Pr	QUI
vous	Pp	VOUS
blesse	Vvc	BLESSER
De	Vvc	De
la	Da	LE
bonté	Nc	BONTÉ
d'	S	DE
Octave	Nc	OCTAVE
et	Cc	ET
de	S	DE
votre	Ds	VOTRE
faiblesse	Nc	FAIBLESSE
,	Fw	,
L'	Vvc	L'
entretien	Nc	ENTRETIEN
des	S+Da	DE+LE|DE+LES
amants	Nc	AMANT
veut	Vvc	VOULOIR
un	Dn	UN
entier	Ag	ENTIER
secret	Nc	SECRET
:	Fw	:
Adieu	Nc	ADIEU
.	Fs	.
Je	Pp	JE
me	Pp	JE
retire	Vvc	RETIRER
en	S	EN
confident	Nc	CONFIDENT
discret	Ag	DISCRET
.	Fs	.
Que	Cs	QUE
tu	Pp	TU
sais	Vvc	SAVOIR
mal	Rg	MAL
nommer	Vvn	NOMMER
le	Da	LE
glorieux	Ag	GLORIEUX
Empire	Nc	EMPIRE
Du	Vvc	Du
noble	Ag	NOBLE
sentiment	Nc	SENTIMENT
que	Cs	QUE
la	Da	LE
vertu	Nc	VERTU
m'	Pp	JE
inspire	Vvc	INSPIRER
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
l'	Da	LE
honneur	Nc	HONNEUR
oppose	Vvc	OPPOSER
au	S+Da	À+LE
coup	Nc	COUP
précipité	Ge	PRÉCIPITER
De	Vvc	De
mon	Ds	MON
ingratitude	Nc	INGRATITUDE
et	Cc	ET
de	S	DE
ma	Ds	MON
lâcheté	Nc	LÂCHETÉ
;	Fw	;
Mais	Vvc	Mais
plutôt	Rg	PLUTÔT
qu'	Cs	QUE
à	S	À
bon	Ag	BON
droit	Nc	DROIT
tu	Pp	TU
le	Pp	IL
nommes	Vvc	NOMMER
faiblesse	Nc	FAIBLESSE
,	Fw	,
Puisqu'il	Nc	Puisqu'il
devient	Vvc	DEVENIR|DÉVIER
si	Rg	SI
faible	Ag	FAIBLE
auprès	Rg	AUPRÈS
d'	S	DE
une	Dn	UN
maîtresse	Nc	MAÎTRE|MAÎTRESSE
,	Fw	,
Qu'	Vvc	Qu'
il	Pp	IL
respecte	Vvc	RESPECTER
un	Dn	UN
amour	Nc	AMOUR
qu'	Pr	QUE
il	Pp	IL
devrait	Vvc	DEVOIR
étouffer	Vvn	ÉTOUFFER
,	Fw	,
Ou	Vvc	Ou
s'	Cs	SI
il	Pp	IL
l'	Pp	IL
ose	Vvc	OSER
combattre	Vvn	COMBATTRE
,	Fw	,
il	Pp	IL
n'	Rp	NE
ose	Vvc	OSER
en	Pp	EN
triompher	Vvn	TRIOMPHER
!	Fs	!
En	S	EN
ces	Dd	CE
extrémités	Nc	EXTRÉMITÉ
quel	Dt	QUEL
conseil	Nc	CONSEIL
dois	Vvc	DEVOIR
-je	Vvc	-je
prendre	Vvn	PRENDRE
?	Fs	?
De	S	DE
quel	Dt	QUEL
côté	Nc	CÔTÉ
pencher	Vvn	PENCHER
?	Fs	?
À	Vvc	À
quel	Dt	QUEL
parti	Nc	PARTI
me	Pp	JE
rendre	Vvn	RENDRE
?	Fs	?
Qu'	Cs	QUE
une	Dn	UN
âme	Nc	ÂME
généreuse	Ag	GÉNÉREUX
a	Vuc	AVOIR
de	S	DE
peine	Nc	PEINE
à	S	À
faillir	Vvn	FAILLIR
!	Fs	!
Quelque	Di	QUELQUE
fruit	Nc	FRUIT
que	Cs	QUE
par	S	PAR
là	Rg	LÀ
j'	Pp	JE
espère	Vvc	ESPÉRER
de	S	DE
cueillir	Vvn	CUEILLIR
,	Fw	,
Les	Vvc	Les
douceurs	Nc	DOUCEUR
de	S	DE
l'	Da	LE
amour	Nc	AMOUR
,	Fw	,
celles	Pd	CELUI
de	S	DE
la	Da	LE
vengeance	Nc	VENGEANCE
,	Fw	,
La	Vvc	La
gloire	Nc	GLOIRE
d'	S	DE
affranchir	Vvn	AFFRANCHIR
le	Da	LE
lieu	Nc	LIEU
de	S	DE
ma	Ds	MON
naissance	Nc	NAISSANCE
,	Fw	,
N'	Vvc	N'
ont	Vuc	AVOIR
point	Rg	POINT
assez	Rg	ASSEZ
d'	S	DE
appas	Nc	APPAS
pour	S	POUR
flatter	Vvn	FLATTER
ma	Ds	MON
raison	Nc	RAISON
S'	Vvc	S'
il	Pp	IL
les	Pp	ILS
faut	Vvc	FAILLIR|FALLOIR
acquérir	Vvn	ACQUÉRIR
par	S	PAR
une	Dn	UN
trahison	Nc	TRAHISON
,	Fw	,
S'	Vvc	S'
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
percer	Vvn	PERCER
le	Da	LE
flanc	Nc	FLANC
d'	S	DE
un	Dn	UN
prince	Nc	PRINCE
magnanime	Ag	MAGNANIME
,	Fw	,
Qui	Vvc	Qui
du	S+Da	DE+LE
peu	Rg	PEU
que	Cs	QUE
je	Pp	JE
suis	Vuc	ÊTRE
fait	Ge	FAIRE
une	Dn	UN
telle	Ag	TEL
estime	Nc	ESTIME
,	Fw	,
Qui	Vvc	Qui
me	Pp	JE
comble	Vvc	COMBLER
d'	S	DE
honneurs	Nc	HONNEUR
,	Fw	,
qui	Pr	QUI
m'	Pp	JE
accable	Vvc	ACCABLER
de	S	DE
biens	Nc	BIEN
,	Fw	,
Qui	Vvc	Qui
ne	Rp	NE
prend	Vvc	PRENDRE
pour	S	POUR
régner	Vvn	RÉGNER
de	S	DE
conseils	Nc	CONSEIL
que	Cs	QUE
les	Da	LE
miens	Ps	MIEN
.	Fs	.
Ô	Vvc	Ô
coup	Nc	COUP
,	Fw	,
ô	I	OH
trahison	Nc	TRAHISON
trop	Rg	TROP
indigne	Ag	INDIGNE
d'	S	DE
un	Dn	UN
homme	Nc	HOMME
!	Fs	!
Dure	Vvc	DURER
,	Fw	,
dure	Vvc	DURER
à	S	À
jamais	Rg	JAMAIS
l'	Da	LE
esclavage	Nc	ESCLAVAGE
de	S	DE
Rome	Nc	Rome
,	Fw	,
Périsse	Vvc	Périsse
mon	Ds	MON
amour	Nc	AMOUR
,	Fw	,
périsse	Vvc	PÉRIR
mon	Ds	MON
espoir	Nc	ESPOIR
Plutôt	Vvc	Plutôt
que	Cs	QUE
de	S	DE
ma	Ds	MON
main	Nc	MAIN
parte	Vvc	PARTIR
un	Dn	UN
crime	Nc	CRIME
si	Rg	SI
noir	Ag	NOIR
.	Fs	.
Quoi	Pt	QUE|QUOI
!	Fs	!
Ne	Rp	NE
m'	Pp	JE
offre-t-il	Vvc	offre-t-il
pas	Rg	PAS
tout	Pi	TOUT
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
souhaite	Vvc	SOUHAITER
,	Fw	,
Et	Vvc	Et
qu'	Cs	QUE
au	S+Da	À+LE
prix	Nc	PRIX
de	S	DE
son	Ds	SON
sang	Nc	SANG
ma	Ds	MON
passion	Nc	PASSION
achète	Vvc	ACHETER
?	Fs	?
Pour	S	POUR
jouir	Vvn	JOUIR
de	S	DE
ses	Ds	SON
dons	Nc	DON
faut-il	Vvc	faut-il
l'	Pp	IL
assassiner	Vvn	ASSASSINER
?	Fs	?
Et	Cc	ET
faut-il	Vvc	faut-il
lui	Pp	IL
ravir	Vvn	RAVIR
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
me	Pp	JE
veut	Vvc	VOULOIR
donner	Vvn	DONNER
?	Fs	?
Mais	Cc	MAIS
je	Pp	JE
dépends	Vvc	DÉPENDRE
de	S	DE
vous	Pp	VOUS
,	Fw	,
ô	I	OH
serment	Nc	SERMENT
téméraire	Ag	TÉMÉRAIRE
,	Fw	,
Ô	Nc	Ô
haine	Nc	HAINE
d'	S	DE
Émilie	Nc	Émilie
,	Fw	,
ô	I	OH
souvenir	Nc	SOUVENIR
d'	S	DE
un	Dn	UN
père	Nc	PÈRE
,	Fw	,
Ma	Vvc	Ma
foi	Nc	FOI
,	Fw	,
mon	Ds	MON
cœur	Nc	cœur
,	Fw	,
mon	Ds	MON
bras	Nc	BRAS
,	Fw	,
tout	Rg	TOUT
vous	Pp	VOUS
est	Vuc	ÊTRE
engagé	Ge	ENGAGER
,	Fw	,
Et	Vvc	Et
je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
plus	Rg	PLUS
rien	Pi	RIEN
que	Cs	QUE
par	S	PAR
votre	Ds	VOTRE
congé	Nc	CONGÉ
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
à	S	À
vous	Pp	VOUS
à	S	À
régler	Vvn	RÉGLER
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
que	Cs	QUE
je	Pp	JE
fasse	Vvc	FAIRE
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
à	S	À
vous	Pp	VOUS
,	Fw	,
Émilie	Nc	Émilie
,	Fw	,
à	S	À
lui	Pp	IL
donner	Vvn	DONNER
sa	Ds	SON
grâce	Nc	GRÂCE
,	Fw	,
Vos	Nc	Vos
seules	Ag	SEUL
volontés	Nc	VOLONTÉ
président	Nc	PRÉSIDENT
à	S	À
son	Ds	SON
sort	Nc	SORT
,	Fw	,
Et	Vvc	Et
tiennent	Vvc	TENIR
en	S	EN
mes	Ds	MON
mains	Nc	MAIN
et	Cc	ET
sa	Ds	SON
vie	Nc	VIE
et	Cc	ET
sa	Ds	SON
mort	Nc	MORT
.	Fs	.
Ô	Vvc	Ô
dieux	Nc	DIEU|DIEUX
,	Fw	,
qui	Pr	QUI
comme	S	COMME
vous	Pp	VOUS
la	Pp	IL
rendez	Vvc	RENDRE
adorable	Ag	ADORABLE
,	Fw	,
Rendez	Vvc	RENDRE
-la	Vvc	-la
comme	S	COMME
vous	Pp	VOUS
à	S	À
mes	Ds	MON
vœux	Nc	vœux
exorable	Ag	exorable
,	Fw	,
Et	Vvc	Et
,	Fw	,
puisque	Cs	PUISQUE
de	S	DE
ses	Ds	SON
lois	Nc	LOI
je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
m'	Pp	JE
affranchir	Vvn	AFFRANCHIR
,	Fw	,
Faites	Vvc	FAIRE
qu'	Cs	QUE
à	S	À
mes	Ds	MON
désirs	Nc	DÉSIR
je	Pp	JE
la	Pp	IL
puisse	Vvc	POUVOIR
fléchir	Vvn	FLÉCHIR
.	Fs	.
Mais	Cc	MAIS
voici	S	VOICI
de	Dn	UN
retour	Nc	RETOUR
cette	Dd	CE
belle	Ag	BEAU
inhumaine	Ag	INHUMAIN
.	Fs	.
Grâces	Nc	Grâces
aux	S+Da	À+LES
dieux	Nc	DIEU|DIEUX
,	Fw	,
Cinna	Vvc	Cinna
,	Fw	,
ma	Ds	MON
frayeur	Nc	FRAYEUR
était	Vuc	ÊTRE
vaine	Ag	VAIN
,	Fw	,
Aucun	Ag	AUCUN
de	S	DE
tes	Ds	TON
amis	Nc	AMI
ne	Rp	NE
t'	Pp	TU
a	Vuc	AVOIR
manqué	Ge	MANQUER
de	S	DE
foi	Nc	FOI
,	Fw	,
Et	Vvc	Et
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
point	Rg	POINT
réduite	Ge	RÉDUIRE
à	S	À
m'	Pp	JE
employer	Vvn	EMPLOYER
pour	S	POUR
toi	Pp	TU
,	Fw	,
Octave	Vvc	Octave
en	S	EN
ma	Ds	MON
présence	Nc	PRÉSENCE
a	Vuc	AVOIR
tout	Rg	TOUT
dit	Ge	DIRE
à	S	À
Livie	Nc	Livie
,	Fw	,
Et	Vvc	Et
par	S	PAR
cette	Dd	CE
nouvelle	Nc	NOUVEAU|NOUVELLE
il	Pp	IL
m'	Pp	JE
a	Vuc	AVOIR
rendu	Ge	RENDRE
la	Da	LE
vie	Nc	VIE
.	Fs	.
Le	Pp	IL
désavouerez	Vvc	DÉSAVOUER
-vous	Nc	-vous
,	Fw	,
et	Cc	ET
du	S+Da	DE+LE
don	Nc	DON
qu'	Pr	QUE
il	Pp	IL
me	Pp	JE
fait	Vvc	FAIRE
Voudrez	Vvc	VOULOIR
-vous	Nc	-vous
retarder	Vvn	RETARDER
le	Da	LE
bienheureux	Ag	BIENHEUREUX
effet	Nc	EFFET
?	Fs	?
L'	Da	LE
effet	Nc	EFFET
est	Vuc	ÊTRE
en	S	EN
ta	Ds	TON
main	Nc	MAIN
.	Fs	.
Mais	Cc	MAIS
plutôt	Rg	PLUTÔT
en	S	EN
la	Da	LE
vôtre	As#Ps	VÔTRE
.	Fs	.
Je	Pp	JE
suis	Vuc	ÊTRE
toujours	Rg	TOUJOURS
moi-même	Pp	LUI-MÊME
,	Fw	,
et	Cc	ET
mon	Ds	MON
cœur	Nc	cœur
n'	Rp	NE
est	Vuc	ÊTRE
point	Rg	POINT
autre	Ag	AUTRE
,	Fw	,
Me	Vvc	Me
donner	Vvn	DONNER
à	S	À
Cinna	Vvc	Cinna
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
ne	Rp	NE
lui	Pp	IL
donner	Vvn	DONNER
rien	Pi	RIEN
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
seulement	Rg	SEULEMENT
lui	Pp	IL
faire	Vvn	FAIRE
un	Dn	UN
présent	Nc	PRÉSENT
de	S	DE
son	Ds	SON
bien	Nc	BIEN
.	Fs	.
Vous	Pp	VOUS
pouvez	Vvc	POUVOIR
toutefois	Rg	TOUTEFOIS
...	Fs	...
Ô	Nc	Ô
ciel	Nc	CIEL
!	Fs	!
L'	Pp	IL
osai	Vvc	OSER
-je	Vvc	-je
dire	Vvn	DIRE
?	Fs	?
Que	Pt	QUE
puis	Vvc	POUVOIR
-je	Nc	-je
,	Fw	,
et	Cc	ET
que	Pr	QUE
crains	Vvc	CRAINDRE
-tu	Vvn	-tu
?	Fs	?
Je	Pp	JE
tremble	Vvc	TREMBLER
,	Fw	,
je	Pp	JE
soupire	Vvc	SOUPIRER
,	Fw	,
Et	Vvc	Et
si	Cs	SI
nos	Ds	NOTRE
coeurs	Nc	CUR
étaient	Vuc	ÊTRE
conformes	Ag	CONFORME
en	S	EN
désirs	Nc	DÉSIR
,	Fw	,
Je	Vvc	Je
n'	Rp	NE
aurais	Vuc	AVOIR
pas	Rg	PAS
besoin	Nc	BESOIN
d'	S	DE
expliquer	Vvn	EXPLIQUER
mes	Ds	MON
soupirs	Nc	SOUPIR
:	Fw	:
Ainsi	Rg	AINSI
je	Pp	JE
suis	Vuc	ÊTRE
trop	Rg	TROP
sûr	Ag	SÛR
que	Cs	QUE
je	Pp	JE
vais	Vvc	ALLER
vous	Pp	VOUS
déplaire	Vvn	DÉPLAIRE
,	Fw	,
Mais	Vvc	Mais
je	Pp	JE
n'	Rp	NE
ose	Vvc	OSER
parler	Vvn	PARLER
,	Fw	,
et	Cc	ET
je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
me	Pp	JE
taire	Vvn	TAIRE
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
trop	Rg	TROP
me	Pp	JE
gêner	Vvn	GÊNER
,	Fw	,
parle	Vvc	PARLER
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
vous	Pp	VOUS
obéir	Vvn	OBÉIR
,	Fw	,
Je	Vvc	Je
vais	Vvc	ALLER
donc	Rg	DONC
vous	Pp	VOUS
déplaire	Vvn	DÉPLAIRE
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
m'	Pp	JE
allez	Vvc	ALLER
haïr	Vvn	HAÏR
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
aime	Vvc	AIMER
,	Fw	,
Émilie	Nc	Émilie
,	Fw	,
et	Cc	ET
le	Da	LE
ciel	Nc	CIEL
me	Pp	JE
foudroie	Vvc	FOUDROYER
Si	Vvc	Si
cette	Dd	CE
passion	Nc	PASSION
ne	Rp	NE
fait	Vvc	FAIRE
toute	Di	TOUT
ma	Ds	MON
joie	Nc	JOIE
,	Fw	,
Et	Vvc	Et
si	Cs	SI
je	Pp	JE
ne	Rp	NE
vous	Pp	VOUS
aime	Vvc	AIMER
avec	S	AVEC
toute	Di	TOUT
l'	Da	LE
ardeur	Nc	ARDEUR
Que	Ag	Que
peut	Vvc	POUVOIR
un	Dn	UN
bel	Ag	BEAU
objet	Nc	OBJET
attendre	Vvn	ATTENDRE
d'	S	DE
un	Dn	UN
grand	Ag	GRAND
cœur	Nc	cœur
:	Fw	:
Mais	Cc	MAIS
voyez	Vvc	VOIR
à	S	À
quel	Dt	QUEL
prix	Nc	PRIX
vous	Pp	VOUS
me	Pp	JE
donnez	Vvc	DONNER
votre	Ds	VOTRE
âme	Nc	ÂME
,	Fw	,
En	Vvc	En
me	Pp	JE
rendant	Ga	RENDRE
heureux	Ag	HEUREUX
vous	Pp	VOUS
me	Pp	JE
rendez	Vvc	RENDRE
infâme	Ag	INFÂME
,	Fw	,
Cette	Vvc	Cette
bonté	Nc	BONTÉ
d'	S	DE
Auguste	Nc	AUGUSTE
...	Fs	...
Il	Vvc	Il
suffit	Vvc	SUFFIRE
,	Fw	,
je	Pp	JE
t'	Pp	TU
entends	Vvc	ENTENDRE
,	Fw	,
Je	Vvc	Je
vois	Vvc	ALLER|VOIR
ton	Ds	TON
repentir	Nc	REPENTIR
et	Cc	ET
tes	Ds	TON
vœux	Nc	vœux
inconstants	Ag	INCONSTANT
,	Fw	,
Les	Vvc	Les
faveurs	Nc	FAVEUR
du	S+Da	DE+LE
tyran	Nc	TYRAN
emportent	Vvc	EMPORTER
tes	Ds	TON
promesses	Nc	PROMESSE
,	Fw	,
Tes	Vvc	Tes
feux	Nc	FEU|FEUX
et	Cc	ET
tes	Ds	TON
serments	Nc	SERMENT
cèdent	Vvc	CÉDER
à	S	À
ses	Ds	SON
caresses	Nc	CARESSE
,	Fw	,
Et	Vvc	Et
ton	Ds	TON
esprit	Nc	ESPRIT
crédule	Ag	CRÉDULE
ose	Vvc	OSER
s'	Pp	SE
imaginer	Vvn	IMAGINER
Qu'	Vvc	Qu'
Auguste	Nc	AUGUSTE
pouvant	Ga	POUVOIR
tout	Pi	TOUT
peut	Vvc	POUVOIR
aussi	Rg	AUSSI
me	Pp	JE
donner	Vvn	DONNER
,	Fw	,
Tu	Vvc	Tu
me	Pp	JE
veux	Vvc	VOULOIR
de	S	DE
sa	Ds	SON
main	Nc	MAIN
plutôt	Rg	PLUTÔT
que	Cs	QUE
de	S	DE
la	Da	LE
mienne	Ps	MIEN
,	Fw	,
Mais	Vvc	Mais
ne	Rp	NE
crois	Vvc	CROIRE|CROÎTRE
pas	Rg	PAS
qu'	Cs	QUE
ainsi	Rg	AINSI
jamais	Rg	JAMAIS
je	Pp	JE
t'	Pp	TU
appartienne	Vvc	APPARTENIR
:	Fw	:
Il	Pp	IL
peut	Vvc	POUVOIR
faire	Vvn	FAIRE
trembler	Vvn	TREMBLER
la	Da	LE
Terre	Nc	TERRE
sous	S	SOUS
ses	Ds	SON
pas	Nc	PAS
,	Fw	,
Jeter	Vvn	JETER
un	Dn	UN
roi	Nc	ROI
du	S+Da	DE+LE
trône	Nc	TRÔNE
,	Fw	,
et	Cc	ET
donner	Vvn	DONNER
ses	Ds	SON
États	Nc	États
,	Fw	,
De	Vvc	De
ses	Ds	SON
proscriptions	Nc	PROSCRIPTION
rougir	Vvn	ROUGIR
la	Da	LE
terre	Nc	TERRE
et	Cc	ET
l'	Da	LE
onde	Nc	ONDE
,	Fw	,
Et	Vvc	Et
changer	Vvn	CHANGER
à	S	À
son	Ds	SON
gré	Nc	GRÉ
l'	Da	LE
ordre	Nc	ORDRE
de	S	DE
tout	Di	TOUT
le	Da	LE
monde	Nc	MONDE
:	Fw	:
Mais	Cc	MAIS
le	Da	LE
cœur	Nc	cœur
d'	S	DE
Émilie	Nc	Émilie
est	Vuc	ÊTRE
hors	S	HORS
de	S	DE
son	Ds	SON
pouvoir	Nc	POUVOIR
.	Fs	.
Aussi	Rg	AUSSI
n'	Rp	NE
est	Vuc	ÊTRE
-ce	Vvc	-ce
qu'	Cs	QUE
à	S	À
vous	Pp	VOUS
que	Cs	QUE
je	Pp	JE
veux	Vvc	VOULOIR
le	Da	LE
devoir	Nc	DEVOIR
;	Fw	;
Je	Vvc	Je
suis	Vuc	ÊTRE
toujours	Rg	TOUJOURS
moi-même	Pp	LUI-MÊME
,	Fw	,
et	Cc	ET
ma	Ds	MON
foi	Nc	FOI
toujours	Rg	TOUJOURS
pure	Ag	PUR
,	Fw	,
La	Vvc	La
pitié	Nc	PITIÉ
que	Pr	QUE
je	Pp	JE
sens	Vvc	SENTIR
ne	Rp	NE
me	Pp	JE
rend	Vvc	RENDRE
point	Rg	POINT
parjure	Nc	PARJURE
,	Fw	,
J'	Vvc	J'
obéis	Ge	OBÉIR
sans	S	SANS
réserve	Nc	RÉSERVE
à	S	À
tous	Di	TOUT
vos	Ds	VOTRE
sentiments	Nc	SENTIMENT
,	Fw	,
Et	Vvc	Et
prends	Vvc	PRENDRE
vos	Ds	VOTRE
intérêts	Nc	INTÉRÊT
par-delà	S	PAR-DELÀ
mes	Ds	MON
serments	Nc	SERMENT
.	Fs	.
J'	Pp	JE
