Reviens	Vvc	REVENIR
enfin	Rg	ENFIN
de	S	DE
donner	Vvn	DONNER
à	S	À
vos	Ds	VOTRE
fils	Nc	FIL|FILS
Jupiter	Nc	Jupiter
pour	S	POUR
aïeul	Nc	AÏEUL
et	Cc	ET
les	Da	LE
dieux	Nc	DIEU|DIEUX
pour	S	POUR
amis	Nc	AMI
,	Fw	,
D'	Nc	D'
un	Dn	UN
éclat	Nc	ÉCLAT
si	Rg	SI
flatteur	Ag	FLATTEUR
devaient	Vvc	DEVOIR
remplir	Vvn	REMPLIR
votre	Ds	VOTRE
âme	Nc	ÂME
,	Fw	,
Ou	Vvc	Ou
du	S+Da	DE+LE
moins	Rg	MOINS
quelque	Di	QUELQUE
temps	Nc	TEMPS
balancer	Vvn	BALANCER
votre	Ds	VOTRE
flamme	Nc	FLAMME
.	Fs	.
Avant	S	AVANT
que	Cs	QUE
votre	Ds	VOTRE
coeur	Nc	CUR
,	Fw	,
pour	S	POUR
la	Da	LE
dernière	Ag	DERNIER
fois	Nc	FOI|FOIS
,	Fw	,
Aux	Vvc	Aux
yeux	Nc	OEIL|YEUX
mêmes	Ag	MÊME
d'	S	DE
Iarbe	Nc	Iarbe
eût	Vuc	AVOIR
déclaré	Ge	DÉCLARER
son	Ds	SON
choix	Nc	CHOIX
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
cru	Ge	CROIRE|CROÎTRE
devoir	Vvn	DEVOIR
vous	Pp	VOUS
dire	Vvn	DIRE
en	S	EN
ministre	Nc	MINISTRE
fidèle	Ag	FIDÈLE
Tout	Vvc	Tout
ce	Pd	CE
que	Pr	QUE
m'	Pp	JE
inspiraient	Vvc	INSPIRER
votre	Ds	VOTRE
gloire	Nc	GLOIRE
et	Cc	ET
mon	Ds	MON
zèle	Nc	ZÈLE
;	Fw	;
Et	Vvc	Et
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
qu'	Rg	QUE
à	S	À
ce	Dd	CE
prix	Nc	PRIX
qu'	Cs	QUE
un	Dn	UN
sujet	Nc	SUJET
plein	Ag	PLEIN
d'	S	DE
honneur	Nc	HONNEUR
doit	Vvc	DEVOIR
jamais	Rg	JAMAIS
de	S	DE
son	Ds	SON
maître	Nc	MAÎTRE
accepter	Vvn	ACCEPTER
la	Da	LE
faveur	Nc	FAVEUR
.	Fs	.
Mais	Cc	MAIS
si	Cs	SI
sa	Ds	SON
volonté	Nc	VOLONTÉ
ne	Rp	NE
peut	Vvc	POUVOIR
être	Vun	ÊTRE
changée	Ge	CHANGER
,	Fw	,
N'	Vvc	N'
importe	Vvc	IMPORTER
en	S	EN
quels	Dt	QUEL
projets	Nc	PROJET
son	Ds	SON
âme	Nc	ÂME
est	Vuc	ÊTRE
engagée	Ge	ENGAGER
,	Fw	,
Résister	Nc	Résister
trop	Rg	TROP
longtemps	Rg	LONGTEMPS
,	Fw	,
ce	Pd	CE
serait	Vuc	ÊTRE
le	Da	LE
trahir	Nc	TRAHIR
:	Fw	:
C'	Pd	CE
est	Vuc	ÊTRE
aux	S+Da	À+LES
dieux	Nc	DIEU|DIEUX
de	S	DE
juger	Vvn	JUGER
,	Fw	,
aux	S+Da	À+LES
sujets	Nc	SUJET
d'	S	DE
obéir	Vvn	OBÉIR
.	Fs	.
Ainsi	Rg	AINSI
ne	Rp	NE
pensons	Vvc	PENSER
plus	Rg	PLUS
qu'	Cs	QUE
à	S	À
la	Da	LE
prompte	Ag	PROMPT
défense	Nc	DÉFENSE
Qui	Ag	Qui
peut	Vvc	POUVOIR
de	S	DE
l'	Da	LE
ennemi	Nc	ENNEMI
confondre	Vvn	CONFONDRE
l'	Da	LE
espérance	Nc	ESPÉRANCE
.	Fs	.
Bientôt	Vvc	Bientôt
sur	S	SUR
ces	Dd	CE
remparts	Nc	REMPART
tous	Di	TOUT
nos	Ds	NOTRE
chefs	Nc	CHEF
rassemblés	Ge	RASSEMBLER
Calmeront	Vvc	CALMER
par	S	PAR
mes	Ds	MON
soins	Nc	SOIN
nos	Ds	NOTRE
citoyens	Nc	CITOYEN
troublés	Ge	TROUBLER
.	Fs	.
En	S	EN
vain	Ag	VAIN
contre	S	CONTRE
Didon	Nc	DITON
l'	Da	LE
Afrique	Nc	Afrique
est	Vuc	ÊTRE
conjurée	Ge	CONJURER
;	Fw	;
Du	Vvc	Du
peuple	Nc	PEUPLE
et	Cc	ET
du	S+Da	DE+LE
soldat	Nc	SOLDAT
ma	Ds	MON
reine	Nc	REINE|ROI
est	Vuc	ÊTRE
adorée	Ge	ADORER
:	Fw	:
Tout	Di	TOUT
peuple	Nc	PEUPLE
est	Vuc	ÊTRE
redoutable	Ag	REDOUTABLE
et	Cc	ET
tout	Di	TOUT
soldat	Nc	SOLDAT
heureux	Ag	HEUREUX
Quand	Nc	Quand
il	Pp	IL
aime	Vvc	AIMER
ses	Ds	SON
rois	Nc	ROI
en	S	EN
combattant	Ga	COMBATTRE
pour	S	POUR
eux	Pp	EUX
.	Fs	.
Oui	Rg	OUI
,	Fw	,
je	Pp	JE
ne	Rp	NE
doute	Vvc	DOUTER
point	Rg	POINT
qu'	Cs	QUE
au	S+Da	À+LE
gré	Nc	GRÉ
de	S	DE
votre	Ds	VOTRE
envie	Nc	ENVIE
Les	Vvc	Les
Tyriens	Ag	Tyriens
pour	S	POUR
vous	Pp	VOUS
ne	Rp	NE
prodiguent	Vvc	PRODIGUER
leur	Ds	LEUR
vie	Nc	VIE
...	Fs	...
Mais	Vvc	Mais
,	Fw	,
quoi	Pt	QUE|QUOI
!	Fs	!
Vous	Pp	VOUS
oubliez	Vvc	OUBLIER
qu'	Cs	QUE
un	Dn	UN
téméraire	Ag	TÉMÉRAIRE
amour	Nc	AMOUR
Ose	Vvc	OSER
vous	Pp	VOUS
menacer	Vvn	MENACER
jusque	S	JUSQUE
dans	S	DANS
votre	Ds	VOTRE
cour	Nc	COUR
!	Fs	!
Je	Pp	JE
ne	Rp	NE
le	Pp	IL
cache	Vvc	CACHER
point	Rg	POINT
:	Fw	:
instruit	Ge	INSTRUIRE
de	S	DE
cette	Dd	CE
injure	Nc	INJURE
,	Fw	,
Autour	Nc	AUTOUR
de	S	DE
ce	Dd	CE
palais	Nc	PALAIS
votre	Ds	VOTRE
peuple	Nc	PEUPLE
murmure	Vvc	MURMURER
.	Fs	.
Il	Pp	IL
demande	Vvc	DEMANDER
vengeance	Nc	VENGEANCE
,	Fw	,
et	Cc	ET
se	Pp	IL
plaint	Vvc	PLAINDRE
hautement	Rg	HAUTEMENT
Qu'	Ag	Qu'
Iarbe	Nc	Iarbe
dans	S	DANS
ces	Dd	CE
murs	Nc	MUR|MURS
vous	Pp	VOUS
brave	Vvc	BRAVER
impunément	Rg	IMPUNÉMENT
,	Fw	,
Et	Vvc	Et
,	Fw	,
si	Cs	SI
l'	Pp	IL
on	Pp	ON
en	Pp	EN
croyait	Vvc	CROIRE
les	Da	LE
discours	Nc	DISCOURS
de	S	DE
Carthage	Nc	Carthage
,	Fw	,
Par	Nc	PAR
votre	Ds	VOTRE
ordre	Nc	ORDRE
en	S	EN
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
retenu	Ge	RETENIR
pour	S	POUR
otage	Nc	OTAGE
...	Fs	...
Le	Vvc	Le
retenir	Vvn	RETENIR
ici	Rg	ICI
!	Fs	!
Qu'	Rg	QUE
ose-t	Ag	ose-t
-on	Nc	-on
proposer	Vvn	PROPOSER
?	Fs	?
De	S	DE
son	Ds	SON
funeste	Ag	FUNESTE
amour	Nc	AMOUR
est	Vuc	ÊTRE
-ce	Vvc	-ce
à	S	À
moi	Pp	JE
d'	S	DE
abuser	Vvn	ABUSER
?	Fs	?
Je	Pp	JE
sais	Vvc	SAVOIR
que	Cs	QUE
des	Dn	UN
flatteurs	Nc	FLATTEUR
les	Da	LE
coupables	Ag	COUPABLE
maximes	Nc	MAXIME
Du	Vvc	Du
nom	Nc	NOM
de	S	DE
politique	Nc	POLITIQUE
honorent	Vvc	HONORER
de	S	DE
tels	Ag	TEL
crimes	Nc	CRIME
;	Fw	;
Je	Vvc	Je
sais	Vvc	SAVOIR
que	Rg	QUE
,	Fw	,
trop	Rg	TROP
séduits	Ge	SÉDUIRE
par	S	PAR
de	Dn	UN
vaines	Ag	VAIN
raisons	Nc	RAISON
,	Fw	,
Mille	Vvc	Mille
fois	Nc	FOI|FOIS
mes	Ds	MON
pareils	Ag	PAREIL
,	Fw	,
dans	S	DANS
leurs	Ds	LEUR
lâches	Ag	LÂCHE
soupçons	Nc	SOUPÇON
,	Fw	,
Ont	Vvc	Ont
violé	Ge	VIOLER
le	Da	LE
droit	Nc	DROIT
des	S+Da	DE+LE|DE+LES
palais	Nc	PALAIS
et	Cc	ET
des	S+Da	DE+LE|DE+LES
temples	Nc	TEMPLE
:	Fw	:
La	Da	LE
cour	Nc	COUR
de	S	DE
plus	Rg	PLUS
d'	S	DE
un	Dn	UN
prince	Nc	PRINCE
en	Pp	EN
offre	Vvc	OFFRIR
des	Dn	UN
exemples	Nc	EXEMPLE
;	Fw	;
Mais	Vvc	Mais
un	Dn	UN
traître	Nc	TRAÎTRE
jamais	Rg	JAMAIS
ne	Rp	NE
doit	Vvc	DEVOIR
être	Vun	ÊTRE
imité	Ge	IMITER
.	Fs	.
Moi	Pp	JE
,	Fw	,
qu'	Pr	QUE
oubliant	Ga	OUBLIER
les	Da	LE
lois	Nc	LOI
de	S	DE
l'	Da	LE
hospitalité	Nc	HOSPITALITÉ
,	Fw	,
D'	Nc	D'
un	Dn	UN
roi	Nc	ROI
dans	S	DANS
mon	Ds	MON
palais	Nc	PALAIS
j'	Pp	JE
outrage	Vvc	OUTRAGER
la	Da	LE
personne	Nc	PERSONNE
!	Fs	!
Est	Vuc	ÊTRE
-ce	Vvc	-ce
aux	S+Da	À+LES
rois	Nc	ROI
d'	S	DE
avilir	Vvn	AVILIR
l'	Da	LE
éclat	Nc	ÉCLAT
de	S	DE
la	Da	LE
couronne	Nc	COURONNE
,	Fw	,
Nous	Vvc	Nous
qui	Pr	QUI
devons	Vvc	DEVOIR
donner	Vvn	DONNER
au	S+Da	À+LE
reste	Nc	RESTE
des	S+Da	DE+LE|DE+LES
humains	Nc	HUMAINS
L'	Vvc	L'
exemple	Nc	EXEMPLE
du	S+Da	DE+LE
respect	Nc	RESPECT
qu'	Pr	QUE
on	Pp	ON
doit	Vvc	DEVOIR
aux	S+Da	À+LES
souverains	Nc	SOUVERAIN
?	Fs	?
...	Fs	...
À	Nc	À
Madherbal	Ag	Madherbal
.	Fs	.
Oui	Rg	OUI
,	Fw	,
malgré	S	MALGRÉ
les	Da	LE
malheurs	Nc	MALHEUR
où	Pr	OÙ
son	Ds	SON
courroux	Nc	COURROUX
nous	Pp	NOUS
jette	Vvc	JETER
,	Fw	,
Allez	Vvc	ALLER
;	Fw	;
et	Cc	ET
que	Cs	QUE
ma	Ds	MON
garde	Nc	GARDE
assure	Vvc	ASSURER
sa	Ds	SON
retraite	Nc	RETRAITE|RETRAITÉ
;	Fw	;
Que	Vvc	Que
ce	Dd	CE
prince	Nc	PRINCE
,	Fw	,
à	S	À
l'	Da	LE
abri	Nc	ABRI
de	S	DE
toute	Di	TOUT
trahison	Nc	TRAHISON
,	Fw	,
Accable	Ag	Accable
,	Fw	,
s'	Cs	SI
il	Pp	IL
le	Pp	IL
peut	Vvc	POUVOIR
,	Fw	,
mais	Cc	MAIS
respecte	Vvc	RESPECTER
Didon	Nc	DITON
.	Fs	.
J'	Pp	JE
aime	Vvc	AIMER
mieux	Rg	MIEUX
,	Fw	,
au	S+Da	À+LE
péril	Nc	PÉRIL
d'	S	DE
une	Dn	UN
guerre	Nc	GUERRE
barbare	Ag	BARBARE
,	Fw	,
Que	Vvc	Que
l'	Da	LE
univers	Nc	UNIVERS
,	Fw	,
témoin	Nc	TÉMOIN
du	S+Da	DE+LE
sort	Nc	SORT
qu'	Pr	QUE
on	Pp	ON
me	Pp	JE
prépare	Vvc	PRÉPARER
,	Fw	,
Condamne	Vvc	CONDAMNER
un	Dn	UN
vain	Ag	VAIN
excès	Nc	EXCÈS
de	S	DE
générosité	Nc	GÉNÉROSITÉ
,	Fw	,
Que	Vvc	Que
s'	Cs	SI
il	Pp	IL
me	Pp	JE
reprochait	Vvc	REPROCHER
la	Da	LE
moindre	Ag	MOINDRE
lâcheté	Nc	LÂCHETÉ
.	Fs	.
Madherbal	Ag	Madherbal
sort	Nc	SORT
.	Fs	.
Ah	I	AH
!	Fs	!
C'	Pd	CE
est	Vuc	ÊTRE
trop	Rg	TROP
retenir	Vvn	RETENIR
ma	Ds	MON
douleur	Nc	DOULEUR
et	Cc	ET
mes	Ds	MON
larmes	Nc	LARME
.	Fs	.
Mon	Ds	MON
amant	Nc	AMANT
peut	Vvc	POUVOIR
lui	Pp	IL
seul	Rg	SEUL
dissiper	Vvn	DISSIPER
mes	Ds	MON
alarmes	Nc	ALARME
...	Fs	...
À	Nc	À
part	Nc	PART
.	Fs	.
Qu'	Cs	QUE
il	Pp	IL
tarde	Vvc	TARDER
à	S	À
revenir	Vvn	REVENIR
!	Fs	!
...	Fs	...
et	Cc	ET
vous	Pp	VOUS
,	Fw	,
peuples	Nc	PEUPLE
ingrats	Ag	INGRAT
,	Fw	,
Loin	Nc	Loin
de	S	DE
mes	Ds	MON
yeux	Nc	OEIL|YEUX
encor	Nc	encor
retiendrez	Vvc	RETENIR
-vous	Nc	-vous
ses	Ds	SON
pas	Nc	PAS
?	Fs	?
Il	Pp	IL
vient	Vvc	VENIR
.	Fs	.
À	Vvc	À
son	Ds	SON
aspect	Nc	ASPECT
que	Cs	QUE
ma	Ds	MON
crainte	Nc	CRAINTE
redouble	Vvc	REDOUBLER
!	Fs	!
Tout	Pi	TOUT
est	Vuc	ÊTRE
perdu	Ge	PERDRE
pour	S	POUR
moi	Pp	JE
;	Fw	;
je	Pp	JE
le	Pp	IL
sens	Vvc	SENTIR
à	S	À
mon	Ds	MON
trouble	Nc	TROUBLE
.	Fs	.
Dieux	Nc	DIEU|DIEUX
!	Fs	!
Je	Pp	JE
ne	Rp	NE
croyais	Vvc	CROIRE
pas	Rg	PAS
la	Da	LE
rencontrer	Vvn	RENCONTRER
ici	Rg	ICI
.	Fs	.
Approchons	Vvc	APPROCHER
...	Fs	...
mon	Ds	MON
destin	Nc	DESTIN
va	Vvc	ALLER
donc	Rg	DONC
être	Vun	ÊTRE
éclairci	Ge	ÉCLAIRCIR
!	Fs	!
...	Fs	...
À	Nc	À
Énée	Nc	Énée
,	Fw	,
en	S	EN
le	Pp	IL
retenant	Ga	RETENIR
.	Fs	.
Vous	Pp	VOUS
me	Pp	JE
fuyez	Vvc	FUIR
,	Fw	,
seigneur	Nc	SEIGNEUR
?	Fs	?
Malheureuse	Ag	MALHEUREUX
princesse	Nc	PRINCE|PRINCESSE
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
méritais	Vvc	MÉRITER
pas	Rg	PAS
toute	Di	TOUT
votre	Ds	VOTRE
tendresse	Nc	TENDRESSE
.	Fs	.
Non	Rg	NON
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
aimerai	Vvc	AIMER
jusqu'	S	JUSQUE
au	S+Da	À+LE
dernier	Ag	DERNIER
soupir	Nc	SOUPIR
.	Fs	.
Mais	Cc	MAIS
que	Pr	QUE
dois	Vvc	DEVOIR
-je	Vvc	-je
penser	Vvn	PENSER
?	Fs	?
Je	Pp	JE
vous	Pp	VOUS
entends	Vvc	ENTENDRE
gémir	Vvn	GÉMIR
...	Fs	...
Vous	Nc	Vous
détournez	Vvc	DÉTOURNER
de	S	DE
moi	Pp	JE
votre	Ds	VOTRE
vue	Nc	VUE
égarée	Ge	ÉGARER
...	Fs	...
Ah	Vvc	Ah
!	Fs	!
De	S	DE
trop	Rg	TROP
de	S	DE
soupçons	Nc	SOUPÇON
mon	Ds	MON
âme	Nc	ÂME
est	Vuc	ÊTRE
dévorée	Ge	DÉVORER
...	Fs	...
Seigneur	Nc	SEIGNEUR
!	Fs	!
...	Fs	...
Au	Vvc	Au
désespoir	Nc	DÉSESPOIR
je	Pp	JE
suis	Vuc	ÊTRE
abandonné	Ge	ABANDONNER
:	Fw	:
Vous	Pp	VOUS
voyez	Vvc	VOIR
des	Dn	UN
mortels	Nc	MORTEL
le	Da	LE
plus	Rg	PLUS
infortuné	Ag	INFORTUNÉ
.	Fs	.
Mon	Ds	MON
coeur	Nc	CUR
frémit	Vvc	FRÉMIR
encor	Nc	encor
de	S	DE
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
vient	Vvc	VENIR
d'	S	DE
apprendre	Vvn	APPRENDRE
.	Fs	.
Dans	S	DANS
le	Da	LE
camp	Nc	CAMP
des	S+Da	DE+LE|DE+LES
Troyens	Nc	TROYEN
le	Da	LE
ciel	Nc	CIEL
s'	Pp	SE
est	Vuc	ÊTRE
fait	Ge	FAIRE
entendre	Vvn	ENTENDRE
,	Fw	,
Il	Vvc	Il
s'	Pp	SE
explique	Vvc	EXPLIQUER
,	Fw	,
madame	Nc	MADAME
,	Fw	,
et	Cc	ET
me	Pp	JE
réduit	Vvc	RÉDUIRE
au	S+Da	À+LE
choix	Nc	CHOIX
D'	Vvc	D'
être	Vun	ÊTRE
ingrat	Ag	INGRAT
envers	S	ENVERS
vous	Pp	VOUS
ou	Cc	OU
d'	S	DE
enfreindre	Vvn	ENFREINDRE
ses	Ds	SON
lois	Nc	LOI
.	Fs	.
Une	Dn	UN
voix	Nc	VOIX
formidable	Ag	FORMIDABLE
,	Fw	,
aux	S+Da	À+LES
mortels	Nc	MORTEL
inconnue	Ag	INCONNU
,	Fw	,
A	Vvc	A
murmuré	Ge	MURMURER
longtemps	Rg	LONGTEMPS
dans	S	DANS
le	Da	LE
sein	Nc	SEIN
de	S	DE
la	Da	LE
nue	Nc	NUE
.	Fs	.
Le	Da	LE
jour	Nc	JOUR
en	Pp	EN
a	Vuc	AVOIR
pâli	Ge	PÂLIR
,	Fw	,
la	Da	LE
terre	Nc	TERRE
en	Pp	EN
a	Vuc	AVOIR
tremblé	Ge	TREMBLER
;	Fw	;
L'	Vvc	L'
autel	Nc	AUTEL
s'	Pp	SE
est	Vuc	ÊTRE
entr'ouvert	Ge	entr'ouvert
,	Fw	,
et	Cc	ET
le	Da	LE
prêtre	Nc	PRÊTRE
a	Vuc	AVOIR
parlé	Ge	PARLER
.	Fs	.
«	Fw	«
Étouffe	Nc	Étouffe
,	Fw	,
m'	Pp	JE
a-t-il	V	AVOIR
dit	Vvc	DIRE
,	Fw	,
une	Dn	UN
tendresse	Nc	TENDRESSE
vaine	Ag	VAIN
.	Fs	.
Il	Pp	IL
ne	Rp	NE
t'	Pp	TU
est	Vuc	ÊTRE
pas	Rg	PAS
permis	Ge	PERMETTRE
de	S	DE
disposer	Vvn	DISPOSER
de	S	DE
toi	Pp	TU
.	Fs	.
Fuis	Vvc	FUIR
des	Dn	UN
murs	Nc	MUR|MURS
de	S	DE
Carthage	Nc	Carthage
;	Fw	;
abandonne	Vvc	ABANDONNER
la	Da	LE
reine	Nc	REINE|ROI
.	Fs	.
Le	Da	LE
destin	Nc	DESTIN
pour	S	POUR
une	Dn	UN
autre	Ag	AUTRE
a	Vuc	AVOIR
réservé	Ge	RÉSERVER
ta	Ds	TON
foi	Nc	FOI
.	Fs	.
»	Fw	»
Tout	Vvc	Tout
le	Da	LE
peuple	Nc	PEUPLE
aussitôt	Rg	AUSSITÔT
pousse	Vvc	POUSSER
des	Dn	UN
cris	Nc	CRI
de	S	DE
joie	Nc	JOIE
.	Fs	.
Jugez	Vvc	JUGER
du	S+Da	DE+LE
désespoir	Nc	DÉSESPOIR
où	Pr	OÙ
mon	Ds	MON
âme	Nc	ÂME
se	Pp	IL
noie	Vvc	NAÎTRE|NOYER
!	Fs	!
J'	Pp	JE
ai	Vuc	AVOIR
voulu	Ge	VOULOIR
vainement	Rg	VAINEMENT
combattre	Vvn	COMBATTRE
leurs	Ds	LEUR
projets	Nc	PROJET
.	Fs	.
On	Pp	ON
m'	Pp	JE
oppose	Vvc	OPPOSER
du	S+Da	DE+LE
ciel	Nc	CIEL
les	Da	LE
absolus	Ag	ABSOLU
décrets	Nc	DÉCRET
,	Fw	,
Les	Vvc	Les
champs	Nc	CHAMP|CHAMPS
ausoniens	Nc	ausoniens
promis	Ge	PROMETTRE
à	S	À
notre	Ds	NOTRE
audace	Nc	AUDACE
,	Fw	,
Et	Vvc	Et
l'	Da	LE
univers	Nc	UNIVERS
soumis	Ge	SOUMETTRE
aux	S+Da	À+LES
héros	Nc	HÉROS
de	S	DE
ma	Ds	MON
race	Nc	RACE
;	Fw	;
Dans	Vvc	Dans
un	Dn	UN
repos	Nc	REPOS
obscur	Ag	OBSCUR
Énée	Nc	Énée
enseveli	Ge	ENSEVELIR
,	Fw	,
Ses	Vvc	Ses
exploits	Nc	EXPLOIT
oubliés	Ge	OUBLIER
,	Fw	,
son	Ds	SON
honneur	Nc	HONNEUR
avili	Ge	AVILIR
,	Fw	,
Des	Vvc	Des
Troyens	Ag	Troyens
fugitifs	Nc	FUGITIF
la	Da	LE
fortune	Nc	FORTUNE
incertaine	Ag	INCERTAIN
,	Fw	,
De	Vvc	De
vos	Ds	VOTRE
propres	Ag	PROPRE
sujets	Nc	SUJET
le	Da	LE
mépris	Nc	MÉPRIS
et	Cc	ET
la	Da	LE
haine	Nc	HAINE
,	Fw	,
Que	Vvc	Que
vous	Pp	VOUS
dirai	Vvc	DIRE
-je	Vvn	-je
enfin	Rg	ENFIN
?	Fs	?
Accablé	Vvc	Accablé
de	S	DE
douleur	Nc	DOULEUR
,	Fw	,
Déchiré	Vvc	Déchiré
par	S	PAR
l'	Da	LE
amour	Nc	AMOUR
,	Fw	,
entraîné	Ge	ENTRAÎNER
par	S	PAR
l'	Da	LE
honneur	Nc	HONNEUR
...	Fs	...
Il	Vvc	Il
hésite	Vvc	HÉSITER
à	S	À
poursuivre	Vvn	POURSUIVRE
.	Fs	.
Qu'	Pt	QUE
avez	Vuc	AVOIR
-vous	Nc	-vous
résolu	Ge	RÉSOUDRE
?	Fs	?
Plaignez	Vvc	PLAINDRE
plutôt	Rg	PLUTÔT
mon	Ds	MON
âme	Nc	ÂME
.	Fs	.
Tout	Pi	TOUT
parlait	Vvc	PARLER
contre	S	CONTRE
vous	Pp	VOUS
,	Fw	,
tout	Pi	TOUT
condamnait	Vvc	CONDAMNER
ma	Ds	MON
flamme	Nc	FLAMME
,	Fw	,
Ma	Vvc	Ma
gloire	Nc	GLOIRE
,	Fw	,
mes	Ds	MON
sujets	Nc	SUJET
,	Fw	,
nos	Ds	NOTRE
prêtres	Nc	PRÊTRE
et	Cc	ET
mon	Ds	MON
fils	Nc	FIL|FILS
...	Fs	...
N'	Vvc	N'
achevez	Vvc	ACHEVER
pas	Rg	PAS
,	Fw	,
cruel	Ag	CRUEL
!	Fs	!
Vous	Pp	VOUS
avez	Vuc	AVOIR
tout	Rg	TOUT
promis	Ge	PROMETTRE
!	Fs	!
...	Fs	...
Où	Vvc	Où
suis	Vuc	ÊTRE
-je	Ge	-je
?	Fs	?
N'	Rp	NE
est	Vuc	ÊTRE
-ce	Vvc	-ce
point	Rg	POINT
un	Dn	UN
songe	Nc	SONGE
qui	Pr	QUI
m'	Pp	JE
abuse	Vvc	ABUSER
?	Fs	?
Est	Vuc	ÊTRE
-ce	Vvc	-ce
vous	Pp	VOUS
que	Cs	QUE
j'	Pp	JE
entends	Vvc	ENTENDRE
?	Fs	?
Interdite	Nc	INTERDIT
,	Fw	,
confuse	Ag	CONFUS
,	Fw	,
Je	Vvc	Je
sens	Vvc	SENTIR
ma	Ds	MON
faible	Ag	FAIBLE
voix	Nc	VOIX
dans	S	DANS
ma	Ds	MON
bouche	Nc	BOUCHE
expirer	Vvn	EXPIRER
.	Fs	.
Est-il	Vvc	Est-il
bien	Rg	BIEN
vrai	Ag	VRAI
?	Fs	?
Ce	Dd	CE
jour	Nc	JOUR
va	Vvc	ALLER
donc	Rg	DONC
nous	Pp	NOUS
séparer	Vvn	SÉPARER
?	Fs	?
Qui	Pr	QUI
me	Pp	JE
consolera	Vvc	CONSOLER
dans	S	DANS
mes	Ds	MON
douleurs	Nc	DOULEUR
profondes	Ag	PROFOND
?	Fs	?
Mon	Ds	MON
coeur	Nc	CUR
,	Fw	,
mon	Ds	MON
triste	Ag	TRISTE
coeur	Nc	CUR
vous	Pp	VOUS
suivra	Vvc	SUIVRE
sur	S	SUR
les	Da	LE
ondes	Nc	ONDE
;	Fw	;
Et	Vvc	Et
d'	S	DE
une	Dn	UN
vaine	Ag	VAIN
gloire	Nc	GLOIRE
occupé	Ge	OCCUPER
tout	Di	TOUT
entier	Ag	ENTIER
,	Fw	,
Au	Vvc	Au
fond	Nc	FOND
de	S	DE
l'	Da	LE
univers	Nc	UNIVERS
vous	Pp	VOUS
irez	Vvc	ALLER
m'	Pp	JE
oublier	Vvn	OUBLIER
!	Fs	!
...	Fs	...
M'	Vvc	M'
oublier	Vvn	OUBLIER
!	Fs	!
...	Fs	...
Ah	Vvc	Ah
!	Fs	!
Cruel	Ag	CRUEL
!	Fs	!
De	S	DE
quelle	Dt	QUEL
affreuse	Ag	AFFREUX
idée	Nc	IDÉE
Mon	Nc	Mon
âme	Nc	ÂME
en	S	EN
vous	Pp	VOUS
perdant	Ga	PERDRE
se	Pp	IL
verra	Vvc	VOIR
possédée	Ge	POSSÉDER
!	Fs	!
J'	Pp	JE
ai	Vuc	AVOIR
tout	Rg	TOUT
sacrifié	Ge	SACRIFIER
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
tout	Rg	TOUT
trahi	Ge	TRAHIR
pour	S	POUR
vous	Pp	VOUS
.	Fs	.
Je	Pp	JE
romps	Vvc	ROMPRE
la	Da	LE
foi	Nc	FOI
jurée	Ge	JURER
à	S	À
mon	Ds	MON
premier	Ag	PREMIER
époux	Nc	ÉPOUX
.	Fs	.
Des	S+Da	DE+LE|DE+LES
rois	Nc	ROI
les	Da	LE
plus	Rg	PLUS
puissants	Ag	PUISSANT
je	Pp	JE
dédaigne	Vvc	DÉDAIGNER
l'	Da	LE
hommage	Nc	HOMMAGE
;	Fw	;
J'	Vvc	J'
expose	Nc	EXPOSÉ
pour	S	POUR
vous	Pp	VOUS
seul	Ag	SEUL
le	Da	LE
salut	Nc	SALUT
de	S	DE
Carthage	Nc	Carthage
.	Fs	.
Je	Pp	JE
le	Pp	IL
fais	Vvc	FAIRE
avec	S	AVEC
joie	Nc	JOIE
,	Fw	,
et	Cc	ET
le	Da	LE
ciel	Nc	CIEL
m'	Pp	JE
est	Vuc	ÊTRE
témoin	Nc	TÉMOIN
Que	Vvc	Que
mon	Ds	MON
amour	Nc	AMOUR
voudrait	Vvc	VOULOIR
aller	Vvn	ALLER
encor	Nc	encor
plus	Rg	PLUS
loin	Rg	LOIN
...	Fs	...
Hélas	Vvc	Hélas
!	Fs	!
De	S	DE
notre	Ds	NOTRE
hymen	Nc	HYMEN
la	Da	LE
pompe	Nc	POMPE
est	Vuc	ÊTRE
ordonnée	Ge	ORDONNER
.	Fs	.
Je	Pp	JE
volais	Vvc	VOLER
dans	S	DANS
vos	Ds	VOTRE
bras	Nc	BRAS
,	Fw	,
cher	Ag	CHER
et	Cc	ET
barbare	Ag	BARBARE
Énée	Nc	Énée
!	Fs	!
...	Fs	...
Mais	Vvc	Mais
,	Fw	,
que	Pr	QUE
dis	Vvc	DIRE
-je	Nc	-je
?	Fs	?
Ton	Ds	TON
sort	Nc	SORT
ne	Rp	NE
dépend	Vvc	DÉPENDRE
plus	Rg	PLUS
de	S	DE
toi	Pp	TU
.	Fs	.
Je	Pp	JE
t'	Pp	TU
