Regresaba	VLfin	regresar
el	ART	el
coche	NC	coche
.	FS	.
Estábamos	VEfin	estar
en	PREP	en
la	ART	el
casa	NC	casa
.	FS	.
Una	ART	un
vez	NC	vez
allí	ADV	allí
,	CM	,
nos	PPX	nosotros
apeamos	VLfin	apear
y	CC	y
golpeamos	VLfin	<unknown>
.	FS	.
Salió	VLfin	salir
a	PREP	a
recibirnos	VCLIinf	recibir
una	ART	un
negra	ADJ	negro
joven	NC	joven
,	CM	,
a la que	CSUBF	a~la~que
preguntamos	VLfin	preguntar
por	PREP	por
el	ART	el
dueño	NC	dueño
de	PREP	de
casa	NC	casa
.	FS	.
—	DASH	--
«Aquí	NC	<unknown>
no	NEG	no
hay	VHfin	haber
dueño	NC	dueño
de	PREP	de
casa	NC	casa
,	CM	,
sino	CCAD	sino
dueña.»	NC	<unknown>
—	DASH	--
«Muy	VLfin	<unknown>
bien	ADV	bien
¿	FS	?
se	SE	se
puede	VMfin	poder
ver	VLinf	ver
?	FS	?
»	SYM	»
—	DASH	--
«Voy	NC	<unknown>
a	ALFS	a
avisarle.»	VLfin	<unknown>
Un	NP	<unknown>
momento	NC	momento
después	ADV	después
,	CM	,
apareció	VLfin	aparecer
en	PREP	en
el	ART	el
patio	NC	patio
una	ART	un
señora	NC	señora
gruesa	ADJ	grueso
y	CC	y
entrada	NC	entrada
en	PREP	en
años	NC	año
.	FS	.
—	DASH	--
«Adelante	ADJ	<unknown>
!	FS	!
señores.»	NC	<unknown>
—	DASH	--
«Manuel»—dije	NC	<unknown>
entre	PREP	entre
dientes	NC	diente
—	DASH	--
usted	PPX	usted
que	CQUE	que
es	VSfin	ser
más	ADV	más
amable	ADJ	amable
,	CM	,
encárguese	VLfin	<unknown>
de	PREP	de
averiguar	VLinf	averiguar
de	PREP	de
esta	DM	este
señora	NC	señora
lo	PPC	él
que	CQUE	que
el	ART	el
Doctor	NP	<unknown>
Pineal	NP	<unknown>
averiguó	VLfin	averiguar
en	PREP	en
la	ART	el
Facultad.»	NP	<unknown>
Mi	NP	<unknown>
compañero	NC	compañero
hizo	VLfin	hacer
una	ART	un
cortesía	NC	cortesía
,	CM	,
y	CC	y
dijo	VLfin	decir
:	COLON	:
—	DASH	--
«Señora	NC	<unknown>
:	COLON	:
venimos	VLfin	venir
a	PREP	a
molestar	VLinf	molestar
a	PREP	a
usted	PPX	usted
,	CM	,
y	CC	y
no	NEG	no
hemos	VHfin	haber
querido	VLadj	querer
traer	VLinf	traer
una	ART	un
presentación	NC	presentación
,	CM	,
porque	CSUBX	porque
el	ART	el
objeto	NC	objeto
de	PREP	de
nuestra	ADJ	nuestro
visita	NC	visita
no	NEG	no
la	PPC	él
reclamaba.»	VLfin	<unknown>
—	DASH	--
«Pasen	VLfin	<unknown>
ustedes	PPX	ustedes
a	PREP	a
la	ART	el
sala.»	NC	<unknown>
—	DASH	--
«Como	VLfin	<unknown>
usted	PPX	usted
guste.»	VLfin	<unknown>
Penetramos	NP	<unknown>
en	PREP	en
la	ART	el
salita	NC	sala
,	CM	,
y	CC	y
la	ART	el
señora	NC	señora
nos	PPX	nosotros
invitó	VLfin	invitar
a	PREP	a
sentarnos	VCLIinf	sentar
.	FS	.
—	DASH	--
«El	NC	<unknown>
caso	NC	caso
es	VSfin	ser
que	CQUE	que
hemos	VHfin	haber
recibido	VLadj	recibir
cartas	NC	carta
en	PREP	en
las	ART	el
que	CQUE	que
se	SE	se
nos	PPX	nosotros
piden	VLfin	pedir
noticias	VLfin	noticiar
de	PREP	de
un	ART	un
joven	NC	joven
,	CM	,
estudiante	NC	estudiante
de	PREP	de
Medicina	NP	<unknown>
,	CM	,
el	ART	el
cual	REL	cual
,	CM	,
según	PREP	según
nos	PPX	nosotros
lo	PPC	él
ha	VHfin	haber
dicho	VLadj	decir
el	ART	el
Doctor	NP	<unknown>
Pineal	NP	<unknown>
,	CM	,
vivió	VLfin	vivir
en	PREP	en
esta	DM	este
casa.»	NC	<unknown>
—	DASH	--
«¿Cual	NC	<unknown>
?	FS	?
¿	FS	?
Nicanor	NP	<unknown>
B.	NP	<unknown>
?	FS	?
—	DASH	--
«No	VLfin	<unknown>
,	CM	,
señora	NC	señora
;	SEMICOLON	;
Antonio	NP	Antonio
Lapas.»	NP	<unknown>
—	DASH	--
«¡Ah	NP	<unknown>
!	FS	!
sí	PPX	él
;	SEMICOLON	;
cómo	ADV	cómo
nó	VLfin	<unknown>
!	FS	!
pero	CCAD	pero
en	PREP	en
las	ART	el
cartas	NC	carta
que	CQUE	que
yo	PPX	yo
he	VHfin	haber
recibido	VLadj	recibir
,	CM	,
me	PPX	yo
preguntaban	VLfin	preguntar
por	PREP	por
Nicanor	NP	<unknown>
B.	NP	<unknown>
Parece	NP	<unknown>
que	CQUE	que
ese	DM	ese
mozo	NC	mozo
ha	VHfin	haber
desaparecido	VLadj	desaparecer
,	CM	,
y	CC	y
era	VSfin	ser
muy	ADV	muy
buen	ADJ	bueno
estudiante	NC	estudiante
.	FS	.
¿	INT	?
Saben	VLfin	saber
ustedes	PPX	ustedes
algo	QU	algo
de	PREP	de
él	PPX	él
?	FS	?
»	SYM	»
—	DASH	--
«No	VLfin	<unknown>
,	CM	,
señora.»	NC	<unknown>
—	DASH	--
«¡Cuánto	NC	<unknown>
les	PPC	él
agradecería	VLfin	agradecer
que	CQUE	que
me	PPX	yo
dieran	VLfin	dar
alguna	QU	alguno
noticia	NC	noticia
!	FS	!
porque	CSUBX	porque
se	SE	se
conoce	VLfin	conocer
que	CQUE	que
la	ART	el
familia	NC	familia
está	VEfin	estar
desesperada	VLadj	desesperar
.	FS	.
La	ART	el
última	ADJ	último
vez	NC	vez
que	CQUE	que
hablé	VLfin	hablar
con	PREP	con
él	PPX	él
,	CM	,
hace	VLfin	hacer
como	CSUBX	como
año	NC	año
y	CC	y
medio	NC	medio
,	CM	,
me	PPX	yo
dijo	VLfin	decir
que	CQUE	que
pensaba	VLfin	pensar
irse	VCLIinf	irse
a	PREP	a
Europa	NP	Europa
;	SEMICOLON	;
pero	CCAD	pero
,	CM	,
como	CSUBX	como
era	VSfin	ser
bastante	ADV	bastante
mentiroso	ADJ	mentiroso
,	CM	,
no	NEG	no
le	PPC	él|le
hice	VLfin	hacer
caso.»	NC	<unknown>
—	DASH	--
«Pues	NC	<unknown>
!	FS	!
señora	NC	señora
,	CM	,
será	VSfin	ser
para	PREP	para
nosotros	PPX	nosotros
un	ART	un
verdadero	ADJ	verdadero
placer	VLinf	placer
el	ART	el
comunicarle	VCLIinf	comunicar
cualquier	QU	cualquier
cosa	NC	cosa
que	CQUE	que
llegue	VLfin	llegar
a	PREP	a
nuestros	PPO	nuestro
oídos.»	NC	<unknown>
Mi	NP	<unknown>
compañero	NC	compañero
sabía	VLfin	saber
que	CQUE	que
nunca	ADV	nunca
comunicaría	VLfin	comunicar
nada	QU	nada
.	FS	.
—	DASH	--
«Les	ADV	<unknown>
quedaría	VLfin	quedar
eternamente	ADV	eterno
agradecida	VLadj	agradecer
.	FS	.
¡	FS	!
Ay	NP	ay
!	FS	!
si	CSUBX	si
vieran	VLfin	ver
ustedes	PPX	ustedes
las	ART	el
cartas	NC	carta
de	PREP	de
la	ART	el
familia	NC	familia
!	FS	!
Pues	CSUBF	pues
han de	VMfin	haber~de
saber	VLinf	saber
ustedes	PPX	ustedes
que	CQUE	que
,	CM	,
de	PREP	de
Antonio	NP	Antonio
Lapas	NP	<unknown>
,	CM	,
tampoco	ADV	tampoco
tengo	VLfin	tener
noticia	NC	noticia
.	FS	.
Vivió	VLfin	vivir
aquí	ADV	aquí
unos	ART	un
tres	CARD	tres
meses	NC	mes
,	CM	,
y	CC	y
después	ADV	después
no	NEG	no
volvió	VLfin	volver
más	ADV	más
;	SEMICOLON	;
pero	CCAD	pero
como	ADV	como
era	VSfin	ser
medio	QU	medio
huraño	NC	huraño
,	CM	,
aunque	CSUBX	aunque
muy	ADV	muy
atento	ADJ	atento
,	CM	,
eso	DM	ese
sí	PPX	él
,	CM	,
no	NEG	no
le	PPC	él|le
teníamos	VLfin	tener
tanta	ADJ	tanto
simpatía	NC	simpatía
como	CSUBX	como
a	PREP	a
Nicanor	NP	<unknown>
.»	VLfin	<unknown>
—	DASH	--
«¿Qué	VLfin	<unknown>
edad	NC	edad
podría	VMfin	poder
tener	VLinf	tener
?	FS	?
»	SYM	»
—	DASH	--
«Jovencito	NC	<unknown>
;	SEMICOLON	;
como	CSUBX	como
de	PREP	de
veintiún	CARD	veintiuno
años.»	VLfin	<unknown>
—	DASH	--
«¿Y	VLfin	<unknown>
el	ART	el
tipo	NC	tipo
?	FS	?
»	SYM	»
—	DASH	--
«Lindísimo	ADJ	<unknown>
;	SEMICOLON	;
tan	ADV	tan
lindo	ADJ	lindo
,	CM	,
que	CQUE	que
las	ART	el
muchachas	NC	muchacho
de	PREP	de
nuestra	ADJ	nuestro
relación	NC	relación
se	SE	se
pirraban	VLfin	<unknown>
por	PREP	por
él.»	NC	<unknown>
—	DASH	--
«Sin	NC	<unknown>
embargo	NC	embargo
,	CM	,
nos	PPX	nosotros
ha	VHfin	haber
dicho	VLadj	decir
una	ART	un
persona	NC	persona
que	CQUE	que
le	PPC	él|le
conoció	VLfin	conocer
,	CM	,
que	CQUE	que
era	VSfin	ser
antipático	ADJ	antipático
por	PREP	por
el	ART	el
ceño	NC	ceño
adusto	ADJ	<unknown>
y	CC	y
los	ART	el
anteojos	NC	anteojo
negros.»	NC	<unknown>
—	DASH	--
«Vea	VLfin	<unknown>
,	CM	,
señor	NC	señor
;	SEMICOLON	;
para	PREP	para
mí	PPX	yo
ese	DM	ese
muchacho	NC	muchacho
era	VSfin	ser
un	ART	un
misterio	NC	misterio
.	FS	.
En	PREP	en
cierta	QU	cierto
ocasión	NC	ocasión
,	CM	,
estando	VEger	estar
en	PREP	en
la	ART	el
mesa	NC	mesa
,	CM	,
entraron	VLfin	entrar
algunas	QU	alguno
niñas	NC	niño
al	PAL	al
comedor	NC	comedor
,	CM	,
y	CC	y
le	PPC	él|le
pidieron	VLfin	pedir
que	CQUE	que
se	SE	se
sacase	VLfin	sacar
los	ART	el
anteojos	NC	anteojo
para	CSUBI	para
verle	VCLIinf	ver
toda	QU	todo
la	ART	el
cara	NC	cara
.	FS	.
"	QT	"
—	DASH	--
«¿Y	NP	<unknown>
consintió	VLfin	consentir
?	FS	?
»	SYM	»
—	DASH	--
«¿Qué	VLfin	<unknown>
había	VHfin	haber
de	PREP	de
consentir	VLinf	consentir
?	FS	?
!	FS	!
Dijo	VLfin	decir
que	CQUE	que
jamás	ADV	jamás
haría	VLfin	hacer
tal	QU	tal
cosa	NC	cosa
,	CM	,
porque	CSUBX	porque
tenía	VLfin	tener
unos	ART	un
ojos	NC	ojo
tan	ADV	tan
feos	ADJ	feo
y	CC	y
repulsivos	ADJ	<unknown>
que	CQUE	que
solamente	ADV	solo
al	PAL	al
vérselos	NC	<unknown>
le	PPC	él|le
tomarían	VLfin	tomar
odio.»	ADV	<unknown>
—	DASH	--
«¿Entonces	NC	<unknown>
por	PREP	por
eso	DM	ese
los	PPC	él
usaba	VLfin	usar
?	FS	?
»	SYM	»
—	DASH	--
«Mentira	VLfin	<unknown>
de	PREP	de
él	PPX	él
no más	ADV	no~más
.	FS	.
Cierta	QU	cierto
mañana	NC	mañana
entré	VLfin	entrar
yo	PPX	yo
a	PREP	a
su	PPO	suyo
cuarto	NC	cuarto
,	CM	,
y	CC	y
lo	PPC	él
encontré	VLfin	encontrar
dormido	VLadj	dormir
y	CC	y
sin	PREP	sin
los	ART	el
anteojos	NC	anteojo
;	SEMICOLON	;
pero	CCAD	pero
metí	VLfin	meter
bulla	NC	<unknown>
en	PREP	en
el	ART	el
laboratorio	NC	laboratorio
y	CC	y
se	SE	se
despertó	VLfin	despertar
sobresaltado	VLadj	sobresaltar
.	FS	.
El	ART	el
ceño	NC	ceño
era	VSfin	ser
farsa	NC	<unknown>
,	CM	,
y	CC	y
los	ART	el
ojos	NC	ojo
¡	FS	!
qué	INT	qué
cosa	NC	cosa
,	CM	,
señor	NC	señor
!	FS	!
yo	PPX	yo
no	NEG	no
he	VHfin	haber
visto	VLadj	ver
ojos	NC	ojo
más	ADV	más
divinos	ADJ	divino
;	SEMICOLON	;
eran	VLfin	erar|ser
como	ADV	como
para	CSUBI	para
enloquecer	VLinf	enloquecer
a	PREP	a
cualquier	QU	cualquier
polla	NC	<unknown>
.	FS	.
Unos	ART	un
ojos	NC	ojo
grandes	ADJ	grande
,	CM	,
negros	ADJ	negro
,	CM	,
aterciopelados	VLadj	<unknown>
;	SEMICOLON	;
—	DASH	--
la	ART	el
verdad	NC	verdad
es	VSfin	ser
que	CQUE	que
no	NEG	no
eran	VLfin	erar|ser
ojos	NC	ojo
para	PREP	para
un	ART	un
hombre»	NC	<unknown>
Saqué	VLfin	sacar
la	ART	el
tarjeta	NC	tarjeta
fotográfica	ADJ	fotográfico
y	CC	y
se	SE	se
la	PPC	él
hice	VLfin	hacer
ver	VLinf	ver
.	FS	.
—	DASH	--
«Sí,»	VLfin	<unknown>
—	DASH	--
dijo	VLfin	decir
—	DASH	--
«por	VLfin	<unknown>
este	DM	este
estilo	NC	estilo
,	CM	,
así	CSUBX	así
era	VSfin	ser
;	SEMICOLON	;
pero	CCAD	pero
más	ADV	más
lindo	ADJ	lindo
.	FS	.
En	PREP	en
aquella	DM	aquel
ocasión	NC	ocasión
que	CQUE	que
les	PPC	él
dije	VLfin	decir
,	CM	,
se	SE	se
había	VHfin	haber
olvidado	VLadj	olvidar
de	CSUBI	de
cerrar	VLinf	cerrar
su	PPO	suyo
cuarto	NC	cuarto
y	CC	y
lo	PPC	él
dejó	VLfin	dejar
abierto	ADJ	abierto
,	CM	,
así	CSUBX	así
es	VSfin	ser
que	CQUE	que
pude	VLfin	poder
entrar	VLinf	entrar
,	CM	,
y	CC	y
sin	PREP	sin
querer	VLinf	querer
lo	PPC	él
desperté	VLfin	despertar
.	FS	.
En	PREP	en
cuanto	REL	cuanto
se	SE	se
dio	VLfin	dar
cuenta	NC	cuenta
de	PREP	de
lo	ART	el
que	CQUE	que
era	VSfin	ser
,	CM	,
se	SE	se
puso	VLfin	poner
los	ART	el
anteojos	NC	anteojo
y	CC	y
marcó	VLfin	marcar
el	ART	el
ceño	NC	ceño
.	FS	.
Sí	PPX	él
;	SEMICOLON	;
ese	DM	ese
mocito	NC	<unknown>
debía	VLfin	deber
tener	VLinf	tener
historia	NC	historia
.	FS	.
Ningún	QU	ninguno
muchacho	NC	muchacho
con	PREP	con
los	ART	el
ojos	NC	ojo
tan	ADV	tan
lindos	ADJ	lindo
se	SE	se
los	PPC	él
tapa	VLfin	tapar
.	FS	.
Pues	CSUBF	pues
ese	DM	ese
retrato	NC	retrato
está	VEfin	estar
bastante	ADV	bastante
parecido.»	VLfin	<unknown>
—	DASH	--
«¿Está	VLfin	<unknown>
ocupado	VLadj	ocupar
el	ART	el
cuarto	NC	cuarto
que	CQUE	que
habitaba	VLfin	habitar
Antonio	NP	Antonio
?	FS	?
»	SYM	»
—	DASH	--
«En	VLfin	<unknown>
este	DM	este
momento	NC	momento
no.»	NC	<unknown>
—	DASH	--
«¿Y	NC	<unknown>
lo	PPC	él
ha	VHfin	haber
estado	VEadj	estar
después	ADV	después
que	CQUE	que
él	PPX	él
se	SE	se
retiró	VLfin	retirar
?	FS	?
»	SYM	»
—	DASH	--
«Sí	VLfin	<unknown>
,	CM	,
señor	NC	señor
;	SEMICOLON	;
sucesivamente	ADV	sucesivo
por	PREP	por
dos	CARD	dos
personas.»	NC	<unknown>
—	DASH	--
«¿Nos	NC	<unknown>
permitiría	VLfin	permitir
usted	PPX	usted
visitar	VLinf	visitar
ese	DM	ese
cuarto	NC	cuarto
?	FS	?
»	SYM	»
—	DASH	--
«¿Por	VLfin	<unknown>
qué	INT	qué
no	NEG	no
?	FS	?
»	SYM	»
La	NP	La
señora	NC	señora
nos	PPX	nosotros
llevó	VLfin	llevar
a	PREP	a
un	ART	un
aposento	NC	<unknown>
interior	ADJ	interior
amueblado	VLadj	amueblar
con	PREP	con
toda	QU	todo
sencillez	NC	sencillez
,	CM	,
tanto	ADV	tanto
que	CQUE	que
la	ART	el
única	ADJ	único
diferencia	NC	diferencia
que	CQUE	que
ofrecía	VLfin	ofrecer
con	PREP	con
el	ART	el
de	PREP	de
la	ART	el
casa	NC	casa
del	PDEL	del
Señor	NC	señor
Equis	NC	<unknown>
,	CM	,
era	VSfin	ser
que	CQUE	que
,	CM	,
en vez de	PREP	en~vez~de
armario	NC	armario
,	CM	,
había	VHfin	haber
allí	ADV	allí
una	ART	un
cómoda	NC	cómoda
.	FS	.
—	DASH	--
«¿Ustedes	NC	<unknown>
lo	PPC	él
conocieron	VLfin	conocer
?	FS	?
»	SYM	»
—	DASH	--
«No	VLfin	<unknown>
,	CM	,
señora	NC	señora
;	SEMICOLON	;
recien	ADV	<unknown>
hace	VLfin	hacer
poco	ADV	poco
que	CQUE	que
hemos	VHfin	haber
tenido	VLadj	tener
noticias	VLfin	noticiar
de	PREP	de
él	PPX	él
,	CM	,
con	PREP	con
motivo	NC	motivo
de	PREP	de
las	ART	el
cartas	NC	carta
de	PREP	de
la	ART	el
familia.»	NC	<unknown>
—	DASH	--
«Pues	NC	<unknown>
vea	VLfin	ver
usted	PPX	usted
lo	PPC	él
que	CQUE	que
son	VSfin	ser
las	ART	el
cosas	NC	cosa
:	COLON	:
yo	PPX	yo
no	NEG	no
sabia	VLfin	saber
que	CQUE	que
tuviera	VLfin	tener
familia	NC	familia
;	SEMICOLON	;
jamás	ADV	jamás
le	PPC	él|le
oí	VLfin	oír
decir	VLinf	decir
una	ART	un
palabra.»	NC	<unknown>
—	DASH	--
«Parece	VLfin	<unknown>
que	CQUE	que
era	VEfin	ser
muy	ADV	muy
reservado	VLadj	reservar
¿	FS	?
verdad	NC	verdad
?	FS	?
»	SYM	»
—	DASH	--
«A	VLfin	<unknown>
matarlo.»	NP	<unknown>
—	DASH	--
«¿No	ADJ	<unknown>
era	VSfin	ser
amigo	NC	amigo
de	PREP	de
pasear	VLinf	pasear
?	FS	?
»	SYM	»
—	DASH	--
«Jamás	VLfin	<unknown>
.	FS	.
Cuando	CSUBX	cuando
vino	VLfin	venir
a	PREP	a
esta	DM	este
casa	NC	casa
,	CM	,
recomendado	VLadj	recomendar
por	PREP	por
Nicanor	NP	<unknown>
,	CM	,
era	VSfin	ser
a	PREP	a
fines	NC	fin
de	PREP	de
Invierno	NC	invierno
.	FS	.
Salía	VLfin	salir
temprano	ADV	temprano
,	CM	,
envuelto	VLadj	envolver
en	PREP	en
una	ART	un
capa	NC	capa
,	CM	,
y	CC	y
decía	VLfin	decir
que	CQUE	que
iba	VLfin	ir
al	PAL	al
Hospital	NC	Hospital
.	FS	.
Volvía	VLfin	volver
a	PREP	a
eso	DM	ese
de	PREP	de
medio	QU	medio
día	NC	día
,	CM	,
se	SE	se
le	PPC	él|le
llevaba	VLfin	llevar
de	PREP	de
comer	VLinf	comer
a	PREP	a
su	PPO	suyo
cuarto	NC	cuarto
,	CM	,
y	CC	y
no	NEG	no
salía	VLfin	salir
más	ADV	más
.	FS	.
Muy	ADV	muy
rara	ADJ	raro
vez	NC	vez
comía	VLfin	comer
en	PREP	en
familia	NC	familia
.	FS	.
Fuera de	PREP	fuera~de
su	PPO	suyo
carácter	NC	carácter
,	CM	,
lo	ART	el
único	ADJ	único
que	CQUE	que
nos	PPX	nosotros
llamaba	VLfin	llamar
la	ART	el
atención	NC	atención
era	VSfin	ser
un	ART	un
perfume	NC	perfume
exquisito	ADJ	exquisito
que	CQUE	que
usaba.»	VLfin	<unknown>
—	DASH	--
«Es	VLfin	<unknown>
verdad	NC	verdad
;	SEMICOLON	;
así	CSUBX	así
nos	PPX	nosotros
lo	PPC	él
han	VHfin	haber
dicho	VLadj	decir
.	FS	.
Y	CC	y
¿	FS	?
a	PREP	a
qué	INT	qué
se	SE	se
parecía	VLfin	parecer
ese	DM	ese
perfume	NC	perfume
?	FS	?
»	SYM	»
—	DASH	--
«No	NC	<unknown>
sé	VLfin	saber|ser
a	PREP	a
qué	INT	qué
podría	VMfin	poder
compararlo	VLinf	<unknown>
.	FS	.
Tenía	VLfin	tener
de	PREP	de
todo	QU	todo
y	CC	y
de	PREP	de
nada	QU	nada
.	FS	.
Debe	VMfin	deber
haber	VHinf	haber
tenido	VLadj	tener
sándalo	VLfin	<unknown>
,	CM	,
porque	CSUBX	porque
en	PREP	en
esa	DM	ese
cómoda	NC	cómoda
se	SE	se
conserva	VLfin	conservar
un	ART	un
poco	QU	pocos
de	PREP	de
olor	NC	olor
,	CM	,
pero	CCAD	pero
muy	ADV	muy
poco	ADV	poco
.	FS	.
Ahora	ADV	ahora
verán	VLfin	ver
ustedes.»	NC	<unknown>
La	NP	La
cómoda	ADJ	cómodo
era	VSfin	ser
de	PREP	de
cuatro	CARD	cuatro
cajones	NC	cajón
.	FS	.
La	ART	el
señora	NC	señora
abrió	VLfin	abrir
el	ART	el
de	PREP	de
arriba	ADV	arriba
y	CC	y
nos	PPX	nosotros
acercamos	VLfin	acercar
.	FS	.
Era	VSfin	ser
el	ART	el
mismo	ADJ	mismo
olor	NC	olor
que	CQUE	que
ya	ADV	ya
conocíamos	VLfin	conocer
,	CM	,
y	CC	y
la	ART	el
dueña	NC	dueño
de	PREP	de
casa	NC	casa
tenia	VLfin	tener
razón	NC	razón
,	CM	,
porque	CSUBX	porque
,	CM	,
a pesar de	CSUBI	a~pesar~de
ser	VSinf	ser
muy	ADV	muy
tenue	ADJ	tenue
,	CM	,
ofrecía	VLfin	ofrecer
un	ART	un
poco	QU	pocos
del	PDEL	del
sándalo	NC	<unknown>
.	FS	.
—	DASH	--
«¿No	NC	<unknown>
se	SE	se
conservará	VLfin	conservar
mejor	ADJ	bueno|mejor
en	PREP	en
los	ART	el
otros	QU	otro
cajones	NC	cajón
?	FS	?
»	SYM	»
—	DASH	--
«Puede	VLfin	<unknown>
usted	PPX	usted
abrirlos	VCLIinf	abrir
,	CM	,
si	CSUBX	si
quiere	VLfin	querer
;	SEMICOLON	;
lo	ART	el
que	CQUE	que
es	VSfin	ser
yo	PPX	yo
,	CM	,
no	NEG	no
me	PPX	yo
animo	VLfin	animar
,	CM	,
porque	CSUBX	porque
estoy	VEfin	estar
muy	ADV	muy
vieja	ADJ	viejo
y	CC	y
muy	ADV	muy
gruesa	ADJ	grueso
,	CM	,
y	CC	y
no	NEG	no
me	PPX	yo
puedo	VLfin	poder
agachar.»	NC	<unknown>
Al	VLfin	<unknown>
abrir	VLinf	abrir
el	ART	el
de	PREP	de
abajo	ADV	abajo
,	CM	,
vi	VLfin	ver|vi
un	ART	un
pedazo	NC	pedazo
pequeño	ADJ	pequeño
de	PREP	de
papel	NC	papel
,	CM	,
adosado	VLadj	adosar
a	PREP	a
la	ART	el
tabla	NC	tabla
del	PDEL	del
frente	NC	frente
y	CC	y
me	PPX	yo
pareció	VLfin	parecer
que	CQUE	que
en	PREP	en
él	PPX	él
había	VHfin	haber
algo	QU	algo
escrito	ADJ	escrito
.	FS	.
—	DASH	--
«¿No	NC	<unknown>
tenía	VLfin	tener
aIgunos	ADJ	<unknown>
cuadros	NC	cuadro
en	PREP	en
las	ART	el
paredes	NC	pared
?	FS	?
»	SYM	»
—	DASH	--
«Sí	VLfin	<unknown>
,	CM	,
verá	VLfin	ver
usted.»	NC	<unknown>
Y	ALFS	Y
mientras	CSUBX	mientras
la	ART	el
señora	NC	señora
se	SE	se
daba	VLfin	dar
vuelta	NC	vuelta
para	CSUBI	para
señalar	VLinf	señalar
el	ART	el
sitio	NC	sitio
que	CQUE	que
ocupara	VLfin	ocupar
un	ART	un
grabado	NC	grabado
que	CQUE	que
representaba	VLfin	representar
a	PREP	a
Beethoven	NP	<unknown>
en	PREP	en
casa	NC	casa
de	PREP	de
Mozart	NP	Mozart
,	CM	,
hice	VLfin	hacer
un	ART	un
movimiento	NC	movimiento
como	ADV	como
para	CSUBI	para
cerrar	VLinf	cerrar
el	ART	el
cajón	NC	cajón
,	CM	,
que	CQUE	que
se	SE	se
resistía	VLfin	resistir
con	PREP	con
una	ART	un
habilidad	NC	habilidad
extraordinaria	ADJ	extraordinario
,	CM	,
y	CC	y
poniendo	VLger	poner
en	PREP	en
ejercicio	NC	ejercicio
el	ART	el
pañuelo	NC	pañuelo
,	CM	,
me	PPX	yo
apoderé	VLfin	<unknown>
de	PREP	de
aquel	DM	aquel
papelito	NC	papel
.	FS	.
—	DASH	--
«Allí	VLfin	<unknown>
había	VHfin	haber
otro	QU	otro
que	CQUE	que
representaba	VLfin	representar
un	ART	un
pianista	NC	pianista
;	SEMICOLON	;
¿	FS	?
cómo	INT	cómo
era	VSfin	ser
que	CQUE	que
se	SE	se
llamaba	VLfin	llamar
?	FS	?
¡	FS	!
Pero	CCAD	pero
qué	INT	qué
memoria	NC	memoria
la	ART	el
mía	PPO	mío
!	FS	!
»	SYM	»
—	DASH	--
«¿Cómo	NC	<unknown>
era	VSfin	ser
el	ART	el
cuadro	NC	cuadro
,	CM	,
señora	NC	señora
?	FS	?
»	SYM	»
—	DASH	--
«El	NC	<unknown>
pianista	NC	pianista
está	VEfin	estar
sentado	ADJ	sentado
,	CM	,
y	CC	y
una	ART	un
figura	NC	figura
blanca	ADJ	blanco
,	CM	,
como	CSUBX	como
de	PREP	de
vapor	NC	vapor
,	CM	,
y	CC	y
con	PREP	con
un	ART	un
harpa	VLfin	<unknown>
...	DOTS	...
»	SYM	»
—	DASH	--
«Sí	VLfin	<unknown>
,	CM	,
El	VLfin	<unknown>
último	ADJ	último
pensamiento	NC	pensamiento
de	PREP	de
Weber.»	NP	<unknown>
—	DASH	--
«Justamente	ADV	<unknown>
.	FS	.
Los	ART	el
otros	QU	otro
eran	VSfin	ser
cuadros	NC	cuadro
de	PREP	de
tragedias	NC	tragedia
,	CM	,
de	PREP	de
hospital	NC	hospital
,	CM	,
y	CC	y
de	PREP	de
batalla.»	NC	<unknown>
—	DASH	--
«Dígame	VLfin	<unknown>
,	CM	,
señora	NC	señora
:	COLON	:
en	PREP	en
esa	DM	ese
cómoda	NC	cómoda
¿	FS	?
se	SE	se
ha	VHfin	haber
guardado	VLadj	guardar
alguna	QU	alguno
ropa	NC	ropa
o	CC	o
algo	QU	algo
que	CQUE	que
no	NEG	no
fuera de	PREP	fuera~de
Antonio	NP	Antonio
?	FS	?
»	SYM	»
—	DASH	--
«No	VLfin	<unknown>
,	CM	,
señor	NC	señor
;	SEMICOLON	;
nunca.»	NC	<unknown>
—	DASH	--
«No	NC	<unknown>
extrañe	VLfin	extrañar
usted	PPX	usted
la	ART	el
pregunta	NC	pregunta
;	SEMICOLON	;
se	SE	se
la	PPC	él
he	VHfin	haber
hecho	VLadj	hacer
porque	CSUBX	porque
me	PPX	yo
parecía	VLfin	parecer
que	CQUE	que
en	PREP	en
uno	CARD	uno
de	PREP	de
los	ART	el
cajones	NC	cajón
había	VHfin	haber
un	ART	un
perfume	NC	perfume
que	CQUE	que
no	NEG	no
era	VSfin	ser
el	ART	el
mismo.»	NC	<unknown>
—	DASH	--
«¡Qué	NC	<unknown>
esperanzas	NC	esperanza
!	FS	!
jamás	ADV	jamás
usó	VLfin	usar
otro.»	NC	<unknown>
—	DASH	--
«Pues	NC	<unknown>
vea	VLfin	ver
usted	PPX	usted
,	CM	,
señora	NC	señora
:	COLON	:
los	ART	el
datos	NC	dato
que	CQUE	que
usted	PPX	usted
ha	VHfin	haber
tenido	VLadj	tener
la	ART	el
bondad	NC	bondad
de	PREP	de
comunicarnos	VCLIinf	comunicar
,	CM	,
coinciden	VLfin	coincidir
perfectamente	ADV	perfecto
con	PREP	con
