SCÈNES	Vvc	SCÈNES
vent	Nc	VENT
badiner	Vvn	BADINER
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
prie	Vvc	PRIER
,	Fw	,
monsieur	Nc	MONSIEUR
,	Fw	,
encore	Rg	ENCORE
une	Dn	UN
fois	Nc	FOI|FOIS
,	Fw	,
de	S	DE
vous	Pp	VOUS
tenir	Vvn	TENIR
en	S	EN
repos	Nc	REPOS
;	Fw	;
je	Pp	JE
n'	Rp	NE
aime	Vvc	AIMER
pas	Rg	PAS
à	S	À
être	Vun	ÊTRE
tarabustée	Ge	TARABUSTER
.	Fs	.
Si	Cs	SI
vous	Pp	VOUS
voulez	Vvc	VOULOIR
entrer	Vvn	ENTRER
chez	S	CHEZ
nous	Pp	NOUS
,	Fw	,
voilà	S	VOILÀ
la	Da	LE
porte	Nc	PORTE|PORTÉ
ouverte	Ge	OUVRIR
;	Fw	;
sinon	Cs	SINON
,	Fw	,
je	Pp	JE
suis	Vuc	ÊTRE
votre	Ds	VOTRE
très	Rg	TRÈS
humble	Ag	HUMBLE
servante	Nc	SERVANT|SERVANTE|SERVITEUR
.	Fs	.
Elle	Pp	IL
veut	Vvc	VOULOIR
rentrer	Vvn	RENTRER
dans	S	DANS
l'	Da	LE
auberge	Nc	AUBERGE
.	Fs	.
Je	Pp	JE
ne	Rp	NE
saurais	Vvc	SAURER|SAVOIR
la	Pp	IL
quitter	Vvn	QUITTER
.	Fs	.
Le	Da	LE
joli	Ag	JOLI
bouchon	Nc	BOUCHON
!	Fs	!
En	S	EN
vertu	Nc	VERTU
de	S	DE
quoi	Pr	QUE|QUOI
,	Fw	,
monsieur	Nc	MONSIEUR
,	Fw	,
s'	Cs	SI
il	Pp	IL
vous	Pp	VOUS
plaît	Vvc	PLAIRE
,	Fw	,
prenez	Vvc	PRENDRE
-vous	Nc	-vous
des	S+Da	DE+LE|DE+LES
familiarités	Nc	FAMILIARITÉ
avec	S	AVEC
cette	Dd	CE
fille	Nc	FILLE
-là	Vvc	-là
?	Fs	?
En	S	EN
vertu	Nc	VERTU
de	S	DE
quoi	Pt	QUE|QUOI
?	Fs	?
...	Fs	...
En	Vvc	En
vertu	Nc	VERTU
que	Cs	QUE
c'	Pd	CE
est	Vuc	ÊTRE
mon	Ds	MON
plaisir	Nc	PLAISIR
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
votre	Ds	VOTRE
plaisir	Nc	PLAISIR
!	Fs	!
Croyez	Vvc	CROIRE
-moi	Vvc	-moi
,	Fw	,
mon	Ds	MON
petit	Ag	PETIT
visage	Nc	VISAGE
botté	Ge	BOTTER
,	Fw	,
ne	Rp	NE
m'	Pp	JE
échauffez	Vvc	ÉCHAUFFER
pas	Rg	PAS
les	Da	LE
oreilles	Nc	OREILLE
;	Fw	;
car	Cc	CAR
je	Pp	JE
pourrais	Vvc	POUVOIR
prendre	Vvn	PRENDRE
le	Da	LE
mien	Ps	MIEN
à	S	À
telle	Di	TEL
chose	Nc	CHOSE
qui	Pr	QUI
vous	Pp	VOUS
déplairait	Vvc	DÉPLAIRE
fort	Rg	FORT
.	Fs	.
Monsieur	Nc	MONSIEUR
,	Fw	,
on	Pp	ON
ne	Rp	NE
traite	Vvc	TRAITER
pas	Rg	PAS
comme	Cs	COMME
cela	Pd	CELA
un	Dn	UN
gentilhomme	Nc	GENTILHOMME
parisien	Ag	PARISIEN
,	Fw	,
qui	Pr	QUI
revient	Vvc	REVENIR
de	S	DE
Flandre	Nc	Flandre
.	Fs	.
Vous	Pp	VOUS
,	Fw	,
de	S	DE
Flandre	Nc	Flandre
?	Fs	?
Je	Pp	JE
veux	Vvc	VOULOIR
que	Cs	QUE
le	Da	LE
diable	Nc	DIABLE
m'	Pp	JE
emporte	Vvc	EMPORTER
si	Cs	SI
nous	Pp	NOUS
n'	Rp	NE
en	Pp	EN
venons	Vvc	VENIR
,	Fw	,
et	Cc	ET
du	S+Da	DE+LE
camp	Nc	CAMP
de	S	DE
Fleurus	Nc	Fleurus
.	Fs	.
Cet	Dd	CE
homme	Nc	HOMME
-là	Vvc	-là
?	Fs	?
Il	Pp	IL
lui	Pp	IL
montre	Vvc	MONTRER
Croquignolet	Ag	Croquignolet
.	Fs	.
Eh	I	EH
!	Fs	!
Non	Rg	NON
,	Fw	,
nous	Pp	NOUS
n'	Rp	NE
y	Pp	Y
étions	Vuc	ÊTRE
pas	Rg	PAS
,	Fw	,
quand	Cs	QUAND
notre	Ds	NOTRE
général	Nc	GÉNÉRAL
fit	Vvc	FAIRE
signifier	Vvn	SIGNIFIER
un	Dn	UN
avenir	Nc	AVENIR
aux	S+Da	À+LES
ennemis	Nc	ENNEMI
!	Fs	!
Ils	Pp	ILS
ne	Rp	NE
comparurent	Vvc	COMPARAÎTRE
pas	Rg	PAS
le	Da	LE
dernier	Ag	DERNIER
juillet	Nc	JUILLET
,	Fw	,
à	S	À
une	Dn	UN
heure	Nc	HEURE|HURE
de	S	DE
relevée	Ge	RELEVER
,	Fw	,
pour	S	POUR
plaider	Vvn	PLAIDER
sur	S	SUR
le	Da	LE
champ	Nc	CHAMP|CHAMPAGNE
de	S	DE
bataille	Nc	BATAILLE
!	Fs	!
Eh	I	EH
!	Fs	!
Non	Rg	NON
,	Fw	,
non	Rg	NON
,	Fw	,
nous	Pp	NOUS
n'	Rp	NE
y	Pp	Y
étions	Vuc	ÊTRE
pas	Rg	PAS
!	Fs	!
Oh	I	OH
,	Fw	,
oh	I	OH
!	Fs	!
Voilà	Vvc	Voilà
un	Dn	UN
style	Nc	STYLE
de	S	DE
guerre	Nc	GUERRE
tout	Rg	TOUT
nouveau	Ag	NOUVEAU
.	Fs	.
La	Da	LE
cause	Nc	CAUSE
fut	Vuc	ÊTRE
appelée	Ge	APPELER
,	Fw	,
qui	Pr	QUI
dura	Vvc	DURER
plus	Rg	PLUS
de	S	DE
huit	Nc	HUIT
heures	Nc	HEURE|HURE
;	Fw	;
mais	Cc	MAIS
en	S	EN
vertu	Nc	VERTU
de	S	DE
bonnes	Ag	BON
pièces	Nc	PIÈCE
de	S	DE
canon	Nc	CANON
,	Fw	,
dont	Pr	DONT
nous	Pp	NOUS
étions	Vuc	ÊTRE
porteurs	Ag	PORTEUR
,	Fw	,
nous	Pp	NOUS
fîmes	Vvc	FAIRE
bien	Rg	BIEN
vite	Rg	VITE
déguerpir	Vvn	DÉGUERPIR
l'	Da	LE
ennemi	Nc	ENNEMI
.	Fs	.
Il	Pp	IL
voulut	Vvc	VOULOIR
deux	Nc	DEUX
ou	Pr	OÙ
trois	Vvc	TRAIRE
fois	Nc	FOI|FOIS
revenir	Vvn	REVENIR
par	S	PAR
appel	Nc	APPEL
;	Fw	;
mais	Cc	MAIS
il	Pp	IL
fut	Vuc	ÊTRE
toujours	Rg	TOUJOURS
débouté	Ge	DÉBOUTER
de	S	DE
son	Ds	SON
opposition	Nc	OPPOSITION
,	Fw	,
et	Cc	ET
condamné	Ge	CONDAMNER
en	S	EN
tous	Di	TOUT
les	Da	LE
dépens	Nc	DÉPENS
,	Fw	,
dommages	Nc	DOMMAGE
et	Cc	ET
intérêts	Nc	INTÉRÊT
,	Fw	,
et	Cc	ET
aux	S+Da	À+LES
frais	Nc	FRAI|FRAIS
,	Fw	,
morbleu	Nc	morbleu
!	Fs	!
Aux	S+Da	À+LES
frais	Nc	FRAI|FRAIS
...	Fs	...
Eh	Nc	Eh
!	Fs	!
Y	Pp	Y
étions-nous	Vvc	étions-nous
?	Fs	?
Eh	I	EH
!	Fs	!
Non	Rg	NON
,	Fw	,
non	Rg	NON
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
que	Cs	QUE
je	Pp	JE
me	Pp	JE
moque	Vvc	MOQUER
!	Fs	!
Voilà	Vvc	Voilà
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
l'	Pp	IL
avoue	Vvc	AVOUER
,	Fw	,
un	Dn	UN
plaisant	Ag	PLAISANT
récit	Nc	RÉCIT
de	S	DE
combat	Nc	COMBAT
.	Fs	.
Je	Pp	JE
vois	Vvc	ALLER|VOIR
bien	Rg	BIEN
,	Fw	,
monsieur	Nc	MONSIEUR
,	Fw	,
que	Cs	QUE
vous	Pp	VOUS
avez	Vuc	AVOIR
vu	Ge	VOIR
la	Da	LE
bataille	Nc	BATAILLE
dans	S	DANS
quelque	Di	QUELQUE
étude	Nc	ÉTUDE
de	S	DE
procureur	Nc	PROCUREUR
.	Fs	.
Je	Pp	JE
vais	Vvc	ALLER
vous	Pp	VOUS
raconter	Vvn	RACONTER
cela	Pd	CELA
bien	Rg	BIEN
mieux	Rg	MIEUX
que	Cs	QUE
mon	Ds	MON
maître	Nc	MAÎTRE
;	Fw	;
car	Cc	CAR
,	Fw	,
entre	S	ENTRE
nous	Pp	NOUS
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
dadais	Nc	DADAIS
.	Fs	.
Premièrement	Nc	Premièrement
,	Fw	,
voilà	S	VOILÀ
les	Da	LE
ennemis	Nc	ENNEMI
,	Fw	,
et	Cc	ET
nous	Pp	NOUS
voilà	I	VOILÀ
.	Fs	.
Le	Da	LE
combat	Nc	COMBAT
commença	Vvc	COMMENCER
par	S	PAR
les	Da	LE
tambours	Nc	TAMBOUR
;	Fw	;
à	S	À
l'	Da	LE
instant	Nc	INSTANT
nous	Pp	NOUS
fîmes	Vvc	FAIRE
avancer	Vvn	AVANCER
nos	Ds	NOTRE
vivandiers	Nc	VIVANDIER
:	Fw	:
les	Da	LE
ennemis	Nc	ENNEMI
voyant	Ga	VOIR
cela	Pd	CELA
,	Fw	,
détachèrent	Vvc	DÉTACHER
cinq	Nc	CINQ
escadrons	Nc	ESCADRON
de	S	DE
leurs	Ds	LEUR
meilleurs	Ag	MEILLEUR
voiliers	Nc	VOILIER
.	Fs	.
Oh	I	OH
!	Fs	!
C'	Pd	CE
était	Vuc	ÊTRE
là	Rg	LÀ
où	Pr	OÙ
nous	Pp	NOUS
les	Pp	ILS
attendions	Vvc	ATTENDRE
;	Fw	;
car	Cc	CAR
aussitôt	Rg	AUSSITÔT
on	Pp	ON
lâcha	Vvc	LÂCHER
toutes	Di	TOUT
les	Da	LE
galères	Nc	GALÈRE
pour	S	POUR
enfoncer	Vvn	ENFONCER
leur	Ds	LEUR
demi-lune	Nc	DEMI-LUNE
...	Fs	...
Après	Vvc	Après
cela	Pd	CELA
,	Fw	,
la	Da	LE
mousqueterie	Nc	MOUSQUETERIE
,	Fw	,
pif	Nc	PIF
,	Fw	,
paf	Nc	paf
,	Fw	,
Ah	Vvc	Ah
!	Fs	!
Je	Pp	JE
suis	Vuc	ÊTRE
mort	Ge	MOURIR
...	Fs	...
Les	Vvc	Les
brûlots	Nc	BRÛLOT
...	Fs	...
les	Da	LE
canons	Nc	CANON
...	Fs	...
les	Da	LE
trompettes	Nc	TROMPETTE
,	Fw	,
qui	Pr	QUI
étaient	Vuc	ÊTRE
chargées	Ge	CHARGER
à	S	À
cartouches	Nc	CARTOUCHE
;	Fw	;
pan	Nc	PAN
,	Fw	,
bedon	Nc	BEDON
...	Fs	...
don	Nc	DON
...	Fs	...
les	Pp	ILS
...	Fs	...
Je	Vvc	Je
ne	Rp	NE
saurais	Vvc	SAURER|SAVOIR
vous	Pp	VOUS
dire	Vvn	DIRE
le	Da	LE
reste	Nc	RESTE
,	Fw	,
car	Cc	CAR
la	Da	LE
fumée	Nc	FUMÉE
du	S+Da	DE+LE
canon	Nc	CANON
m'	Pp	JE
empêcha	Vvc	EMPÊCHER
de	S	DE
le	Pp	IL
voir	Vvn	VOIR
.	Fs	.
Voilà	Vvc	Voilà
qui	Pr	QUI
est	Vuc	ÊTRE
le	Da	LE
plus	Rg	PLUS
joli	Ag	JOLI
du	S+Da	DE+LE
monde	Nc	MONDE
.	Fs	.
Mais	Cc	MAIS
je	Pp	JE
vous	Pp	VOUS
prie	Vvc	PRIER
,	Fw	,
monsieur	Nc	MONSIEUR
le	Da	LE
vivandier	Nc	VIVANDIER
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
,	Fw	,
mon	Ds	MON
petit	Ag	PETIT
clerc	Nc	CLERC
de	S	DE
procureur	Nc	PROCUREUR
,	Fw	,
de	S	DE
passer	Vvn	PASSER
votre	Ds	VOTRE
chemin	Nc	CHEMIN
,	Fw	,
et	Cc	ET
de	S	DE
ne	Rp	NE
pas	Rg	PAS
regarder	Vvn	REGARDER
derrière	S	DERRIÈRE
vous	Pp	VOUS
:	Fw	:
m'	Pp	JE
en	Pp	EN
tendez	Vvc	TENDRE
-vous	Nc	-vous
?	Fs	?
Monsieur	Nc	MONSIEUR
,	Fw	,
prenez	Vvc	PRENDRE
garde	Nc	GARDE
à	S	À
ce	Pd	CE
que	Pr	QUE
vous	Pp	VOUS
faites	Vvc	FAIRE
;	Fw	;
si	Cs	SI
Vous	Nc	Vous
m'	Pp	JE
insultez	Vvc	INSULTER
...	Fs	...
Il	Vvc	Il
prend	Vvc	PRENDRE
son	Ds	SON
épée	Nc	ÉPÉE
et	Cc	ET
la	Da	LE
lève	Nc	LÈVE
.	Fs	.
Hé	Vvc	Hé
bien	Rg	BIEN
?	Fs	?
Vous	Pp	VOUS
aurez	Vuc	AVOIR
affaire	Nc	AFFAIRE|AFFAIRÉ
à	S	À
mon	Ds	MON
valet	Nc	VALET
.	Fs	.
Il	Pp	IL
se	Pp	IL
cache	Vvc	CACHER
derrière	S	DERRIÈRE
son	Ds	SON
valet	Nc	VALET
.	Fs	.
Oh	I	OH
!	Fs	!
Ma	Ds	MON
foi	Nc	FOI
,	Fw	,
il	Pp	IL
aura	Vuc	AVOIR
bien	Rg	BIEN
affaire	Nc	AFFAIRE|AFFAIRÉ
à	S	À
vous	Pp	VOUS
;	Fw	;
je	Pp	JE
ne	Rp	NE
suis	Vuc	ÊTRE
pas	Rg	PAS
obligé	Ge	OBLIGER
de	S	DE
me	Pp	JE
faire	Vvn	FAIRE
tuer	Vvn	TUER
à	S	À
votre	Ds	VOTRE
place	Nc	PLACE|PLACÉ
.	Fs	.
Allez	I	ALLEZ
,	Fw	,
mon	Ds	MON
petit	Ag	PETIT
ami	Nc	AMI
,	Fw	,
je	Pp	JE
ne	Rp	NE
daigne	Vvc	DAIGNER
seulement	Rg	SEULEMENT
pas	Rg	PAS
vous	Pp	VOUS
répondre	Vvn	RÉPONDRE
;	Fw	;
mais	Cc	MAIS
si	Cs	SI
vous	Pp	VOUS
jetez	Vvc	JETER
seulement	Rg	SEULEMENT
les	Da	LE
yeux	Nc	OEIL|YEUX
sur	S	SUR
cette	Dd	CE
fille	Nc	FILLE
-là	Vvc	-là
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
ferai	Vvc	FAIRE|FERRER
mourir	Vvn	MOURIR
sous	S	SOUS
le	Da	LE
bâton	Nc	BÂTON
.	Fs	.
En	S	EN
s'	Pp	SE
en	S	EN
allant	Ga	ALLER
,	Fw	,
il	Pp	IL
donne	Vvc	DONNER
de	S	DE
ses	Ds	SON
gants	Nc	GANT|GANTS
dans	S	DANS
le	Da	LE
nez	Nc	NEZ
de	S	DE
Monsieur	Nc	MONSIEUR
Croquignolet	Ag	Croquignolet
.	Fs	.
Il	Pp	IL
s'	Pp	SE
en	Pp	EN
va	Vvc	ALLER
pourtant	Rg	POURTANT
...	Fs	...
Hé	Vvc	Hé
!	Fs	!
Que	Pt	QUE
dis	Vvc	DIRE
-tu	Vvn	-tu
à	S	À
cela	Pd	CELA
?	Fs	?
Je	Pp	JE
ne	Rp	NE
lui	Pp	IL
ai	Vuc	AVOIR
pas	Rg	PAS
mal	Rg	MAL
rivé	Ge	RIVER
son	Ds	SON
clou	Nc	CLOU
.	Fs	.
Oh	I	OH
!	Fs	!
Fort	Rg	FORT
bien	Rg	BIEN
,	Fw	,
monsieur	Nc	MONSIEUR
.	Fs	.
Voilà	Vvc	Voilà
ce	Pd	CE
que	Pr	QUE
c'	Pd	CE
est	Vuc	ÊTRE
que	Cs	QUE
d'	S	DE
avoir	Vun	AVOIR
été	Ge	ÊTRE
à	S	À
l'	Da	LE
armée	Nc	ARMÉE
.	Fs	.
SCÈNES	Vvc	SCÈNES
FRANÇAISES	Ag	FRANÇAISES
.	Fs	.
Hé	Vvc	Hé
bien	Rg	BIEN
,	Fw	,
infidèle	Ag	INFIDÈLE
!	Fs	!
Me	Pp	JE
connais	Vvc	CONNAÎTRE
-tu	Vvn	-tu
présentement	Rg	PRÉSENTEMENT
?	Fs	?
Suis	Vuc	ÊTRE
-je	Ge	-je
Isabelle	Nc	Isabelle
que	Pr	QUE
tu	Pp	TU
as	Vuc	AVOIR
trahie	Ge	TRAHIR
,	Fw	,
que	Cs	QUE
tu	Pp	TU
as	Vuc	AVOIR
obligée	Ge	OBLIGER
de	S	DE
quitter	Vvn	QUITTER
sa	Ds	SON
patrie	Nc	PATRIE
pour	S	POUR
venir	Vvn	VENIR
te	Pp	TU
reprocher	Vvn	REPROCHER
ton	Ds	TON
inconstance	Nc	INCONSTANCE
,	Fw	,
et	Cc	ET
se	Pp	IL
déguiser	Vvn	DÉGUISER
en	S	EN
servante	Nc	SERVANT|SERVANTE|SERVITEUR
?	Fs	?
Je	Pp	JE
vous	Pp	VOUS
dis	Vvc	DIRE
encore	Rg	ENCORE
une	Dn	UN
fois	Nc	FOI|FOIS
que	Pr	QUE
je	Pp	JE
ne	Rp	NE
vous	Pp	VOUS
connais	Vvc	CONNAÎTRE
point	Rg	POINT
.	Fs	.
Isabelle	Nc	Isabelle
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
capable	Ag	CAPABLE
d'	S	DE
un	Dn	UN
pareil	Nc	PAREIL
emportement	Nc	EMPORTEMENT
,	Fw	,
ni	Cc	NI
de	S	DE
se	Pp	IL
jeter	Vvn	JETER
à	S	À
la	Da	LE
tête	Nc	TÊTE
de	S	DE
tout	Di	TOUT
venant	Nc	VENANT
,	Fw	,
comme	Cs	COMME
moi-même	Pp	LUI-MÊME
je	Pp	JE
vous	Pp	VOUS
ai	Vuc	AVOIR
vue	Ge	VOIR
faire	Vvn	FAIRE
.	Fs	.
Vous	Pp	VOUS
vous	Pp	VOUS
moquez	Vvc	MOQUER
de	S	DE
moi	Pp	JE
.	Fs	.
Quel	Dt	QUEL
diable	Nc	DIABLE
de	S	DE
bruit	Nc	BRUIT
fait	Ge	FAIRE
-on	Nc	-on
ici	Rg	ICI
?	Fs	?
On	Pp	ON
dirait	Vvc	DIRE
que	Cs	QUE
le	Da	LE
diable	Nc	DIABLE
emporte	Vvc	EMPORTER
la	Da	LE
maison	Nc	MAISON
.	Fs	.
Il	Pp	IL
me	Pp	JE
semble	Vvc	SEMBLER
,	Fw	,
monsieur	Nc	MONSIEUR
,	Fw	,
que	Cs	QUE
vous	Pp	VOUS
pressez	Vvc	PRESSER
de	S	DE
près	Rg	PRÈS
ma	Ds	MON
servante	Nc	SERVANT|SERVANTE|SERVITEUR
.	Fs	.
Croyez	Vvc	CROIRE
-vous	Nc	-vous
donc	Rg	DONC
que	Cs	QUE
l'	Pp	IL
on	Pp	ON
soit	Vuc	ÊTRE
obligé	Ge	OBLIGER
de	S	DE
vous	Pp	VOUS
tenir	Vvn	TENIR
hôtellerie	Nc	HÔTELLERIE
de	S	DE
filles	Nc	FILLE
?	Fs	?
Ma	Ds	MON
foi	Nc	FOI
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
pour	S	POUR
votre	Ds	VOTRE
nez	Nc	NEZ
qu'	Pr	QUE
on	Pp	ON
vous	Pp	VOUS
en	S	EN
garde	Nc	GARDE
!	Fs	!
Oh	I	OH
,	Fw	,
oh	I	OH
!	Fs	!
Voilà	Vvc	Voilà
un	Dn	UN
hôte	Nc	HÔTE
bien	Rg	BIEN
rébarbatif	Ag	RÉBARBATIF
;	Fw	;
je	Pp	JE
vois	Vvc	ALLER|VOIR
bien	Rg	BIEN
que	Cs	QUE
cet	Dd	CE
homme	Nc	HOMME
-ci	Pd	-ci
ne	Rp	NE
parle	Vvc	PARLER
d'	S	DE
ordinaire	Ag	ORDINAIRE
qu'	Cs	QUE
à	S	À
des	Dn	UN
chevaux	Nc	CHEVAL|CHEVAU|CHEVAUX
.	Fs	.
Monsieur	Nc	MONSIEUR
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
petit	Ag	PETIT
différend	Nc	DIFFÉREND
que	Pr	QUE
j'	Pp	JE
avais	Vuc	AVOIR
avec	S	AVEC
Claudine	Nc	Claudine
;	Fw	;
je	Pp	JE
lui	Pp	IL
demandais	Vvc	DEMANDER
quelque	Di	QUELQUE
ustensile	Nc	USTENSILE
dont	Pr	DONT
j'	Pp	JE
avais	Vuc	AVOIR
besoin	Nc	BESOIN
.	Fs	.
Comment	Pt	COMMENT
donc	Rg	DONC
!	Fs	!
Monsieur	Nc	MONSIEUR
,	Fw	,
pour	S	POUR
qui	Pr	QUI
prenez	Vvc	PRENDRE
-vous	Nc	-vous
ma	Ds	MON
servante	Nc	SERVANT|SERVANTE|SERVITEUR
?	Fs	?
Je	Pp	JE
vous	Pp	VOUS
prie	Vvc	PRIER
de	S	DE
croire	Vvn	CROIRE
que	Cs	QUE
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
un	Dn	UN
ustensile	Nc	USTENSILE
...	Fs	...
Ouais	Vvc	Ouais
!	Fs	!
Sans	S	SANS
tant	Rg	TANT
de	S	DE
bruit	Nc	BRUIT
,	Fw	,
voyons	Vvc	VOIR
,	Fw	,
monsieur	Nc	MONSIEUR
,	Fw	,
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
vous	Pp	VOUS
dois	Vvc	DEVOIR
.	Fs	.
Quand	Cs	QUAND
vous	Pp	VOUS
voudrez	Vvc	VOULOIR
tenir	Vvn	TENIR
hôtellerie	Nc	HÔTELLERIE
,	Fw	,
faites	Vvc	FAIRE
provision	Nc	PROVISION
de	S	DE
servantes	Nc	SERVANT|SERVANTE|SERVITEUR
qui	Pr	QUI
considèrent	Vvc	CONSIDÉRER
les	Da	LE
gens	Nc	GENS|GENT
de	S	DE
qualité	Nc	QUALITÉ
.	Fs	.
Comment	Pt	COMMENT
donc	Rg	DONC
,	Fw	,
coquine	Ag	COQUIN
!	Fs	!
D'	S	DE
où	Pr	OÙ
vient	Vvc	VENIR
que	Cs	QUE
monsieur	Nc	MONSIEUR
se	Pp	IL
plaint	Vvc	PLAINDRE
de	S	DE
vous	Pp	VOUS
?	Fs	?
Ne	Rp	NE
vous	Pp	VOUS
ai	Vuc	AVOIR
-je	Ge	-je
pas	Rg	PAS
dit	Ge	DIRE
qu'	Cs	QUE
une	Dn	UN
servante	Nc	SERVANT|SERVANTE|SERVITEUR
d'	S	DE
hôtellerie	Nc	HÔTELLERIE
doit	Vvc	DEVOIR
être	Vun	ÊTRE
douce	Ag	DOUX
et	Cc	ET
avenante	Ag	AVENANT
aux	S+Da	À+LES
étrangers	Nc	ÉTRANGER
?	Fs	?
Eh	I	EH
,	Fw	,
monsieur	Nc	MONSIEUR
!	Fs	!
Elle	Pp	IL
ne	Rp	NE
l'	Pp	IL
est	Vuc	ÊTRE
que	Rg	QUE
trop	Rg	TROP
.	Fs	.
Comment	Rt	COMMENT
!	Fs	!
Elle	Pp	IL
ne	Rp	NE
l'	Pp	IL
est	Vuc	ÊTRE
que	Rg	QUE
trop	Rg	TROP
!	Fs	!
Ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
d'	S	DE
aujourd'hui	Rg	AUJOURD'HUI
que	Cs	QUE
je	Pp	JE
m'	Pp	JE
en	Pp	EN
doute	Vvc	DOUTER
.	Fs	.
Voyez	Vvc	VOIR
-vous	Nc	-vous
la	Pp	IL
carogne	Vvc	carogne
,	Fw	,
comme	Cs	COMME
elle	Pp	IL
est	Vuc	ÊTRE
brave	Ag	BRAVE
!	Fs	!
Je	Pp	JE
ne	Rp	NE
l'	Pp	IL
avais	Vuc	AVOIR
prise	Ge	PRENDRE|PRISER
que	Cs	QUE
pour	S	POUR
servir	Vvn	SERVIR
à	S	À
la	Da	LE
cuisine	Nc	CUISINE
;	Fw	;
mais	Cc	MAIS
je	Pp	JE
vois	Vvc	ALLER|VOIR
bien	Rg	BIEN
que	Cs	QUE
la	Da	LE
friponne	Nc	FRIPON
ne	Rp	NE
s'	Pp	SE
en	Pp	EN
tient	Vvc	TENIR
pas	Rg	PAS
là	Rg	LÀ
.	Fs	.
Si	Cs	SI
je	Pp	JE
suis	Vuc	ÊTRE
brave	Ag	BRAVE
,	Fw	,
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
à	S	À
vos	Ds	VOTRE
dépens	Nc	DÉPENS
.	Fs	.
Est	Vuc	ÊTRE
-ce	Vvc	-ce
que	Cs	QUE
vous	Pp	VOUS
voulez	Vvc	VOULOIR
que	Cs	QUE
j'	Pp	JE
aille	Vvc	AILLER|ALLER
toute	Di	TOUT
nue	Ag	NU
?	Fs	?
Oui	Rg	OUI
,	Fw	,
je	Pp	JE
le	Pp	IL
veux	Vvc	VOULOIR
.	Fs	.
Une	Dn	UN
fille	Nc	FILLE
ne	Rp	NE
gagne	Vvc	GAGNER
pas	Rg	PAS
tant	Rg	TANT
d'	S	DE
argent	Nc	ARGENT
à	S	À
ne	Rp	NE
faire	Vvn	FAIRE
que	Cs	QUE
des	Dn	UN
lits	Nc	LIT
dans	S	DANS
une	Dn	UN
hôtellerie	Nc	HÔTELLERIE
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
se	Pp	IL
tirer	Vvn	TIRER
d'	S	DE
affaire	Nc	AFFAIRE|AFFAIRÉ
.	Fs	.
Haut	Nc	HAUT
.	Fs	.
Et	Cc	ET
qu'	Pr	QUE
ai	Vuc	AVOIR
-je	Ge	-je
donc	Rg	DONC
fait	Ge	FAIRE
pour	S	POUR
faire	Vvn	FAIRE
tant	Rg	TANT
de	S	DE
bruit	Nc	BRUIT
?	Fs	?
Ce	Dd	CE
beau	Ag	BEAU
monsieur	Nc	MONSIEUR
-là	Ag	-là
est	Vuc	ÊTRE
bien	Rg	BIEN
plaisant	Ga	PLAIRE
d'	S	DE
amener	Vvn	AMENER
des	Dn	UN
filles	Nc	FILLE
dans	S	DANS
notre	Ds	NOTRE
hôtellerie	Nc	HÔTELLERIE
pour	S	POUR
le	Pp	IL
servir	Vvn	SERVIR
,	Fw	,
et	Cc	ET
emporter	Vvn	EMPORTER
tous	Di	TOUT
nos	Ds	NOTRE
profits	Nc	PROFIT
!	Fs	!
Comment	Pt	COMMENT
donc	Rg	DONC
!	Fs	!
Est	Vuc	ÊTRE
-ce	Vvc	-ce
qu'	Cs	QUE
il	Pp	IL
y	Pp	Y
a	Vuc	AVOIR
un	Dn	UN
peu	Rg	PEU
de	S	DE
gravelure	Nc	GRAVELURE
à	S	À
son	Ds	SON
fait	Nc	FAIT
?	Fs	?
Il	Pp	IL
dit	Vvc	DIRE
que	Cs	QUE
c'	Pd	CE
est	Vuc	ÊTRE
sa	Ds	SON
soeur	Nc	SUR
.	Fs	.
Hé	Vvc	Hé
!	Fs	!
Oui	Rg	OUI
,	Fw	,
voilà	I	VOILÀ
encore	Rg	ENCORE
une	Dn	UN
belle	Ag	BEAU
parenté	Nc	PARENTÉ
!	Fs	!
Il	Pp	IL
ne	Rp	NE
passe	Vvc	PASSER
point	Rg	POINT
de	S	DE
monsieur	Nc	MONSIEUR
dans	S	DANS
l'	Da	LE
hôtellerie	Nc	HÔTELLERIE
dont	Pr	DONT
je	Pp	JE
ne	Rp	NE
puisse	Vvc	POUVOIR
bien	Rg	BIEN
être	Vun	ÊTRE
