Nuit-Blanche	Nc	Nuit-Blanche
,	Fw	,
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
pour	S	POUR
vous	Pp	VOUS
manquer	Vvn	MANQUER
de	S	DE
respect	Nc	RESPECT
...	Fs	...
Taisez	Vvc	TAIRE
-vous	Nc	-vous
,	Fw	,
ou	Cc	OU
je	Pp	JE
vous	Pp	VOUS
lâcherai	Vvc	LÂCHER
une	Dn	UN
bordée	Nc	BORDÉE
.	Fs	.
Il	Pp	IL
prend	Vvc	PRENDRE
une	Dn	UN
chaise	Nc	CHAISE
,	Fw	,
et	Cc	ET
s'	Pp	SE
assied	Vvc	ASSEOIR
auprès	Rg	AUPRÈS
du	S+Da	DE+LE
comte	Nc	COMTE|COMTÉ
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
donc	Rg	DONC
vous	Pp	VOUS
,	Fw	,
monsieur	Nc	MONSIEUR
le	Da	LE
freluquet	Nc	FRELUQUET
,	Fw	,
qui	Pr	QUI
avez	Vuc	AVOIR
épousé	Ge	ÉPOUSER
Catau	Vvc	Catau
?	Fs	?
Oui	Rg	OUI
,	Fw	,
monsieur	Nc	MONSIEUR
:	Fw	:
asseyez	Vvc	ASSEOIR
-vous	Nc	-vous
donc	Rg	DONC
,	Fw	,
monsieur	Nc	MONSIEUR
.	Fs	.
Savez	Vvc	SAVOIR
-vous	Nc	-vous
que	Pr	QUE
je	Pp	JE
suis	Vuc	ÊTRE
monsieur	Nc	MONSIEUR
du	S+Da	DE+LE
Cap-Vert	Nc	Cap-Vert
?	Fs	?
Non	Rg	NON
,	Fw	,
monsieur	Nc	MONSIEUR
...	Fs	...
Oh	Nc	Oh
!	Fs	!
Quel	Dt	QUEL
importun	Nc	IMPORTUN
!	Fs	!
Eh	I	EH
bien	Rg	BIEN
!	Fs	!
Je	Pp	JE
vous	Pp	VOUS
l'	Pp	IL
apprends	Vvc	APPRENDRE
donc	Rg	DONC
.	Fs	.
Avez	Vuc	AVOIR
-vous	Ge	-vous
jamais	Rg	JAMAIS
été	Ge	ÊTRE
à	S	À
Rio-Janeiro	Nc	Rio-Janeiro
?	Fs	?
Non	Rg	NON
,	Fw	,
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
jamais	Rg	JAMAIS
été	Ge	ÊTRE
à	S	À
cette	Dd	CE
maison	Nc	MAISON
de	S	DE
campagne	Nc	CAMPAGNE
-là	Vvc	-là
.	Fs	.
Ventre	Nc	VENTRE
de	S	DE
boulets	Nc	BOULET
!	Fs	!
C'	Pd	CE
est	Vuc	ÊTRE
une	Dn	UN
maison	Nc	MAISON
de	S	DE
campagne	Nc	CAMPAGNE
un	Dn	UN
peu	Rg	PEU
forte	Ag	FORT
,	Fw	,
que	Cs	QUE
nous	Pp	NOUS
prîmes	Vvc	PRENDRE
d'	S	DE
assaut	Nc	ASSAUT
à	S	À
deux	Nc	DEUX
mille	Nc	MILLE
lieues	Nc	LIEUE
d'	S	DE
ici	Rg	ICI
,	Fw	,
sous	S	SOUS
l'	Da	LE
autre	Ag	AUTRE
tropique	Nc	TROPIQUE
.	Fs	.
C'	Pd	CE
était	Vuc	ÊTRE
en	S	EN
1711	Mc	@card@
,	Fw	,
au	S+Da	À+LE
mois	Nc	MOI|MOIS
de	S	DE
septembre	Nc	SEPTEMBRE
.	Fs	.
Monsieur	Nc	MONSIEUR
le	Pp	IL
blanc-poudré	Vvc	blanc-poudré
,	Fw	,
je	Pp	JE
voudrais	Vvc	VOULOIR
que	Cs	QUE
vous	Pp	VOUS
eussiez	Vuc	AVOIR
été	Ge	ÊTRE
là	Rg	LÀ
,	Fw	,
vous	Pp	VOUS
seriez	Vuc	ÊTRE
mort	Ge	MOURIR
de	S	DE
peur	Nc	PEUR
.	Fs	.
Il	Pp	IL
y	Pp	Y
faisait	Vvc	FAIRE
chaud	Rg	CHAUD
,	Fw	,
mon	Ds	MON
enfant	Nc	ENFANT
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
en	Pp	EN
réponds	Vvc	RÉPONDRE
.	Fs	.
Connaissez	Vvc	CONNAÎTRE
-vous	Nc	-vous
celui	Pd	CELUI
qui	Pr	QUI
nous	Pp	NOUS
commandait	Vvc	COMMANDER
?	Fs	?
Qui	Pt	QUI
?	Fs	?
Celui	Pd	CELUI
qui	Pr	QUI
vous	Pp	VOUS
commandait	Vvc	COMMANDER
?	Fs	?
Oui	Rg	OUI
,	Fw	,
celui	Pd	CELUI
qui	Pr	QUI
nous	Pp	NOUS
commandait	Vvc	COMMANDER
,	Fw	,
de	S	DE
par	S	PAR
tous	Di	TOUT
les	Da	LE
vents	Nc	VENT|VENTS
!	Fs	!
C'	Pd	CE
était	Vuc	ÊTRE
un	Dn	UN
très	Rg	TRÈS
bel	Ag	BEAU
homme	Nc	HOMME
à	S	À
ce	Pd	CE
que	Pr	QUE
j'	Pp	JE
ai	Vuc	AVOIR
ouï-dire	Nc	OUÏ-DIRE
:	Fw	:
il	Pp	IL
s'	Pp	SE
appelait	Vvc	APPELER
le	Da	LE
duc	Nc	DUC
de	S	DE
...	Fs	...
Et	Vvc	Et
non	Rg	NON
,	Fw	,
cornes	Nc	CORNE
de	S	DE
fer	Nc	FER
,	Fw	,
ce	Pd	CE
n'	Rp	NE
était	Vuc	ÊTRE
ni	Cc	NI
un	Dn	UN
duc	Nc	DUC
,	Fw	,
ni	Cc	NI
un	Pi	UN
de	S	DE
vos	Ds	VOTRE
marquis	Nc	MARQUIS
;	Fw	;
c'	Pd	CE
était	Vuc	ÊTRE
un	Dn	UN
drôle	Nc	DRÔLE
qui	Pr	QUI
a	Vuc	AVOIR
pris	Ge	PRENDRE
plus	Rg	PLUS
de	S	DE
vaisseaux	Nc	VAISSEAU
anglais	Ag	ANGLAIS
dans	S	DANS
sa	Ds	SON
vie	Nc	VIE
que	Pr	QUE
vous	Pp	VOUS
n'	Rp	NE
avez	Vuc	AVOIR
trompé	Ge	TROMPER
de	S	DE
bégueules	Nc	BÉGUEULE
et	Cc	ET
écrit	Nc	ÉCRIT
de	S	DE
fades	Ag	FADE
billets	Nc	BILLET
doux	Ag	DOUX
.	Fs	.
Ce	Pd	CE
fut	Vuc	ÊTRE
une	Dn	UN
excellente	Ag	EXCELLENT
affaire	Nc	AFFAIRE|AFFAIRÉ
que	Cs	QUE
cette	Dd	CE
prise	Nc	PRISE
du	S+Da	DE+LE
fort	Rg	FORT
de	S	DE
Saint-Sébastien	Nc	Saint-Sébastien
de	S	DE
Rio-Janeiro	Nc	Rio-Janeiro
:	Fw	:
j'	Pp	JE
en	Pp	EN
eus	Vuc	AVOIR
vingt	Nc	VINGT
mille	Nc	MILLE
écus	Nc	ÉCU|ÉCUS
pour	S	POUR
ma	Ds	MON
part	Nc	PART
.	Fs	.
Si	Cs	SI
vous	Pp	VOUS
vouliez	Vvc	VOULOIR
m'	Pp	JE
en	S	EN
prêter	Vvn	PRÊTER
dix	Nc	DIX
mille	Nc	MILLE
,	Fw	,
vous	Pp	VOUS
me	Pp	JE
feriez	Vvc	FAIRE|FERRER
plaisir	Nc	PLAISIR
.	Fs	.
Je	Pp	JE
ne	Rp	NE
vous	Pp	VOUS
prêterais	Vvc	PRÊTER
pas	Rg	PAS
du	S+Da	DE+LE
tabac	Nc	TABAC
à	S	À
fumer	Vvn	FUMER
,	Fw	,
mon	Ds	MON
petit	Ag	PETIT
mignon	Nc	MIGNON
,	Fw	,
entendez	Vvc	ENTENDRE
-vous	Nc	-vous
,	Fw	,
avec	S	AVEC
vos	Ds	VOTRE
airs	Nc	AIR
d'	S	DE
importance	Nc	IMPORTANCE
?	Fs	?
Tout	Pi	TOUT
ce	Pd	CE
que	Pr	QUE
j'	Pp	JE
ai	Vuc	AVOIR
est	Vuc	ÊTRE
pour	S	POUR
ma	Ds	MON
femme	Nc	FEMME
:	Fw	:
vous	Pp	VOUS
avez	Vuc	AVOIR
épousé	Ge	ÉPOUSER
l'	Da	LE
aînée	Nc	AÎNÉ
Catau	Vvc	Catau
,	Fw	,
et	Cc	ET
je	Pp	JE
viens	Vvc	VENIR
exprès	Rg	EXPRÈS
pour	S	POUR
épouser	Vvn	ÉPOUSER
la	Da	LE
cadette	Ag	CADET
Fanchon	Nc	Fanchon
,	Fw	,
et	Cc	ET
être	Vun	ÊTRE
votre	Ds	VOTRE
beau-frère	Nc	BEAU-FRÈRE
.	Fs	.
Le	Da	LE
président	Nc	PRÉSIDENT
reviendra-t-il	Vvc	reviendra-t-il
bientôt	Rg	BIENTÔT
?	Fs	?
Vous	Pp	VOUS
!	Fs	!
Mon	Ds	MON
beau-frère	Nc	BEAU-FRÈRE
!	Fs	!
Par	S	PAR
la	Da	LE
sancable	Nc	sancable
!	Fs	!
Oui	Rg	OUI
,	Fw	,
votre	Ds	VOTRE
beau-frère	Nc	BEAU-FRÈRE
,	Fw	,
puisque	Cs	PUISQUE
j'	Pp	JE
épouse	Vvc	ÉPOUSER
votre	Ds	VOTRE
belle-soeur	Nc	BELLE-SUR
.	Fs	.
Vous	Pp	VOUS
pouvez	Vvc	POUVOIR
épouser	Vvn	ÉPOUSER
Fanchon	Nc	Fanchon
tant	Rg	TANT
qu'	Cs	QUE
il	Pp	IL
vous	Pp	VOUS
plaira	Vvc	PLAIRE
;	Fw	;
mais	Cc	MAIS
vous	Pp	VOUS
ne	Rp	NE
serez	Vuc	ÊTRE
point	Rg	POINT
mon	Ds	MON
beau-frère	Nc	BEAU-FRÈRE
:	Fw	:
je	Pp	JE
vous	Pp	VOUS
avertis	Vvc	AVERTIR
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
signe	Vvc	SIGNER
point	Rg	POINT
au	S+Da	À+LE
contrat	Nc	CONTRAT
de	S	DE
mariage	Nc	MARIAGE
.	Fs	.
Parbleu	I	PARBLEU
!	Fs	!
Que	Cs	QUE
vous	Pp	VOUS
signiez	Vvc	SIGNER
ou	Cc	OU
que	Cs	QUE
vous	Pp	VOUS
ne	Rp	NE
signiez	Vvc	SIGNER
pas	Rg	PAS
,	Fw	,
qu'	Pr	QUE
est	Vuc	ÊTRE
-ce	Vvc	-ce
que	Cs	QUE
cela	Pd	CELA
me	Pp	JE
fait	Vvc	FAIRE
?	Fs	?
Ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
vous	Pp	VOUS
que	Pr	QUE
j'	Pp	JE
épouse	Vvc	ÉPOUSER
,	Fw	,
et	Cc	ET
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
que	Pt	QUE
faire	Vvn	FAIRE
de	S	DE
votre	Ds	VOTRE
signature	Nc	SIGNATURE
.	Fs	.
Mais	Cc	MAIS
est	Vuc	ÊTRE
-ce	Vvc	-ce
que	Cs	QUE
le	Da	LE
président	Nc	PRÉSIDENT
tardera	Vvc	TARDER
encore	Rg	ENCORE
longtemps	Rg	LONGTEMPS
à	S	À
venir	Vvn	VENIR
?	Fs	?
Cet	Dd	CE
homme	Nc	HOMME
-là	Ag	-là
est	Vuc	ÊTRE
bien	Rg	BIEN
mauvais	Ag	MAUVAIS
voilier	Nc	VOILIER
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
conseille	Vvc	CONSEILLER
,	Fw	,
monsieur	Nc	MONSIEUR
du	S+Da	DE+LE
Cap-Vert	Nc	Cap-Vert
,	Fw	,
de	S	DE
l'	Pp	IL
aller	Vvn	ALLER
attendre	Vvn	ATTENDRE
ailleurs	Rg	AILLEURS
.	Fs	.
Comment	Rt	COMMENT
!	Fs	!
Est	Vuc	ÊTRE
-ce	Vvc	-ce
que	Cs	QUE
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
ici	Rg	ICI
sa	Ds	SON
maison	Nc	MAISON
?	Fs	?
Oui	Rg	OUI
,	Fw	,
mais	Cc	MAIS
c'	Pd	CE
est	Vuc	ÊTRE
ici	Rg	ICI
mon	Ds	MON
appartement	Nc	APPARTEMENT
.	Fs	.
Eh	I	EH
bien	Rg	BIEN
!	Fs	!
Je	Pp	JE
le	Pp	IL
verrai	Vvc	VOIR
ici	Rg	ICI
.	Fs	.
Le	Da	LE
traître	Nc	TRAÎTRE
!	Fs	!
...	Fs	...
À	Nc	À
Monsieur	Ag	Monsieur
du	S+Da	DE+LE
Cap-Vert	Nc	Cap-Vert
.	Fs	.
J'	Pp	JE
attends	Vvc	ATTENDRE
du	S+Da	DE+LE
monde	Nc	MONDE
à	S	À
qui	Pr	QUI
j'	Pp	JE
ai	Vuc	AVOIR
donné	Ge	DONNER
rendez	Vvc	RENDRE
-vous	Nc	-vous
.	Fs	.
Je	Pp	JE
ne	Rp	NE
vous	Pp	VOUS
empêche	Vvc	EMPÊCHER
pas	Rg	PAS
de	S	DE
l'	Pp	IL
attendre	Vvn	ATTENDRE
.	Fs	.
Le	Da	LE
bourreau	Nc	BOURREAU
!	Fs	!
...	Fs	...
À	Nc	À
Monsieur	Ag	Monsieur
du	S+Da	DE+LE
Cap-Vert	Nc	Cap-Vert
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
une	Dn	UN
dame	Nc	DAME
de	S	DE
qualité	Nc	QUALITÉ
.	Fs	.
De	S	DE
qualité	Nc	QUALITÉ
ou	Cc	OU
non	Rg	NON
,	Fw	,
que	Cs	QUE
m'	Pp	JE
importe	Vvc	IMPORTER
?	Fs	?
Je	Pp	JE
voudrais	Vvc	VOULOIR
que	Cs	QUE
ce	Dd	CE
monstre	Nc	MONSTRE
marin	Ag	MARIN
-là	Vvc	-là
fût	Vuc	ÊTRE
à	S	À
cinq	Nc	CINQ
cents	Nc	CENT
brasses	Vvc	BRASSER
avant	Rg	AVANT
dans	S	DANS
la	Da	LE
mer	Nc	MER
.	Fs	.
Que	Pt	QUE
dites	Vvc	DIRE
-vous	Nc	-vous
là	Rg	LÀ
de	S	DE
la	Da	LE
mer	Nc	MER
,	Fw	,
beau	Ag	BEAU
garçon	Nc	GARÇON
?	Fs	?
Je	Pp	JE
dis	Vvc	DIRE
qu'	Cs	QUE
elle	Pp	IL
me	Pp	JE
fait	Vvc	FAIRE
soulever	Vvn	SOULEVER
le	Da	LE
coeur	Nc	CUR
.	Fs	.
Eh	I	EH
!	Fs	!
Voilà	Vvc	Voilà
,	Fw	,
pour	S	POUR
m'	Pp	JE
achever	Vvn	ACHEVER
de	S	DE
peindre	Vvn	PEINDRE
!	Fs	!
Le	Da	LE
président	Nc	PRÉSIDENT
et	Cc	ET
la	Da	LE
présidente	Nc	PRÉSIDENT
:	Fw	:
je	Pp	JE
n'	Rp	NE
y	Pp	Y
puis	Vvc	POUVOIR
plus	Rg	PLUS
tenir	Vvn	TENIR
,	Fw	,
je	Pp	JE
quitte	Vvc	QUITTER
la	Da	LE
partie	Nc	PARTIE
,	Fw	,
je	Pp	JE
vais	Vvc	ALLER
me	Pp	JE
réfugier	Vvn	RÉFUGIER
ailleurs	Rg	AILLEURS
.	Fs	.
Ce	Pd	CE
que	Pr	QUE
je	Pp	JE
vois	Vvc	ALLER|VOIR
là	Rg	LÀ
est	Vuc	ÊTRE
incompréhensible	Ag	INCOMPRÉHENSIBLE
!	Fs	!
Cela	Pd	CELA
est	Vuc	ÊTRE
très	Rg	TRÈS
aisé	Ag	AISÉ
à	S	À
comprendre	Vvn	COMPRENDRE
:	Fw	:
j'	Pp	JE
arrive	Vvc	ARRIVER
de	S	DE
la	Da	LE
côte	Nc	CÔTE|CÔTÉ
de	S	DE
Zanguebar	Nc	Zanguebar
,	Fw	,
et	Cc	ET
je	Pp	JE
viens	Vvc	VENIR
débarquer	Vvn	DÉBARQUER
chez	S	CHEZ
vous	Pp	VOUS
,	Fw	,
et	Cc	ET
épouser	Vvn	ÉPOUSER
Fanchon	Nc	Fanchon
.	Fs	.
Il	Pp	IL
ne	Rp	NE
se	Pp	IL
peut	Vvc	POUVOIR
pas	Rg	PAS
que	Cs	QUE
ce	Pd	CE
soit	Vuc	ÊTRE
là	Rg	LÀ
Monsieur	Ag	Monsieur
du	S+Da	DE+LE
Cap-Vert	Nc	Cap-Vert
:	Fw	:
son	Ds	SON
thème	Nc	THÈME
porte	Vvc	PORTER
qu'	Cs	QUE
il	Pp	IL
ne	Rp	NE
reviendra	Vvc	REVENIR
que	Rg	QUE
dans	S	DANS
deux	Nc	DEUX
ans	Nc	AN
.	Fs	.
Eh	I	EH
bien	Rg	BIEN
!	Fs	!
Faites	Vvc	FAIRE
donc	Rg	DONC
votre	Ds	VOTRE
thème	Nc	THÈME
en	S	EN
deux	Nc	DEUX
façons	Nc	FAÇON
;	Fw	;
car	Cc	CAR
me	Pp	JE
voilà	S	VOILÀ
revenu	Nc	REVENU
.	Fs	.
Il	Pp	IL
a	Vuc	AVOIR
bien	Rg	BIEN
mauvais	Ag	MAUVAIS
visage	Nc	VISAGE
.	Fs	.
Monsieur	Nc	MONSIEUR
,	Fw	,
soyez	Vuc	ÊTRE
le	Da	LE
très	Rg	TRÈS
bien	Rg	BIEN
arrivé	Ge	ARRIVER
en	S	EN
cette	Dd	CE
ville	Nc	VILLE
.	Fs	.
Est	Vuc	ÊTRE
-ce	Vvc	-ce
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
serais	Vuc	ÊTRE
qu'	Rg	QUE
un	Dn	UN
ignorant	Nc	IGNORANT
?	Fs	?
Beau-père	Nc	Beau-père
,	Fw	,
votre	Ds	VOTRE
raison	Nc	RAISON
va	Vvc	ALLER
à	S	À
la	Da	LE
bouline	Nc	BOULINE
:	Fw	:
parbleu	I	PARBLEU
!	Fs	!
Vous	Pp	VOUS
perdez	Vvc	PERDRE
la	Da	LE
tramontane	Nc	TRAMONTANE
.	Fs	.
Dressez	Vvc	DRESSER
vos	Ds	VOTRE
lunettes	Nc	LUNETTE
,	Fw	,
observez	Vvc	OBSERVER
-moi	Vvc	-moi
;	Fw	;
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
point	Rg	POINT
changé	Ge	CHANGER
de	S	DE
pavillon	Nc	PAVILLON
:	Fw	:
ne	Rp	NE
reconnaissez	Vvc	RECONNAÎTRE
-vous	Nc	-vous
pas	Rg	PAS
mons	Nc	MONT
du	S+Da	DE+LE
Cap-Vert	Nc	Cap-Vert
,	Fw	,
votre	Ds	VOTRE
ancien	Ag	ANCIEN
camarade	Nc	CAMARADE
de	S	DE
collège	Nc	COLLÈGE
?	Fs	?
Il	Pp	IL
n'	Rp	NE
y	Pp	Y
a	Vuc	AVOIR
que	Rg	QUE
trente-cinq	Nc	trente-cinq
ans	Nc	AN
que	Pr	QUE
nous	Pp	NOUS
nous	Pp	NOUS
sommes	Vuc	ÊTRE
quittés	Ge	QUITTER
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
ne	Rp	NE
me	Pp	JE
remettez	Vvc	REMETTRE
pas	Rg	PAS
!	Fs	!
Si	Rg	SI
fait	Ge	FAIRE
,	Fw	,
si	Rg	SI
fait	Ge	FAIRE
;	Fw	;
mais	Cc	MAIS
...	Fw	...
Mais	Vvc	Mais
oublier	Vvn	OUBLIER
ses	Ds	SON
amis	Nc	AMI
en	S	EN
si	Rg	SI
peu	Rg	PEU
de	S	DE
temps	Nc	TEMPS
!	Fs	!
Tout	Di	TOUT
le	Da	LE
monde	Nc	MONDE
me	Pp	JE
paraît	Vvc	PARAÎTRE
bien	Rg	BIEN
étourdi	Ge	ÉTOURDIR
du	S+Da	DE+LE
bateau	Nc	BATEAU
dans	S	DANS
cette	Dd	CE
maison	Nc	MAISON
-ci	Ag	-ci
.	Fs	.
Je	Pp	JE
viens	Vvc	VENIR
de	S	DE
voir	Vvn	VOIR
un	Dn	UN
jeune	Ag	JEUNE
fat	Nc	FAT
,	Fw	,
mon	Ds	MON
beau-frère	Nc	BEAU-FRÈRE
,	Fw	,
qui	Pr	QUI
a	Vuc	AVOIR
perdu	Ge	PERDRE
la	Da	LE
raison	Nc	RAISON
;	Fw	;
le	Da	LE
beau-père	Nc	BEAU-PÈRE
a	Vuc	AVOIR
perdu	Ge	PERDRE
la	Da	LE
mémoire	Nc	MÉMOIRE
.	Fs	.
Bonhomme	Nc	BONHOMME
de	S	DE
président	Nc	PRÉSIDENT
,	Fw	,
allons	Vvc	ALLER
,	Fw	,
où	Pr	OÙ
est	Vuc	ÊTRE
votre	Ds	VOTRE
fille	Nc	FILLE
?	Fs	?
Ma	Ds	MON
fille	Nc	FILLE
,	Fw	,
monsieur	Nc	MONSIEUR
,	Fw	,
s'	Pp	SE
habille	Vvc	HABILLER
pour	S	POUR
paraître	Vvn	PARAÎTRE
devant	S	DEVANT
vous	Pp	VOUS
;	Fw	;
mais	Cc	MAIS
je	Pp	JE
ne	Rp	NE
crois	Vvc	CROIRE|CROÎTRE
pas	Rg	PAS
que	Cs	QUE
vous	Pp	VOUS
vouliez	Vvc	VOULOIR
l'	Pp	IL
épouser	Vvn	ÉPOUSER
sitôt	Rg	SITÔT
.	Fs	.
Je	Pp	JE
lui	Pp	IL
donne	Vvc	DONNER
du	S+Da	DE+LE
temps	Nc	TEMPS
;	Fw	;
je	Pp	JE
ne	Rp	NE
compte	Vvc	COMPTER
me	Pp	JE
marier	Vvn	MARIER
que	Cs	QUE
dans	S	DANS
trois	Nc	TROIS
ou	Cc	OU
quatre	Nc	QUATRE
heures	Nc	HEURE|HURE
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
hâte	Nc	HÂTE
,	Fw	,
ma	Ds	MON
bonne	Ag	BON
;	Fw	;
j'	Pp	JE
arrive	Vvc	ARRIVER
de	S	DE
loin	Rg	LOIN
.	Fs	.
Quoi	Pt	QUE|QUOI
!	Fs	!
Vous	Pp	VOUS
voulez	Vvc	VOULOIR
vous	Pp	VOUS
marier	Vvn	MARIER
aujourd'hui	Rg	AUJOURD'HUI
avec	S	AVEC
le	Da	LE
visage	Nc	VISAGE
que	Pr	QUE
vous	Pp	VOUS
portez	Vvc	PORTER
?	Fs	?
Sans	S	SANS
doute	Nc	DOUTE
:	Fw	:
je	Pp	JE
n'	Rp	NE
irai	Vvc	ALLER
pas	Rg	PAS
emprunter	Vvn	EMPRUNTER
celui	Pd	CELUI
d'	S	DE
un	Dn	UN
autre	Pi	AUTRE
.	Fs	.
Allez	I	ALLEZ
,	Fw	,
vous	Pp	VOUS
vous	Pp	VOUS
moquez	Vvc	MOQUER
:	Fw	:
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
que	Cs	QUE
vous	Pp	VOUS
soyez	Vuc	ÊTRE
auparavant	Rg	AUPARAVANT
quinze	Nc	QUINZE
jours	Nc	JOUR|JOURS
entre	S	ENTRE
mes	Ds	MON
mains	Nc	MAIN
.	Fs	.
Pas	Rg	PAS
un	Dn	UN
quart	Nc	QUART
d'	S	DE
heure	Nc	HEURE|HURE
seulement	Rg	SEULEMENT
.	Fs	.
Présidente	Vvc	Présidente
,	Fw	,
quelle	Dt	QUEL
proposition	Nc	PROPOSITION
me	Pp	JE
faites	Vvc	FAIRE
-vous	Nc	-vous
là	Rg	LÀ
?	Fs	?
Voyez	Vvc	VOIR
ce	Dd	CE
jeune	Ag	JEUNE
homme	Nc	HOMME
que	Pr	QUE
je	Pp	JE
vous	Pp	VOUS
présente	Vvc	PRÉSENTER
:	Fw	:
quel	Dt	QUEL
teint	Nc	TEINT
!	Fs	!
Qu'	Cs	QUE
il	Pp	IL
est	Vuc	ÊTRE
frais	Ag	FRAIS
!	Fs	!
Je	Pp	JE
ne	Rp	NE
l'	Pp	IL
ai	Vuc	AVOIR
pourtant	Rg	POURTANT
entrepris	Ge	ENTREPRENDRE
que	Cs	QUE
d'	S	DE
hier	Rg	HIER
.	Fs	.
Comment	Pt	COMMENT
dites	Vvc	DIRE
-vous	Nc	-vous
?	Fs	?
Depuis	S	DEPUIS
hier	Rg	HIER
ce	Dd	CE
jeune	Ag	JEUNE
homme	Nc	HOMME
et	Cc	ET
vous	Pp	VOUS
...	Fs	...
Oui	Vvc	Oui
,	Fw	,
monsieur	Nc	MONSIEUR
,	Fw	,
madame	Nc	MADAME
daigne	Vvc	DAIGNER
prendre	Vvn	PRENDRE
soin	Nc	SOIN
de	S	DE
moi	Pp	JE
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
moi	Pp	JE
qui	Pr	QUI
l'	Pp	IL
ai	Vuc	AVOIR
mis	Ge	METTRE
dans	S	DANS
l'	Da	LE
état	Nc	ÉTAT
où	Pr	OÙ
vous	Pp	VOUS
le	Pp	IL
voyez	Vvc	VOIR
.	Fs	.
Non	Rg	NON
,	Fw	,
il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
possible	Ag	POSSIBLE
que	Cs	QUE
cet	Dd	CE
homme	Nc	HOMME
-là	Ag	-là
soit	Vuc	ÊTRE
arrivé	Ge	ARRIVER
.	Fs	.
Je	Pp	JE
ne	Rp	NE
comprends	Vvc	COMPRENDRE
rien	Pi	RIEN
à	S	À
toutes	Di	TOUT
les	Da	LE
lanternes	Nc	LANTERNE
que	Pr	QUE
vous	Pp	VOUS
me	Pp	JE
dites	Vvc	DIRE
,	Fw	,
vous	Pp	VOUS
autres	Ag	AUTRE
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
dis	Vvc	DIRE
qu'	Cs	QUE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
que	Cs	QUE
vous	Pp	VOUS
soyez	Vuc	ÊTRE
saigné	Ge	SAIGNER
et	Cc	ET
purgé	Ge	PURGER
dûment	Rg	DÛMENT
avant	S	AVANT
de	S	DE
songer	Vvn	SONGER
à	S	À
rien	Pi	RIEN
.	Fs	.
Moi	Pp	JE
,	Fw	,
saigné	Ge	SAIGNER
et	Cc	ET
purgé	Ge	PURGER
!	Fs	!
J'	Pp	JE
aimerais	Vvc	AIMER
mieux	Rg	MIEUX
être	Vun	ÊTRE
entre	S	ENTRE
les	Da	LE
mains	Nc	MAIN
des	S+Da	DE+LE|DE+LES
Turcs	Nc	TURC
qu'	Cs	QUE
entre	S	ENTRE
celles	Pd	CELUI
des	S+Da	DE+LE|DE+LES
médecins	Nc	MÉDECIN
.	Fs	.
Après	Vvc	Après
un	Dn	UN
voyage	Nc	VOYAGE
de	S	DE
long	Ag	LONG
cours	Nc	COUR|COURS|COURT
,	Fw	,
vous	Pp	VOUS
devez	Vvc	DEVOIR
avoir	Vun	AVOIR
amassé	Ge	AMASSER
des	S+Da	DE+LE|DE+LES
humeurs	Nc	HUMEUR
de	S	DE
quoi	Pt	QUE|QUOI
infecter	Vvn	INFECTER
une	Dn	UN
province	Nc	PROVINCE
:	Fw	:
vous	Pp	VOUS
autres	Ag	AUTRE
marins	Nc	MARIN
,	Fw	,
vous	Pp	VOUS
avez	Vuc	AVOIR
de	S	DE
si	Rg	SI
vilaines	Ag	VILAIN
maladies	Nc	MALADIE
!	Fs	!
Parlez	Vvc	PARLER
pour	S	POUR
vous	Pp	VOUS
,	Fw	,
messieurs	Nc	MONSIEUR
du	S+Da	DE+LE
continent	Nc	CONTINENT
:	Fw	:
les	Da	LE
gens	Nc	GENS|GENT
de	S	DE
mer	Nc	MER
sont	Vuc	ÊTRE
des	Dn	UN
gens	Nc	GENS|GENT
propres	Ag	PROPRE
;	Fw	;
mais	Cc	MAIS
vous	Pp	VOUS
!	Fs	!
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
en	Pp	EN
quitterai	Vvc	QUITTER
pour	S	POUR
cinquante	Nc	CINQUANTE
pilules	Nc	PILULE
.	Fs	.
J'	Pp	JE
aimerais	Vvc	AIMER
mieux	Rg	MIEUX
épouser	Vvn	ÉPOUSER
la	Da	LE
fille	Nc	FILLE
d'	S	DE
un	Dn	UN
Cafre	Nc	CAFRE
