Hé	Vvc	Hé
violons	Nc	VIOLON
à	S	À
ma	Ds	MON
noce	Nc	NOCE
?	Fs	?
Oui	Rg	OUI
,	Fw	,
il	Pp	IL
y	Pp	Y
aura	Vuc	AVOIR
des	Dn	UN
violons	Nc	VIOLON
,	Fw	,
des	S+Da	DE+LE|DE+LES
vielles	Nc	VIELLE
,	Fw	,
et	Cc	ET
de	S	DE
toutes	Di	TOUT
sortes	Nc	SORTE
d'	S	DE
instruments	Nc	INSTRUMENT
.	Fs	.
Il	Pp	IL
rêve	Vvc	RÊVER
.	Fs	.
Mezzetin	Nc	Mezzetin
!	Fs	!
J'	Pp	JE
enrage	Vvc	ENRAGER
!	Fs	!
Que	Cs	QUE
vous	Pp	VOUS
plaît-il	Vvc	plaît-il
?	Fs	?
Et	Cc	ET
y	Pp	Y
dansera-t	Ag	dansera-t
-on	Nc	-on
,	Fw	,
à	S	À
la	Da	LE
noce	Nc	NOCE
?	Fs	?
On	Pp	ON
y	Pp	Y
dansera	Vvc	DANSER
;	Fw	;
oui	Ge	OUÏR
,	Fw	,
bourreau	Nc	BOURREAU
.	Fs	.
Ne	Rp	NE
te	Pp	TU
tairas	Vvc	TAIRE
-tu	Vvn	-tu
jamais	Rg	JAMAIS
?	Fs	?
Il	Pp	IL
rêve	Vvc	RÊVER
.	Fs	.
On	Pp	ON
dansera	Vvc	DANSER
à	S	À
ma	Ds	MON
noce	Nc	NOCE
,	Fw	,
et	Cc	ET
je	Pp	JE
danserai	Vvc	DANSER
avec	S	AVEC
Colombine	Nc	Colombine
!	Fs	!
Ah	I	AH
!	Fs	!
Quel	Dt	QUEL
plaisir	Nc	PLAISIR
!	Fs	!
Il	Pp	IL
danse	Vvc	DANSER
.	Fs	.
Oh	I	OH
!	Fs	!
Pour	S	POUR
le	Da	LE
coup	Nc	COUP
,	Fw	,
c'	Pd	CE
en	Pp	EN
est	Vuc	ÊTRE
trop	Rg	TROP
.	Fs	.
Couchez	Vvc	COUCHER
-vous	Nc	-vous
,	Fw	,
vite	Rg	VITE
.	Fs	.
Arlequin	Nc	ARLEQUIN
se	Pp	IL
couche	Vvc	COUCHER
par	S	PAR
terre	Nc	TERRE
.	Fs	.
Nous	Pp	NOUS
verrons	Vvc	VOIR
un	Dn	UN
peu	Rg	PEU
à	S	À
présent	Nc	PRÉSENT
si	Cs	SI
vous	Pp	VOUS
vous	Pp	VOUS
tiendrez	Vvc	TENIR
en	S	EN
repos	Nc	REPOS
.	Fs	.
Imaginez	Vvc	IMAGINER
-vous	Nc	-vous
que	Pr	QUE
vous	Pp	VOUS
êtes	Vuc	ÊTRE
dans	S	DANS
un	Dn	UN
lit	Nc	LIT
,	Fw	,
et	Cc	ET
que	Cs	QUE
vous	Pp	VOUS
dormez	Vvc	DORMIR
.	Fs	.
Je	Pp	JE
suis	Vuc	ÊTRE
dans	S	DANS
un	Dn	UN
lit	Nc	LIT
?	Fs	?
Oui	Rg	OUI
,	Fw	,
dans	S	DANS
un	Dn	UN
lit	Nc	LIT
,	Fw	,
et	Cc	ET
Colombine	Vvc	Colombine
est	Vuc	ÊTRE
couchée	Ge	COUCHER
avec	S	AVEC
vous	Pp	VOUS
.	Fs	.
Il	Pp	IL
rêve	Vvc	RÊVER
.	Fs	.
Mezzetin	Nc	Mezzetin
!	Fs	!
À	Vvc	À
la	Da	LE
fin	Nc	FIN
,	Fw	,
il	Pp	IL
faudra	Vvc	FAILLIR|FALLOIR
que	Cs	QUE
je	Pp	JE
change	Vvc	CHANGER
de	S	DE
nom	Nc	NOM
.	Fs	.
Que	Pt	QUE
voulez	Vvc	VOULOIR
-vous	Nc	-vous
?	Fs	?
Fermez	Vvc	FERMER
les	Da	LE
rideaux	Nc	RIDEAU
du	S+Da	DE+LE
lit	Nc	LIT
,	Fw	,
de	S	DE
peur	Nc	PEUR
du	S+Da	DE+LE
vent	Nc	VENT
.	Fs	.
Quelle	Dt	QUEL
patience	Nc	PATIENCE
!	Fs	!
Il	Pp	IL
rêve	Vvc	RÊVER
.	Fs	.
Mezzetin	Nc	Mezzetin
!	Fs	!
Encore	Rg	ENCORE
!	Fs	!
Qu'	Pt	QUE
est	Vuc	ÊTRE
-ce	Vvc	-ce
qu'	Cs	QUE
il	Pp	IL
y	Pp	Y
a	Vuc	AVOIR
,	Fw	,
double	Vvc	DOUBLER
enragé	Ge	ENRAGER
chien	Nc	CHIEN
?	Fs	?
Donnez	Vvc	DONNER
-moi	Vvc	-moi
le	Da	LE
pot-de-chambre	Nc	pot-de-chambre
.	Fs	.
Tiens	Vvc	TENIR
,	Fw	,
voilà	S	VOILÀ
le	Da	LE
pot-de-chambre	Nc	pot-de-chambre
;	Fw	;
puisses	Vvc	POUVOIR
-tu	Vvc	-tu
pisser	Vvn	PISSER
la	Da	LE
parole	Nc	PAROLE
!	Fs	!
Ah	I	AH
!	Fs	!
Ma	Ds	MON
chère	Nc	CHÈRE
Colombine	Vvc	Colombine
,	Fw	,
que	Cs	QUE
je	Pp	JE
t'	Pp	TU
embrasse	Vvc	EMBRASSER
,	Fw	,
mon	Ds	MON
petit	Ag	PETIT
coeur	Nc	CUR
,	Fw	,
m'	Pp	JE
amour	Nc	AMOUR
.	Fs	.
il	Pp	IL
se	Pp	IL
roule	Vvc	ROULER
sur	S	SUR
le	Da	LE
théâtre	Nc	THÉÂTRE
.	Fs	.
Tenez	Vvc	TENIR
,	Fw	,
tenez	Vvc	TENIR
!	Fs	!
Si	Cs	SI
je	Pp	JE
prends	Vvc	PRENDRE
un	Dn	UN
bâton	Nc	BÂTON
,	Fw	,
je	Pp	JE
te	Pp	TU
romprai	Vvc	ROMPRE
bras	Nc	BRAS
et	Cc	ET
jambes	Nc	JAMBE
à	S	À
la	Da	LE
fin	Nc	FIN
.	Fs	.
Veux	Vvc	VOULOIR
-tu	Vvc	-tu
t'	Pp	TU
arrêter	Vvn	ARRÊTER
?	Fs	?
Lève	Vvc	Lève
tes	Ds	TON
pieds	Nc	PIED
.	Fs	.
Il	Pp	IL
lui	Pp	IL
fait	Vvc	FAIRE
lever	Vvn	LEVER
les	Da	LE
pieds	Nc	PIED
,	Fw	,
et	Cc	ET
s'	Pp	SE
assied	Vvc	ASSEOIR
sur	S	SUR
ses	Ds	SON
genoux	Nc	GENOU
,	Fw	,
un	Dn	UN
bâton	Nc	BÂTON
à	S	À
la	Da	LE
main	Nc	MAIN
.	Fs	.
Si	Cs	SI
tu	Pp	TU
remues	Vvc	REMUER
à	S	À
présent	Nc	PRÉSENT
,	Fw	,
ou	Cc	OU
que	Cs	QUE
tu	Pp	TU
parles	Vvc	PARLER
,	Fw	,
nous	Pp	NOUS
allons	Vvc	ALLER
voir	Vvn	VOIR
beau	Ag	BEAU
jeu	Nc	JEU
.	Fs	.
Après	Vvc	Après
avoir	Vun	AVOIR
rêvé	Ge	RÊVER
,	Fw	,
il	Pp	IL
dit	Vvc	DIRE
à	S	À
lui-même	Pp	LUI-MÊME
:	Fw	:
J'	Pp	JE
habillerai	Vvc	HABILLER
Arlequin	Nc	ARLEQUIN
en	S	EN
chevalier	Nc	CHEVALIER
;	Fw	;
il	Pp	IL
ira	Vvc	ALLER
heurter	Vvn	HEURTER
à	S	À
la	Da	LE
porte	Nc	PORTE|PORTÉ
de	S	DE
Sotinet	Nc	Sotinet
:	Fw	:
d'abord	Nc	d'abord
,	Fw	,
voilà	I	VOILÀ
Colombine	Ag	COLOMBIN
...	Fs	...
Colombine	Vvc	Colombine
!	Fs	!
Et	Cc	ET
où	Pt	OÙ
est	Vuc	ÊTRE
-ce	Vvc	-ce
qu'	Cs	QUE
elle	Pp	IL
est	Vuc	ÊTRE
?	Fs	?
il	Pp	IL
ouvre	Vvc	OUVRER|OUVRIR
ses	Ds	SON
genoux	Nc	GENOU
,	Fw	,
et	Cc	ET
se	Pp	IL
lève	Vvc	LEVER
pour	S	POUR
voir	Vvn	VOIR
Colombine	Vvc	Colombine
.	Fs	.
Mezzetin	Nc	Mezzetin
tombe	Vvc	TOMBER
,	Fw	,
se	Pp	IL
relève	Vvc	RELEVER
,	Fw	,
et	Cc	ET
court	Rg	COURT
après	S	APRÈS
Arlequin	Nc	ARLEQUIN
pour	S	POUR
le	Pp	IL
frapper	Vvn	FRAPPER
.	Fs	.
Le	Da	LE
théâtre	Nc	THÉÂTRE
représente	Vvc	REPRÉSENTER
l'	Da	LE
appartement	Nc	APPARTEMENT
d'	S	DE
Isabelle	Nc	Isabelle
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
déclare	Vvc	DÉCLARER
,	Fw	,
pour	S	POUR
la	Da	LE
dernière	Ag	DERNIER
fois	Nc	FOI|FOIS
,	Fw	,
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
veux	Vvc	VOULOIR
plus	Rg	PLUS
voir	Vvn	VOIR
tout	Di	TOUT
ce	Dd	CE
train	Nc	TRAIN
-là	Vvc	-là
dans	S	DANS
ma	Ds	MON
maison	Nc	MAISON
.	Fs	.
Je	Pp	JE
ne	Rp	NE
sais	Vvc	SAVOIR
plus	Rg	PLUS
qui	Pr	QUI
y	Pp	Y
est	Vuc	ÊTRE
maître	Nc	MAÎTRE
.	Fs	.
Que	Pt	QUE
ne	Rp	NE
payez	Vvc	PAYER
-vous	Nc	-vous
les	Da	LE
gens	Nc	GENS|GENT
à	S	À
qui	Pr	QUI
vous	Pp	VOUS
devez	Vvc	DEVOIR
?	Fs	?
Et	Cc	ET
pourquoi	Rt	POURQUOI
faut-il	Vvc	faut-il
que	Cs	QUE
j'	Pp	JE
aie	Vuc	AVOIR
tous	Di	TOUT
les	Da	LE
jours	Nc	JOUR|JOURS
la	Da	LE
tête	Nc	TÊTE
rompue	Ge	ROMPRE
de	S	DE
vos	Ds	VOTRE
folles	Ag	FOU
dépenses	Nc	DÉPENSE
,	Fw	,
qui	Pr	QUI
me	Pp	JE
mènent	Vvc	MENER
à	S	À
l'	Da	LE
hôpital	Nc	HÔPITAL
?	Fs	?
Je	Pp	JE
ne	Rp	NE
vois	Vvc	ALLER|VOIR
ici	Rg	ICI
que	Cs	QUE
des	Dn	UN
marchands	Nc	MARCHAND
qui	Pr	QUI
apportent	Vvc	APPORTER
des	Dn	UN
parties	Nc	PARTIE|PARTY
,	Fw	,
ou	Cc	OU
des	S+Da	DE+LE|DE+LES
maîtres	Nc	MAÎTRE
qui	Pr	QUI
demandent	Vvc	DEMANDER
des	Dn	UN
mois	Nc	MOI|MOIS
.	Fs	.
Ah	I	AH
!	Fs	!
Vraiment	Rg	VRAIMENT
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
trouve	Vvc	TROUVER
plaisant	Ga	PLAIRE
!	Fs	!
J'	Pp	JE
aime	Vvc	AIMER
assez	Rg	ASSEZ
vos	Ds	VOTRE
airs	Nc	AIR
de	S	DE
reproches	Nc	REPROCHE
!	Fs	!
Et	Cc	ET
depuis	S	DEPUIS
quand	Cs	QUAND
les	Da	LE
maris	Nc	MARI
prennent	Vvc	PRENDRE
-ils	Vvn	-ils
ces	Dd	CE
hauteurs	Nc	HAUTEUR
-là	Vvc	-là
avec	S	AVEC
leurs	Ds	LEUR
femmes	Nc	FEMME
?	Fs	?
Sachez	Vvc	SAVOIR
,	Fw	,
s'	Cs	SI
il	Pp	IL
vous	Pp	VOUS
plaît	Vvc	PLAIRE
,	Fw	,
monsieur	Nc	MONSIEUR
,	Fw	,
qu'	Cs	QUE
un	Dn	UN
homme	Nc	HOMME
comme	S	COMME
vous	Pp	VOUS
,	Fw	,
qui	Pr	QUI
a	Vuc	AVOIR
épousé	Ge	ÉPOUSER
une	Dn	UN
fille	Nc	FILLE
de	S	DE
qualité	Nc	QUALITÉ
comme	S	COMME
moi	Pp	JE
,	Fw	,
est	Vuc	ÊTRE
trop	Rg	TROP
heureux	Ag	HEUREUX
quand	Cs	QUAND
elle	Pp	IL
veut	Vvc	VOULOIR
bien	Rg	BIEN
s'	Pp	SE
abaisser	Vvn	ABAISSER
à	S	À
porter	Vvn	PORTER
son	Ds	SON
nom	Nc	NOM
.	Fs	.
Mon	Ds	MON
mérite	Nc	MÉRITE
n'	Rp	NE
est-il	V	est-il
pas	Rg	PAS
bien	Rg	BIEN
soutenu	Ge	SOUTENIR
d'	S	DE
avoir	Vun	AVOIR
pour	S	POUR
piédestal	Nc	PIÉDESTAL
le	Da	LE
nom	Nc	NOM
de	S	DE
Monsieur	Ag	Monsieur
Sotinet	Nc	Sotinet
!	Fs	!
Madame	Nc	MADAME
Sotinet	Ag	Sotinet
!	Fs	!
Ah	I	AH
!	Fs	!
Quelle	Dt	QUEL
mortification	Nc	MORTIFICATION
!	Fs	!
Je	Pp	JE
sens	Vvc	SENTIR
un	Dn	UN
soulèvement	Nc	SOULÈVEMENT
de	S	DE
coeur	Nc	CUR
,	Fw	,
quand	Cs	QUAND
j'	Pp	JE
entends	Vvc	ENTENDRE
seulement	Rg	SEULEMENT
prononcer	Vvn	PRONONCER
le	Da	LE
nom	Nc	NOM
de	S	DE
Monsieur	Ag	Monsieur
Sotinet	Nc	Sotinet
.	Fs	.
Et	Cc	ET
que	Pr	QUE
n'	Rp	NE
en	Pp	EN
changez	Vvc	CHANGER
-vous	Nc	-vous
,	Fw	,
madame	Nc	MADAME
?	Fs	?
N'	Rp	NE
est	Vuc	ÊTRE
-ce	Vvc	-ce
pas	Rg	PAS
la	Da	LE
mode	Nc	MODE
?	Fs	?
Je	Pp	JE
connais	Vvc	CONNAÎTRE
un	Dn	UN
homme	Nc	HOMME
qui	Pr	QUI
s'	Pp	SE
appelle	Vvc	APPELER
Monsieur	Ag	Monsieur
Josset	Nc	Josset
,	Fw	,
et	Cc	ET
sa	Ds	SON
femme	Nc	FEMME
se	Pp	IL
fait	Vvc	FAIRE
appeler	Vvn	APPELER
la	Da	LE
Marquise	Nc	MARQUIS|MARQUISE
de	S	DE
Bas-Aloi	Vvc	Bas-Aloi
.	Fs	.
Taisez	Vvc	TAIRE
-vous	Nc	-vous
,	Fw	,
impertinente	Ag	IMPERTINENT
;	Fw	;
on	Pp	ON
ne	Rp	NE
vous	Pp	VOUS
parle	Vvc	PARLER
pas	Rg	PAS
.	Fs	.
Est	Vuc	ÊTRE
-ce	Vvc	-ce
à	S	À
vous	Pp	VOUS
à	S	À
mettre	Vvn	METTRE
là	Rg	LÀ
votre	Ds	VOTRE
nez	Nc	NEZ
?	Fs	?
Vous	Pp	VOUS
n'	Rp	NE
êtes	Vuc	ÊTRE
pas	Rg	PAS
plus	Rg	PLUS
sage	Ag	SAGE
que	Cs	QUE
votre	Ds	VOTRE
maîtresse	Nc	MAÎTRE|MAÎTRESSE
.	Fs	.
Pourquoi	Rt	POURQUOI
voulez	Vvc	VOULOIR
-vous	Nc	-vous
qu'	Pr	QUE
elle	Pp	IL
se	Pp	IL
taise	Vvc	TAIRE
,	Fw	,
quand	Cs	QUAND
elle	Pp	IL
a	Vuc	AVOIR
raison	Nc	RAISON
?	Fs	?
Ne	Rp	NE
sait	Vvc	SAVOIR
-on	Nc	-on
pas	Rg	PAS
assez	Rg	ASSEZ
dans	S	DANS
le	Da	LE
monde	Nc	MONDE
l'	Da	LE
honneur	Nc	HONNEUR
que	Pr	QUE
je	Pp	JE
vous	Pp	VOUS
ai	Vuc	AVOIR
fait	Ge	FAIRE
,	Fw	,
quand	Cs	QUAND
je	Pp	JE
vous	Pp	VOUS
ai	Vuc	AVOIR
épousé	Ge	ÉPOUSER
?	Fs	?
Mais	Cc	MAIS
vous	Pp	VOUS
devez	Vvc	DEVOIR
vous	Pp	VOUS
mettre	Vvn	METTRE
en	S	EN
tête	Nc	TÊTE
que	Pr	QUE
je	Pp	JE
vous	Pp	VOUS
ai	Vuc	AVOIR
plutôt	Rg	PLUTÔT
pris	Ge	PRENDRE
pour	S	POUR
mon	Ds	MON
homme	Nc	HOMME
d'	S	DE
affaires	Nc	AFFAIRE|AFFAIRÉ
que	Cs	QUE
pour	S	POUR
mon	Ds	MON
mari	Nc	MARI
;	Fw	;
et	Cc	ET
je	Pp	JE
vous	Pp	VOUS
prie	Vvc	PRIER
de	S	DE
ne	Rp	NE
plus	Rg	PLUS
vous	Pp	VOUS
mêler	Vvn	MÊLER
de	S	DE
ma	Ds	MON
conduite	Nc	CONDUITE
.	Fs	.
Madame	Nc	MADAME
parle	Vvc	PARLER
comme	S	COMME
un	Dn	UN
oracle	Nc	ORACLE
;	Fw	;
toutes	Di	TOUT
les	Da	LE
paroles	Nc	PAROLE
qu'	Pr	QUE
elle	Pp	IL
dit	Vvc	DIRE
sont	Vuc	ÊTRE
des	Dn	UN
sentences	Nc	SENTENCE
que	Cs	QUE
toutes	Di	TOUT
les	Da	LE
femmes	Nc	FEMME
devraient	Vvc	DEVOIR
apprendre	Vvn	APPRENDRE
par	S	PAR
coeur	Nc	CUR
.	Fs	.
Vous	Pp	VOUS
devriez	Vvc	DEVOIR
mourir	Vvn	MOURIR
de	S	DE
honte	Nc	HONTE
de	S	DE
la	Da	LE
vie	Nc	VIE
que	Pr	QUE
vous	Pp	VOUS
menez	Vvc	MENER
.	Fs	.
On	Pp	ON
n'	Rp	NE
entend	Vvc	ENTENDRE
parler	Vvn	PARLER
d'	Dn	UN
autre	Ag	AUTRE
chose	Nc	CHOSE
que	Cs	QUE
de	S	DE
votre	Ds	VOTRE
jeu	Nc	JEU
et	Cc	ET
de	S	DE
vos	Ds	VOTRE
dépenses	Nc	DÉPENSE
.	Fs	.
Nous	Pp	NOUS
demeurons	Vvc	DEMEURER
dans	S	DANS
la	Da	LE
même	Ag	MÊME
maison	Nc	MAISON
,	Fw	,
et	Cc	ET
il	Pp	IL
y	Pp	Y
a	Vuc	AVOIR
huit	Nc	HUIT
jours	Nc	JOUR|JOURS
que	Pr	QUE
je	Pp	JE
ne	Rp	NE
vous	Pp	VOUS
ai	Vuc	AVOIR
rencontrée	Ge	RENCONTRER
.	Fs	.
Vous	Pp	VOUS
vous	Pp	VOUS
allez	Vvc	ALLER
promener	Vvn	PROMENER
quand	Cs	QUAND
je	Pp	JE
me	Pp	JE
couche	Vvc	COUCHER
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
ne	Rp	NE
vous	Pp	VOUS
couchez	Vvc	COUCHER
que	Rg	QUE
quand	Cs	QUAND
je	Pp	JE
me	Pp	JE
lève	Vvc	LEVER
.	Fs	.
Ah	I	AH
!	Fs	!
Colombine	Ag	COLOMBIN
,	Fw	,
ne	Rp	NE
te	Pp	TU
souviens	Vvc	SOUVENIR
-tu	Vvn	-tu
point	Rg	POINT
de	S	DE
ce	Dd	CE
petit	Ag	PETIT
air	Nc	AIR
que	Pr	QUE
m'	Pp	JE
apprit	Vvc	APPRENDRE
hier	Rg	HIER
monsieur	Nc	MONSIEUR
le	Da	LE
marquis	Nc	MARQUIS
?	Fs	?
Je	Pp	JE
l'	Pp	IL
ai	Vuc	AVOIR
oublié	Ge	OUBLIER
.	Fs	.
Non	Rg	NON
,	Fw	,
madame	Nc	MADAME
;	Fw	;
mais	Cc	MAIS
,	Fw	,
si	Cs	SI
vous	Pp	VOUS
voulez	Vvc	VOULOIR
,	Fw	,
je	Pp	JE
vais	Vvc	ALLER
vous	Pp	VOUS
en	S	EN
chanter	Vvn	CHANTER
un	Dn	UN
que	Cs	QUE
je	Pp	JE
viens	Vvc	VENIR
d'	S	DE
apprendre	Vvn	APPRENDRE
.	Fs	.
La	Pp	IL
,	Fw	,
la	Pp	IL
,	Fw	,
la	Pp	IL
.	Fs	.
Te	Pp	TU
tairas	Vvc	TAIRE
-tu	Vvn	-tu
donc	Rg	DONC
,	Fw	,
coquine	Ag	COQUIN
?	Fs	?
Il	Pp	IL
y	Pp	Y
a	Vuc	AVOIR
longtemps	Rg	LONGTEMPS
que	Cs	QUE
je	Pp	JE
suis	Vuc	ÊTRE
las	Ag	LAS
de	S	DE
tes	Ds	TON
impertinences	Nc	IMPERTINENCE
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
toi	Pp	TU
qui	Pr	QUI
me	Pp	JE
la	Pp	IL
gâtes	Vvc	GÂTER
,	Fw	,
et	Cc	ET
un	Dn	UN
grand	Ag	GRAND
traîneur	Nc	TRAÎNEUR
d'	S	DE
épée	Nc	ÉPÉE
qui	Pr	QUI
ne	Rp	NE
bouge	Vvc	BOUGER
d'	S	DE
ici	Rg	ICI
.	Fs	.
Mais	Cc	MAIS
j'	Pp	JE
empêcherai	Vvc	EMPÊCHER
bien	Rg	BIEN
que	Cs	QUE
cela	Pd	CELA
ne	Rp	NE
dure	Vvc	DURER
,	Fw	,
et	Cc	ET
je	Pp	JE
veux	Vvc	VOULOIR
que	Cs	QUE
tu	Pp	TU
sortes	Vvc	SORTIR
tout	Rg	TOUT
présentement	Rg	PRÉSENTEMENT
de	S	DE
chez	S	CHEZ
moi	Pp	JE
.	Fs	.
Allons	Vvc	ALLER
,	Fw	,
qu'	Cs	QUE
on	Pp	ON
déniche	Vvc	DÉNICHER
tout-à-l'heure	Nc	tout-à-l'heure
.	Fs	.
Moi	Pp	JE
?	Fs	?
Je	Pp	JE
n'	Rp	NE
en	Pp	EN
ferai	Vvc	FAIRE|FERRER
rien	Pi	RIEN
.	Fs	.
Tu	Pp	TU
n'	Rp	NE
en	Pp	EN
sortiras	Vvc	SORTIR
pas	Rg	PAS
?	Fs	?
Non	Rg	NON
,	Fw	,
je	Pp	JE
n'	Rp	NE
en	Pp	EN
sortirai	Vvc	SORTIR
pas	Rg	PAS
.	Fs	.
Comment	Pt	COMMENT
donc	Rg	DONC
?	Fs	?
Est	Vuc	ÊTRE
-ce	Vvc	-ce
que	Cs	QUE
je	Pp	JE
ne	Rp	NE
suis	Vuc	ÊTRE
pas	Rg	PAS
le	Da	LE
maître	Nc	MAÎTRE
ici	Rg	ICI
?	Fs	?
Pardonnez	Vvc	PARDONNER
-moi	Vvc	-moi
.	Fs	.
Je	Pp	JE
ne	Rp	NE
pourrai	Vvc	POUVOIR
pas	Rg	PAS
mettre	Vvn	METTRE
dehors	Rg	DEHORS
une	Dn	UN
coquine	Nc	COQUIN
de	S	DE
servante	Ga	SERVIR
quand	Cs	QUAND
il	Pp	IL
me	Pp	JE
plaira	Vvc	PLAIRE
?	Fs	?
Je	Pp	JE
ne	Rp	NE
dis	Vvc	DIRE
pas	Rg	PAS
cela	Pd	CELA
.	Fs	.
Eh	I	EH
!	Fs	!
Pourquoi	Rt	POURQUOI
dis	Vvc	DIRE
-tu	Vvn	-tu
donc	Rg	DONC
que	Cs	QUE
tu	Pp	TU
ne	Rp	NE
sortiras	Vvc	SORTIR
pas	Rg	PAS
?	Fs	?
C'	Pd	CE
est	Vuc	ÊTRE
que	Cs	QUE
je	Pp	JE
vous	Pp	VOUS
aime	Vvc	AIMER
trop	Rg	TROP
.	Fs	.
Je	Pp	JE
ne	Rp	NE
veux	Vvc	VOULOIR
pas	Rg	PAS
que	Cs	QUE
tu	Pp	TU
m'	Pp	JE
aimes	Vvc	AIMER
,	Fw	,
moi	Pp	JE
;	Fw	;
je	Pp	JE
veux	Vvc	VOULOIR
que	Cs	QUE
tu	Pp	TU
me	Pp	JE
haïsses	Vvc	HAÏR
.	Fs	.
Il	Pp	IL
m'	Pp	JE
est	Vuc	ÊTRE
impossible	Ag	IMPOSSIBLE
;	Fw	;
je	Pp	JE
sens	Vvc	SENTIR
pour	S	POUR
vous	Pp	VOUS
une	Dn	UN
tendresse	Nc	TENDRESSE
...	Fs	...
Allez	Vvc	ALLER
,	Fw	,
cela	Pd	CELA
n'	Rp	NE
est	Vuc	ÊTRE
guère	Rg	GUÈRE
bien	Rg	BIEN
de	S	DE
n'	Rp	NE
avoir	Vun	AVOIR
pas	Rg	PAS
plus	Rg	PLUS
de	S	DE
naturel	Nc	NATUREL
pour	S	POUR
des	Dn	UN
gens	Nc	GENS|GENT
qui	Pr	QUI
vous	Pp	VOUS
affectionnent	Vvc	AFFECTIONNER
.	Fs	.
Elle	Pp	IL
pleure	Vvc	PLEURER
.	Fs	.
Oh	I	OH
!	Fs	!
La	Da	LE
bonne	Ag	BON
bête	Nc	BÊTE
!	Fs	!
Eh	I	EH
bien	Rg	BIEN
!	Fs	!
Monsieur	Nc	MONSIEUR
,	Fw	,
aurez	Vuc	AVOIR
-vous	Ge	-vous
bientôt	Rg	BIENTÔT
fait	Ge	FAIRE
?	Fs	?
Savez	Vvc	SAVOIR
-vous	Nc	-vous
que	Pr	QUE
je	Pp	JE
ne	Rp	NE
m'	Pp	JE
accommode	Vvc	ACCOMMODER
point	Rg	POINT
de	S	DE
tous	Di	TOUT
vos	Ds	VOTRE
dialogues	Nc	DIALOGUE
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
prie	Vvc	PRIER
,	Fw	,
monsieur	Nc	MONSIEUR
,	Fw	,
de	S	DE
vous	Pp	VOUS
en	S	EN
aller	Vvn	ALLER
dans	S	DANS
votre	Ds	VOTRE
appartement	Nc	APPARTEMENT
,	Fw	,
et	Cc	ET
de	S	DE
me	Pp	JE
laisser	Vvn	LAISSER
en	S	EN
repos	Nc	REPOS
dans	S	DANS
le	Da	LE
mien	Ps	MIEN
.	Fs	.
Sitôt	Vvc	Sitôt
que	Cs	QUE
je	Pp	JE
suis	Vuc	ÊTRE
un	Dn	UN
moment	Nc	MOMENT
avec	S	AVEC
vous	Pp	VOUS
,	Fw	,
mes	Ds	MON
vapeurs	Nc	VAPEUR
me	Pp	JE
prennent	Vvc	PRENDRE
d'	S	DE
une	Dn	UN
violence	Nc	VIOLENCE
épouvantable	Ag	ÉPOUVANTABLE
.	Fs	.
Je	Pp	JE
m'	Pp	JE
ennuie	Vvc	ENNUYER
bien	Rg	BIEN
aussi	Rg	AUSSI
d'	S	DE
y	Pp	Y
être	Vun	ÊTRE
,	Fw	,
madame	Nc	MADAME
,	Fw	,
et	Cc	ET
je	Pp	JE
voudrais	Vvc	VOULOIR
...	Fs	...
Ah	Vvc	Ah
!	Fs	!
Colombine	Ag	COLOMBIN
,	Fw	,
je	Pp	JE
n'	Rp	NE
en	Pp	EN
puis	Vvc	POUVOIR
plus	Rg	PLUS
.	Fs	.
Soutiens	Nc	SOUTIEN
-moi	Vvc	-moi
.	Fs	.
De	S	DE
l'	Da	LE
eau	Nc	EAU
de	S	DE
la	Da	LE
reine	Nc	REINE|ROI
d'	S	DE
Hongrie	Nc	Hongrie
.	Fs	.
Hai	Ge	HAÏR
!	Fs	!
Hé	Vvc	Hé
!	Fs	!
Monsieur	Nc	MONSIEUR
,	Fw	,
retirez	Vvc	RETIRER
-vous	Nc	-vous
;	Fw	;
voilà	I	VOILÀ
madame	Nc	MADAME
qui	Pr	QUI
trépasse	Vvc	TRÉPASSER
,	Fw	,
et	Cc	ET
je	Pp	JE
la	Pp	IL
garantis	Vvc	GARANTIR
morte	Ge	MOURIR
,	Fw	,
si	Cs	SI
vous	Pp	VOUS
ne	Rp	NE
décampez	Vvc	DÉCAMPER
tout-à-l'heure	Nc	tout-à-l'heure
.	Fs	.
Là	Vvc	Là
,	Fw	,
là	Rg	LÀ
,	Fw	,
revenez	Vvc	REVENIR
;	Fw	;
il	Pp	IL
est	Vuc	ÊTRE
parti	Nc	PARTI
:	Fw	:
cela	Pd	CELA
vaut	Vvc	VALOIR
bien	Rg	BIEN
mieux	Rg	MIEUX
qu'	Cs	QUE
une	Dn	UN
bouteille	Nc	BOUTEILLE
d'	S	DE
eau	Nc	EAU
de	S	DE
la	Da	LE
reine	Nc	REINE|ROI
d'	S	DE
Hongrie	Nc	Hongrie
.	Fs	.
Ma	Ds	MON
foi	Nc	FOI
!	Fs	!
Madame	Nc	MADAME
,	Fw	,
je	Pp	JE
ne	Rp	NE
sais	Vvc	SAVOIR
