Crispe	Vvc	CRISPER
alarmes	Nc	ALARME
:	Fw	:
Laisse	Vvc	LAISSER
aller	Vvn	ALLER
tes	Ds	TON
soupirs	Nc	SOUPIR
,	Fw	,
laisse	Vvc	LAISSER
couler	Vvn	COULER
tes	Ds	TON
larmes	Nc	LARME
.	Fs	.
Moi	Pp	JE
,	Fw	,
pleurer	Vvn	PLEURER
!	Fs	!
Moi	Pp	JE
,	Fw	,
gémir	Vvn	GÉMIR
,	Fw	,
tyran	Nc	TYRAN
!	Fs	!
J'	Pp	JE
aurais	Vuc	AVOIR
pleuré	Ge	PLEURER
Si	Vvc	Si
quelques	Di	QUELQUE
lâchetés	Nc	LÂCHETÉ
l'	Pp	IL
avaient	Vuc	AVOIR
déshonoré	Ge	DÉSHONORER
,	Fw	,
S'	Vvc	S'
il	Pp	IL
n'	Rp	NE
eût	Vuc	AVOIR
pas	Rg	PAS
emporté	Ge	EMPORTER
sa	Ds	SON
gloire	Nc	GLOIRE
tout	Rg	TOUT
entière	Ag	ENTIER
,	Fw	,
S'	Vvc	S'
il	Pp	IL
m'	Pp	JE
avait	Vuc	AVOIR
fait	Ge	FAIRE
rougir	Vvn	ROUGIR
par	S	PAR
la	Da	LE
moindre	Ag	MOINDRE
prière	Nc	PRIÈRE
,	Fw	,
Si	Vvc	Si
quelque	Di	QUELQUE
infâme	Ag	INFÂME
espoir	Nc	ESPOIR
qu'	Pr	QUE
on	Pp	ON
lui	Pp	IL
dût	Vvc	DEVOIR
pardonner	Vvn	PARDONNER
Eût	Vvc	Eût
mérité	Ge	MÉRITER
la	Da	LE
mort	Nc	MORT
que	Pr	QUE
tu	Pp	TU
lui	Pp	IL
vas	Vvc	ALLER
donner	Vvn	DONNER
.	Fs	.
Sa	Ds	SON
vertu	Nc	VERTU
jusqu'	S	JUSQUE
au	S+Da	À+LE
bout	Nc	BOUT
ne	Rp	NE
s'	Pp	SE
est	Vuc	ÊTRE
point	Rg	POINT
démentie	Ge	DÉMENTIR
;	Fw	;
Il	Vvc	Il
n'	Rp	NE
a	Vuc	AVOIR
point	Rg	POINT
pris	Ge	PRENDRE
le	Da	LE
ciel	Nc	CIEL
ni	Cc	NI
le	Da	LE
sort	Nc	SORT
à	S	À
partie	Nc	PARTIE
,	Fw	,
Point	Vvc	PAYER|POINDRE
querellé	Ge	QUERELLER
le	Da	LE
bras	Nc	BRAS
qui	Pr	QUI
fait	Vvc	FAIRE
ces	Dd	CE
lâches	Ag	LÂCHE
coups	Nc	COUP
,	Fw	,
Point	Vvc	PAYER|POINDRE
daigné	Ge	DAIGNER
contre	S	CONTRE
lui	Pp	IL
perdre	Vvn	PERDRE
un	Dn	UN
juste	Ag	JUSTE
courroux	Nc	COURROUX
.	Fs	.
Sans	S	SANS
te	Pp	TU
nommer	Vvn	NOMMER
ingrat	Ag	INGRAT
,	Fw	,
sans	S	SANS
trop	Rg	TROP
le	Da	LE
nommer	Nc	NOMMER
traître	Ag	TRAÎTRE
,	Fw	,
De	Vvc	De
tous	Di	TOUT
deux	Nc	DEUX
,	Fw	,
de	S	DE
soi	Pp	IL
-même	Vvc	-même
il	Pp	IL
s'	Pp	SE
est	Vuc	ÊTRE
montré	Ge	MONTRER
le	Da	LE
maître	Nc	MAÎTRE
,	Fw	,
Et	Vvc	Et
dans	S	DANS
cette	Dd	CE
surprise	Nc	SURPRISE
il	Pp	IL
a	Vuc	AVOIR
bien	Rg	BIEN
su	Ge	SAVOIR
courir	Vvn	COURIR
À	Nc	À
la	Da	LE
nécessité	Nc	NÉCESSITÉ
qu'	Pr	QUE
il	Pp	IL
voyait	Vvc	VOIR
de	S	DE
mourir	Vvn	MOURIR
.	Fs	.
Je	Pp	JE
goûtais	Vvc	GOÛTER
cette	Dd	CE
joie	Nc	JOIE
en	S	EN
un	Dn	UN
sort	Nc	SORT
si	Rg	SI
contraire	Ag	CONTRAIRE
.	Fs	.
Je	Pp	JE
l'	Pp	IL
aimai	Vvc	AIMER
comme	S	COMME
amant	Nc	AMANT
,	Fw	,
je	Pp	JE
l'	Pp	IL
aime	Vvc	AIMER
comme	S	COMME
frère	Nc	FRÈRE
;	Fw	;
Et	Vvc	Et
dans	S	DANS
ce	Dd	CE
grand	Ag	GRAND
revers	Nc	REVERS
je	Pp	JE
l'	Pp	IL
ai	Vuc	AVOIR
vu	Ge	VOIR
hautement	Rg	HAUTEMENT
Digne	Vvc	Digne
d'	S	DE
être	Vun	ÊTRE
mon	Ds	MON
frère	Nc	FRÈRE
,	Fw	,
et	Cc	ET
d'	S	DE
être	Vun	ÊTRE
mon	Ds	MON
amant	Nc	AMANT
.	Fs	.
Explique	Vvc	EXPLIQUER
,	Fw	,
explique	Vvc	EXPLIQUER
mieux	Rg	MIEUX
le	Da	LE
fond	Nc	FOND
de	S	DE
ta	Ds	TON
pensée	Nc	PENSÉE
,	Fw	,
Et	Vvc	Et
,	Fw	,
sans	S	SANS
plus	Rg	PLUS
te	Pp	TU
parer	Vvn	PARER
d'	S	DE
une	Dn	UN
vertu	Nc	VERTU
forcée	Ge	FORCER
,	Fw	,
Pour	Nc	POUR
apaiser	Vvn	APAISER
le	Da	LE
père	Nc	PÈRE
,	Fw	,
offre	Vvc	OFFRIR
le	Da	LE
cœur	Nc	cœur
au	S+Da	À+LE
fils	Nc	FIL|FILS
,	Fw	,
Et	Vvc	Et
tâche	Nc	TÂCHE
à	S	À
racheter	Vvn	RACHETER
ce	Dd	CE
cher	Ag	CHER
frère	Nc	FRÈRE
à	S	À
ce	Dd	CE
prix	Nc	PRIX
.	Fs	.
Crois	Vvc	CROIRE|CROÎTRE
-tu	Vvn	-tu
que	Cs	QUE
sur	S	SUR
la	Da	LE
foi	Nc	FOI
de	S	DE
tes	Ds	TON
fausses	Ag	FAUX
promesses	Nc	PROMESSE
Mon	Nc	Mon
âme	Nc	ÂME
ose	Vvc	OSER
descendre	Vvn	DESCENDRE
à	S	À
de	Dn	UN
telles	Ag	TEL
bassesses	Nc	BASSESSE
?	Fs	?
Prends	Vvc	PRENDRE
mon	Ds	MON
sang	Nc	SANG
pour	S	POUR
le	Da	LE
sien	Ps	SIEN
,	Fw	,
mais	Cc	MAIS
,	Fw	,
s'	Cs	SI
il	Pp	IL
y	Pp	Y
faut	Vvc	FAILLIR|FALLOIR
mon	Ds	MON
cœur	Nc	cœur
,	Fw	,
Périsse	Vvc	Périsse
Héraclius	Nc	Héraclius
avec	S	AVEC
sa	Ds	SON
triste	Ag	TRISTE
sœur	Nc	sœur
!	Fs	!
Eh	I	EH
bien	Rg	BIEN
,	Fw	,
il	Pp	IL
va	Vvc	ALLER
périr	Vvn	PÉRIR
;	Fw	;
ta	Ds	TON
haine	Nc	HAINE
en	Pp	EN
est	Vuc	ÊTRE
complice	Ag	COMPLICE
.	Fs	.
Et	Cc	ET
je	Pp	JE
verrai	Vvc	VOIR
du	S+Da	DE+LE
ciel	Nc	CIEL
bientôt	Rg	BIENTÔT
choir	Vvn	CHOIR
ton	Ds	TON
supplice	Nc	SUPPLICE
:	Fw	:
Dieu	Nc	DIEU
,	Fw	,
pour	S	POUR
le	Pp	IL
réserver	Vvn	RÉSERVER
à	S	À
ses	Ds	SON
puissantes	Ag	PUISSANT
mains	Nc	MAIN
,	Fw	,
Fait	Vvc	FAIRE
avorter	Vvn	AVORTER
exprès	Rg	EXPRÈS
tous	Di	TOUT
les	Da	LE
moyens	Nc	MOYEN|MOYENS
humains	Ag	HUMAIN
;	Fw	;
Il	Vvc	Il
veut	Vvc	VOULOIR
frapper	Vvn	FRAPPER
le	Da	LE
coup	Nc	COUP
sans	S	SANS
notre	Ds	NOTRE
ministère	Nc	MINISTÈRE
;	Fw	;
Si	Vvc	Si
l'	Pp	IL
on	Pp	ON
t'	Pp	TU
a	Vuc	AVOIR
bien	Rg	BIEN
donné	Ge	DONNER
Léonce	Vvc	Léonce
pour	S	POUR
mon	Ds	MON
frère	Nc	FRÈRE
,	Fw	,
Les	Vvc	Les
quatre	Nc	QUATRE
autres	Ag	AUTRE
peut-être	Rg	PEUT-ÊTRE
,	Fw	,
à	S	À
tes	Ds	TON
yeux	Nc	OEIL|YEUX
abusés	Ge	ABUSER
,	Fw	,
Ont	Vvc	Ont
été	Ge	ÊTRE
comme	S	COMME
lui	Pp	IL
des	Dn	UN
Césars	Nc	Césars
supposés	Ge	SUPPOSER
.	Fs	.
L'	Pp	IL
Etat	Vvc	Etat
,	Fw	,
qui	Pr	QUI
,	Fw	,
dans	S	DANS
leur	Ds	LEUR
mort	Nc	MORT
,	Fw	,
voyait	Vvc	VOIR
trop	Rg	TROP
sa	Ds	SON
ruine	Nc	RUINE
,	Fw	,
Avait	Vvc	Avait
des	Dn	UN
généreux	Nc	GÉNÉREUX
autres	Ag	AUTRE
que	Pr	QUE
Léontine	Vvc	Léontine
;	Fw	;
Ils	Vvc	Ils
trompaient	Vvc	TROMPER
d'	S	DE
un	Dn	UN
barbare	Ag	BARBARE
aisément	Rg	AISÉMENT
la	Da	LE
fureur	Nc	FUREUR
,	Fw	,
Qui	Vvc	Qui
n'	Rp	NE
avait	Vuc	AVOIR
jamais	Rg	JAMAIS
vu	Ge	VOIR
la	Da	LE
cour	Nc	COUR
ni	Cc	NI
l'	Da	LE
empereur	Nc	EMPEREUR
.	Fs	.
Crains	Vvc	CRAINDRE
,	Fw	,
tyran	Nc	TYRAN
,	Fw	,
crains	Vvc	CRAINDRE
encor	Nc	encor
:	Fw	:
tous	Di	TOUT
les	Da	LE
quatre	Nc	QUATRE
peut-être	Rg	PEUT-ÊTRE
L'	Vvc	L'
un	Pi	UN
après	S	APRÈS
l'	Da	LE
autre	Pi	AUTRE
enfin	Rg	ENFIN
se	Pp	IL
vont	Vvc	ALLER
faire	Vvn	FAIRE
paraître	Vvn	PARAÎTRE
,	Fw	,
Et	Vvc	Et
malgré	S	MALGRÉ
tous	Di	TOUT
tes	Ds	TON
soins	Nc	SOIN
,	Fw	,
malgré	S	MALGRÉ
tout	Di	TOUT
ton	Ds	TON
effort	Nc	EFFORT
,	Fw	,
Tu	Vvc	Tu
ne	Rp	NE
les	Pp	ILS
connaîtras	Vvc	CONNAÎTRE
qu'	Cs	QUE
en	Pp	EN
recevant	Ga	RECEVOIR
la	Da	LE
mort	Nc	MORT
.	Fs	.
Moi-même	Vvc	Moi-même
,	Fw	,
à	S	À
leur	Ds	LEUR
défaut	Nc	DÉFAUT
,	Fw	,
je	Pp	JE
serai	Vuc	ÊTRE
la	Da	LE
conquête	Nc	CONQUÊTE
De	Vvc	De
quiconque	Pi	QUICONQUE
à	S	À
mes	Ds	MON
pieds	Nc	PIED
apportera	Vvc	APPORTER
ta	Ds	TON
tête	Nc	TÊTE
;	Fw	;
L'	Vvc	L'
esclave	Nc	ESCLAVE
le	Da	LE
plus	Rg	PLUS
vil	Ag	VIL
qu'	Cs	QUE
on	Pp	ON
puisse	Vvc	POUVOIR
imaginer	Vvn	IMAGINER
Sera	Vvc	SERRER
digne	Ag	DIGNE
de	S	DE
moi	Pp	JE
,	Fw	,
s'	Pp	SE
il	Pp	IL
peut	Vvc	POUVOIR
t'	Pp	TU
assassiner	Vvn	ASSASSINER
.	Fs	.
Va	Vvc	ALLER
perdre	Vvn	PERDRE
Héraclius	Nc	Héraclius
et	Cc	ET
quitte	Vvc	QUITTER
la	Da	LE
pensée	Nc	PENSÉE
Que	Vvc	Que
je	Pp	JE
me	Pp	JE
pare	Vvc	PARER
ici	Rg	ICI
d'	S	DE
une	Dn	UN
vertu	Nc	VERTU
forcée	Ge	FORCER
,	Fw	,
Et	Vvc	Et
,	Fw	,
sans	S	SANS
m'	Pp	JE
importuner	Vvn	IMPORTUNER
de	S	DE
répondre	Vvn	RÉPONDRE
à	S	À
tes	Ds	TON
vœux	Nc	vœux
,	Fw	,
Si	Vvc	Si
tu	Pp	TU
prétends	Vvc	PRÉTENDRE
régner	Vvn	RÉGNER
,	Fw	,
défais	Vvc	DÉFAIRE
-toi	Vvc	-toi
de	S	DE
tous	Di	TOUT
deux	Nc	DEUX
.	Fs	.
J'	Pp	JE
écoute	Vvc	ÉCOUTER
avec	S	AVEC
plaisir	Nc	PLAISIR
ces	Dd	CE
menaces	Nc	MENACE
frivoles	Ag	FRIVOLE
;	Fw	;
Je	Vvc	Je
ris	Nc	RIS|RIT
d'	S	DE
un	Dn	UN
désespoir	Nc	DÉSESPOIR
qui	Pr	QUI
n'	Rp	NE
a	Vuc	AVOIR
que	Rg	QUE
des	Dn	UN
paroles	Nc	PAROLE
,	Fw	,
Et	Vvc	Et
,	Fw	,
de	S	DE
quelque	Di	QUELQUE
façon	Nc	FAÇON
qu'	Pr	QUE
elle	Pp	IL
m'	Pp	JE
ose	Vvc	OSER
outrager	Vvn	OUTRAGER
,	Fw	,
Le	Vvc	Le
sang	Nc	SANG
d'	S	DE
Héraclius	Nc	Héraclius
m'	Pp	JE
en	Pp	EN
doit	Vvc	DEVOIR
assez	Rg	ASSEZ
venger	Vvn	VENGER
.	Fs	.
Vous	Pp	VOUS
donc	Rg	DONC
,	Fw	,
mes	Ds	MON
vrais	Ag	VRAI
amis	Nc	AMI
,	Fw	,
qui	Pr	QUI
me	Pp	JE
tirez	Vvc	TIRER
de	S	DE
peine	Nc	PEINE
,	Fw	,
Vous	Nc	Vous
,	Fw	,
dont	Pr	DONT
je	Pp	JE
vois	Vvc	ALLER|VOIR
l'	Da	LE
amour	Nc	AMOUR
quand	Cs	QUAND
j'	Pp	JE
en	Pp	EN
craignais	Vvc	CRAINDRE
la	Da	LE
haine	Nc	HAINE
,	Fw	,
Vous	Nc	Vous
,	Fw	,
qui	Pr	QUI
m'	Pp	JE
avez	Vuc	AVOIR
livré	Ge	LIVRER
mon	Ds	MON
secret	Ag	SECRET
ennemi	Nc	ENNEMI
,	Fw	,
Ne	Vvc	Ne
soyez	Vuc	ÊTRE
point	Rg	POINT
vers	S	VERS
moi	Pp	JE
fidèles	Ag	FIDÈLE
à	S	À
demi	Nc	DEMI
,	Fw	,
Résolvez	Vvc	Résolvez
avec	S	AVEC
moi	Pp	JE
des	Dn	UN
moyens	Nc	MOYEN|MOYENS
de	S	DE
sa	Ds	SON
perte	Nc	PERTE
:	Fw	:
La	Da	LE
ferons-nous	Nc	ferons-nous
secrète	Ag	SECRET
ou	Cc	OU
bien	Rg	BIEN
à	S	À
force	Nc	FORCE|FORCÉ
ouverte	Ge	OUVRIR
?	Fs	?
Prendrons-nous	Vvc	Prendrons-nous
le	Da	LE
plus	Rg	PLUS
sûr	Ag	SÛR
ou	Cc	OU
le	Da	LE
plus	Rg	PLUS
glorieux	Ag	GLORIEUX
?	Fs	?
Seigneur	Nc	SEIGNEUR
,	Fw	,
n'	Rp	NE
en	Pp	EN
doutez	Vvc	DOUTER
point	Rg	POINT
,	Fw	,
le	Da	LE
plus	Rg	PLUS
sûr	Ag	SÛR
vaut	Vvc	VALOIR
le	Da	LE
mieux	Nc	MIEUX
,	Fw	,
Mais	Vvc	Mais
le	Da	LE
plus	Rg	PLUS
sûr	Ag	SÛR
pour	S	POUR
vous	Pp	VOUS
est	Vuc	ÊTRE
que	Rg	QUE
sa	Ds	SON
mort	Nc	MORT
éclate	Vvc	ÉCLATER
,	Fw	,
De	Vvc	De
peur	Nc	PEUR
qu'	Cs	QUE
en	S	EN
l'	Pp	IL
ignorant	Ga	IGNORER
le	Da	LE
peuple	Nc	PEUPLE
ne	Rp	NE
se	Pp	IL
flatte	Vvc	FLATTER
,	Fw	,
N'	Vvc	N'
attende	Vvc	ATTENDRE
encor	Nc	encor
ce	Dd	CE
prince	Nc	PRINCE
,	Fw	,
et	Cc	ET
n'	Rp	NE
ai	Vuc	AVOIR
quelque	Di	QUELQUE
raison	Nc	RAISON
De	Vvc	De
courir	Vvn	COURIR
en	S	EN
aveugle	Ag	AVEUGLE
à	S	À
qui	Pr	QUI
prendra	Vvc	PRENDRE
son	Ds	SON
nom	Nc	NOM
.	Fs	.
Donc	Rg	DONC
,	Fw	,
pour	S	POUR
ôter	Vvn	ÔTER
tout	Di	TOUT
doute	Nc	DOUTE
à	S	À
cette	Dd	CE
populace	Nc	POPULACE
,	Fw	,
Nous	Vvc	Nous
enverrons	Vvc	ENVOYER
sa	Ds	SON
tête	Nc	TÊTE
au	S+Da	À+LE
milieu	Nc	MILIEU
de	S	DE
la	Da	LE
place	Nc	PLACE|PLACÉ
.	Fs	.
Mais	Cc	MAIS
si	Cs	SI
vous	Pp	VOUS
la	Pp	IL
coupez	Vvc	COUPER
dedans	Rg	DEDANS
votre	Ds	VOTRE
palais	Nc	PALAIS
,	Fw	,
Ces	Vvc	Ces
obstinés	Ge	OBSTINER
mutins	Nc	MUTIN
ne	Rp	NE
le	Pp	IL
croiront	Vvc	CROIRE
jamais	Rg	JAMAIS
,	Fw	,
Et	Vvc	Et
,	Fw	,
sans	S	SANS
que	Cs	QUE
pas	Rg	PAS
un	Dn	UN
d'	S	DE
eux	Pp	EUX
à	S	À
son	Ds	SON
erreur	Nc	ERREUR
renonce	Vvc	RENONCER
,	Fw	,
Ils	Vvc	Ils
diront	Vvc	DIRE
qu'	Cs	QUE
on	Pp	ON
impute	Vvc	IMPUTER
un	Dn	UN
faux	Ag	FAUX
nom	Nc	NOM
à	S	À
Léonce	Nc	Léonce
,	Fw	,
Qu'	Vvc	Qu'
on	Pp	ON
en	Pp	EN
fait	Vvc	FAIRE
un	Dn	UN
fantôme	Nc	FANTÔME
afin	S	AFIN
de	S	DE
les	Pp	ILS
tromper	Vvn	TROMPER
,	Fw	,
Prêts	Vvc	Prêts
à	S	À
suivre	Vvn	SUIVRE
toujours	Rg	TOUJOURS
qui	Pr	QUI
voudra	Vvc	VOULOIR
l'	Pp	IL
usurper	Vvn	USURPER
.	Fs	.
Lors	Rg	LORS
nous	Pp	NOUS
leur	Pp	LEUR
ferons	Vvc	FAIRE|FERRER
voir	Vvn	VOIR
ce	Dd	CE
billet	Nc	BILLET
de	S	DE
Maurice	Nc	Maurice
.	Fs	.
Ils	Pp	ILS
le	Pp	IL
tiendront	Vvc	TENIR
pour	S	POUR
faux	Ag	FAUX
,	Fw	,
et	Cc	ET
pour	S	POUR
un	Dn	UN
artifice	Nc	ARTIFICE
.	Fs	.
Seigneur	Nc	SEIGNEUR
,	Fw	,
après	S	APRÈS
vingt	Nc	VINGT
ans	Nc	AN
vous	Pp	VOUS
espérez	Vvc	ESPÉRER
en	S	EN
vain	Ag	VAIN
Que	Vvc	Que
ce	Dd	CE
peuple	Nc	PEUPLE
ait	Vuc	AVOIR
des	Dn	UN
yeux	Nc	OEIL|YEUX
pour	S	POUR
connaître	Vvn	CONNAÎTRE
sa	Ds	SON
main	Nc	MAIN
.	Fs	.
Si	Cs	SI
vous	Pp	VOUS
voulez	Vvc	VOULOIR
calmer	Vvn	CALMER
toute	Di	TOUT
cette	Dd	CE
tempête	Nc	TEMPÊTE
,	Fw	,
Il	Vvc	Il
faut	Vvc	FAILLIR|FALLOIR
en	S	EN
pleine	Ag	PLEIN
place	Nc	PLACE|PLACÉ
abattre	Vvn	ABATTRE
cette	Dd	CE
tête	Nc	TÊTE
,	Fw	,
Et	Vvc	Et
qu'	Cs	QUE
il	Pp	IL
dise	Vvc	DIRE
,	Fw	,
en	S	EN
mourant	Ga	MOURIR
,	Fw	,
à	S	À
ce	Dd	CE
peuple	Nc	PEUPLE
confus	Ag	CONFUS
:	Fw	:
«	Fw	«
Peuple	Vvc	PEUPLER
,	Fw	,
n'	Rp	NE
en	Pp	EN
doute	Vvc	DOUTER
point	Rg	POINT
,	Fw	,
je	Pp	JE
suis	Vuc	ÊTRE
Héraclius	Nc	Héraclius
.	Fs	.
»	Fw	»
Il	Vvc	Il
le	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
,	Fw	,
je	Pp	JE
l'	Pp	IL
avoue	Vvc	AVOUER
;	Fw	;
et	Cc	ET
déjà	Rg	DÉJÀ
je	Pp	JE
destine	Vvc	DESTINER
À	Nc	À
ce	Dd	CE
même	Ag	MÊME
échafaud	Nc	ÉCHAFAUD
l'	Da	LE
infâme	Ag	INFÂME
Léontine	Nc	Léontine
.	Fs	.
Mais	Cc	MAIS
si	Cs	SI
ces	Dd	CE
insolents	Nc	INSOLENT
l'	Pp	IL
arrachent	Vvc	ARRACHER
de	S	DE
nos	Ds	NOTRE
mains	Nc	MAIN
?	Fs	?
Qui	Pr	QUI
l'	Pp	IL
osera	Vvc	OSER
,	Fw	,
Seigneur	Nc	SEIGNEUR
?	Fs	?
Ce	Dd	CE
peuple	Nc	PEUPLE
que	Pr	QUE
je	Pp	JE
crains	Vvc	CRAINDRE
.	Fs	.
Ah	I	AH
!	Fs	!
Souvenez	Vvc	SOUVENIR
-vous	Nc	-vous
mieux	Rg	MIEUX
des	Dn	UN
désordres	Nc	DÉSORDRE
qu'	Pr	QUE
enfante	Vvc	ENFANTER
Dans	Vvc	Dans
un	Dn	UN
peuple	Nc	PEUPLE
sans	S	SANS
chef	Nc	CHEF
la	Da	LE
première	Ag	PREMIER
épouvante	Nc	ÉPOUVANTE
.	Fs	.
Le	Da	LE
seul	Ag	SEUL
bruit	Nc	BRUIT
de	S	DE
ce	Dd	CE
prince	Nc	PRINCE
au	S+Da	À+LE
palais	Nc	PALAIS
arrêté	Ge	ARRÊTER
Dispersera	Vvc	DISPERSER
soudain	Rg	SOUDAIN
chacun	Pi	CHACUN
de	S	DE
son	Ds	SON
côté	Nc	CÔTÉ
;	Fw	;
Les	Vvc	Les
plus	Rg	PLUS
audacieux	Ag	AUDACIEUX
craindront	Vvc	CRAINDRE
votre	Ds	VOTRE
justice	Nc	JUSTICE
,	Fw	,
Et	Vvc	Et
le	Da	LE
reste	Nc	RESTE
en	S	EN
tremblant	Ga	TREMBLER
ira	Vvc	ALLER
voir	Vvn	VOIR
son	Ds	SON
supplice	Nc	SUPPLICE
.	Fs	.
Mais	Cc	MAIS
ne	Rp	NE
leur	Pp	LEUR
donnez	Vvc	DONNER
pas	Rg	PAS
,	Fw	,
tardant	Ga	TARDER
trop	Rg	TROP
à	S	À
punir	Vvn	PUNIR
,	Fw	,
Le	Vvc	Le
temps	Nc	TEMPS
de	S	DE
se	Pp	IL
remettre	Vvn	REMETTRE
et	Cc	ET
de	S	DE
se	Pp	IL
réunir	Vvn	RÉUNIR
,	Fw	,
Envoyez	Vvc	ENVOYER
des	Dn	UN
soldats	Nc	SOLDAT
à	S	À
chaque	Di	CHAQUE
coin	Nc	COIN
des	S+Da	DE+LE|DE+LES
rues	Nc	RUE
,	Fw	,
Saisissez	Vvc	SAISIR
l'	Da	LE
Hippodrome	Nc	HIPPODROME
avec	S	AVEC
ses	Ds	SON
avenues	Nc	AVENUE
,	Fw	,
Dans	Vvc	Dans
tous	Di	TOUT
les	Da	LE
lieux	Nc	LIEU|LIEUX
publics	Ag	PUBLIC
rendez-vous	Nc	RENDEZ-VOUS
le	Da	LE
plus	Rg	PLUS
fort	Ag	FORT
.	Fs	.
Pour	S	POUR
nous	Pp	NOUS
,	Fw	,
qu'	Cs	QUE
un	Dn	UN
tel	Ag	TEL
indice	Nc	INDICE
intéresse	Vvc	INTÉRESSER
à	S	À
sa	Ds	SON
mort	Nc	MORT
,	Fw	,
De	Vvc	De
peur	Nc	PEUR
que	Cs	QUE
d'	Dn	UN
autres	Ag	AUTRE
mains	Nc	MAIN
ne	Rp	NE
se	Pp	IL
laissent	Vvc	LAISSER
séduire	Vvn	SÉDUIRE
,	Fw	,
Jusques	Vvc	Jusques
à	S	À
l'	Da	LE
échafaud	Nc	ÉCHAFAUD
laissez-nous	Vvc	laissez-nous
le	Pp	IL
conduire	Vvn	CONDUIRE
.	Fs	.
Nous	Pp	NOUS
aurons	Vuc	AVOIR
trop	Rg	TROP
d'	S	DE
amis	Nc	AMI
pour	S	POUR
en	Pp	EN
venir	Vvn	VENIR
à	S	À
bout	Nc	BOUT
;	Fw	;
J'	Vvc	J'
en	Pp	EN
réponds	Vvc	RÉPONDRE
sur	S	SUR
ma	Ds	MON
tête	Nc	TÊTE
,	Fw	,
et	Cc	ET
j'	Pp	JE
aurai	Vuc	AVOIR
l'	Da	LE
œil	Nc	œil
à	S	À
tout	Pi	TOUT
.	Fs	.
C'	Pd	CE
en	Pp	EN
est	Vuc	ÊTRE
trop	Rg	TROP
,	Fw	,
Exupère	Vvc	Exupère
.	Fs	.
Allez	I	ALLEZ
,	Fw	,
je	Pp	JE
m'	Pp	JE
abandonne	Vvc	ABANDONNER
Aux	Vvc	Aux
fidèles	Ag	FIDÈLE
conseils	Nc	CONSEIL
que	Cs	QUE
votre	Ds	VOTRE
ardeur	Nc	ARDEUR
me	Pp	JE
donne	Vvc	DONNER
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
l'	Da	LE
unique	Ag	UNIQUE
moyen	Nc	MOYEN
de	S	DE
dompter	Vvn	DOMPTER
nos	Ds	NOTRE
mutins	Nc	MUTIN
Et	Vvc	Et
d'	S	DE
éteindre	Vvn	ÉTEINDRE
à	S	À
jamais	Rg	JAMAIS
ces	Dd	CE
troubles	Nc	TROUBLE|TROUBLES
intestins	Ag	INTESTIN
.	Fs	.
Je	Pp	JE
vais	Vvc	ALLER
sans	S	SANS
différer	Vvn	DIFFÉRER
,	Fw	,
pour	S	POUR
cette	Dd	CE
grande	Ag	GRAND
affaire	Nc	AFFAIRE|AFFAIRÉ
,	Fw	,
Donner	Nc	DONNER
à	S	À
tous	Di	TOUT
mes	Ds	MON
chefs	Nc	CHEF
un	Dn	UN
ordre	Nc	ORDRE
nécessaire	Ag	NÉCESSAIRE
.	Fs	.
Vous	Pp	VOUS
,	Fw	,
pour	S	POUR
répondre	Vvn	RÉPONDRE
aux	S+Da	À+LES
soins	Nc	SOIN
que	Pr	QUE
vous	Pp	VOUS
m'	Pp	JE
avez	Vuc	AVOIR
promis	Ge	PROMETTRE
,	Fw	,
Allez	Vvc	ALLER
de	S	DE
votre	Ds	VOTRE
part	Nc	PART
assembler	Vvn	ASSEMBLER
vos	Ds	VOTRE
amis	Nc	AMI
,	Fw	,
Et	Vvc	Et
croyez	Vvc	CROIRE
qu'	Cs	QUE
après	S	APRÈS
moi	Pp	JE
,	Fw	,
jusqu'	S	JUSQUE
à	S	À
ce	Pd	CE
que	Pr	QUE
j'	Pp	JE
expire	Vvc	EXPIRER
,	Fw	,
Ils	Vvc	Ils
seront	Vuc	ÊTRE
,	Fw	,
eux	Pp	EUX
et	Cc	ET
vous	Pp	VOUS
,	Fw	,
les	Da	LE
maîtres	Nc	MAÎTRE
de	S	DE
l'	Da	LE
empire	Nc	EMPIRE
.	Fs	.
Nous	Pp	NOUS
sommes	Vuc	ÊTRE
en	S	EN
faveur	Nc	FAVEUR
,	Fw	,
ami	Nc	AMI
,	Fw	,
tout	Pi	TOUT
est	Vuc	ÊTRE
à	S	À
nous	Pp	NOUS
.	Fs	.
L'	Da	LE
heur	Nc	HEUR
de	S	DE
notre	Ds	NOTRE
destin	Nc	DESTIN
va	Vvc	ALLER
faire	Vvn	FAIRE
des	Dn	UN
jaloux	Nc	JALOUX
.	Fs	.
Quelque	Di	QUELQUE
allégresse	Nc	ALLÉGRESSE
ici	Rg	ICI
que	Cs	QUE
vous	Pp	VOUS
fassiez	Vvc	FAIRE
paraître	Vvn	PARAÎTRE
,	Fw	,
Trouvez	Vvc	TROUVER
-vous	Nc	-vous
doux	Ag	DOUX
les	Da	LE
noms	Nc	NOM
de	S	DE
perfide	Ag	PERFIDE
et	Cc	ET
de	S	DE
traître	Nc	TRAÎTRE
?	Fs	?
Je	Pp	JE
sais	Vvc	SAVOIR
qu'	Cs	QUE
aux	S+Da	À+LES
généreux	Ag	GÉNÉREUX
ils	Pp	ILS
