Quoi	Pt	QUE|QUOI
mains	Nc	MAIN
arracher	Vvn	ARRACHER
le	Da	LE
tonnerre	Nc	TONNERRE
,	Fw	,
À	Nc	À
qui	Pr	QUI
vous	Pp	VOUS
entreprend	Vvc	ENTREPRENDRE
et	Cc	ET
vous	Pp	VOUS
veut	Vvc	VOULOIR
détrôner	Vvn	DÉTRÔNER
,	Fw	,
Pour	Nc	POUR
un	Dn	UN
dieu	Nc	DIEU
qu'	Pr	QUE
il	Pp	IL
se	Pp	IL
forge	Vvc	FORGER
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
il	Pp	IL
veut	Vvc	VOULOIR
couronner	Vvn	COURONNER
.	Fs	.
Inspirez	Nc	INSPIRÉ
-moi	Vvc	-moi
,	Fw	,
grands	Ag	GRAND
Dieux	Nc	DIEU|DIEUX
!	Fs	!
Inspirez	Nc	INSPIRÉ
-moi	Vvc	-moi
des	Dn	UN
peines	Nc	PEINE
,	Fw	,
Dignes	Vvc	Dignes
de	S	DE
mon	Ds	MON
courroux	Nc	COURROUX
,	Fw	,
et	Cc	ET
dignes	Ag	DIGNE
de	S	DE
vos	Ds	VOTRE
haines	Nc	HAINE
,	Fw	,
Puisqu'à	Vvc	Puisqu'à
des	Dn	UN
attentats	Nc	ATTENTAT
de	S	DE
cette	Dd	CE
qualité	Nc	QUALITÉ
,	Fw	,
Un	Vvc	Un
supplice	Nc	SUPPLICE
commun	Ag	COMMUN
est	Vuc	ÊTRE
une	Dn	UN
impunité	Nc	IMPUNITÉ
.	Fs	.
L'	Da	LE
ordre	Nc	ORDRE
exprès	Ag	EXPRÈS
de	S	DE
César	Nc	César
le	Pp	IL
commet	Vvc	COMMETTRE
en	S	EN
ta	Ds	TON
garde	Nc	GARDE
.	Fs	.
Le	Da	LE
vôtre	As#Ps	VÔTRE
me	Pp	JE
suffit	Vvc	SUFFIRE
,	Fw	,
et	Cc	ET
ce	Dd	CE
soin	Nc	SOIN
me	Pp	JE
regarde	Vvc	REGARDER
.	Fs	.
Ô	Nc	Ô
nouvelle	Ag	NOUVEAU
trop	Rg	TROP
vraie	Ag	VRAI
!	Fs	!
Est	Vuc	ÊTRE
-ce	Vvc	-ce
là	Rg	LÀ
mon	Ds	MON
époux	Nc	ÉPOUX
?	Fs	?
Notre	Ds	NOTRE
dernier	Ag	DERNIER
espoir	Nc	ESPOIR
ne	Rp	NE
consiste	Vvc	CONSISTER
qu'	Rg	QUE
en	S	EN
vous	Pp	VOUS
;	Fw	;
Rendez-le	Vvc	Rendez-le
nous	Pp	NOUS
à	S	À
vous	Pp	VOUS
,	Fw	,
à	S	À
César	Nc	César
,	Fw	,
à	S	À
lui	Pp	IL
-même	Vvc	-même
.	Fs	.
Si	Cs	SI
l'	Da	LE
effet	Nc	EFFET
n'	Rp	NE
en	Pp	EN
dépend	Vvc	DÉPENDRE
que	Cs	QUE
d'	S	DE
un	Dn	UN
désir	Nc	DÉSIR
extrême	Ag	EXTRÊME
...	Fs	...
Je	Vvc	Je
vais	Vvc	ALLER
faire	Vvn	FAIRE
espérer	Vvn	ESPÉRER
cet	Dd	CE
heureux	Ag	HEUREUX
changement	Nc	CHANGEMENT
;	Fw	;
Voyez-le	Vvc	Voyez-le
.	Fs	.
Flavie	Vvc	Flavie
s'	Cs	SI
en	Pp	EN
va	Vvc	ALLER
avec	S	AVEC
les	Da	LE
gardes	Nc	GARDE|GARDES
et	Cc	ET
le	Da	LE
geôlier	Nc	GEÔLIER
se	Pp	IL
lève	Vvc	LEVER
.	Fs	.
Tais	Vvc	TAIRE
-toi	Vvc	-toi
femme	Nc	FEMME
,	Fw	,
et	Cc	ET
m'	Pp	JE
écoute	Vvc	ÉCOUTER
un	Dn	UN
moment	Nc	MOMENT
.	Fs	.
Par	S	PAR
l'	Da	LE
usage	Nc	USAGE
des	S+Da	DE+LE|DE+LES
gens	Nc	GENS|GENT
,	Fw	,
et	Cc	ET
par	S	PAR
les	Da	LE
lois	Nc	LOI
romaines	Ag	ROMAIN
,	Fw	,
La	Vvc	La
demeure	Vvc	DEMEURER
,	Fw	,
les	Da	LE
biens	Nc	BIEN
,	Fw	,
les	Da	LE
délices	Nc	DÉLICE
,	Fw	,
les	Da	LE
peines	Nc	PEINE
,	Fw	,
Tout	Vvc	Tout
espoir	Nc	ESPOIR
,	Fw	,
tout	Di	TOUT
profit	Nc	PROFIT
,	Fw	,
tout	Di	TOUT
humain	Ag	HUMAIN
intérêt	Nc	INTÉRÊT
,	Fw	,
Doivent	Vvc	DEVOIR
être	Vun	ÊTRE
communs	Ag	COMMUN
,	Fw	,
à	S	À
qui	Pr	QUI
la	Pp	IL
couche	Vvc	COUCHER
l'	Pp	IL
est	Vuc	ÊTRE
;	Fw	;
Mais	Vvc	Mais
que	Cs	QUE
comme	S	COMME
la	Da	LE
vie	Nc	VIE
,	Fw	,
et	Cc	ET
comme	Cs	COMME
la	Da	LE
fortune	Nc	FORTUNE
,	Fw	,
Leur	Vvc	Leur
créance	Nc	CRÉANCE
toujours	Rg	TOUJOURS
leur	Pp	LEUR
doive	Vvc	DEVOIR
être	Vun	ÊTRE
commune	Ag	COMMUN
,	Fw	,
D'	Vvc	D'
étendre	Vvn	ÉTENDRE
jusqu'	S	JUSQUE
aux	S+Da	À+LES
Dieux	Nc	DIEU|DIEUX
cette	Dd	CE
communauté	Nc	COMMUNAUTÉ
;	Fw	;
Aucun	Ag	AUCUN
droit	Nc	DROIT
n'	Rp	NE
établit	Vvc	ÉTABLIR
cette	Dd	CE
nécessité	Nc	NÉCESSITÉ
.	Fs	.
Supposons	Vvc	SUPPOSER
toutefois	Rg	TOUTEFOIS
que	Cs	QUE
la	Da	LE
loi	Nc	LOI
le	Pp	IL
désire	Vvc	DÉSIRER
,	Fw	,
Il	Vvc	Il
semble	Vvc	SEMBLER
que	Cs	QUE
l'	Da	LE
époux	Nc	ÉPOUX
,	Fw	,
comme	S	COMME
ayant	Ga	AVOIR
plus	Rg	PLUS
d'	S	DE
empire	Nc	EMPIRE
,	Fw	,
Ait	Vvc	Ait
le	Da	LE
droit	Nc	DROIT
le	Da	LE
plus	Rg	PLUS
juste	Ag	JUSTE
,	Fw	,
ou	Cc	OU
le	Da	LE
plus	Rg	PLUS
spécieux	Ag	SPÉCIEUX
,	Fw	,
De	Vvc	De
prescrire	Vvn	PRESCRIRE
chez	S	CHEZ
soi	Pp	IL
le	Da	LE
culte	Nc	CULTE
de	S	DE
ses	Ds	SON
dieux	Nc	DIEU|DIEUX
.	Fs	.
Ce	Pd	CE
que	Pr	QUE
tu	Pp	TU
vois	Vvc	ALLER|VOIR
enfin	Rg	ENFIN
,	Fw	,
ce	Dd	CE
corps	Nc	CORPS
chargé	Ge	CHARGER
de	S	DE
chaînes	Nc	CHAÎNE
,	Fw	,
N'	Vvc	N'
est	Vuc	ÊTRE
l'	Da	LE
effet	Nc	EFFET
ni	Cc	NI
des	S+Da	DE+LE|DE+LES
lois	Nc	LOI
,	Fw	,
ni	Cc	NI
des	S+Da	DE+LE|DE+LES
raisons	Nc	RAISON
humaines	Ag	HUMAIN
;	Fw	;
Mais	Vvc	Mais
de	S	DE
quoi	Pt	QUE|QUOI
des	S+Da	DE+LE|DE+LES
chrétiens	Nc	CHRÉTIEN
j'	Pp	JE
ai	Vuc	AVOIR
reconnu	Ge	RECONNAÎTRE
le	Da	LE
dieu	Nc	DIEU
,	Fw	,
Et	Vvc	Et
dit	Ge	DIRE
à	S	À
vos	Ds	VOTRE
autels	Nc	AUTEL
un	Dn	UN
éternel	Ag	ÉTERNEL
adieu	Nc	ADIEU
.	Fs	.
Je	Pp	JE
l'	Pp	IL
ai	Vuc	AVOIR
dit	Ge	DIRE
,	Fw	,
je	Pp	JE
le	Pp	IL
dis	Vvc	DIRE
,	Fw	,
et	Cc	ET
trop	Rg	TROP
tard	Rg	TARD
pour	S	POUR
ma	Ds	MON
gloire	Nc	GLOIRE
,	Fw	,
Puisqu'enfin	Nc	Puisqu'enfin
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
cru	Ge	CROIRE|CROÎTRE
,	Fw	,
qu'	Pr	QUE
étant	Ga	ÊTRE
forcé	Ge	FORCER
de	S	DE
croire	Vvn	CROIRE
;	Fw	;
Qu'	Vvc	Qu'
après	S	APRÈS
les	Pp	ILS
avoir	Vun	AVOIR
vus	Ge	VOIR
,	Fw	,
d'	S	DE
un	Dn	UN
visage	Nc	VISAGE
serein	Ag	SEREIN
,	Fw	,
Pousser	Nc	POUSSER
des	S+Da	DE+LE|DE+LES
chants	Nc	CHANT
aux	S+Da	À+LES
cieux	Nc	CIEL|CIEUX
dans	S	DANS
des	Dn	UN
taureaux	Nc	TAUREAU
d'	S	DE
airain	Nc	AIRAIN
;	Fw	;
D'	Nc	D'
un	Dn	UN
souffle	Nc	SOUFFLE|SOUFFLÉ
,	Fw	,
d'	S	DE
un	Dn	UN
regard	Nc	REGARD
,	Fw	,
jeter	Vvn	JETER
vos	Ds	VOTRE
dieux	Nc	DIEU|DIEUX
par	S	PAR
terre	Nc	TERRE
,	Fw	,
Et	Vvc	Et
l'	Da	LE
argile	Nc	ARGILE
et	Cc	ET
le	Da	LE
bois	Nc	BOIS
,	Fw	,
s'	Pp	SE
en	Pp	EN
briser	Vvn	BRISER
comme	S	COMME
verre	Nc	VERRE
;	Fw	;
Je	Vvc	Je
les	Pp	ILS
ai	Vuc	AVOIR
combattus	Ge	COMBATTRE
,	Fw	,
ces	Dd	CE
effets	Nc	EFFET
m'	Pp	JE
ont	Vuc	AVOIR
vaincu	Ge	VAINCRE
;	Fw	;
J'	Vvc	J'
ai	Vuc	AVOIR
reconnu	Ge	RECONNAÎTRE
par	S	PAR
eux	Pp	EUX
l'	Da	LE
erreur	Nc	ERREUR
où	Pr	OÙ
j'	Pp	JE
ai	Vuc	AVOIR
vécu	Ge	VIVRE
;	Fw	;
J'	Vvc	J'
ai	Vuc	AVOIR
vu	Ge	VOIR
la	Da	LE
vérité	Nc	VÉRITÉ
,	Fw	,
je	Pp	JE
la	Pp	IL
suis	Vuc	ÊTRE
,	Fw	,
je	Pp	JE
l'	Pp	IL
embrasse	Vvc	EMBRASSER
;	Fw	;
Et	Vvc	Et
si	Cs	SI
César	Nc	César
prétend	Vvc	PRÉTENDRE
par	S	PAR
force	Nc	FORCE|FORCÉ
,	Fw	,
par	S	PAR
menace	Nc	MENACE
,	Fw	,
Par	Nc	PAR
offres	Nc	OFFRE
,	Fw	,
par	S	PAR
conseil	Nc	CONSEIL
,	Fw	,
ou	Cc	OU
par	S	PAR
allèchements	Nc	ALLÈCHEMENT
,	Fw	,
Et	Vvc	Et
toi	Pp	TU
,	Fw	,
ni	Cc	NI
par	S	PAR
soupirs	Nc	SOUPIR
,	Fw	,
ni	Cc	NI
par	S	PAR
embrassements	Nc	EMBRASSEMENT
,	Fw	,
Ébranler	Nc	Ébranler
une	Dn	UN
foi	Nc	FOI
si	Rg	SI
ferme	Vvc	FERMER
et	Cc	ET
si	Rg	SI
constante	Ag	CONSTANT
,	Fw	,
Tous	Ag	TOUT
deux	Nc	DEUX
vous	Pp	VOUS
vous	Pp	VOUS
flattez	Vvc	FLATTER
d'	S	DE
une	Dn	UN
inutile	Ag	INUTILE
attente	Nc	ATTENTE
.	Fs	.
Reprends	Vvc	REPRENDRE
sur	S	SUR
ta	Ds	TON
franchise	Nc	FRANCHISE
un	Dn	UN
empire	Nc	EMPIRE
absolu	Ag	ABSOLU
,	Fw	,
Que	Vvc	Que
le	Da	LE
noeud	Nc	NUD
qui	Pr	QUI
nous	Pp	NOUS
joint	Vvc	JOINDRE
,	Fw	,
demeure	Vvc	DEMEURER
résolu	Ge	RÉSOUDRE
;	Fw	;
Veuve	Vvc	Veuve
dès	S	DÈS
à	S	À
présent	Nc	PRÉSENT
,	Fw	,
par	S	PAR
ma	Ds	MON
mort	Nc	MORT
prononcée	Ge	PRONONCER
,	Fw	,
Sur	Nc	Sur
un	Dn	UN
plus	Rg	PLUS
digne	Ag	DIGNE
objet	Nc	OBJET
,	Fw	,
adresse	Nc	ADRESSE
ta	Ds	TON
pensée	Nc	PENSÉE
;	Fw	;
Ta	Vvc	Ta
jeunesse	Nc	JEUNESSE
,	Fw	,
tes	Ds	TON
biens	Nc	BIEN
,	Fw	,
ta	Ds	TON
vertu	Nc	VERTU
,	Fw	,
ta	Ds	TON
beauté	Nc	BEAUTÉ
,	Fw	,
Te	Vvc	Te
feront	Vvc	FAIRE
mieux	Rg	MIEUX
trouver	Vvn	TROUVER
,	Fw	,
que	Cs	QUE
ce	Pd	CE
qui	Pr	QUI
t'	Pp	TU
est	Vuc	ÊTRE
ôté	Ge	ÔTER
.	Fs	.
Adieu	Nc	ADIEU
;	Fw	;
pourquoi	Rt	POURQUOI
(	Fw	(
cruelle	Ag	CRUEL
à	S	À
de	Dn	UN
si	Rg	SI
belles	Ag	BEAU
choses	Nc	CHOSE
)	Fw	)
Noyes	Vvc	NAÎTRE|NOYER
-tu	Vvn	-tu
de	S	DE
tes	Ds	TON
pleurs	Nc	PLEUR
ces	Dd	CE
oeillets	Nc	ILLET
et	Cc	ET
ces	Dd	CE
roses	Nc	ROSE|ROSÉ
?	Fs	?
Bientôt	Vvc	Bientôt
,	Fw	,
bientôt	Rg	BIENTÔT
le	Da	LE
sort	Nc	SORT
,	Fw	,
qui	Pr	QUI
t'	Pp	TU
ôte	Vvc	ÔTER
ton	Ds	TON
époux	Nc	ÉPOUX
,	Fw	,
Te	Vvc	Te
fera	Vvc	FAIRE|FERRER
respirer	Vvn	RESPIRER
sous	S	SOUS
un	Dn	UN
hymen	Nc	HYMEN
plus	Rg	PLUS
doux	Ag	DOUX
.	Fs	.
Que	Pt	QUE
fais	Vvc	FAIRE
-tu	Vvn	-tu
?	Fs	?
Tu	Pp	TU
me	Pp	JE
suis	Vuc	ÊTRE
!	Fs	!
Quoi	Pt	QUE|QUOI
tu	Pp	TU
m'	Pp	JE
aimes	Vvc	AIMER
encore	Rg	ENCORE
?	Fs	?
Ô	Vvc	Ô
si	Rg	SI
de	S	DE
mon	Ds	MON
désir	Nc	DÉSIR
l'	Da	LE
effet	Nc	EFFET
pouvait	Vvc	POUVOIR
éclore	Vvn	ÉCLORE
;	Fw	;
Ma	Vvc	Ma
soeur	Nc	SUR
,	Fw	,
(	Fw	(
c'	Pd	CE
est	Vuc	ÊTRE
le	Da	LE
seul	Ag	SEUL
nom	Nc	NOM
dont	Pr	DONT
je	Pp	JE
te	Pp	TU
puisse	Vvc	POUVOIR
nommer	Vvn	NOMMER
)	Fw	)
L'	Vvc	L'
embrassant	Ag	EMBRASSANT
.	Fs	.
Que	Cs	QUE
sous	S	SOUS
de	Dn	UN
douces	Ag	DOUX
lois	Nc	LOI
nous	Pp	NOUS
nous	Pp	NOUS
pourrions	Vvc	POUVOIR
aimer	Vvn	AIMER
!	Fs	!
Tu	Pp	TU
saurais	Vvc	SAURER|SAVOIR
que	Cs	QUE
la	Da	LE
mort	Nc	MORT
,	Fw	,
par	S	PAR
qui	Pr	QUI
l'	Da	LE
âme	Nc	ÂME
est	Vuc	ÊTRE
ravie	Ge	RAVIR
,	Fw	,
Est	Vvc	Est
la	Da	LE
fin	Nc	FIN
de	S	DE
la	Da	LE
mort	Nc	MORT
,	Fw	,
plutôt	Rg	PLUTÔT
que	Cs	QUE
de	S	DE
la	Da	LE
vie	Nc	VIE
!	Fs	!
Qu'	Cs	QUE
il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
amour	Nc	AMOUR
ni	Cc	NI
vie	Nc	VIE
en	S	EN
ce	Dd	CE
terrestre	Ag	TERRESTRE
lieu	Nc	LIEU
,	Fw	,
Et	Vvc	Et
qu'	Cs	QUE
on	Pp	ON
ne	Rp	NE
peut	Vvc	POUVOIR
s'	Pp	SE
aimer	Vvn	AIMER
,	Fw	,
ni	Cc	NI
vivre	Vvn	VIVRE
qu'	Cs	QUE
avec	S	AVEC
Dieu	Nc	DIEU
.	Fs	.
Ô	Vvc	Ô
d'	S	DE
un	Dn	UN
dieu	Nc	DIEU
tout	Rg	TOUT
puissant	Ag	PUISSANT
,	Fw	,
merveilles	Nc	MERVEILLE
souveraines	Ag	SOUVERAIN
!	Fs	!
Laisse	Vvc	LAISSER
-moi	Vvc	-moi
,	Fw	,
cher	Ag	CHER
époux	Nc	ÉPOUX
,	Fw	,
prendre	Vvn	PRENDRE
part	Nc	PART
en	S	EN
tes	Ds	TON
chaînes	Nc	CHAÎNE
!	Fs	!
Et	Cc	ET
si	Rg	SI
ni	Cc	NI
notre	Ds	NOTRE
hymen	Nc	HYMEN
,	Fw	,
ni	Cc	NI
ma	Ds	MON
chaste	Ag	CHASTE
amitié	Nc	AMITIÉ
,	Fw	,
Ne	Vvc	Ne
m'	Pp	JE
ont	Vuc	AVOIR
assez	Rg	ASSEZ
acquis	Ge	ACQUÉRIR
le	Da	LE
nom	Nc	NOM
de	S	DE
ta	Ds	TON
moitié	Nc	MOITIÉ
,	Fw	,
Permets	Vvc	PERMETTRE
que	Cs	QUE
l'	Da	LE
alliance	Nc	ALLIANCE
enfin	Rg	ENFIN
s'	Cs	SI
en	Pp	EN
accomplisse	Vvc	ACCOMPLIR
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
Christ	Vvc	Christ
de	S	DE
ces	Dd	CE
fers	Nc	FER|FERS
,	Fw	,
aujourd'hui	Rg	AUJOURD'HUI
nous	Pp	NOUS
unisse	Vvc	UNIR
.	Fs	.
Crois	Vvc	CROIRE|CROÎTRE
qu'	Cs	QUE
ils	Pp	ILS
seront	Vuc	ÊTRE
pour	S	POUR
moi	Pp	JE
,	Fw	,
d'	S	DE
indissolubles	Ag	INDISSOLUBLE
noeuds	Nc	NUD
,	Fw	,
Dont	Vvc	Dont
l'	Da	LE
étreinte	Nc	ÉTREINTE
en	S	EN
toi	Pp	TU
seul	Ag	SEUL
saura	Vvc	SAURER|SAVOIR
borner	Vvn	BORNER
mes	Ds	MON
voeux	Nc	VU
.	Fs	.
Ô	Nc	Ô
Ciel	Vvc	Ciel
,	Fw	,
Ô	Nc	Ô
Natalie	Nc	Natalie
!	Fs	!
Ah	I	AH
!	Fs	!
Douce	Ag	DOUX
et	Cc	ET
sainte	Ag	SAINT
flamme	Nc	FLAMME
,	Fw	,
Je	Vvc	Je
rallume	Vvc	RALLUMER
mes	Ds	MON
feux	Nc	FEU|FEUX
,	Fw	,
et	Cc	ET
reconnais	Vvc	RECONNAÎTRE
ma	Ds	MON
femme	Nc	FEMME
;	Fw	;
Puisqu'au	Vvc	Puisqu'au
chemin	Nc	CHEMIN
du	S+Da	DE+LE
Ciel	Nc	CIEL
,	Fw	,
tu	Pp	TU
veux	Vvc	VOULOIR
suivre	Vvn	SUIVRE
mes	Ds	MON
pas	Nc	PAS
,	Fw	,
Sois	Vvc	SAVOIR
mienne	Ag	MIEN
,	Fw	,
chère	Ag	CHER
épouse	Nc	ÉPOUSE|ÉPOUX
,	Fw	,
au-delà	Rg	AU-DELÀ
du	S+Da	DE+LE
trépas	Nc	TRÉPAS
.	Fs	.
Que	Cs	QUE
mes	Ds	MON
voeux	Nc	VU
,	Fw	,
que	Cs	QUE
ta	Ds	TON
foi	Nc	FOI
;	Fw	;
mais	Cc	MAIS
tire	Vvc	TIRER
-moi	Vvc	-moi
de	S	DE
peine	Nc	PEINE
,	Fw	,
Ne	Vvc	Ne
me	Pp	JE
flattai	Vvc	FLATTER
-je	Vvn	-je
point	Rg	POINT
d'	S	DE
une	Dn	UN
créance	Nc	CRÉANCE
vaine	Ag	VAIN
?	Fs	?
D'	S	DE
où	Pr	OÙ
te	Pp	TU
vient	Vvc	VENIR
le	Da	LE
beau	Ag	BEAU
feu	Nc	FEU
qui	Pr	QUI
t'	Pp	TU
échauffe	Vvc	ÉCHAUFFER
le	Da	LE
sein	Nc	SEIN
?	Fs	?
Et	Cc	ET
quand	Cs	QUAND
as	Vuc	AVOIR
-tu	Ge	-tu
conçu	Ge	CONCEVOIR
ce	Dd	CE
généreux	Ag	GÉNÉREUX
dessein	Nc	DESSEIN
?	Fs	?
Par	S	PAR
quel	Dt	QUEL
heureux	Ag	HEUREUX
motif	Nc	MOTIF
?	Fs	?
Je	Pp	JE
te	Pp	TU
vais	Vvc	ALLER
satisfaire	Vvn	SATISFAIRE
.	Fs	.
Il	Pp	IL
me	Pp	JE
fut	Vuc	ÊTRE
inspiré	Ge	INSPIRER
,	Fw	,
presque	Rg	PRESQUE
aux	S+Da	À+LES
flancs	Nc	FLANC
de	S	DE
ma	Ds	MON
mère	Nc	MÈRE
;	Fw	;
Et	Vvc	Et
presque	Rg	PRESQUE
en	S	EN
même	Ag	MÊME
instant	Nc	INSTANT
le	Da	LE
ciel	Nc	CIEL
versa	Vvc	VERSER
sur	S	SUR
moi	Pp	JE
La	Vvc	La
lumière	Nc	LUMIÈRE
du	S+Da	DE+LE
jour	Nc	JOUR
,	Fw	,
et	Cc	ET
celle	Pd	CELUI
de	S	DE
la	Da	LE
foi	Nc	FOI
.	Fs	.
Il	Pp	IL
fit	Vvc	FAIRE
qu'	Cs	QUE
avec	S	AVEC
le	Da	LE
lait	Nc	LAIT
,	Fw	,
pendante	Ga	PENDRE
à	S	À
la	Da	LE
mamelle	Nc	MAMELLE
,	Fw	,
Je	Vvc	Je
suçai	Vvc	SUCER
des	Dn	UN
chrétiens	Nc	CHRÉTIEN
la	Da	LE
créance	Nc	CRÉANCE
et	Cc	ET
le	Da	LE
zèle	Nc	ZÈLE
;	Fw	;
Et	Vvc	Et
ce	Dd	CE
zèle	Nc	ZÈLE
,	Fw	,
avec	S	AVEC
moi	Pp	JE
,	Fw	,
crût	Vvc	CROIRE|CROÎTRE
jusqu'	S	JUSQUE
à	S	À
l'	Da	LE
heureux	Ag	HEUREUX
jour	Nc	JOUR
,	Fw	,
Que	Vvc	Que
mes	Ds	MON
yeux	Nc	OEIL|YEUX
,	Fw	,
sans	S	SANS
dessein	Nc	DESSEIN
,	Fw	,
m'	Pp	JE
acquirent	Vvc	ACQUÉRIR
ton	Ds	TON
amour	Nc	AMOUR
.	Fs	.
Tu	Pp	TU
sais	Vvc	SAVOIR
,	Fw	,
s'	Cs	SI
il	Pp	IL
t'	Pp	TU
en	Pp	EN
souvient	Vvc	SOUVENIR
,	Fw	,
de	S	DE
quelle	Dt	QUEL
résistance	Nc	RÉSISTANCE
Ma	Vvc	Ma
mère	Nc	MÈRE
,	Fw	,
en	S	EN
cette	Dd	CE
amour	Nc	AMOUR
,	Fw	,
combattit	Vvc	COMBATTRE
ta	Ds	TON
constance	Nc	CONSTANCE
;	Fw	;
Non	Vvc	Non
qu'	Cs	QUE
un	Dn	UN
si	Rg	SI
cher	Ag	CHER
parti	Nc	PARTI
ne	Rp	NE
nous	Pp	NOUS
fût	Vuc	ÊTRE
glorieux	Ag	GLORIEUX
,	Fw	,
Mais	Vvc	Mais
pour	S	POUR
sa	Ds	SON
répugnance	Nc	RÉPUGNANCE
au	S+Da	À+LE
culte	Nc	CULTE
de	S	DE
tes	Ds	TON
dieux	Nc	DIEU|DIEUX
;	Fw	;
De	Vvc	De
César	Nc	César
toutefois	Rg	TOUTEFOIS
,	Fw	,
la	Da	LE
suprême	Ag	SUPRÊME
puissance	Nc	PUISSANCE
,	Fw	,
Obtint	Vvc	OBTENIR
ce	Dd	CE
triste	Ag	TRISTE
aveu	Nc	AVEU
de	S	DE
son	Ds	SON
obéissance	Nc	OBÉISSANCE
;	Fw	;
Ses	Vvc	Ses
larmes	Nc	LARME
seulement	Rg	SEULEMENT
marquèrent	Vvc	MARQUER
ses	Ds	SON
douleurs	Nc	DOULEUR
,	Fw	,
Car	Nc	CAR
qu'	Pr	QUE
est	Vuc	ÊTRE
-ce	Vvc	-ce
qu'	Cs	QUE
une	Dn	UN
esclave	Nc	ESCLAVE
a	Vuc	AVOIR
de	S	DE
plus	Rg	PLUS
,	Fw	,
que	Cs	QUE
des	Dn	UN
pleurs	Nc	PLEUR
?	Fs	?
Enfin	Rg	ENFIN
le	Da	LE
jour	Nc	JOUR
venu	Ge	VENIR
,	Fw	,
que	Cs	QUE
je	Pp	JE
te	Pp	TU
fus	Vuc	ÊTRE
donnée	Ge	DONNER
,	Fw	,
Va	Vvc	ALLER
,	Fw	,
me	Pp	JE
dit-elle	Vvc	dit-elle
à	S	À
part	Nc	PART
,	Fw	,
va	Vvc	ALLER
fille	Nc	FILLE
infortunée	Ag	INFORTUNÉ
,	Fw	,
Puisqu'il	Nc	Puisqu'il
plaît	Vvc	PLAIRE
à	S	À
César	Nc	César
;	Fw	;
mais	Cc	MAIS
surtout	Rg	SURTOUT
souviens	Vvc	SOUVENIR
-toi	Vvc	-toi
,	Fw	,
D'	Vvc	D'
être	Vun	ÊTRE
fidèle	Ag	FIDÈLE
au	S+Da	À+LE
dieu	Nc	DIEU
,	Fw	,
dont	Pr	DONT
nous	Pp	NOUS
suivons	Vvc	SUIVRE
la	Da	LE
loi	Nc	LOI
,	Fw	,
De	Vvc	De
n'	Rp	NE
adresser	Vvn	ADRESSER
qu'	Cs	QUE
à	S	À
lui	Pp	IL
tes	Ds	TON
voeux	Nc	VU
,	Fw	,
ni	Cc	NI
tes	Ds	TON
prières	Nc	PRIÈRE
,	Fw	,
De	Vvc	De
renoncer	Vvn	RENONCER
au	S+Da	À+LE
jour	Nc	JOUR
,	Fw	,
plutôt	Rg	PLUTÔT
qu'	Cs	QUE
à	S	À
ses	Ds	SON
lumières	Nc	LUMIÈRE
,	Fw	,
Et	Vvc	Et
détester	Vvn	DÉTESTER
autant	Rg	AUTANT
les	Da	LE
dieux	Nc	DIEU|DIEUX
de	S	DE
ton	Ds	TON
époux	Nc	ÉPOUX
,	Fw	,
Que	Vvc	Que
ses	Ds	SON
chastes	Ag	CHASTE
baisers	Nc	BAISER
te	Pp	TU
doivent	Vvc	DEVOIR
être	Vun	ÊTRE
doux	Ag	DOUX
.	Fs	.
Au	S+Da	À+LE
défaut	Nc	DÉFAUT
de	S	DE
ma	Ds	MON
voix	Nc	VOIX
,	Fw	,
mes	Ds	MON
pleurs	Nc	PLEUR
lui	Pp	IL
répondirent	Vvc	RÉPONDRE
,	Fw	,
Tes	Vvc	Tes
gens	Nc	GENS|GENT
dedans	Rg	DEDANS
ton	Ds	TON
char	Nc	CHAR
aussitôt	Rg	AUSSITÔT
me	Pp	JE
rendirent	Vvc	RENDRE
,	Fw	,
Mais	Vvc	Mais
l'	Da	LE
esprit	Nc	ESPRIT
si	Rg	SI
rempli	Ge	REMPLIR
de	S	DE
cette	Dd	CE
impression	Nc	IMPRESSION
,	Fw	,
Qu'	Vvc	Qu'
à	S	À
peine	Nc	PEINE
eus	Vuc	AVOIR
-je	Ge	-je
des	S+Da	DE+LE|DE+LES
yeux	Nc	OEIL|YEUX
pour	S	POUR
voir	Vvn	VOIR
ta	Ds	TON
passion	Nc	PASSION
;	Fw	;
Et	Vvc	Et
qu'	Cs	QUE
il	Pp	IL
fallut	Vvc	FALLOIR
du	S+Da	DE+LE
temps	Nc	TEMPS
pour	S	POUR
ranger	Vvn	RANGER
ma	Ds	MON
franchise	Nc	FRANCHISE
,	Fw	,
Au	Vvc	Au
point	Rg	POINT
où	Pr	OÙ
ton	Ds	TON
mérite	Nc	MÉRITE
à	S	À
la	Da	LE
fin	Nc	FIN
l'	Pp	IL
a	Vuc	AVOIR
soumise	Ge	SOUMETTRE
.	Fs	.
L'	Da	LE
oeil	Nc	IL
qui	Pr	QUI
voit	Vvc	VOIR
dans	S	DANS
les	Da	LE
coeurs	Nc	CUR
clair	Ag	CLAIR
comme	Cs	COMME
dans	S	DANS
les	Da	LE
cieux	Nc	CIEL|CIEUX
,	Fw	,
