Écoutez	Nc	Écoutez
au	S+Da	À+LE
pouvoir	Nc	POUVOIR
de	S	DE
nos	Ds	NOTRE
sens	Nc	SENS
;	Fw	;
Je	Vvc	Je
les	Da	LE
consulte	Nc	CONSULTE
en	S	EN
tout	Pi	TOUT
,	Fw	,
et	Cc	ET
j'	Pp	JE
imagine	Vvc	IMAGINER
Que	Vvc	Que
tous	Di	TOUT
ces	Dd	CE
gens	Nc	GENS|GENT
si	Rg	SI
graves	Ag	GRAVE
par	S	PAR
la	Da	LE
mine	Nc	MINE
,	Fw	,
Pleins	Vvc	PLAINDRE
de	S	DE
morale	Nc	MORALE
et	Cc	ET
de	S	DE
réflexions	Nc	RÉFLEXION
,	Fw	,
Sont	Vvc	Sont
destinés	Ge	DESTINER
aux	S+Da	À+LES
grandes	Ag	GRAND
passions	Nc	PASSION
.	Fs	.
Les	Da	LE
étourdis	Nc	ÉTOURDI
esquivent	Vvc	ESQUIVER
l'	Da	LE
esclavage	Nc	ESCLAVAGE
,	Fw	,
Mais	Vvc	Mais
un	Dn	UN
coup	Nc	COUP
d'	S	DE
oeil	Nc	IL
peut	Vvc	POUVOIR
subjuguer	Vvn	SUBJUGUER
un	Dn	UN
sage	Ag	SAGE
.	Fs	.
Soit	Vuc	ÊTRE
,	Fw	,
nous	Pp	NOUS
verrons	Vvc	VOIR
.	Fs	.
Voici	I	VOICI
d'	S	DE
autres	Ag	AUTRE
époux	Nc	ÉPOUX
;	Fw	;
Voici	Vvc	Voici
la	Da	LE
noce	Nc	NOCE
;	Fw	;
allons	Vvc	ALLER
,	Fw	,
égayons-nous	Vvc	égayons-nous
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
Mathurin	Ag	Mathurin
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
la	Da	LE
gentille	Ag	GENTIL
Acanthe	Nc	ACANTHE
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
le	Da	LE
vieux	Ag	VIEUX
père	Nc	PÈRE
,	Fw	,
et	Cc	ET
la	Da	LE
mère	Nc	MÈRE
,	Fw	,
et	Cc	ET
la	Da	LE
tante	Nc	TANTE
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
le	Da	LE
baillif	Nc	BAILLI
,	Fw	,
Colette	Vvc	Colette
,	Fw	,
et	Cc	ET
tout	Di	TOUT
le	Da	LE
bourg	Nc	BOURG
.	Fs	.
J'	Pp	JE
en	Pp	EN
suis	Vuc	ÊTRE
touché	Ge	TOUCHER
.	Fs	.
Bonjour	I	BONJOUR
,	Fw	,
enfants	Nc	ENFANT
,	Fw	,
bonjour	I	BONJOUR
.	Fs	.
Nous	Pp	NOUS
venons	Vvc	VENIR
tous	Pi	TOUT
avec	S	AVEC
conjouissance	Nc	conjouissance
Nous	Vvc	Nous
présenter	Vvn	PRÉSENTER
devant	S	DEVANT
Votre	Nc	Votre
Excellence	Nc	EXCELLENCE
,	Fw	,
Comme	Vvc	Comme
les	Da	LE
Grecs	Nc	GREC
jadis	Rg	JADIS
devant	S	DEVANT
Cyrus	Nc	Cyrus
...	Fs	...
Comme	Vvc	Comme
les	Da	LE
Grecs	Nc	GREC
...	Fs	...
Les	Vvc	Les
Grecs	Nc	GREC
sont	Vuc	ÊTRE
superflus	Ag	SUPERFLU
.	Fs	.
Je	Pp	JE
suis	Vuc	ÊTRE
Picard	Nc	PICARD
je	Pp	JE
revois	Vvc	REVOIR|RÊVER
avec	S	AVEC
joie	Nc	JOIE
Tous	Nc	TOUX
mes	Ds	MON
vassaux	Nc	VASSAL
.	Fs	.
Les	Da	LE
Grecs	Nc	GREC
de	S	DE
qui	Pr	QUI
la	Da	LE
proie	Nc	PROIE
...	Fs	...
Ah	Vvc	Ah
!	Fs	!
finissez	Vvc	FINIR
.	Fs	.
Notre	Ds	NOTRE
gros	Ag	GROS
Mathurin	Nc	MATHURIN
,	Fw	,
La	Vvc	La
belle	Ag	BEAU
Acanthe	Nc	ACANTHE
est	Vuc	ÊTRE
votre	Ds	VOTRE
proie	Nc	PROIE
enfin	Rg	ENFIN
?	Fs	?
Oui-da	Nc	Oui-da
,	Fw	,
monsieur	Nc	MONSIEUR
:	Fw	:
la	Da	LE
fiançaille	Nc	FIANÇAILLE
est	Vuc	ÊTRE
faite	Ge	FAIRE
,	Fw	,
Et	Vvc	Et
nous	Pp	NOUS
prions	Vvc	PRIER
que	Cs	QUE
monseigneur	Nc	MONSEIGNEUR
permette	Vvc	PERMETTRE
Qu'	Vvc	Qu'
on	Pp	ON
nous	Pp	NOUS
finisse	Vvc	FINIR
.	Fs	.
Oh	I	OH
!	Fs	!
Tu	Pp	TU
ne	Rp	NE
l'	Pp	IL
auras	Vuc	AVOIR
pas	Rg	PAS
;	Fw	;
Je	Vvc	Je
te	Pp	TU
le	Pp	IL
dis	Vvc	DIRE
,	Fw	,
tu	Pp	TU
me	Pp	JE
demeureras	Vvc	DEMEURER
.	Fs	.
Oui	Rg	OUI
,	Fw	,
Monseigneur	Nc	MONSEIGNEUR
,	Fw	,
vous	Pp	VOUS
me	Pp	JE
rendrez	Vvc	RENDRE
justice	Nc	JUSTICE
;	Fw	;
Vous	Nc	Vous
ne	Rp	NE
souffrirez	Vvc	SOUFFRIR
pas	Rg	PAS
qu'	Cs	QUE
il	Pp	IL
me	Pp	JE
trahisse	Vvc	TRAHIR
;	Fw	;
Il	Vvc	Il
m'	Pp	JE
a	Vuc	AVOIR
promis	Ge	PROMETTRE
...	Fs	...
Bon	Nc	BON
!	Fs	!
J'	Pp	JE
ai	Vuc	AVOIR
promis	Ge	PROMETTRE
en	S	EN
l'	Da	LE
air	Nc	AIR
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
,	Fw	,
bailli	Nc	BAILLI
,	Fw	,
tirer	Vvn	TIRER
la	Da	LE
chose	Nc	CHOSE
au	S+Da	À+LE
clair	Nc	CLAIR
.	Fs	.
A-t-il	V	AVOIR
promis	Ge	PROMETTRE
?	Fs	?
La	Da	LE
chose	Nc	CHOSE
est	Vuc	ÊTRE
constatée	Ge	CONSTATER
.	Fs	.
Colette	Nc	Colette
est	Vuc	ÊTRE
folle	Ag	FOU
,	Fw	,
et	Cc	ET
je	Pp	JE
l'	Pp	IL
ai	Vuc	AVOIR
déboutée	Ge	DÉBOUTER
.	Fs	.
Ça	Nc	Ça
n'	Rp	NE
y	Pp	Y
fait	Vvc	FAIRE
rien	Pi	RIEN
,	Fw	,
et	Cc	ET
Monseigneur	Nc	MONSEIGNEUR
saura	Vvc	SAURER|SAVOIR
Qu'	Vvc	Qu'
on	Pp	ON
force	Di	FORCE
Acanthe	Nc	ACANTHE
à	S	À
ce	Dd	CE
beau	Ag	BEAU
marché	Nc	MARCHÉ
-là	Vvc	-là
,	Fw	,
Qu'	Vvc	Qu'
on	Pp	ON
la	Pp	IL
maltraite	Vvc	MALTRAITER
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
on	Pp	ON
la	Pp	IL
violente	Vvc	VIOLENTER
,	Fw	,
Pour	Nc	POUR
épouser	Vvn	ÉPOUSER
.	Fs	.
Est-il	Vvc	Est-il
vrai	Ag	VRAI
,	Fw	,
belle	Ag	BEAU
Acanthe	Nc	ACANTHE
?	Fs	?
Je	Pp	JE
dois	Vvc	DEVOIR
d'	S	DE
un	Dn	UN
père	Nc	PÈRE
,	Fw	,
avec	S	AVEC
raison	Nc	RAISON
chéri	Ge	CHÉRIR
,	Fw	,
Suivre	Vvc	Suivre
les	Da	LE
lois	Nc	LOI
;	Fw	;
il	Pp	IL
me	Pp	JE
donne	Vvc	DONNER
un	Dn	UN
mari	Nc	MARI
.	Fs	.
Vous	Pp	VOUS
voyez	Vvc	VOIR
bien	Rg	BIEN
qu'	Cs	QUE
en	S	EN
effet	Nc	EFFET
elle	Pp	IL
m'	Pp	JE
aime	Vvc	AIMER
.	Fs	.
Sa	Ds	SON
réponse	Nc	RÉPONSE
est	Vuc	ÊTRE
d'	S	DE
une	Dn	UN
prudence	Nc	PRUDENCE
extrême	Ag	EXTRÊME
:	Fw	:
Eh	I	EH
bien	Rg	BIEN
!	Fs	!
Chez	S	CHEZ
moi	Pp	JE
la	Da	LE
noce	Nc	NOCE
se	Pp	IL
fera	Vvc	FAIRE|FERRER
.	Fs	.
Bon	Ag	BON
,	Fw	,
bon	Ag	BON
,	Fw	,
tant	Rg	TANT
mieux	Rg	MIEUX
.	Fs	.
Votre	Ds	VOTRE
père	Nc	PÈRE
verra	Vvc	VOIR
Que	Vvc	Que
j'	Pp	JE
aime	Vvc	AIMER
en	S	EN
lui	Pp	IL
la	Da	LE
probité	Nc	PROBITÉ
,	Fw	,
le	Da	LE
zèle	Nc	ZÈLE
,	Fw	,
Et	Vvc	Et
les	Da	LE
travaux	Nc	TRAVAIL|TRAVAUX
,	Fw	,
d'	S	DE
un	Dn	UN
serviteur	Nc	SERVITEUR
fidèle	Ag	FIDÈLE
.	Fs	.
Votre	Ds	VOTRE
sagesse	Nc	SAGESSE
à	S	À
mes	Ds	MON
yeux	Nc	OEIL|YEUX
satisfaits	Ge	SATISFAIRE
Augmente	Vvc	AUGMENTER
encor	Nc	encor
le	Da	LE
prix	Nc	PRIX
de	S	DE
vos	Ds	VOTRE
attraits	Nc	ATTRAIT
.	Fs	.
Comptez	Vvc	COMPTER
,	Fw	,
amis	Nc	AMI
,	Fw	,
qu'	Cs	QUE
en	S	EN
faveur	Nc	FAVEUR
de	S	DE
la	Da	LE
fille	Nc	FILLE
Je	Ag	Je
prendrai	Vvc	PRENDRE
soin	Nc	SOIN
de	S	DE
toute	Di	TOUT
la	Da	LE
famille	Nc	FAMILLE
.	Fs	.
Et	Cc	ET
de	S	DE
moi	Pp	JE
donc	Rg	DONC
?	Fs	?
De	S	DE
vous	Pp	VOUS
,	Fw	,
Colette	Vvc	Colette
,	Fw	,
aussi	Rg	AUSSI
.	Fs	.
Cher	Ag	CHER
chevalier	Nc	CHEVALIER
,	Fw	,
retirons-nous	Vvc	retirons-nous
d'	S	DE
ici	Rg	ICI
Ne	Ag	Ne
troublons	Vvc	TROUBLER
point	Rg	POINT
leur	Ds	LEUR
naïve	Ag	NAÏF
allégresse	Nc	ALLÉGRESSE
.	Fs	.
Et	Cc	ET
votre	Ds	VOTRE
droit	Nc	DROIT
,	Fw	,
Monseigneur	Nc	MONSEIGNEUR
;	Fw	;
le	Da	LE
temps	Nc	TEMPS
presse	Vvc	PRESSER
.	Fs	.
Quel	Dt	QUEL
chien	Nc	CHIEN
de	S	DE
droit	Nc	DROIT
!	Fs	!
Ah	I	AH
!	Fs	!
Me	Pp	JE
voilà	S	VOILÀ
perdu	Ge	PERDRE
.	Fs	.
Va	Vvc	ALLER
,	Fw	,
tu	Pp	TU
verras	Vvc	VOIR
.	Fs	.
Mathurin	Nc	MATHURIN
,	Fw	,
que	Pr	QUE
crains	Vvc	CRAINDRE
-tu	Vvn	-tu
?	Fs	?
Vous	Pp	VOUS
aurez	Vuc	AVOIR
soin	Nc	SOIN
,	Fw	,
baillif	Nc	BAILLI
,	Fw	,
en	S	EN
homme	Nc	HOMME
sage	Ag	SAGE
,	Fw	,
D'	Vvc	D'
arranger	Vvn	ARRANGER
tout	Rg	TOUT
suivant	Ga	SUIVRE
l'	Da	LE
antique	Ag	ANTIQUE
usage	Nc	USAGE
:	Fw	:
D'	S	DE
un	Dn	UN
si	Rg	SI
beau	Ag	BEAU
droit	Nc	DROIT
je	Pp	JE
veux	Vvc	VOULOIR
m'	Pp	JE
autoriser	Vvn	AUTORISER
Avec	Vvc	Avec
décence	Nc	DÉCENCE
,	Fw	,
et	Cc	ET
n'	Rp	NE
en	Pp	EN
point	Rg	POINT
abuser	Vvn	ABUSER
.	Fs	.
Ah	I	AH
!	Fs	!
Quel	Dt	QUEL
Caton	Nc	Caton
!	Fs	!
Mais	Cc	MAIS
mon	Ds	MON
Caton	Nc	Caton
,	Fw	,
je	Pp	JE
pense	Vvc	PENSER
,	Fw	,
La	Vvc	La
suit	Vvc	SUIVRE
des	Dn	UN
yeux	Nc	OEIL|YEUX
,	Fw	,
et	Cc	ET
non	Rg	NON
sans	S	SANS
complaisance	Nc	COMPLAISANCE
.	Fs	.
Mon	Ds	MON
cher	Ag	CHER
cousin	Nc	COUSIN
...	Fs	...
Eh	Nc	Eh
bien	Rg	BIEN
?	Fs	?
Gageons	Vvc	GAGER
tous	Di	TOUT
deux	Nc	DEUX
[	Fw	[
Que	Vvc	Que
vous	Pp	VOUS
]	Fw	]
allez	Vvc	ALLER
devenir	Vvn	DEVENIR
amoureux	Ag	AMOUREUX
.	Fs	.
Moi	Pp	JE
,	Fw	,
mon	Ds	MON
cousin	Nc	COUSIN
!	Fs	!
Oui	Rg	OUI
,	Fw	,
vous	Pp	VOUS
.	Fs	.
L'	Da	LE
extravagance	Nc	EXTRAVAGANCE
!	Fs	!
Vous	Pp	VOUS
le	Pp	IL
serez	Vuc	ÊTRE
;	Fw	;
j'	Pp	JE
en	Pp	EN
ris	Vvc	RIRE
déjà	Rg	DÉJÀ
d'	S	DE
avance	Nc	AVANCE
.	Fs	.
Gageons	Vvc	GAGER
,	Fw	,
vous	Pp	VOUS
dis	Vvc	DIRE
-je	Nc	-je
,	Fw	,
une	Dn	UN
discrétion	Nc	DISCRÉTION
.	Fs	.
Soit	Vuc	ÊTRE
.	Fs	.
Vous	Pp	VOUS
perdrez	Vvc	PERDRE
.	Fs	.
Soyez	Vuc	ÊTRE
bien	Rg	BIEN
sûr	Ag	SÛR
que	Cs	QUE
non	Rg	NON
.	Fs	.
Que	Pt	QUE
disent	Vvc	DIRE
-ils	Vvn	-ils
?	Fs	?
Ils	Pp	ILS
disent	Vvc	DIRE
que	Cs	QUE
sur	S	SUR
l'	Da	LE
heure	Nc	HEURE|HURE
Chacun	Ag	Chacun
s'	Pp	SE
en	Pp	EN
aille	Vvc	AILLER|ALLER
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
Acanthe	Nc	ACANTHE
demeure	Vvc	DEMEURER
.	Fs	.
Moi	Pp	JE
,	Fw	,
que	Cs	QUE
je	Pp	JE
sorte	Vvc	SORTIR
!	Fs	!
Oui	Rg	OUI
,	Fw	,
sans	S	SANS
doute	Nc	DOUTE
.	Fs	.
Oui	Rg	OUI
,	Fw	,
fripon	Ag	FRIPON
.	Fs	.
Oh	I	OH
!	Fs	!
nous	Pp	NOUS
aimons	Vvc	AIMER
la	Da	LE
loi	Nc	LOI
,	Fw	,
nous	Pp	NOUS
.	Fs	.
Mais	Cc	MAIS
doit	Vvc	DEVOIR
-on	Nc	-on
?	Fs	?
...	Fs	...
Eh	Nc	Eh
quoi	Pr	QUE|QUOI
,	Fw	,
benêt	Ag	BENÊT
,	Fw	,
te	Pp	TU
voilà	S	VOILÀ
bien	Rg	BIEN
à	S	À
plaindre	Vvn	PLAINDRE
!	Fs	!
Allez	I	ALLEZ
,	Fw	,
d'	S	DE
Acanthe	Nc	ACANTHE
on	Pp	ON
n'	Rp	NE
aura	Vuc	AVOIR
rien	Pi	RIEN
à	S	À
craindre	Vvn	CRAINDRE
;	Fw	;
Trop	Nc	Trop
de	S	DE
vertu	Nc	VERTU
règne	Vvc	RÉGNER
au	S+Da	À+LE
fond	Nc	FOND
de	S	DE
son	Ds	SON
coeur	Nc	CUR
;	Fw	;
Et	Vvc	Et
notre	Ds	NOTRE
maître	Nc	MAÎTRE
est	Vuc	ÊTRE
tout	Rg	TOUT
rempli	Ge	REMPLIR
d'	S	DE
honneur	Nc	HONNEUR
.	Fs	.
À	Vvc	À
Acanthe	Nc	ACANTHE
.	Fs	.
Quand	Cs	QUAND
près	Rg	PRÈS
de	S	DE
vous	Pp	VOUS
il	Pp	IL
daignera	Vvc	DAIGNER
se	Pp	IL
rendre	Vvn	RENDRE
,	Fw	,
Quand	Nc	Quand
sans	S	SANS
témoin	Nc	TÉMOIN
il	Pp	IL
pourra	Vvc	POUVOIR
vous	Pp	VOUS
entendre	Vvn	ENTENDRE
,	Fw	,
Remettez	Vvc	REMETTRE
-lui	Nc	-lui
ce	Dd	CE
paquet	Nc	PAQUET
cacheté	Ge	CACHETER
:	Fw	:
Lui	Pp	IL
donnant	Ga	DONNER
des	Dn	UN
papiers	Nc	PAPIER|PAPIERS
cachetés	Ge	CACHETER
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
devoir	Nc	DEVOIR
de	S	DE
votre	Ds	VOTRE
piété	Nc	PIÉTÉ
;	Fw	;
N'	Vvc	N'
y	Pp	Y
manquez	Vvc	MANQUER
pas	Rg	PAS
...	Fs	...
Ô	Nc	Ô
fille	Nc	FILLE
toujours	Rg	TOUJOURS
chère	Ag	CHER
...	Fs	...
Embrassez	Vvc	EMBRASSER
-moi	Vvc	-moi
.	Fs	.
Tous	Di	TOUT
vos	Ds	VOTRE
ordres	Nc	ORDRE
,	Fw	,
mon	Ds	MON
père	Nc	PÈRE
,	Fw	,
Seront	Vvc	Seront
suivis	Nc	SUIVI
;	Fw	;
ils	Pp	ILS
sont	Vuc	ÊTRE
pour	S	POUR
moi	Pp	JE
sacrés	Ge	SACRER
;	Fw	;
Je	Vvc	Je
vous	Pp	VOUS
dois	Vvc	DEVOIR
tout	Pi	TOUT
...	Fs	...
D'	Nc	D'
où	Pr	OÙ
vient	Vvc	VENIR
que	Cs	QUE
vous	Pp	VOUS
pleurez	Vvc	PLEURER
?	Fs	?
Ah	I	AH
!	Fs	!
Je	Pp	JE
le	Pp	IL
dois	Vvc	DEVOIR
...	Fs	...
de	S	DE
vous	Pp	VOUS
je	Pp	JE
me	Pp	JE
sépare	Vvc	SÉPARER
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
pour	S	POUR
jamais	Rg	JAMAIS
;	Fw	;
mais	Cc	MAIS
si	Cs	SI
le	Da	LE
ciel	Nc	CIEL
avare	Ag	AVARE
,	Fw	,
Qui	Vvc	Qui
m'	Pp	JE
a	Vuc	AVOIR
toujours	Rg	TOUJOURS
refusé	Ge	REFUSER
ses	Ds	SON
bienfaits	Nc	BIENFAIT
,	Fw	,
Pouvait	Vvc	POUVOIR
sur	S	SUR
vous	Pp	VOUS
les	Pp	ILS
verser	Vvn	VERSER
désormais	Rg	DÉSORMAIS
,	Fw	,
Si	Vvc	Si
votre	Ds	VOTRE
sort	Nc	SORT
est	Vuc	ÊTRE
digne	Ag	DIGNE
de	S	DE
vos	Ds	VOTRE
charmes	Nc	CHARME
,	Fw	,
Ma	Vvc	Ma
chère	Ag	CHER
enfant	Nc	ENFANT
,	Fw	,
je	Pp	JE
dois	Vvc	DEVOIR
sécher	Vvn	SÉCHER
mes	Ds	MON
larmes	Nc	LARME
.	Fs	.
Marchons	Vvc	MARCHER
,	Fw	,
marchons	Vvc	MARCHER
;	Fw	;
tous	Di	TOUT
ces	Dd	CE
beaux	Ag	BEAU
compliments	Nc	COMPLIMENT
Sont	Vvc	Sont
pauvretés	Nc	PAUVRETÉ
qui	Pr	QUI
font	Vvc	FAIRE
perdre	Vvn	PERDRE
du	S+Da	DE+LE
temps	Nc	TEMPS
.	Fs	.
Venez	Vvc	VENIR
,	Fw	,
Colette	Vvc	Colette
.	Fs	.
Adieu	Nc	ADIEU
,	Fw	,
ma	Ds	MON
chère	Ag	CHER
amie	Nc	AMI|AMIE
.	Fs	.
Je	Pp	JE
recommande	Vvc	RECOMMANDER
à	S	À
votre	Ds	VOTRE
prudhommerie	Nc	PRUDHOMMERIE
Mon	Nc	Mon
Mathurin	Ag	Mathurin
;	Fw	;
vengez	Vvc	VENGER
-moi	Vvc	-moi
des	Dn	UN
ingrats	Nc	INGRAT
.	Fs	.
Le	Da	LE
coeur	Nc	CUR
me	Pp	JE
bat	Vvc	BATTRE
...	Fs	...
Que	Vvc	Que
deviendrai	Vvc	DEVENIR
-je	Nc	-je
?	Fs	?
Hélas	Vvc	Hélas
!	Fs	!
Je	Pp	JE
n'	Rp	NE
aime	Vvc	AIMER
point	Rg	POINT
cette	Dd	CE
cérémonie	Nc	CÉRÉMONIE
,	Fw	,
Maître	Nc	Maître
baillif	Nc	BAILLI
;	Fw	;
c'	Pd	CE
est	Vuc	ÊTRE
une	Dn	UN
tyrannie	Nc	TYRANNIE
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
la	Da	LE
condition	Nc	CONDITION
sine	Nc	sine
qua	Vvc	qua
non	Rg	NON
.	Fs	.
Sine	Nc	Sine
qua	Vvc	qua
non	Rg	NON
!	Fs	!
Quel	Dt	QUEL
diable	Nc	DIABLE
de	S	DE
jargon	Nc	JARGON
!	Fs	!
Morbleu	Nc	Morbleu
,	Fw	,
ma	Ds	MON
femme	Nc	FEMME
est	Vuc	ÊTRE
à	S	À
moi	Pp	JE
.	Fs	.
Pas	Rg	PAS
encore	Rg	ENCORE
Il	Ag	Il
faut	Vvc	FAILLIR|FALLOIR
premier	Ag	PREMIER
que	Cs	QUE
monseigneur	Nc	MONSEIGNEUR
l'	Da	LE
honore	Nc	HONORÉ
D'	Nc	D'
un	Dn	UN
entretien	Nc	ENTRETIEN
selon	S	SELON
les	Da	LE
nobles	Ag	NOBLE
us	Nc	US
En	Vvc	En
ce	Dd	CE
châtel	Nc	châtel
de	S	DE
tous	Di	TOUT
les	Da	LE
temps	Nc	TEMPS
reçus	Ge	RECEVOIR
.	Fs	.
Ces	Dd	CE
maudits	Nc	MAUDIT
us	S	VS
,	Fw	,
quels	Dt	QUEL
sont	Vuc	ÊTRE
-ils	Ge	-ils
?	Fs	?
L'	Da	LE
épousée	Ge	ÉPOUSER
Sur	Nc	Sur
une	Dn	UN
chaise	Nc	CHAISE
est	Vuc	ÊTRE
sagement	Rg	SAGEMENT
placée	Ge	PLACER
;	Fw	;
Puis	Vvc	POUVOIR
Monseigneur	Nc	MONSEIGNEUR
,	Fw	,
dans	S	DANS
un	Dn	UN
fauteuil	Nc	FAUTEUIL
à	S	À
bras	Nc	BRAS
,	Fw	,
Vient	Vvc	VENIR
vis-à-vis	S	VIS-À-VIS
se	Pp	IL
camper	Vvn	CAMPER
à	S	À
six	Nc	SIX
pas	Rg	PAS
.	Fs	.
Quoi	Pt	QUE|QUOI
!	Fs	!
Pas	Rg	PAS
plus	Rg	PLUS
loin	Rg	LOIN
?	Fs	?
C'	Pd	CE
est	Vuc	ÊTRE
la	Da	LE
règle	Nc	RÈGLE
.	Fs	.
Allons	Vvc	ALLER
,	Fw	,
passe	Vvc	PASSER
.	Fs	.
Et	Cc	ET
puis	Vvc	POUVOIR
après	Rg	APRÈS
?	Fs	?
Monseigneur	Nc	MONSEIGNEUR
avec	S	AVEC
grâce	Nc	GRÂCE
Fait	Vvc	FAIRE
un	Dn	UN
présent	Nc	PRÉSENT
de	S	DE
bijoux	Nc	BIJOU
,	Fw	,
de	S	DE
rubans	Nc	RUBAN
,	Fw	,
Comme	Vvc	Comme
il	Pp	IL
lui	Pp	IL
plaît	Vvc	PLAIRE
.	Fs	.
Passe	Vvc	PASSER
pour	S	POUR
des	Dn	UN
présents	Nc	PRÉSENT
.	Fs	.
Puis	Cs	PUIS
il	Pp	IL
lui	Pp	IL
parle	Vvc	PARLER
;	Fw	;
il	Pp	IL
vous	Pp	VOUS
la	Pp	IL
considère	Vvc	CONSIDÉRER
;	Fw	;
Il	Vvc	Il
examine	Vvc	EXAMINER
à	S	À
fond	Nc	FOND
son	Ds	SON
caractère	Nc	CARACTÈRE
;	Fw	;
Puis	Vvc	POUVOIR
il	Pp	IL
l'	Pp	IL
exhorte	Vvc	EXHORTER
à	S	À
la	Da	LE
vertu	Nc	VERTU
.	Fs	.
Fort	Rg	FORT
bien	Rg	BIEN
;	Fw	;
Et	Vvc	Et
quand	Cs	QUAND
finit	Vvc	FINIR
,	Fw	,
s'	Cs	SI
il	Pp	IL
vous	Pp	VOUS
plaît	Vvc	PLAIRE
,	Fw	,
l'	Da	LE
entretien	Nc	ENTRETIEN
?	Fs	?
Expressément	Vvc	Expressément
la	Da	LE
loi	Nc	LOI
veut	Vvc	VOULOIR
qu'	Cs	QUE
on	Pp	ON
demeure	Vvc	DEMEURER
Pour	Nc	POUR
l'	Pp	IL
exhorter	Vvn	EXHORTER
l'	Da	LE
espace	Nc	ESPACE
d'	S	DE
un	Dn	UN
quart	Nc	QUART
d'	S	DE
heure	Nc	HEURE|HURE
.	Fs	.
Un	Dn	UN
quart	Nc	QUART
d'	S	DE
heure	Nc	HEURE|HURE
est	Vuc	ÊTRE
beaucoup	Rg	BEAUCOUP
.	Fs	.
Et	Cc	ET
le	Da	LE
mari	Nc	MARI
Peut-il	Vvc	Peut-il
au	S+Da	À+LE
moins	Nc	MOINS
se	Pp	IL
tenir	Vvn	TENIR
près	Rg	PRÈS
d'	S	DE
ici	Rg	ICI
Pour	Nc	POUR
écouter	Vvn	ÉCOUTER
sa	Ds	SON
femme	Nc	FEMME
?	Fs	?
La	Da	LE
loi	Nc	LOI
porte	Vvc	PORTER
Que	Vvc	Que
s'	Cs	SI
il	Pp	IL
osait	Vvc	OSER
se	Pp	IL
tenir	Vvn	TENIR
à	S	À
la	Da	LE
porte	Nc	PORTE|PORTÉ
,	Fw	,
Se	Vvc	Se
présenter	Vvn	PRÉSENTER
avant	S	AVANT
le	Da	LE
temps	Nc	TEMPS
marqué	Ge	MARQUER
,	Fw	,
Faire	Vvc	Faire
du	S+Da	DE+LE
bruit	Nc	BRUIT
,	Fw	,
se	Pp	IL
tenir	Vvn	TENIR
pour	S	POUR
choqué	Ge	CHOQUER
,	Fw	,
S'	Vvc	S'
émanciper	Vvn	ÉMANCIPER
à	S	À
sottises	Nc	SOTTISE
pareilles	Ag	PAREIL
,	Fw	,
On	Vvc	On
fait	Ge	FAIRE
couper	Vvn	COUPER
sur-le-champ	Rg	SUR-LE-CHAMP
ses	Ds	SON
oreilles	Nc	OREILLE
.	Fs	.
La	Da	LE
belle	Ag	BEAU
loi	Nc	LOI
!	Fs	!
les	Da	LE
beaux	Ag	BEAU
droits	Nc	DROIT|DROITS
que	Pr	QUE
voilà	I	VOILÀ
!	Fs	!
Et	Cc	ET
ma	Ds	MON
moitié	Nc	MOITIÉ
ne	Rp	NE
dit	Vvc	DIRE
mot	Nc	MOT
à	S	À
cela	Pd	CELA
?	Fs	?
Moi	Pp	JE
,	Fw	,
j'	Pp	JE
obéis	Vvc	OBÉIR
,	Fw	,
et	Cc	ET
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
rien	Pi	RIEN
à	S	À
dire	Vvn	DIRE
.	Fs	.
Déniche	Nc	Déniche
;	Fw	;
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
qu'	Cs	QUE
un	Dn	UN
mari	Nc	MARI
se	Pp	IL
retire	Vvc	RETIRER
:	Fw	:
Point	Rg	POINT
de	S	DE
raisons	Nc	RAISON
.	Fs	.
Ma	Ds	MON
femme	Nc	FEMME
heureusement	Rg	HEUREUSEMENT
N'	Ag	N'
a	Vuc	AVOIR
point	Rg	POINT
d'	S	DE
esprit	Nc	ESPRIT
;	Fw	;
et	Cc	ET
son	Ds	SON
air	Nc	AIR
innocent	Ag	INNOCENT
,	Fw	,
Sa	Vvc	Sa
conversation	Nc	CONVERSATION
ne	Rp	NE
plaira	Vvc	PLAIRE
guère	Rg	GUÈRE
.	Fs	.
Veux	Vvc	VOULOIR
-tu	Vvc	-tu
partir	Vvn	PARTIR
?	Fs	?
Adieu	Nc	ADIEU
donc	Rg	DONC
,	Fw	,
ma	Ds	MON
très	Rg	TRÈS
chère	Ag	CHER
;	Fw	;
Songe	Vvc	SONGER
surtout	Rg	SURTOUT
au	S+Da	À+LE
pauvre	Ag	PAUVRE
Mathurin	Nc	MATHURIN
,	Fw	,
