Clorinde	Vvc	Clorinde
vos	Ds	VOTRE
faits	Nc	FAIT
;	Fw	;
Je	Vvc	Je
rendrai	Vvc	RENDRE
seulement	Rg	SEULEMENT
ce	Dd	CE
billet	Nc	BILLET
en	S	EN
main	Nc	MAIN
sûre	Ag	SÛR
.	Fs	.
Que	Cs	QUE
ma	Ds	MON
gloire	Nc	GLOIRE
n'	Rp	NE
en	Pp	EN
ait	Vuc	AVOIR
ni	Cc	NI
honte	Nc	HONTE
,	Fw	,
ni	Cc	NI
blessure	Nc	BLESSURE
:	Fw	:
Tenez	Vvc	TENIR
;	Fw	;
je	Pp	JE
vous	Pp	VOUS
remets	Vvc	REMETTRE
un	Dn	UN
gage	Nc	GAGE
précieux	Ag	PRÉCIEUX
...	Fs	...
Qui	Vvc	Qui
me	Pp	JE
va	Vvc	ALLER
mettre	Vvn	METTRE
au	S+Da	À+LE
Monde	Nc	MONDE
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
dedans	Rg	DEDANS
les	Da	LE
Cieux	Nc	CIEL|CIEUX
.	Fs	.
Dans	S	DANS
deux	Nc	DEUX
heures	Nc	HEURE|HURE
au	S+Da	À+LE
plus	Rg	PLUS
...	Fs	...
Je	Vvc	Je
l'	Da	LE
amène	Ag	AMÈNE
,	Fw	,
en	S	EN
la	Da	LE
rue	Nc	RUE
.	Fs	.
Qu'	Cs	QUE
il	Pp	IL
ne	Rp	NE
me	Pp	JE
laisse	Vvc	LAISSER
pas	Rg	PAS
longtemps	Rg	LONGTEMPS
faire	Vvn	FAIRE
la	Da	LE
grue	Nc	GRUE
.	Fs	.
Et	Cc	ET
vous	Pp	VOUS
,	Fw	,
de	S	DE
qui	Pr	QUI
l'	Da	LE
esprit	Nc	ESPRIT
m'	Pp	JE
assiste	Vvc	ASSISTER
en	S	EN
ce	Dd	CE
besoin	Nc	BESOIN
,	Fw	,
Que	Vvc	Que
je	Pp	JE
rends	Vvc	RENDRE
de	S	DE
mes	Ds	MON
faits	Nc	FAIT
le	Da	LE
glorieux	Ag	GLORIEUX
témoin	Nc	TÉMOIN
,	Fw	,
Rival	Vvc	Rival
ingénieux	Ag	INGÉNIEUX
,	Fw	,
cherchez	Vvc	CHERCHER
dans	S	DANS
ma	Ds	MON
puissance	Nc	PUISSANCE
À	Nc	À
votre	Ds	VOTRE
courtoisie	Nc	COURTOISIE
une	Dn	UN
reconnaissance	Nc	RECONNAISSANCE
;	Fw	;
Ni	Vvc	Ni
ce	Dd	CE
bras	Nc	BRAS
ni	Cc	NI
ce	Dd	CE
fer	Nc	FER
ne	Rp	NE
sont	Vuc	ÊTRE
jamais	Rg	JAMAIS
ingrats	Ag	INGRAT
.	Fs	.
Je	Pp	JE
demande	Vvc	DEMANDER
l'	Da	LE
épée	Nc	ÉPÉE
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
laisse	Vvc	LAISSER
le	Da	LE
bras	Nc	BRAS
;	Fw	;
Par	Nc	PAR
elle	Pp	IL
je	Pp	JE
tiendrai	Vvc	TENIR
ma	Ds	MON
victoire	Nc	VICTOIRE
certaine	Ag	CERTAIN
,	Fw	,
Elle	Vvc	Elle
peut	Vvc	POUVOIR
cette	Dd	CE
nuit	Nc	NUIT
me	Pp	JE
faire	Vvn	FAIRE
Capitaine	Ag	Capitaine
.	Fs	.
Ah	I	AH
!	Fs	!
Ah	I	AH
!	Fs	!
N'	Rp	NE
en	Pp	EN
riez	Vvc	RIRE
point	Rg	POINT
.	Fs	.
Il	Pp	IL
dit	Vvc	DIRE
vrai	Ag	VRAI
s'	Cs	SI
il	Pp	IL
ne	Rp	NE
ment	Vvc	MENTIR
;	Fw	;
On	Vvc	On
devient	Vvc	DEVENIR|DÉVIER
généreux	Ag	GÉNÉREUX
à	S	À
me	Pp	JE
voir	Vvn	VOIR
seulement	Rg	SEULEMENT
:	Fw	:
Parlez	Vvc	PARLER
;	Fw	;
quoi	Pt	QUE|QUOI
?	Fs	?
J'	Pp	JE
ai	Vuc	AVOIR
dessein	Nc	DESSEIN
.	Fs	.
Sur	S	SUR
quelqu'un	Pi	QUELQU'UN
?	Fs	?
Dans	S	DANS
une	Dn	UN
heure	Nc	HEURE|HURE
.	Fs	.
Je	Pp	JE
m'	Pp	JE
en	Pp	EN
vais	Vvc	ALLER
de	S	DE
ce	Dd	CE
pas	Nc	PAS
lui	Pp	IL
commander	Vvn	COMMANDER
qu'	Cs	QUE
il	Pp	IL
meure	Vvc	MURER
.	Fs	.
Autre	Pi	AUTRE
que	Pr	QUE
moi	Pp	JE
ne	Rp	NE
peut	Vvc	POUVOIR
aller	Vvn	ALLER
à	S	À
ce	Dd	CE
devoir	Nc	DEVOIR
.	Fs	.
Bien	Rg	BIEN
doncque	Rg	DONC
,	Fw	,
prenez	Vvc	PRENDRE
-la	Vvc	-la
,	Fw	,
voilà	I	VOILÀ
de	S	DE
quoi	Pr	QUE|QUOI
le	Pp	IL
voir	Vvn	VOIR
;	Fw	;
Mon	Nc	Mon
duel	Nc	DUEL
projeté	Ge	PROJETER
demande	Vvc	DEMANDER
une	Dn	UN
autre	Ag	AUTRE
épée	Nc	ÉPÉE
:	Fw	:
Celle	Pd	CELUI
-ci	Vvc	-ci
fut	Vuc	ÊTRE
toujours	Rg	TOUJOURS
en	S	EN
Turquie	Nc	Turquie
occupée	Ge	OCCUPER
;	Fw	;
Il	Vvc	Il
faudrait	Vvc	FAILLIR|FALLOIR
pour	S	POUR
compter	Vvn	COMPTER
tous	Di	TOUT
ceux	Pd	CELUI
qu'	Pr	QUE
elle	Pp	IL
a	Vuc	AVOIR
mis	Ge	METTRE
bas	Rg	BAS
,	Fw	,
Figurer	Nc	FIGURER
mille	Nc	MILLE
assauts	Nc	ASSAUT
,	Fw	,
vingt	Nc	VINGT
sièges	Vvc	SIÉGER
,	Fw	,
cent	Nc	CENT
combats	Nc	COMBAT
;	Fw	;
Du	Vvc	Du
sang	Nc	SANG
qu'	Pr	QUE
elle	Pp	IL
a	Vuc	AVOIR
versé	Ge	VERSER
pour	S	POUR
le	Da	LE
Roi	Nc	ROI
Catholique	Ag	CATHOLIQUE
Elle	Vvc	Elle
a	Vuc	AVOIR
fait	Ge	FAIRE
une	Dn	UN
mer	Nc	MER
plus	Rg	PLUS
rouge	Ag	ROUGE
qu'	Cs	QUE
en	Pp	EN
Afrique	Vvc	Afrique
:	Fw	:
Qu'	Pr	QUE
est	Vuc	ÊTRE
-ce	Vvc	-ce
?	Fs	?
Tous	Di	TOUT
mes	Ds	MON
efforts	Nc	EFFORT
n'	Rp	NE
ont	Vuc	AVOIR
pu	Ge	POUVOIR
la	Da	LE
convertir	Nc	CONVERTIR
;	Fw	;
Elle	Vvc	Elle
est	Vuc	ÊTRE
opiniâtre	Ag	OPINIÂTRE
,	Fw	,
et	Cc	ET
ne	Rp	NE
veut	Vvc	VOULOIR
point	Rg	POINT
sortir	Vvn	SORTIR
.	Fs	.
Nouveau	Ag	NOUVEAU
sang	Nc	SANG
tous	Di	TOUT
les	Da	LE
jours	Nc	JOUR|JOURS
et	Cc	ET
la	Da	LE
tache	Nc	TACHE|TÂCHE
,	Fw	,
et	Cc	ET
la	Da	LE
souille	Nc	SOUILLE
.	Fs	.
Du	S+Da	DE+LE
sang	Nc	SANG
?	Fs	?
Qu'	Cs	QUE
il	Pp	IL
est	Vuc	ÊTRE
épais	Ag	ÉPAIS
!	Fs	!
C'	Pd	CE
est	Vuc	ÊTRE
de	S	DE
la	Da	LE
fine	Ag	FIN
rouille	Nc	ROUILLE
.	Fs	.
Que	Pt	QUE
dis	Vvc	DIRE
-tu	Vvn	-tu
?	Fs	?
Qu'	Cs	QUE
à	S	À
l'	Da	LE
éclat	Nc	ÉCLAT
je	Pp	JE
me	Pp	JE
sens	Vvc	SENTIR
tout	Rg	TOUT
ravir	Vvn	RAVIR
.	Fs	.
Parlant	Ga	PARLER
bas	Rg	BAS
.	Fs	.
Puisque	Cs	PUISQUE
l'	Da	LE
heure	Nc	HEURE|HURE
me	Pp	JE
presse	Vvc	PRESSER
,	Fw	,
il	Pp	IL
m'	Pp	JE
en	Pp	EN
faudra	Vvc	FAILLIR|FALLOIR
servir	Vvn	SERVIR
.	Fs	.
Que	Cs	QUE
cette	Dd	CE
nuit	Nc	NUIT
est	Vuc	ÊTRE
claire	Ag	CLAIR
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
elle	Pp	IL
a	Vuc	AVOIR
peu	Rg	PEU
de	S	DE
voiles	Nc	VOILE
!	Fs	!
Ma	Ds	MON
flamme	Nc	FLAMME
et	Cc	ET
mon	Ds	MON
amour	Nc	AMOUR
allument	Vvc	ALLUMER
les	Da	LE
étoiles	Nc	ÉTOILE|ÉTOILÉ
,	Fw	,
Et	Vvc	Et
la	Da	LE
Lune	Nc	LUNE
à	S	À
dessein	Nc	DESSEIN
redouble	Vvc	REDOUBLER
ses	Ds	SON
clartés	Nc	CLARTÉ
,	Fw	,
Pour	Nc	POUR
mieux	Rg	MIEUX
voir	Vvn	VOIR
avec	S	AVEC
moi	Pp	JE
Clorinde	Vvc	Clorinde
,	Fw	,
et	Cc	ET
ses	Ds	SON
beautés	Nc	BEAUTÉ
;	Fw	;
Mille	Vvc	Mille
petits	Ag	PETIT
flambeaux	Nc	FLAMBEAU
qui	Pr	QUI
ne	Rp	NE
font	Vvc	FAIRE
que	Rg	QUE
de	S	DE
naître	Vvn	NAÎTRE
Brillent	Vvc	BRILLER
dedans	Rg	DEDANS
le	Da	LE
Ciel	Nc	CIEL
,	Fw	,
pour	S	POUR
luire	Vvn	LUIRE
à	S	À
sa	Ds	SON
fenêtre	Nc	FENÊTRE
,	Fw	,
Et	Vvc	Et
le	Da	LE
voyant	Ga	VOIR
jeter	Vvn	JETER
tous	Di	TOUT
ses	Ds	SON
yeux	Nc	OEIL|YEUX
dessus	S	DESSUS
nous	Pp	NOUS
Ma	Vvc	Ma
passion	Nc	PASSION
les	Pp	ILS
prend	Vvc	PRENDRE
pour	S	POUR
autant	Rg	AUTANT
de	S	DE
jaloux	Nc	JALOUX
.	Fs	.
Je	Pp	JE
reconnais	Vvc	RECONNAÎTRE
sa	Ds	SON
voix	Nc	VOIX
;	Fw	;
sans	S	SANS
doute	Nc	DOUTE
c'	Pd	CE
est	Vuc	ÊTRE
lui	Pp	IL
-même	Vvc	-même
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
,	Fw	,
qui	Pr	QUI
vient	Vvc	VENIR
montrer	Vvn	MONTRER
à	S	À
quel	Dt	QUEL
point	Nc	POINT
il	Pp	IL
vous	Pp	VOUS
aime	Vvc	AIMER
;	Fw	;
Que	Vvc	Que
vous	Pp	VOUS
dussiez	Vvc	DEVOIR
,	Fw	,
Clorinde	Vvc	Clorinde
,	Fw	,
asservi	Ge	ASSERVIR
sous	S	SOUS
vos	Ds	VOTRE
lois	Nc	LOI
Connaître	Nc	Connaître
par	S	PAR
le	Da	LE
coeur	Nc	CUR
plutôt	Rg	PLUTÔT
que	Cs	QUE
par	S	PAR
la	Da	LE
voix	Nc	VOIX
.	Fs	.
L'	Da	LE
une	Pi	UN
me	Pp	JE
plaît	Vvc	PLAIRE
autant	Rg	AUTANT
comme	Cs	COMME
j'	Pp	JE
estime	Vvc	ESTIMER
l'	Da	LE
autre	Pi	AUTRE
.	Fs	.
Également	Nc	Également
aussi	Rg	AUSSI
tous	Di	TOUT
deux	Nc	DEUX
me	Pp	JE
disent	Vvc	DIRE
vôtre	As#Ps	VÔTRE
.	Fs	.
L'	Da	LE
heure	Nc	HEURE|HURE
et	Cc	ET
la	Da	LE
liberté	Nc	LIBERTÉ
de	S	DE
vous	Pp	VOUS
parler	Vvn	PARLER
ici	Rg	ICI
Vous	Nc	Vous
disent	Vvc	DIRE
mieux	Rg	MIEUX
pour	S	POUR
moi	Pp	JE
mon	Ds	MON
amoureux	Ag	AMOUREUX
souci	Nc	SOUCI
.	Fs	.
Cette	Dd	CE
faveur	Nc	FAVEUR
est	Vuc	ÊTRE
grande	Ag	GRAND
,	Fw	,
et	Cc	ET
je	Pp	JE
suis	Vuc	ÊTRE
sur	S	SUR
la	Da	LE
place	Nc	PLACE|PLACÉ
Moins	Vvc	Moins
pour	S	POUR
la	Pp	IL
recevoir	Vvn	RECEVOIR
qu'	Cs	QUE
afin	S	AFIN
d'	S	DE
en	Pp	EN
rendre	Vvn	RENDRE
grâce	Nc	GRÂCE
.	Fs	.
Donnez	Vvc	DONNER
dans	S	DANS
l'	Da	LE
entretien	Nc	ENTRETIEN
quelque	Di	QUELQUE
chose	Nc	CHOSE
à	S	À
mes	Ds	MON
yeux	Nc	OEIL|YEUX
;	Fw	;
Montez	Vvc	MONTER
un	Dn	UN
peu	Rg	PEU
plus	Rg	PLUS
haut	Ag	HAUT
,	Fw	,
et	Cc	ET
je	Pp	JE
vous	Pp	VOUS
verrai	Vvc	VOIR
mieux	Rg	MIEUX
.	Fs	.
Il	Pp	IL
monte	Vvc	MONTER
sur	S	SUR
un	Dn	UN
perron	Nc	PERRON
pour	S	POUR
atteindre	Vvn	ATTEINDRE
jusqu'	S	JUSQUE
à	S	À
la	Da	LE
fenêtre	Nc	FENÊTRE
.	Fs	.
Le	Da	LE
voilà	I	VOILÀ
;	Fw	;
je	Pp	JE
vous	Pp	VOUS
laisse	Vvc	LAISSER
.	Fs	.
Il	Pp	IL
s'	Pp	SE
en	Pp	EN
va	Vvc	ALLER
.	Fs	.
Irai	Vvc	ALLER
-je	Nc	-je
sans	S	SANS
escorte	Nc	ESCORTE
?	Fs	?
Et	Cc	ET
quoi	Pt	QUE|QUOI
?	Fs	?
Si	Rg	SI
Clarimand	Ag	Clarimand
ne	Rp	NE
m'	Pp	JE
ouvrait	Vvc	OUVRER|OUVRIR
point	Rg	POINT
la	Da	LE
porte	Nc	PORTE|PORTÉ
?	Fs	?
Tout	Pi	TOUT
maillé	Ge	MAILLER
que	Cs	QUE
je	Pp	JE
suis	Vuc	ÊTRE
,	Fw	,
pourrais	Vvc	POUVOIR
-je	Vvc	-je
soutenir	Vvn	SOUTENIR
?	Fs	?
Dieu	Nc	DIEU
!	Fs	!
Qu'	Cs	QUE
il	Pp	IL
m'	Pp	JE
obligerait	Vvc	OBLIGER
déjà	Rg	DÉJÀ
de	S	DE
revenir	Vvn	REVENIR
!	Fs	!
Ah	I	AH
!	Fs	!
Que	Cs	QUE
j'	Pp	JE
entre	Vvc	ENTRER
à	S	À
regret	Nc	REGRET
dedans	Rg	DEDANS
cette	Dd	CE
carrière	Nc	CARRIÈRE
!	Fs	!
Je	Pp	JE
n'	Rp	NE
ose	Vvc	OSER
aller	Vvn	ALLER
avant	Rg	AVANT
,	Fw	,
ni	Cc	NI
tirer	Vvn	TIRER
en	S	EN
arrière	Ag	ARRIÈRE
.	Fs	.
Il	Pp	IL
fit	Vvc	FAIRE
mille	Nc	MILLE
actions	Nc	ACTION
de	S	DE
Poltron	Nc	POLTRON
,	Fw	,
tantôt	Rg	TANTÔT
en	S	EN
s'	Pp	SE
avançant	Ga	AVANCER
,	Fw	,
et	Cc	ET
tantôt	Rg	TANTÔT
reculant	Ga	RECULER
,	Fw	,
pour	S	POUR
donner	Vvn	DONNER
le	Da	LE
temps	Nc	TEMPS
aux	S+Da	À+LES
autres	Pi	AUTRE
de	S	DE
parler	Vvn	PARLER
.	Fs	.
L'	Da	LE
excès	Nc	EXCÈS
de	S	DE
mes	Ds	MON
faveurs	Nc	FAVEUR
vous	Pp	VOUS
en	Pp	EN
fait	Vvc	FAIRE
abuser	Vvn	ABUSER
.	Fs	.
J'	Pp	JE
imite	Vvc	IMITER
ce	Dd	CE
rayon	Nc	RAYON
qui	Pr	QUI
semble	Vvc	SEMBLER
vous	Pp	VOUS
baiser	Vvn	BAISER
.	Fs	.
Comme	Cs	COMME
lui	Pp	IL
vous	Pp	VOUS
viendrez	Vvc	VENIR
dedans	Rg	DEDANS
ma	Ds	MON
chambre	Nc	CHAMBRE
encore	Rg	ENCORE
?	Fs	?
Oui	Rg	OUI
,	Fw	,
porté	Ge	PORTER
du	S+Da	DE+LE
désir	Nc	DÉSIR
vers	S	VERS
l'	Da	LE
objet	Nc	OBJET
que	Pr	QUE
j'	Pp	JE
adore	Vvc	ADORER
;	Fw	;
Mais	Vvc	Mais
les	Da	LE
ailes	Ag	AILÉ
manquant	Nc	MANQUANT
,	Fw	,
je	Pp	JE
me	Pp	JE
sens	Vvc	SENTIR
arrêté	Ge	ARRÊTER
;	Fw	;
J'	Vvc	J'
ai	Vuc	AVOIR
bien	Rg	BIEN
assez	Rg	ASSEZ
de	S	DE
feux	Nc	FEU|FEUX
,	Fw	,
non	Rg	NON
de	S	DE
légèreté	Nc	LÉGÈRETÉ
.	Fs	.
Que	Pt	QUE
cherche	Vvc	CHERCHER
votre	Ds	VOTRE
main	Nc	MAIN
dessus	S	DESSUS
mon	Ds	MON
sein	Nc	SEIN
timide	Ag	TIMIDE
?	Fs	?
Mauvais	Ag	MAUVAIS
,	Fw	,
ce	Dd	CE
bracelet	Nc	BRACELET
lui	Pp	IL
servira	Vvc	SERVIR
de	S	DE
bride	Nc	BRIDE
.	Fs	.
Tandis	Vvc	Tandis
qu'	Cs	QUE
elle	Pp	IL
lui	Pp	IL
met	Vvc	METTRE
ce	Dd	CE
bracelet	Nc	BRACELET
au	S+Da	À+LE
bras	Nc	BRAS
,	Fw	,
elle	Pp	IL
donne	Vvc	DONNER
le	Da	LE
temps	Nc	TEMPS
à	S	À
Lyzante	Ga	Lyzante
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
trop	Rg	TROP
trembler	Vvn	TREMBLER
enfin	Rg	ENFIN
;	Fw	;
sus	Rg	SUS
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
commencer	Vvn	COMMENCER
:	Fw	:
Mon	Ds	MON
coeur	Nc	CUR
retient	Vvc	RETENIR
mon	Ds	MON
pied	Nc	PIED
,	Fw	,
quand	Cs	QUAND
je	Pp	JE
veux	Vvc	VOULOIR
l'	Pp	IL
avancer	Vvn	AVANCER
.	Fs	.
Crions	Vvc	CRIER
donc	Rg	DONC
:	Fw	:
Criant	Ga	CRIER
tout	Di	TOUT
bas	Ag	BAS
.	Fs	.
Aux	S+Da	À+LES
voleurs	Nc	VOLEUR
:	Fw	:
c'	Pd	CE
est	Vuc	ÊTRE
trop	Rg	TROP
bas	Ag	BAS
;	Fw	;
et	Cc	ET
la	Da	LE
crainte	Nc	CRAINTE
,	Fw	,
Qui	Vvc	Qui
me	Pp	JE
glace	Vvc	GLACER
le	Da	LE
sang	Nc	SANG
,	Fw	,
tient	Vvc	TENIR
ma	Ds	MON
voix	Nc	VOIX
en	S	EN
contrainte	Nc	CONTRAINTE
:	Fw	:
Ah	I	AH
!	Fs	!
...	Fs	...
Je	Vvc	Je
n'	Rp	NE
ose	Vvc	OSER
:	Fw	:
il	Pp	IL
le	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
.	Fs	.
Puis	Vvc	POUVOIR
relevant	Ga	RELEVER
la	Da	LE
voix	Nc	VOIX
.	Fs	.
Ah	I	AH
!	Fs	!
Traitres	Nc	TRAÎTRE
,	Fw	,
fuyez	Vvc	FUIR
-vous	Nc	-vous
?	Fs	?
Croiriez	Vvc	CROIRE
-vous	Nc	-vous
éviter	Vvn	ÉVITER
et	Cc	ET
Lyzante	Ga	Lyzante
et	Cc	ET
ses	Ds	SON
coups	Nc	COUP
?	Fs	?
À	Vvc	À
moi	Pp	JE
;	Fw	;
tournez	Vvc	TOURNER
ici	Rg	ICI
.	Fs	.
L'	Pp	IL
alarmez	Vvc	ALARMER
est	Vuc	ÊTRE
dans	S	DANS
la	Da	LE
rue	Nc	RUE
;	Fw	;
*	Vvc	*
*	Ag	*
*	Nc	*
Sauvez	Vvc	SAUVER
-vous	Nc	-vous
.	Fs	.
Que	Cs	QUE
j'	Pp	JE
ai	Vuc	AVOIR
peur	Nc	PEUR
!	Fs	!
Mais	Cc	MAIS
pourtant	Rg	POURTANT
crions	Vvc	CRIER
(	Fw	(
Tue	Vvc	TUER
;	Fw	;
)	Fw	)
Ah	Vvc	Ah
!	Fs	!
J'	Pp	JE
en	Pp	EN
tiens	Vvc	TENIR
déjà	Rg	DÉJÀ
l'	Da	LE
un	Pi	UN
.	Fs	.
Lyzante	Ga	Lyzante
,	Fw	,
où	Pr	OÙ
va	Vvc	ALLER
ce	Dd	CE
bruit	Nc	BRUIT
?	Fs	?
Que	Pt	QUE
veux	Vvc	VOULOIR
-tu	Vvn	-tu
?	Fs	?
T'	Pp	TU
envoyer	Vvn	ENVOYER
en	S	EN
l'	Da	LE
éternelle	Ag	ÉTERNEL
nuit	Nc	NUIT
;	Fw	;
Assassin	Nc	ASSASSIN
,	Fw	,
tu	Pp	TU
mourras	Vvc	MOURIR
.	Fs	.
Ce	Dd	CE
fou	Ag	FOU
passe	Vvc	PASSER
à	S	À
l'	Da	LE
outrage	Nc	OUTRAGE
.	Fs	.
Vient-il	Vvc	Vient-il
?	Fs	?
S'	Cs	SI
il	Pp	IL
n'	Rp	NE
ouvre	Vvc	OUVRER|OUVRIR
tôt	Rg	TÔT
,	Fw	,
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
plus	Rg	PLUS
de	S	DE
courage	Nc	COURAGE
.	Fs	.
Courage	Nc	COURAGE
.	Fs	.
Ô	Vvc	Ô
doux	Ag	DOUX
Écho	Nc	Écho
!	Fs	!
Qu'	Cs	QUE
il	Pp	IL
ne	Rp	NE
puisse	Vvc	POUVOIR
échapper	Vvn	ÉCHAPPER
.	Fs	.
Loin	Rg	LOIN
de	S	DE
me	Pp	JE
secourir	Vvn	SECOURIR
donc	Rg	DONC
il	Pp	IL
me	Pp	JE
vient	Vvc	VENIR
frapper	Vvn	FRAPPER
?	Fs	?
Traître	Nc	Traître
,	Fw	,
au	S+Da	À+LE
moins	Nc	MOINS
au	S+Da	À+LE
besoin	Nc	BESOIN
je	Pp	JE
saurai	Vvc	SAURER|SAVOIR
faire	Vvn	FAIRE
gille	Nc	GILLE
.	Fs	.
Recevez	Vvc	RECEVOIR
son	Ds	SON
épée	Nc	ÉPÉE
:	Fw	:
et	Cc	ET
ce	Dd	CE
lieu	Nc	LIEU
pour	S	POUR
Asile	Nc	ASILE
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
m'	Pp	JE
obliger	Vvn	OBLIGER
au	S+Da	À+LE
double	Nc	DOUBLE|DOUBLÉ
.	Fs	.
Avancez	Vvc	AVANCER
-vous	Nc	-vous
;	Fw	;
entrons	Vvc	ENTRER
:	Fw	:
Bas	Rg	BAS
.	Fs	.
Que	Cs	QUE
j'	Pp	JE
ai	Vuc	AVOIR
bien	Rg	BIEN
partagé	Ge	PARTAGER
la	Da	LE
peur	Nc	PEUR
à	S	À
deux	Nc	DEUX
poltrons	Ag	POLTRON
!	Fs	!
Pourrait	Vvc	POUVOIR
-on	Nc	-on
discerner	Vvn	DISCERNER
cette	Dd	CE
épée	Nc	ÉPÉE
à	S	À
la	Da	LE
Lune	Nc	LUNE
?	Fs	?
On	Pp	ON
dirait	Vvc	DIRE
que	Cs	QUE
le	Pp	IL
Ciel	Vvc	Ciel
éclaire	Nc	ÉCLAIRE
à	S	À
ma	Ds	MON
fortune	Nc	FORTUNE
;	Fw	;
Les	Vvc	Les
Astres	Vvc	Astres
,	Fw	,
pour	S	POUR
montrer	Vvn	MONTRER
la	Da	LE
gloire	Nc	GLOIRE
qui	Pr	QUI
me	Pp	JE
suit	Vvc	SUIVRE
Me	Nc	Me
font	Vvc	FAIRE
un	Dn	UN
second	Nc	SECOND
tour	Nc	TOUR
au	S+Da	À+LE
milieu	Nc	MILIEU
de	S	DE
la	Da	LE
nuit	Nc	NUIT
:	Fw	:
Toutefois	Rg	TOUTEFOIS
la	Da	LE
clarté	Nc	CLARTÉ
m'	Pp	JE
est	Vuc	ÊTRE
ici	Rg	ICI
dangereuse	Ag	DANGEREUX
,	Fw	,
Le	Vvc	Le
trop	Rg	TROP
de	S	DE
jour	Nc	JOUR
rendrait	Vvc	RENDRE
ma	Ds	MON
fourbe	Ag	FOURBE
moins	Nc	MOINS
heureuse	Ag	HEUREUX
:	Fw	:
Pour	S	POUR
tromper	Vvn	TROMPER
un	Dn	UN
Brutal	Nc	BRUTAL
,	Fw	,
mon	Ds	MON
jeu	Nc	JEU
le	Da	LE
plus	Rg	PLUS
certain	Ag	CERTAIN
Lui	Nc	Lui
met	Vvc	METTRE
,	Fw	,
au	S+Da	À+LE
lieu	Nc	LIEU
d'	S	DE
épée	Nc	ÉPÉE
,	Fw	,
un	Dn	UN
fleuret	Nc	FLEURET
en	S	EN
la	Da	LE
main	Nc	MAIN
;	Fw	;
Ce	Vvc	Ce
fer	Nc	FER
est	Vuc	ÊTRE
sans	S	SANS
tranchant	Ga	TRANCHER
,	Fw	,
sa	Ds	SON
pointe	Nc	POINTE|POINTÉ
est	Vuc	ÊTRE
rabattue	Ge	RABATTRE
,	Fw	,
Je	Vvc	Je
pardonne	Vvc	PARDONNER
ma	Ds	MON
mort	Nc	MORT
à	S	À
quiconque	Pi	QUICONQUE
m'	Pp	JE
en	Pp	EN
tue	Vvc	TUER
;	Fw	;
Fût-il	Vvc	Fût-il
Gladiateur	Nc	GLADIATEUR
,	Fw	,
et	Cc	ET
le	Pp	IL
Roi	Vvc	Roi
des	Dn	UN
Filous	Nc	FILOU
,	Fw	,
Je	Vvc	Je
le	Pp	IL
vais	Vvc	ALLER
bien	Rg	BIEN
frotter	Vvn	FROTTER
de	S	DE
sa	Ds	SON
lame	Nc	LAME|LAMÉ
aux	S+Da	À+LES
vieux	Ag	VIEUX
loups	Nc	LOUP
Je	Vvc	Je
l'	Pp	IL
entends	Vvc	ENTENDRE
:	Fw	:
choisissons	Vvc	CHOISIR
la	Da	LE
meilleure	Ag	MEILLEUR
posture	Nc	POSTURE
.	Fs	.
*	Vvc	*
*	Nc	*
*	Vvc	*
*	Ag	*
Il	Nc	Il
n'	Rp	NE
aura	Vuc	AVOIR
pas	Rg	PAS
osé	Ge	OSER
tenter	Vvn	TENTER
cette	Dd	CE
aventure	Nc	AVENTURE
;	Fw	;
Clarimand	Nc	Clarimand
m'	Pp	JE
aura	Vuc	AVOIR
fait	Ge	FAIRE
le	Da	LE
chercher	Vvn	CHERCHER
à	S	À
crédit	Nc	CRÉDIT
;	Fw	;
Son	Nc	SON
humeur	Nc	HUMEUR
m'	Pp	JE
en	Pp	EN
assure	Vvc	ASSURER
,	Fw	,
et	Cc	ET
le	Da	LE
coeur	Nc	CUR
me	Pp	JE
le	Pp	IL
dit	Vvc	DIRE
.	Fs	.
Hop	I	HOP
!	Fs	!
Féa	Vvc	Féa
!	Fs	!
Toutefois	Rg	TOUTEFOIS
je	Pp	JE
le	Pp	IL
vois	Vvc	ALLER|VOIR
qui	Pr	QUI
m'	Pp	JE
appelle	Vvc	APPELER
,	Fw	,
Et	Vvc	Et
qui	Pr	QUI
se	Pp	IL
tient	Vvc	TENIR
déjà	Rg	DÉJÀ
sur	S	SUR
sa	Ds	SON
garde	Nc	GARDE
mortelle	Ag	MORTEL
:	Fw	:
Me	Pp	JE
voici	S	VOICI
,	Fw	,
Compagnon	Nc	COMPAGNON
;	Fw	;
à	S	À
l'	Da	LE
approche	Nc	APPROCHE
.	Fs	.
Tout	Di	TOUT
doux	Ag	DOUX
!	Fs	!
Il	Pp	IL
se	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
battre	Vvn	BATTRE
en	S	EN
forme	Nc	FORME
,	Fw	,
Ami	Nc	AMI
,	Fw	,
visitons-nous	Vvc	visitons-nous
.	Fs	.
Je	Pp	JE
n'	Rp	NE
