Pendant	S	PENDANT
;	Fw	;
J'	Vvc	J'
ai	Vuc	AVOIR
des	Dn	UN
raisons	Nc	RAISON
.	Fs	.
Je	Pp	JE
tremble	Vvc	TREMBLER
.	Fs	.
Ah	I	AH
!	Fs	!
La	Da	LE
triste	Ag	TRISTE
aventure	Nc	AVENTURE
!	Fs	!
Dissimulons	Vvc	DISSIMULER
encor	Nc	encor
.	Fs	.
Nérine	Vvc	Nérine
sort	Nc	SORT
.	Fs	.
J'	Pp	JE
arrive	Vvc	ARRIVER
dans	S	DANS
l'	Da	LE
instant	Nc	INSTANT
,	Fw	,
Madame	Nc	MADAME
.	Fs	.
L'	Da	LE
autre	Ag	AUTRE
jour	Nc	JOUR
je	Pp	JE
vous	Pp	VOUS
dis	Vvc	DIRE
en	S	EN
partant	Ga	PARTIR
Que	Vvc	Que
je	Pp	JE
ne	Rp	NE
reviendrais	Vvc	REVENIR
pas	Rg	PAS
sitôt	Rg	SITÔT
;	Fw	;
mais	Cc	MAIS
je	Pp	JE
pense	Vvc	PENSER
Que	Vvc	Que
vous	Pp	VOUS
me	Pp	JE
saurez	Vvc	SAURER|SAVOIR
gré	Nc	GRÉ
de	S	DE
mon	Ds	MON
impatience	Nc	IMPATIENCE
.	Fs	.
Mais	Cc	MAIS
...	Fw	...
Je	Vvc	Je
vois	Vvc	ALLER|VOIR
dans	S	DANS
votre	Ds	VOTRE
air	Nc	AIR
un	Dn	UN
certain	Ag	CERTAIN
embarras	Nc	EMBARRA|EMBARRAS
,	Fw	,
Même	Vvc	Même
un	Dn	UN
trouble	Nc	TROUBLE
...	Fs	...
aujourd'hui	Rg	AUJOURD'HUI
je	Pp	JE
ne	Rp	NE
vous	Pp	VOUS
trouve	Vvc	TROUVER
pas	Rg	PAS
La	Ag	La
gaieté	Nc	GAIETÉ
que	Cs	QUE
toujours	Rg	TOUJOURS
mon	Ds	MON
abord	Nc	ABORD
vous	Pp	VOUS
inspire	Vvc	INSPIRER
;	Fw	;
Je	Vvc	Je
ne	Rp	NE
vous	Pp	VOUS
prierai	Vvc	PRIER
point	Rg	POINT
cependant	Rg	CEPENDANT
de	S	DE
me	Pp	JE
dire	Vvn	DIRE
Ce	Nc	Ce
qui	Pr	QUI
se	Pp	IL
passe	Vvc	PASSER
en	S	EN
vous	Pp	VOUS
.	Fs	.
Nous	Pp	NOUS
nous	Pp	NOUS
sommes	Vuc	ÊTRE
promis	Ge	PROMETTRE
D'	Vvc	D'
être	Vun	ÊTRE
en	S	EN
nous	Pp	NOUS
mariant	Ga	MARIER
moins	Rg	MOINS
mariés	Vvc	MARRER
,	Fw	,
qu'	Cs	QUE
amis	Nc	AMI
.	Fs	.
J'	Pp	JE
aime	Vvc	AIMER
ma	Ds	MON
liberté	Nc	LIBERTÉ
,	Fw	,
vous	Pp	VOUS
,	Fw	,
vous	Pp	VOUS
aimez	Vvc	AIMER
la	Da	LE
vôtre	As#Ps	VÔTRE
,	Fw	,
Ainsi	Vvc	Ainsi
ne	Rp	NE
nous	Pp	NOUS
rendons	Vvc	RENDRE
nul	Pi	NUL
compte	Vvc	COMPTER
l'	Da	LE
un	Pi	UN
à	S	À
l'	Da	LE
autre	Pi	AUTRE
Ni	Vvc	Ni
de	S	DE
nos	Ds	NOTRE
sentiments	Nc	SENTIMENT
,	Fw	,
ni	Cc	NI
de	S	DE
nos	Ds	NOTRE
actions	Nc	ACTION
.	Fs	.
Mais	Cc	MAIS
je	Pp	JE
vois	Vvc	ALLER|VOIR
le	Da	LE
sujet	Nc	SUJET
de	S	DE
vos	Ds	VOTRE
distractions	Nc	DISTRACTION
,	Fw	,
Vous	Nc	Vous
savez	Vvc	SAVOIR
que	Cs	QUE
je	Pp	JE
suis	Vuc	ÊTRE
haï	Ge	HAÏR
de	S	DE
votre	Ds	VOTRE
frère	Nc	FRÈRE
,	Fw	,
Ma	Vvc	Ma
présence	Nc	PRÉSENCE
pourrait	Vvc	POUVOIR
ranimer	Vvn	RANIMER
sa	Ds	SON
colère	Nc	COLÈRE
,	Fw	,
Vous	Nc	Vous
voulez	Vvc	VOULOIR
l'	Pp	IL
adoucir	Vvn	ADOUCIR
;	Fw	;
je	Pp	JE
ne	Rp	NE
me	Pp	JE
trompe	Vvc	TROMPER
pas	Rg	PAS
,	Fw	,
Sans	Vvc	Sans
doute	Vvc	DOUTER
cela	Pd	CELA
seul	Ag	SEUL
fait	Vvc	FAIRE
tout	Di	TOUT
votre	Ds	VOTRE
embarras	Nc	EMBARRA|EMBARRAS
?	Fs	?
Justement	Rg	JUSTEMENT
!	Fs	!
Vous	Pp	VOUS
craignez	Vvc	CRAINDRE
qu'	Cs	QUE
il	Pp	IL
ne	Rp	NE
nous	Pp	NOUS
voie	Vvc	ALLER|VOIR
ensemble	Rg	ENSEMBLE
.	Fs	.
Oui	Rg	OUI
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
de	S	DE
cette	Dd	CE
peur	Nc	PEUR
seulement	Rg	SEULEMENT
que	Cs	QUE
je	Pp	JE
tremble	Vvc	TREMBLER
.	Fs	.
Oh	I	OH
!	Fs	!
Rassurez	Vvc	RASSURER
-vous	Nc	-vous
donc	Rg	DONC
,	Fw	,
ailleurs	Rg	AILLEURS
je	Pp	JE
logerai	Vvc	LOGER
.	Fs	.
La	Da	LE
prudence	Nc	PRUDENCE
le	Pp	IL
veut	Vvc	VOULOIR
.	Fs	.
Je	Pp	JE
ne	Rp	NE
vous	Pp	VOUS
reverrai	Vvc	REVOIR
Que	Vvc	Que
quand	Cs	QUAND
vous	Pp	VOUS
aurez	Vuc	AVOIR
fait	Ge	FAIRE
l'	Da	LE
affaire	Nc	AFFAIRE|AFFAIRÉ
essentielle	Ag	ESSENTIEL
.	Fs	.
Oui	Rg	OUI
,	Fw	,
l'	Da	LE
accommodement	Nc	ACCOMMODEMENT
.	Fs	.
Quand	Cs	QUAND
j'	Pp	JE
en	Pp	EN
aurai	Vuc	AVOIR
nouvelle	Ag	NOUVEAU
,	Fw	,
Je	Vvc	Je
viendrai	Vvc	VENIR
.	Fs	.
Nous	Pp	NOUS
n'	Rp	NE
avons	Vuc	AVOIR
rien	Pi	RIEN
qui	Pr	QUI
presse	Vvc	PRESSER
entre	S	ENTRE
nous	Pp	NOUS
;	Fw	;
Pour	Nc	POUR
signer	Vvn	SIGNER
ce	Dd	CE
contrat	Nc	CONTRAT
nous	Pp	NOUS
avions	Vuc	AVOIR
rendez-vous	Nc	RENDEZ-VOUS
,	Fw	,
À	Nc	À
notre	Ds	NOTRE
aise	Nc	AISE
.	Fs	.
Ce	Dd	CE
point	Nc	POINT
ne	Rp	NE
se	Pp	IL
peut	Vvc	POUVOIR
trop	Rg	TROP
rabattre	Vvn	RABATTRE
,	Fw	,
Nous	Vvc	Nous
devons	Vvc	DEVOIR
dans	S	DANS
deux	Nc	DEUX
jours	Nc	JOUR|JOURS
signer	Vvn	SIGNER
,	Fw	,
prenons	Vvc	PRENDRE
en	S	EN
quatre	Nc	QUATRE
.	Fs	.
Sept	Nc	SEPT
ou	Cc	OU
huit	Nc	HUIT
.	Fs	.
Huit	Nc	HUIT
ou	Cc	OU
dix	Nc	DIX
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
bien	Rg	BIEN
quinze	Nc	QUINZE
jours	Nc	JOUR|JOURS
.	Fs	.
Il	Pp	IL
nous	Pp	NOUS
faut	Vvc	FAILLIR|FALLOIR
même	Rg	MÊME
plus	Rg	PLUS
,	Fw	,
et	Cc	ET
d'ailleurs	Nc	d'ailleurs
nos	Ds	NOTRE
amours	Nc	AMOUR
...	Fs	...
Oh	Nc	Oh
!	Fs	!
N'	Rp	NE
ont	Vuc	AVOIR
ni	Cc	NI
tant	Rg	TANT
d'	S	DE
ardeur	Nc	ARDEUR
,	Fw	,
ni	Cc	NI
tant	Rg	TANT
de	S	DE
violence	Nc	VIOLENCE
,	Fw	,
Qu'	Vvc	Qu'
un	Dn	UN
mois	Nc	MOI|MOIS
même	Ag	MÊME
nous	Pp	NOUS
fit	Vvc	FAIRE
maigrir	Vvn	MAIGRIR
d'	S	DE
impatience	Nc	IMPATIENCE
.	Fs	.
Vous	Pp	VOUS
plaisantez	Vvc	PLAISANTER
toujours	Rg	TOUJOURS
,	Fw	,
mais	Cc	MAIS
sérieusement	Rg	SÉRIEUSEMENT
:	Fw	:
Vous	Pp	VOUS
m'	Pp	JE
avez	Vuc	AVOIR
souvent	Rg	SOUVENT
dit	Ge	DIRE
,	Fw	,
et	Cc	ET
très	Rg	TRÈS
sincèrement	Rg	SINCÈREMENT
Que	Vvc	Que
vous	Pp	VOUS
ne	Rp	NE
promettiez	Vvc	PROMETTRE
à	S	À
ma	Ds	MON
vive	Ag	VIF
tendresse	Nc	TENDRESSE
Qu'	Vvc	Qu'
une	Dn	UN
bonne	Ag	BON
amitié	Nc	AMITIÉ
,	Fw	,
tout	Di	TOUT
le	Da	LE
reste	Nc	RESTE
est	Vuc	ÊTRE
faiblesse	Nc	FAIBLESSE
.	Fs	.
Oui	Rg	OUI
,	Fw	,
votre	Ds	VOTRE
coeur	Nc	CUR
pourrait	Vvc	POUVOIR
,	Fw	,
s'	Pp	SE
étant	Ga	ÊTRE
fortifié	Ge	FORTIFIER
,	Fw	,
Avoir	Vvc	Avoir
réduit	Vvc	RÉDUIRE
l'	Da	LE
amour	Nc	AMOUR
à	S	À
la	Da	LE
simple	Ag	SIMPLE
amitié	Nc	AMITIÉ
.	Fs	.
Mais	Cc	MAIS
cela	Pd	CELA
serait	Vuc	ÊTRE
juste	Ag	JUSTE
.	Fs	.
Oh	I	OH
!	Fs	!
Je	Pp	JE
suis	Vuc	ÊTRE
équitable	Ag	ÉQUITABLE
.	Fs	.
Moins	Rg	MOINS
d'	S	DE
amour	Nc	AMOUR
de	S	DE
ma	Ds	MON
part	Nc	PART
.	Fs	.
Rendra	Vvc	RENDRE
plus	Rg	PLUS
convenable	Ag	CONVENABLE
,	Fw	,
Plus	Vvc	PLAIRE
égale	Vvc	ÉGALER
entre	S	ENTRE
nous	Pp	NOUS
l'	Da	LE
union	Nc	UNION
.	Fs	.
L'	Da	LE
amitié	Nc	AMITIÉ
.	Fs	.
Et	Cc	ET
j'	Pp	JE
ai	Vuc	AVOIR
gagné	Ge	GAGNER
cela	Pd	CELA
sur	S	SUR
moi	Pp	JE
plus	Rg	PLUS
d'	S	DE
à	S	À
moitié	Nc	MOITIÉ
,	Fw	,
Pour	Nc	POUR
rendre	Vvn	RENDRE
plus	Rg	PLUS
aisé	Ag	AISÉ
le	Da	LE
noeud	Nc	NUD
qui	Pr	QUI
nous	Pp	NOUS
engage	Vvc	ENGAGER
.	Fs	.
En	S	EN
sorte	Nc	SORTE
,	Fw	,
Chevalier	Vvc	Chevalier
,	Fw	,
que	Cs	QUE
notre	Ds	NOTRE
mariage	Nc	MARIAGE
N'	Ag	N'
est	Vuc	ÊTRE
quasi	Rg	QUASI
qu'	Cs	QUE
un	Dn	UN
prétexte	Nc	PRÉTEXTE
à	S	À
se	Pp	IL
voir	Vvn	VOIR
librement	Rg	LIBREMENT
.	Fs	.
Et	Cc	ET
qui	Pr	QUI
ne	Rp	NE
nous	Pp	NOUS
oblige	Vvc	OBLIGER
à	S	À
rien	Pi	RIEN
précisément	Rg	PRÉCISÉMENT
.	Fs	.
Non	Rg	NON
,	Fw	,
car	Cc	CAR
au	S+Da	À+LE
fonds	Nc	FOND|FONDS
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
encor	Nc	encor
qu'	Cs	QUE
une	Dn	UN
promesse	Nc	PROMESSE
.	Fs	.
Promesse	Nc	PROMESSE
non	Rg	NON
signée	Ge	SIGNER
,	Fw	,
et	Cc	ET
même	Rg	MÊME
d'	S	DE
une	Dn	UN
espèce	Nc	ESPÈCE
...	Fs	...
Promesse	Nc	PROMESSE
libre	Ag	LIBRE
.	Fs	.
Libre	Ag	LIBRE
,	Fw	,
espèce	Nc	ESPÈCE
de	S	DE
projet	Nc	PROJET
.	Fs	.
Projet	Nc	PROJET
simple	Ag	SIMPLE
.	Fs	.
Oui	Rg	OUI
,	Fw	,
très	Rg	TRÈS
simple	Ag	SIMPLE
,	Fw	,
et	Cc	ET
de	S	DE
ceux	Pd	CELUI
que	Pr	QUE
l'	Pp	IL
on	Pp	ON
fait	Vvc	FAIRE
Presque	Ag	Presque
en	S	EN
l'	Da	LE
air	Nc	AIR
.	Fs	.
En	S	EN
l'	Da	LE
air	Nc	AIR
,	Fw	,
car	Cc	CAR
supposé	Ge	SUPPOSER
que	Cs	QUE
l'	Da	LE
un	Pi	UN
change	Vvc	CHANGER
...	Fs	...
L'	Vvc	L'
autre	Pi	AUTRE
n'	Rp	NE
est	Vuc	ÊTRE
point	Rg	POINT
en	S	EN
droit	Nc	DROIT
de	S	DE
le	Pp	IL
trouver	Vvn	TROUVER
étrange	Ag	ÉTRANGE
.	Fs	.
Ainsi	Rg	AINSI
soit	Vuc	ÊTRE
vous	Pp	VOUS
,	Fw	,
soit	Vuc	ÊTRE
moi	Pp	JE
...	Fs	...
Toute	Vvc	Toute
permission	Nc	PERMISSION
.	Fs	.
Çà	Nc	Çà
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
laisse	Vvc	LAISSER
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
de	S	DE
la	Da	LE
discrétion	Nc	DISCRÉTION
.	Fs	.
Vous	Pp	VOUS
êtes	Vuc	ÊTRE
,	Fw	,
j'	Pp	JE
en	Pp	EN
conviens	Vvc	CONVENIR
,	Fw	,
d'	S	DE
un	Dn	UN
charmant	Ag	CHARMANT
caractère	Nc	CARACTÈRE
.	Fs	.
Et	Cc	ET
commode	Ag	COMMODE
.	Fs	.
Allez	Vvc	ALLER
donc	Rg	DONC
terminer	Vvn	TERMINER
votre	Ds	VOTRE
affaire	Nc	AFFAIRE|AFFAIRÉ
,	Fw	,
De	Vvc	De
moi	Pp	JE
vous	Pp	VOUS
voilà	S	VOILÀ
libre	Ag	LIBRE
.	Fs	.
Allez	I	ALLEZ
embrassez	Nc	EMBRASSÉ
-moi	Vvc	-moi
.	Fs	.
Il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
soupçonneux	Ag	SOUPÇONNEUX
!	Fs	!
J'	Pp	JE
aime	Vvc	AIMER
la	Da	LE
bonne	Ag	BON
foi	Nc	FOI
;	Fw	;
Il	Vvc	Il
n'	Rp	NE
approfondit	Vvc	APPROFONDIR
rien	Pi	RIEN
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
homme	Nc	HOMME
adorable	Ag	ADORABLE
!	Fs	!
Il	Pp	IL
est	Vuc	ÊTRE
si	Rg	SI
bon	Ag	BON
!	Fs	!
Mais	Cc	MAIS
quoi	Pt	QUE|QUOI
!	Fs	!
Dorante	Ga	DORER
est	Vuc	ÊTRE
plus	Rg	PLUS
aimable	Ag	AIMABLE
,	Fw	,
Cela	Vvc	CELER
m'	Pp	JE
excuse	Vvc	EXCUSER
au	S+Da	À+LE
fond	Nc	FOND
changer	Vvn	CHANGER
n'	Rp	NE
est	Vuc	ÊTRE
point	Rg	POINT
trahir	Vvn	TRAHIR
,	Fw	,
Ce	Vvc	Ce
n'	Rp	NE
est	Vuc	ÊTRE
qu'	Rg	QUE
être	Vun	ÊTRE
inconstante	Ag	INCONSTANT
.	Fs	.
Ah	I	AH
!	Fs	!
Je	Pp	JE
viens	Vvc	VENIR
de	S	DE
haïr	Vvn	HAÏR
...	Fs	...
Eh	Nc	Eh
bien	Rg	BIEN
,	Fw	,
mon	Ds	MON
cher	Ag	CHER
!	Fs	!
Je	Pp	JE
viens	Vvc	VENIR
de	S	DE
haïr	Vvn	HAÏR
votre	Ds	VOTRE
frère	Nc	FRÈRE
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
presque	Rg	PRESQUE
autant	Rg	AUTANT
que	Cs	QUE
mon	Ds	MON
maître	Nc	MAÎTRE
peut	Vvc	POUVOIR
faire	Vvn	FAIRE
;	Fw	;
Je	Vvc	Je
l'	Pp	IL
ai	Vuc	AVOIR
vu	Ge	VOIR
là	Rg	LÀ
passer	Vvn	PASSER
,	Fw	,
il	Pp	IL
m'	Pp	JE
a	S	À
regarder	Vvn	REGARDER
noir	Ag	NOIR
.	Fs	.
Çà	Nc	Çà
,	Fw	,
madame	Nc	MADAME
,	Fw	,
allez	I	ALLEZ
-vous	Nc	-vous
délivrer	Vvn	DÉLIVRER
ce	Dd	CE
pouvoir	Nc	POUVOIR
,	Fw	,
Et	Vvc	Et
donner	Vvn	DONNER
en	S	EN
secret	Nc	SECRET
votre	Ds	VOTRE
nièce	Nc	NIÈCE
à	S	À
mon	Ds	MON
maître	Nc	MAÎTRE
?	Fs	?
Cette	Dd	CE
donation	Nc	DONATION
est	Vuc	ÊTRE
faite	Ge	FAIRE
?	Fs	?
Elle	Pp	IL
va	Vvc	ALLER
l'	Pp	IL
être	Vun	ÊTRE
.	Fs	.
Je	Pp	JE
contente	Vvc	CONTENTER
par	S	PAR
là	Rg	LÀ
ma	Ds	MON
haine	Nc	HAINE
et	Cc	ET
mon	Ds	MON
amour	Nc	AMOUR
;	Fw	;
Ma	Vvc	Ma
haine	Nc	HAINE
,	Fw	,
en	S	EN
la	Pp	IL
masquant	Ga	MASQUER
,	Fw	,
en	S	EN
prenant	Ga	PRENDRE
le	Da	LE
grand	Ag	GRAND
tour	Nc	TOUR
;	Fw	;
Car	Nc	CAR
j'	Pp	JE
oblige	Vvc	OBLIGER
ton	Ds	TON
maître	Nc	MAÎTRE
à	S	À
bien	Rg	BIEN
plaider	Vvn	PLAIDER
mon	Ds	MON
frère	Nc	FRÈRE
:	Fw	:
Je	Pp	JE
lui	Pp	IL
cède	Vvc	CÉDER
un	Dn	UN
procès	Nc	PROCÈS
,	Fw	,
mais	Cc	MAIS
un	Dn	UN
homme	Nc	HOMME
d'	S	DE
affaire	Nc	AFFAIRE|AFFAIRÉ
M'	Ag	M'
a	Vuc	AVOIR
dit	Ge	DIRE
qu'	Cs	QUE
il	Pp	IL
ne	Rp	NE
peut	Vvc	POUVOIR
pas	Rg	PAS
durer	Vvn	DURER
plus	Rg	PLUS
de	S	DE
dix	Nc	DIX
ans	Nc	AN
Ce	Vvc	Ce
procès	Nc	PROCÈS
que	Pr	QUE
je	Pp	JE
cède	Vvc	CÉDER
,	Fw	,
et	Cc	ET
c'	Pd	CE
est	Vuc	ÊTRE
bien	Rg	BIEN
peu	Rg	PEU
de	S	DE
temps	Nc	TEMPS
,	Fw	,
Pourra-t-il	Vvc	Pourra-t-il
en	S	EN
former	Vvn	FORMER
quelque	Di	QUELQUE
autre	Ag	AUTRE
.	Fs	.
Qui	Pt	QUI
?	Fs	?
Mon	Ds	MON
maître	Nc	MAÎTRE
!	Fs	!
Le	Da	LE
père	Nc	PÈRE
des	S+Da	DE+LE|DE+LES
procès	Nc	PROCÈS
n'	Rp	NE
en	Pp	EN
pourrait	Vvc	POUVOIR
faire	Vvn	FAIRE
naître	Vvn	NAÎTRE
?	Fs	?
Quand	Cs	QUAND
j'	Pp	JE
ai	Vuc	AVOIR
,	Fw	,
car	Cc	CAR
moi	Pp	JE
c'	Pd	CE
est	Vuc	ÊTRE
lui	Pp	IL
,	Fw	,
le	Da	LE
moindre	Ag	MOINDRE
échantillon	Nc	ÉCHANTILLON
Tenant	Ga	TENIR
le	Da	LE
bout	Nc	BOUT
du	S+Da	DE+LE
fil	Nc	FIL
du	S+Da	DE+LE
moindre	Ag	MOINDRE
procillon	Nc	procillon
,	Fw	,
Un	Vvc	Un
quartier	Nc	QUARTIER
de	S	DE
terrain	Nc	TERRAIN
dans	S	DANS
toute	Di	TOUT
une	Dn	UN
province	Nc	PROVINCE
,	Fw	,
Je	Vvc	Je
m'	Pp	JE
accrois	Vvc	ACCROÎTRE
,	Fw	,
je	Pp	JE
m'	Pp	JE
étends	Vvc	ÉTENDRE
,	Fw	,
j'	Pp	JE
anticipe	Vvc	ANTICIPER
,	Fw	,
j'	Pp	JE
évince	Vvc	ÉVINCER
,	Fw	,
J'	Vvc	J'
envahis	Ge	ENVAHIR
,	Fw	,
et	Cc	ET
le	Da	LE
tout	Pi	TOUT
avec	S	AVEC
formalité	Nc	FORMALITÉ
Procédure	Ag	Procédure
est	Vuc	ÊTRE
chez	S	CHEZ
nous	Pp	NOUS
la	Da	LE
règle	Nc	RÈGLE
d'	S	DE
équité	Nc	ÉQUITÉ
;	Fw	;
Sur	Nc	Sur
le	Da	LE
terrain	Nc	TERRAIN
des	S+Da	DE+LE|DE+LES
sots	Nc	SOT
j'	Pp	JE
arrondis	Vvc	ARRONDIR
l'	Da	LE
héritage	Nc	HÉRITAGE
Par	Nc	PAR
droit	Ag	DROIT
de	S	DE
bienséance	Nc	BIENSÉANCE
,	Fw	,
et	Cc	ET
droit	Rg	DROIT
de	S	DE
voisinage	Nc	VOISINAGE
.	Fs	.
En	Pp	EN
gagnant	Ga	GAGNER
par	S	PAR
justice	Nc	JUSTICE
,	Fw	,
on	Pp	ON
,	Fw	,
a	Vuc	AVOIR
rarement	Rg	RAREMENT
tort	Nc	TORT
;	Fw	;
Mais	Vvc	Mais
supposé	Ge	SUPPOSER
qu'	Cs	QUE
on	Pp	ON
l'	Pp	IL
eût	Vuc	AVOIR
,	Fw	,
tout	Pi	TOUT
est	Vuc	ÊTRE
sujet	Nc	SUJET
au	S+Da	À+LE
sort	Nc	SORT
,	Fw	,
Il	Vvc	Il
est	Vuc	ÊTRE
juste	Ag	JUSTE
qu'	Cs	QUE
on	Pp	ON
gagne	Vvc	GAGNER
une	Dn	UN
mauvaise	Ag	MAUVAIS
cause	Nc	CAUSE
,	Fw	,
Puisqu'à	Vvc	Puisqu'à
perdre	Vvn	PERDRE
la	Da	LE
bonne	Ag	BON
en	S	EN
plaidant	Ga	PLAIDER
on	Pp	ON
s'	Pp	SE
expose	Vvc	EXPOSER
.	Fs	.
Car	Cc	CAR
enfin	Rg	ENFIN
après	S	APRÈS
tout	Pi	TOUT
,	Fw	,
qui	Pr	QUI
sait	Vvc	SAVOIR
en	S	EN
certain	Ag	CERTAIN
cas	Nc	CAS
Si	Vvc	Si
la	Da	LE
terre	Nc	TERRE
d'	S	DE
autrui	Pi	AUTRUI
ne	Rp	NE
m'	Pp	JE
appartiendra	Vvc	APPARTENIR
pas	Rg	PAS
,	Fw	,
Par	Nc	PAR
quelque	Di	QUELQUE
nullité	Nc	NULLITÉ
,	Fw	,
vice	Nc	VICE
de	S	DE
procédure	Nc	PROCÉDURE
?	Fs	?
Pour	S	POUR
être	Vun	ÊTRE
à	S	À
mon	Ds	MON
profit	Nc	PROFIT
dans	S	DANS
une	Dn	UN
affaire	Nc	AFFAIRE|AFFAIRÉ
obscure	Ag	OBSCUR
,	Fw	,
Un	Vvc	Un
juge	Nc	JUGE
bien	Rg	BIEN
payé	Ge	PAYER
verra	Vvc	VOIR
plus	Rg	PLUS
clair	Ag	CLAIR
que	Cs	QUE
moi	Pp	JE
.	Fs	.
Ces	Dd	CE
maximes	Nc	MAXIME
me	Pp	JE
font	Vvc	FAIRE
aimer	Vvn	AIMER
ton	Ds	TON
maître	Nc	MAÎTRE
et	Cc	ET
toi	Pp	TU
:	Fw	:
Vous	Pp	VOUS
poursuivrez	Vvc	POURSUIVRE
mon	Ds	MON
frère	Nc	FRÈRE
,	Fw	,
et	Cc	ET
j'	Pp	JE
en	Pp	EN
rirai	Vvc	RALLER|RIRE
dans	S	DANS
l'	Da	LE
âme	Nc	ÂME
,	Fw	,
J'	Vvc	J'
en	Pp	EN
aurai	Vuc	AVOIR
le	Da	LE
plaisir	Nc	PLAISIR
sans	S	SANS
en	Pp	EN
avoir	Vun	AVOIR
le	Da	LE
blâme	Nc	BLÂME
.	Fs	.
En	Pp	EN
faisant	Ga	FAIRE
cette	Dd	CE
paix	Nc	PAIX
,	Fw	,
que	Cs	QUE
je	Pp	JE
me	Pp	JE
vengerai	Vvc	VENGER
!	Fs	!
Ce	Pd	CE
que	Pr	QUE
l'	Pp	IL
on	Pp	ON
exigeait	Vvc	EXIGER
,	Fw	,
je	Pp	JE
l'	Pp	IL
exécuterai	Vvc	EXÉCUTER
.	Fs	.
M'	Pp	JE
en	Pp	EN
voilà	S	VOILÀ
quitte	Vvc	QUITTER
,	Fw	,
enfin	Rg	ENFIN
je	Pp	JE
me	Pp	JE
réconcilie	Vvc	RÉCONCILIER
.	Fs	.
Se	Pp	IL
réconcilier	Vvn	RÉCONCILIER
,	Fw	,
veut	Vvc	VOULOIR
dire	Vvn	DIRE
en	Pp	EN
Normandie	Vvc	Normandie
,	Fw	,
Se	Vvc	Se
le	Pp	IL
donner	Vvn	DONNER
plus	Rg	PLUS
beau	Ag	BEAU
pour	S	POUR
vexer	Vvn	VEXER
l'	Da	LE
ennemi	Nc	ENNEMI
.	Fs	.
L'	Da	LE
arbitre	Nc	ARBITRE
avec	S	AVEC
mon	Ds	MON
frère	Nc	FRÈRE
au	S+Da	À+LE
reste	Nc	RESTE
aura	Vuc	AVOIR
fini	Ge	FINIR
,	Fw	,
Il	Vvc	Il
s'	Pp	SE
est	Vuc	ÊTRE
fait	Ge	FAIRE
fort	Rg	FORT
d'	S	DE
avoir	Vun	AVOIR
en	S	EN
blanc	Ag	BLANC
sa	Ds	SON
signature	Nc	SIGNATURE
.	Fs	.
À	Vvc	À
l'	Da	LE
arbitre	Nc	ARBITRE
allez	Vvc	ALLER
donc	Rg	DONC
livrer	Vvn	LIVRER
...	Fs	...
Je	Vvc	Je
vais	Vvc	ALLER
conclure	Vvn	CONCLURE
.	Fs	.
Avec	S	AVEC
un	Dn	UN
frère	Nc	FRÈRE
au	S+Da	À+LE
fond	Nc	FOND
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
bien	Rg	BIEN
vivre	Vvn	VIVRE
en	S	EN
paix	Nc	PAIX
.	Fs	.
En	Pp	EN
apercevant	Ga	APERCEVOIR
le	Da	LE
Comte	Nc	COMTE|COMTÉ
.	Fs	.
Mais	Cc	MAIS
à	S	À
condition	Nc	CONDITION
de	S	DE
ne	Rp	NE
le	Pp	IL
voir	Vvn	VOIR
jamais	Rg	JAMAIS
.	Fs	.
De	S	DE
ce	Pd	CE
qu'	Pr	QUE
elle	Pp	IL
me	Pp	JE
fuit	Vvc	FUIR
,	Fw	,
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
point	Rg	POINT
de	S	DE
colère	Nc	COLÈRE
,	Fw	,
Parce	Vvc	Parce
qu'	Cs	QUE
elle	Pp	IL
ne	Rp	NE
fait	Vvc	FAIRE
que	Cs	QUE
ce	Pd	CE
que	Pr	QUE
j'	Pp	JE
allais	Vvc	ALLER
faire	Vvn	FAIRE
.	Fs	.
Vous	Pp	VOUS
ne	Rp	NE
la	Pp	IL
fuyez	Vvc	FUIR
,	Fw	,
vous	Pp	VOUS
,	Fw	,
que	Cs	QUE
par	S	PAR
bonté	Nc	BONTÉ
de	S	DE
coeur	Nc	CUR
,	Fw	,
Parce	Vvc	Parce
que	Cs	QUE
vous	Pp	VOUS
verriez	Vvc	VOIR
sa	Ds	SON
haine	Nc	HAINE
avec	S	AVEC
douleur	Nc	DOULEUR
.	Fs	.
Mais	Cc	MAIS
elle	Pp	IL
!	Fs	!
Oh	I	OH
!	Fs	!
Elle	Pp	IL
hait	Vvc	HAÏR
votre	Ds	VOTRE
propre	Ag	PROPRE
personne	Nc	PERSONNE
.	Fs	.
Moi	Pp	JE
,	Fw	,
par	S	PAR
un	Dn	UN
bon	Ag	BON
motif	Nc	MOTIF
à	S	À
ton	Ds	TON
maître	Nc	MAÎTRE
