Tiens	Vvc	TENIR
après	S	APRÈS
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
de	S	DE
l'	Da	LE
amour	Nc	AMOUR
qui	Pr	QUI
se	Pp	IL
déclare	Vvc	DÉCLARER
;	Fw	;
d'	S	DE
où	Pr	OÙ
vient-il	Vvc	vient-il
?	Fs	?
Pourquoi	Rt	POURQUOI
vient-il	Vvc	vient-il
?	Fs	?
D'	S	DE
une	Dn	UN
petite	Ag	PETIT
fantaisie	Nc	FANTAISIE
magique	Ag	MAGIQUE
qui	Pr	QUI
prend	Vvc	PRENDRE
à	S	À
une	Dn	UN
femme	Nc	FEMME
;	Fw	;
et	Cc	ET
qui	Pr	QUI
plus	Rg	PLUS
est	Vuc	ÊTRE
,	Fw	,
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
sa	Ds	SON
faute	Nc	FAUTE
à	S	À
elle	Pp	IL
:	Fw	:
la	Da	LE
nature	Nc	NATURE
a	Vuc	AVOIR
mis	Ge	METTRE
du	S+Da	DE+LE
poison	Nc	POISON
pour	S	POUR
nous	Pp	NOUS
dans	S	DANS
toutes	Di	TOUT
ses	Ds	SON
idées	Nc	IDÉE
;	Fw	;
son	Ds	SON
esprit	Nc	ESPRIT
ne	Rp	NE
peut	Vvc	POUVOIR
se	Pp	IL
retourner	Vvn	RETOURNER
qu'	Cs	QUE
à	S	À
notre	Ds	NOTRE
dommage	Nc	DOMMAGE
,	Fw	,
sa	Ds	SON
vocation	Nc	VOCATION
est	Vuc	ÊTRE
de	S	DE
nous	Pp	NOUS
mettre	Vvn	METTRE
en	S	EN
démence	Nc	DÉMENCE
:	Fw	:
elle	Pp	IL
fait	Vvc	FAIRE
sa	Ds	SON
charge	Nc	CHARGE|CHARGÉ
involontairement	Rg	INVOLONTAIREMENT
.	Fs	.
Ah	I	AH
!	Fs	!
Que	Cs	QUE
je	Pp	JE
suis	Vuc	ÊTRE
heureux	Ag	HEUREUX
,	Fw	,
dans	S	DANS
cette	Dd	CE
occasion	Nc	OCCASION
,	Fw	,
d'	S	DE
être	Vun	ÊTRE
à	S	À
l'	Da	LE
abri	Nc	ABRI
de	S	DE
tous	Di	TOUT
ces	Dd	CE
périls	Nc	PÉRIL
!	Fs	!
Le	Da	LE
voilà	I	VOILÀ
,	Fw	,
ce	Dd	CE
billet	Nc	BILLET
insultant	Ag	INSULTANT
,	Fw	,
malhonnête	Ag	MALHONNÊTE
;	Fw	;
mais	Cc	MAIS
cette	Dd	CE
réflexion	Nc	RÉFLEXION
-là	Vvc	-là
me	Pp	JE
met	Vvc	METTRE
de	S	DE
mauvaise	Ag	MAUVAIS
humeur	Nc	HUMEUR
;	Fw	;
les	Da	LE
mauvais	Ag	MAUVAIS
procédés	Nc	PROCÉDÉ
m'	Pp	JE
ont	Vuc	AVOIR
toujours	Rg	TOUJOURS
déplu	Ge	DÉPLAIRE
,	Fw	,
et	Cc	ET
le	Da	LE
vôtre	As#Ps	VÔTRE
est	Vuc	ÊTRE
un	Pi	UN
des	S+Da	DE+LE|DE+LES
plus	Rg	PLUS
déplaisants	Ga	DÉPLAIRE
,	Fw	,
madame	Nc	MADAME
la	Da	LE
Comtesse	Nc	COMTE|COMTESSE
;	Fw	;
je	Pp	JE
suis	Vuc	ÊTRE
bien	Rg	BIEN
fâché	Ge	FÂCHER
de	S	DE
ne	Rp	NE
l'	Pp	IL
avoir	Vun	AVOIR
pas	Rg	PAS
rendu	Ge	RENDRE
à	S	À
Colombine	Nc	Colombine
.	Fs	.
Monsieur	Nc	MONSIEUR
,	Fw	,
ne	Rp	NE
me	Pp	JE
parlez	Vvc	PARLER
plus	Rg	PLUS
d'	S	DE
elle	Pp	IL
;	Fw	;
car	Cc	CAR
,	Fw	,
voyez	Vvc	VOIR
-vous	Nc	-vous
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
dans	S	DANS
mon	Ds	MON
esprit	Nc	ESPRIT
qu'	Pr	QUE
elle	Pp	IL
est	Vuc	ÊTRE
amoureuse	Ag	AMOUREUX
,	Fw	,
et	Cc	ET
j'	Pp	JE
enrage	Vvc	ENRAGER
.	Fs	.
Amoureuse	Ag	AMOUREUX
!	Fs	!
Elle	Pp	IL
amoureuse	Ag	AMOUREUX
?	Fs	?
Oui	Rg	OUI
,	Fw	,
je	Pp	JE
la	Pp	IL
voyais	Vvc	VOIR
tantôt	Rg	TANTÔT
qui	Pr	QUI
badinait	Vvc	BADINER
,	Fw	,
qui	Pr	QUI
ne	Rp	NE
savait	Vvc	SAVOIR
que	Rg	QUE
dire	Vvn	DIRE
;	Fw	;
elle	Pp	IL
tournait	Vvc	TOURNER
autour	Rg	AUTOUR
du	S+Da	DE+LE
pot	Nc	POT
,	Fw	,
je	Pp	JE
crois	Vvc	CROIRE|CROÎTRE
même	Rg	MÊME
qu'	Cs	QUE
elle	Pp	IL
a	Vuc	AVOIR
tapé	Ge	TAPER
du	S+Da	DE+LE
pied	Nc	PIED
;	Fw	;
tout	Di	TOUT
cela	Pd	CELA
est	Vuc	ÊTRE
signe	Ge	SIGNER
d'	S	DE
amour	Nc	AMOUR
,	Fw	,
tout	Di	TOUT
cela	Pd	CELA
mène	Vvc	MENER
un	Dn	UN
homme	Nc	HOMME
à	S	À
mal	Nc	MAL
.	Fs	.
Si	Cs	SI
je	Pp	JE
m'	Pp	JE
imaginais	Vvc	IMAGINER
que	Cs	QUE
ce	Pd	CE
que	Pr	QUE
tu	Pp	TU
dis	Vvc	DIRE
fût	Vuc	ÊTRE
vrai	Ag	VRAI
,	Fw	,
nous	Pp	NOUS
partirions	Vvc	PARTIR
tout	Rg	TOUT
à	S	À
l'	Da	LE
heure	Nc	HEURE|HURE
pour	S	POUR
Constantinople	Nc	Constantinople
.	Fs	.
Eh	I	EH
!	Fs	!
Mon	Ds	MON
maître	Nc	MAÎTRE
,	Fw	,
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
la	Da	LE
peine	Nc	PEINE
que	Pr	QUE
vous	Pp	VOUS
fassiez	Vvc	FAIRE
ce	Dd	CE
chemin	Nc	CHEMIN
-là	Vvc	-là
pour	S	POUR
moi	Pp	JE
;	Fw	;
je	Pp	JE
ne	Rp	NE
mérite	Vvc	MÉRITER
pas	Rg	PAS
cela	Pd	CELA
,	Fw	,
et	Cc	ET
il	Pp	IL
vaut	Vvc	VALOIR
mieux	Rg	MIEUX
que	Cs	QUE
j'	Pp	JE
aime	Vvc	AIMER
que	Cs	QUE
de	S	DE
vous	Pp	VOUS
coûter	Vvn	COÛTER
tant	Rg	TANT
de	S	DE
dépense	Nc	DÉPENSE
.	Fs	.
Plus	Rg	PLUS
j'	Pp	JE
y	Pp	Y
rêve	Vvc	RÊVER
,	Fw	,
et	Cc	ET
plus	Rg	PLUS
je	Pp	JE
vois	Vvc	ALLER|VOIR
qu'	Cs	QUE
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
que	Cs	QUE
tu	Pp	TU
sois	Vuc	ÊTRE
fou	Ag	FOU
pour	S	POUR
me	Pp	JE
dire	Vvn	DIRE
que	Cs	QUE
je	Pp	JE
lui	Pp	IL
plais	Vvc	PLAIRE
,	Fw	,
après	S	APRÈS
son	Ds	SON
billet	Nc	BILLET
et	Cc	ET
son	Ds	SON
procédé	Nc	PROCÉDÉ
.	Fs	.
Son	Ds	SON
billet	Nc	BILLET
!	Fs	!
De	S	DE
qui	Pr	QUI
parlez	Vvc	PARLER
-vous	Nc	-vous
?	Fs	?
D'	S	DE
elle	Pp	IL
.	Fs	.
Eh	I	EH
bien	Rg	BIEN
,	Fw	,
ce	Dd	CE
billet	Nc	BILLET
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
d'	S	DE
elle	Pp	IL
.	Fs	.
Il	Pp	IL
ne	Rp	NE
vient	Vvc	VENIR
pas	Rg	PAS
d'	S	DE
elle	Pp	IL
?	Fs	?
Pardi	Ge	Pardi
non	Rg	NON
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
de	S	DE
la	Da	LE
comtesse	Nc	COMTE|COMTESSE
.	Fs	.
Eh	I	EH
!	Fs	!
De	S	DE
qui	Pr	QUI
diantre	I	DIANTRE
me	Pp	JE
parles	Vvc	PARLER
-tu	Vvn	-tu
donc	Rg	DONC
,	Fw	,
butor	Nc	BUTOR
?	Fs	?
Moi	Pp	JE
?	Fs	?
De	S	DE
Colombine	Nc	Colombine
:	Fw	:
ce	Pd	CE
n'	Rp	NE
était	Vuc	ÊTRE
donc	Rg	DONC
pas	Rg	PAS
à	S	À
cause	Nc	CAUSE
d'	S	DE
elle	Pp	IL
que	Cs	QUE
vous	Pp	VOUS
vouliez	Vvc	VOULOIR
me	Pp	JE
mener	Vvn	MENER
à	S	À
Constantinople	Nc	Constantinople
?	Fs	?
Peste	Nc	PESTE
soit	Vuc	ÊTRE
de	S	DE
l'	Da	LE
animal	Ag	ANIMAL
,	Fw	,
avec	S	AVEC
son	Ds	SON
galimatias	Nc	GALIMATIAS
!	Fs	!
Je	Pp	JE
croyais	Vvc	CROIRE
que	Cs	QUE
c'	Pd	CE
était	Vuc	ÊTRE
pour	S	POUR
moi	Pp	JE
que	Cs	QUE
vous	Pp	VOUS
vouliez	Vvc	VOULOIR
voyager	Vvn	VOYAGER
.	Fs	.
Oh	I	OH
!	Fs	!
Qu'	Cs	QUE
il	Pp	IL
ne	Rp	NE
t'	Pp	TU
arrive	Vvc	ARRIVER
plus	Rg	PLUS
de	S	DE
faire	Vvn	FAIRE
de	S	DE
ces	Dd	CE
méprises	Nc	MÉPRISE
-là	Vvc	-là
;	Fw	;
car	Cc	CAR
j'	Pp	JE
étais	Vuc	ÊTRE
certain	Ag	CERTAIN
que	Cs	QUE
tu	Pp	TU
n'	Rp	NE
avais	Vuc	AVOIR
rien	Pi	RIEN
remarqué	Ge	REMARQUER
pour	S	POUR
moi	Pp	JE
dans	S	DANS
la	Da	LE
comtesse	Nc	COMTE|COMTESSE
.	Fs	.
Si	Rg	SI
fait	Ge	FAIRE
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
remarqué	Ge	REMARQUER
qu'	Cs	QUE
elle	Pp	IL
vous	Pp	VOUS
aimera	Vvc	AIMER
bientôt	Rg	BIENTÔT
.	Fs	.
Tu	Pp	TU
rêves	Vvc	RÊVER
.	Fs	.
Et	Cc	ET
je	Pp	JE
remarque	Vvc	REMARQUER
que	Cs	QUE
vous	Pp	VOUS
l'	Pp	IL
aimerez	Vvc	AIMER
aussi	Rg	AUSSI
.	Fs	.
Moi	Pp	JE
,	Fw	,
l'	Pp	IL
aimer	Vvn	AIMER
!	Fs	!
Moi	Pp	JE
,	Fw	,
l'	Pp	IL
aimer	Vvn	AIMER
!	Fs	!
Tiens	Vvc	TENIR
,	Fw	,
tu	Pp	TU
me	Pp	JE
feras	Vvc	FAIRE|FERRER
plaisir	Nc	PLAISIR
de	S	DE
savoir	Vvn	SAVOIR
adroitement	Rg	ADROITEMENT
de	S	DE
Colombine	Vvc	Colombine
les	Da	LE
dispositions	Nc	DISPOSITION
où	Pr	OÙ
elle	Pp	IL
se	Pp	IL
trouve	Vvc	TROUVER
;	Fw	;
car	Cc	CAR
je	Pp	JE
veux	Vvc	VOULOIR
savoir	Vvn	SAVOIR
à	S	À
quoi	Pr	QUE|QUOI
m'	Pp	JE
en	Pp	EN
tenir	Vvn	TENIR
:	Fw	:
et	Cc	ET
si	Rg	SI
,	Fw	,
contre	S	CONTRE
toute	Di	TOUT
apparence	Nc	APPARENCE
,	Fw	,
il	Pp	IL
se	Pp	IL
trouvait	Vvc	TROUVER
dans	S	DANS
son	Ds	SON
coeur	Nc	CUR
une	Dn	UN
ombre	Nc	OMBRE
de	S	DE
penchant	Ga	PENCHER
pour	S	POUR
moi	Pp	JE
,	Fw	,
vite	Rg	VITE
à	S	À
cheval	Nc	CHEVAL
:	Fw	:
je	Pp	JE
pars	Vvc	PARTIR
.	Fs	.
Bon	Ag	BON
!	Fs	!
Et	Cc	ET
vous	Pp	VOUS
partez	Vvc	PARTIR
demain	Rg	DEMAIN
pour	S	POUR
Paris	Nc	PARI
!	Fs	!
Qu'	Pt	QUE
est	Vuc	ÊTRE
-ce	Ge	-ce
qui	Pr	QUI
t'	Pp	TU
a	Vuc	AVOIR
dit	Ge	DIRE
cela	Pd	CELA
?	Fs	?
Vous	Pp	VOUS
il	Pp	IL
n'	Rp	NE
y	Pp	Y
a	Vuc	AVOIR
qu'	Rg	QUE
un	Dn	UN
moment	Nc	MOMENT
;	Fw	;
mais	Cc	MAIS
c'	Pd	CE
est	Vuc	ÊTRE
que	Cs	QUE
la	Da	LE
mémoire	Nc	MÉMOIRE
vous	Pp	VOUS
faille	Vvc	FAILLIR|FALLOIR
,	Fw	,
comme	Cs	COMME
à	S	À
moI	Vvc	moI
.	Fs	.
Voulez	Vvc	VOULOIR
-vous	Nc	-vous
que	Pr	QUE
je	Pp	JE
vous	Pp	VOUS
dise	Vvc	DIRE
,	Fw	,
il	Pp	IL
est	Vuc	ÊTRE
bien	Rg	BIEN
aisé	Ag	AISÉ
de	S	DE
voir	Vvn	VOIR
que	Cs	QUE
le	Da	LE
coeur	Nc	CUR
vous	Pp	VOUS
démange	Vvc	DÉMANGER
;	Fw	;
vous	Pp	VOUS
parlez	Vvc	PARLER
tout	Di	TOUT
seul	Ag	SEUL
,	Fw	,
vous	Pp	VOUS
faites	Vvc	FAIRE
des	Dn	UN
discours	Nc	DISCOURS
qui	Pr	QUI
ont	Vuc	AVOIR
dix	Nc	DIX
lieues	Nc	LIEUE
de	S	DE
long	Nc	LONG
;	Fw	;
vous	Pp	VOUS
voulez	Vvc	VOULOIR
vous	Pp	VOUS
en	S	EN
aller	Vvn	ALLER
en	S	EN
Turquie	Nc	Turquie
,	Fw	,
vous	Pp	VOUS
mettez	Vvc	METTRE
vos	Ds	VOTRE
bottes	Nc	BOTTE
,	Fw	,
vous	Pp	VOUS
les	Pp	ILS
ôtez	Vvc	ÔTER
,	Fw	,
vous	Pp	VOUS
partez	Vvc	PARTIR
,	Fw	,
vous	Pp	VOUS
restez	Vvc	RESTER
,	Fw	,
et	Cc	ET
puis	Vvc	POUVOIR
du	S+Da	DE+LE
noir	Nc	NOIR
,	Fw	,
et	Cc	ET
puis	Vvc	POUVOIR
du	S+Da	DE+LE
blanc	Ag	BLANC
.	Fs	.
Pardi	Ge	Pardi
,	Fw	,
quand	Cs	QUAND
on	Pp	ON
ne	Rp	NE
sait	Vvc	SAVOIR
ni	Cc	NI
ce	Pd	CE
qu'	Pr	QUE
on	Pp	ON
dit	Vvc	DIRE
ni	Cc	NI
ce	Pd	CE
qu'	Pr	QUE
on	Pp	ON
fait	Vvc	FAIRE
,	Fw	,
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
pour	S	POUR
des	Dn	UN
prunes	Nc	PRUNE
.	Fs	.
Et	Cc	ET
moi	Pp	JE
,	Fw	,
que	Pr	QUE
ferai	Vvc	FAIRE|FERRER
-je	Nc	-je
après	S	APRÈS
?	Fs	?
Quand	Cs	QUAND
je	Pp	JE
vois	Vvc	ALLER|VOIR
mon	Ds	MON
maître	Nc	MAÎTRE
qui	Pr	QUI
perd	Vvc	PERDRE
l'	Da	LE
esprit	Nc	ESPRIT
,	Fw	,
le	Da	LE
mien	Ps	MIEN
s'	Pp	SE
en	Pp	EN
va	Vvc	ALLER
de	S	DE
compagnie	Nc	COMPAGNIE
.	Fs	.
Je	Pp	JE
te	Pp	TU
dis	Vvc	DIRE
qu'	Cs	QUE
il	Pp	IL
ne	Rp	NE
me	Pp	JE
reste	Vvc	RESTER
plus	Rg	PLUS
qu'	Cs	QUE
une	Dn	UN
simple	Ag	SIMPLE
curiosité	Nc	CURIOSITÉ
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
de	S	DE
savoir	Vvn	SAVOIR
s'	Cs	SI
il	Pp	IL
ne	Rp	NE
se	Pp	IL
passerait	Vvc	PASSER
pas	Rg	PAS
quelque	Di	QUELQUE
chose	Nc	CHOSE
dans	S	DANS
le	Da	LE
coeur	Nc	CUR
de	S	DE
la	Da	LE
comtesse	Nc	COMTE|COMTESSE
,	Fw	,
et	Cc	ET
je	Pp	JE
donnerais	Vvc	DONNER
tout	Rg	TOUT
à	S	À
l'	Da	LE
heure	Nc	HEURE|HURE
cent	Nc	CENT
écus	Nc	ÉCU|ÉCUS
pour	S	POUR
avoir	Vun	AVOIR
soupçonné	Ge	SOUPÇONNER
juste	Ag	JUSTE
.	Fs	.
Tâchons	Vvc	Tâchons
de	S	DE
le	Pp	IL
savoir	Vvn	SAVOIR
.	Fs	.
Mais	Cc	MAIS
encore	Rg	ENCORE
une	Dn	UN
fois	Nc	FOI|FOIS
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
dis	Vvc	DIRE
que	Cs	QUE
Colombine	Vvc	Colombine
m'	Pp	JE
attrapera	Vvc	ATTRAPER
,	Fw	,
je	Pp	JE
le	Pp	IL
sens	Vvc	SENTIR
bien	Rg	BIEN
.	Fs	.
Écoute	Nc	Écoute
;	Fw	;
après	S	APRÈS
tout	Pi	TOUT
,	Fw	,
mon	Ds	MON
pauvre	Ag	PAUVRE
Arlequin	Nc	ARLEQUIN
,	Fw	,
si	Cs	SI
tu	Pp	TU
te	Pp	TU
fais	Vvc	FAIRE
tant	Rg	TANT
de	S	DE
violence	Nc	VIOLENCE
pour	S	POUR
ne	Rp	NE
pas	Rg	PAS
aimer	Vvn	AIMER
cette	Dd	CE
fille	Nc	FILLE
-là	Vvc	-là
,	Fw	,
je	Pp	JE
ne	Rp	NE
t'	Pp	TU
ai	Vuc	AVOIR
jamais	Rg	JAMAIS
conseillé	Ge	CONSEILLER
l'	Da	LE
impossible	Nc	IMPOSSIBLE
.	Fs	.
Par	S	PAR
la	Da	LE
mardi	Nc	MARDI
,	Fw	,
vous	Pp	VOUS
parlez	Vvc	PARLER
d'	S	DE
or	Nc	OR
,	Fw	,
vous	Pp	VOUS
m'	Pp	JE
ôtez	Vvc	ÔTER
plus	Rg	PLUS
de	S	DE
cent	Nc	CENT
pesant	Ga	PESER
de	S	DE
dessus	S	DESSUS
le	Da	LE
corps	Nc	CORPS
,	Fw	,
et	Cc	ET
vous	Pp	VOUS
prenez	Vvc	PRENDRE
bien	Rg	BIEN
la	Da	LE
chose	Nc	CHOSE
.	Fs	.
Franchement	Rg	FRANCHEMENT
,	Fw	,
Monsieur	Nc	MONSIEUR
,	Fw	,
la	Da	LE
femme	Nc	FEMME
est	Vuc	ÊTRE
un	Dn	UN
peu	Rg	PEU
vaurienne	Nc	VAURIEN
,	Fw	,
mais	Cc	MAIS
elle	Pp	IL
a	Vuc	AVOIR
du	S+Da	DE+LE
bon	Ag	BON
:	Fw	:
entre	S	ENTRE
nous	Pp	NOUS
,	Fw	,
je	Pp	JE
la	Pp	IL
crois	Vvc	CROIRE|CROÎTRE
plus	Rg	PLUS
ratière	Nc	RATIÈRE
que	Rg	QUE
malicieuse	Ag	MALICIEUX
.	Fs	.
Je	Pp	JE
m'	Pp	JE
en	Pp	EN
vais	Vvc	ALLER
tâcher	Vvn	TÂCHER
de	S	DE
rencontrer	Vvn	RENCONTRER
Colombine	Vvc	Colombine
,	Fw	,
et	Cc	ET
je	Pp	JE
ferai	Vvc	FAIRE|FERRER
votre	Ds	VOTRE
affaire	Nc	AFFAIRE|AFFAIRÉ
:	Fw	:
je	Pp	JE
ne	Rp	NE
veux	Vvc	VOULOIR
pas	Rg	PAS
l'	Pp	IL
aimer	Vvn	AIMER
;	Fw	;
mais	Cc	MAIS
si	Cs	SI
j'	Pp	JE
ai	Vuc	AVOIR
tant	Rg	TANT
de	S	DE
peine	Nc	PEINE
à	S	À
me	Pp	JE
retenir	Vvn	RETENIR
,	Fw	,
adieu	Nc	ADIEU
panier	Nc	PANIER
,	Fw	,
je	Pp	JE
me	Pp	JE
laisserai	Vvc	LAISSER
aller	Vvn	ALLER
.	Fs	.
Si	Cs	SI
vous	Pp	VOUS
m'	Pp	JE
en	Pp	EN
croyez	Vvc	CROIRE
,	Fw	,
vous	Pp	VOUS
ferez	Vvc	FAIRE|FERRER
de	S	DE
même	Pi	MÊME
.	Fs	.
Etre	Nc	ÊTRE
amoureux	Ag	AMOUREUX
et	Cc	ET
ne	Rp	NE
l'	Pp	IL
être	Vun	ÊTRE
pas	Rg	PAS
,	Fw	,
ma	Ds	MON
foi	Nc	FOI
,	Fw	,
je	Pp	JE
donnerai	Vvc	DONNER
le	Da	LE
choix	Nc	CHOIX
pour	S	POUR
un	Dn	UN
liard	Nc	LIARD
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
misère	Nc	MISÈRE
:	Fw	:
j'	Pp	JE
aime	Vvc	AIMER
mieux	Rg	MIEUX
la	Da	LE
misère	Nc	MISÈRE
gaillarde	Ag	GAILLARD
que	Pr	QUE
la	Da	LE
misère	Nc	MISÈRE
triste	Ag	TRISTE
.	Fs	.
Adieu	Nc	ADIEU
,	Fw	,
je	Pp	JE
vais	Vvc	ALLER
travailler	Vvn	TRAVAILLER
pour	S	POUR
vous	Pp	VOUS
.	Fs	.
Attends	Vvc	ATTENDRE
:	Fw	:
tiens	Vvc	TENIR
,	Fw	,
ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
la	Da	LE
peine	Nc	PEINE
que	Pr	QUE
tu	Pp	TU
y	Pp	Y
ailles	Vvc	AILLER|ALLER
.	Fs	.
Pourquoi	Rt	POURQUOI
?	Fs	?
C'	Pd	CE
est	Vuc	ÊTRE
que	Cs	QUE
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
pourrais	Vvc	POUVOIR
apprendre	Vvn	APPRENDRE
ne	Rp	NE
me	Pp	JE
servirait	Vvc	SERVIR
de	S	DE
rien	Pi	RIEN
.	Fs	.
Si	Cs	SI
elle	Pp	IL
m'	Pp	JE
aime	Vvc	AIMER
,	Fw	,
que	Cs	QUE
m'	Pp	JE
importe	Vvc	IMPORTER
?	Fs	?
Si	Cs	SI
elle	Pp	IL
ne	Rp	NE
m'	Pp	JE
aime	Vvc	AIMER
pas	Rg	PAS
,	Fw	,
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
pas	Rg	PAS
besoin	Nc	BESOIN
de	S	DE
le	Pp	IL
savoir	Vvn	SAVOIR
;	Fw	;
ainsi	Rg	AINSI
,	Fw	,
je	Pp	JE
ferai	Vvc	FAIRE|FERRER
mieux	Rg	MIEUX
de	S	DE
rester	Vvn	RESTER
comme	Cs	COMME
je	Pp	JE
suis	Vuc	ÊTRE
.	Fs	.
Monsieur	Nc	MONSIEUR
,	Fw	,
si	Cs	SI
je	Pp	JE
deviens	Vvc	DEVENIR
amoureux	Ag	AMOUREUX
,	Fw	,
je	Pp	JE
veux	Vvc	VOULOIR
avoir	Vun	AVOIR
la	Da	LE
consolation	Nc	CONSOLATION
que	Pr	QUE
vous	Pp	VOUS
le	Pp	IL
soyez	Vuc	ÊTRE
aussi	Rg	AUSSI
,	Fw	,
afin	S	AFIN
qu'	Cs	QUE
on	Pp	ON
dise	Vvc	DIRE
toujours	Rg	TOUJOURS
:	Fw	:
tel	Di	TEL
valet	Nc	VALET
,	Fw	,
tel	Di	TEL
maître	Nc	MAÎTRE
.	Fs	.
Je	Pp	JE
ne	Rp	NE
m'	Pp	JE
embarrasse	Vvc	EMBARRASSER|EMBARRER
pas	Rg	PAS
d'	S	DE
être	Vun	ÊTRE
un	Dn	UN
ridicule	Nc	RIDICULE
,	Fw	,
pourvu	Ge	POURVOIR
que	Cs	QUE
je	Pp	JE
vous	Pp	VOUS
ressemble	Vvc	RESSEMBLER
.	Fs	.
Si	Cs	SI
la	Da	LE
comtesse	Nc	COMTE|COMTESSE
vous	Pp	VOUS
aime	Vvc	AIMER
,	Fw	,
je	Pp	JE
viendrai	Vvc	VENIR
vitement	Rg	VITEMENT
vous	Pp	VOUS
le	Pp	IL
dire	Vvn	DIRE
,	Fw	,
afin	S	AFIN
que	Cs	QUE
cela	Pd	CELA
vous	Pp	VOUS
achève	Vvc	ACHEVER
:	Fw	:
par	S	PAR
bonheur	Nc	BONHEUR
que	Pr	QUE
vous	Pp	VOUS
êtes	Vuc	ÊTRE
déjà	Rg	DÉJÀ
bien	Rg	BIEN
avancé	Ge	AVANCER
,	Fw	,
et	Cc	ET
cela	Pd	CELA
me	Pp	JE
fait	Vvc	FAIRE
un	Dn	UN
grand	Ag	GRAND
plaisir	Nc	PLAISIR
.	Fs	.
Je	Pp	JE
m'	Pp	JE
en	Pp	EN
vais	Vvc	ALLER
voir	Vvn	VOIR
l'	Da	LE
air	Nc	AIR
du	S+Da	DE+LE
bureau	Nc	BUREAU
.	Fs	.
Je	Pp	JE
ne	Rp	NE
le	Pp	IL
querelle	Vvc	QUERELLER
point	Rg	POINT
,	Fw	,
car	Cc	CAR
il	Pp	IL
est	Vuc	ÊTRE
déjà	Rg	DÉJÀ
tout	Pi	TOUT
égaré	Ge	ÉGARER
.	Fs	.
Monsieur	Nc	MONSIEUR
?	Fs	?
Je	Pp	JE
prierai	Vvc	PRIER
pourtant	Rg	POURTANT
la	Da	LE
comtesse	Nc	COMTE|COMTESSE
d'	S	DE
ordonner	Vvn	ORDONNER
à	S	À
Colombine	Vvc	Colombine
de	S	DE
laisser	Vvn	LAISSER
ce	Dd	CE
malheureux	Ag	MALHEUREUX
en	S	EN
repos	Nc	REPOS
;	Fw	;
mais	Cc	MAIS
peut-être	Rg	PEUT-ÊTRE
elle	Pp	IL
est	Vuc	ÊTRE
bien	Rg	BIEN
aise	Nc	AISE
elle-même	Pp	ELLE-MÊME
que	Pr	QUE
l'	Da	LE
autre	Pi	AUTRE
travaille	Vvc	TRAVAILLER
à	S	À
lui	Pp	IL
détraquer	Vvn	DÉTRAQUER
la	Da	LE
cervelle	Nc	CERVELLE
,	Fw	,
car	Cc	CAR
madame	Nc	MADAME
la	Da	LE
Comtesse	Nc	COMTE|COMTESSE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
dans	S	DANS
le	Da	LE
goût	Nc	GOÛT
de	S	DE
m'	Pp	JE
obliger	Vvn	OBLIGER
.	Fs	.
Monsieur	Nc	MONSIEUR
?	Fs	?
Eh	I	EH
bien	Rg	BIEN
,	Fw	,
que	Pr	QUE
veux	Vvc	VOULOIR
-tu	Vvn	-tu
?	Fs	?
Je	Pp	JE
vians	Vvc	vians
vous	Pp	VOUS
demander	Vvn	DEMANDER
mon	Ds	MON
congé	Nc	CONGÉ
.	Fs	.
Morbleu	Nc	Morbleu
,	Fw	,
je	Pp	JE
n'	Rp	NE
entends	Vvc	ENTENDRE
parler	Vvn	PARLER
que	Cs	QUE
d'	S	DE
amour	Nc	AMOUR
.	Fs	.
Eh	I	EH
,	Fw	,
laissez	Vvc	LAISSER
-moi	Vvc	-moi
respirer	Vvn	RESPIRER
,	Fw	,
vous	Pp	VOUS
autres	Ag	AUTRE
!	Fs	!
Vous	Pp	VOUS
me	Pp	JE
laissez	Vvc	LAISSER
,	Fw	,
faites	Vvc	FAIRE
comme	Cs	COMME
il	Pp	IL
vous	Pp	VOUS
plaira	Vvc	PLAIRE
;	Fw	;
j'	Pp	JE
ai	Vuc	AVOIR
la	Da	LE
tête	Nc	TÊTE
remplie	Ge	REMPLIR
de	S	DE
femmes	Nc	FEMME
et	Cc	ET
de	S	DE
tendresses	Nc	TENDRESSE
:	Fw	:
Ces	Dd	CE
maudites	Nc	MAUDIT
idées	Nc	IDÉE
-là	Vvc	-là
me	Pp	JE
suivent	Vvc	SUIVRE
partout	Rg	PARTOUT
,	Fw	,
