Soeur	Nc	SUR
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
tendons	Nc	TENDON
,	Fw	,
muscles	Nc	MUSCLE
,	Fw	,
veines	Nc	VEINE
,	Fw	,
artères	Nc	ARTÈRE
Où	Vvc	Où
ce	Dd	CE
nom	Nc	NOM
ne	Rp	NE
se	Pp	IL
lise	Vvc	LIRE
,	Fw	,
en	S	EN
sanglants	Ga	SANGLER
caractères	Nc	CARACTÈRE
,	Fw	,
Nom	Nc	NOM
fatal	Ag	FATAL
,	Fw	,
nom	Nc	NOM
maudit	Vvc	MAUDIRE
,	Fw	,
dont	Pr	DONT
ton	Ds	TON
bras	Nc	BRAS
est	Vuc	ÊTRE
parrain	Nc	PARRAIN
.	Fs	.
Appelles	Vvc	APPELER
-tu	Ag	-tu
maudit	Nc	MAUDIT
un	Dn	UN
présent	Nc	PRÉSENT
de	S	DE
ma	Ds	MON
main	Nc	MAIN
?	Fs	?
Ha	Rg	HA
!	Fs	!
Gardes	Nc	GARDE|GARDES
tes	Ds	TON
présents	Nc	PRÉSENT
,	Fw	,
porte	Vvc	PORTER
ailleurs	Rg	AILLEURS
tes	Ds	TON
caresses	Nc	CARESSE
,	Fw	,
En	Vvc	En
faveur	Nc	FAVEUR
de	S	DE
quelque	Di	QUELQUE
autre	Ag	AUTRE
étale	Nc	ÉTALE
tes	Ds	TON
largesses	Nc	LARGESSE
,	Fw	,
Ta	Vvc	Ta
libérale	Ag	LIBÉRAL
humeur	Nc	HUMEUR
outrage	Nc	OUTRAGE
en	S	EN
s'	Pp	SE
exerçant	Ga	EXERCER
,	Fw	,
Et	Vvc	Et
le	Da	LE
bien	Rg	BIEN
que	Cs	QUE
tu	Pp	TU
fais	Vvc	FAIRE
,	Fw	,
accable	Vvc	ACCABLER
en	S	EN
se	Pp	IL
versant	Ga	VERSER
.	Fs	.
Adieu	Nc	ADIEU
,	Fw	,
quand	Cs	QUAND
tu	Pp	TU
voudras	Vvc	VOULOIR
,	Fw	,
ce	Dd	CE
bras	Nc	BRAS
à	S	À
ton	Ds	TON
service	Nc	SERVICE
,	Fw	,
Te	Vvc	Te
fournira	Vvc	FOURNIR
toujours	Rg	TOUJOURS
une	Dn	UN
heure	Nc	HEURE|HURE
d'	S	DE
exercice	Nc	EXERCICE
.	Fs	.
Il	Pp	IL
rentre	Vvc	RENTRER
.	Fs	.
Le	Pp	IL
Ciel	Vvc	Ciel
,	Fw	,
traître	Ag	TRAÎTRE
,	Fw	,
sur	S	SUR
toi	Pp	TU
répande	Vvc	RÉPANDRE
tes	Ds	TON
bienfaits	Nc	BIENFAIT
,	Fw	,
Et	Vvc	Et
lui	Pp	IL
sois	Vuc	ÊTRE
-tu	Ge	-tu
l'	Da	LE
objet	Nc	OBJET
des	S+Da	DE+LE|DE+LES
offres	Nc	OFFRE
que	Pr	QUE
tu	Pp	TU
fais	Vvc	FAIRE
.	Fs	.
Cesse	Nc	CESSE
,	Fw	,
ma	Ds	MON
patience	Nc	PATIENCE
,	Fw	,
éclate	Vvc	ÉCLATER
,	Fw	,
ma	Ds	MON
colère	Nc	COLÈRE
,	Fw	,
Il	Vvc	Il
m'	Pp	JE
est	Vuc	ÊTRE
honteux	Ag	HONTEUX
de	S	DE
craindre	Vvn	CRAINDRE
,	Fw	,
et	Cc	ET
lâche	Ag	LÂCHE
de	S	DE
me	Pp	JE
taire	Vvn	TAIRE
,	Fw	,
Reviens	Vvc	REVENIR
,	Fw	,
qui	Pr	QUI
que	Cs	QUE
tu	Pp	TU
sois	Vuc	ÊTRE
,	Fw	,
ou	Cc	OU
sorcier	Ag	SORCIER
,	Fw	,
ou	Cc	OU
démon	Nc	DÉMON
.	Fs	.
Reviens	Vvc	REVENIR
,	Fw	,
oui	Ge	OUÏR
,	Fw	,
je	Pp	JE
soutiens	Vvc	SOUTENIR
que	Cs	QUE
Sosie	Nc	SOSIE
est	Vuc	ÊTRE
mon	Ds	MON
nom	Nc	NOM
.	Fs	.
Ha	Rg	HA
!	Fs	!
De	S	DE
quelle	Dt	QUEL
fureur	Nc	FUREUR
est	Vuc	ÊTRE
mon	Ds	MON
âme	Nc	ÂME
saisie	Ge	SAISIR
,	Fw	,
Oui	Vvc	Oui
,	Fw	,
je	Pp	JE
suis	Vuc	ÊTRE
une	Pi	UN
,	Fw	,
deux	Nc	DEUX
,	Fw	,
trois	Vvc	TRAIRE
,	Fw	,
quatre	Nc	QUATRE
fois	Nc	FOI|FOIS
Sosie	Nc	SOSIE
,	Fw	,
L'	Vvc	L'
oserais	Vvc	OSER
-tu	Vvc	-tu
nier	Vvn	NIER
?	Fs	?
Que	Pt	QUE
dis	Vvc	DIRE
-tu	Vvn	-tu
là-dessus	Rg	LÀ-DESSUS
,	Fw	,
Tu	Vvc	Tu
recules	Vvc	RECULER
poltron	Ag	POLTRON
,	Fw	,
et	Cc	ET
tu	Pp	TU
ne	Rp	NE
parais	Vvc	PARAÎTRE|PARER
plus	Rg	PLUS
?	Fs	?
Tu	Pp	TU
l'	Pp	IL
emportes	Vvc	EMPORTER
d'	S	DE
adresse	Nc	ADRESSE
,	Fw	,
et	Cc	ET
sais	Vvc	SAVOIR
que	Cs	QUE
mon	Ds	MON
courage	Nc	COURAGE
,	Fw	,
Se	Vvc	Se
résout	Vvc	RÉSOUDRE
lentement	Rg	LENTEMENT
,	Fw	,
à	S	À
repousser	Vvn	REPOUSSER
l'	Da	LE
outrage	Nc	OUTRAGE
;	Fw	;
Mais	Vvc	Mais
lorsque	Cs	LORSQUE
ma	Ds	MON
colère	Nc	COLÈRE
est	Vuc	ÊTRE
prête	Ag	PRÊT
d'	S	DE
éclater	Vvn	ÉCLATER
,	Fw	,
Lâche	Vvc	Lâche
,	Fw	,
tu	Pp	TU
disparais	Vvc	DISPARAÎTRE
,	Fw	,
et	Cc	ET
sais	Vvc	SAVOIR
bien	Rg	BIEN
l'	Pp	IL
éviter	Vvn	ÉVITER
.	Fs	.
Enfin	Rg	ENFIN
,	Fw	,
que	Pr	QUE
résoudra	Vvc	RÉSOUDRE
ma	Ds	MON
créance	Nc	CRÉANCE
incertaine	Ag	INCERTAIN
,	Fw	,
Au	Vvc	Au
lieu	Nc	LIEU
de	S	DE
dissiper	Vvn	DISSIPER
,	Fw	,
le	Da	LE
temps	Nc	TEMPS
accroît	Vvc	ACCROÎTRE
ma	Ds	MON
peine	Nc	PEINE
,	Fw	,
Et	Vvc	Et
je	Pp	JE
commence	Vvc	COMMENCER
enfin	Rg	ENFIN
,	Fw	,
non	Rg	NON
sans	S	SANS
quelque	Di	QUELQUE
raison	Nc	RAISON
,	Fw	,
À	Nc	À
douter	Vvn	DOUTER
qui	Pr	QUI
je	Pp	JE
suis	Vuc	ÊTRE
,	Fw	,
d'	S	DE
où	Pr	OÙ
,	Fw	,
de	S	DE
quelle	Dt	QUEL
maison	Nc	MAISON
.	Fs	.
Car	Cc	CAR
pour	S	POUR
quel	Dt	QUEL
intérêt	Nc	INTÉRÊT
,	Fw	,
voudrait	Vvc	VOULOIR
ôter	Vvn	ÔTER
mon	Ds	MON
être	Vun	ÊTRE
,	Fw	,
Ce	Vvc	Ce
Sosie	Nc	SOSIE
inconnu	Ag	INCONNU
,	Fw	,
qui	Pr	QUI
me	Pp	JE
fait	Vvc	FAIRE
méconnaître	Vvn	MÉCONNAÎTRE
,	Fw	,
M'	Vvc	M'
envierait-il	Vvn	envierait-il
un	Dn	UN
sort	Nc	SORT
dont	Pr	DONT
les	Da	LE
fruits	Nc	FRUIT
les	Da	LE
plus	Rg	PLUS
doux	Ag	DOUX
,	Fw	,
Sont	Vvc	Sont
des	Dn	UN
veilles	Nc	VEILLE
,	Fw	,
des	S+Da	DE+LE|DE+LES
soins	Nc	SOIN
,	Fw	,
des	S+Da	DE+LE|DE+LES
jeûnes	Nc	JEÛNE
et	Cc	ET
des	S+Da	DE+LE|DE+LES
coups	Nc	COUP
.	Fs	.
Non	Rg	NON
,	Fw	,
mon	Ds	MON
cerveau	Nc	CERVEAU
troublé	Ge	TROUBLER
de	S	DE
quelque	Di	QUELQUE
frénésie	Nc	FRÉNÉSIE
,	Fw	,
S'	Vvc	S'
est	Vuc	ÊTRE
à	S	À
tort	Nc	TORT
imprimé	Ge	IMPRIMER
ce	Dd	CE
faux	Ag	FAUX
nom	Nc	NOM
de	S	DE
Sosie	Nc	SOSIE
,	Fw	,
Ce	Vvc	Ce
nom	Nc	NOM
,	Fw	,
qui	Pr	QUI
malheureux	Ag	MALHEUREUX
,	Fw	,
entre	S	ENTRE
tout	Di	TOUT
autre	Ag	AUTRE
nom	Nc	NOM
,	Fw	,
Comme	Vvc	Comme
l'	Da	LE
ambre	Nc	AMBRE
la	Da	LE
paille	Nc	PAILLE|PAILLÉ
,	Fw	,
attire	Vvc	ATTIRER
le	Da	LE
bâton	Nc	BÂTON
.	Fs	.
Mais	Cc	MAIS
quoi	Pt	QUE|QUOI
,	Fw	,
qui	Pr	QUI
suis	Vuc	ÊTRE
-je	Ge	-je
donc	Rg	DONC
?	Fs	?
Ha	Rg	HA
cette	Dd	CE
ressemblance	Nc	RESSEMBLANCE
,	Fw	,
Tient	Vvc	TENIR
à	S	À
tort	Nc	TORT
si	Rg	SI
longtemps	Rg	LONGTEMPS
mon	Ds	MON
esprit	Nc	ESPRIT
en	S	EN
balance	Nc	BALANCE
;	Fw	;
Convainquons	Vvc	CONVAINCRE
l'	Da	LE
imposture	Nc	IMPOSTURE
,	Fw	,
et	Cc	ET
conservons	Vvc	CONSERVER
mon	Ds	MON
nom	Nc	NOM
,	Fw	,
Soyons	Vvc	Soyons
double	Ag	DOUBLE
Sosie	Nc	SOSIE
,	Fw	,
au	S+Da	À+LE
double	Ag	DOUBLE
Amphitryon	Nc	AMPHITRYON
.	Fs	.
Malheureux	Ag	MALHEUREUX
que	Cs	QUE
je	Pp	JE
suis	Vuc	ÊTRE
,	Fw	,
par	S	PAR
une	Dn	UN
loi	Nc	LOI
commune	Ag	COMMUN
,	Fw	,
Cherchons	Vvc	CHERCHER
le	Da	LE
malheureux	Ag	MALHEUREUX
,	Fw	,
et	Cc	ET
suivons	Vvc	SUIVRE
sa	Ds	SON
fortune	Nc	FORTUNE
;	Fw	;
Compagnon	Nc	COMPAGNON
de	S	DE
son	Ds	SON
sort	Nc	SORT
,	Fw	,
protégeons	Vvc	PROTÉGER
son	Ds	SON
souci	Nc	SOUCI
;	Fw	;
S'	Vvc	S'
il	Pp	IL
périt	Vvc	PÉRIR
,	Fw	,
périssons	Vvc	PÉRIR
,	Fw	,
s'	Pp	SE
il	Pp	IL
vit	Vvc	VIVRE|VOIR
,	Fw	,
vivons	Vvc	VIVRE
aussi	Rg	AUSSI
.	Fs	.
Souffre	Vvc	SOUFFRIR
que	Cs	QUE
le	Da	LE
devoir	Nc	DEVOIR
,	Fw	,
après	S	APRÈS
l'	Da	LE
amour	Nc	AMOUR
s'	Pp	SE
acquitte	Vvc	ACQUITTER
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
je	Pp	JE
rende	Vvc	RENDRE
au	S+Da	À+LE
Roi	Nc	ROI
,	Fw	,
ma	Ds	MON
première	Ag	PREMIER
visite	Nc	VISITE
.	Fs	.
Adieu	Nc	ADIEU
,	Fw	,
conserve	Vvc	CONSERVER
-toi	Vvc	-toi
,	Fw	,
pour	S	POUR
ce	Dd	CE
fruit	Nc	FRUIT
précieux	Ag	PRÉCIEUX
,	Fw	,
Qui	Vvc	Qui
va	Vvc	ALLER
naître	Vvn	NAÎTRE
à	S	À
la	Da	LE
terre	Nc	TERRE
,	Fw	,
à	S	À
la	Da	LE
honte	Nc	HONTE
des	S+Da	DE+LE|DE+LES
Cieux	Nc	CIEL|CIEUX
,	Fw	,
Et	Vvc	Et
dont	Pr	DONT
j'	Pp	JE
ose	Vvc	OSER
prédire	Vvn	PRÉDIRE
(	Fw	(
et	Cc	ET
non	Rg	NON
sans	S	SANS
connaissance	Nc	CONNAISSANCE
,	Fw	,
)	Fw	)
Que	Vvc	Que
Jupin	Nc	Jupin
,	Fw	,
sera	Vuc	ÊTRE
cru	Ge	CROIRE|CROÎTRE
l'	Da	LE
Auteur	Nc	AUTEUR
de	S	DE
sa	Ds	SON
naissance	Nc	NAISSANCE
,	Fw	,
Et	Vvc	Et
qu'	Cs	QUE
un	Dn	UN
jour	Nc	JOUR
,	Fw	,
ses	Ds	SON
exploits	Nc	EXPLOIT
les	Da	LE
moins	Nc	MOINS
laborieux	Ag	LABORIEUX
,	Fw	,
Ne	Vvc	Ne
lui	Pp	IL
devront	Vvc	DEVOIR
pas	Rg	PAS
moins	Rg	MOINS
,	Fw	,
qu'	Cs	QUE
un	Dn	UN
rang	Nc	RANG
entre	S	ENTRE
les	Da	LE
Dieux	Nc	DIEU|DIEUX
.	Fs	.
S'	Pp	SE
accomplissent	Vvc	ACCOMPLIR
vos	Ds	VOTRE
voeux	Nc	VU
,	Fw	,
le	Pp	IL
Ciel	Vvc	Ciel
lui	Pp	IL
soit	Vuc	ÊTRE
prospère	Ag	PROSPÈRE
,	Fw	,
Et	Vvc	Et
pour	S	POUR
comble	Nc	COMBLE
de	S	DE
biens	Nc	BIEN
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
soit	Vuc	ÊTRE
digne	Ag	DIGNE
du	S+Da	DE+LE
père	Nc	PÈRE
;	Fw	;
Allez	Vvc	ALLER
,	Fw	,
que	Cs	QUE
peu	Rg	PEU
de	S	DE
temps	Nc	TEMPS
achève	Vvc	ACHEVER
votre	Ds	VOTRE
cour	Nc	COUR
,	Fw	,
Et	Vvc	Et
pressez	Vvc	PRESSER
le	Da	LE
départ	Nc	DÉPART
,	Fw	,
pour	S	POUR
presser	Vvn	PRESSER
le	Da	LE
retour	Nc	RETOUR
.	Fs	.
Elle	Pp	IL
rentre	Vvc	RENTRER
.	Fs	.
Vous	Pp	VOUS
,	Fw	,
plus	Rg	PLUS
dieux	Nc	DIEU|DIEUX
,	Fw	,
que	Cs	QUE
mortels	Nc	MORTEL
,	Fw	,
vivants	Ga	VIVRE
foudres	Nc	FOUDRE
de	S	DE
guerre	Nc	GUERRE
,	Fw	,
Nobles	Ag	NOBLE
coeurs	Nc	CUR
,	Fw	,
que	Cs	QUE
les	Da	LE
cieux	Nc	CIEL|CIEUX
envieront	Vvc	ENNUYER|ENVIER
à	S	À
la	Da	LE
terre	Nc	TERRE
,	Fw	,
Quittes	Vvc	QUITTER
,	Fw	,
envers	S	ENVERS
Créon	Nc	Créon
,	Fw	,
faites	Vvc	FAIRE
pour	S	POUR
ses	Ds	SON
neveux	Nc	NEVEU
,	Fw	,
Une	Vvc	Une
troupe	Nc	TROUPE
de	S	DE
Chefs	Nc	CHEF
,	Fw	,
dignes	Ag	DIGNE
de	S	DE
vous	Pp	VOUS
,	Fw	,
et	Cc	ET
d'	S	DE
eux	Pp	EUX
.	Fs	.
Nés	Vvc	Nés
,	Fw	,
pour	S	POUR
vivre	Vvn	VIVRE
et	Cc	ET
mourir	Vvn	MOURIR
dessous	S	DESSOUS
votre	Ds	VOTRE
conduite	Nc	CONDUITE
,	Fw	,
Nous	Vvc	Nous
ne	Rp	NE
vous	Pp	VOUS
quittons	Vvc	QUITTER
point	Rg	POINT
,	Fw	,
agréez	Vvc	AGRÉER
notre	Ds	NOTRE
suite	Nc	SUITE
.	Fs	.
Non	Rg	NON
,	Fw	,
un	Dn	UN
point	Rg	POINT
important	Ga	IMPORTER
y	Pp	Y
doit	Vvc	DEVOIR
être	Vun	ÊTRE
agité	Ge	AGITER
,	Fw	,
Qui	Vvc	Qui
me	Pp	JE
demande	Vvc	DEMANDER
seul	Ag	SEUL
,	Fw	,
près	Rg	PRÈS
de	S	DE
sa	Ds	SON
Majesté	Nc	Majesté
.	Fs	.
Et	Cc	ET
me	Pp	JE
défend	Vvc	DÉFENDRE
l'	Da	LE
effet	Nc	EFFET
de	S	DE
votre	Ds	VOTRE
courtoisie	Nc	COURTOISIE
.	Fs	.
Nous	Pp	NOUS
vous	Pp	VOUS
obéissons	Vvc	OBÉIR
.	Fs	.
Adieu	Nc	ADIEU
suis	Vuc	ÊTRE
-moi	Vvc	-moi
Sosie	Nc	SOSIE
.	Fs	.
Qu'	Cs	QUE
Amphitryon	Nc	AMPHITRYON
,	Fw	,
enfin	Rg	ENFIN
demeure	Vvc	DEMEURER
Amphitryon	Nc	AMPHITRYON
,	Fw	,
Sosie	Nc	SOSIE
soit	Vuc	ÊTRE
Sosie	Nc	SOSIE
,	Fw	,
et	Cc	ET
chacun	Pi	CHACUN
ait	Vuc	AVOIR
son	Ds	SON
nom	Nc	NOM
.	Fs	.
Plus	Rg	PLUS
sur	S	SUR
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
vois	Vvc	ALLER|VOIR
je	Pp	JE
pense	Vvc	PENSER
,	Fw	,
et	Cc	ET
je	Pp	JE
repense	Vvc	REPENSER
,	Fw	,
Et	Vvc	Et
moins	Rg	MOINS
peut	Vvc	POUVOIR
mon	Ds	MON
discours	Nc	DISCOURS
établir	Vvn	ÉTABLIR
ma	Ds	MON
créance	Nc	CRÉANCE
;	Fw	;
Cet	Vvc	Cet
accident	Nc	ACCIDENT
si	Rg	SI
rare	Ag	RARE
,	Fw	,
et	Cc	ET
si	Rg	SI
prodigieux	Ag	PRODIGIEUX
,	Fw	,
Est	Vvc	Est
un	Dn	UN
jeu	Nc	JEU
de	S	DE
nature	Nc	NATURE
à	S	À
la	Da	LE
honte	Nc	HONTE
des	S+Da	DE+LE|DE+LES
yeux	Nc	OEIL|YEUX
.	Fs	.
Mais	Cc	MAIS
l'	Da	LE
enfer	Nc	ENFER
est	Vuc	ÊTRE
auteur	Nc	AUTEUR
de	S	DE
ce	Dd	CE
désordre	Nc	DÉSORDRE
extrême	Ag	EXTRÊME
,	Fw	,
À	Nc	À
la	Da	LE
honte	Nc	HONTE
plutôt	Rg	PLUTÔT
de	S	DE
la	Da	LE
nature	Nc	NATURE
même	Ag	MÊME
.	Fs	.
Jugeons	Vvc	JUGER
-en	Vvn	-en
sainement	Rg	SAINEMENT
;	Fw	;
cet	Dd	CE
extrême	Ag	EXTRÊME
rapport	Nc	RAPPORT
,	Fw	,
(	Fw	(
À	Nc	À
bien	Rg	BIEN
considérer	Vvn	CONSIDÉRER
)	Fw	)
n'	Rp	NE
est	Vuc	ÊTRE
point	Rg	POINT
exempt	Ag	EXEMPT
de	S	DE
Sort	Nc	SORT
.	Fs	.
Il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
laisser	Vvn	LAISSER
aux	S+Da	À+LES
Dieux	Nc	DIEU|DIEUX
,	Fw	,
juger	Vvn	JUGER
d'	S	DE
une	Dn	UN
aventure	Nc	AVENTURE
,	Fw	,
Qui	Vvc	Qui
ne	Rp	NE
nous	Pp	NOUS
touche	Vvc	TOUCHER
point	Rg	POINT
,	Fw	,
et	Cc	ET
passe	Vvc	PASSER
la	Da	LE
nature	Nc	NATURE
;	Fw	;
Celle	Vvc	Celle
-ci	Pd	-ci
me	Pp	JE
confond	Vvc	CONFONDRE
,	Fw	,
mais	Cc	MAIS
ne	Rp	NE
m'	Pp	JE
empêche	Vvc	EMPÊCHER
pas	Rg	PAS
.	Fs	.
Mais	Cc	MAIS
,	Fw	,
de	S	DE
quelle	Dt	QUEL
furie	Nc	FURIE
,	Fw	,
il	Pp	IL
revient	Vvc	REVENIR
sur	S	SUR
ses	Ds	SON
pas	Nc	PAS
?	Fs	?
Voyez	Vvc	VOIR
à	S	À
quel	Dt	QUEL
souci	Nc	SOUCI
mon	Ds	MON
malheur	Nc	MALHEUR
vous	Pp	VOUS
oblige	Vvc	OBLIGER
?	Fs	?
Quelle	Dt	QUEL
étrange	Ag	ÉTRANGE
aventure	Nc	AVENTURE
égale	Vvc	ÉGALER
ce	Dd	CE
prodige	Nc	PRODIGE
?	Fs	?
Lorsque	Cs	LORSQUE
victorieux	Ag	VICTORIEUX
des	S+Da	DE+LE|DE+LES
ennemis	Nc	ENNEMI
du	S+Da	DE+LE
Roi	Nc	ROI
J'	Ag	J'
apporte	Vvc	APPORTER
ici	Rg	ICI
la	Da	LE
paix	Nc	PAIX
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
la	Da	LE
guerre	Nc	GUERRE
chez	S	CHEZ
moi	Pp	JE
.	Fs	.
L'	Da	LE
ennemi	Nc	ENNEMI
que	Pr	QUE
je	Pp	JE
cherche	Vvc	CHERCHER
au	S+Da	À+LE
rivage	Nc	RIVAGE
Euboïque	Ag	Euboïque
,	Fw	,
Me	Vvc	Me
cherche	Vvc	CHERCHER
chez	S	CHEZ
moi-même	Pp	LUI-MÊME
,	Fw	,
et	Cc	ET
s'	Pp	SE
y	Pp	Y
rend	Vvc	RENDRE
domestique	Ag	DOMESTIQUE
,	Fw	,
La	Vvc	La
révolte	Nc	RÉVOLTE|RÉVOLTÉ
,	Fw	,
ce	Dd	CE
monstre	Nc	MONSTRE
à	S	À
mes	Ds	MON
coups	Nc	COUP
endurci	Ge	ENDURCIR
,	Fw	,
Me	Vvc	Me
devance	Ge	DEVANCER
au	S+Da	À+LE
retour	Nc	RETOUR
,	Fw	,
je	Pp	JE
la	Pp	IL
retrouve	Vvc	RETROUVER
ici	Rg	ICI
.	Fs	.
Créon	Nc	Créon
par	S	PAR
ma	Ds	MON
valeur	Nc	VALEUR
,	Fw	,
craint	Vvc	CRAINDRE
par	S	PAR
toute	Di	TOUT
la	Da	LE
terre	Nc	TERRE
,	Fw	,
Voit	Vvc	VOIR
ma	Ds	MON
propre	Ag	PROPRE
maison	Nc	MAISON
me	Pp	JE
déclarer	Vvn	DÉCLARER
la	Da	LE
guerre	Nc	GUERRE
,	Fw	,
Chez	Vvc	Chez
moi-même	Pp	LUI-MÊME
étranger	Ag	ÉTRANGER
,	Fw	,
je	Pp	JE
rétablis	Vvc	RÉTABLIR
autrui	Pi	AUTRUI
,	Fw	,
Pour	Nc	POUR
moi-même	Pp	LUI-MÊME
impuissant	Ag	IMPUISSANT
,	Fw	,
j'	Pp	JE
exécute	Vvc	EXÉCUTER
pour	S	POUR
lui	Pp	IL
,	Fw	,
Vainqueur	Nc	VAINQUEUR
je	Pp	JE
le	Pp	IL
réclame	Vvc	RÉCLAMER
,	Fw	,
et	Cc	ET
le	Da	LE
soir	Nc	SOIR
,	Fw	,
sa	Ds	SON
couronne	Nc	COURONNE
,	Fw	,
Me	Vvc	Me
prête	Ag	PRÊT
le	Da	LE
secours	Nc	SECOURS
,	Fw	,
qu'	Cs	QUE
au	S+Da	À+LE
matin	Nc	MATIN|MÂTIN
je	Pp	JE
lui	Pp	IL
donne	Vvc	DONNER
.	Fs	.
Ce	Pd	CE
que	Pr	QUE
vous	Pp	VOUS
nous	Pp	NOUS
contez	Vvc	CONTER
est	Vuc	ÊTRE
si	Rg	SI
prodigieux	Ag	PRODIGIEUX
,	Fw	,
Qu'	Vvc	Qu'
à	S	À
peine	Nc	PEINE
en	Pp	EN
croirons-nous	Vvc	croirons-nous
le	Da	LE
rapport	Nc	RAPPORT
de	S	DE
nos	Ds	NOTRE
yeux	Nc	OEIL|YEUX
;	Fw	;
Et	Vvc	Et
que	Cs	QUE
je	Pp	JE
m'	Pp	JE
imagine	Vvc	IMAGINER
aller	Vvn	ALLER
à	S	À
main	Nc	MAIN
armée	Ge	ARMER
,	Fw	,
Attaquer	Vvn	ATTAQUER
un	Dn	UN
fantôme	Nc	FANTÔME
,	Fw	,
une	Dn	UN
ombre	Nc	OMBRE
,	Fw	,
une	Dn	UN
fumée	Nc	FUMÉE
.	Fs	.
L'	Da	LE
incroyable	Ag	INCROYABLE
rapport	Nc	RAPPORT
de	S	DE
ce	Dd	CE
Spectre	Nc	SPECTRE
,	Fw	,
et	Cc	ET
de	S	DE
moi	Pp	JE
A	Vvc	A
même	Rg	MÊME
en	S	EN
sa	Ds	SON
faveur	Nc	FAVEUR
fait	Vvc	FAIRE
balancer	Vvn	BALANCER
ma	Ds	MON
foi	Nc	FOI
.	Fs	.
À	Vvc	À
peine	Nc	PEINE
me	Pp	JE
connais	Vvc	CONNAÎTRE
-je	Nc	-je
,	Fw	,
en	S	EN
ce	Dd	CE
désordre	Nc	DÉSORDRE
extrême	Ag	EXTRÊME
,	Fw	,
Me	Vvc	Me
rencontrant	Ga	RENCONTRER
en	S	EN
lui	Pp	IL
,	Fw	,
je	Pp	JE
me	Pp	JE
cherche	Vvc	CHERCHER
en	S	EN
moi-même	Pp	LUI-MÊME
,	Fw	,
Et	Vvc	Et
je	Pp	JE
me	Pp	JE
crois	Vvc	CROIRE|CROÎTRE
ici	Rg	ICI
,	Fw	,
bien	Rg	BIEN
moins	Rg	MOINS
qu'	Cs	QUE
à	S	À
la	Da	LE
maison	Nc	MAISON
,	Fw	,
En	Vvc	En
ce	Dd	CE
combat	Nc	COMBAT
des	S+Da	DE+LE|DE+LES
sens	Nc	SENS
,	Fw	,
avecque	Vvc	avecque
la	Da	LE
raison	Nc	RAISON
.	Fs	.
Mais	Cc	MAIS
cette	Dd	CE
ressemblance	Nc	RESSEMBLANCE
,	Fw	,
est	Vuc	ÊTRE
assez	Rg	ASSEZ
confirmée	Ge	CONFIRMER
,	Fw	,
Par	Nc	PAR
le	Da	LE
récent	Ag	RÉCENT
abus	Nc	ABUS
des	S+Da	DE+LE|DE+LES
chefs	Nc	CHEF
de	S	DE
notre	Ds	NOTRE
armée	Nc	ARMÉE
,	Fw	,
L'	Vvc	L'
incertain	Ag	INCERTAIN
jugement	Nc	JUGEMENT
,	Fw	,
que	Cs	QUE
ces	Dd	CE
gens	Nc	GENS|GENT
ont	Vuc	AVOIR
rendu	Ge	RENDRE
,	Fw	,
Laisse	Vvc	LAISSER
encor	Nc	encor
à	S	À
présent	Nc	PRÉSENT
,	Fw	,
leur	Ds	LEUR
esprit	Nc	ESPRIT
suspendu	Ge	SUSPENDRE
;	Fw	;
Cette	Vvc	Cette
distinction	Nc	DISTINCTION
ne	Rp	NE
leur	Pp	LEUR
est	Vuc	ÊTRE
pas	Rg	PAS
possible	Ag	POSSIBLE
,	Fw	,
Et	Vvc	Et
leur	Ds	LEUR
incertitude	Nc	INCERTITUDE
est	Vuc	ÊTRE
encor	Nc	encor
invincible	Ag	INVINCIBLE
.	Fs	.
Voyez	Vvc	VOIR
,	Fw	,
comme	Cs	COMME
troublés	Ge	TROUBLER
par	S	PAR
cet	Dd	CE
étonnement	Nc	ÉTONNEMENT
,	Fw	,
Ils	Vvc	Ils
ne	Rp	NE
peuvent	Vvc	POUVOIR
asseoir	Vvn	ASSEOIR
,	Fw	,
de	S	DE
certain	Ag	CERTAIN
jugement	Nc	JUGEMENT
.	Fs	.
Que	Pt	QUE
dit-il	Vvc	dit-il
?	Fs	?
n'	Rp	NE
est	Vuc	ÊTRE
-ce	Vvc	-ce
pas	Rg	PAS
de	S	DE
votre	Ds	VOTRE
courtoisie	Nc	COURTOISIE
,	Fw	,
Que	Vvc	Que
du	S+Da	DE+LE
port	Nc	PORT
ce	Dd	CE
matin	Nc	MATIN|MÂTIN
,	Fw	,
amenés	Ge	AMENER
par	S	PAR
Sosie	Nc	SOSIE
,	Fw	,
Nous	Vvc	Nous
tenons	Vvc	TENIR
le	Da	LE
repas	Nc	REPAS
,	Fw	,
qu'	Cs	QUE
on	Pp	ON
a	Vuc	AVOIR
dressé	Ge	DRESSER
chez	S	CHEZ
vous	Pp	VOUS
?	Fs	?
J'	Pp	JE
aidais	Vvc	AIDER
à	S	À
l'	Pp	IL
apprêter	Vvn	APPRÊTER
,	Fw	,
mais	Cc	MAIS
j'	Pp	JE
ai	Vuc	AVOIR
dîné	Ge	DÎNER
de	S	DE
coups	Nc	COUP
.	Fs	.
