March	NP	March
,	,	,
but	CC	but
had	VHD	have
not	RB	not
excepted	VVN	except
to	TO	to
find	VV	find
bad	JJ	bad
news	NN	news
waiting	VVG	wait
for	IN	for
me	PP	me
.	SENT	.
It	PP	it
seems	VVZ	seem
that	IN/that	that
the	DT	the
Armstrongs	NNS	Armstrong
,	,	,
from	IN	from
whom	WP	whom
Agatha	NP	Agatha
has	VHZ	have
expectations	NNS	expectation
,	,	,
are	VBP	be
due	JJ	due
home	NN	home
from	IN	from
Adelaide	NP	Adelaide
in	IN	in
the	DT	the
Aurora	NP	Aurora
,	,	,
and	CC	and
that	IN/that	that
they	PP	they
have	VHP	have
written	VVN	write
to	TO	to
Mrs.	NP	Mrs.
Marden	NP	Marden
and	CC	and
her	PP$	her
to	TO	to
meet	VV	meet
them	PP	them
in	IN	in
town	NN	town
.	SENT	.
They	PP	they
will	MD	will
probably	RB	probably
be	VB	be
away	RB	away
for	IN	for
a	DT	a
month	NN	month
or	CC	or
six	CD	six
weeks	NNS	week
,	,	,
and	CC	and
,	,	,
as	IN	as
the	DT	the
Aurora	NP	Aurora
is	VBZ	be
due	JJ	due
on	IN	on
Wednesday	NP	Wednesday
,	,	,
they	PP	they
must	MD	must
go	VV	go
at	IN	at
once	RB	once
---	JJ	---
to-morrow	NN	to-morrow
,	,	,
if	IN	if
they	PP	they
are	VBP	be
ready	JJ	ready
in	IN	in
time	NN	time
.	SENT	.
My	PP$	my
consolation	NN	consolation
is	VBZ	be
that	IN/that	that
when	WRB	when
we	PP	we
meet	VVP	meet
again	RB	again
there	EX	there
will	MD	will
be	VB	be
no	DT	no
more	JJR	more
parting	NN	parting
between	IN	between
Agatha	NP	Agatha
and	CC	and
me	PP	me
.	SENT	.
""""	``	""""
I	PP	I
want	VVP	want
you	PP	you
to	TO	to
do	VV	do
one	CD	one
thing	NN	thing
,	,	,
Agatha	NP	Agatha
,	,	,
""""	''	""""
said	VVD	say
I	PP	I
,	,	,
when	WRB	when
we	PP	we
were	VBD	be
alone	RB	alone
together	RB	together
.	SENT	.
""""	``	""""
If	IN	if
you	PP	you
should	MD	should
happen	VV	happen
to	TO	to
meet	VV	meet
Miss	NP	Miss
Penclosa	NP	Penclosa
,	,	,
either	CC	either
in	IN	in
town	NN	town
or	CC	or
here	RB	here
,	,	,
you	PP	you
must	MD	must
promise	VV	promise
me	PP	me
never	RB	never
again	RB	again
to	TO	to
allow	VV	allow
her	PP	her
to	TO	to
mesmerize	VV	mesmerize
you	PP	you
.	SENT	.
""""	''	""""
Agatha	NP	Agatha
opened	VVD	open
her	PP$	her
eyes	NNS	eye
.	SENT	.
""""	''	""""
Why	WRB	why
,	,	,
it	PP	it
was	VBD	be
only	RB	only
the	DT	the
other	JJ	other
day	NN	day
that	IN/that	that
you	PP	you
were	VBD	be
saying	VVG	say
how	WRB	how
interesting	JJ	interesting
it	PP	it
all	RB	all
was	VBD	be
,	,	,
and	CC	and
how	WRB	how
determined	JJ	determined
you	PP	you
were	VBD	be
to	TO	to
finish	VV	finish
your	PP$	your
experiments	NNS	experiment
.	SENT	.
""""	''	""""
""""	``	""""
I	PP	I
know	VVP	know
,	,	,
but	CC	but
I	PP	I
have	VHP	have
changed	VVN	change
my	PP$	my
mind	NN	mind
since	IN	since
then	RB	then
.	SENT	.
""""	''	""""
""""	``	""""
And	CC	and
you	PP	you
wo	MD	wo
n't	RB	n't
have	VH	have
it	PP	it
any	DT	any
more	RBR	more
?	SENT	?
""""	''	""""
""""	``	""""
No.	NN	No.
""""	''	""""
""""	``	""""
I	PP	I
am	VBP	be
so	RB	so
glad	JJ	glad
,	,	,
Austin	NP	Austin
.	SENT	.
You	PP	you
ca	MD	ca
n't	RB	n't
think	VV	think
how	WRB	how
pale	JJ	pale
and	CC	and
worn	JJ	worn
you	PP	you
have	VHP	have
been	VBN	be
lately	RB	lately
.	SENT	.
It	PP	it
was	VBD	be
really	RB	really
our	PP$	our
principal	JJ	principal
objection	NN	objection
to	TO	to
going	VVG	go
to	TO	to
London	NP	London
now	RB	now
that	IN/that	that
we	PP	we
did	VVD	do
not	RB	not
wish	VV	wish
to	TO	to
leave	VV	leave
you	PP	you
when	WRB	when
you	PP	you
were	VBD	be
so	RB	so
pulled	VVN	pull
down	RP	down
.	SENT	.
And	CC	and
your	PP$	your
manner	NN	manner
has	VHZ	have
been	VBN	be
so	RB	so
strange	JJ	strange
occasionally	RB	occasionally
---	NN	---
especially	RB	especially
that	DT	that
night	NN	night
when	WRB	when
you	PP	you
left	VVD	leave
poor	JJ	poor
Professor	NP	Professor
Pratt-Haldane	NP	Pratt-Haldane
to	TO	to
play	VV	play
dummy	NN	dummy
.	SENT	.
I	PP	I
am	VBP	be
convinced	VVN	convince
that	IN/that	that
these	DT	these
experiments	NNS	experiment
are	VBP	be
very	RB	very
bad	JJ	bad
for	IN	for
your	PP$	your
nerves	NNS	nerve
.	SENT	.
""""	''	""""
""""	``	""""
I	PP	I
think	VVP	think
so	RB	so
,	,	,
too	RB	too
,	,	,
dear	RB	dear
.	SENT	.
""""	''	""""
""""	``	""""
And	CC	and
for	IN	for
Miss	NP	Miss
Penclosa	NP	Penclosa
's	POS	's
nerves	NNS	nerve
as	IN	as
well	RB	well
.	SENT	.
You	PP	you
have	VHP	have
heard	VVN	hear
that	IN/that	that
she	PP	she
is	VBZ	be
ill	JJ	ill
?	SENT	?
""""	''	""""
""""	``	""""
No.	NN	No.
""""	''	""""
""""	''	""""
Mrs.	NP	Mrs.
Wilson	NP	Wilson
told	VVD	tell
us	PP	us
so	RB	so
last	JJ	last
night	NN	night
.	SENT	.
She	PP	she
described	VVD	describe
it	PP	it
as	IN	as
a	DT	a
nervous	JJ	nervous
fever	NN	fever
.	SENT	.
Professor	NP	Professor
Wilson	NP	Wilson
is	VBZ	be
coming	VVG	come
back	RB	back
this	DT	this
week	NN	week
,	,	,
and	CC	and
of	IN	of
course	NN	course
Mrs.	NP	Mrs.
Wilson	NP	Wilson
is	VBZ	be
very	RB	very
anxious	JJ	anxious
that	IN/that	that
Miss	NP	Miss
Penclosa	NP	Penclosa
should	MD	should
be	VB	be
well	RB	well
again	RB	again
then	RB	then
,	,	,
for	IN	for
he	PP	he
has	VHZ	have
quite	RB	quite
a	DT	a
programme	NN	programme
of	IN	of
experiments	NNS	experiment
which	WDT	which
he	PP	he
is	VBZ	be
anxious	JJ	anxious
to	TO	to
carry	VV	carry
out	RP	out
.	SENT	.
""""	``	""""
I	PP	I
was	VBD	be
glad	JJ	glad
to	TO	to
have	VH	have
Agatha	NP	Agatha
's	POS	's
promise	NN	promise
,	,	,
for	IN	for
it	PP	it
was	VBD	be
enough	JJ	enough
that	IN/that	that
this	DT	this
woman	NN	woman
should	MD	should
have	VH	have
one	CD	one
of	IN	of
us	PP	us
in	IN	in
her	PP$	her
clutch	NN	clutch
.	SENT	.
On	IN	on
the	DT	the
other	JJ	other
hand	NN	hand
,	,	,
I	PP	I
was	VBD	be
disturbed	VVN	disturb
to	TO	to
hear	VV	hear
about	IN	about
Miss	NP	Miss
Penclosa	NP	Penclosa
's	POS	's
illness	NN	illness
.	SENT	.
It	PP	it
rather	RB	rather
discounts	VVZ	discount
the	DT	the
victory	NN	victory
which	WDT	which
I	PP	I
appeared	VVD	appear
to	TO	to
win	VV	win
last	JJ	last
night	NN	night
.	SENT	.
I	PP	I
remember	VVP	remember
that	IN/that	that
she	PP	she
said	VVD	say
that	DT	that
loss	NN	loss
of	IN	of
health	NN	health
interfered	VVN	interfere
with	IN	with
her	PP$	her
power	NN	power
.	SENT	.
That	DT	that
may	MD	may
be	VB	be
why	WRB	why
I	PP	I
was	VBD	be
able	JJ	able
to	TO	to
hold	VV	hold
my	PP$	my
own	JJ	own
so	RB	so
easily	RB	easily
.	SENT	.
Well	UH	Well
,	,	,
well	UH	well
,	,	,
I	PP	I
must	MD	must
take	VV	take
the	DT	the
same	JJ	same
precautions	NNS	precaution
to-night	NN	to-night
and	CC	and
see	VV	see
what	WP	what
comes	VVZ	come
of	IN	of
it	PP	it
.	SENT	.
I	PP	I
am	VBP	be
childishly	RB	childishly
frightened	VVN	frighten
when	WRB	when
I	PP	I
think	VVP	think
of	IN	of
replaced-dns	NP	replaced-dns
"<repdns text=""her.April"" />"
10.	CD	@ord@
All	NP	All
went	VVD	go
very	RB	very
well	RB	well
last	JJ	last
night	NN	night
.	SENT	.
I	PP	I
was	VBD	be
amused	VVN	amuse
at	IN	at
the	DT	the
gardener	NN	gardener
's	POS	's
face	NN	face
when	WRB	when
I	PP	I
had	VHD	have
again	RB	again
to	TO	to
hail	VV	hail
him	PP	him
this	DT	this
morning	NN	morning
and	CC	and
to	TO	to
ask	VV	ask
him	PP	him
to	TO	to
throw	VV	throw
up	RP	up
my	PP$	my
key	NN	key
.	SENT	.
I	PP	I
shall	MD	shall
get	VV	get
a	DT	a
name	NN	name
among	IN	among
the	DT	the
servants	NNS	servant
if	IN	if
this	DT	this
sort	NN	sort
of	IN	of
thing	NN	thing
goes	VVZ	go
on	IN	on
.	SENT	.
But	CC	but
the	DT	the
great	JJ	great
point	NN	point
is	VBZ	be
that	IN/that	that
I	PP	I
stayed	VVD	stay
in	IN	in
my	PP$	my
room	NN	room
without	IN	without
the	DT	the
slightest	JJS	slight
inclination	NN	inclination
to	TO	to
leave	VV	leave
it	PP	it
.	SENT	.
I	PP	I
do	VVP	do
believe	VV	believe
that	IN/that	that
I	PP	I
am	VBP	be
shaking	VVG	shake
myself	PP	myself
clear	JJ	clear
of	IN	of
this	DT	this
incredible	JJ	incredible
bond	NN	bond
---	NN	---
or	CC	or
is	VBZ	be
it	PP	it
only	JJ	only
that	IN/that	that
the	DT	the
woman	NN	woman
's	POS	's
power	NN	power
is	VBZ	be
in	IN	in
abeyance	NN	abeyance
until	IN	until
she	PP	she
recovers	VVZ	recover
her	PP$	her
strength	NN	strength
?	SENT	?
I	PP	I
can	MD	can
but	RB	but
pray	VV	pray
for	IN	for
the	DT	the
replaced-dns	NP	replaced-dns
"<repdns text=""best.The"" />"
Mardens	NP	Mardens
left	VVD	leave
this	DT	this
morning	NN	morning
,	,	,
and	CC	and
the	DT	the
brightness	NN	brightness
seems	VVZ	seem
to	TO	to
have	VH	have
gone	VVN	go
out	RP	out
of	IN	of
the	DT	the
spring	NN	spring
sunshine	NN	sunshine
.	SENT	.
And	CC	and
yet	RB	yet
it	PP	it
is	VBZ	be
very	RB	very
beautiful	JJ	beautiful
also	RB	also
as	IN	as
it	PP	it
gleams	VVZ	gleam
on	IN	on
the	DT	the
green	JJ	green
chestnuts	NNS	chestnut
opposite	IN	opposite
my	PP$	my
windows	NNS	window
,	,	,
and	CC	and
gives	VVZ	give
a	DT	a
touch	NN	touch
of	IN	of
gayety	NN	gayety
to	TO	to
the	DT	the
heavy	JJ	heavy
,	,	,
lichen-mottled	JJ	lichen-mottled
walls	NNS	wall
of	IN	of
the	DT	the
old	JJ	old
colleges	NNS	college
.	SENT	.
How	WRB	How
sweet	JJ	sweet
and	CC	and
gentle	JJ	gentle
and	CC	and
soothing	JJ	soothing
is	VBZ	be
Nature	NN	nature
!	SENT	!
Who	WP	who
would	MD	would
think	VV	think
that	IN/that	that
there	EX	there
lurked	VVN	lurk
in	IN	in
her	PP$	her
also	RB	also
such	JJ	such
vile	JJ	vile
forces	NNS	force
,	,	,
such	JJ	such
odious	JJ	odious
possibilities	NNS	possibility
!	SENT	!
For	IN	for
of	IN	of
course	NN	course
I	PP	I
understand	VVP	understand
that	IN/that	that
this	DT	this
dreadful	JJ	dreadful
thing	NN	thing
which	WDT	which
has	VHZ	have
sprung	VVN	spring
out	RP	out
at	IN	at
me	PP	me
is	VBZ	be
neither	RB	neither
supernatural	JJ	supernatural
nor	CC	nor
even	RB	even
preternatural	JJ	preternatural
.	SENT	.
No	UH	No
,	,	,
it	PP	it
is	VBZ	be
a	DT	a
natural	JJ	natural
force	NN	force
which	WDT	which
this	DT	this
woman	NN	woman
can	MD	can
use	VV	use
and	CC	and
society	NN	society
is	VBZ	be
ignorant	JJ	ignorant
of	IN	of
.	SENT	.
The	DT	the
mere	JJ	mere
fact	NN	fact
that	IN/that	that
it	PP	it
ebbs	VVZ	ebb
with	IN	with
her	PP$	her
strength	NN	strength
shows	VVZ	show
how	WRB	how
entirely	RB	entirely
it	PP	it
is	VBZ	be
subject	JJ	subject
to	TO	to
physical	JJ	physical
laws	NNS	law
.	SENT	.
If	IN	if
I	PP	I
had	VHD	have
time	NN	time
,	,	,
I	PP	I
might	MD	might
probe	VV	probe
it	PP	it
to	TO	to
the	DT	the
bottom	NN	bottom
and	CC	and
lay	VV	lay
my	PP$	my
hands	NNS	hand
upon	IN	upon
its	PP$	its
antidote	NN	antidote
.	SENT	.
But	CC	but
you	PP	you
cannot	MD	can
tame	VV	tame
the	DT	the
tiger	NN	tiger
when	WRB	when
you	PP	you
are	VBP	be
beneath	IN	beneath
his	PP$	his
claws	NNS	claw
.	SENT	.
You	PP	you
can	MD	can
but	RB	but
try	VV	try
to	TO	to
writhe	VV	writhe
away	RB	away
from	IN	from
him	PP	him
.	SENT	.
Ah	UH	ah
,	,	,
when	WRB	when
I	PP	I
look	VVP	look
in	IN	in
the	DT	the
glass	NN	glass
and	CC	and
see	VV	see
my	PP$	my
own	JJ	own
dark	JJ	dark
eyes	NNS	eye
and	CC	and
clear-cut	JJ	clear-cut
Spanish	JJ	Spanish
face	NN	face
,	,	,
I	PP	I
long	RB	long
for	IN	for
a	DT	a
vitriol	NN	vitriol
splash	NN	splash
or	CC	or
a	DT	a
bout	NN	bout
of	IN	of
the	DT	the
small-pox	NN	small-pox
.	SENT	.
One	PP	one
or	CC	or
the	DT	the
other	JJ	other
might	MD	might
have	VH	have
saved	VVN	save
me	PP	me
from	IN	from
this	DT	this
calamity.I.	NNS	calamity.I.
am	VBP	be
inclined	VVN	incline
to	TO	to
think	VV	think
that	IN/that	that
I	PP	I
may	MD	may
have	VH	have
trouble	NN	trouble
to-night	NN	to-night
.	SENT	.
There	EX	there
are	VBP	be
two	CD	two
things	NNS	thing
which	WDT	which
make	VVP	make
me	PP	me
fear	VVP	fear
so	RB	so
.	SENT	.
One	CD	One
is	VBZ	be
that	IN/that	that
I	PP	I
met	VVD	meet
Mrs.	NP	Mrs.
Wilson	NP	Wilson
in	IN	in
the	DT	the
street	NN	street
,	,	,
and	CC	and
that	IN/that	that
she	PP	she
tells	VVZ	tell
me	PP	me
that	IN/that	that
Miss	NP	Miss
Penclosa	NP	Penclosa
is	VBZ	be
better	JJR	good
,	,	,
though	IN	though
still	RB	still
weak	JJ	weak
.	SENT	.
I	PP	I
find	VVP	find
myself	PP	myself
wishing	VVG	wish
in	IN	in
my	PP$	my
heart	NN	heart
that	IN/that	that
the	DT	the
illness	NN	illness
had	VHD	have
been	VBN	be
her	PP$	her
last	JJ	last
.	SENT	.
The	DT	the
other	JJ	other
is	VBZ	be
that	IN/that	that
Professor	NP	Professor
Wilson	NP	Wilson
comes	VVZ	come
back	RB	back
in	IN	in
a	DT	a
day	NN	day
or	CC	or
two	CD	two
,	,	,
and	CC	and
his	PP$	his
presence	NN	presence
would	MD	would
act	VV	act
as	IN	as
a	DT	a
constraint	NN	constraint
upon	IN	upon
her	PP	her
.	SENT	.
I	PP	I
should	MD	should
not	RB	not
fear	VV	fear
our	PP$	our
interviews	NNS	interview
if	IN	if
a	DT	a
third	JJ	third
person	NN	person
were	VBD	be
present	JJ	present
.	SENT	.
For	IN	for
both	CC	both
these	DT	these
reasons	NNS	reason
I	PP	I
have	VHP	have
a	DT	a
presentiment	NN	presentiment
of	IN	of
trouble	NN	trouble
to-night	NN	to-night
,	,	,
and	CC	and
I	PP	I
shall	MD	shall
take	VV	take
the	DT	the
same	JJ	same
precautions	NNS	precaution
as	IN	as
replaced-dns	NNS	replaced-dns
"<repdns text=""before.April"" />"
10.	CD	@ord@
No	RB	no
,	,	,
thank	VVP	thank
God	NP	God
,	,	,
all	DT	all
went	VVD	go
well	RB	well
last	JJ	last
night	NN	night
.	SENT	.
I	PP	I
really	RB	really
could	MD	could
not	RB	not
face	VV	face
the	DT	the
gardener	NN	gardener
again	RB	again
.	SENT	.
I	PP	I
locked	VVD	lock
my	PP$	my
door	NN	door
and	CC	and
thrust	VVD	thrust
the	DT	the
key	NN	key
underneath	IN	underneath
it	PP	it
,	,	,
so	RB	so
that	IN/that	that
I	PP	I
had	VHD	have
to	TO	to
ask	VV	ask
the	DT	the
maid	NN	maid
to	TO	to
let	VV	let
me	PP	me
out	RP	out
in	IN	in
the	DT	the
morning	NN	morning
.	SENT	.
But	CC	but
the	DT	the
precaution	NN	precaution
was	VBD	be
really	RB	really
not	RB	not
needed	VVN	need
,	,	,
for	IN	for
I	PP	I
never	RB	never
had	VHD	have
any	DT	any
inclination	NN	inclination
to	TO	to
go	VV	go
out	RP	out
at	IN	at
all	DT	all
.	SENT	.
Three	CD	Three
evenings	NNS	evening
in	IN	in
succession	NN	succession
at	IN	at
home	NN	home
!	SENT	!
I	PP	I
am	VBP	be
surely	RB	surely
near	IN	near
the	DT	the
end	NN	end
of	IN	of
my	PP$	my
troubles	NNS	trouble
,	,	,
for	IN	for
Wilson	NP	Wilson
will	MD	will
be	VB	be
home	RB	home
again	RB	again
either	DT	either
today	NN	today
or	CC	or
tomorrow	NN	tomorrow
.	SENT	.
Shall	MD	shall
I	PP	I
tell	VV	tell
him	PP	him
of	IN	of
what	WP	what
I	PP	I
have	VHP	have
gone	VVN	go
through	RP	through
or	CC	or
not	RB	not
?	SENT	?
I	PP	I
am	VBP	be
convinced	VVN	convince
that	IN/that	that
I	PP	I
should	MD	should
not	RB	not
have	VH	have
the	DT	the
slightest	JJS	slight
sympathy	NN	sympathy
from	IN	from
him	PP	him
.	SENT	.
He	PP	he
would	MD	would
look	VV	look
upon	IN	upon
me	PP	me
as	IN	as
an	DT	an
interesting	JJ	interesting
case	NN	case
,	,	,
and	CC	and
read	VV	read
a	DT	a
paper	NN	paper
about	IN	about
me	PP	me
at	IN	at
the	DT	the
next	JJ	next
meeting	NN	meeting
of	IN	of
the	DT	the
Psychical	NP	Psychical
Society	NP	Society
,	,	,
in	IN	in
which	WDT	which
he	PP	he
would	MD	would
gravely	RB	gravely
discuss	VV	discuss
the	DT	the
possibility	NN	possibility
of	IN	of
my	PP$	my
being	VBG	be
a	DT	a
deliberate	JJ	deliberate
liar	NN	liar
,	,	,
and	CC	and
weigh	VV	weigh
it	PP	it
against	IN	against
the	DT	the
chances	NNS	chance
of	IN	of
my	PP$	my
being	VBG	be
in	IN	in
an	DT	an
early	JJ	early
stage	NN	stage
of	IN	of
lunacy	NN	lunacy
.	SENT	.
No	UH	No
,	,	,
I	PP	I
shall	MD	shall
get	VV	get
no	DT	no
comfort	NN	comfort
out	RP	out
of	IN	of
Wilson.I.	NP	Wilson.I.
am	VBP	be
feeling	VVG	feel
wonderfully	RB	wonderfully
fit	JJ	fit
and	CC	and
well	RB	well
.	SENT	.
I	PP	I
do	VVP	do
n't	RB	n't
think	VV	think
I	PP	I
ever	RB	ever
lectured	VVD	lecture
with	IN	with
greater	JJR	great
spirit	NN	spirit
.	SENT	.
Oh	UH	oh
,	,	,
if	IN	if
I	PP	I
could	MD	could
only	RB	only
get	VV	get
this	DT	this
shadow	NN	shadow
off	IN	off
my	PP$	my
life	NN	life
,	,	,
how	WRB	how
happy	JJ	happy
I	PP	I
should	MD	should
be	VB	be
!	SENT	!
Young	NP	Young
,	,	,
fairly	RB	fairly
wealthy	JJ	wealthy
,	,	,
in	IN	in
the	DT	the
front	JJ	front
rank	NN	rank
of	IN	of
my	PP$	my
profession	NN	profession
,	,	,
engaged	VVN	engage
to	TO	to
a	DT	a
beautiful	JJ	beautiful
and	CC	and
charming	JJ	charming
girl	NN	girl
---	NN	---
have	VHP	have
I	PP	I
not	RB	not
every	DT	every
thing	NN	thing
which	WDT	which
a	DT	a
man	NN	man
could	MD	could
ask	VV	ask
for	IN	for
?	SENT	?
Only	RB	only
one	CD	one
thing	NN	thing
to	TO	to
trouble	VV	trouble
me	PP	me
,	,	,
but	CC	but
what	WP	what
a	DT	a
thing	NN	thing
it	PP	it
is	VBZ	be
!	SENT	!
Midnight	NN	midnight
.	SENT	.
I	PP	I
shall	MD	shall
go	VV	go
mad	JJ	mad
.	SENT	.
Yes	UH	yes
,	,	,
that	WDT	that
will	MD	will
be	VB	be
the	DT	the
end	NN	end
of	IN	of
it	PP	it
.	SENT	.
I	PP	I
shall	MD	shall
go	VV	go
mad	JJ	mad
.	SENT	.
I	PP	I
am	VBP	be
not	RB	not
far	RB	far
from	IN	from
it	PP	it
now	RB	now
.	SENT	.
My	PP$	my
head	NN	head
throbs	NNS	throb
as	IN	as
I	PP	I
rest	VVP	rest
it	PP	it
on	IN	on
my	PP$	my
hot	JJ	hot
hand	NN	hand
.	SENT	.
I	PP	I
am	VBP	be
quivering	VVG	quiver
all	RB	all
over	IN	over
like	IN	like
a	DT	a
scared	JJ	scared
horse	NN	horse
.	SENT	.
Oh	UH	oh
,	,	,
what	WP	what
a	DT	a
night	NN	night
I	PP	I
have	VHP	have
had	VHD	have
!	SENT	!
And	CC	and
yet	RB	yet
I	PP	I
have	VHP	have
some	DT	some
cause	NN	cause
to	TO	to
be	VB	be
satisfied	JJ	satisfied
replaced-dns	NNS	replaced-dns
"<repdns text=""also.At"" />"
the	DT	the
risk	NN	risk
of	IN	of
becoming	VVG	become
the	DT	the
laughing-stock	NN	laughing-stock
of	IN	of
my	PP$	my
own	JJ	own
servant	NN	servant
,	,	,
I	PP	I
again	RB	again
slipped	VVD	slip
my	PP$	my
key	NN	key
under	IN	under
the	DT	the
door	NN	door
,	,	,
imprisoning	VVG	imprison
myself	PP	myself
for	IN	for
the	DT	the
night	NN	night
.	SENT	.
Then	RB	then
,	,	,
finding	VVG	find
it	PP	it
too	RB	too
early	JJ	early
to	TO	to
go	VV	go
to	TO	to
bed	NN	bed
,	,	,
I	PP	I
lay	VVD	lie
down	RP	down
with	IN	with
my	PP$	my
clothes	NNS	clothes
on	IN	on
and	CC	and
began	VVD	begin
to	TO	to
read	VV	read
one	CD	one
of	IN	of
Dumas	NP	Dumas
's	POS	's
novels	NNS	novel
.	SENT	.
Suddenly	RB	suddenly
I	PP	I
was	VBD	be
gripped	VVN	grip
---	NN	---
gripped	VVD	grip
and	CC	and
dragged	VVD	drag
from	IN	from
the	DT	the
couch	NN	couch
.	SENT	.
It	PP	it
is	VBZ	be
only	RB	only
thus	RB	thus
that	IN/that	that
I	PP	I
can	MD	can
describe	VV	describe
the	DT	the
overpowering	JJ	overpowering
nature	NN	nature
of	IN	of
the	DT	the
force	NN	force
which	WDT	which
pounced	VVD	pounce
upon	IN	upon
me	PP	me
.	SENT	.
I	PP	I
clawed	VVD	claw
at	IN	at
the	DT	the
coverlet	NN	coverlet
.	SENT	.
I	PP	I
clung	VVD	cling
to	TO	to
the	DT	the
wood-work	NN	wood-work
.	SENT	.
I	PP	I
believe	VVP	believe
that	IN/that	that
I	PP	I
screamed	VVD	scream
out	RP	out
in	IN	in
my	PP$	my
frenzy	NN	frenzy
.	SENT	.
It	PP	it
was	VBD	be
all	RB	all
useless	JJ	useless
,	,	,
hopeless	JJ	hopeless
.	SENT	.
I	NP	I
MUST	NP	Must
go	VV	go
.	SENT	.
There	EX	there
was	VBD	be
no	DT	no
way	NN	way
out	RP	out
of	IN	of
it	PP	it
.	SENT	.
It	PP	it
was	VBD	be
only	RB	only
at	IN	at
the	DT	the
outset	NN	outset
that	IN/that	that
I	PP	I
resisted	VVD	resist
.	SENT	.
The	DT	the
force	NN	force
soon	RB	soon
became	VVD	become
too	RB	too
overmastering	VVG	overmaster
for	IN	for
that	DT	that
.	SENT	.
I	PP	I
thank	VVP	thank
goodness	NN	goodness
that	IN/that	that
there	EX	there
were	VBD	be
no	DT	no
watchers	NNS	watcher
there	RB	there
to	TO	to
interfere	VV	interfere
with	IN	with
me	PP	me
.	SENT	.
I	PP	I
could	MD	could
not	RB	not
have	VH	have
answered	VVN	answer
for	IN	for
myself	PP	myself
if	IN	if
there	EX	there
had	VHD	have
been	VBN	be
.	SENT	.
And	CC	and
,	,	,
besides	IN	besides
the	DT	the
determination	NN	determination
to	TO	to
get	VV	get
out	RP	out
,	,	,
there	RB	there
came	VVD	come
to	TO	to
me	PP	me
,	,	,
also	RB	also
,	,	,
the	DT	the
keenest	JJS	keen
and	CC	and
coolest	JJS	cool
judgment	NN	judgment
in	IN	in
choosing	VVG	choose
my	PP$	my
means	NNS	mean
.	SENT	.
I	PP	I
lit	VVD	light
a	DT	a
candle	NN	candle
and	CC	and
endeavored	VVD	endeavor
,	,	,
kneeling	VVG	kneel
in	IN	in
front	NN	front
of	IN	of
the	DT	the
door	NN	door
,	,	,
to	TO	to
pull	VV	pull
the	DT	the
key	NN	key
through	IN	through
with	IN	with
the	DT	the
feather-end	NN	feather-end
of	IN	of
a	DT	a
quill	NN	quill
pen	NN	pen
.	SENT	.
It	PP	it
was	VBD	be
just	RB	just
too	RB	too
short	JJ	short
and	CC	and
pushed	VVD	push
it	PP	it
further	RBR	further
away	RB	away
.	SENT	.
Then	RB	then
with	IN	with
quiet	JJ	quiet
persistence	NN	persistence
I	PP	I
got	VVD	get
a	DT	a
paper-knife	NN	paper-knife
out	RP	out
of	IN	of
one	CD	one
of	IN	of
the	DT	the
drawers	NN	drawers
,	,	,
and	CC	and
with	IN	with
that	WDT	that
I	PP	I
managed	VVD	manage
to	TO	to
draw	VV	draw
the	DT	the
key	JJ	key
back	NN	back
.	SENT	.
I	PP	I
opened	VVD	open
the	DT	the
door	NN	door
,	,	,
stepped	VVN	step
into	IN	into
my	PP$	my
study	NN	study
,	,	,
took	VVD	take
a	DT	a
photograph	NN	photograph
of	IN	of
myself	PP	myself
from	IN	from
the	DT	the
bureau	NN	bureau
,	,	,
wrote	VVD	write
something	NN	something
across	IN	across
it	PP	it
,	,	,
placed	VVD	place
it	PP	it
in	IN	in
the	DT	the
inside	JJ	inside
pocket	NN	pocket
of	IN	of
my	PP$	my
coat	NN	coat
,	,	,
and	CC	and
then	RB	then
started	VVD	start
off	RP	off
for	IN	for
Wilson's.It	NP	Wilson's.It
was	VBD	be
all	DT	all
wonderfully	RB	wonderfully
clear	JJ	clear
,	,	,
and	CC	and
yet	RB	yet
disassociated	VVN	disassociate
from	IN	from
the	DT	the
rest	NN	rest
of	IN	of
my	PP$	my
life	NN	life
,	,	,
as	IN	as
the	DT	the
incidents	NNS	incident
of	IN	of
even	RB	even
the	DT	the
most	RBS	most
vivid	JJ	vivid
dream	NN	dream
might	MD	might
be	VB	be
.	SENT	.
A	DT	a
peculiar	JJ	peculiar
double	JJ	double
consciousness	NN	consciousness
possessed	VVD	possess
me	PP	me
.	SENT	.
There	EX	there
was	VBD	be
the	DT	the
predominant	JJ	predominant
alien	JJ	alien
will	NN	will
,	,	,
which	WDT	which
was	VBD	be
bent	VVN	bend
upon	IN	upon
drawing	VVG	draw
me	PP	me
to	TO	to
the	DT	the
side	NN	side
of	IN	of
its	PP$	its
owner	NN	owner
,	,	,
and	CC	and
there	EX	there
was	VBD	be
the	DT	the
feebler	JJR	feeble
protesting	VVG	protest
personality	NN	personality
,	,	,
which	WDT	which
I	PP	I
recognized	VVN	recognize
as	IN	as
being	VBG	be
myself	PP	myself
,	,	,
tugging	VVG	tug
feebly	RB	feebly
at	IN	at
the	DT	the
overmastering	VVG	overmaster
impulse	NN	impulse
as	IN	as
a	DT	a
led	VVN	lead
terrier	NN	terrier
might	NN	might
at	IN	at
its	PP$	its
chain	NN	chain
.	SENT	.
I	PP	I
can	MD	can
remember	VV	remember
recognizing	VVG	recognize
these	DT	these
two	CD	two
