	docprops1	docprops2	origzeta	scaledlogzeta	logzeta	divzeta	relfreqs1	relfreqs2	ratiorelfreqs	subtractfreqs	logrrf	scaledlogrrf
toll	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
response	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
rooster	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
dare	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
marsh	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
dignitary	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
martlet	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
martyr	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
dainty	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
toad	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
reproach	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
hose	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
wool-bales	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
dice	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
shine	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
cranberry	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
permit	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
rosary	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
harp	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
satan	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
hatch	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
hack	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
ell	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0018382352941176473	5.4399999704063995e-09	-0.0018382352941176473	-1.0431824837287786	1676883388.7371383
hatchet	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
preaching	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
sandal	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0018382352941176473	5.4399999704063995e-09	-0.0018382352941176473	-1.0431824837287786	1676883388.7371383
lash	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
ember	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
drinking	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
drill	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
cote-hardie	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
gulf	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
applicant	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
piquet	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0022058823529411764	4.533333312782222e-09	-0.0022058823529411764	-1.1649873576129819	1625392437.614035
guidon	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
volley	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
counsellor	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
ballad	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
lamp-light	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
long-boat	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0018382352941176473	5.4399999704063995e-09	-0.0018382352941176473	-1.0431824837287786	1676883388.7371383
sendall	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
lammastide	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
count	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
hardiness	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
vernage	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
under-officers	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
coolness	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
handiwork	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
levy	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
hand-in-hand	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
liar	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
attacker	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
scot	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0036764705882352945	2.7199999926015995e-09	-0.0036764705882352945	-1.54254367760407	1465786886.5474854
politeness	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
schoolboy	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
cook	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
contention	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
scrivener	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
ebro	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
gentle	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.002573529411764706	3.8857142706155105e-09	-0.002573529411764706	-1.2735537381644413	1579497835.7288766
eddy	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
unease	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
duck	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
scalping	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
scalp-locks	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
seam	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
underwood	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0018382352941176473	5.4399999704063995e-09	-0.0018382352941176473	-1.0431824837287786	1676883388.7371383
leak	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0018382352941176473	5.4399999704063995e-09	-0.0018382352941176473	-1.0431824837287786	1676883388.7371383
edict	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0018382352941176473	5.4399999704063995e-09	-0.0018382352941176473	-1.0431824837287786	1676883388.7371383
vermin	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
pleasantry	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
bancals	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
guard-room	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
lamb	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
ange	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
dove	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
war-bow	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
heart-roots	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
greenery	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
war-chief	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
shake	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
tribute	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
kneel	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
shambles	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
knee-breeches	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
heath	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0018382352941176473	5.4399999704063995e-09	-0.0018382352941176473	-1.0431824837287786	1676883388.7371383
cowl	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
ruth	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
shaw	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
domain	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
hand-strokes	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
rower	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
kidney	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
tree-trunks	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
rouse	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
bean	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
rose-colored	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
prop	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
grange	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
lurden	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
greyhound	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
draw-latch	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
saddle-bow	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
banderole	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
banderoles	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
saguenay	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
head-pieces	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
laggard	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
comedy	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0018382352941176473	5.4399999704063995e-09	-0.0018382352941176473	-1.0431824837287786	1676883388.7371383
serenity	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
safe-keeping	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
serge	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
anvil	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
banneret	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
priming	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0014705882352941176	6.7999999537600004e-09	-0.0014705882352941176	-0.9044562742271518	1735527548.4095373
basement	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
walker	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
truss	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
trumpeter	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
pie	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
english	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
barn	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
answering	0.0	0.022058823529411766	-0.022058823529411766	-0.2593201528114714	-3.1380484957342465	4.5333333312782216e-10	0.0	0.0011029411764705882	9.066666584462223e-09	-0.0011029411764705882	-0.7433369250838	1803638029.272672
